sl_100_86400_20300731 Coordinates.csv
2030/07/31 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:32 2024,
Start: 2030/07/31 07:47:00.00, Stop: 2030/08/01 07:47:00.00,
TIME_UNITS,STARLINK-3958 - X-Coordinate,STARLINK-5045 - X-Coordinate,STARLINK-4429 - X-Coordinate,STARLINK-1979 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-5357 - X-Coordinate,STARLINK-5286 - X-Coordinate,STARLINK-30956 - X-Coordinate,STARLINK-5975 - X-Coordinate,STARLINK-1189 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-30389 - X-Coordinate,STARLINK-31497 - X-Coordinate,STARLINK-5215 - X-Coordinate,STARLINK-30132 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-4047 - X-Coordinate,STARLINK-4621 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-4727 - X-Coordinate,STARLINK-5388 - X-Coordinate,STARLINK-31233 - X-Coordinate,STARLINK-4645 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-32129 - X-Coordinate,STARLINK-2051 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-6124 - X-Coordinate,STARLINK-5285 - X-Coordinate,STARLINK-30349 - X-Coordinate,STARLINK-11106 [DTC] - X-Coordinate,STARLINK-2124 - X-Coordinate,STARLINK-30100 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-6191 - X-Coordinate,STARLINK-31211 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-30268 - X-Coordinate,STARLINK-32011 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-31061 - X-Coordinate,STARLINK-3276 - X-Coordinate,STARLINK-31709 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-31906 - X-Coordinate,STARLINK-30140 - X-Coordinate,STARLINK-31311 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-4551 - X-Coordinate,STARLINK-5506 - X-Coordinate,STARLINK-31432 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-30441 - X-Coordinate,STARLINK-31981 - X-Coordinate,STARLINK-4678 - X-Coordinate,STARLINK-1212 - X-Coordinate,STARLINK-32032 - X-Coordinate,STARLINK-5448 - X-Coordinate,STARLINK-2617 - X-Coordinate,STARLINK-2100 - X-Coordinate,STARLINK-31431 - X-Coordinate,STARLINK-3124 - X-Coordinate,STARLINK-31067 - X-Coordinate,STARLINK-1492 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-31777 - X-Coordinate,STARLINK-5195 - X-Coordinate,STARLINK-31639 - X-Coordinate,STARLINK-4656 - X-Coordinate,STARLINK-3501 - X-Coordinate,STARLINK-4187 - X-Coordinate,STARLINK-5662 - X-Coordinate,STARLINK-30088 - X-Coordinate,STARLINK-2087 - X-Coordinate,STARLINK-4789 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-31978 - X-Coordinate,STARLINK-30466 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-6197 - X-Coordinate,STARLINK-31701 - X-Coordinate,STARLINK-30375 - X-Coordinate,STARLINK-32113 - X-Coordinate,STARLINK-2424 - X-Coordinate,STARLINK-4477 - X-Coordinate,STARLINK-1176 - X-Coordinate,STARLINK-4207 - X-Coordinate,STARLINK-4166 - X-Coordinate,STARLINK-3197 - X-Coordinate,STARLINK-3884 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-30113 - X-Coordinate,STARLINK-3941 - X-Coordinate,STARLINK-32083 - X-Coordinate,STARLINK-6128 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-4004 - X-Coordinate,STARLINK-31016 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3958 - Y-Coordinate,STARLINK-5045 - Y-Coordinate,STARLINK-4429 - Y-Coordinate,STARLINK-1979 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-5357 - Y-Coordinate,STARLINK-5286 - Y-Coordinate,STARLINK-30956 - Y-Coordinate,STARLINK-5975 - Y-Coordinate,STARLINK-1189 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-30389 - Y-Coordinate,STARLINK-31497 - Y-Coordinate,STARLINK-5215 - Y-Coordinate,STARLINK-30132 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-4047 - Y-Coordinate,STARLINK-4621 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-4727 - Y-Coordinate,STARLINK-5388 - Y-Coordinate,STARLINK-31233 - Y-Coordinate,STARLINK-4645 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-32129 - Y-Coordinate,STARLINK-2051 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-6124 - Y-Coordinate,STARLINK-5285 - Y-Coordinate,STARLINK-30349 - Y-Coordinate,STARLINK-11106 [DTC] - Y-Coordinate,STARLINK-2124 - Y-Coordinate,STARLINK-30100 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-6191 - Y-Coordinate,STARLINK-31211 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-30268 - Y-Coordinate,STARLINK-32011 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-31061 - Y-Coordinate,STARLINK-3276 - Y-Coordinate,STARLINK-31709 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-31906 - Y-Coordinate,STARLINK-30140 - Y-Coordinate,STARLINK-31311 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-4551 - Y-Coordinate,STARLINK-5506 - Y-Coordinate,STARLINK-31432 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-30441 - Y-Coordinate,STARLINK-31981 - Y-Coordinate,STARLINK-4678 - Y-Coordinate,STARLINK-1212 - Y-Coordinate,STARLINK-32032 - Y-Coordinate,STARLINK-5448 - Y-Coordinate,STARLINK-2617 - Y-Coordinate,STARLINK-2100 - Y-Coordinate,STARLINK-31431 - Y-Coordinate,STARLINK-3124 - Y-Coordinate,STARLINK-31067 - Y-Coordinate,STARLINK-1492 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-31777 - Y-Coordinate,STARLINK-5195 - Y-Coordinate,STARLINK-31639 - Y-Coordinate,STARLINK-4656 - Y-Coordinate,STARLINK-3501 - Y-Coordinate,STARLINK-4187 - Y-Coordinate,STARLINK-5662 - Y-Coordinate,STARLINK-30088 - Y-Coordinate,STARLINK-2087 - Y-Coordinate,STARLINK-4789 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-31978 - Y-Coordinate,STARLINK-30466 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-6197 - Y-Coordinate,STARLINK-31701 - Y-Coordinate,STARLINK-30375 - Y-Coordinate,STARLINK-32113 - Y-Coordinate,STARLINK-2424 - Y-Coordinate,STARLINK-4477 - Y-Coordinate,STARLINK-1176 - Y-Coordinate,STARLINK-4207 - Y-Coordinate,STARLINK-4166 - Y-Coordinate,STARLINK-3197 - Y-Coordinate,STARLINK-3884 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-30113 - Y-Coordinate,STARLINK-3941 - Y-Coordinate,STARLINK-32083 - Y-Coordinate,STARLINK-6128 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-4004 - Y-Coordinate,STARLINK-31016 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3958 - Z-Coordinate,STARLINK-5045 - Z-Coordinate,STARLINK-4429 - Z-Coordinate,STARLINK-1979 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-5357 - Z-Coordinate,STARLINK-5286 - Z-Coordinate,STARLINK-30956 - Z-Coordinate,STARLINK-5975 - Z-Coordinate,STARLINK-1189 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-30389 - Z-Coordinate,STARLINK-31497 - Z-Coordinate,STARLINK-5215 - Z-Coordinate,STARLINK-30132 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-4047 - Z-Coordinate,STARLINK-4621 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-4727 - Z-Coordinate,STARLINK-5388 - Z-Coordinate,STARLINK-31233 - Z-Coordinate,STARLINK-4645 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-32129 - Z-Coordinate,STARLINK-2051 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-6124 - Z-Coordinate,STARLINK-5285 - Z-Coordinate,STARLINK-30349 - Z-Coordinate,STARLINK-11106 [DTC] - Z-Coordinate,STARLINK-2124 - Z-Coordinate,STARLINK-30100 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-6191 - Z-Coordinate,STARLINK-31211 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-30268 - Z-Coordinate,STARLINK-32011 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-31061 - Z-Coordinate,STARLINK-3276 - Z-Coordinate,STARLINK-31709 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-31906 - Z-Coordinate,STARLINK-30140 - Z-Coordinate,STARLINK-31311 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-4551 - Z-Coordinate,STARLINK-5506 - Z-Coordinate,STARLINK-31432 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-30441 - Z-Coordinate,STARLINK-31981 - Z-Coordinate,STARLINK-4678 - Z-Coordinate,STARLINK-1212 - Z-Coordinate,STARLINK-32032 - Z-Coordinate,STARLINK-5448 - Z-Coordinate,STARLINK-2617 - Z-Coordinate,STARLINK-2100 - Z-Coordinate,STARLINK-31431 - Z-Coordinate,STARLINK-3124 - Z-Coordinate,STARLINK-31067 - Z-Coordinate,STARLINK-1492 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-31777 - Z-Coordinate,STARLINK-5195 - Z-Coordinate,STARLINK-31639 - Z-Coordinate,STARLINK-4656 - Z-Coordinate,STARLINK-3501 - Z-Coordinate,STARLINK-4187 - Z-Coordinate,STARLINK-5662 - Z-Coordinate,STARLINK-30088 - Z-Coordinate,STARLINK-2087 - Z-Coordinate,STARLINK-4789 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-31978 - Z-Coordinate,STARLINK-30466 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-6197 - Z-Coordinate,STARLINK-31701 - Z-Coordinate,STARLINK-30375 - Z-Coordinate,STARLINK-32113 - Z-Coordinate,STARLINK-2424 - Z-Coordinate,STARLINK-4477 - Z-Coordinate,STARLINK-1176 - Z-Coordinate,STARLINK-4207 - Z-Coordinate,STARLINK-4166 - Z-Coordinate,STARLINK-3197 - Z-Coordinate,STARLINK-3884 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-30113 - Z-Coordinate,STARLINK-3941 - Z-Coordinate,STARLINK-32083 - Z-Coordinate,STARLINK-6128 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-4004 - Z-Coordinate,STARLINK-31016 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4043.9859,3588.3756,941.3121,6639.8107,-6709.2353,3322.5140,1987.8094,-3636.7702,-756.8088,3219.7872,-17.8051,6552.0993,5142.8914,-1517.4985,-1413.1206,-2612.5301,-4150.1434,-5016.1056,3823.1508,-2134.7066,435.3892,3769.9193,-6465.4904,-2546.9041,-6720.7628,-2512.2245,691.2710,-4231.6868,-3781.4334,4748.8124,-1906.8768,-1522.5765,5838.4132,-4664.0094,-2320.7479,-96.4405,1423.9157,-6347.9172,0.0000,-5176.0264,-2701.5890,419.8475,-5721.1756,859.1186,6004.1717,-1670.6834,-4936.3579,-4993.1985,-1813.6018,1471.1690,0.0000,5403.0681,-4588.1039,2578.5994,-5279.3853,1171.1989,1932.7527,4413.2491,3691.5475,2524.4336,-5813.2112,-2466.6735,4945.9374,-2457.7427,0.0000,-1115.7849,4476.2998,2102.6503,3195.6637,-6634.8868,6466.4673,-5083.1694,5995.0786,-5337.8967,47.3576,-1499.0731,6691.5724,2601.0917,-2253.4405,-3094.3077,-4749.7018,-3904.9354,0.0000,34.2742,5933.2539,-3319.0810,5430.9744,4953.6896,-3429.9924,1026.8969,-33.2469,2356.5547,-4927.1406,4059.3890,-6891.1983,-3819.0776,-448.2772,4433.2367,-3668.9294,40.4611,-118324.5332,-90031.8267,-113851.0490,-112408.6216,-104728.0548,-105696.9946,-106128.1431,-107590.0780,-241972505.3797,-241933481.0510,-241950703.9932,-241970249.6328,-108508.5857,-241975472.0336,653.8388,-2213.9326,1663.9590,-429.6911,1457.7996,-4294.1826,-4572.4876,-4591.2813,5301.9510,2647.0528,4676.9007,-776.1996,-2747.5134,6707.6897,6154.9629,4523.8333,309.1105,3484.4220,1898.4870,3614.2614,6896.2075,-1565.6036,-2110.2560,6324.1637,82.7649,3504.7186,-6671.0769,3784.0333,4611.0701,-1885.4763,5798.3962,6188.0716,3244.2456,2168.4979,5105.5917,6205.9707,-4041.3565,817.3235,0.0000,-2039.5372,6233.9098,-4542.7795,-3503.6612,464.3430,-3140.5996,-6560.1390,333.3693,-853.5136,6219.4644,-3198.7956,0.0000,2142.9072,-4622.8454,-5771.9379,-3237.8621,3990.6468,-5702.9892,986.4196,-4297.2631,4061.0222,269.8811,-3562.5161,980.1051,5985.1317,0.0000,5413.1757,-2472.2120,-5218.9236,-4087.5804,1566.3559,224.5853,-2250.6117,-23.0192,3884.4539,4603.7054,4053.1069,-1074.3520,3129.1062,6321.3674,-5594.2509,-2208.1355,-2308.0688,0.0000,-6893.2119,-642.7723,4583.9623,472.4844,4698.9524,-2300.6357,-5123.3658,-6916.1326,-6410.2288,1275.0773,3635.7120,375.7032,1593.7154,5597.4488,2478.8073,5641.2542,-6846.4220,353658.1539,371821.8412,369481.3062,364922.4492,360937.8317,363962.4010,370644.9568,367565.7399,249023096.1438,249028485.6315,249010255.5757,249002808.2480,367709.1374,249006354.2900,-5459.1062,5367.4393,6655.6081,1633.5834,345.3674,-4244.3058,4806.1740,-3777.0536,4360.7982,-5503.9580,-5075.0031,2109.1949,3523.4365,-330.5483,2790.1480,-4603.7135,-5506.0092,3244.0653,-5386.0619,-5495.8109,-43.0776,5433.5221,-1185.4926,1087.6092,1105.2669,-5221.8580,1641.1254,3976.8219,-3550.9495,-4669.5884,-2806.1854,-2253.9739,-1902.0088,4536.0047,4053.6914,2942.2105,-5133.8179,-2627.3524,0.0000,4147.8849,1105.5217,5172.6192,-1239.4870,6831.9974,-561.1654,1372.6078,4716.5396,4720.8771,2321.5404,-5990.6227,0.0000,-3719.0057,2274.0843,2808.3065,2349.9578,-5526.9874,3345.7127,5163.5243,3851.1807,4997.4992,3641.7832,-5281.6153,4714.5682,2516.1584,0.0000,-4152.6744,-4470.4374,3971.9795,4453.1995,-1175.9608,-2397.6703,3983.9278,-3137.0639,-1937.7142,4798.3588,-5401.2093,-915.3936,-5349.5886,-1638.5363,2182.0608,4437.5243,5214.4211,0.0000,-246.1878,-3344.4724,3548.1993,-4249.9216,1028.2863,5505.3949,-4490.8857,-400.6324,756.7715,4696.2530,3893.9830,-409.9312,-5471.7484,4003.4137,4690.3386,1531.0025,-177.1538,75840.5612,72846.0497,77035.8074,74666.3804,80120.7659,73556.6060,65825.1014,76071.9312,146239000.3859,146220497.1871,146223300.9717,146233115.3491,74576.8274,146227673.8743,
3600.000,-4761.8569,-2091.9620,928.8836,-3899.5557,4537.7732,897.7364,1577.9782,6047.6549,-3330.4388,-5547.7883,-3953.6674,-6068.8259,-779.6577,-643.9034,-2121.3287,-1466.9886,4167.9844,2038.5821,-6213.5056,-1870.9234,-2657.1018,-2024.9125,4973.2103,749.2650,5517.5312,-231.5643,917.6472,418.7400,401.5411,-3380.1527,-296.5997,-602.1195,-5354.7700,4658.7840,-1800.2848,-2510.8500,2248.7617,3747.4640,0.0000,2261.0191,223.0317,2635.6955,4712.0248,3962.0137,-3459.9255,3670.4976,1969.1520,5288.0236,184.3603,2941.3610,0.0000,-3766.7835,5079.5064,-446.3864,5836.7542,-5078.9201,1655.2069,-6257.1509,758.4394,-5614.8659,6430.5336,5189.5099,-3164.9495,-976.3269,0.0000,-765.7917,-918.2579,1904.9836,1510.4783,4114.7804,-6434.5176,6813.1086,-5935.4865,3558.6462,-3713.8582,-2855.1587,-4076.1803,-5735.5157,-78.1670,5274.6496,6563.3968,6305.9776,0.0000,2323.2243,-2476.2956,1455.4255,-2921.6416,-4735.5549,5516.0349,2965.9352,1701.9518,202.3997,5550.4486,-5082.2864,5028.1955,1550.7534,-3441.2263,-6223.9828,667.5760,1860.7448,-202085.8376,-179831.2485,-201945.9538,-199341.3327,-192987.5226,-197065.9306,-194538.4404,-198200.9857,-298210430.3307,-298178857.6750,-298193025.2695,-298203758.7585,-197339.4604,-298213857.9066,3677.4872,5958.2057,-5919.1110,2515.0564,-3558.8868,5272.2244,1816.5176,3385.8557,-4286.7689,926.4499,-2554.6019,2953.1341,4020.0122,-5324.3606,-4619.7525,-4018.6151,-4339.9125,71.3009,1165.3376,-5117.0645,-5351.9364,5670.5084,-411.2288,-6056.2176,-1921.6010,-6486.8358,6275.2231,-5169.7214,-2692.7051,5389.8092,-6298.0826,-6165.3198,4.0550,-5001.9717,-4902.3447,-6345.4693,6136.8074,-3483.2890,0.0000,-942.7544,-6345.6458,6023.3089,276.6933,-2751.7727,4822.2870,5357.9231,-4057.6206,-3031.5506,-6530.9369,1640.2329,0.0000,1687.2345,969.8559,6859.5978,768.6284,-3086.3067,3831.5908,2016.9598,4058.9312,-3645.2181,-2315.9532,-356.8390,3051.1802,-5092.1856,0.0000,-6866.7736,5646.9969,3684.5000,4066.5160,-2907.6879,1413.4941,559.5146,3109.2497,-5563.2658,-5505.8068,-4304.0486,2765.9074,823.9990,-6570.2677,3696.8511,-942.7188,2733.3102,0.0000,5590.5702,3270.2461,-6344.7394,3003.2206,-1854.2391,-1416.5544,3099.9599,5191.0213,5101.7975,-3982.0864,1493.1291,-2003.7059,-5431.9147,-3912.5530,885.7603,-4775.3795,4996.6785,313160.7569,337067.8391,332141.2655,329598.5453,321985.5867,327352.1156,331258.9170,328952.3191,177850642.6274,177864949.9217,177843895.4231,177835944.2200,328805.2568,177833020.3610,3207.0247,-2615.3130,-3501.9481,-5049.9137,-3748.2427,4331.5215,-6500.9081,690.9197,-4284.7961,3986.8084,5033.4102,1564.4834,-5453.5430,4307.3050,-4681.8862,5481.7042,3366.2925,-6619.0725,2679.7766,4245.7428,3462.4407,-3172.8155,4758.9987,3220.8219,3495.4370,1909.4688,2723.0802,-4609.0418,6375.3030,2709.7257,-2315.7829,-2706.7666,4412.9715,-645.0398,-4552.6455,795.3015,1387.3579,4645.6647,0.0000,-6498.8144,2652.7319,-2108.8837,4914.8911,-4960.9175,-3321.9532,2348.5105,-5151.1119,-3304.0826,2159.6075,6066.7783,0.0000,5516.7753,-4575.7176,797.2913,3034.3975,3525.4551,-5492.0711,-1999.1792,-5476.6232,-1771.6669,677.7227,4413.6170,-5334.0099,-4623.8735,0.0000,156.0393,3645.3651,-5509.2797,-5297.6935,4728.7067,-2057.5454,317.5338,-927.8312,-1929.4399,-464.3713,4588.1952,4734.1185,3389.4986,-2133.3845,2036.1197,-1808.0233,-809.0351,0.0000,-3310.8772,5463.1653,1511.6594,5484.7815,-4679.9196,-3882.2173,5377.7222,4249.6161,-4605.3932,-1174.7326,-4113.2561,4289.9741,3875.8658,-4531.3304,-2897.7381,-4945.0632,4291.0490,74265.4187,71265.8556,75650.1175,71872.3273,78894.2441,75469.9086,64245.6468,71725.6217,146211018.8451,146191689.0652,146193406.3885,146202278.1737,73330.5612,146201267.5363,
7200.000,3809.4312,305.5526,-3400.8850,-224.4647,-494.2257,-4334.2381,-5475.1568,-6279.9518,6202.9820,6146.6475,6633.2252,3172.8883,-3584.0819,3680.6973,5468.5012,5052.4323,-3257.5442,3380.7099,5950.1418,4289.3688,4720.9596,159.5002,-2168.8809,2264.4212,-1385.0664,2184.1129,-2955.0728,3109.7107,4065.6636,1405.7664,3070.1140,3227.6114,3901.9921,-2465.2402,5214.9969,4245.2866,-3843.6079,-353.5011,0.0000,18.1394,2994.7589,-3989.3388,-2449.8257,-6768.6939,-1161.0773,-4817.5303,647.2709,-4322.9470,2204.6258,-6302.1478,0.0000,1954.1002,-4672.1386,-2088.7022,-2298.4385,6614.1240,-5350.2915,5331.9316,-4932.2411,6072.9491,-3813.2520,-6115.4392,1485.7439,4588.5823,0.0000,2232.4624,-2242.5477,-5631.8720,-5329.2448,-4.0607,3437.4630,-5000.3177,2464.2793,72.9760,4463.9903,5562.9001,-374.7553,5671.4115,2882.4711,-4954.4731,-5682.9251,-5205.0688,0.0000,-4550.3887,-1289.5886,1969.1570,501.8173,3657.0876,-5847.8787,-6220.1889,-3875.1513,-3759.4751,-4014.9885,4050.5333,-1247.2837,289.1487,6332.9499,6026.2755,3436.4094,-4144.1224,-273176.0623,-258112.0500,-277279.8888,-271446.2835,-268709.6445,-276902.5208,-270177.1642,-272816.1368,-334094603.8857,-334072321.6024,-334083496.7916,-334090550.2389,-273586.4805,-334097984.2560,-5473.3473,-6503.4651,5776.0763,-4796.8366,5089.7661,-5121.9406,-69.2853,-1177.6854,2659.5631,-3131.3708,729.2821,-4416.4352,-4801.5516,2080.3049,2233.1712,3524.2631,6007.3966,-1329.0433,-2890.2878,5409.2296,1849.1502,-6619.4958,3868.3774,3530.9220,3850.6071,5679.1889,-3183.3016,5691.8385,1441.8197,-6709.7532,2700.3870,2513.8624,-3790.7206,5220.6355,3967.3653,3632.2056,-4050.9119,5792.9205,0.0000,4810.1907,4096.3923,-5132.2833,4043.7921,1410.2898,-4877.2937,-1866.1041,6553.0537,5414.5183,3908.9718,-1316.6298,0.0000,-5448.3378,3233.4721,-5306.9739,3300.3613,1894.3335,-1611.7073,-3501.7431,-3490.3475,2113.7468,3451.8180,3025.1214,-6243.0143,3357.0656,0.0000,5231.7286,-6407.0384,-2009.1094,-3613.5232,4395.2299,-3013.2368,1548.5069,-4683.7140,5215.9183,2343.7669,4002.6191,-4512.2809,-3219.2270,4342.8449,664.3401,3258.7857,-1938.2528,0.0000,-2176.5363,-5651.3250,3774.9492,-6071.8105,-2421.9014,3631.1715,-1162.3129,-1602.8184,-2222.0655,4736.5345,-5314.3149,4019.8513,6837.8237,1731.4828,-3325.3737,3006.5306,-964.9375,253476.6369,280959.4152,273495.2401,271899.3257,262259.9015,270606.4990,271091.7411,268561.4777,94540731.3969,94561491.9002,94537495.7804,94531043.6947,268841.3279,94522048.9767,1427.2848,-2081.2625,-1792.0074,4880.5427,4585.3426,-1564.5353,4237.5354,2772.5158,1485.3429,80.8994,-1749.6828,-4299.5141,3244.6673,-5437.3083,3571.6712,-3243.1237,931.9745,5878.4586,1842.0408,-340.1188,-4700.1331,-1570.1743,-5292.7081,-5488.4250,-5450.6766,2954.5090,-5374.6632,2448.2803,-5440.2050,926.0307,5317.7351,5368.0020,-4320.4252,-3717.5316,2231.6114,-4007.7129,3662.8640,-3767.9982,0.0000,4997.2178,-4658.3812,-2331.7723,-4920.5757,-55.0816,4582.4719,-4592.3968,1846.1083,-143.5187,-5225.0666,-2616.8123,0.0000,-3755.3580,3908.2379,-3926.4180,-5271.8203,670.3318,4028.3953,-2555.9668,3230.4272,-2575.4900,-4559.9873,-297.9253,2553.4879,3979.0275,0.0000,3915.9865,74.8232,3421.2605,2307.8663,-5343.5393,5158.2145,-4414.4859,4201.8421,4473.7795,-4352.3888,-913.4403,-5127.7647,1605.1633,4521.7006,-4552.8896,-2079.2963,-4125.7544,0.0000,4694.7343,-3631.9310,-5158.2124,-3262.4116,5324.4208,-320.7811,-2721.7803,-5517.0925,5297.7126,-3085.0208,525.4184,-5487.2482,419.7641,2119.9356,-717.3136,5169.0557,-5372.3399,72670.5203,69697.1261,73636.4896,72502.7550,77286.1349,72094.2669,63272.5588,73641.3542,146182369.7340,146162891.9513,146163764.4162,146170668.1124,72077.9921,146174825.1439,
