sl_20_5400_20300913 Coordinates.csv
2030/09/13 07:47:00.0000 UTC

Generated: Tue Oct  8 21:49:58 2024,
Start: 2030/09/13 07:47:00.00, Stop: 2030/09/13 09:17:00.00,
TIME_UNITS,STARLINK-31775 - X-Coordinate,STARLINK-5371 - X-Coordinate,STARLINK-31033 - X-Coordinate,STARLINK-6146 - X-Coordinate,STARLINK-1727 - X-Coordinate,STARLINK-30388 - X-Coordinate,STARLINK-11160 [DTC] - X-Coordinate,STARLINK-31823 - X-Coordinate,STARLINK-1982 - X-Coordinate,STARLINK-3243 - X-Coordinate,STARLINK-5733 - X-Coordinate,STARLINK-4624 - X-Coordinate,STARLINK-3564 - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-5741 - X-Coordinate,STARLINK-4037 - X-Coordinate,STARLINK-5024 - X-Coordinate,STARLINK-4631 - X-Coordinate,STARLINK-30458 - X-Coordinate,STARLINK-30760 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31775 - Y-Coordinate,STARLINK-5371 - Y-Coordinate,STARLINK-31033 - Y-Coordinate,STARLINK-6146 - Y-Coordinate,STARLINK-1727 - Y-Coordinate,STARLINK-30388 - Y-Coordinate,STARLINK-11160 [DTC] - Y-Coordinate,STARLINK-31823 - Y-Coordinate,STARLINK-1982 - Y-Coordinate,STARLINK-3243 - Y-Coordinate,STARLINK-5733 - Y-Coordinate,STARLINK-4624 - Y-Coordinate,STARLINK-3564 - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-5741 - Y-Coordinate,STARLINK-4037 - Y-Coordinate,STARLINK-5024 - Y-Coordinate,STARLINK-4631 - Y-Coordinate,STARLINK-30458 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31775 - Z-Coordinate,STARLINK-5371 - Z-Coordinate,STARLINK-31033 - Z-Coordinate,STARLINK-6146 - Z-Coordinate,STARLINK-1727 - Z-Coordinate,STARLINK-30388 - Z-Coordinate,STARLINK-11160 [DTC] - Z-Coordinate,STARLINK-31823 - Z-Coordinate,STARLINK-1982 - Z-Coordinate,STARLINK-3243 - Z-Coordinate,STARLINK-5733 - Z-Coordinate,STARLINK-4624 - Z-Coordinate,STARLINK-3564 - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-5741 - Z-Coordinate,STARLINK-4037 - Z-Coordinate,STARLINK-5024 - Z-Coordinate,STARLINK-4631 - Z-Coordinate,STARLINK-30458 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4731.8260,-2283.0609,4316.1739,4853.0113,5065.4387,-5138.3642,0.0000,-3692.0366,553.3870,-6564.8589,-1333.3635,4419.2417,4794.9735,1122.9693,5610.9682,4323.3429,329.9607,836.9755,0.0000,253.9868,85106.7899,100810.1890,85302.0010,89554.1566,97950.7632,95066.2518,90263.6851,91258.4366,-290920841.7315,-290900729.4109,-290885720.4394,-290908809.7314,90513.3857,-290904216.8195,-4914.2494,-4927.7052,5386.5393,2411.9432,-336.1005,81.4555,0.0000,-5239.9931,5811.8469,-1732.8124,-6393.1854,-2893.6716,-530.6607,-4289.5182,-3747.6734,5045.0389,4466.8565,6825.4936,0.0000,5745.8800,-378614.0108,-360375.4082,-378044.5474,-380544.4178,-378315.4172,-376709.2282,-372146.0364,-375400.4467,180386361.1208,180381100.8579,180401516.6419,180390657.0472,-375947.1553,180384367.0294,326.1730,4246.3613,304.0190,-4342.8672,4345.4095,-4639.1451,0.0000,2337.7918,3591.8366,-1373.1675,-2289.3616,-4469.2068,4895.0793,-5212.9280,1466.8819,1772.3362,-5076.3635,628.8547,0.0000,3784.7022,51274.7642,47642.8315,51814.7640,49291.5920,54838.8030,48466.1580,40569.5998,50837.3716,101586826.6872,101547898.8732,101581906.1481,101564775.9352,49330.5148,101575121.2837,
300.000,-5417.3980,-4168.7637,5086.1397,5946.7652,3788.0280,-5131.1459,0.0000,-4559.0746,2044.4986,-6888.5084,-2917.7979,3241.9309,5205.0437,-1025.7636,4216.3449,4767.1349,2295.9903,2005.8304,0.0000,2096.9945,92993.4243,108476.4076,93181.5503,97396.1578,105924.1002,102843.3290,98242.5392,99268.8723,-294789536.6887,-294769540.2937,-294754879.9063,-294777992.3227,98441.7146,-294772972.8342,-3886.2753,-4344.0692,4431.8256,757.3033,-1966.3878,2171.3925,0.0000,-3641.0635,6219.2552,-560.0239,-6218.3960,-1563.1533,-2382.7982,-3970.8017,-4670.8000,3623.4729,4828.5515,6502.4118,0.0000,5989.8617,-377017.3345,-358152.5450,-375910.5723,-378323.5573,-376296.7189,-374698.1470,-370164.2846,-373874.7503,173990526.4201,173984979.8663,174006178.2791,173994291.5927,-373949.8009,173988481.0331,-1489.6777,3360.9725,-1501.4194,-3505.3527,5139.8954,-4109.1408,0.0000,3533.8656,2038.6531,435.9661,-831.6733,-5909.5601,3806.8647,-5478.7847,2838.7610,3375.9671,-4151.9159,-1186.9890,0.0000,2674.1448,51451.2692,47723.4335,51933.6988,49241.1835,54962.7251,48867.5313,40630.6182,51009.1816,101582353.8489,101543567.5007,101577065.7324,101560255.9189,49440.6837,101570570.9932,
600.000,-5555.0051,-5638.6653,5361.8249,6485.4374,2130.6691,-4663.6655,0.0000,-4996.1966,3306.7774,-6529.5216,-4210.8180,1658.8040,5123.7103,-3083.0658,2398.8380,4762.2194,3994.9079,2987.4359,0.0000,3714.5409,100859.4381,116093.0055,101018.6056,105188.6329,113852.2982,110556.6801,106178.0338,107191.6088,-298517636.3967,-298497741.8313,-298483460.3037,-298506548.6875,106326.0438,-298501130.8596,-2444.4085,-3364.9501,3024.2117,-941.6088,-3428.5218,4040.2470,0.0000,-1664.8300,6003.5670,673.2962,-5441.1813,-126.5332,-3968.3396,-3306.9728,-5161.4837,1816.7473,4720.4551,5527.1584,0.0000,5660.2120,-375251.4553,-355767.5566,-373608.6964,-375920.3100,-374108.8185,-372523.6319,-368013.1823,-372185.1421,167511757.7157,167505919.0298,167527889.8249,167514963.6746,-371785.2394,167509658.3672,-3138.8923,2110.2769,-3144.6076,-2294.8228,5323.0337,-3138.1253,0.0000,4333.3587,259.9280,2198.2130,715.6003,-6716.2486,2301.3744,-5137.3304,3902.9759,4609.2741,-2751.4009,-2874.3522,0.0000,1271.6819,51624.6093,47804.1190,52047.8565,49191.7285,55083.8543,49271.6200,40696.0124,51058.0673,101577875.5725,101539241.0532,101572223.8035,101555754.4758,49550.8219,101566020.5925,
900.000,-5145.4507,-6549.4597,5131.5620,6409.7822,278.3686,-3771.5388,0.0000,-4966.9755,4228.6902,-5526.3139,-5098.6207,-162.2757,4544.7197,-4835.9043,334.3766,4322.3784,5253.0129,3703.2133,0.0000,4955.9044,108700.3833,123656.5763,108809.6802,112928.5573,121731.7847,118200.7446,114066.5457,115020.4792,-302103363.8462,-302083556.7989,-302069684.0154,-302092699.8581,114162.8467,-302086913.7737,-725.3326,-2074.6336,1293.4372,-2530.7109,-4562.3646,5507.6702,0.0000,487.9868,5176.2531,1864.5199,-4129.0151,1249.0796,-5136.2318,-2362.2389,-5181.7138,-197.5427,4138.4045,3995.6475,0.0000,4779.5196,-373316.4350,-353221.5551,-371140.0164,-373334.0300,-371752.7476,-370187.0831,-365693.6507,-370298.0238,160953145.0837,160947008.9902,160969740.8027,160955765.2205,-369454.4386,160950989.2287,-4437.4994,630.1683,-4448.4894,-839.7925,4873.1237,-1829.9246,0.0000,4646.6986,-1547.5687,3724.0764,2185.6940,-6803.7356,543.5590,-4226.0747,4544.2980,5337.2394,-1034.8458,-4251.0467,0.0000,-269.6004,51795.0024,47884.8888,52157.2293,49144.2550,55202.2151,49677.1883,40765.7567,50990.4978,101573391.8255,101534919.5967,101567380.4254,101551271.9412,49660.9293,101561470.0816,
1200.000,-4243.5643,-6814.1345,4431.5124,5719.1006,-1567.2535,-2528.8009,0.0000,-4477.6276,4734.6306,-3982.0554,-5506.7645,-2021.6176,3510.6863,-6100.7958,-1775.3743,3500.4187,5945.5588,4098.0405,0.0000,5709.2495,116511.8901,131163.7383,116551.3120,120613.1982,129559.0079,125769.7597,121904.4716,122751.5628,-305545009.9306,-305525275.8964,-305511841.3098,-305534734.8405,121948.6180,-305528612.3631,1102.8315,-586.0939,-596.1229,-3868.4396,-5237.8828,6433.2695,0.0000,2597.7762,3812.2518,2912.4193,-2402.9276,2411.3586,-5780.3677,-1222.9641,-4735.8541,-2217.9554,3126.0326,2060.2167,0.0000,3424.6153,-371212.4898,-350515.7237,-368505.7025,-370563.9664,-369229.6129,-367689.9476,-363206.6916,-368183.4258,154317816.6559,154311378.4554,154334858.8145,154319826.3548,-366958.4408,154315601.8752,-5241.2317,-918.4452,-5273.1649,704.8031,3843.4627,-324.8595,0.0000,4438.7661,-3184.1535,4849.5587,3420.0348,-6162.8057,-1273.8556,-2845.4241,4693.3661,5480.3435,800.7463,-5169.0633,0.0000,-1781.4934,51962.6430,47965.7440,52261.8185,49100.0804,55317.8305,50082.5752,40839.8273,50821.7757,101568902.5777,101530603.1973,101562535.6623,101546808.6512,49771.0058,101556919.4605,
1500.000,-2950.5690,-6410.4705,3340.1105,4472.5305,-3209.8644,-1042.3407,0.0000,-3575.9213,4790.5687,-2053.5458,-5406.1533,-3709.3091,2110.5171,-6743.2608,-3722.8609,2381.6436,6009.6136,4143.6761,0.0000,5911.6311,124289.6600,138611.1364,124240.0653,128240.2109,137330.4382,133257.7729,129688.2299,130383.1760,-308840934.2610,-308821258.5635,-308808291.1558,-308831011.4353,129679.8752,-308824586.1370,2857.0383,968.7289,-2461.2181,-4838.3766,-5370.2724,6730.4249,0.0000,4448.4685,2042.9468,3725.5051,-426.2071,3239.3723,-5849.2982,9.7049,-3869.3353,-4039.4960,1772.5742,-86.0691,0.0000,1719.9356,-368939.9772,-347651.3167,-365706.9975,-367609.2824,-366540.5959,-365033.6894,-360553.3870,-365817.0953,147608937.1282,147602192.7073,147626408.0496,147610313.9089,-364298.3620,147606661.1329,-5461.1154,-2367.3412,-5530.4891,2174.1303,2356.2662,1215.1734,0.0000,3732.7449,-4469.6273,5453.8985,4285.5395,-4861.4316,-2951.8561,-1148.1712,4334.0564,5023.0030,2544.0817,-5530.1150,0.0000,-3099.2672,52127.7057,48046.6856,52361.6344,49060.8940,55430.7224,50485.5576,40918.2021,50574.3338,101564407.8013,101526291.9220,101557689.5781,101542364.9411,49881.0514,101552368.7293,
1800.000,-1402.4519,-5382.6767,1969.0197,2784.2131,-4479.4457,556.9541,0.0000,-2346.6314,4405.2130,65.2146,-4814.5345,-5028.6835,471.7913,-6692.8033,-5315.1161,1074.9187,5449.8591,3840.0346,0.0000,5553.7834,132029.4606,145995.4431,131872.5316,135807.7633,145042.5704,140658.6925,137414.2624,137915.7954,-311989565.9478,-311969933.7619,-311957462.0050,-311979957.0271,137353.1603,-311973264.1098,4357.4063,2450.5571,-4117.3223,-5359.3541,-4931.0133,6374.7293,0.0000,5849.7211,43.0189,4229.7232,1611.3023,3656.1722,-5349.8139,1228.3128,-2663.9576,-5474.4509,205.4329,-2228.7998,0.0000,-174.0940,-366499.3862,-344629.6580,-362745.2157,-364469.1125,-363686.9521,-362219.7460,-357734.8985,-363181.8924,140829706.2514,140822652.0916,140847587.7755,140830429.9151,-361475.3916,140827366.8867,-5072.8142,-3559.4782,-5193.0028,3411.2450,588.4484,2624.2283,0.0000,2607.6351,-5263.0809,5472.3685,4688.9913,-3038.1460,-4307.2813,677.0230,3505.1880,4015.1920,3994.3197,-5295.6424,0.0000,-4079.7523,52290.3476,48127.7145,52456.6966,49028.8571,55540.9113,50883.1737,41000.8610,50275.6757,101559907.4711,101521985.8383,101552842.2370,101537941.1446,49991.0661,101547817.8879,
2100.000,244.2260,-3836.1063,451.7567,812.7175,-5250.2090,2125.6129,0.0000,-903.8593,3627.0353,2162.8017,-3793.6623,-5819.4475,-1251.0367,-5951.3372,-6393.0320,-297.8079,4336.5817,3214.5684,0.0000,4679.4461,139727.1204,153313.3600,139445.3317,143314.6892,152691.9246,147966.4046,145079.0363,145351.9430,-314989404.3490,-314969800.7248,-314957852.5414,-314980069.3405,144965.0411,-314973145.5497,5445.3430,3725.1215,-5396.5782,-5392.0114,-3953.1268,5405.9784,0.0000,6656.7805,-1987.0982,4374.9964,3511.5984,3636.1708,-4344.2324,2328.1020,-1230.2858,-6371.9222,-1421.8141,-4153.3754,0.0000,-2076.3280,-363891.3289,-341452.1414,-359621.7427,-361142.6825,-360670.0108,-359249.4682,-354752.4668,-360268.5313,133983357.3048,133975990.4911,134001630.8127,133983410.0827,-358490.7922,133980952.5545,-4119.1613,-4366.0501,-4296.6723,4284.0411,-1249.4606,3750.4204,0.0000,1189.6042,-5477.9079,4903.0041,4586.9673,-888.0675,-5192.8257,2426.6470,2296.4308,2567.1556,4984.5723,-4490.6602,0.0000,-4616.7719,52450.7109,48208.8317,52547.0334,49006.7196,55648.4165,51271.5070,41087.7856,49956.2052,101555401.5642,101517685.0139,101547993.7030,101533537.5918,50101.0496,101543266.9364,
2400.000,1827.8255,-1925.9530,-1069.0074,-1254.1093,-5453.1761,3520.4292,0.0000,619.2920,2537.9982,4031.5445,-2442.6929,-5977.7110,-2891.2249,-4593.6077,-6847.6050,-1612.7206,2796.4310,2319.9705,0.0000,3379.7208,147378.5262,160561.6197,146955.1165,150760.6622,160275.0484,155174.9997,152679.0456,152696.0443,-317839019.7859,-317819429.6720,-317808032.3971,-317829917.1641,152512.1131,-317822800.6939,6000.2732,4675.0356,-6164.7126,-4941.2765,-2529.4271,3923.5148,0.0000,6785.9077,-3841.2000,4140.2073,5087.8139,3206.3546,-2942.2021,3215.7334,302.3004,-6634.1587,-2944.5669,-5666.2165,0.0000,-3802.1762,-361116.5339,-338120.2291,-356338.0337,-357629.5328,-357491.1745,-356124.0398,-351607.4110,-357075.7661,127073155.5547,127065473.7833,127091801.9933,127072522.2599,-355345.8983,127070683.5449,-2705.7587,-4700.1831,-2937.3182,4699.3911,-2938.8035,4472.4458,0.0000,-362.0879,-5090.7483,3806.8002,3990.4138,1357.6524,-5512.6523,3905.4133,838.7317,837.5660,5401.1181,-3201.2758,0.0000,-4652.3256,52608.9245,48290.0382,52632.6822,48997.9385,55753.2561,51645.4428,41178.9591,49647.1106,101550890.0602,101513389.5172,101543144.0401,101529154.6072,50211.0021,101538715.8747,
