sl_50_5400_20300115 Coordinates.csv
2030/01/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:03 2024,
Start: 2030/01/15 07:47:00.00, Stop: 2030/01/15 09:17:00.00,
TIME_UNITS,STARLINK-5733 - X-Coordinate,STARLINK-5929 - X-Coordinate,STARLINK-1350 - X-Coordinate,STARLINK-1130 (DARKSAT) - X-Coordinate,STARLINK-3270 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-11144 [DTC] - X-Coordinate,STARLINK-5826 - X-Coordinate,STARLINK-3715 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-30965 - X-Coordinate,STARLINK-3882 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-4164 - X-Coordinate,STARLINK-2478 - X-Coordinate,STARLINK-4792 - X-Coordinate,STARLINK-31895 - X-Coordinate,STARLINK-5700 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-5452 - X-Coordinate,STARLINK-1143 - X-Coordinate,STARLINK-11113 [DTC] - X-Coordinate,STARLINK-31028 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-11093 [DTC] - X-Coordinate,STARLINK-1773 - X-Coordinate,STARLINK-6127 - X-Coordinate,STARLINK-5455 - X-Coordinate,STARLINK-3338 - X-Coordinate,STARLINK-5492 - X-Coordinate,STARLINK-5765 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-4541 - X-Coordinate,STARLINK-30445 - X-Coordinate,STARLINK-31255 - X-Coordinate,STARLINK-1603 - X-Coordinate,STARLINK-31864 - X-Coordinate,STARLINK-5470 - X-Coordinate,STARLINK-31508 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-1238 - X-Coordinate,STARLINK-4444 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-5571 - X-Coordinate,STARLINK-30075 - X-Coordinate,STARLINK-30912 - X-Coordinate,STARLINK-3683 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-31948 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5733 - Y-Coordinate,STARLINK-5929 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,STARLINK-1130 (DARKSAT) - Y-Coordinate,STARLINK-3270 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-11144 [DTC] - Y-Coordinate,STARLINK-5826 - Y-Coordinate,STARLINK-3715 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-30965 - Y-Coordinate,STARLINK-3882 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-4164 - Y-Coordinate,STARLINK-2478 - Y-Coordinate,STARLINK-4792 - Y-Coordinate,STARLINK-31895 - Y-Coordinate,STARLINK-5700 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-5452 - Y-Coordinate,STARLINK-1143 - Y-Coordinate,STARLINK-11113 [DTC] - Y-Coordinate,STARLINK-31028 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-11093 [DTC] - Y-Coordinate,STARLINK-1773 - Y-Coordinate,STARLINK-6127 - Y-Coordinate,STARLINK-5455 - Y-Coordinate,STARLINK-3338 - Y-Coordinate,STARLINK-5492 - Y-Coordinate,STARLINK-5765 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-4541 - Y-Coordinate,STARLINK-30445 - Y-Coordinate,STARLINK-31255 - Y-Coordinate,STARLINK-1603 - Y-Coordinate,STARLINK-31864 - Y-Coordinate,STARLINK-5470 - Y-Coordinate,STARLINK-31508 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-1238 - Y-Coordinate,STARLINK-4444 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-5571 - Y-Coordinate,STARLINK-30075 - Y-Coordinate,STARLINK-30912 - Y-Coordinate,STARLINK-3683 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-31948 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5733 - Z-Coordinate,STARLINK-5929 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,STARLINK-1130 (DARKSAT) - Z-Coordinate,STARLINK-3270 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-11144 [DTC] - Z-Coordinate,STARLINK-5826 - Z-Coordinate,STARLINK-3715 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-30965 - Z-Coordinate,STARLINK-3882 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-4164 - Z-Coordinate,STARLINK-2478 - Z-Coordinate,STARLINK-4792 - Z-Coordinate,STARLINK-31895 - Z-Coordinate,STARLINK-5700 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-5452 - Z-Coordinate,STARLINK-1143 - Z-Coordinate,STARLINK-11113 [DTC] - Z-Coordinate,STARLINK-31028 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-11093 [DTC] - Z-Coordinate,STARLINK-1773 - Z-Coordinate,STARLINK-6127 - Z-Coordinate,STARLINK-5455 - Z-Coordinate,STARLINK-3338 - Z-Coordinate,STARLINK-5492 - Z-Coordinate,STARLINK-5765 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-4541 - Z-Coordinate,STARLINK-30445 - Z-Coordinate,STARLINK-31255 - Z-Coordinate,STARLINK-1603 - Z-Coordinate,STARLINK-31864 - Z-Coordinate,STARLINK-5470 - Z-Coordinate,STARLINK-31508 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-1238 - Z-Coordinate,STARLINK-4444 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-5571 - Z-Coordinate,STARLINK-30075 - Z-Coordinate,STARLINK-30912 - Z-Coordinate,STARLINK-3683 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-31948 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3382.4126,2796.9142,-3485.7630,3053.3592,4416.3962,4922.1967,1924.4859,-5083.8861,2055.8391,-632.4705,-5010.7569,3345.3759,6611.3320,-4423.6140,-6156.9571,1327.2356,-5276.2923,-34.3103,4214.7372,-1569.9680,-468.0308,-3172.7431,4464.5238,5703.7671,-1613.6209,-5088.4039,-4366.1538,-1271.3883,-343.6291,-6660.9567,5082.5653,1667.8428,4471.5231,6747.7262,5632.8003,-4760.5548,0.0000,-5963.0221,4380.5153,-1006.0014,4762.4474,3088.2284,-649.7898,554.5130,5101.3395,853.0967,-5046.5081,4346.8178,6375.3210,-2910.4786,379575.4717,346178.6268,367856.9273,367180.9124,360334.9816,360658.1391,359636.5361,363346.1423,37971102.0242,37929737.5825,37952249.3572,37984444.4480,362454.6303,37976128.2285,-6033.6630,-2167.1597,2466.9857,-3873.8435,-1911.0829,4199.9607,-5424.0377,1388.3109,5796.9905,5609.6158,1178.4380,-3085.5596,1070.3568,149.6612,-1401.9569,-4627.8441,2958.6742,-5341.6828,-5131.0438,-6064.1685,-4644.7123,-2609.6102,5302.3785,-442.0538,2046.7768,-419.0528,10.1376,6709.3059,2423.4758,1618.1265,-4353.2973,-6169.7353,-3885.9846,1326.9812,1242.0279,732.3411,0.0000,3192.7925,5340.4873,-6158.0655,2436.8852,2883.3255,1710.8953,5292.2970,1270.3167,-6539.0098,2501.9376,989.5933,-2285.0186,-5076.9040,-71611.6548,-79344.5137,-78390.0790,-74462.6655,-69316.0099,-71977.4079,-78928.3288,-75763.0855,307521843.0826,307527351.9065,307539394.2014,307538583.2696,-76566.5257,307537783.6473,197.4117,5963.2807,5395.8479,-4477.5062,4951.7704,-2205.5150,3445.7799,-4552.4649,3110.1104,-4006.8952,-4656.2082,-5171.6624,-800.1421,-5293.9189,2622.7949,-4778.2577,-3166.6693,-4431.8984,1724.5965,2865.7108,5016.6530,5293.6598,91.2408,-3786.9467,6424.8998,-4414.4790,-5359.3717,-1111.3214,6488.6119,550.7680,-1652.0272,2613.3260,-3609.1269,-437.6790,-3845.3612,4840.0124,0.0000,-1246.0415,-142.3491,2755.0163,-4393.9246,-5444.8958,-6674.1873,-4395.8105,-4504.8518,2124.7075,-3961.0221,5263.3712,-1391.1392,3518.5136,160469.6400,156991.7430,159439.7754,157853.2346,162805.5502,155433.7322,148468.0097,158460.2075,-76427747.2006,-76446623.9555,-76447094.6376,-76436650.9759,157155.2803,-76439495.2319,
300.000,1938.5880,2947.0109,-1769.8174,960.5013,2730.4030,5373.7992,144.5217,-5860.4069,3487.3072,1348.5132,-4551.6454,2414.9461,6243.8710,-4775.3300,-5502.8878,-722.5137,-3650.4762,-2050.0056,2740.3433,-2633.6272,-2261.7001,-4659.6838,5374.1895,4449.5977,-545.9423,-4075.4771,-3642.7504,328.9909,1679.1489,-5896.5024,4098.4259,-139.1818,3551.1283,6530.8727,5196.8242,-3427.0276,0.0000,-4797.0068,5065.6287,-2527.8502,5862.9488,4147.6011,-995.3933,2221.0488,4990.5737,-688.7075,-4494.9421,5218.5105,5831.7985,-4039.2854,380998.5125,347662.5386,369312.8280,368583.8344,361816.7235,362202.4754,361148.7853,365223.2775,31249190.0243,31208128.9620,31230525.5144,31262165.6236,363971.4930,31254287.5471,-6508.4511,-4046.0306,3816.5843,-4064.1324,-3188.5569,2464.9982,-4845.9464,2501.5799,5766.2541,4996.6850,3216.5444,-4839.2311,-236.9808,2146.5837,128.3520,-4087.8466,4046.4372,-4647.7137,-5330.7882,-4741.6144,-3470.1968,-1079.5388,4068.0519,-1863.1287,3858.9046,1375.8059,2057.4977,6430.3453,3141.7303,2675.6198,-5538.8110,-5799.3140,-5439.2323,57.4241,-755.3019,2380.2144,0.0000,3967.5465,4287.4127,-5038.1515,759.9710,978.5537,-540.7901,5767.2854,-871.8570,-6865.5154,4319.4459,-831.4935,-3707.9653,-3401.7078,-63495.9665,-71977.8317,-70853.5573,-66952.6050,-61626.3101,-64413.1989,-71206.4070,-68133.7503,308280593.5946,308285156.3680,308297524.0003,308297933.3506,-68902.6691,308296570.1783,-1338.0376,4800.6980,5445.0227,-5190.5604,5480.9921,-3434.3301,4633.4144,-2808.1754,1459.0398,-4598.1119,-4136.0682,-4266.2789,-2544.6599,-4494.2516,4052.5228,-5364.6866,-4114.9783,-4730.3538,3332.5636,4242.6775,5457.8688,4694.4824,1611.0384,-4878.7777,5735.1631,-5201.2496,-5503.3507,-2534.9190,5950.4522,2308.2340,-130.6378,3741.8653,-2431.1962,-2203.4627,-4526.2225,5404.2013,0.0000,-2926.5981,-1927.1880,3837.0608,-3600.9914,-5416.6896,-6827.8853,-3070.9263,-4718.7518,648.8976,-2924.4228,4435.6622,142.8811,4326.1302,160481.7771,156984.9497,159499.4990,157702.1767,162857.3130,155739.3440,148426.2943,158157.5847,-76423125.5799,-76442123.5725,-76442674.6574,-76431511.7527,157177.1611,-76434793.6820,
600.000,294.5823,2857.7878,86.1326,-1246.9673,801.6779,5312.2313,-1688.3710,-6064.7709,4555.5750,3222.4941,-3693.4288,1289.6175,5213.8517,-4695.4378,-4307.1478,-2722.4136,-1658.8248,-3888.3357,962.8159,-3480.3449,-3865.3399,-5668.5910,5774.5316,2767.8572,508.1207,-2671.0142,-2615.7691,1919.9659,3498.3268,-4530.0896,2710.3551,-1959.3688,2310.1549,5663.8117,4295.8364,-1781.2654,0.0000,-3134.9965,5262.6841,-3827.6917,6412.3825,4844.5759,-1137.7492,3639.6347,4440.3944,-2157.4578,-3525.9636,5605.6282,4716.7225,-4800.0032,382246.7235,348991.2740,370604.6816,369817.9679,363135.4576,363594.7011,362496.6058,366841.9825,24512250.0883,24471513.2436,24493795.2788,24524790.0858,365326.3531,24517417.4112,-6355.2321,-5495.0029,4830.8547,-3864.4746,-4203.1053,465.6373,-3779.5013,3330.9804,5166.8470,3935.8422,4943.1742,-6114.4138,-1547.6256,3906.5365,1684.9349,-3174.4137,4764.1137,-3546.9122,-5016.8745,-2947.4694,-1989.3007,522.5308,2429.2745,-3144.6949,5309.0050,3065.6746,3923.3213,5533.8789,3611.8064,3488.0235,-6176.3904,-4884.5935,-6462.3186,-1242.1046,-2701.7853,3829.3669,0.0000,4372.6504,2793.3380,-3417.9947,-961.8675,-993.2842,-2745.6996,5688.5923,-2935.6465,-6526.8030,5701.7731,-2535.5235,-4769.2148,-1389.9201,-55352.5870,-64583.7299,-63287.0793,-59423.5928,-53908.5692,-56831.0727,-63454.7617,-60521.6257,308892437.8010,308896063.6089,308908756.8431,308910352.4875,-61208.9251,308908453.9129,-2729.5217,3126.1095,4900.2092,-5281.3875,5418.1968,-4280.3671,5274.8861,-767.3548,-350.8686,-4696.1070,-3175.3394,-2896.2723,-3993.8853,-3207.6796,5030.5394,-5340.6533,-4603.2831,-4525.4056,4572.4201,5157.1069,5296.1754,3540.9603,2958.1041,-5433.3128,4434.1858,-5386.9785,-5055.2214,-3685.7072,4778.6470,3812.2992,1404.9753,4465.2069,-993.4018,-3729.3090,-4723.5652,5365.0451,0.0000,-4286.6668,-3503.7476,4488.1651,-2421.2691,-4800.3665,-6251.1890,-1413.0282,-4426.6368,-896.5115,-1568.5135,3127.1998,1661.4398,4649.8085,160493.5839,156978.0877,159554.7138,157549.2262,162906.0456,156049.8266,148389.0255,157776.9883,-76418509.0060,-76437622.7067,-76438252.5165,-76426391.9039,157198.9547,-76430091.9031,
900.000,-1400.8572,2516.5022,1898.0430,-3322.6964,-1176.6311,4752.2450,-3378.3632,-5660.7236,5169.3819,4807.1948,-2509.0957,67.0191,3638.5497,-4177.5329,-2700.1977,-4460.5979,495.0396,-5370.4019,-944.3092,-4035.2579,-5113.0384,-6080.3058,5637.2791,833.9008,1456.2219,-1027.7671,-1382.7043,3356.7392,4933.3696,-2698.6537,1043.3485,-3618.7726,854.6742,4240.2592,3019.2272,6.2089,0.0000,-1141.5716,4967.7549,-4778.8310,6349.7138,5102.1865,-1069.0106,4681.1908,3501.3450,-3425.4045,-2222.2109,5457.6179,3131.7247,-5118.3945,383319.5885,350164.3181,371731.9876,370881.6878,364290.6655,364835.3941,363679.4029,368181.9700,17763492.5078,17723100.4228,17745268.5914,17775529.3024,366518.6254,17768727.9622,-5596.7745,-6370.8982,5401.7531,-3298.3515,-4852.2819,-1598.8443,-2347.8548,3814.7885,4046.0750,2531.4955,6190.8518,-6778.3867,-2737.2417,5258.4354,3116.4121,-1983.9561,5043.9909,-2143.8404,-4233.4662,-865.0141,-352.5138,2032.1774,537.5927,-4161.6966,6240.3910,4470.4228,5419.1063,4112.9275,3770.7246,3990.2105,-6211.6093,-3520.8806,-6857.4469,-2457.6971,-4409.3866,4929.0818,0.0000,4382.8879,997.7221,-1465.9088,-2570.2656,-2836.9913,-4660.2604,5049.9839,-4719.2389,-5553.5468,6514.7296,-3961.2922,-5377.4493,752.6600,-47185.3149,-57165.4509,-55693.9747,-51879.6294,-46166.2035,-49235.5051,-55676.9407,-52928.7495,309357081.2164,309359779.6162,309372799.0281,309375539.5450,-53488.7172,309373140.2972,-3827.6795,1117.8407,3820.5838,-4739.2022,4770.1544,-4649.9003,5294.9251,1354.5993,-2122.6479,-4290.4413,-1875.9358,-1210.3010,-4980.4631,-1572.9998,5448.1164,-4708.8443,-4577.3983,-3838.7297,5307.4495,5509.5797,4549.3235,1969.0756,3988.0065,-5389.9228,2660.1299,-4950.3213,-4062.8565,-4440.3406,3097.4414,4897.9602,2787.2991,4705.1723,550.6976,-4849.7705,-4416.4565,4726.9781,0.0000,-5178.0147,-4702.2609,4635.3067,-981.1362,-3662.3898,-5005.2652,398.3369,-3659.6296,-2345.9014,-41.1511,1479.6657,3000.3560,4453.3919,160505.0625,156971.1595,159605.3564,157394.8424,162951.7737,156364.6612,148356.1727,157350.0429,-76413897.4405,-76433121.3516,-76433828.1323,-76421295.3428,157220.6612,-76425389.8951,
1200.000,-2991.6939,1932.4346,3490.2777,-5033.9301,-3009.8232,3754.3738,-4740.2607,-4674.5180,5283.8242,5945.6240,-1100.1076,-1148.6941,1692.0439,-3256.0085,-851.3047,-5749.5416,2591.9283,-6349.3757,-2790.5758,-4246.4087,-5870.8716,-5838.9897,4984.3430,-1154.7565,2222.8179,681.6333,-55.6292,4506.1332,5846.3613,-587.5513,-748.2373,-4955.7120,-688.9606,2408.6073,1488.1341,1755.1238,0.0000,983.6877,4222.7697,-5285.3490,5672.6539,4882.2545,-813.6480,5256.1885,2256.9859,-4383.8498,-698.3947,4775.4130,1226.1256,-4959.9775,384216.6743,351181.2239,372694.3167,371773.2440,365281.9018,365925.3164,364696.6613,369232.4575,11006133.2684,10966106.1789,10988161.0594,11017601.4109,367547.7971,11011435.0387,-4313.6611,-6591.6706,5461.2497,-2421.9568,-5064.1663,-3520.7527,-708.2746,3927.8881,2504.7402,916.9781,6838.5320,-6759.9857,-3689.4647,6074.0207,4278.7663,-635.2557,4857.3129,-567.8099,-3068.1621,1294.2667,1279.0793,3299.5305,-1428.6152,-4809.5861,6547.6441,5435.0556,6390.6803,2309.9666,3581.5012,4143.9527,-5649.4855,-1844.2639,-6588.5786,-3479.6554,-5710.5643,5559.5111,0.0000,4007.8593,-927.4372,617.7539,-3919.9203,-4373.1685,-6071.2877,3901.2708,-6047.2583,-4038.8753,6681.4881,-4978.7025,-5484.6912,2808.1102,-38997.9573,-49726.2472,-48077.5810,-44324.7234,-38402.6413,-41631.1308,-47876.5013,-45353.8748,309674299.5028,309676080.5131,309689426.9887,309693263.3733,-45745.4803,309690404.9180,-4515.0254,-1009.7760,2323.7109,-3628.4655,3606.6776,-4502.0861,4691.2370,3333.1008,-3663.9144,-3424.3547,-376.1779,607.8997,-5390.9629,232.6561,5258.8880,-3540.5916,-4040.2107,-2743.0422,5456.7341,5261.8326,3299.5610,164.4723,4590.4169,-4753.2600,602.0656,-3941.2487,-2632.5043,-4718.1817,1085.7727,5446.3275,3865.5333,4435.8494,2035.7762,-5443.9046,-3637.4848,3561.0650,0.0000,-5503.8438,-5394.2312,4261.9775,564.6347,-2125.8339,-3222.5434,2166.3489,-2499.6135,-3544.3153,1490.6913,-328.3116,4014.8884,3758.7928,160516.2152,156964.1674,159651.3716,157239.6242,162994.5216,156683.1353,148327.7072,156912.6214,-76409290.8424,-76428619.5007,-76429401.4210,-76416226.2160,157242.2805,-76420687.6580,
1500.000,-4328.7884,1138.7393,4712.8065,-6187.4221,-4520.9042,2418.2733,-5619.7886,-3193.8574,4902.8048,6521.6339,411.8418,-2255.3440,-414.3875,-2004.8751,1049.4655,-6446.3429,4419.0852,-6725.2194,-4387.6859,-4089.4693,-6051.6322,-4960.0013,3884.4973,-2998.3108,2754.9066,2282.4356,1248.5891,5258.6008,6155.8774,1588.6387,-2495.0818,-5836.5169,-2184.9140,355.9857,-155.7931,3293.6176,0.0000,3026.2216,3109.4881,-5291.7618,4439.1829,4191.0226,-424.1797,5322.3692,816.8933,-4952.0951,908.4638,3613.0572,-817.3894,-4333.8532,384937.6310,352041.6123,373491.3103,372490.7258,366108.7938,366865.4187,365547.9450,369993.1227,4243392.5175,4203750.3426,4225692.4243,4254229.8119,368413.4279,4248758.6440,-2635.2682,-6144.5026,4989.7547,-1319.0886,-4805.5563,-5104.5753,965.1501,3681.9328,687.8140,-757.8213,6823.8216,-6057.8962,-4306.7849,6280.5049,5049.7529,741.9672,4217.2064,1038.6954,-1641.9250,3312.3006,2749.6129,4204.2252,-3281.1382,-5014.9521,6189.2086,5846.8219,6734.4378,302.4015,3039.5275,3940.2025,-4552.8533,-17.9080,-5684.9348,-4211.9592,-6474.6395,5645.0001,0.0000,3289.5096,-2794.1724,2621.2778,-4891.7663,-5455.7487,-6820.0510,2345.0036,-6788.1611,-2129.0181,6190.1268,-5500.8001,-5089.6372,4568.6513,-30794.3288,-42269.3802,-40441.2425,-36762.8642,-30621.3218,-34022.7635,-40057.0087,-37792.4946,309843938.5775,309844812.6681,309858487.4010,309863363.0351,-37982.6592,309860093.6112,-4718.2432,-3029.7615,572.9564,-2081.7078,2053.3123,-3853.2466,3534.7361,4958.6623,-4807.9638,-2190.3770,1163.7845,2359.5677,-5178.3136,2012.9578,4483.8236,-1968.3093,-3051.3694,-1354.7108,5003.8212,4440.7662,1684.8369,-1659.5913,4700.8729,-3592.8199,-1520.2964,-2475.7188,-917.9074,-4489.5976,-1041.7667,5397.4532,4522.1715,3686.3214,3302.6498,-5447.8111,-2469.4730,1997.3156,0.0000,-5228.8202,-5505.7355,3409.9989,2049.5283,-357.5583,-1093.4856,3698.6287,-1070.8153,-4364.0463,2859.2842,-2100.7544,4595.4816,2643.6075,160527.0441,156957.1137,159692.7129,157084.3520,163034.3122,157004.2787,148303.6022,156501.5365,-76404689.1685,-76424117.1477,-76424972.2977,-76411188.8459,157263.8127,-76415985.1919,
1800.000,-5283.5753,191.6960,5455.6185,-6651.7153,-5567.9552,872.9870,-5911.3427,-1359.8643,4076.4533,6472.1100,1895.0858,-3161.0251,-2455.0070,-532.3833,2810.7846,-6469.1381,5791.6148,-6455.3657,-5568.7130,-3570.6084,-5625.3285,-3529.5484,2445.9041,-4514.5298,3024.9741,3615.4270,2418.2752,5538.4257,5844.5263,3608.1010,-4028.9670,-6169.0289,-3499.7620,-1710.8486,-1763.1813,4475.2491,0.0000,4777.8841,1740.3294,-4789.2658,2762.8471,3080.7309,27.0508,4887.3391,-692.5686,-5083.6824,2451.2301,2073.6669,-2800.5101,-3292.7618,385482.1921,352745.1723,374122.6806,373032.0233,366771.0426,367656.8396,366232.8974,370473.9205,-2521506.9709,-2560744.6384,-2538914.9729,-2511358.2525,369115.1503,-2516078.5878,-726.5043,-5085.9324,4019.9445,-93.8545,-4086.9390,-6186.6450,2499.9018,3121.5307,-1229.5168,-2340.0901,6149.3967,-4741.3976,-4520.1655,5867.3112,5341.8523,2019.1467,3178.2641,2532.6411,-96.4560,4986.5269,3923.4109,4666.7138,-4840.0191,-4744.0385,5193.0170,5648.8621,6409.0308,-1714.7936,2175.7443,3399.1326,-3035.0109,1783.8153,-4237.7204,-4580.9030,-6621.1866,5163.5204,0.0000,2297.3721,-4416.6711,4343.1806,-5403.4914,-5986.2422,-6821.0156,527.2972,-6867.7158,-8.7979,5094.3574,-5490.9970,-4236.5388,5857.8777,-22578.2490,-34798.1180,-32788.3086,-29197.9804,-22825.6930,-26415.4139,-32222.0346,-30237.2207,309865914.6878,309865892.7685,309879897.2570,309885748.0340,-30203.7068,309882122.5368,-4415.6920,-4727.3387,-1240.4054,-284.3543,277.9399,-2775.1672,1961.4784,6059.4225,-5431.6017,-720.7715,2579.1799,3852.9940,-4366.8492,3574.0310,3209.0015,-171.0332,-1720.9713,178.3268,3998.4809,3135.6273,-116.2897,-3287.8807,4307.5590,-2035.8160,-3480.6337,-722.9507,895.9226,-3778.9650,-3058.3153,4756.6790,4685.7471,2537.6030,4215.5565,-4861.0785,-1036.9979,210.3753,0.0000,-4382.6787,-5024.8674,2174.9430,3313.4361,1449.7175,1153.2767,4828.5374,473.2569,-4718.0214,3914.7029,-3645.9633,4679.5181,1232.5704,160537.5514,156950.0006,159729.3426,156930.0432,163071.1670,157326.7789,148283.8329,156151.1089,-76400092.3733,-76419614.2861,-76420540.6767,-76406187.6469,157285.2576,-76411282.4967,
