sl_100_5400_20300425 Coordinates.csv
2030/04/25 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:54 2024,
Start: 2030/04/25 07:47:00.00, Stop: 2030/04/25 09:17:00.00,
TIME_UNITS,STARLINK-31542 - X-Coordinate,STARLINK-1444 - X-Coordinate,STARLINK-6247 - X-Coordinate,STARLINK-4034 - X-Coordinate,STARLINK-1666 - X-Coordinate,STARLINK-31282 - X-Coordinate,STARLINK-3506 - X-Coordinate,STARLINK-31372 - X-Coordinate,STARLINK-5899 - X-Coordinate,STARLINK-5988 - X-Coordinate,STARLINK-1276 - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-4323 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-1266 - X-Coordinate,STARLINK-31800 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-3230 - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-5922 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-31552 - X-Coordinate,STARLINK-31568 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-2502 - X-Coordinate,STARLINK-3992 - X-Coordinate,STARLINK-30265 - X-Coordinate,STARLINK-30436 - X-Coordinate,STARLINK-5623 - X-Coordinate,STARLINK-2644 - X-Coordinate,STARLINK-2689 - X-Coordinate,STARLINK-5514 - X-Coordinate,STARLINK-1491 - X-Coordinate,STARLINK-2009 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-4385 - X-Coordinate,STARLINK-5323 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-3744 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-5821 - X-Coordinate,STARLINK-1227 - X-Coordinate,STARLINK-6252 - X-Coordinate,STARLINK-1234 - X-Coordinate,STARLINK-11224 [DTC] - X-Coordinate,STARLINK-5720 - X-Coordinate,STARLINK-32129 - X-Coordinate,STARLINK-31504 - X-Coordinate,STARLINK-6373 - X-Coordinate,STARLINK-3054 - X-Coordinate,STARLINK-1746 - X-Coordinate,STARLINK-3553 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-32188 - X-Coordinate,STARLINK-3769 - X-Coordinate,STARLINK-3711 - X-Coordinate,STARLINK-31170 - X-Coordinate,STARLINK-5106 - X-Coordinate,STARLINK-6367 - X-Coordinate,STARLINK-31182 - X-Coordinate,STARLINK-4026 - X-Coordinate,STARLINK-4147 - X-Coordinate,STARLINK-1496 - X-Coordinate,STARLINK-1238 - X-Coordinate,STARLINK-2661 - X-Coordinate,STARLINK-5148 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-4547 - X-Coordinate,STARLINK-2422 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-31728 - X-Coordinate,STARLINK-4656 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-32211 - X-Coordinate,STARLINK-30716 - X-Coordinate,STARLINK-3275 - X-Coordinate,STARLINK-3775 - X-Coordinate,STARLINK-3078 - X-Coordinate,STARLINK-6057 - X-Coordinate,STARLINK-31929 - X-Coordinate,STARLINK-31177 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-30994 - X-Coordinate,STARLINK-31885 - X-Coordinate,STARLINK-30162 - X-Coordinate,STARLINK-2038 - X-Coordinate,STARLINK-3446 - X-Coordinate,STARLINK-5615 - X-Coordinate,STARLINK-30540 - X-Coordinate,STARLINK-5554 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-31180 - X-Coordinate,STARLINK-30525 - X-Coordinate,STARLINK-31828 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-30345 - X-Coordinate,STARLINK-2477 - X-Coordinate,STARLINK-31809 - X-Coordinate,STARLINK-30311 - X-Coordinate,STARLINK-4261 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31542 - Y-Coordinate,STARLINK-1444 - Y-Coordinate,STARLINK-6247 - Y-Coordinate,STARLINK-4034 - Y-Coordinate,STARLINK-1666 - Y-Coordinate,STARLINK-31282 - Y-Coordinate,STARLINK-3506 - Y-Coordinate,STARLINK-31372 - Y-Coordinate,STARLINK-5899 - Y-Coordinate,STARLINK-5988 - Y-Coordinate,STARLINK-1276 - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-4323 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-1266 - Y-Coordinate,STARLINK-31800 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-3230 - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-5922 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-31552 - Y-Coordinate,STARLINK-31568 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-2502 - Y-Coordinate,STARLINK-3992 - Y-Coordinate,STARLINK-30265 - Y-Coordinate,STARLINK-30436 - Y-Coordinate,STARLINK-5623 - Y-Coordinate,STARLINK-2644 - Y-Coordinate,STARLINK-2689 - Y-Coordinate,STARLINK-5514 - Y-Coordinate,STARLINK-1491 - Y-Coordinate,STARLINK-2009 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-4385 - Y-Coordinate,STARLINK-5323 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-3744 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-5821 - Y-Coordinate,STARLINK-1227 - Y-Coordinate,STARLINK-6252 - Y-Coordinate,STARLINK-1234 - Y-Coordinate,STARLINK-11224 [DTC] - Y-Coordinate,STARLINK-5720 - Y-Coordinate,STARLINK-32129 - Y-Coordinate,STARLINK-31504 - Y-Coordinate,STARLINK-6373 - Y-Coordinate,STARLINK-3054 - Y-Coordinate,STARLINK-1746 - Y-Coordinate,STARLINK-3553 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-32188 - Y-Coordinate,STARLINK-3769 - Y-Coordinate,STARLINK-3711 - Y-Coordinate,STARLINK-31170 - Y-Coordinate,STARLINK-5106 - Y-Coordinate,STARLINK-6367 - Y-Coordinate,STARLINK-31182 - Y-Coordinate,STARLINK-4026 - Y-Coordinate,STARLINK-4147 - Y-Coordinate,STARLINK-1496 - Y-Coordinate,STARLINK-1238 - Y-Coordinate,STARLINK-2661 - Y-Coordinate,STARLINK-5148 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-4547 - Y-Coordinate,STARLINK-2422 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-31728 - Y-Coordinate,STARLINK-4656 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-32211 - Y-Coordinate,STARLINK-30716 - Y-Coordinate,STARLINK-3275 - Y-Coordinate,STARLINK-3775 - Y-Coordinate,STARLINK-3078 - Y-Coordinate,STARLINK-6057 - Y-Coordinate,STARLINK-31929 - Y-Coordinate,STARLINK-31177 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-30994 - Y-Coordinate,STARLINK-31885 - Y-Coordinate,STARLINK-30162 - Y-Coordinate,STARLINK-2038 - Y-Coordinate,STARLINK-3446 - Y-Coordinate,STARLINK-5615 - Y-Coordinate,STARLINK-30540 - Y-Coordinate,STARLINK-5554 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-31180 - Y-Coordinate,STARLINK-30525 - Y-Coordinate,STARLINK-31828 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-30345 - Y-Coordinate,STARLINK-2477 - Y-Coordinate,STARLINK-31809 - Y-Coordinate,STARLINK-30311 - Y-Coordinate,STARLINK-4261 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31542 - Z-Coordinate,STARLINK-1444 - Z-Coordinate,STARLINK-6247 - Z-Coordinate,STARLINK-4034 - Z-Coordinate,STARLINK-1666 - Z-Coordinate,STARLINK-31282 - Z-Coordinate,STARLINK-3506 - Z-Coordinate,STARLINK-31372 - Z-Coordinate,STARLINK-5899 - Z-Coordinate,STARLINK-5988 - Z-Coordinate,STARLINK-1276 - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-4323 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-1266 - Z-Coordinate,STARLINK-31800 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-3230 - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-5922 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-31552 - Z-Coordinate,STARLINK-31568 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-2502 - Z-Coordinate,STARLINK-3992 - Z-Coordinate,STARLINK-30265 - Z-Coordinate,STARLINK-30436 - Z-Coordinate,STARLINK-5623 - Z-Coordinate,STARLINK-2644 - Z-Coordinate,STARLINK-2689 - Z-Coordinate,STARLINK-5514 - Z-Coordinate,STARLINK-1491 - Z-Coordinate,STARLINK-2009 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-4385 - Z-Coordinate,STARLINK-5323 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-3744 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-5821 - Z-Coordinate,STARLINK-1227 - Z-Coordinate,STARLINK-6252 - Z-Coordinate,STARLINK-1234 - Z-Coordinate,STARLINK-11224 [DTC] - Z-Coordinate,STARLINK-5720 - Z-Coordinate,STARLINK-32129 - Z-Coordinate,STARLINK-31504 - Z-Coordinate,STARLINK-6373 - Z-Coordinate,STARLINK-3054 - Z-Coordinate,STARLINK-1746 - Z-Coordinate,STARLINK-3553 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-32188 - Z-Coordinate,STARLINK-3769 - Z-Coordinate,STARLINK-3711 - Z-Coordinate,STARLINK-31170 - Z-Coordinate,STARLINK-5106 - Z-Coordinate,STARLINK-6367 - Z-Coordinate,STARLINK-31182 - Z-Coordinate,STARLINK-4026 - Z-Coordinate,STARLINK-4147 - Z-Coordinate,STARLINK-1496 - Z-Coordinate,STARLINK-1238 - Z-Coordinate,STARLINK-2661 - Z-Coordinate,STARLINK-5148 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-4547 - Z-Coordinate,STARLINK-2422 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-31728 - Z-Coordinate,STARLINK-4656 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-32211 - Z-Coordinate,STARLINK-30716 - Z-Coordinate,STARLINK-3275 - Z-Coordinate,STARLINK-3775 - Z-Coordinate,STARLINK-3078 - Z-Coordinate,STARLINK-6057 - Z-Coordinate,STARLINK-31929 - Z-Coordinate,STARLINK-31177 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-30994 - Z-Coordinate,STARLINK-31885 - Z-Coordinate,STARLINK-30162 - Z-Coordinate,STARLINK-2038 - Z-Coordinate,STARLINK-3446 - Z-Coordinate,STARLINK-5615 - Z-Coordinate,STARLINK-30540 - Z-Coordinate,STARLINK-5554 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-31180 - Z-Coordinate,STARLINK-30525 - Z-Coordinate,STARLINK-31828 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-30345 - Z-Coordinate,STARLINK-2477 - Z-Coordinate,STARLINK-31809 - Z-Coordinate,STARLINK-30311 - Z-Coordinate,STARLINK-4261 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-82.6614,0.0000,5983.5959,-1524.9575,4202.8689,-428.4516,1749.5669,4711.3462,-2922.6595,-3089.8901,4177.2998,-4491.6199,-5476.6783,1050.3573,126.0945,-5701.6348,3601.9130,-78.0233,457.4352,2214.9338,-607.2798,-804.2672,-1453.7378,-161.5529,3182.9993,-2454.0373,4232.6889,3393.3125,-1031.2337,5222.0479,5577.8429,-843.0816,6790.3112,-5616.8423,6923.6098,-3580.6363,2318.6457,-1186.7387,2806.7968,3555.9748,-6854.7317,519.2053,-1814.8833,6031.6541,2309.6372,-375.5149,-3991.3236,1493.9937,-5243.4517,4404.1786,147.8121,2158.4135,2177.7692,-4772.3647,4566.0283,5907.8180,6660.7639,-5605.0167,-2289.6679,-876.8111,-4376.4420,-139.7557,4565.8890,-5425.5649,-3076.7758,-4245.8359,-2113.7923,3433.6068,-4355.8053,3922.1993,-5249.7655,3766.1920,-2333.3222,-1722.5577,-3460.8847,210.0289,2840.4703,-2811.4449,3762.9245,5244.8111,2547.9965,-1924.4711,-4152.2933,-2383.9966,5958.4326,4558.2603,-3809.0708,-3774.3575,-1442.7731,6243.2076,5132.4526,6700.0435,-3473.6904,-1777.5421,-5081.3458,-5801.4118,-3540.2149,5240.1993,4498.4209,-3790.8265,-366038.3879,-351647.4895,-354298.3525,-358556.6583,-362934.9636,-360092.1755,-353230.1860,-356694.0600,-120668899.8904,-120640383.5949,-120655713.9705,-120656772.3734,-355954.2159,-120652573.2125,-5279.8364,0.0000,-217.5545,5204.3628,2893.0797,5718.0003,-4801.0182,2635.0090,6208.8588,-977.0266,629.9880,-4024.0424,-2819.6646,5833.3764,-4299.2885,3243.9938,4814.2733,4136.4319,-4111.7681,5850.8096,-4282.2938,-6273.1111,5518.6348,5375.3419,5916.4900,3319.1648,-3633.1681,5937.7869,-2943.9897,-1860.5929,-3930.6002,-6794.7820,-995.9567,-635.9118,270.0094,1179.4863,-3427.7484,6732.1070,-6143.2125,-5810.5047,-205.8844,5646.8736,5561.0394,1134.3272,-6224.7883,6135.8184,-2352.3605,-6215.1112,2452.5819,5374.0933,6712.7420,-4011.6993,-4880.9495,-2269.9104,-417.8105,-949.4626,-1687.1384,-790.7401,5035.4782,5053.2141,-2564.8563,-6906.3966,-1179.1749,3971.5192,-3937.3218,-1514.9766,-6051.1447,4213.4424,-3388.1364,-5441.9355,4199.6511,3572.4636,4592.2521,-6457.6069,5906.8941,-4807.3784,-3006.5193,-5989.6858,-454.0910,-1768.6703,-5205.3774,-6425.0016,-3142.0288,-6108.8510,913.9357,-1267.2974,3965.3380,4433.4091,-5522.6419,2954.4026,4126.7469,-678.7434,-5583.5130,6139.7869,-810.9080,3789.4373,3356.0155,-3389.9693,3324.1840,-1995.8382,-104574.8657,-109404.7677,-102947.1767,-104097.6057,-111502.7811,-110819.4683,-110891.9460,-108630.8605,332924283.5527,332905544.9561,332938135.8767,332927208.4871,-108357.0282,332925498.4924,-4326.5002,0.0000,-3516.5419,-4164.9236,4605.3627,-3671.2198,-4571.0516,4170.4959,-949.9669,6128.9635,-5484.7035,3213.5107,3150.8227,-3556.8945,5358.9600,-1844.9332,-3369.7340,-5476.6078,-5446.4390,-3008.8469,5349.9591,2468.8684,3748.6670,4164.5090,-1534.8856,5514.5451,4089.0727,892.3421,6190.5095,4034.7336,906.9048,1051.5740,208.6151,-3985.3300,102.2263,-5829.4918,5544.4255,701.7726,1158.1364,-520.4444,987.9205,3932.4500,3690.4202,3090.9206,-1135.2880,3161.4757,-5000.0041,2290.9296,3798.0832,-299.5413,-1239.5375,-5137.2604,-4231.4099,-4303.4916,5123.9796,3457.7848,791.1175,3984.5567,4144.8152,-4510.9363,4622.7663,-34.3679,-5048.3093,-1491.8782,-4576.6900,5214.6650,-2160.2196,4223.1196,3977.3516,810.9539,1012.8293,4561.1091,-4655.0102,-1088.7836,-217.3040,4470.6471,5494.9819,2121.4583,5794.3713,3936.7774,3430.3262,1524.5320,-4454.5329,1363.5125,-3286.0579,5030.0158,4152.6041,3741.6406,3913.3694,-583.0916,-2098.6901,1291.6448,2153.2047,-2463.1830,-4513.9479,96.5315,4474.5916,-2841.1563,-4099.8610,-5413.3013,-87332.8225,-85501.7122,-84501.2213,-86507.5001,-81293.5752,-88263.3088,-95618.5137,-85316.8725,98799548.7306,98833579.7226,98820716.3541,98817497.6719,-86893.0202,98811769.3721,
300.000,-2098.3347,0.0000,6239.8011,-201.0353,5691.3564,1365.9020,394.4960,4482.1733,-2330.5995,-4492.5186,4612.5977,-5864.7612,-4075.8457,2850.8718,-1919.3545,-4981.5715,4094.2547,2059.3578,-1721.3823,3071.9228,-2543.9834,-2443.7435,571.9891,1396.9305,4294.5279,-642.8896,2360.7312,4631.7419,-2129.2438,3605.3323,4398.1998,-2325.7132,6213.1627,-4657.4852,6621.3601,-1838.1779,370.5621,27.4339,1682.1250,2027.1579,-6784.2690,1947.5289,-205.1824,6720.5964,1134.0691,1400.2778,-5423.2902,-34.6301,-3677.6387,4713.8935,1375.2949,5.7580,472.6209,-6042.9192,3451.4742,4592.8652,5794.6976,-6179.2244,-663.7408,1281.5032,-4280.7640,-1329.2385,4645.8235,-4732.9411,-3765.0713,-4079.7339,-3383.3451,3948.0084,-5780.9309,2590.1283,-4206.7127,5379.2639,-482.7325,-2754.7815,-2214.1613,-1627.9568,1045.7234,-3529.1700,1979.5099,3827.1492,517.8888,-3118.0816,-5508.3022,-3814.5946,6519.2609,3094.4959,-1863.0249,-3720.0979,-3316.0223,5877.4171,5270.5299,5927.3282,-4879.3111,-243.8661,-5509.2954,-4724.0619,-2804.2306,4543.8106,5867.7470,-4191.2025,-363676.1127,-349108.1168,-351838.7593,-356043.6865,-360628.3522,-357659.4406,-350956.8187,-354584.8239,-127908194.6106,-127879092.1490,-127895428.4753,-127896146.4448,-353627.3196,-127891838.9229,-4535.6921,0.0000,-1983.9797,6250.0124,1864.1320,6173.5781,-5983.1385,658.2534,6413.5667,-2202.1296,-1434.9091,-2936.6654,-2593.2979,5835.9167,-4657.0603,4635.8403,3085.5548,4196.2405,-3939.7591,6144.3121,-3281.2901,-6252.5626,5146.6302,6056.0774,5380.3741,4491.8203,-4563.8087,5070.2477,-1049.5173,-2955.6145,-4595.2040,-6508.3065,-2132.4338,1028.5044,-1234.2528,-11.0408,-2735.2308,6782.0262,-6611.8522,-6206.5379,1301.2818,4366.9599,6430.9699,-126.3079,-6600.5548,5367.1369,-1023.1807,-6742.0245,3761.6135,4777.9567,6660.4485,-4116.8941,-5912.6244,-1090.2368,-2259.2913,-2197.9224,-3023.6111,1017.0101,6094.8782,4845.7609,-499.8083,-6543.7790,-3115.3696,4990.7728,-1968.8363,639.4954,-4771.7539,2300.6998,-2550.3789,-6196.9600,5315.4649,2818.8783,5559.1336,-5518.7966,6166.3134,-3730.2920,-4238.9963,-5988.7922,-1599.1822,-3319.3380,-5191.7021,-6126.6225,-1604.2701,-5504.2469,-750.9898,-2814.9854,4230.7675,5548.2002,-5366.0045,3274.3159,2594.6642,-2147.0511,-4861.5505,5604.1001,1218.1672,4865.6464,5053.6851,-4919.6496,1977.3836,143.9815,-112455.0840,-117136.4564,-110498.1214,-111692.5448,-119041.0379,-118256.3470,-118405.5620,-115705.6769,330210890.4535,330192040.1676,330224339.2886,330212833.9370,-115853.8395,330212033.0894,-4650.2231,0.0000,-2309.1864,-2764.0544,3377.2126,-2523.1821,-3322.6911,5097.8611,1179.7118,4803.8572,-4958.7732,1923.6286,4948.9829,-2363.4004,4675.7663,-330.6098,-4607.5521,-5025.4218,-5319.1257,-986.0568,5485.4076,1026.7504,4448.6107,2768.8397,269.2307,5183.7450,4628.6738,-656.6479,6512.8933,5025.1442,2624.6817,-491.9429,1989.9855,-5009.7714,1621.6962,-6694.8504,6343.1279,-1119.2800,-664.8349,-2016.6742,-556.4680,4973.0211,2542.3909,1439.7597,702.4603,4122.6778,-3999.6603,823.5480,4499.6105,1811.5594,581.6662,-5494.9559,-3358.3454,-2954.7394,5500.4742,4670.0994,2253.1252,2953.7576,3195.5839,-4639.9879,5339.5951,1760.7706,-4052.8948,314.3109,-5278.8603,5518.8136,-3397.9778,5145.6785,2525.9856,-753.9184,-545.4875,3301.6932,-4130.0927,-2797.2386,-2002.6057,5153.8407,5314.8373,25.5513,6438.6705,4522.8816,4256.1541,-285.1094,-3746.5321,-194.6534,-2014.6677,5492.8718,5107.4742,1823.6810,2851.2513,1655.0997,-3644.1264,2692.6588,679.7534,-3933.2668,-3874.6030,-1433.4255,3231.5109,-1466.9010,-3121.5344,-5483.4022,-87269.8024,-85387.9970,-84382.6543,-86584.1105,-81178.0052,-87883.1908,-95583.7154,-85331.2526,98804913.1611,98838813.7447,98826496.6911,98822943.7567,-86800.5902,98817101.9441,
600.000,-3922.7042,0.0000,5908.2786,1113.2396,6608.5110,3000.4993,-965.2113,3842.6522,-1484.5112,-5369.8174,4643.5255,-6641.0432,-2257.2281,4357.5246,-3749.4659,-3753.7043,4227.4456,3977.2019,-3725.2909,3603.8758,-4254.7772,-3821.7104,2561.0582,2782.1072,4975.8985,1195.2267,268.4700,5419.1477,-3086.3493,1635.8545,2760.0594,-3586.9322,5000.8616,-3272.5713,5677.0203,148.1301,-1651.7798,1251.4841,378.0932,277.0963,-6054.6222,3231.3450,1401.9005,6731.0036,-172.2024,3070.6431,-6309.1771,-1551.5168,-1770.1237,4563.5506,2466.9341,-2150.6803,-1252.9465,-6690.8640,2038.5775,2836.7243,4359.8574,-6170.8330,999.6185,3316.5531,-3809.2599,-2405.8953,4304.8071,-3560.0323,-4117.0293,-3567.0522,-4333.1939,4123.4820,-6598.4299,979.7156,-2726.5724,6454.2339,1387.6104,-3527.1625,-721.2858,-3319.4130,-816.8378,-3887.8074,34.0267,2039.0026,-1583.9148,-3999.0493,-6328.7720,-4835.3924,6437.0844,1361.5460,280.7099,-3304.8822,-4853.0678,4879.7561,4917.3831,4563.3446,-5805.1687,1352.1139,-5415.4017,-3181.0024,-1789.2061,3403.7317,6676.5313,-4234.9621,-361140.2869,-346415.5934,-349221.3803,-353359.9845,-358161.7634,-355057.6796,-348524.8245,-352259.2267,-135086526.4935,-135056828.3318,-135074159.8052,-135074473.6024,-351142.4967,-135070138.2304,-3371.8164,0.0000,-3542.0106,6661.0237,684.8709,6011.3535,-6567.4226,-1410.7894,5965.3250,-3243.9196,-3336.7639,-1570.5707,-2019.5397,5284.7882,-4592.7612,5550.7414,1037.5216,3886.3929,-3424.6148,5816.6354,-2004.4269,-5590.7048,4290.8089,6120.6126,4300.2950,5259.2326,-5093.5396,3699.6631,911.0294,-3805.0496,-4822.0497,-5588.3197,-3074.4589,2634.4855,-2634.2541,-1118.8418,-1838.3334,6145.2830,-6406.1305,-5985.3536,2687.4004,2676.5958,6683.4783,-1357.8725,-6264.7405,4098.8916,369.4879,-6573.1690,4745.8331,3681.4613,5916.7608,-3867.5231,-6358.7375,169.3652,-3910.7621,-3278.0870,-4086.2405,2703.9016,6573.4429,4192.8043,1632.2652,-5526.7098,-4722.9395,5508.8965,200.1267,2739.9050,-2995.6522,153.7574,-1475.1526,-6305.3070,5887.5786,1822.0658,6019.7777,-3990.6785,5806.3953,-2267.3531,-5091.6313,-5379.4126,-2656.0363,-4565.7542,-4667.6776,-5206.9127,62.2123,-4304.9624,-2323.1733,-4130.7570,4128.6771,6081.1670,-4711.2196,3215.5626,779.9436,-3426.1631,-3670.8691,4520.5314,3105.5609,5481.4397,6175.6659,-5948.4492,468.3331,2258.6147,-120283.1380,-124804.8896,-118000.9979,-119243.6220,-126530.1368,-125630.1116,-125871.5248,-122750.6845,327340103.9148,327321160.5784,327353125.4400,327341056.8116,-123300.7506,327341175.6245,-4453.9092,0.0000,-855.7273,-1054.9491,1778.8339,-1090.0756,-1706.8861,5453.9354,3182.5999,2966.5172,-3901.1424,418.9007,6214.9667,-914.6416,3480.1528,1220.9942,-5344.7484,-4021.4858,-4600.9201,1141.9716,5022.1503,-532.3242,4651.0295,1059.8738,2043.9328,4289.2473,4670.2402,-2134.2844,6141.4311,5460.7928,4055.2298,-1982.6947,3551.8495,-5495.8053,2967.1320,-6850.4038,6461.7071,-2817.4028,-2414.1889,-3287.5343,-2041.2064,5474.8925,1120.5527,-369.5442,2458.1307,4639.1571,-2549.6628,-737.6118,4718.3352,3730.2809,2337.5900,-5249.4053,-2107.5098,-1273.2593,5275.5785,5378.5372,3471.8750,1605.7201,1901.7018,-4251.0517,5469.0617,3365.1469,-2619.6103,2086.1058,-5378.4928,5224.0549,-4244.8609,5506.8493,788.8931,-2231.7279,-2041.9491,1686.0347,-3165.5463,-4184.8888,-3565.8254,5193.1555,4554.1216,-2073.1118,6394.3844,4595.3422,4586.1781,-2063.5434,-2623.7825,-1729.7656,-521.1921,5362.5955,5506.8068,-290.2726,1482.6687,3715.7147,-4796.6087,3795.7304,-866.8868,-4967.8231,-2805.0706,-2809.8099,1593.2486,69.7477,-1809.4901,-4961.0431,-87206.5523,-85279.5178,-84268.6339,-86661.5062,-81065.2468,-87498.7585,-95544.3797,-85463.5802,98810282.9100,98844045.0550,98832267.8176,98828331.9447,-86708.1033,98822434.3230,
