sl_100_5400_20300405 Coordinates.csv
2030/04/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:19 2024,
Start: 2030/04/05 07:47:00.00, Stop: 2030/04/05 09:17:00.00,
TIME_UNITS,STARLINK-4032 - X-Coordinate,STARLINK-4600 - X-Coordinate,STARLINK-31599 - X-Coordinate,STARLINK-6369 - X-Coordinate,STARLINK-5170 - X-Coordinate,STARLINK-6379 - X-Coordinate,STARLINK-30814 - X-Coordinate,STARLINK-5054 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-5440 - X-Coordinate,STARLINK-4216 - X-Coordinate,STARLINK-31858 - X-Coordinate,STARLINK-6313 - X-Coordinate,STARLINK-5758 - X-Coordinate,STARLINK-4185 - X-Coordinate,STARLINK-1228 - X-Coordinate,STARLINK-32275 - X-Coordinate,STARLINK-11101 [DTC] - X-Coordinate,STARLINK-2748 - X-Coordinate,STARLINK-30446 - X-Coordinate,STARLINK-5802 - X-Coordinate,STARLINK-31969 - X-Coordinate,STARLINK-3737 - X-Coordinate,STARLINK-30504 - X-Coordinate,STARLINK-6349 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-32145 - X-Coordinate,STARLINK-2250 - X-Coordinate,STARLINK-1054 - X-Coordinate,STARLINK-2583 - X-Coordinate,STARLINK-3665 - X-Coordinate,STARLINK-1762 - X-Coordinate,STARLINK-32128 - X-Coordinate,STARLINK-4617 - X-Coordinate,STARLINK-31782 - X-Coordinate,STARLINK-31139 - X-Coordinate,STARLINK-6143 - X-Coordinate,STARLINK-6066 - X-Coordinate,STARLINK-5410 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-3963 - X-Coordinate,STARLINK-3946 - X-Coordinate,STARLINK-31886 - X-Coordinate,STARLINK-31870 - X-Coordinate,STARLINK-4483 - X-Coordinate,STARLINK-31535 - X-Coordinate,STARLINK-2117 - X-Coordinate,STARLINK-6258 - X-Coordinate,STARLINK-1690 - X-Coordinate,STARLINK-5647 - X-Coordinate,STARLINK-31717 - X-Coordinate,STARLINK-4207 - X-Coordinate,STARLINK-1350 - X-Coordinate,STARLINK-11087 [DTC] - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-4711 - X-Coordinate,STARLINK-32211 - X-Coordinate,STARLINK-5247 - X-Coordinate,STARLINK-2455 - X-Coordinate,STARLINK-4120 - X-Coordinate,STARLINK-4585 - X-Coordinate,STARLINK-31021 - X-Coordinate,STARLINK-5506 - X-Coordinate,STARLINK-4023 - X-Coordinate,STARLINK-4738 - X-Coordinate,STARLINK-2749 - X-Coordinate,STARLINK-6252 - X-Coordinate,STARLINK-5176 - X-Coordinate,STARLINK-4174 - X-Coordinate,STARLINK-1653 - X-Coordinate,STARLINK-4517 - X-Coordinate,STARLINK-30373 - X-Coordinate,STARLINK-3791 - X-Coordinate,STARLINK-30509 - X-Coordinate,STARLINK-3120 - X-Coordinate,STARLINK-3722 - X-Coordinate,STARLINK-3545 - X-Coordinate,STARLINK-1349 - X-Coordinate,STARLINK-3119 - X-Coordinate,STARLINK-3929 - X-Coordinate,STARLINK-5113 - X-Coordinate,STARLINK-6043 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-1372 - X-Coordinate,STARLINK-5255 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-30458 - X-Coordinate,STARLINK-31835 - X-Coordinate,STARLINK-2727 - X-Coordinate,STARLINK-5316 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-30301 - X-Coordinate,STARLINK-5584 - X-Coordinate,STARLINK-2025 - X-Coordinate,STARLINK-5441 - X-Coordinate,STARLINK-1094 - X-Coordinate,STARLINK-5706 - X-Coordinate,STARLINK-30258 - X-Coordinate,STARLINK-1581 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4032 - Y-Coordinate,STARLINK-4600 - Y-Coordinate,STARLINK-31599 - Y-Coordinate,STARLINK-6369 - Y-Coordinate,STARLINK-5170 - Y-Coordinate,STARLINK-6379 - Y-Coordinate,STARLINK-30814 - Y-Coordinate,STARLINK-5054 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-5440 - Y-Coordinate,STARLINK-4216 - Y-Coordinate,STARLINK-31858 - Y-Coordinate,STARLINK-6313 - Y-Coordinate,STARLINK-5758 - Y-Coordinate,STARLINK-4185 - Y-Coordinate,STARLINK-1228 - Y-Coordinate,STARLINK-32275 - Y-Coordinate,STARLINK-11101 [DTC] - Y-Coordinate,STARLINK-2748 - Y-Coordinate,STARLINK-30446 - Y-Coordinate,STARLINK-5802 - Y-Coordinate,STARLINK-31969 - Y-Coordinate,STARLINK-3737 - Y-Coordinate,STARLINK-30504 - Y-Coordinate,STARLINK-6349 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-32145 - Y-Coordinate,STARLINK-2250 - Y-Coordinate,STARLINK-1054 - Y-Coordinate,STARLINK-2583 - Y-Coordinate,STARLINK-3665 - Y-Coordinate,STARLINK-1762 - Y-Coordinate,STARLINK-32128 - Y-Coordinate,STARLINK-4617 - Y-Coordinate,STARLINK-31782 - Y-Coordinate,STARLINK-31139 - Y-Coordinate,STARLINK-6143 - Y-Coordinate,STARLINK-6066 - Y-Coordinate,STARLINK-5410 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-3963 - Y-Coordinate,STARLINK-3946 - Y-Coordinate,STARLINK-31886 - Y-Coordinate,STARLINK-31870 - Y-Coordinate,STARLINK-4483 - Y-Coordinate,STARLINK-31535 - Y-Coordinate,STARLINK-2117 - Y-Coordinate,STARLINK-6258 - Y-Coordinate,STARLINK-1690 - Y-Coordinate,STARLINK-5647 - Y-Coordinate,STARLINK-31717 - Y-Coordinate,STARLINK-4207 - Y-Coordinate,STARLINK-1350 - Y-Coordinate,STARLINK-11087 [DTC] - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-4711 - Y-Coordinate,STARLINK-32211 - Y-Coordinate,STARLINK-5247 - Y-Coordinate,STARLINK-2455 - Y-Coordinate,STARLINK-4120 - Y-Coordinate,STARLINK-4585 - Y-Coordinate,STARLINK-31021 - Y-Coordinate,STARLINK-5506 - Y-Coordinate,STARLINK-4023 - Y-Coordinate,STARLINK-4738 - Y-Coordinate,STARLINK-2749 - Y-Coordinate,STARLINK-6252 - Y-Coordinate,STARLINK-5176 - Y-Coordinate,STARLINK-4174 - Y-Coordinate,STARLINK-1653 - Y-Coordinate,STARLINK-4517 - Y-Coordinate,STARLINK-30373 - Y-Coordinate,STARLINK-3791 - Y-Coordinate,STARLINK-30509 - Y-Coordinate,STARLINK-3120 - Y-Coordinate,STARLINK-3722 - Y-Coordinate,STARLINK-3545 - Y-Coordinate,STARLINK-1349 - Y-Coordinate,STARLINK-3119 - Y-Coordinate,STARLINK-3929 - Y-Coordinate,STARLINK-5113 - Y-Coordinate,STARLINK-6043 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-1372 - Y-Coordinate,STARLINK-5255 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-30458 - Y-Coordinate,STARLINK-31835 - Y-Coordinate,STARLINK-2727 - Y-Coordinate,STARLINK-5316 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-30301 - Y-Coordinate,STARLINK-5584 - Y-Coordinate,STARLINK-2025 - Y-Coordinate,STARLINK-5441 - Y-Coordinate,STARLINK-1094 - Y-Coordinate,STARLINK-5706 - Y-Coordinate,STARLINK-30258 - Y-Coordinate,STARLINK-1581 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4032 - Z-Coordinate,STARLINK-4600 - Z-Coordinate,STARLINK-31599 - Z-Coordinate,STARLINK-6369 - Z-Coordinate,STARLINK-5170 - Z-Coordinate,STARLINK-6379 - Z-Coordinate,STARLINK-30814 - Z-Coordinate,STARLINK-5054 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-5440 - Z-Coordinate,STARLINK-4216 - Z-Coordinate,STARLINK-31858 - Z-Coordinate,STARLINK-6313 - Z-Coordinate,STARLINK-5758 - Z-Coordinate,STARLINK-4185 - Z-Coordinate,STARLINK-1228 - Z-Coordinate,STARLINK-32275 - Z-Coordinate,STARLINK-11101 [DTC] - Z-Coordinate,STARLINK-2748 - Z-Coordinate,STARLINK-30446 - Z-Coordinate,STARLINK-5802 - Z-Coordinate,STARLINK-31969 - Z-Coordinate,STARLINK-3737 - Z-Coordinate,STARLINK-30504 - Z-Coordinate,STARLINK-6349 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-32145 - Z-Coordinate,STARLINK-2250 - Z-Coordinate,STARLINK-1054 - Z-Coordinate,STARLINK-2583 - Z-Coordinate,STARLINK-3665 - Z-Coordinate,STARLINK-1762 - Z-Coordinate,STARLINK-32128 - Z-Coordinate,STARLINK-4617 - Z-Coordinate,STARLINK-31782 - Z-Coordinate,STARLINK-31139 - Z-Coordinate,STARLINK-6143 - Z-Coordinate,STARLINK-6066 - Z-Coordinate,STARLINK-5410 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-3963 - Z-Coordinate,STARLINK-3946 - Z-Coordinate,STARLINK-31886 - Z-Coordinate,STARLINK-31870 - Z-Coordinate,STARLINK-4483 - Z-Coordinate,STARLINK-31535 - Z-Coordinate,STARLINK-2117 - Z-Coordinate,STARLINK-6258 - Z-Coordinate,STARLINK-1690 - Z-Coordinate,STARLINK-5647 - Z-Coordinate,STARLINK-31717 - Z-Coordinate,STARLINK-4207 - Z-Coordinate,STARLINK-1350 - Z-Coordinate,STARLINK-11087 [DTC] - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-4711 - Z-Coordinate,STARLINK-32211 - Z-Coordinate,STARLINK-5247 - Z-Coordinate,STARLINK-2455 - Z-Coordinate,STARLINK-4120 - Z-Coordinate,STARLINK-4585 - Z-Coordinate,STARLINK-31021 - Z-Coordinate,STARLINK-5506 - Z-Coordinate,STARLINK-4023 - Z-Coordinate,STARLINK-4738 - Z-Coordinate,STARLINK-2749 - Z-Coordinate,STARLINK-6252 - Z-Coordinate,STARLINK-5176 - Z-Coordinate,STARLINK-4174 - Z-Coordinate,STARLINK-1653 - Z-Coordinate,STARLINK-4517 - Z-Coordinate,STARLINK-30373 - Z-Coordinate,STARLINK-3791 - Z-Coordinate,STARLINK-30509 - Z-Coordinate,STARLINK-3120 - Z-Coordinate,STARLINK-3722 - Z-Coordinate,STARLINK-3545 - Z-Coordinate,STARLINK-1349 - Z-Coordinate,STARLINK-3119 - Z-Coordinate,STARLINK-3929 - Z-Coordinate,STARLINK-5113 - Z-Coordinate,STARLINK-6043 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-1372 - Z-Coordinate,STARLINK-5255 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-30458 - Z-Coordinate,STARLINK-31835 - Z-Coordinate,STARLINK-2727 - Z-Coordinate,STARLINK-5316 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-30301 - Z-Coordinate,STARLINK-5584 - Z-Coordinate,STARLINK-2025 - Z-Coordinate,STARLINK-5441 - Z-Coordinate,STARLINK-1094 - Z-Coordinate,STARLINK-5706 - Z-Coordinate,STARLINK-30258 - Z-Coordinate,STARLINK-1581 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3525.8571,-1316.4745,5312.3984,-1243.1299,-4229.8337,6150.2117,3759.5834,-2068.3853,-1195.5848,44.3991,4205.7403,-4204.3915,-1830.6785,-997.4628,-1559.9701,5316.3436,-4160.6581,-6381.4834,3136.6859,163.4532,3948.6034,-5307.6789,6539.9736,-1223.2563,-3666.1210,-10.5995,-4249.1079,3086.9657,-1547.3111,5177.4308,-2899.3035,3736.7728,6490.6722,-5805.5325,-447.0804,-942.6497,-1435.0224,-5987.5280,3979.9329,5174.7273,277.7626,97.2857,-4770.0100,-4950.8183,2601.9346,-6044.8095,2378.7434,5637.3940,0.0000,-5681.8355,3759.3628,2737.5665,1696.0971,605.5897,5640.2894,-985.9669,-2038.8441,-4057.7100,-4154.7645,1517.6057,1105.3972,5671.7088,-1896.4516,-4742.5433,1412.0583,-809.6765,3880.2169,5485.2808,-5932.4715,-1627.0738,-5688.1759,-6198.6305,4316.8641,5900.6033,659.9503,-2565.6835,2415.2760,360.2559,1521.5163,-1429.9342,5137.0211,3988.8768,-3254.5061,2786.9718,5594.5910,-591.6703,-5010.1643,0.0000,-3266.8001,-609.0216,1683.7805,4331.5580,-4352.8645,-3560.7056,-2151.9512,5868.6560,-5041.1625,338.0252,2802.8306,2699.0611,-14295.9823,-20279.9766,-7375.8533,-11694.8262,-18269.3803,-15412.6971,-8942.6951,-10746.6616,-88344456.7239,-88358195.4515,-88367958.0728,-88351987.2136,-10658.8944,-88360057.7568,-3079.6877,-5084.3972,-278.3370,-4958.2531,-5255.3755,1040.9103,-3627.7591,-6543.0094,6816.2035,5044.6493,-5032.8124,-3047.0153,-4769.7986,-6766.7899,-4084.9031,2729.3928,-5031.9765,-1441.5632,3500.7558,-6900.0387,3155.3760,3073.2578,-1891.6898,4869.6220,4613.1947,-4099.8686,-3068.5244,4973.3501,4960.8433,-3972.5111,-5537.0800,-4343.4792,734.2975,3775.8549,-5956.1004,-5002.9973,-6340.1606,3241.5922,-1702.3231,-1194.7599,-6121.0875,4490.1976,1605.4099,-3140.1644,-4507.0666,2325.3235,-3549.4037,-3107.3585,0.0000,-1414.2356,4041.5536,-3450.4911,-6259.7348,5582.8875,-3234.4484,6842.0105,5015.4860,-4608.0606,-1064.8656,-6324.0385,-4449.3049,1610.8228,6539.9191,414.2193,5105.0293,4227.2375,-5656.0067,-1193.4195,-2147.0242,-3881.2427,606.9026,-2113.5398,2454.4908,-181.6714,-5519.2647,6251.7958,-4000.6753,4470.8943,3510.7481,6619.7431,-3887.0317,1693.8316,-4372.3525,-5581.7526,2549.4804,-5465.8947,2111.9643,0.0000,2462.7638,-4151.0801,2666.3341,5378.3415,-2073.1376,-516.5801,3550.0656,-848.4384,506.9460,-6005.4714,-4373.6122,-5863.6510,383267.7863,368842.3479,388632.2786,388936.2616,383403.8936,383105.5959,380723.6512,382386.5807,342450257.7597,342407965.9877,342431217.7984,342454640.0467,384014.3290,342455367.7583,-5043.4936,-4496.1128,-4259.8938,-4646.7530,1404.4812,3035.0810,4420.5304,-628.4205,-292.8323,-4693.0447,2065.1962,-4410.6098,-4662.4178,-1201.8056,-5349.7696,3398.3068,-1933.0415,1482.0154,4846.9403,-299.6872,4710.3092,2710.5916,-949.5151,-4679.4607,3660.6184,-5376.2691,4375.2150,3248.9102,4536.4286,-1997.9698,2934.7911,-3617.0311,-2085.6884,303.1716,-3255.3574,4452.3927,2393.1242,1275.4487,5316.4328,-4443.3428,-3174.8296,5240.9413,-4603.1189,3485.7628,4483.1016,-2125.7071,5368.4622,-2523.3897,0.0000,-3681.9887,3893.6515,5290.7343,2307.0232,3753.0077,2248.0416,71.5795,-4071.2242,-3085.1174,-4986.4322,2291.5406,5129.5796,-3626.7530,-1378.0973,5095.3877,-4449.1866,5395.0306,915.1837,4008.0503,2740.4473,-5366.8338,3761.4396,-2195.2443,-4718.6012,3558.3792,4195.5654,-1349.6907,5064.6162,-5235.0101,-5802.2849,1250.3750,-2475.0192,5378.6950,-4224.7612,-2679.7770,2896.5240,4154.1051,-4329.4256,0.0000,5456.3981,5371.8831,-6176.4353,-288.4716,4977.6110,-5964.1362,-5505.3535,-3534.4184,-4618.1557,3454.3164,-4594.3055,1747.7302,126311.8276,123663.4203,129695.1316,127770.2507,132935.4297,125883.2837,118604.7985,128090.5197,65311775.5320,65294289.5382,65295968.3776,65288971.3610,127323.3684,65299615.0937,
300.000,2729.3108,-2650.5827,5445.2437,-3179.3313,-5197.7245,5581.7840,1766.5914,-3067.4408,344.8944,1757.6508,2672.0643,-4884.4004,-3646.7816,-2480.8901,-3572.2799,5000.1547,-4617.1704,-6696.9629,3832.3117,-1341.9677,5117.1587,-3698.9583,6108.1777,905.4897,-2469.9351,-2167.6456,-5726.8778,3736.2863,411.6264,4544.7490,-3636.2591,1854.0764,5780.4954,-5644.2630,-2141.1744,-2893.8471,-3030.8026,-4726.7040,2489.5070,4909.5820,-1167.6401,2059.8406,-4060.4433,-5164.6033,569.7046,-5586.5642,810.3375,4135.8793,0.0000,-5275.9139,5287.5568,657.7320,196.6956,2004.8783,5218.1329,250.4705,-115.9154,-4407.4532,-5085.3144,43.6304,-1000.2002,5324.8751,-1311.4117,-3592.2063,3145.0547,1160.4857,2565.6685,4030.2742,-5457.7900,-3349.1351,-6108.7854,-6835.7953,5726.1981,4962.5590,-1042.3576,-1163.0756,281.4525,2274.9419,3201.2775,-237.1463,3598.8496,5573.3400,-4976.6364,1406.3828,5225.9590,-2198.6430,-3267.9787,0.0000,-1820.0826,-2718.4247,2303.6533,5321.1642,-5670.8353,-2197.1952,-271.6320,6193.2261,-5505.9207,-1481.1593,1111.0847,1593.1022,-22034.4466,-28087.1208,-15381.4784,-19669.2568,-26415.9054,-23409.7922,-17112.7039,-19050.4604,-95799901.9391,-95812641.2634,-95822739.8685,-95807355.6260,-18772.4650,-95815509.6483,-4851.0270,-3562.4678,-2275.9796,-4004.6232,-4508.5080,-779.4579,-4034.8408,-5695.5651,6681.0048,5671.6545,-5199.0090,-993.8647,-3606.5364,-6476.3348,-3711.1506,943.1399,-3569.6026,-231.0174,1470.7005,-6532.7721,1359.2226,4104.7797,-3025.6040,5174.6093,5982.3404,-3676.9053,-2126.1939,3258.4765,4386.2995,-5084.8315,-3997.7351,-4460.5677,-643.4554,3147.3496,-4933.1109,-4028.6795,-6157.8567,4296.4831,-3297.2187,-3197.8621,-5126.3733,4914.5095,3604.8366,-1135.5802,-4357.8067,3851.2735,-4924.9455,-4146.0035,0.0000,565.8174,3444.7561,-4079.4790,-5728.6023,4263.5684,-4460.1163,6651.3398,4535.1986,-2899.3088,761.1983,-5751.9307,-4004.1999,-369.4661,6778.7001,2194.2809,5298.3880,4888.0653,-6397.2372,-2464.0033,-541.5947,-2524.9047,2133.0699,-661.2772,1262.7803,-1957.6900,-4568.4986,6086.9359,-4139.9776,3466.0115,4183.0059,6861.4269,-4372.8649,1173.1690,-3424.6900,-6518.6059,858.0493,-5927.1470,2342.7315,0.0000,4084.2761,-4035.8856,572.3815,4226.9611,-697.7105,1127.6158,4589.1447,-2329.1339,2263.3940,-5226.7056,-5562.4143,-6496.9637,382600.4441,368394.5479,388209.4266,388454.5752,383043.1782,382794.2795,380397.6356,382315.1970,340439862.1830,340397683.2825,340420779.7571,340444937.2230,383685.1626,340445050.0715,-4045.1516,-5299.4385,-3407.1169,-4645.1199,-407.8346,4041.5791,5235.6703,-2377.6976,-1799.8275,-3494.2424,3617.1849,-4644.4685,-4640.5995,336.0971,-4604.3690,4619.9904,-3510.0052,-349.8968,5359.6428,-1807.8125,4439.2846,3795.9224,872.9883,-4416.4571,2500.5227,-5243.3968,3053.3068,4495.9170,5306.3311,-212.0520,4295.2452,-4752.4397,-3633.0731,2499.3429,-4166.2509,4597.2111,949.9086,2675.4792,5470.9718,-3689.9065,-4470.8062,4389.1829,-4127.1303,4305.9746,5277.4264,-639.7814,4709.9618,-3676.8603,0.0000,-4437.4479,2414.9083,5505.9618,3807.2176,4837.2975,485.5433,1860.2823,-5030.9747,-4403.7364,-4100.6791,3799.2393,5503.6970,-4408.1986,746.3571,5558.3470,-3142.7423,4734.0242,-631.2386,5024.2517,4148.0435,-5377.8296,2244.2111,-725.1075,-3540.0946,4362.8617,5150.4480,-3016.7881,5501.1940,-5507.6676,-4532.7118,-566.4515,-3944.6222,3913.9052,-3324.9549,-1272.2583,4255.7462,2747.8777,-5669.7401,0.0000,5149.7887,4774.7697,-6515.6498,1251.3500,3924.4846,-6512.6618,-5138.4412,-1964.0287,-3397.8013,4310.3216,-3989.4295,-70.1663,126406.1900,123722.1898,129791.8972,127668.5305,133028.1560,126238.4805,118614.2529,128512.8372,65317965.1565,65300317.4101,65301899.4679,65295306.2415,127391.6217,65305846.3365,
600.000,1703.3887,-3775.2739,5051.2879,-4824.1176,-5645.7107,4500.1529,-411.0332,-3784.4291,1868.6826,3265.1171,843.8451,-5110.5782,-5131.1439,-3727.9869,-5225.0171,4220.6557,-4629.0976,-6280.6540,4180.7205,-2733.3432,5818.2300,-1692.6438,5052.4842,2932.2374,-1059.1355,-4103.0029,-6613.5596,4028.8791,2359.8800,3442.1738,-4058.6305,-243.0670,4495.8713,-4847.6958,-3650.2343,-4565.6184,-4324.5887,-2999.4749,789.8546,4201.8805,-2541.7703,3792.2873,-2977.9639,-4893.2960,-1539.5695,-4561.0174,-796.7026,2229.1156,0.0000,-4392.3953,6242.5260,-1473.3728,-1359.4576,3241.4280,4272.1361,1482.8080,1850.6392,-4358.7001,-5464.0879,-1472.2685,-3024.3774,4496.9613,-582.9742,-2141.5153,4543.9929,2986.7260,995.6764,2192.5919,-4461.9037,-4762.6281,-5917.4239,-6802.1275,6559.2187,3562.7750,-2686.0781,385.5332,-1884.3562,3994.9389,4522.5380,985.9210,1686.0579,6584.7692,-6209.7415,-107.1898,4345.2000,-3560.3444,-1188.8152,0.0000,-233.3047,-4537.8109,2772.5008,5798.8345,-6447.2943,-675.2530,1601.4645,5909.7798,-5436.9620,-3187.8324,-657.7030,310.8926,-29719.5991,-35883.8395,-23378.6231,-27624.6194,-34551.5898,-31383.0581,-25273.6767,-27337.3703,-103209685.3670,-103221429.8658,-103231860.7413,-103217102.4070,-26876.8585,-103225303.5676,-6135.6058,-1713.7010,-4024.8293,-2700.0735,-3304.6023,-2553.2932,-4088.4803,-4269.4825,5900.8702,5755.4421,-4872.5302,1150.4894,-2130.3152,-5559.7825,-3019.9028,-969.7621,-1717.6332,1008.8540,-705.0786,-5527.3100,-541.6714,4733.8707,-3861.6634,5004.7196,6774.1766,-2923.8362,-999.3519,1180.7471,3425.1954,-5667.8483,-2054.0841,-4158.6372,-1994.3112,2204.7157,-3426.2769,-2673.6795,-5382.6107,4958.6571,-4600.8076,-4881.4025,-3642.0916,4891.6611,5241.7137,996.8383,-3824.2419,4978.5506,-5831.5991,-4815.5750,0.0000,2513.6764,2506.9733,-4359.2895,-4642.4337,2512.9492,-5230.6610,5800.7976,3625.0278,-881.3085,2464.4558,-4624.1333,-3215.3888,-2336.1187,6328.8142,3802.4964,4993.4723,5106.8737,-6517.7153,-3541.2912,1154.9198,-956.3209,3419.0479,848.9179,-18.8448,-3573.4421,-3212.9076,5328.5150,-3926.7732,2167.2520,4480.2772,6412.0656,-4463.7573,583.5736,-2172.0884,-6780.6439,-957.4084,-5812.6094,2410.9011,0.0000,5317.6459,-3556.7912,-1558.2313,2653.6724,705.9814,2717.3331,5215.8766,-3557.9329,3762.4418,-3970.9420,-6236.9465,-6414.6836,381789.1814,367782.5748,387613.4369,387791.7381,382509.6825,382319.9776,379897.8597,382167.8881,338267177.7956,338225134.5386,338248075.9934,338272948.3370,383184.6002,338272443.3351,-2604.6925,-5532.6202,-2170.8317,-4142.0725,-2175.7304,4616.5471,5469.7819,-3868.0113,-3113.7113,-1914.7768,4772.5042,-4355.8877,-4119.6936,1838.1441,-3362.1241,5335.3378,-4691.2016,-2140.5338,5253.9305,-3120.4740,3689.2168,4432.9780,2599.4890,-3667.2108,1073.4300,-4508.0622,1389.8022,5210.3321,5501.2038,1597.6508,5190.8725,-5345.0108,-4779.1943,4427.5602,-4606.1444,4213.6122,-595.2420,3788.2553,5022.2022,-2540.4912,-5282.7231,3062.5822,-3188.0616,4642.9745,5492.6328,918.2292,3533.0516,-4434.1396,0.0000,-4715.6265,657.1565,5121.4203,4891.2520,5363.0685,-1330.1465,3447.9306,-5415.5780,-5239.4214,-2704.5057,4893.8547,5277.0588,-4716.6159,2791.2376,5437.8103,-1497.7947,3560.9454,-2109.7341,5495.6207,5101.4961,-4786.5155,477.8532,823.5791,-1969.2196,4692.8921,5562.6354,-4355.4874,5340.2238,-5182.8261,-2782.3818,-2321.4724,-4986.9176,2026.7281,-2063.8150,280.2731,5132.1867,1042.5351,-6410.0126,0.0000,4266.1700,3641.8015,-6161.4296,2655.8204,2451.6250,-6377.0645,-4214.0454,-180.5946,-1801.6028,4706.1424,-2958.4678,-1879.7510,126510.0262,123781.1547,129884.0231,127565.6885,133117.9282,126598.0219,118628.1285,128849.6392,65324149.1848,65306345.3610,65307831.3452,65301658.1576,127459.8052,65312077.4628,
