sl_100_5400_20301206 Coordinates.csv
2030/12/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:51:00 2024,
Start: 2030/12/06 07:47:00.00, Stop: 2030/12/06 09:17:00.00,
TIME_UNITS,STARLINK-5017 - X-Coordinate,STARLINK-32244 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-2049 - X-Coordinate,STARLINK-1355 - X-Coordinate,STARLINK-2491 - X-Coordinate,STARLINK-31911 - X-Coordinate,STARLINK-1637 - X-Coordinate,STARLINK-30347 - X-Coordinate,STARLINK-5482 - X-Coordinate,STARLINK-1999 - X-Coordinate,STARLINK-30784 - X-Coordinate,STARLINK-6358 - X-Coordinate,STARLINK-5615 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-2631 - X-Coordinate,STARLINK-31611 - X-Coordinate,STARLINK-2295 - X-Coordinate,STARLINK-4725 - X-Coordinate,STARLINK-30095 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-5649 - X-Coordinate,STARLINK-3515 - X-Coordinate,STARLINK-30442 - X-Coordinate,STARLINK-30616 - X-Coordinate,STARLINK-4644 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-31225 - X-Coordinate,STARLINK-31459 - X-Coordinate,STARLINK-31703 - X-Coordinate,STARLINK-31218 - X-Coordinate,STARLINK-6356 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-30573 - X-Coordinate,STARLINK-31637 - X-Coordinate,STARLINK-31442 - X-Coordinate,STARLINK-4321 - X-Coordinate,STARLINK-30117 - X-Coordinate,STARLINK-5049 - X-Coordinate,STARLINK-3615 - X-Coordinate,STARLINK-6177 - X-Coordinate,STARLINK-6210 - X-Coordinate,STARLINK-5673 - X-Coordinate,STARLINK-31820 - X-Coordinate,STARLINK-4002 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-31647 - X-Coordinate,STARLINK-30108 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-30712 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-11128 [DTC] - X-Coordinate,STARLINK-6213 - X-Coordinate,STARLINK-32128 - X-Coordinate,STARLINK-4527 - X-Coordinate,STARLINK-31617 - X-Coordinate,STARLINK-32009 - X-Coordinate,STARLINK-3951 - X-Coordinate,STARLINK-4170 - X-Coordinate,STARLINK-31604 - X-Coordinate,STARLINK-6268 - X-Coordinate,STARLINK-4648 - X-Coordinate,STARLINK-1972 - X-Coordinate,STARLINK-11118 [DTC] - X-Coordinate,STARLINK-6334 - X-Coordinate,STARLINK-1060 - X-Coordinate,STARLINK-31861 - X-Coordinate,STARLINK-5607 - X-Coordinate,STARLINK-5898 - X-Coordinate,STARLINK-5397 - X-Coordinate,STARLINK-1740 - X-Coordinate,STARLINK-5026 - X-Coordinate,STARLINK-31414 - X-Coordinate,STARLINK-4643 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-5876 - X-Coordinate,STARLINK-3153 - X-Coordinate,STARLINK-31476 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-31500 - X-Coordinate,STARLINK-31693 - X-Coordinate,STARLINK-6061 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-4719 - X-Coordinate,STARLINK-6100 - X-Coordinate,STARLINK-5209 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-6229 - X-Coordinate,STARLINK-1977 - X-Coordinate,STARLINK-30321 - X-Coordinate,STARLINK-30405 - X-Coordinate,STARLINK-30598 - X-Coordinate,STARLINK-31120 - X-Coordinate,STARLINK-31471 - X-Coordinate,STARLINK-5809 - X-Coordinate,STARLINK-2424 - X-Coordinate,STARLINK-4019 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5017 - Y-Coordinate,STARLINK-32244 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-2049 - Y-Coordinate,STARLINK-1355 - Y-Coordinate,STARLINK-2491 - Y-Coordinate,STARLINK-31911 - Y-Coordinate,STARLINK-1637 - Y-Coordinate,STARLINK-30347 - Y-Coordinate,STARLINK-5482 - Y-Coordinate,STARLINK-1999 - Y-Coordinate,STARLINK-30784 - Y-Coordinate,STARLINK-6358 - Y-Coordinate,STARLINK-5615 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-2631 - Y-Coordinate,STARLINK-31611 - Y-Coordinate,STARLINK-2295 - Y-Coordinate,STARLINK-4725 - Y-Coordinate,STARLINK-30095 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-5649 - Y-Coordinate,STARLINK-3515 - Y-Coordinate,STARLINK-30442 - Y-Coordinate,STARLINK-30616 - Y-Coordinate,STARLINK-4644 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-31225 - Y-Coordinate,STARLINK-31459 - Y-Coordinate,STARLINK-31703 - Y-Coordinate,STARLINK-31218 - Y-Coordinate,STARLINK-6356 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-30573 - Y-Coordinate,STARLINK-31637 - Y-Coordinate,STARLINK-31442 - Y-Coordinate,STARLINK-4321 - Y-Coordinate,STARLINK-30117 - Y-Coordinate,STARLINK-5049 - Y-Coordinate,STARLINK-3615 - Y-Coordinate,STARLINK-6177 - Y-Coordinate,STARLINK-6210 - Y-Coordinate,STARLINK-5673 - Y-Coordinate,STARLINK-31820 - Y-Coordinate,STARLINK-4002 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-31647 - Y-Coordinate,STARLINK-30108 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-30712 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-11128 [DTC] - Y-Coordinate,STARLINK-6213 - Y-Coordinate,STARLINK-32128 - Y-Coordinate,STARLINK-4527 - Y-Coordinate,STARLINK-31617 - Y-Coordinate,STARLINK-32009 - Y-Coordinate,STARLINK-3951 - Y-Coordinate,STARLINK-4170 - Y-Coordinate,STARLINK-31604 - Y-Coordinate,STARLINK-6268 - Y-Coordinate,STARLINK-4648 - Y-Coordinate,STARLINK-1972 - Y-Coordinate,STARLINK-11118 [DTC] - Y-Coordinate,STARLINK-6334 - Y-Coordinate,STARLINK-1060 - Y-Coordinate,STARLINK-31861 - Y-Coordinate,STARLINK-5607 - Y-Coordinate,STARLINK-5898 - Y-Coordinate,STARLINK-5397 - Y-Coordinate,STARLINK-1740 - Y-Coordinate,STARLINK-5026 - Y-Coordinate,STARLINK-31414 - Y-Coordinate,STARLINK-4643 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-5876 - Y-Coordinate,STARLINK-3153 - Y-Coordinate,STARLINK-31476 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-31500 - Y-Coordinate,STARLINK-31693 - Y-Coordinate,STARLINK-6061 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-4719 - Y-Coordinate,STARLINK-6100 - Y-Coordinate,STARLINK-5209 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-6229 - Y-Coordinate,STARLINK-1977 - Y-Coordinate,STARLINK-30321 - Y-Coordinate,STARLINK-30405 - Y-Coordinate,STARLINK-30598 - Y-Coordinate,STARLINK-31120 - Y-Coordinate,STARLINK-31471 - Y-Coordinate,STARLINK-5809 - Y-Coordinate,STARLINK-2424 - Y-Coordinate,STARLINK-4019 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5017 - Z-Coordinate,STARLINK-32244 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-2049 - Z-Coordinate,STARLINK-1355 - Z-Coordinate,STARLINK-2491 - Z-Coordinate,STARLINK-31911 - Z-Coordinate,STARLINK-1637 - Z-Coordinate,STARLINK-30347 - Z-Coordinate,STARLINK-5482 - Z-Coordinate,STARLINK-1999 - Z-Coordinate,STARLINK-30784 - Z-Coordinate,STARLINK-6358 - Z-Coordinate,STARLINK-5615 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-2631 - Z-Coordinate,STARLINK-31611 - Z-Coordinate,STARLINK-2295 - Z-Coordinate,STARLINK-4725 - Z-Coordinate,STARLINK-30095 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-5649 - Z-Coordinate,STARLINK-3515 - Z-Coordinate,STARLINK-30442 - Z-Coordinate,STARLINK-30616 - Z-Coordinate,STARLINK-4644 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-31225 - Z-Coordinate,STARLINK-31459 - Z-Coordinate,STARLINK-31703 - Z-Coordinate,STARLINK-31218 - Z-Coordinate,STARLINK-6356 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-30573 - Z-Coordinate,STARLINK-31637 - Z-Coordinate,STARLINK-31442 - Z-Coordinate,STARLINK-4321 - Z-Coordinate,STARLINK-30117 - Z-Coordinate,STARLINK-5049 - Z-Coordinate,STARLINK-3615 - Z-Coordinate,STARLINK-6177 - Z-Coordinate,STARLINK-6210 - Z-Coordinate,STARLINK-5673 - Z-Coordinate,STARLINK-31820 - Z-Coordinate,STARLINK-4002 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-31647 - Z-Coordinate,STARLINK-30108 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-30712 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-11128 [DTC] - Z-Coordinate,STARLINK-6213 - Z-Coordinate,STARLINK-32128 - Z-Coordinate,STARLINK-4527 - Z-Coordinate,STARLINK-31617 - Z-Coordinate,STARLINK-32009 - Z-Coordinate,STARLINK-3951 - Z-Coordinate,STARLINK-4170 - Z-Coordinate,STARLINK-31604 - Z-Coordinate,STARLINK-6268 - Z-Coordinate,STARLINK-4648 - Z-Coordinate,STARLINK-1972 - Z-Coordinate,STARLINK-11118 [DTC] - Z-Coordinate,STARLINK-6334 - Z-Coordinate,STARLINK-1060 - Z-Coordinate,STARLINK-31861 - Z-Coordinate,STARLINK-5607 - Z-Coordinate,STARLINK-5898 - Z-Coordinate,STARLINK-5397 - Z-Coordinate,STARLINK-1740 - Z-Coordinate,STARLINK-5026 - Z-Coordinate,STARLINK-31414 - Z-Coordinate,STARLINK-4643 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-5876 - Z-Coordinate,STARLINK-3153 - Z-Coordinate,STARLINK-31476 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-31500 - Z-Coordinate,STARLINK-31693 - Z-Coordinate,STARLINK-6061 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-4719 - Z-Coordinate,STARLINK-6100 - Z-Coordinate,STARLINK-5209 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-6229 - Z-Coordinate,STARLINK-1977 - Z-Coordinate,STARLINK-30321 - Z-Coordinate,STARLINK-30405 - Z-Coordinate,STARLINK-30598 - Z-Coordinate,STARLINK-31120 - Z-Coordinate,STARLINK-31471 - Z-Coordinate,STARLINK-5809 - Z-Coordinate,STARLINK-2424 - Z-Coordinate,STARLINK-4019 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4851.4639,5748.2412,4139.1936,-1455.6729,2985.2874,-5464.8067,-5803.2500,-1374.2613,-1734.7895,-1424.9984,-2187.7253,-4962.3243,-4867.1055,-5861.1346,-2944.4165,58.9845,6654.9362,-3641.0138,-2474.6853,-840.8614,3634.7834,6833.0837,-5857.5011,-4293.4652,-2457.8608,2965.0824,0.0000,-4797.4011,-5233.7656,0.0000,3450.9867,4477.6354,-822.0816,-6426.8192,45.7273,6581.3030,5732.7159,5961.5574,-1129.1478,-4138.7671,5010.9121,-4509.9004,5471.6009,992.6297,-6105.8398,4375.9487,4242.4955,-309.2472,-3804.5964,-4162.6384,-5230.7731,1989.7724,4437.6986,-1786.7031,-2501.7463,467.0963,-5597.5475,-5641.5837,4064.8820,-3702.7221,6144.2444,4878.3001,-1165.8357,487.4465,-5955.8923,3953.1482,5380.4597,-6719.1081,-2662.2650,2960.0112,3315.3204,-3371.7679,2474.3811,-4807.6130,-4187.5459,2285.9369,-6737.7324,-4383.8381,-6526.7336,2954.8760,1837.5645,1480.7211,-2054.8688,3927.7346,-2130.4218,4434.2242,-6155.9381,1326.0384,3901.4251,-1180.2524,321.5450,5202.4757,-10.5319,419.3386,6873.0625,6004.9910,0.0000,2727.3619,-2490.8289,-6497.5577,376094.1798,358216.1805,364196.3751,367556.6793,366721.3903,364608.0782,359482.4138,365041.3236,-270045025.8496,-270063250.4802,-270061175.7955,-270049680.1384,363345.0148,-270055375.1976,-4581.9052,-3626.6373,-5498.5791,-5118.9937,6036.2681,2171.2447,-2165.2291,3984.1229,-4804.3922,321.8851,4425.5068,-398.8422,-4797.0519,1.0932,-2798.1444,4133.8497,-170.1737,-2785.3831,3518.8022,-5023.0695,4452.7403,89.6961,1522.3212,4587.4260,5244.8772,-2934.8024,0.0000,3133.2356,-4350.4098,0.0000,-5797.2665,3440.0026,-6829.7114,1691.9705,6676.9861,-1491.6062,-2780.6447,3487.1192,6679.5229,-2576.2863,-1124.5044,840.6818,362.2573,-4276.6687,-1159.6774,-5129.8085,3090.1498,5905.4601,2670.3750,3471.0809,4316.3914,-3818.7173,-3050.2910,-3890.1207,-6381.6472,6718.9458,3156.6295,479.4985,3915.2975,-5180.8544,-524.7118,4367.2028,4807.0748,5966.3323,1969.9113,1708.3712,-3626.7100,-1728.9398,71.8048,-6272.3478,-3874.2116,-6017.1241,-4667.2890,1792.2747,4889.1770,-2502.7291,-1464.9400,2361.4465,-1866.0586,-6049.3157,4746.5026,-4428.3045,-1190.5959,-4448.1823,-5655.7447,-2299.2761,-2336.5987,-5493.4966,-1534.8925,5081.7600,-5063.0293,1499.3593,-4820.5251,4100.3941,422.0532,-2678.2661,0.0000,1871.6126,-3676.2408,967.2928,-136814.8519,-131108.6409,-135307.9519,-131347.8437,-122626.4170,-125475.4083,-129447.2080,-129886.6853,-15970185.8575,-15944293.2002,-15937198.6764,-15955261.3690,-129765.8840,-15953485.0129,1733.8620,-654.8566,808.3925,4356.3343,1429.1573,3530.4190,-2822.0504,5298.7624,4681.8398,6764.9583,4812.5856,4680.3611,1103.2849,-3691.2806,-5631.9480,5266.0721,1595.8127,-4934.5591,-5409.5928,-4746.3763,-3792.0033,1105.6465,3303.8757,2915.8368,3548.5270,5496.6883,0.0000,3520.0042,180.4697,0.0000,-1016.3982,-3924.2454,474.7616,-1173.5736,-1615.6869,589.6321,2268.4586,424.2766,-1446.2738,4849.0882,4615.3302,5182.3570,4262.6762,-5192.5226,2577.5872,-1672.2865,-4389.2891,3111.8301,-5123.6920,-4209.2548,1195.5289,-5184.0458,4344.9175,-5362.3752,200.3872,-1120.2981,-2357.4903,-3951.1883,3980.5043,-2363.7954,-3122.9946,-2360.0466,4341.2146,3055.2190,-2898.8870,-5464.9432,-2137.9293,117.5297,-6424.9772,-308.5502,-4520.5097,-706.7800,4256.0736,4676.8396,2501.2362,-6122.1626,546.8942,-4639.6924,1397.5712,65.9815,4504.5681,-4867.0314,-6519.5168,-3544.9706,-3430.3226,4603.1696,1991.1305,-3856.7392,-5437.7650,-4357.6706,4706.3705,-4196.5956,4822.0979,-5432.9499,-826.9162,-2159.5676,0.0000,6120.3401,4946.7883,-2100.3008,112615.0288,110690.3588,111785.7701,108999.2412,114717.8007,108716.7472,100506.0660,108624.3378,-8935327.5263,-8973485.8301,-8923783.0143,-8936704.5971,109277.8334,-8940926.9331,
300.000,3422.6333,4949.1907,3579.7182,-2729.8459,4101.0555,-3884.1565,-5327.3578,826.6001,-3585.1295,-3296.7843,-886.3789,-5737.0761,-5525.8441,-4478.4153,-2607.9793,2182.2374,5933.7900,-5225.2730,-399.6912,-2899.5283,4089.5724,6762.7001,-5984.0063,-2478.5456,-632.7550,1165.2394,0.0000,-4071.1990,-5896.3572,0.0000,2360.5602,5864.7092,-1961.4883,-5442.3439,1294.8876,6035.7559,6276.4344,6506.8710,376.6987,-5604.5649,4062.7075,-5515.6815,4840.3205,-845.4574,-5381.8151,3228.0087,5721.5531,1414.2588,-2554.4842,-3642.6465,-3945.5977,-195.8733,2707.6466,-3395.4331,-3474.8756,1956.2076,-5198.0571,-6115.5397,4307.4929,-4915.1436,6284.0011,5073.4859,340.3583,1813.0237,-5676.9192,4987.8489,3841.2081,-6567.1481,-3435.8638,1498.7097,2453.3670,-4444.3941,341.6418,-4064.2290,-3406.3998,1369.8462,-6796.9822,-3179.1271,-6343.4487,1689.0485,3597.3670,-632.0158,-3069.6711,3217.9412,-3614.1235,3380.1628,-6767.6686,11.7733,3280.7472,970.0331,-1806.1803,6243.5096,-1803.0339,2518.5414,6811.1094,4692.4618,0.0000,4588.5479,-3583.8255,-5461.9803,379022.1488,360590.9990,366702.9352,369956.0881,369354.1205,367230.7850,362150.4698,367465.6581,-269627269.9808,-269645428.9992,-269644057.3825,-269632071.9644,365995.4073,-269637641.1958,-4961.5284,-4553.3423,-5788.2880,-3561.9057,5519.0748,3125.4460,-524.5289,4055.4366,-3698.2657,-771.1677,5764.0521,1273.2858,-3312.2211,805.7328,-750.9476,3501.6947,-1712.2380,-1623.5753,4171.1111,-4461.5916,2618.0254,-1420.7269,2986.5469,5113.3214,4847.9508,-4160.2905,0.0000,4823.7207,-2940.2004,0.0000,-6348.0769,2151.5922,-6218.2593,3032.3460,5917.2820,-2921.1983,-2525.5382,2076.1985,6914.8129,-1398.2184,-3065.2383,2073.0324,-1650.0162,-5147.6069,355.7348,-6148.0799,2153.9556,6281.1997,1177.3059,5083.5192,4849.1618,-4052.6917,-4289.1821,-2413.5394,-5565.2351,6026.6496,4410.5794,2022.4792,2007.3491,-4647.1249,-2235.8064,2802.4748,5828.0246,4772.7834,3626.0400,-95.7356,-4527.0563,-1050.8387,2009.1634,-6665.1617,-5454.8378,-4857.6723,-4958.8207,3755.5756,5961.1052,-549.5426,-252.7850,4151.7706,-217.7185,-6240.5312,3464.3339,-4036.0266,742.1384,-5787.9129,-5641.7855,-4159.1097,-1226.4805,-6419.0916,-3552.8141,4877.4787,-5073.7336,159.5848,-5431.4556,3481.9666,-1083.1247,-3501.1546,0.0000,1321.5065,-1774.4775,2110.0175,-128791.4156,-123351.8420,-127615.1602,-123695.7271,-114863.6367,-117931.7986,-121685.6477,-122369.6073,-21864765.8659,-21839272.2674,-21831821.3890,-21849138.5377,-122052.0674,-21848158.0707,3343.2313,1170.1220,-1318.6358,5209.7795,-379.2071,4707.4782,-4205.0592,5358.0412,4635.1060,6038.9916,3681.2187,3489.7719,2527.4864,-5223.1399,-6391.3735,5272.5626,2948.1448,-3926.5354,-5496.2553,-4488.9366,-4883.2795,-437.0961,1687.4930,3958.8493,4713.2782,5381.3879,0.0000,2324.7370,1706.3215,0.0000,811.0571,-2872.1582,2236.9617,-2597.2844,-3244.0087,-972.1982,32.7046,-1118.4896,83.6765,3734.0488,4666.1802,3637.1757,4699.2942,-4361.1422,4018.6433,-157.7062,-3070.1923,1796.1111,-6320.2380,-2824.0018,2882.9975,-5380.4969,4705.4419,-5451.7381,1987.2574,-2547.8576,-602.5877,-2483.1481,5009.3121,-603.7256,-1810.9418,-3854.0461,3043.1458,4367.5839,-1538.5084,-4849.1872,-3382.1428,-1987.3413,-5702.5126,1228.8048,-3263.4102,-2176.7692,4615.7700,4193.9687,767.1111,-6840.6114,-1265.9023,-4355.9131,2779.4335,1871.2199,4610.0033,-5366.7869,-6177.3362,-1977.0207,-1840.0293,4174.2676,207.5511,-2365.6090,-4874.0028,-4634.3881,4346.4716,-2811.4578,3709.7584,-5295.2346,718.6815,-3691.8912,0.0000,5062.8899,5309.2361,-3645.7349,112695.4119,110765.2547,111861.4651,108923.3299,114803.6050,109086.1157,100539.4885,108339.9146,-8938493.6482,-8976819.3233,-8927343.9470,-8939648.5679,109355.3763,-8944324.5665,
600.000,1630.3155,3629.2683,2639.3315,-3783.0571,4806.6028,-1913.7909,-4328.2488,2938.4131,-5110.0050,-4770.5541,464.3187,-5945.7198,-5666.4808,-2654.7319,-2088.6631,4083.9793,4621.5581,-6258.9333,1697.2360,-4687.2784,4188.2450,6033.3568,-5521.5744,-412.6300,1291.2695,-714.1431,0.0000,-2934.2096,-5965.0261,0.0000,1016.3263,6673.4548,-2929.2550,-3884.1121,2449.0504,4858.7894,6084.5233,6422.9512,1846.7528,-6514.8324,2757.1766,-5982.0674,3783.4275,-2561.2878,-4099.4424,1770.1584,6613.1084,2968.6333,-965.6139,-2782.5632,-2245.5183,-2356.8250,734.6669,-4702.1090,-4114.2947,3271.4964,-4268.6704,-5993.7316,4176.0914,-5605.3672,5819.1377,4811.3105,1774.2157,2990.6384,-4852.6409,5577.0557,1905.9177,-5752.0298,-3928.4353,-118.2124,1373.7811,-5106.0864,-1827.2293,-2969.6087,-2292.8577,226.9547,-6182.7192,-1687.4714,-5558.0633,221.0147,5015.5233,-2697.4168,-3842.3026,2208.6682,-4728.4224,2017.4123,-6694.3902,-1277.5370,2382.6007,3030.1853,-3750.6793,6654.9312,-3379.3938,4371.0852,6088.7234,2908.5155,0.0000,5994.3842,-4334.2226,-3883.7756,381777.1537,362810.4626,369045.6194,372174.5716,371820.9225,369691.4295,364652.7319,369627.4987,-269080868.7068,-269098948.0796,-269098292.8189,-269085901.0153,368482.0484,-269091257.9813,-4875.4264,-5019.1566,-5495.0612,-1668.9090,4442.7029,3814.8350,1207.2780,3760.1863,-2273.1280,-1855.4574,6538.9232,2782.7886,-1490.9602,1594.9591,1394.0643,2546.4205,-3109.6764,-331.3225,4468.7203,-3516.7410,512.1978,-2796.9662,4135.6568,5179.6221,3986.3134,-5019.4244,0.0000,5994.0989,-1215.6372,0.0000,-6243.3400,676.9207,-4980.5021,4079.6026,4564.5939,-4055.7674,-1973.8273,453.3875,6477.3003,-120.1502,-4726.2260,3052.2527,-3525.1546,-5517.5899,1873.7495,-6572.9322,1031.5552,5985.1350,-379.0430,6169.0776,4921.0867,-3914.5817,-5151.4564,-737.0274,-4172.2250,4725.6770,5205.9065,3339.9858,-113.5636,-3629.2417,-3714.0274,942.2040,6193.4730,3078.0647,4916.7783,-1854.2138,-5001.3067,-240.2239,3707.9048,-6418.9635,-6467.7750,-3220.0785,-4783.2437,5362.3361,6433.6902,1415.1975,998.5963,5535.5997,1475.0010,-5767.2163,1861.9107,-3271.1244,2557.3413,-6544.0403,-5088.7154,-5603.0480,5.3012,-6691.6156,-5216.1948,4216.9733,-4632.4008,-1165.9474,-5510.5258,2562.5166,-2490.2964,-4018.2408,0.0000,704.3980,299.6571,3082.4816,-120704.3445,-115550.4432,-119866.6928,-115992.6185,-107047.7531,-110356.0791,-113869.3238,-114787.3659,-27748709.0994,-27723607.5183,-27715831.2710,-27732377.6685,-114284.2096,-27732194.7889,4588.7904,2863.8401,-3304.4709,5493.5291,-2146.1649,5365.0957,-5113.6456,4804.2395,4092.5413,4666.7499,2150.0526,1909.8361,3679.7430,-6196.2525,-6473.1002,4655.8442,3972.6078,-2461.4396,-4991.1443,-3757.7805,-5442.7073,-1932.8622,-112.3664,4577.3474,5342.8574,4684.0490,0.0000,857.3475,3039.1339,0.0000,2547.3165,-1505.1141,3755.5936,-3720.2877,-4516.0310,-2422.5680,-2206.8483,-2540.8772,1604.6175,2210.2822,4212.6218,1701.6959,4636.6454,-3036.1508,4990.1092,1373.6579,-1409.4038,266.3722,-6839.1097,-1127.2107,4255.4830,-4952.4673,4560.4021,-4941.2445,3554.1289,-3690.2487,1219.3671,-745.9798,5496.9138,1225.0821,-303.2136,-4940.8764,1366.7822,5167.7928,-11.7481,-3721.0009,-4248.6518,-3880.2688,-4377.4409,2635.0185,-1638.8513,-3413.9173,4449.4939,3264.9320,-1050.0677,-6849.6847,-2942.3162,-3580.4350,3863.3897,3457.8010,4193.1882,-5245.3194,-5178.2725,-195.4565,-54.0476,3271.6992,-1598.7878,-611.0614,-3774.6660,-4386.5508,3519.7619,-1114.4743,2180.9792,-4564.1730,2187.3247,-4827.5714,0.0000,3471.1371,5031.1357,-4795.4182,112775.3011,110836.7841,111932.3279,108849.7634,114886.6521,109456.8727,100577.2134,108129.9603,-8941662.2336,-8980149.6131,-8930909.1998,-8942637.8791,109432.8586,-8947722.0268,
