sl_100_86400_20300721 Coordinates.csv
2030/07/21 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:49 2024,
Start: 2030/07/21 07:47:00.00, Stop: 2030/07/22 07:47:00.00,
TIME_UNITS,STARLINK-5202 - X-Coordinate,STARLINK-30117 - X-Coordinate,STARLINK-1958 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-2003 - X-Coordinate,STARLINK-4053 - X-Coordinate,STARLINK-31098 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-4134 - X-Coordinate,STARLINK-31669 - X-Coordinate,STARLINK-3823 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-4705 - X-Coordinate,STARLINK-4686 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-31498 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-31193 - X-Coordinate,STARLINK-2221 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-2094 - X-Coordinate,STARLINK-5566 - X-Coordinate,STARLINK-3509 - X-Coordinate,STARLINK-6331 - X-Coordinate,STARLINK-3542 - X-Coordinate,STARLINK-6368 - X-Coordinate,STARLINK-30838 - X-Coordinate,STARLINK-2428 - X-Coordinate,STARLINK-3301 - X-Coordinate,STARLINK-3460 - X-Coordinate,STARLINK-31437 - X-Coordinate,STARLINK-6159 - X-Coordinate,STARLINK-6373 - X-Coordinate,STARLINK-5843 - X-Coordinate,STARLINK-5016 - X-Coordinate,STARLINK-32008 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-31262 - X-Coordinate,STARLINK-5247 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-11228 [DTC] - X-Coordinate,STARLINK-3052 - X-Coordinate,STARLINK-2645 - X-Coordinate,STARLINK-31585 - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-4607 - X-Coordinate,STARLINK-6232 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-4291 - X-Coordinate,STARLINK-6283 - X-Coordinate,STARLINK-31636 - X-Coordinate,STARLINK-5080 - X-Coordinate,STARLINK-4681 - X-Coordinate,STARLINK-30860 - X-Coordinate,STARLINK-2096 - X-Coordinate,STARLINK-1238 - X-Coordinate,STARLINK-5436 - X-Coordinate,STARLINK-1358 - X-Coordinate,STARLINK-6118 - X-Coordinate,STARLINK-5965 - X-Coordinate,STARLINK-2333 - X-Coordinate,STARLINK-3192 - X-Coordinate,STARLINK-4363 - X-Coordinate,STARLINK-5885 - X-Coordinate,STARLINK-3672 - X-Coordinate,STARLINK-3242 - X-Coordinate,STARLINK-5245 - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-30579 - X-Coordinate,STARLINK-6116 - X-Coordinate,STARLINK-30154 - X-Coordinate,STARLINK-4177 - X-Coordinate,STARLINK-3137 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-31633 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-30925 - X-Coordinate,STARLINK-5556 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-2699 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-11169 [DTC] - X-Coordinate,STARLINK-30166 - X-Coordinate,STARLINK-2585 - X-Coordinate,STARLINK-3277 - X-Coordinate,STARLINK-3879 - X-Coordinate,STARLINK-1738 - X-Coordinate,STARLINK-2546 - X-Coordinate,STARLINK-2196 - X-Coordinate,STARLINK-2616 - X-Coordinate,STARLINK-2491 - X-Coordinate,STARLINK-30437 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-5156 - X-Coordinate,STARLINK-1063 - X-Coordinate,STARLINK-5468 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5202 - Y-Coordinate,STARLINK-30117 - Y-Coordinate,STARLINK-1958 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-2003 - Y-Coordinate,STARLINK-4053 - Y-Coordinate,STARLINK-31098 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-4134 - Y-Coordinate,STARLINK-31669 - Y-Coordinate,STARLINK-3823 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-4705 - Y-Coordinate,STARLINK-4686 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-31498 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-31193 - Y-Coordinate,STARLINK-2221 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-2094 - Y-Coordinate,STARLINK-5566 - Y-Coordinate,STARLINK-3509 - Y-Coordinate,STARLINK-6331 - Y-Coordinate,STARLINK-3542 - Y-Coordinate,STARLINK-6368 - Y-Coordinate,STARLINK-30838 - Y-Coordinate,STARLINK-2428 - Y-Coordinate,STARLINK-3301 - Y-Coordinate,STARLINK-3460 - Y-Coordinate,STARLINK-31437 - Y-Coordinate,STARLINK-6159 - Y-Coordinate,STARLINK-6373 - Y-Coordinate,STARLINK-5843 - Y-Coordinate,STARLINK-5016 - Y-Coordinate,STARLINK-32008 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-31262 - Y-Coordinate,STARLINK-5247 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-11228 [DTC] - Y-Coordinate,STARLINK-3052 - Y-Coordinate,STARLINK-2645 - Y-Coordinate,STARLINK-31585 - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-4607 - Y-Coordinate,STARLINK-6232 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-4291 - Y-Coordinate,STARLINK-6283 - Y-Coordinate,STARLINK-31636 - Y-Coordinate,STARLINK-5080 - Y-Coordinate,STARLINK-4681 - Y-Coordinate,STARLINK-30860 - Y-Coordinate,STARLINK-2096 - Y-Coordinate,STARLINK-1238 - Y-Coordinate,STARLINK-5436 - Y-Coordinate,STARLINK-1358 - Y-Coordinate,STARLINK-6118 - Y-Coordinate,STARLINK-5965 - Y-Coordinate,STARLINK-2333 - Y-Coordinate,STARLINK-3192 - Y-Coordinate,STARLINK-4363 - Y-Coordinate,STARLINK-5885 - Y-Coordinate,STARLINK-3672 - Y-Coordinate,STARLINK-3242 - Y-Coordinate,STARLINK-5245 - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-30579 - Y-Coordinate,STARLINK-6116 - Y-Coordinate,STARLINK-30154 - Y-Coordinate,STARLINK-4177 - Y-Coordinate,STARLINK-3137 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-31633 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-30925 - Y-Coordinate,STARLINK-5556 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-2699 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-11169 [DTC] - Y-Coordinate,STARLINK-30166 - Y-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-3277 - Y-Coordinate,STARLINK-3879 - Y-Coordinate,STARLINK-1738 - Y-Coordinate,STARLINK-2546 - Y-Coordinate,STARLINK-2196 - Y-Coordinate,STARLINK-2616 - Y-Coordinate,STARLINK-2491 - Y-Coordinate,STARLINK-30437 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-5156 - Y-Coordinate,STARLINK-1063 - Y-Coordinate,STARLINK-5468 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5202 - Z-Coordinate,STARLINK-30117 - Z-Coordinate,STARLINK-1958 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-2003 - Z-Coordinate,STARLINK-4053 - Z-Coordinate,STARLINK-31098 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-4134 - Z-Coordinate,STARLINK-31669 - Z-Coordinate,STARLINK-3823 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-4705 - Z-Coordinate,STARLINK-4686 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-31498 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-31193 - Z-Coordinate,STARLINK-2221 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-2094 - Z-Coordinate,STARLINK-5566 - Z-Coordinate,STARLINK-3509 - Z-Coordinate,STARLINK-6331 - Z-Coordinate,STARLINK-3542 - Z-Coordinate,STARLINK-6368 - Z-Coordinate,STARLINK-30838 - Z-Coordinate,STARLINK-2428 - Z-Coordinate,STARLINK-3301 - Z-Coordinate,STARLINK-3460 - Z-Coordinate,STARLINK-31437 - Z-Coordinate,STARLINK-6159 - Z-Coordinate,STARLINK-6373 - Z-Coordinate,STARLINK-5843 - Z-Coordinate,STARLINK-5016 - Z-Coordinate,STARLINK-32008 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-31262 - Z-Coordinate,STARLINK-5247 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-11228 [DTC] - Z-Coordinate,STARLINK-3052 - Z-Coordinate,STARLINK-2645 - Z-Coordinate,STARLINK-31585 - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-4607 - Z-Coordinate,STARLINK-6232 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-4291 - Z-Coordinate,STARLINK-6283 - Z-Coordinate,STARLINK-31636 - Z-Coordinate,STARLINK-5080 - Z-Coordinate,STARLINK-4681 - Z-Coordinate,STARLINK-30860 - Z-Coordinate,STARLINK-2096 - Z-Coordinate,STARLINK-1238 - Z-Coordinate,STARLINK-5436 - Z-Coordinate,STARLINK-1358 - Z-Coordinate,STARLINK-6118 - Z-Coordinate,STARLINK-5965 - Z-Coordinate,STARLINK-2333 - Z-Coordinate,STARLINK-3192 - Z-Coordinate,STARLINK-4363 - Z-Coordinate,STARLINK-5885 - Z-Coordinate,STARLINK-3672 - Z-Coordinate,STARLINK-3242 - Z-Coordinate,STARLINK-5245 - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-30579 - Z-Coordinate,STARLINK-6116 - Z-Coordinate,STARLINK-30154 - Z-Coordinate,STARLINK-4177 - Z-Coordinate,STARLINK-3137 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-31633 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-30925 - Z-Coordinate,STARLINK-5556 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-2699 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-11169 [DTC] - Z-Coordinate,STARLINK-30166 - Z-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-3277 - Z-Coordinate,STARLINK-3879 - Z-Coordinate,STARLINK-1738 - Z-Coordinate,STARLINK-2546 - Z-Coordinate,STARLINK-2196 - Z-Coordinate,STARLINK-2616 - Z-Coordinate,STARLINK-2491 - Z-Coordinate,STARLINK-30437 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-5156 - Z-Coordinate,STARLINK-1063 - Z-Coordinate,STARLINK-5468 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1049.7911,6280.5613,-3683.8638,976.2874,3656.8232,-1346.8419,-4825.2298,120.8014,4267.4359,-5696.4393,-5950.5692,-459.0100,-6792.6798,-4323.0599,3400.3240,6791.2785,4068.3462,3626.3966,1422.2242,-5748.5018,1271.8900,2243.8561,4255.5257,-6048.6458,1695.0500,5212.5603,1324.2178,1385.1254,-2613.1661,4355.3290,37.4189,-2463.4970,-4334.7057,-5102.2881,3939.8601,637.6171,5198.9286,6388.9337,3827.6168,-5189.5518,-6479.8995,-2967.4951,-2513.0083,-5283.5892,-1950.1255,122.8436,-3724.7873,-493.5392,-6284.9556,376.9226,-6902.8151,-6049.8874,4946.1293,902.9816,-245.0923,0.0000,-3240.1511,6103.0924,-2927.5484,-4298.0437,6083.8106,-5836.1412,-1314.2520,-6422.1283,-1445.4752,-3881.7867,-5791.1182,-5849.9930,2424.0999,-1484.3805,-3280.3825,5808.2029,6195.0544,-3128.6113,242.6821,-3831.0912,1384.0708,-4667.7973,-6687.9198,2521.2796,4819.2924,4207.0673,4557.6633,-3378.6360,-5058.2001,-794.2338,-1832.8435,2970.9180,4391.8318,-2819.2289,2222.5655,4964.0663,4943.1480,991.8655,-5118.5632,-4953.0853,5217.5668,6683.8156,200.8665,-6288.4248,-300661.5586,-276861.4310,-295187.4549,-294525.3183,-287618.8367,-288060.8238,-287361.4015,-291628.2303,-229882500.6285,-229860118.9184,-229900288.9119,-229891720.2047,-290192.8404,-229901906.0435,6754.4699,627.8030,-4906.8478,2169.2396,2632.5173,4877.5951,-4505.3674,-6701.1865,5398.3756,-2422.7933,1582.5898,5929.7622,77.8233,3348.8845,4763.6443,-607.5974,5052.4613,-4580.4814,-6392.6354,116.6086,5738.9468,-6417.0403,-3200.0758,2092.6965,3819.8899,-1298.8859,5662.2390,6787.8986,-5689.6087,-470.5880,5350.2252,-3362.7086,303.8216,191.9210,-3241.0487,5890.1303,-2940.1344,953.5388,-5719.4334,3760.1101,-2230.9663,-2872.1725,5936.2909,-1970.3314,2128.1995,6757.5196,-5621.4449,6870.8520,-42.2014,-6899.6752,-593.0968,761.3095,2500.8211,-6428.2403,5058.9082,0.0000,-2619.9262,3075.2347,-6207.0908,-1237.6592,3254.2585,152.6831,6239.3000,-638.2370,5624.0367,2299.2242,3792.5543,-3175.6868,4608.4220,-6196.3600,-6062.0846,-494.7816,-2323.0048,4219.1946,5177.3217,2180.2585,-4135.5440,-4101.2269,-1459.0056,6413.5657,-2323.3359,4455.8570,-737.9997,4020.9765,1407.1660,5575.2942,4781.6292,-3413.2399,-5280.3437,3000.3062,3486.1431,-229.3176,-3230.7980,-5562.1668,263.3371,-402.6809,-730.4320,1091.8163,5190.5578,237.0403,-271072.1865,-254412.5789,-256349.7532,-261047.9928,-266254.8679,-263134.5660,-256455.3615,-259338.2573,260222214.3039,260237259.8952,260232624.6064,260230508.5588,-258947.6865,260226190.3583,-415.2178,2830.7742,3142.1494,-6530.3674,-5148.6220,4699.8291,2116.1734,-1539.1319,-486.6735,2587.3883,-3141.9975,3491.3877,1185.5890,4241.5502,3708.5864,-426.8986,2297.0235,3609.0867,-2265.8246,-3249.5697,3609.7369,440.9675,-4403.6961,2598.6995,-5444.7732,4362.6103,-3650.1932,-51.3332,3001.6106,5302.9344,-4391.4038,-5571.4312,-5291.3678,-4685.4289,4678.2159,3560.6511,-3481.1815,-2139.2617,357.9146,-2405.8237,956.0865,5475.0353,2519.4793,-3720.2736,-6322.4879,-1369.0576,1058.2826,-164.6081,-2878.2355,454.4572,-281.1588,2995.1786,-3788.3477,-2409.5100,4601.3562,0.0000,5512.5864,-1117.5571,-317.1110,5221.9161,-134.8159,-3698.6314,-2651.6098,2522.9081,-3616.0353,-5231.0939,-382.3851,1950.4906,4534.8934,-2635.2282,-260.3747,3590.2119,-2015.3927,-4613.0294,4625.9135,5256.3857,5353.3266,2933.0235,49.0059,474.3334,4181.6612,3123.6937,5110.7967,4401.2373,-4621.1384,-3730.3588,4666.9375,5101.3390,805.2056,5500.5182,-5478.6336,-4749.6943,-3365.2544,-3997.1523,-4577.7375,-4713.1701,-4522.5759,1307.7905,-4530.6342,2818.8647,75142.5121,74549.1742,76774.4374,74438.7300,79865.0019,73259.4341,65568.2378,73258.8172,151485984.9019,151469825.4813,151474076.2099,151483997.8742,74318.0894,151490985.0452,
3600.000,-1173.6201,-4354.8079,4096.7722,-5111.8328,-6567.0429,-2784.4622,4467.1948,2679.9916,-4749.0940,6453.5781,2538.3861,-1331.3882,5897.4440,3903.3197,-5906.4062,-5128.5464,-5244.3999,617.5940,831.9901,2235.8763,-3474.7116,707.0764,-33.6637,2929.1802,-5587.6283,-2774.8815,-3598.5444,-3317.8100,4855.9043,-4944.8639,-3320.5009,5609.5681,2393.7609,4954.5231,-834.1393,-3369.3277,-1595.0922,-3793.0100,-1310.8470,3960.7708,5157.2679,5606.8739,384.8294,3236.3925,-2570.0433,-1728.6079,5231.3316,-1336.1812,6422.2177,1428.8835,5907.7956,2915.3255,-6597.9530,2240.1417,-3760.2762,0.0000,5988.2268,-6392.5757,3892.6924,3747.7612,-5428.6820,6562.1741,-1072.8839,4542.2323,-458.2572,3189.5301,4560.8425,3938.3184,-5120.0389,3210.2978,4071.4352,-2439.7828,-5088.0351,-438.0749,-3745.5318,211.5745,2998.9985,4207.6665,5629.3218,-4207.5568,-3508.2661,-5019.1745,-1922.4309,-1226.5118,4507.5589,-3192.9283,-2131.9960,1693.9246,-1731.6020,-441.3201,-5691.8441,-2188.0175,-421.6473,2512.5152,6167.1806,2566.6897,-3415.5000,-4754.5124,-2745.6937,3370.2125,-221475.5639,-202458.8808,-219824.2091,-217690.2116,-212684.6581,-215750.7820,-212650.7760,-214616.2493,-289437925.0102,-289420179.7938,-289462147.0696,-289452198.5806,-215810.2254,-289456599.1428,-5069.0957,2644.3340,995.5084,-908.4573,-442.1047,-3384.8547,1269.1108,4606.4462,-3331.5767,-578.4273,-3368.7431,-6726.4929,-1653.7112,-5708.2385,-3600.8539,3037.7256,-3882.8701,4072.0082,6728.8876,-4518.7139,-2282.5048,5882.3699,4256.1292,-4196.5255,-2637.8289,4651.3026,-1981.1284,-5020.2275,4949.0539,4101.2940,-2615.4696,969.4081,-4583.6860,-3942.1185,5802.1670,-6037.9188,4805.9515,2035.9617,5204.4822,-5106.6313,-169.5672,-663.6180,-6821.1061,-2549.7231,-3152.1022,-5949.7002,3326.9027,-5460.3728,-2430.9620,5234.4371,-1719.8422,-4038.3344,-442.6669,4659.7635,-5213.8133,0.0000,-216.3034,-748.8357,4080.2716,-3271.4886,-957.6138,-2108.1012,-6735.4313,-2456.5144,-6767.8958,-5700.9945,-807.9092,4674.8367,-4567.3912,2907.6893,3974.8613,3303.4415,4349.7336,-5575.0247,-5269.7924,-5043.6340,4113.5953,155.7883,-1417.2439,-4515.7049,5740.7655,-427.6043,4390.8793,-4126.8289,-4679.4780,-2608.7118,-5408.7910,4652.3506,4923.1674,-5765.7037,-783.7468,3916.1417,4059.4471,3319.1549,-2939.6597,-3676.8415,4367.3899,1247.7302,-6280.1363,-2647.5363,-337359.0416,-315826.0284,-319481.9251,-322419.1198,-330956.9262,-325024.7210,-321565.1957,-322972.1293,191797291.2353,191820859.5541,191805318.0271,191808600.3749,-323504.3865,191800416.6077,4442.8312,-4689.4565,-5465.4892,4608.5699,1847.1408,-5347.6398,-5153.7532,4334.1272,-3737.5250,1745.5276,5464.8613,767.0054,3163.0201,-383.1460,-500.5559,-3339.4938,2185.4735,-5504.6488,-1428.7705,4252.1528,-5516.6279,3355.2491,5427.8221,-4649.7978,2972.2283,-4323.1866,5488.8172,3425.8153,461.5691,-2482.1304,5469.3314,3989.4521,4473.4084,2797.7010,-3700.1846,-213.8065,4692.5268,5259.4636,-4328.3582,-2255.4349,-4615.7780,-3910.5018,1126.5738,5341.2593,5624.4455,-3033.9628,2854.0293,-3989.2726,-775.7906,-4308.1874,-3199.7188,-4629.9029,-1147.7993,4593.2456,-2365.8327,0.0000,-3460.2984,-2556.1865,-3930.9097,-4762.2673,4142.2707,-490.1286,-1073.1594,-4629.8677,-874.9205,2229.6308,5149.6508,3276.8125,-826.5626,5352.7440,-3903.2493,-5487.1619,-1736.8279,4174.5198,-2569.9365,-4659.8754,-4679.0894,-5438.3195,-3631.5129,3094.9786,-968.6895,-4694.8993,-4961.4445,-5343.8682,2558.3793,5337.9258,-3787.7355,-4705.4968,-4542.3611,-3728.0990,3738.6943,5193.5173,5421.2290,5513.7014,705.3612,5164.6576,4163.2361,-4844.8976,698.9171,-5410.1757,76022.8900,75390.0702,77877.4405,74091.3103,81120.3005,77670.0247,66454.9431,76726.2718,151465935.0485,151450521.6364,151458621.5310,151463734.9560,75545.7425,151473608.9908,
7200.000,4083.4393,1648.4534,-4290.5061,6905.2122,6095.0819,6098.1196,-3669.3826,-5334.0619,4054.6351,-3277.1686,1362.2941,2765.0750,-2381.5210,-1863.1008,6129.2489,1087.8434,4457.9199,-4827.1113,-3107.1017,1931.1578,5546.1205,-4132.4961,-3710.2735,909.3634,6591.3230,237.9673,5596.5668,4883.1410,-5432.3458,3811.8772,6153.9706,-6918.5430,-626.1729,-3580.1147,-1821.2045,4744.8427,-2131.8533,126.1217,-2651.3772,-237.2392,-2465.3217,-6208.5229,2202.9414,-831.5854,5101.7449,3443.1645,-4900.6462,3698.0992,-3939.5070,-3813.2098,-2923.8273,903.7036,3809.2718,-5344.2646,5680.8680,0.0000,-6564.6246,4541.1967,-4137.5602,-2875.4413,3174.8005,-4286.6281,3279.3752,-1783.0096,2379.0929,-1724.9046,457.1801,-163.6609,5382.3447,-5013.4197,-4126.0656,-1111.5394,1785.8163,3306.1846,5591.2559,2417.4935,-5783.6430,-3354.1247,-2395.0124,5017.9043,595.6769,4916.1024,-265.1841,5089.9336,-3095.4708,6279.3516,4902.7460,-4826.1946,-2380.2316,2524.4727,6729.6222,-245.4135,-4104.6726,-5810.0132,-4288.4985,-370.7907,1384.1857,1434.9411,3778.0318,209.1498,-128340.8585,-115255.5261,-130503.4901,-125004.7687,-123924.8822,-130554.3032,-123881.8465,-128634.6912,-329238731.7757,-329227447.4285,-329267048.2471,-329259287.8713,-127605.5196,-329256417.5430,1407.0136,-5657.8402,3349.6102,776.2792,-1365.8708,1938.9165,2973.7876,-1103.0194,-776.0154,3753.8421,5196.4116,4390.8512,3454.1369,5530.5713,1165.8580,-4903.0537,409.2987,-3270.2391,-4516.0610,6279.4157,-1371.9053,-2866.4852,-4989.3709,5734.1315,1091.1842,-6729.8138,-1807.7193,1385.9095,-2302.1355,-5372.2735,63.2173,707.1420,6801.6952,5875.2551,-6669.1765,3816.4634,-5881.0599,-5256.7151,-3284.4971,4349.3016,3551.7411,2906.8022,5133.4610,6239.2952,4414.9221,2459.4767,978.1738,1865.2061,4100.5857,-1759.8731,4140.4270,6207.2164,-2292.9438,-1955.7303,3482.3959,0.0000,2040.9744,-2407.1192,305.5465,6155.2077,-2712.3723,3229.3860,4485.2854,5433.4799,4344.3650,6319.0142,-953.2064,-2113.0600,2657.1023,1174.9202,256.8302,-5795.8702,-5039.4750,5976.6246,4011.2720,6371.9964,-3638.8875,4240.9693,4482.5761,641.4871,-6059.9050,-3674.1856,-6710.9374,3833.5499,6207.4368,-524.5098,4865.2639,-4762.0005,-3565.3388,6372.0561,-1182.4997,-6535.7785,-4349.9821,-1040.0037,3946.2786,6558.2254,-6671.4847,-4255.4836,4515.9177,5232.1421,-380974.7461,-356332.5155,-362116.0618,-364645.4672,-374604.6307,-365006.3652,-365668.0436,-367856.7754,110281886.0824,110312349.5379,110284471.4110,110291875.2227,-367295.6002,110284635.0332,-5317.7574,3619.3779,4229.1274,-18.4696,2772.9324,2605.4138,5069.2257,-4200.7444,5517.4187,-4502.8208,-4350.9987,-4553.4524,-5478.2729,-3733.5030,-3030.9378,4621.6651,-5234.0491,3629.0362,4226.2370,-655.1903,3866.6522,-4599.6373,-3008.7085,3739.5314,1551.7180,1609.4404,-3542.1381,-4721.3832,-3675.1264,-2013.4541,-3166.5959,-122.5583,-458.1911,793.0400,439.4774,-3287.0081,-2942.8272,-4321.6247,5439.1113,5269.2126,5395.1942,-376.6605,-4097.9281,-2454.6332,-1666.7517,5434.4228,-4655.8029,5497.8194,3916.9343,5498.2950,4720.4085,2609.5726,5016.2657,-3947.2627,-1576.8867,0.0000,-773.5127,4628.8010,5466.2794,1103.5919,-5497.5757,4339.7090,4087.2080,3907.9169,4704.7503,2176.5089,-6855.5430,-6615.2500,-3432.3337,-4586.6756,5512.2734,3470.7540,4374.6836,-1487.0290,-999.6128,836.0736,1033.2636,4236.7827,4571.7787,-4710.2675,-3024.5871,3105.4844,1555.8650,2529.9377,865.9990,-2435.2488,602.6906,794.3405,5418.3884,-579.6554,588.4171,-2107.2226,-3227.7807,-3610.9101,3625.4382,-1940.4916,-1330.5506,5228.2645,3567.2854,4483.1843,76888.0066,76226.9792,78349.1243,77156.9537,81993.0510,76824.2227,67948.4450,75362.2094,151446343.2125,151431296.8379,151444882.4109,151445625.0122,76766.9655,151456193.9727,
