sl_100_86400_20300514 Coordinates.csv
2030/05/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:30 2024,
Start: 2030/05/14 07:47:00.00, Stop: 2030/05/15 07:47:00.00,
TIME_UNITS,STARLINK-32045 - X-Coordinate,STARLINK-4298 - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-32247 - X-Coordinate,STARLINK-4474 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-30536 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-1027 - X-Coordinate,STARLINK-3709 - X-Coordinate,STARLINK-31578 - X-Coordinate,STARLINK-3129 - X-Coordinate,STARLINK-4755 - X-Coordinate,STARLINK-30894 - X-Coordinate,STARLINK-6313 - X-Coordinate,STARLINK-5220 - X-Coordinate,STARLINK-1207 - X-Coordinate,STARLINK-5910 - X-Coordinate,STARLINK-3621 - X-Coordinate,STARLINK-5913 - X-Coordinate,STARLINK-5856 - X-Coordinate,STARLINK-3928 - X-Coordinate,STARLINK-31620 - X-Coordinate,STARLINK-30871 - X-Coordinate,STARLINK-1832 - X-Coordinate,STARLINK-4448 - X-Coordinate,STARLINK-31404 - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-30456 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-31519 - X-Coordinate,STARLINK-5814 - X-Coordinate,STARLINK-30084 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-2264 - X-Coordinate,STARLINK-2379 - X-Coordinate,STARLINK-5213 - X-Coordinate,STARLINK-2579 - X-Coordinate,STARLINK-3343 - X-Coordinate,STARLINK-30039 - X-Coordinate,STARLINK-30893 - X-Coordinate,STARLINK-30473 - X-Coordinate,STARLINK-4182 - X-Coordinate,STARLINK-5344 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-3628 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-2372 - X-Coordinate,STARLINK-6072 - X-Coordinate,STARLINK-1028 - X-Coordinate,STARLINK-11126 [DTC] - X-Coordinate,STARLINK-1303 - X-Coordinate,STARLINK-31298 - X-Coordinate,STARLINK-31272 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-31199 - X-Coordinate,STARLINK-3664 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-5582 - X-Coordinate,STARLINK-3634 - X-Coordinate,STARLINK-32135 - X-Coordinate,STARLINK-3900 - X-Coordinate,STARLINK-31920 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-30425 - X-Coordinate,STARLINK-3387 - X-Coordinate,STARLINK-3981 - X-Coordinate,STARLINK-4596 - X-Coordinate,STARLINK-6217 - X-Coordinate,STARLINK-30094 - X-Coordinate,STARLINK-31198 - X-Coordinate,STARLINK-1309 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-31590 - X-Coordinate,STARLINK-1981 - X-Coordinate,STARLINK-3754 - X-Coordinate,STARLINK-3545 - X-Coordinate,STARLINK-1291 - X-Coordinate,STARLINK-31763 - X-Coordinate,STARLINK-4627 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-5982 - X-Coordinate,STARLINK-11139 [DTC] - X-Coordinate,STARLINK-30507 - X-Coordinate,STARLINK-31172 - X-Coordinate,STARLINK-30601 - X-Coordinate,STARLINK-31691 - X-Coordinate,STARLINK-5800 - X-Coordinate,STARLINK-1830 - X-Coordinate,STARLINK-11151 [DTC] - X-Coordinate,STARLINK-31184 - X-Coordinate,STARLINK-2618 - X-Coordinate,STARLINK-31318 - X-Coordinate,STARLINK-5605 - X-Coordinate,STARLINK-1185 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-3725 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-32045 - Y-Coordinate,STARLINK-4298 - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-32247 - Y-Coordinate,STARLINK-4474 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-30536 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-1027 - Y-Coordinate,STARLINK-3709 - Y-Coordinate,STARLINK-31578 - Y-Coordinate,STARLINK-3129 - Y-Coordinate,STARLINK-4755 - Y-Coordinate,STARLINK-30894 - Y-Coordinate,STARLINK-6313 - Y-Coordinate,STARLINK-5220 - Y-Coordinate,STARLINK-1207 - Y-Coordinate,STARLINK-5910 - Y-Coordinate,STARLINK-3621 - Y-Coordinate,STARLINK-5913 - Y-Coordinate,STARLINK-5856 - Y-Coordinate,STARLINK-3928 - Y-Coordinate,STARLINK-31620 - Y-Coordinate,STARLINK-30871 - Y-Coordinate,STARLINK-1832 - Y-Coordinate,STARLINK-4448 - Y-Coordinate,STARLINK-31404 - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-30456 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-31519 - Y-Coordinate,STARLINK-5814 - Y-Coordinate,STARLINK-30084 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-2264 - Y-Coordinate,STARLINK-2379 - Y-Coordinate,STARLINK-5213 - Y-Coordinate,STARLINK-2579 - Y-Coordinate,STARLINK-3343 - Y-Coordinate,STARLINK-30039 - Y-Coordinate,STARLINK-30893 - Y-Coordinate,STARLINK-30473 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,STARLINK-5344 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-3628 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-2372 - Y-Coordinate,STARLINK-6072 - Y-Coordinate,STARLINK-1028 - Y-Coordinate,STARLINK-11126 [DTC] - Y-Coordinate,STARLINK-1303 - Y-Coordinate,STARLINK-31298 - Y-Coordinate,STARLINK-31272 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-31199 - Y-Coordinate,STARLINK-3664 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-5582 - Y-Coordinate,STARLINK-3634 - Y-Coordinate,STARLINK-32135 - Y-Coordinate,STARLINK-3900 - Y-Coordinate,STARLINK-31920 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-30425 - Y-Coordinate,STARLINK-3387 - Y-Coordinate,STARLINK-3981 - Y-Coordinate,STARLINK-4596 - Y-Coordinate,STARLINK-6217 - Y-Coordinate,STARLINK-30094 - Y-Coordinate,STARLINK-31198 - Y-Coordinate,STARLINK-1309 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-31590 - Y-Coordinate,STARLINK-1981 - Y-Coordinate,STARLINK-3754 - Y-Coordinate,STARLINK-3545 - Y-Coordinate,STARLINK-1291 - Y-Coordinate,STARLINK-31763 - Y-Coordinate,STARLINK-4627 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-5982 - Y-Coordinate,STARLINK-11139 [DTC] - Y-Coordinate,STARLINK-30507 - Y-Coordinate,STARLINK-31172 - Y-Coordinate,STARLINK-30601 - Y-Coordinate,STARLINK-31691 - Y-Coordinate,STARLINK-5800 - Y-Coordinate,STARLINK-1830 - Y-Coordinate,STARLINK-11151 [DTC] - Y-Coordinate,STARLINK-31184 - Y-Coordinate,STARLINK-2618 - Y-Coordinate,STARLINK-31318 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,STARLINK-1185 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-3725 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-32045 - Z-Coordinate,STARLINK-4298 - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-32247 - Z-Coordinate,STARLINK-4474 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-30536 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-1027 - Z-Coordinate,STARLINK-3709 - Z-Coordinate,STARLINK-31578 - Z-Coordinate,STARLINK-3129 - Z-Coordinate,STARLINK-4755 - Z-Coordinate,STARLINK-30894 - Z-Coordinate,STARLINK-6313 - Z-Coordinate,STARLINK-5220 - Z-Coordinate,STARLINK-1207 - Z-Coordinate,STARLINK-5910 - Z-Coordinate,STARLINK-3621 - Z-Coordinate,STARLINK-5913 - Z-Coordinate,STARLINK-5856 - Z-Coordinate,STARLINK-3928 - Z-Coordinate,STARLINK-31620 - Z-Coordinate,STARLINK-30871 - Z-Coordinate,STARLINK-1832 - Z-Coordinate,STARLINK-4448 - Z-Coordinate,STARLINK-31404 - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-30456 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-31519 - Z-Coordinate,STARLINK-5814 - Z-Coordinate,STARLINK-30084 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-2264 - Z-Coordinate,STARLINK-2379 - Z-Coordinate,STARLINK-5213 - Z-Coordinate,STARLINK-2579 - Z-Coordinate,STARLINK-3343 - Z-Coordinate,STARLINK-30039 - Z-Coordinate,STARLINK-30893 - Z-Coordinate,STARLINK-30473 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,STARLINK-5344 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-3628 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-2372 - Z-Coordinate,STARLINK-6072 - Z-Coordinate,STARLINK-1028 - Z-Coordinate,STARLINK-11126 [DTC] - Z-Coordinate,STARLINK-1303 - Z-Coordinate,STARLINK-31298 - Z-Coordinate,STARLINK-31272 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-31199 - Z-Coordinate,STARLINK-3664 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-5582 - Z-Coordinate,STARLINK-3634 - Z-Coordinate,STARLINK-32135 - Z-Coordinate,STARLINK-3900 - Z-Coordinate,STARLINK-31920 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-30425 - Z-Coordinate,STARLINK-3387 - Z-Coordinate,STARLINK-3981 - Z-Coordinate,STARLINK-4596 - Z-Coordinate,STARLINK-6217 - Z-Coordinate,STARLINK-30094 - Z-Coordinate,STARLINK-31198 - Z-Coordinate,STARLINK-1309 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-31590 - Z-Coordinate,STARLINK-1981 - Z-Coordinate,STARLINK-3754 - Z-Coordinate,STARLINK-3545 - Z-Coordinate,STARLINK-1291 - Z-Coordinate,STARLINK-31763 - Z-Coordinate,STARLINK-4627 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-5982 - Z-Coordinate,STARLINK-11139 [DTC] - Z-Coordinate,STARLINK-30507 - Z-Coordinate,STARLINK-31172 - Z-Coordinate,STARLINK-30601 - Z-Coordinate,STARLINK-31691 - Z-Coordinate,STARLINK-5800 - Z-Coordinate,STARLINK-1830 - Z-Coordinate,STARLINK-11151 [DTC] - Z-Coordinate,STARLINK-31184 - Z-Coordinate,STARLINK-2618 - Z-Coordinate,STARLINK-31318 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,STARLINK-1185 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-3725 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5973.4324,-2854.3974,2211.9139,-2967.6309,0.0000,4899.9417,-1292.5189,3590.1255,-3654.7135,6814.0508,-3382.7661,5701.6169,4193.2050,5889.0073,-5750.9958,0.0000,-3697.7189,-5620.1494,2822.2257,6389.2277,5134.8295,2573.8730,4605.7301,4162.4757,4954.4295,6661.0687,-1826.5898,-764.5260,-5297.3183,-5221.8903,-3758.8801,0.0000,2236.7564,1926.1285,-5510.9514,-3322.4459,6654.4842,4161.1749,-4630.4782,61.2907,6742.0237,4025.5659,-5057.6725,-5836.5817,-513.9383,3146.2132,-5250.6216,4510.2368,5782.3075,-941.4638,-3235.8129,6616.3655,0.0000,2436.5213,-4944.7058,4566.2410,-5078.6798,-4011.8407,-2738.0518,5708.8258,6584.3973,741.1840,290.9497,-437.1000,2304.9004,0.0000,-668.8079,1907.2824,-3277.6432,-4064.7511,4530.6870,-3398.6817,5584.7072,2259.9658,-3823.6112,555.2450,-5264.4993,748.5093,116.8204,5828.3052,6672.1754,258.5692,-2244.3405,4989.7747,2397.6703,437.2687,-4574.7359,0.0000,-4050.5067,6304.1005,-2388.7651,-505.5296,-6395.6131,1229.2986,-1348.0351,-4747.3834,4552.1089,5623.6218,-5821.7059,6049.6784,334581.7186,349572.0706,345123.4195,341369.6459,339532.5672,342053.4309,348551.5986,346001.7102,-147850791.8855,-147835839.1822,-147857800.5206,-147864689.8323,345158.7203,-147866828.8291,-4.9328,4132.8240,6437.6523,2854.9544,0.0000,2945.0752,-6495.7111,-4336.5781,-3632.1365,175.1832,5932.2431,3131.7171,2747.1931,1200.2976,-713.9529,0.0000,-5567.9303,-1576.6366,-5335.3837,-338.6161,4623.5539,-6071.3191,-5170.8356,-1738.8519,-2456.5080,1900.7684,-6247.4064,883.9436,3320.1876,780.8901,-1871.3094,0.0000,-4553.1809,2280.3309,-1294.5629,5477.9080,1576.0722,1593.0285,953.6008,-6487.8326,1509.2067,-3205.9573,1165.9451,2659.8546,4982.4973,6079.6091,4500.4644,-4642.1663,-531.5629,6683.4767,1209.9036,1521.0325,0.0000,6300.7000,-864.7195,3505.2698,3467.9173,-3362.8475,-6246.8906,3604.0323,2025.9853,6898.3944,-6837.6795,4095.9451,3637.6235,0.0000,-4842.1061,-3532.8870,2433.1643,919.3526,2553.7710,-4665.7165,-3014.9662,4468.7860,-4769.3967,760.6968,-1475.5183,-6779.2141,4498.7162,234.3836,742.1812,5560.3680,-3517.5514,2841.9268,2116.8482,4259.2813,-2126.7763,0.0000,-1646.9114,-1600.6431,4773.5189,4919.6031,930.1522,4788.2967,-6801.3818,-4616.8213,1958.6844,-2589.9253,2111.3366,3249.1992,-111503.9697,-130652.8747,-105982.1832,-108442.3029,-116851.6062,-115284.4334,-113189.5547,-111287.4185,319822380.3425,319782307.2757,319794614.6966,319827271.0348,-111634.4924,319818253.8217,-3403.0989,-4742.5106,671.8227,-5482.4959,0.0000,3835.1487,-1521.5047,-3946.4582,-4636.9019,1149.7711,-478.1406,2207.7056,4634.6854,-3415.5879,-3301.2074,0.0000,1755.1137,3624.7163,-3286.3471,2653.3335,183.8472,-2239.0934,-413.4691,-5245.7412,3891.2429,115.2813,1943.3537,-6819.5222,2586.6126,4420.3152,-5359.0254,0.0000,4558.6875,6278.9782,-3972.4214,2707.3416,-758.5948,5195.4318,4980.9043,2301.4885,354.3096,-4654.0960,-4264.0747,2553.7876,-4744.3476,1059.1205,-182.5064,-2310.5341,3404.0481,-891.6977,-6028.9628,51.7501,0.0000,-1496.3545,-4638.9550,3599.3476,2861.8850,4372.6336,-816.3950,49.8260,54.7624,156.6541,-737.3328,-5168.9212,5385.2845,0.0000,4811.4001,5353.4858,-5453.4918,-5501.8737,-4542.7301,-3841.3845,2772.6175,-4651.3543,-3040.5465,6872.9641,4045.6937,-873.2672,-5235.0982,-3688.8098,-1251.4555,-3901.9363,5495.7356,3870.3137,6149.5901,-5223.4217,4693.5452,0.0000,-5109.9680,1988.6488,4407.8664,-4796.5615,-1992.4099,4593.4986,135.8799,1557.6543,-4866.4284,-2653.1767,-2974.4724,227.2772,-52715.7108,-55474.8544,-49823.5612,-51902.1344,-46633.8731,-53526.8614,-60958.6254,-53814.1286,124794668.0547,124776758.7884,124778814.0173,124776094.2270,-52227.5648,124782702.7365,
3600.000,-6517.7435,1410.0810,-4159.3904,11.0727,0.0000,-6677.3887,3091.2966,-1451.9352,5739.4057,-5003.0209,1040.9888,-6281.7990,-6259.7864,-6840.9292,6134.3078,0.0000,5313.0049,3528.3213,1091.4290,-6330.6954,-5153.7580,-639.5943,-2906.2587,-3952.4120,-3629.0630,-5948.2432,3469.1905,370.7402,1024.9177,1966.2175,6132.5357,0.0000,2232.9082,-5526.0906,6690.7891,2190.4877,-5864.0178,-3952.5820,5249.4288,1590.3245,-5425.6678,-849.9907,5248.6109,4820.7981,-2003.9135,-4704.2329,4472.4047,-3128.7002,-5893.7663,-1146.9532,5193.9271,-5180.7054,0.0000,-3652.4129,5395.1894,-6700.0894,769.1055,6622.5992,3829.3189,-5047.2170,-5571.2292,-922.8013,1445.9057,-4121.9727,-5828.2997,0.0000,4167.5308,2542.3883,478.4359,3530.8739,-6784.9452,5042.3044,-2214.4782,-5778.7218,5505.4474,4569.2833,6534.2838,1079.3863,-3461.3242,-3017.5939,-4417.7772,-3686.8331,5459.1257,-6859.1844,-2678.6979,-4543.4667,5781.1624,0.0000,3747.9257,-5075.8033,-1718.1445,-2125.6054,5398.0138,-5460.8943,2614.7400,4426.4428,-6580.9742,-1208.0970,2397.1628,-5514.8187,354002.7845,370030.3286,363366.8459,361597.8052,356129.8559,360154.8630,364662.1463,360740.1843,-225632519.8359,-225610360.5513,-225634262.9429,-225653912.8609,361688.3076,-225649419.6402,1935.7939,-6663.6330,-4440.8405,-5959.7962,0.0000,-1658.2653,3290.8497,6681.3479,129.5713,2408.1327,-5540.9713,-1540.7636,873.7372,459.1060,-1760.7134,0.0000,3952.0997,-2131.6967,4002.4462,2652.3556,-2452.3911,3651.3978,3919.3061,5186.8224,5705.2065,680.4727,5114.5728,4535.5998,-4849.5303,-3785.6232,-1541.8173,0.0000,5371.5803,-2704.2192,-1506.9141,-6439.0032,364.8784,3097.6066,-4158.1345,6343.4004,548.1141,5698.8693,-4166.1505,-4809.6602,-6505.3700,-4386.0323,-1404.6016,5686.8353,2889.7895,-5602.4067,-3893.9377,908.5328,0.0000,-5136.9761,-3299.8639,-1117.6189,-4908.9252,671.2414,4442.3033,-580.9007,84.8209,-4981.6919,5690.0525,-4972.1802,-2446.9335,0.0000,1786.6007,5525.3637,-5948.2957,-4901.9560,-1013.5884,966.0727,4609.7617,-1832.8674,3685.8335,-1502.3900,-1776.4932,5815.1383,-5536.0768,2816.1846,1729.8359,-5695.0399,722.4707,-648.8952,2570.5078,-4635.0158,-1772.4979,0.0000,-3637.7004,4017.1008,-5174.7144,-6439.9395,-2825.2210,-3139.3713,5139.6507,970.2921,-2196.3289,3885.3872,-4411.1062,-973.2962,-25191.6574,-39041.6875,-16393.1199,-19496.3663,-27561.4603,-22780.2386,-23867.4114,-22180.6800,270608699.4719,270577990.3293,270586543.1321,270612981.3307,-21800.7779,270604985.0222,-1017.5773,1114.1056,3117.7761,3376.9581,0.0000,347.4208,5066.1278,682.3475,3866.9357,-4125.8906,-3887.5940,2313.4671,-2610.7433,-866.3537,-1933.4640,0.0000,1976.0482,-5509.5211,5466.2428,950.8247,3887.8526,5880.5062,4916.2245,2288.1954,-283.1205,-3492.2141,2822.1976,5197.3268,-4615.3079,-5420.2385,2505.5243,0.0000,-3581.1905,-3259.3251,852.3512,1460.2297,-3583.8373,-4667.6416,-1562.2449,2155.3581,-4265.5083,3846.4980,-416.6440,1146.8709,1090.2105,2566.8917,5072.5404,-2259.0127,1502.8684,-3697.1372,2467.8815,4283.3536,0.0000,-2852.0083,2574.2928,129.6735,-4628.1899,-1522.5758,-3581.2921,-4451.3006,4041.2006,-4753.1730,-3599.1578,1376.4987,-2783.0993,0.0000,-5161.9554,-2815.2747,3266.9780,3318.7706,745.6809,4644.8098,-4681.5523,3139.1077,-1638.7632,-5020.7085,-705.6408,-3508.6701,2220.0698,5515.5182,4901.2338,356.9357,-4179.5750,-759.3537,-5868.0317,1850.0333,-3323.7693,0.0000,4221.7452,2087.3106,-4282.6856,1178.6247,-2942.3101,-2445.7978,3847.2375,-5082.1717,327.4737,5355.0541,4676.1590,3971.2590,-54395.6961,-57023.1227,-51198.2952,-54998.1691,-47907.2371,-51573.9524,-62697.2603,-52145.8415,124842844.3495,124823619.8162,124824579.9108,124831114.5551,-53579.2239,124831982.4874,
7200.000,3812.0732,308.4405,5007.9953,1949.7141,0.0000,5336.0729,-4761.1878,-1117.4975,-6338.2738,1691.8632,2753.5781,4146.1282,5715.0987,4708.2085,-1930.3581,0.0000,-5252.0539,-1188.0099,-5145.5814,3783.7266,3865.2869,-3033.3024,-1218.2796,2646.4026,327.8188,3425.3526,-4052.5758,2218.6578,3596.2403,1023.5590,-5468.2258,0.0000,-5180.4738,6132.0867,-5282.6553,231.7972,2694.7389,3183.8179,-3655.4046,-3185.0788,2353.8112,-1839.2578,-1802.1385,-1667.3754,3249.6419,5094.7771,334.3747,-290.1737,2015.9302,3731.0943,-5115.3691,1394.5691,0.0000,4062.3223,-3855.9280,5317.7278,3702.9652,-6056.1475,-4105.8693,2323.5367,2600.8773,2251.7249,-3562.8934,4900.5875,6640.2103,0.0000,-6533.2457,-4524.4266,1547.8297,-2388.6484,5895.2757,-5866.3605,-1694.6282,6745.8982,-4552.6774,-6923.1912,-4526.6589,-3418.4227,4710.9424,47.6276,578.4540,5072.6867,-6786.7350,6114.2181,3582.9231,5401.2194,-5284.3352,0.0000,-2413.2315,1038.6004,4904.8061,3390.1629,-945.1151,6503.2609,-3947.8543,-3164.1947,5193.4337,-3693.1775,1522.2537,3119.5032,352085.3656,366847.9974,358487.6926,358630.1871,350015.3478,356135.0362,358117.6150,356335.5030,-288013167.0568,-287986680.1303,-288012582.5385,-288036605.4139,355246.9499,-288031077.7548,-3212.2163,6104.6551,188.9191,6476.6122,0.0000,-543.8582,1411.5016,-6061.6225,2697.7546,-4973.4810,3095.0021,-1469.0561,-3498.7929,-2147.4169,3603.6334,0.0000,-448.0965,5700.2489,-2308.2299,-4217.6974,-1501.3022,-875.0561,-2104.4871,-6036.6609,-5738.4734,-3740.2534,-794.2081,-6536.7859,4992.3616,6188.2479,3352.1819,0.0000,-4444.3770,2858.9100,3472.2391,5018.5849,-3133.4015,-6011.2346,5026.8189,-3191.0836,-3465.2557,-6646.8507,4435.5105,5280.6971,5136.0555,750.4001,-1000.2916,-4405.2968,-3889.1419,1730.8472,3965.2069,-4094.2927,0.0000,1478.1693,5467.1525,-1918.5237,5016.4025,1951.8373,-182.9854,-3817.3104,-3245.7548,778.2960,-2067.3868,2115.4956,966.2695,0.0000,836.2036,-4344.5072,6476.3204,6392.4702,-734.8740,2591.9932,-5592.1599,-829.5585,-236.5218,-562.4141,3956.7527,-2322.1429,4528.1742,-5766.1340,-4677.6279,2907.0133,1281.0570,-1624.4641,-5567.4272,2618.3019,4427.0029,0.0000,6258.6244,-4948.3799,4648.6336,5064.2073,3949.0979,384.8645,-1353.4240,3807.8404,1434.6616,-4496.5168,5902.2710,-2734.4386,64456.7467,54598.1097,74125.5344,68048.7246,62995.8224,72649.5290,66478.0564,69743.1706,202930454.6904,202910417.6729,202915302.7788,202926676.6578,69199.1713,202926634.3480,4722.3795,3197.7762,-4661.6904,1093.4836,0.0000,-4330.6156,-4641.6378,3029.6533,-744.8216,4484.8102,5439.0079,-5286.5483,-1351.5700,4567.7377,5255.8671,0.0000,-4478.0101,3648.0153,-3930.1006,-3997.0556,-5536.5880,-6207.1234,-6498.0599,2077.7728,-3577.5716,4708.9152,-5405.4186,-370.5757,2813.2608,2848.8862,2265.5545,0.0000,-81.7844,-1651.2021,2786.9047,-4822.2702,5488.7601,810.9395,-2945.8417,-5212.0507,5495.2774,-730.6643,4696.7643,-4133.6251,3245.8634,-4641.0161,-6838.4566,5253.0250,-5121.7548,5412.9269,2507.1519,-5238.4923,0.0000,5389.1064,1374.7784,-3773.9592,2671.5502,-2480.2363,5492.0835,5050.3057,-5497.6887,6510.6148,5502.7693,3881.9600,-1633.1033,0.0000,1931.4733,-2360.9989,1406.9853,991.5297,3501.6771,-2633.1762,3714.6799,676.4467,5067.8998,203.8044,-3198.1011,5483.5545,2203.1975,-3791.7418,-4946.3919,3452.3135,184.9667,-2836.7463,2083.6874,3078.7187,-228.5423,0.0000,422.9992,-4558.1616,1522.0029,3196.3718,5397.8539,-1791.9868,-5545.7557,4660.0367,4368.1977,-3394.8019,-3169.4179,-5483.3744,-55970.4317,-58536.0321,-53205.5103,-54762.2771,-49558.4961,-54604.7717,-63813.9476,-56289.8756,124890281.3112,124870486.3454,124870574.8112,124886177.7213,-54925.2810,124881226.3428,
