sl_100_86400_20300321 Coordinates.csv
2030/03/21 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:33 2024,
Start: 2030/03/21 07:47:00.00, Stop: 2030/03/22 07:47:00.00,
TIME_UNITS,STARLINK-31799 - X-Coordinate,STARLINK-4719 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-32233 - X-Coordinate,STARLINK-30872 - X-Coordinate,STARLINK-4692 - X-Coordinate,STARLINK-4791 - X-Coordinate,STARLINK-5458 - X-Coordinate,STARLINK-1865 - X-Coordinate,STARLINK-3450 - X-Coordinate,STARLINK-5807 - X-Coordinate,STARLINK-31932 - X-Coordinate,STARLINK-31942 - X-Coordinate,STARLINK-5245 - X-Coordinate,STARLINK-4620 - X-Coordinate,STARLINK-4087 - X-Coordinate,STARLINK-30127 - X-Coordinate,STARLINK-31706 - X-Coordinate,STARLINK-4592 - X-Coordinate,STARLINK-3657 - X-Coordinate,STARLINK-31137 - X-Coordinate,STARLINK-4706 - X-Coordinate,STARLINK-31475 - X-Coordinate,STARLINK-5990 - X-Coordinate,STARLINK-30447 - X-Coordinate,STARLINK-31602 - X-Coordinate,STARLINK-30789 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-3996 - X-Coordinate,STARLINK-1221 - X-Coordinate,STARLINK-4417 - X-Coordinate,STARLINK-31174 - X-Coordinate,STARLINK-11261 [DTC] - X-Coordinate,STARLINK-31552 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-2147 - X-Coordinate,STARLINK-4607 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-1552 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-4202 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-2057 - X-Coordinate,STARLINK-11253 [DTC] - X-Coordinate,STARLINK-31591 - X-Coordinate,STARLINK-3802 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-2181 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-30844 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-1911 - X-Coordinate,STARLINK-30408 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-4206 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-4537 - X-Coordinate,STARLINK-6297 - X-Coordinate,STARLINK-6174 - X-Coordinate,STARLINK-31911 - X-Coordinate,STARLINK-3249 - X-Coordinate,STARLINK-2588 - X-Coordinate,STARLINK-5778 - X-Coordinate,STARLINK-32263 - X-Coordinate,STARLINK-3762 - X-Coordinate,STARLINK-5545 - X-Coordinate,STARLINK-3626 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-5398 - X-Coordinate,STARLINK-5994 - X-Coordinate,STARLINK-1123 - X-Coordinate,STARLINK-3388 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-3005 - X-Coordinate,STARLINK-3177 - X-Coordinate,STARLINK-30817 - X-Coordinate,STARLINK-1653 - X-Coordinate,STARLINK-5263 - X-Coordinate,STARLINK-2524 - X-Coordinate,STARLINK-30575 - X-Coordinate,STARLINK-30492 - X-Coordinate,STARLINK-30536 - X-Coordinate,STARLINK-4535 - X-Coordinate,STARLINK-31088 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-1962 - X-Coordinate,STARLINK-3641 - X-Coordinate,STARLINK-5827 - X-Coordinate,STARLINK-3983 - X-Coordinate,STARLINK-2498 - X-Coordinate,STARLINK-11213 [DTC] - X-Coordinate,STARLINK-1052 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-30838 - X-Coordinate,STARLINK-1356 - X-Coordinate,STARLINK-2283 - X-Coordinate,STARLINK-3747 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31799 - Y-Coordinate,STARLINK-4719 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-32233 - Y-Coordinate,STARLINK-30872 - Y-Coordinate,STARLINK-4692 - Y-Coordinate,STARLINK-4791 - Y-Coordinate,STARLINK-5458 - Y-Coordinate,STARLINK-1865 - Y-Coordinate,STARLINK-3450 - Y-Coordinate,STARLINK-5807 - Y-Coordinate,STARLINK-31932 - Y-Coordinate,STARLINK-31942 - Y-Coordinate,STARLINK-5245 - Y-Coordinate,STARLINK-4620 - Y-Coordinate,STARLINK-4087 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-31706 - Y-Coordinate,STARLINK-4592 - Y-Coordinate,STARLINK-3657 - Y-Coordinate,STARLINK-31137 - Y-Coordinate,STARLINK-4706 - Y-Coordinate,STARLINK-31475 - Y-Coordinate,STARLINK-5990 - Y-Coordinate,STARLINK-30447 - Y-Coordinate,STARLINK-31602 - Y-Coordinate,STARLINK-30789 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-3996 - Y-Coordinate,STARLINK-1221 - Y-Coordinate,STARLINK-4417 - Y-Coordinate,STARLINK-31174 - Y-Coordinate,STARLINK-11261 [DTC] - Y-Coordinate,STARLINK-31552 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-2147 - Y-Coordinate,STARLINK-4607 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-1552 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-4202 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-2057 - Y-Coordinate,STARLINK-11253 [DTC] - Y-Coordinate,STARLINK-31591 - Y-Coordinate,STARLINK-3802 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-2181 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-30844 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-1911 - Y-Coordinate,STARLINK-30408 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-4206 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-4537 - Y-Coordinate,STARLINK-6297 - Y-Coordinate,STARLINK-6174 - Y-Coordinate,STARLINK-31911 - Y-Coordinate,STARLINK-3249 - Y-Coordinate,STARLINK-2588 - Y-Coordinate,STARLINK-5778 - Y-Coordinate,STARLINK-32263 - Y-Coordinate,STARLINK-3762 - Y-Coordinate,STARLINK-5545 - Y-Coordinate,STARLINK-3626 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-5398 - Y-Coordinate,STARLINK-5994 - Y-Coordinate,STARLINK-1123 - Y-Coordinate,STARLINK-3388 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-3005 - Y-Coordinate,STARLINK-3177 - Y-Coordinate,STARLINK-30817 - Y-Coordinate,STARLINK-1653 - Y-Coordinate,STARLINK-5263 - Y-Coordinate,STARLINK-2524 - Y-Coordinate,STARLINK-30575 - Y-Coordinate,STARLINK-30492 - Y-Coordinate,STARLINK-30536 - Y-Coordinate,STARLINK-4535 - Y-Coordinate,STARLINK-31088 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-1962 - Y-Coordinate,STARLINK-3641 - Y-Coordinate,STARLINK-5827 - Y-Coordinate,STARLINK-3983 - Y-Coordinate,STARLINK-2498 - Y-Coordinate,STARLINK-11213 [DTC] - Y-Coordinate,STARLINK-1052 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-30838 - Y-Coordinate,STARLINK-1356 - Y-Coordinate,STARLINK-2283 - Y-Coordinate,STARLINK-3747 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31799 - Z-Coordinate,STARLINK-4719 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-32233 - Z-Coordinate,STARLINK-30872 - Z-Coordinate,STARLINK-4692 - Z-Coordinate,STARLINK-4791 - Z-Coordinate,STARLINK-5458 - Z-Coordinate,STARLINK-1865 - Z-Coordinate,STARLINK-3450 - Z-Coordinate,STARLINK-5807 - Z-Coordinate,STARLINK-31932 - Z-Coordinate,STARLINK-31942 - Z-Coordinate,STARLINK-5245 - Z-Coordinate,STARLINK-4620 - Z-Coordinate,STARLINK-4087 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-31706 - Z-Coordinate,STARLINK-4592 - Z-Coordinate,STARLINK-3657 - Z-Coordinate,STARLINK-31137 - Z-Coordinate,STARLINK-4706 - Z-Coordinate,STARLINK-31475 - Z-Coordinate,STARLINK-5990 - Z-Coordinate,STARLINK-30447 - Z-Coordinate,STARLINK-31602 - Z-Coordinate,STARLINK-30789 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-3996 - Z-Coordinate,STARLINK-1221 - Z-Coordinate,STARLINK-4417 - Z-Coordinate,STARLINK-31174 - Z-Coordinate,STARLINK-11261 [DTC] - Z-Coordinate,STARLINK-31552 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-2147 - Z-Coordinate,STARLINK-4607 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-1552 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-4202 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-2057 - Z-Coordinate,STARLINK-11253 [DTC] - Z-Coordinate,STARLINK-31591 - Z-Coordinate,STARLINK-3802 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-2181 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-30844 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-1911 - Z-Coordinate,STARLINK-30408 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-4206 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-4537 - Z-Coordinate,STARLINK-6297 - Z-Coordinate,STARLINK-6174 - Z-Coordinate,STARLINK-31911 - Z-Coordinate,STARLINK-3249 - Z-Coordinate,STARLINK-2588 - Z-Coordinate,STARLINK-5778 - Z-Coordinate,STARLINK-32263 - Z-Coordinate,STARLINK-3762 - Z-Coordinate,STARLINK-5545 - Z-Coordinate,STARLINK-3626 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-5398 - Z-Coordinate,STARLINK-5994 - Z-Coordinate,STARLINK-1123 - Z-Coordinate,STARLINK-3388 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-3005 - Z-Coordinate,STARLINK-3177 - Z-Coordinate,STARLINK-30817 - Z-Coordinate,STARLINK-1653 - Z-Coordinate,STARLINK-5263 - Z-Coordinate,STARLINK-2524 - Z-Coordinate,STARLINK-30575 - Z-Coordinate,STARLINK-30492 - Z-Coordinate,STARLINK-30536 - Z-Coordinate,STARLINK-4535 - Z-Coordinate,STARLINK-31088 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-1962 - Z-Coordinate,STARLINK-3641 - Z-Coordinate,STARLINK-5827 - Z-Coordinate,STARLINK-3983 - Z-Coordinate,STARLINK-2498 - Z-Coordinate,STARLINK-11213 [DTC] - Z-Coordinate,STARLINK-1052 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-30838 - Z-Coordinate,STARLINK-1356 - Z-Coordinate,STARLINK-2283 - Z-Coordinate,STARLINK-3747 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2392.0960,-2618.2833,-5164.9594,6585.5951,0.0000,5858.2424,1430.9881,2915.1233,4873.7868,6821.0359,-2432.9119,0.0000,-2820.4985,3540.5936,3652.9330,-6819.4978,-199.5632,905.2420,3605.7517,1495.2420,-2241.2872,-1948.4464,3493.3520,871.4006,2192.5847,-3203.4751,1255.1494,-1811.9579,5107.3904,0.0000,5392.9001,-4280.9569,-4123.0262,-6558.7633,3845.7924,2686.4690,5326.4796,3907.8174,-1984.6598,4946.4917,-2063.9782,4844.0471,5477.0538,1764.7657,6264.7208,-6432.7741,-5744.2568,-1865.2715,4929.7036,-4231.7857,2272.2369,4981.6791,807.6186,-6390.5238,6200.5090,4325.7669,4617.2244,3734.8314,-1130.5630,-5729.4891,4318.0076,3554.2968,-5023.5578,-4950.3711,2692.4299,-939.1334,-6037.4289,-1955.9881,-2789.7351,-4143.3992,305.3837,-5610.4816,218.5573,-1017.5271,1775.7249,-3409.8336,578.4329,6359.1039,3889.4416,4774.5656,2147.6318,5210.3831,-6054.6180,898.9744,-5011.9900,-2135.0342,-5089.9584,1047.6812,4009.6678,3990.5783,6292.9395,1649.3968,2224.4863,-591.1028,0.0000,-3747.5620,-5719.0268,4936.3791,3702.6163,-4017.1294,39397.0832,30925.1228,44679.4597,40625.6248,32893.2112,35549.1750,41232.5404,39615.5243,-62375059.2538,-62356861.9899,-62348447.9877,-62351954.4973,40395.5055,-62358245.5407,-5988.8951,-6165.1956,-2824.3544,-1094.5120,0.0000,2954.4573,4667.7858,4688.9918,1920.0745,-902.9478,-4435.4749,0.0000,4734.1635,-5381.7218,-3760.4671,757.8905,6314.6051,-4102.8551,5581.7856,-4771.4346,6424.9581,-3661.6829,3672.3803,-2229.2095,-6039.3522,3621.5653,-6171.4914,-4761.2654,1098.8326,0.0000,-3290.5016,4457.1670,-340.8585,1335.3221,-4877.8180,3578.0201,685.3799,1577.5328,-6288.3751,1510.3492,-6287.2998,-4683.7938,4199.2262,-3731.4433,-2610.7329,-2107.9802,2620.2218,-4667.2807,-743.7137,3376.1087,4471.4054,233.5066,-6318.1235,-1715.1772,2774.1345,3576.5466,4049.9192,-3960.7323,5595.6020,1074.6650,-3111.7875,5127.5415,3483.3183,-234.7032,-2955.7923,5355.8546,654.2920,-4433.4467,1554.1606,3459.3407,5895.0667,2699.8222,-6481.9293,6187.2458,6430.9645,-5050.8944,4210.8689,-2664.0400,3322.0350,633.8051,3766.4459,2836.8510,1672.8009,-4967.6725,-842.7179,3741.9450,-310.7443,5883.6918,-1134.4881,1518.8409,-2858.3339,-3790.3496,-3555.3200,-5205.1014,0.0000,2361.0495,3827.7264,2909.7317,-1585.3297,2128.1018,-333545.8378,-369210.6564,-348410.2544,-347076.4140,-350805.9954,-351793.2671,-355737.7964,-352683.9069,345262703.4715,345257210.3372,345277101.8111,345263419.0618,-352129.0522,345268429.8785,2171.0719,1826.9693,3420.1764,372.1183,0.0000,-2197.3195,4728.9081,-4117.6347,4206.3352,-347.3784,4734.7240,0.0000,-3838.9354,-2473.9732,4500.9107,-408.7278,-2858.4216,5353.3521,-1899.8478,-4778.5036,677.1786,5527.8997,4560.2974,6560.6858,-2656.7272,4882.2146,2650.0337,-4678.8181,4471.0778,0.0000,2831.1344,-2849.2763,-5295.8612,1151.7274,-2991.5867,5232.3196,-4376.1863,-5474.2383,904.4541,4561.2338,-1986.5532,-1084.3508,521.7678,5249.2244,-343.9887,1280.1708,-2798.8916,4405.9468,-4646.2687,-4210.4751,-4644.4031,4623.2101,2722.0065,-1863.3627,1251.4691,4020.0896,-3215.1677,-4222.9308,-3893.8295,3669.5585,4400.5269,-2985.3498,-2997.7757,-4799.6076,-5243.2346,-4306.3323,3074.3228,-4904.1773,-6178.3381,-4248.2768,3587.9405,-3029.4614,-2474.0266,-2641.2691,-1566.4286,2941.3368,-5447.6762,-425.1268,-4664.2958,4814.4523,-5362.2782,-3502.3009,2913.5589,4662.1176,4619.0929,5363.7833,-4678.6001,3242.1273,-5524.2137,-5417.4271,-67.7571,5515.1905,-5467.6189,4238.5748,0.0000,-5227.7719,-959.2409,3868.4786,-5337.6427,5174.0214,-77029.5040,-81284.9896,-77081.9844,-78944.3554,-73815.3521,-80929.0444,-88150.3129,-77933.6581,37498414.6463,37531769.2029,37501261.9575,37497593.0693,-79437.2672,37508508.5993,
3600.000,4453.3608,3538.1155,3803.3529,-4049.8301,0.0000,-6394.9551,-4513.9464,-4136.8176,-6699.7113,-5172.6415,3779.8997,0.0000,-284.4953,-2143.6801,-6320.1142,5185.2204,-2876.3983,3857.1659,-4705.0327,624.0351,-959.9804,5567.6573,-5818.6524,2894.4969,-83.5842,1875.5010,1984.6067,4614.5009,-3128.1892,0.0000,-2488.5041,2145.5635,4930.0679,3674.4559,-17.2810,-4956.8667,-6763.2439,-4682.0868,3634.6879,-6837.1261,3454.2233,-1310.9558,-5468.6218,3487.4005,-3460.8547,4875.8511,5219.1704,4558.3312,-3659.6935,3549.3218,-5870.0391,-4326.9748,711.6441,4448.0070,-5490.0866,-4124.3232,-5060.6643,-2816.2686,-677.1583,2282.9350,-789.0840,-5706.5286,695.0544,6344.5008,2114.9287,-3055.1355,6047.4824,4499.6598,4126.7366,-315.5961,-2993.8576,4724.5540,862.0476,-954.6335,-3245.9244,4048.2299,960.5173,-4499.9410,-6356.2596,-2695.1229,-5130.6206,-3988.1029,3100.9552,3323.3685,4717.3513,-2249.1450,4530.3025,-4264.4749,-2590.9372,-6040.3983,-4057.8193,2322.0377,922.8571,3428.2068,0.0000,-131.9254,3028.9198,-6706.5629,-1042.9013,407.9236,120381.2906,121335.0651,132031.3412,128557.3104,118957.2555,124872.0212,127009.9900,127576.5463,-149681970.5467,-149661361.9863,-149660216.5369,-149657494.1626,126846.4730,-149665895.0776,2370.8532,3248.6022,-1502.4723,3034.3681,0.0000,-1479.0336,-788.3947,-487.5618,369.6495,2405.6197,5813.5246,0.0000,-6706.7702,6253.0284,2751.5440,-2334.1254,-4209.5726,3839.8841,-4397.2255,6774.0120,-5468.7030,1924.7640,239.6162,4034.6339,6889.4886,-6478.8117,3720.4648,5041.1187,2944.4435,0.0000,-26.8400,-6349.7290,-4037.4834,-3794.0666,4224.3525,307.9823,1377.5760,2682.3055,3816.9872,470.3844,5466.5824,5208.1765,-2212.8644,4421.0029,3711.1926,-525.7378,-4225.3358,-99.6482,4967.4009,-5863.7912,-2298.2761,4231.9535,3134.0563,-1133.4820,371.4139,632.3562,-209.3633,6282.6851,-6871.8284,-3443.2273,5407.9767,-3852.4750,-4042.6120,-2415.1552,5568.3628,-4394.2435,-2675.1988,690.2988,-4802.7010,-4197.3702,-2874.7035,-5028.1634,3326.8766,-6380.2731,-5230.8041,545.0608,1090.4895,3659.7643,-497.0629,3790.4468,-439.7063,1121.7728,-4040.4351,4943.6270,-3444.3450,-4680.5009,-3732.1828,-2627.8869,5047.5013,1705.4936,4379.7507,5205.7492,6042.9399,5800.4606,0.0000,-5034.9961,-4835.9705,-1683.8279,5882.9201,-4833.8330,-313416.7816,-349615.8521,-328379.0395,-328883.6499,-329660.5969,-330030.7086,-334171.2370,-330282.6106,317338381.2994,317328101.0944,317356997.1014,317345413.4188,-330621.0948,317343459.5905,-4574.9920,-5019.5071,-5452.9489,4358.9442,0.0000,-2190.4149,-5033.3382,5472.8451,421.7267,-3866.1461,-165.3754,0.0000,-14.5460,-1979.8017,602.5807,-3865.0599,4686.2307,-4102.0641,-2509.8908,1227.2147,-3998.1018,-3631.8401,-3565.1684,-4932.3371,-914.1399,-1349.1729,-5384.3016,1040.9303,-5380.1971,0.0000,-6468.7355,-1170.4636,2111.3010,-4277.2138,5437.2063,-4783.6194,561.4363,4300.9199,4056.6428,-820.6474,-2434.8422,4200.0417,3608.6166,-3609.1381,4510.6410,-4845.0903,-1610.0662,-4901.1684,2876.5144,32.4555,2625.3468,-3123.5697,-6149.0932,5103.0053,-4182.7710,-5512.6144,4718.5743,172.2663,-224.4203,-5521.2336,-4238.0416,-629.3612,5422.4945,1207.8177,2810.1324,4395.8434,1624.2915,5164.7976,2852.7755,5415.2667,-5530.9955,-547.4398,6013.6246,-2161.1750,-3016.3655,-5404.9975,6741.2003,-3755.7614,2676.9823,-4989.0724,4573.5266,5490.3472,-4702.2359,-3444.9458,-3630.4930,-4528.1292,3649.2674,-4608.9720,3946.4785,2845.9033,3473.6287,-3892.3289,3164.2010,314.0352,0.0000,4631.7121,3953.2682,178.7829,2985.1564,-4902.5381,-78544.6841,-82838.7063,-78279.5278,-82058.2279,-74950.5599,-78803.5952,-89829.4176,-82317.2905,37575980.2675,37610732.4550,37586453.2474,37577682.6998,-80691.8725,37587520.2338,
7200.000,-5474.7181,-4464.4487,-1995.3631,-1359.1375,0.0000,4396.6679,6212.6703,5035.1173,4064.5013,1196.9802,-3141.4654,0.0000,3192.7925,-746.5888,4356.5486,-1148.9219,5711.2332,-6226.0964,4331.1310,-2076.8285,4528.3281,-6884.4465,5958.1814,-4454.3485,-2254.3282,-37.1813,-5387.6909,-5128.4170,1189.1422,0.0000,-2981.0835,1365.7347,-3005.2184,843.8007,-4272.9480,6034.3303,5297.6112,4550.1391,-4019.4775,5619.6680,-3977.8719,-3254.5202,3905.6636,-5735.1527,-1485.0054,-2016.0055,-2080.6900,-5441.4645,1366.8038,-1085.3308,6699.3137,2305.0378,-3688.5891,-1425.2003,3407.9943,3737.6563,4806.5078,628.3474,2221.4283,1313.7275,-2327.5973,5674.9610,3962.4877,-4970.3647,-4327.7676,6022.1443,-2535.2484,-6158.0195,-4237.7892,4272.0373,5639.7117,-1916.6384,-3416.1178,3072.1973,3983.2141,-4047.2608,719.4269,402.9847,6594.0138,665.7336,6565.6528,2500.2096,448.4040,-5834.4518,-3297.7681,5008.1426,-3142.9804,6267.0699,1241.7352,5791.3686,58.3163,-4540.8008,-2768.4675,-4174.6552,0.0000,2874.7851,953.3517,5534.5785,-1303.1037,2316.0107,193992.2497,203972.2828,210944.6834,206321.7524,197074.1192,208271.3604,204674.2837,204435.8765,-226779124.2265,-226753609.8663,-226763834.5173,-226757926.2986,205122.8112,-226763309.3182,2129.9131,913.7013,5605.7926,-4340.9439,0.0000,-1225.6586,-2377.9894,-3432.4610,-2583.7894,-3951.1260,-4194.5664,0.0000,4479.3285,-4543.8677,27.1011,3962.0405,1385.5626,-2748.4311,856.0613,-5829.9591,2626.0027,-411.3693,-3325.4263,-5352.7395,-5265.9855,6131.9592,-525.3298,-3321.2358,-6225.5230,0.0000,1082.9112,5116.4894,5220.8079,5419.7695,-3233.9553,-3113.6027,-2654.5048,-5179.1856,1744.1515,-2007.1706,-1968.8971,-4300.2431,-1470.3035,-3099.8503,-4183.5347,4028.1451,4314.4731,3814.1725,-6583.6539,5344.4243,-234.5535,-6354.0240,570.9568,4624.8801,-4045.8665,-4637.0331,-3699.6906,-5586.9488,5027.8501,5633.0919,-6358.6032,938.1632,4130.9644,3590.8584,-4172.9424,2908.7877,3738.7172,2317.7598,5090.3388,4548.6773,-370.1184,5477.1812,650.3288,3011.5743,1178.7740,4212.7689,-5726.3704,-4114.0531,-1855.6282,-6642.8941,-1937.4777,-5130.6386,5899.1096,-3641.2145,6029.4415,4677.9038,6152.0934,-1136.3349,-6801.8239,-3396.2933,-5072.3945,-5188.1348,-6186.1350,-2604.2403,0.0000,6170.7072,5088.9164,-363.1845,-6175.9401,6336.9852,-274124.1838,-308129.6524,-287553.1889,-291508.3965,-287815.9660,-286949.9033,-292108.6531,-288597.6408,267751399.9947,267737619.8372,267769795.2516,267763845.3470,-288268.6616,267755581.5334,3428.5454,5232.4985,3306.5015,-4909.1581,0.0000,5189.7475,1418.9571,-3209.2375,-4697.4830,5505.3862,-4553.1730,0.0000,3838.1809,5128.2181,-5377.6128,5488.7276,-3682.7709,-298.9789,5306.7285,3073.6056,4391.6345,-548.7172,-114.3999,652.3316,3924.6047,-3116.9724,4163.2380,3228.3097,2673.6548,0.0000,6150.1345,4260.4833,2961.2325,3997.8899,-4338.5729,1176.3246,3576.2006,-399.7263,-5016.6316,-3472.6943,5284.1989,-4186.3527,-5525.9627,-1490.7821,-5149.3493,5205.8521,4963.3629,768.4416,1078.8106,4145.0273,1311.7445,-806.8198,5828.8511,-4882.8166,4433.6905,3495.5818,-3358.5185,3969.3228,4173.4495,3740.7827,1379.5705,3826.0744,-3688.0144,3147.7232,2689.9486,-1834.6667,-5101.1712,-2053.8127,2089.0216,-2869.0008,3970.9170,3762.4765,-6010.0298,5258.1771,5440.0669,3414.5878,-3802.4358,5525.0249,963.6379,1373.2640,-809.2342,-3856.9747,3596.1321,-116.9256,153.0438,671.8452,-350.6437,2382.5867,77.9284,1561.7865,-4701.0333,-267.6054,1211.2516,-4616.5403,0.0000,-754.8541,-4639.9707,-4141.5628,2186.9531,1409.8887,-80072.5618,-84366.2494,-80114.7272,-81956.2989,-76465.8955,-81407.3433,-90880.7604,-80337.7112,37654286.4150,37689110.8459,37671822.7488,37660183.1605,-81937.6314,37666525.0415,
