sl_100_5400_20300424 Coordinates.csv
2030/04/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:19 2024,
Start: 2030/04/24 07:47:00.00, Stop: 2030/04/24 09:17:00.00,
TIME_UNITS,STARLINK-30445 - X-Coordinate,STARLINK-1039 - X-Coordinate,STARLINK-3539 - X-Coordinate,STARLINK-5860 - X-Coordinate,STARLINK-31151 - X-Coordinate,STARLINK-2127 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-30201 - X-Coordinate,STARLINK-2227 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-5837 - X-Coordinate,STARLINK-5623 - X-Coordinate,STARLINK-3042 - X-Coordinate,STARLINK-31856 - X-Coordinate,STARLINK-3074 - X-Coordinate,STARLINK-31309 - X-Coordinate,STARLINK-30600 - X-Coordinate,STARLINK-32130 - X-Coordinate,STARLINK-31954 - X-Coordinate,STARLINK-31513 - X-Coordinate,STARLINK-1817 - X-Coordinate,STARLINK-31940 - X-Coordinate,STARLINK-5920 - X-Coordinate,STARLINK-30879 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-31812 - X-Coordinate,STARLINK-4185 - X-Coordinate,STARLINK-31978 - X-Coordinate,STARLINK-2483 - X-Coordinate,STARLINK-30851 - X-Coordinate,STARLINK-1696 - X-Coordinate,STARLINK-2067 - X-Coordinate,STARLINK-31328 - X-Coordinate,STARLINK-5626 - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-1803 - X-Coordinate,STARLINK-5776 - X-Coordinate,STARLINK-32098 - X-Coordinate,STARLINK-1741 - X-Coordinate,STARLINK-5297 - X-Coordinate,STARLINK-1569 - X-Coordinate,STARLINK-5594 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-5876 - X-Coordinate,STARLINK-2022 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-5964 - X-Coordinate,STARLINK-31985 - X-Coordinate,STARLINK-5307 - X-Coordinate,STARLINK-5431 - X-Coordinate,STARLINK-4091 - X-Coordinate,STARLINK-6227 - X-Coordinate,STARLINK-4052 - X-Coordinate,STARLINK-4156 - X-Coordinate,STARLINK-5947 - X-Coordinate,STARLINK-31096 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-11248 [DTC] - X-Coordinate,STARLINK-2062 - X-Coordinate,STARLINK-5044 - X-Coordinate,STARLINK-32265 - X-Coordinate,STARLINK-31981 - X-Coordinate,STARLINK-6154 - X-Coordinate,STARLINK-3080 - X-Coordinate,STARLINK-31788 - X-Coordinate,STARLINK-31842 - X-Coordinate,STARLINK-30583 - X-Coordinate,STARLINK-30286 - X-Coordinate,STARLINK-5914 - X-Coordinate,STARLINK-2412 - X-Coordinate,STARLINK-4614 - X-Coordinate,STARLINK-5495 - X-Coordinate,STARLINK-2620 - X-Coordinate,STARLINK-3225 - X-Coordinate,STARLINK-31992 - X-Coordinate,STARLINK-4132 - X-Coordinate,STARLINK-1687 - X-Coordinate,STARLINK-4524 - X-Coordinate,STARLINK-4750 - X-Coordinate,STARLINK-4570 - X-Coordinate,STARLINK-2460 - X-Coordinate,STARLINK-30480 - X-Coordinate,STARLINK-4323 - X-Coordinate,STARLINK-30443 - X-Coordinate,STARLINK-30850 - X-Coordinate,STARLINK-30157 - X-Coordinate,STARLINK-30763 - X-Coordinate,STARLINK-2589 - X-Coordinate,STARLINK-4769 - X-Coordinate,STARLINK-1479 - X-Coordinate,STARLINK-6366 - X-Coordinate,STARLINK-30712 - X-Coordinate,STARLINK-31693 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-31505 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-30951 - X-Coordinate,STARLINK-31200 - X-Coordinate,STARLINK-31591 - X-Coordinate,STARLINK-30560 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30445 - Y-Coordinate,STARLINK-1039 - Y-Coordinate,STARLINK-3539 - Y-Coordinate,STARLINK-5860 - Y-Coordinate,STARLINK-31151 - Y-Coordinate,STARLINK-2127 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-30201 - Y-Coordinate,STARLINK-2227 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-5837 - Y-Coordinate,STARLINK-5623 - Y-Coordinate,STARLINK-3042 - Y-Coordinate,STARLINK-31856 - Y-Coordinate,STARLINK-3074 - Y-Coordinate,STARLINK-31309 - Y-Coordinate,STARLINK-30600 - Y-Coordinate,STARLINK-32130 - Y-Coordinate,STARLINK-31954 - Y-Coordinate,STARLINK-31513 - Y-Coordinate,STARLINK-1817 - Y-Coordinate,STARLINK-31940 - Y-Coordinate,STARLINK-5920 - Y-Coordinate,STARLINK-30879 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-4185 - Y-Coordinate,STARLINK-31978 - Y-Coordinate,STARLINK-2483 - Y-Coordinate,STARLINK-30851 - Y-Coordinate,STARLINK-1696 - Y-Coordinate,STARLINK-2067 - Y-Coordinate,STARLINK-31328 - Y-Coordinate,STARLINK-5626 - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-1803 - Y-Coordinate,STARLINK-5776 - Y-Coordinate,STARLINK-32098 - Y-Coordinate,STARLINK-1741 - Y-Coordinate,STARLINK-5297 - Y-Coordinate,STARLINK-1569 - Y-Coordinate,STARLINK-5594 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-5876 - Y-Coordinate,STARLINK-2022 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-5964 - Y-Coordinate,STARLINK-31985 - Y-Coordinate,STARLINK-5307 - Y-Coordinate,STARLINK-5431 - Y-Coordinate,STARLINK-4091 - Y-Coordinate,STARLINK-6227 - Y-Coordinate,STARLINK-4052 - Y-Coordinate,STARLINK-4156 - Y-Coordinate,STARLINK-5947 - Y-Coordinate,STARLINK-31096 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-11248 [DTC] - Y-Coordinate,STARLINK-2062 - Y-Coordinate,STARLINK-5044 - Y-Coordinate,STARLINK-32265 - Y-Coordinate,STARLINK-31981 - Y-Coordinate,STARLINK-6154 - Y-Coordinate,STARLINK-3080 - Y-Coordinate,STARLINK-31788 - Y-Coordinate,STARLINK-31842 - Y-Coordinate,STARLINK-30583 - Y-Coordinate,STARLINK-30286 - Y-Coordinate,STARLINK-5914 - Y-Coordinate,STARLINK-2412 - Y-Coordinate,STARLINK-4614 - Y-Coordinate,STARLINK-5495 - Y-Coordinate,STARLINK-2620 - Y-Coordinate,STARLINK-3225 - Y-Coordinate,STARLINK-31992 - Y-Coordinate,STARLINK-4132 - Y-Coordinate,STARLINK-1687 - Y-Coordinate,STARLINK-4524 - Y-Coordinate,STARLINK-4750 - Y-Coordinate,STARLINK-4570 - Y-Coordinate,STARLINK-2460 - Y-Coordinate,STARLINK-30480 - Y-Coordinate,STARLINK-4323 - Y-Coordinate,STARLINK-30443 - Y-Coordinate,STARLINK-30850 - Y-Coordinate,STARLINK-30157 - Y-Coordinate,STARLINK-30763 - Y-Coordinate,STARLINK-2589 - Y-Coordinate,STARLINK-4769 - Y-Coordinate,STARLINK-1479 - Y-Coordinate,STARLINK-6366 - Y-Coordinate,STARLINK-30712 - Y-Coordinate,STARLINK-31693 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-31505 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-30951 - Y-Coordinate,STARLINK-31200 - Y-Coordinate,STARLINK-31591 - Y-Coordinate,STARLINK-30560 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30445 - Z-Coordinate,STARLINK-1039 - Z-Coordinate,STARLINK-3539 - Z-Coordinate,STARLINK-5860 - Z-Coordinate,STARLINK-31151 - Z-Coordinate,STARLINK-2127 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-30201 - Z-Coordinate,STARLINK-2227 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-5837 - Z-Coordinate,STARLINK-5623 - Z-Coordinate,STARLINK-3042 - Z-Coordinate,STARLINK-31856 - Z-Coordinate,STARLINK-3074 - Z-Coordinate,STARLINK-31309 - Z-Coordinate,STARLINK-30600 - Z-Coordinate,STARLINK-32130 - Z-Coordinate,STARLINK-31954 - Z-Coordinate,STARLINK-31513 - Z-Coordinate,STARLINK-1817 - Z-Coordinate,STARLINK-31940 - Z-Coordinate,STARLINK-5920 - Z-Coordinate,STARLINK-30879 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-4185 - Z-Coordinate,STARLINK-31978 - Z-Coordinate,STARLINK-2483 - Z-Coordinate,STARLINK-30851 - Z-Coordinate,STARLINK-1696 - Z-Coordinate,STARLINK-2067 - Z-Coordinate,STARLINK-31328 - Z-Coordinate,STARLINK-5626 - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-1803 - Z-Coordinate,STARLINK-5776 - Z-Coordinate,STARLINK-32098 - Z-Coordinate,STARLINK-1741 - Z-Coordinate,STARLINK-5297 - Z-Coordinate,STARLINK-1569 - Z-Coordinate,STARLINK-5594 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-5876 - Z-Coordinate,STARLINK-2022 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-5964 - Z-Coordinate,STARLINK-31985 - Z-Coordinate,STARLINK-5307 - Z-Coordinate,STARLINK-5431 - Z-Coordinate,STARLINK-4091 - Z-Coordinate,STARLINK-6227 - Z-Coordinate,STARLINK-4052 - Z-Coordinate,STARLINK-4156 - Z-Coordinate,STARLINK-5947 - Z-Coordinate,STARLINK-31096 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-11248 [DTC] - Z-Coordinate,STARLINK-2062 - Z-Coordinate,STARLINK-5044 - Z-Coordinate,STARLINK-32265 - Z-Coordinate,STARLINK-31981 - Z-Coordinate,STARLINK-6154 - Z-Coordinate,STARLINK-3080 - Z-Coordinate,STARLINK-31788 - Z-Coordinate,STARLINK-31842 - Z-Coordinate,STARLINK-30583 - Z-Coordinate,STARLINK-30286 - Z-Coordinate,STARLINK-5914 - Z-Coordinate,STARLINK-2412 - Z-Coordinate,STARLINK-4614 - Z-Coordinate,STARLINK-5495 - Z-Coordinate,STARLINK-2620 - Z-Coordinate,STARLINK-3225 - Z-Coordinate,STARLINK-31992 - Z-Coordinate,STARLINK-4132 - Z-Coordinate,STARLINK-1687 - Z-Coordinate,STARLINK-4524 - Z-Coordinate,STARLINK-4750 - Z-Coordinate,STARLINK-4570 - Z-Coordinate,STARLINK-2460 - Z-Coordinate,STARLINK-30480 - Z-Coordinate,STARLINK-4323 - Z-Coordinate,STARLINK-30443 - Z-Coordinate,STARLINK-30850 - Z-Coordinate,STARLINK-30157 - Z-Coordinate,STARLINK-30763 - Z-Coordinate,STARLINK-2589 - Z-Coordinate,STARLINK-4769 - Z-Coordinate,STARLINK-1479 - Z-Coordinate,STARLINK-6366 - Z-Coordinate,STARLINK-30712 - Z-Coordinate,STARLINK-31693 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-31505 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-30951 - Z-Coordinate,STARLINK-31200 - Z-Coordinate,STARLINK-31591 - Z-Coordinate,STARLINK-30560 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4054.2246,4388.3071,4588.9490,4202.5806,-2545.4651,-5587.9945,2676.5906,3786.0871,-1857.7110,1205.9880,-5488.9596,-975.5542,2905.6465,-1298.0446,-2951.5642,-5201.7422,-5490.8132,2069.2393,5692.4127,-6112.8508,-4377.0055,4585.8726,3980.2617,3536.9969,6700.5181,-5345.5840,-3996.9723,1597.7762,4119.9497,-3871.9443,-1377.5470,3750.9345,-1326.8033,-2631.0778,4170.2652,3462.6792,-1840.2931,-2614.9024,-160.0619,954.1877,-6130.4437,1365.7589,2493.0888,-819.2005,-2918.2635,-68.2114,5150.6729,5079.8492,-6802.7622,-187.2947,2593.2351,-3816.1220,-5578.9414,3178.1437,-4102.5339,4890.5844,2267.1164,-1861.6462,-5245.9586,1882.6974,6696.3788,6301.5481,6778.9757,4632.6508,4223.0443,6192.6979,-1707.5102,3520.9473,2713.3513,-6658.9224,5714.9808,4791.0897,6773.0699,1767.6416,1120.3637,-4167.6421,-761.1993,3496.7094,6840.7578,3083.4412,-2408.1062,4312.3070,-6323.5880,-1624.9791,-6453.8444,-5232.3103,-5709.1396,3492.9705,1214.9440,6133.9108,5404.6579,-3247.4492,-706.9854,-6029.6593,6474.4715,6390.9307,-6171.9704,6426.8253,5303.4208,2082.1601,-316911.1770,-309086.9014,-312482.3378,-316755.0947,-321254.9632,-318403.8938,-311542.6883,-314474.8008,-119139617.3020,-119115652.0218,-119127356.6434,-119118350.2267,-314223.3400,-119123132.9725,-4943.2151,-3190.0999,-93.4620,4054.4399,5977.7197,3869.9500,-4696.3977,-3753.2129,4728.7829,6701.0061,-3508.4794,-3271.2959,-3564.6970,-6382.9032,-605.6247,3195.6357,987.7455,5859.5736,1749.8158,-583.1812,4597.2929,-4634.1984,-4281.6265,-5119.2079,-743.3672,4195.1675,4583.2506,5629.1624,-332.3473,5713.3970,-4736.8325,-1828.5268,4166.6201,-689.7951,-44.1908,-4990.3532,-5173.3509,4836.3931,4691.9354,-4309.6176,44.7823,-6364.5462,433.3595,-613.8640,5023.7107,-5031.0373,2000.3318,-669.8557,1128.2835,6610.9595,-3482.4527,-3803.2214,-872.5907,6005.4924,-5469.7536,-4847.1657,-6120.8672,4898.7309,-3650.3550,-5182.8279,-42.5284,-1993.6372,-34.8412,2670.3634,-364.7361,2771.0108,4770.9347,-5846.9962,4558.4624,640.7381,3680.2091,2613.6202,189.4675,-3788.3128,6483.8214,626.7485,-4096.3749,-5825.4467,-708.7336,-1747.8843,-5629.5116,-3080.4898,-2786.0928,4786.6437,-2344.5694,-1017.2558,3323.8888,-3273.0058,3997.9364,-3040.8399,239.5449,4658.3125,-6134.9409,3139.2588,1366.1556,-2682.9461,1480.5726,485.9122,2280.7966,-6235.6317,-178060.9452,-190438.7599,-170616.8070,-171696.3467,-179027.3677,-178392.4768,-178580.5361,-174566.1095,333527474.8157,333494162.1349,333535700.0151,333515973.7953,-176000.4133,333525188.7717,-2677.3882,-4246.9322,5123.5484,-3714.6674,2338.2799,-1045.9160,4292.4577,4287.2186,-4648.8790,915.3590,-2400.1644,6033.3964,5190.2545,-1930.4210,-6263.0868,3094.6649,-3992.0328,2696.5099,-3435.0291,3002.4388,2805.6089,1970.0093,-3598.3199,-2901.4953,-1601.1869,819.6970,3265.9818,3309.9552,5403.8740,-165.3710,-4618.7654,-5341.6117,-5270.9174,6375.9845,5397.0813,-3239.9832,-4221.5515,-4094.5185,-5004.3173,-5258.8440,-2871.0152,2451.9071,6464.6659,6919.4444,-3715.3785,-4755.2044,4137.7524,-4525.8287,-840.1373,-1958.6303,5366.2596,4341.5527,-3911.0106,-1161.6829,1073.2544,-616.1565,-1743.5236,-4141.7455,2231.8209,-4160.6639,-1594.4206,692.2759,-1392.3511,4435.2959,-5394.7327,720.2270,-4721.2050,1253.9398,4460.8240,-1576.3924,1240.4708,4396.9065,-1151.9326,5583.7422,-1541.2602,5456.5292,5482.6581,-357.6799,623.6732,-5938.9226,-2962.2711,4367.9316,423.5141,4688.5159,745.9656,-4441.4939,-1808.5352,-4933.9633,5497.3555,-87.0402,-4328.7569,3838.5750,2724.3182,718.2110,40.5409,345.4136,-2807.9518,2510.9597,-3588.5362,-1275.7069,-111862.4348,-110851.6679,-108487.2100,-110489.2928,-105277.3566,-112251.3361,-119602.8976,-111938.1641,97256158.2183,97237674.5131,97280099.5559,97261193.2412,-110877.7690,97268008.1742,
300.000,2252.4112,3972.2185,5079.8641,5689.0425,-1142.6033,-4833.8657,578.5030,1847.4925,-508.7182,2307.4875,-4313.9294,-1982.7064,2877.7492,-2390.6082,-1971.1067,-4551.8521,-5821.7129,3444.6165,5065.1951,-5401.6721,-2716.2862,2922.1785,2453.8600,2308.1032,6765.7702,-4288.4126,-3275.2609,2693.9512,3507.8608,-2424.4901,-2771.0742,2307.8340,463.7248,-2044.9344,4308.1190,2595.0357,-3756.5366,-1062.6547,1675.8266,-1186.7503,-6515.7096,802.0771,3458.6084,-229.0561,-1940.2873,-1794.4674,5107.8062,5501.0470,-6602.6602,1057.6383,1169.9598,-5381.4644,-4680.9237,4230.2632,-5250.7731,3692.9300,1122.5210,-583.8284,-5249.8368,1.6428,6759.6918,5758.4413,6144.1122,3751.4052,3435.7493,6643.4578,381.5445,1904.5962,2708.0339,-5801.0253,6357.6858,3886.4638,6760.1696,-217.3710,2357.7504,-4025.4723,-2801.3466,2226.7270,6538.1859,1598.4022,-3278.7707,3316.4396,-5673.4050,499.5735,-6496.8079,-4955.7702,-5190.1554,1473.4617,3132.4991,5300.8711,4761.4869,-2363.7030,-1950.9657,-5171.3684,6416.9034,5432.7027,-4965.0050,6744.7873,6381.2229,668.0027,-312674.3985,-305075.3255,-308613.7341,-312834.0786,-317539.1422,-314560.3506,-307859.7082,-310453.1410,-126392406.6530,-126367821.5972,-126380483.3670,-126370642.1095,-310486.5279,-126375879.8440,-5348.5331,-4837.8021,-2005.2255,2982.7144,6753.8933,4827.4921,-5034.4554,-4662.0173,5944.7289,5907.7728,-3273.7682,-1356.7983,-5153.2156,-5304.8663,1354.8711,4796.0905,2591.1642,5753.6208,44.1023,1209.1691,4812.2759,-5220.8796,-3818.8021,-6278.2757,-1389.6077,5285.5804,5852.8995,4154.4863,-2439.6724,6242.6425,-3166.8291,-3488.0475,5152.1476,1442.3572,-2159.4478,-6166.8117,-4783.6287,6004.7339,5319.7430,-3943.4095,1403.0576,-6901.9038,-1456.6795,-2755.3923,6242.9367,-5646.3509,-101.0768,-2412.0542,1724.0560,6811.9340,-4970.2348,-2569.6120,821.8742,5400.1948,-4486.9090,-5767.5736,-6659.9307,6060.2815,-2047.3162,-4640.7631,-1276.2512,-3113.3572,-1566.7154,1113.2577,-2403.2125,1317.4144,5252.2119,-6119.5220,2757.2892,1818.8621,2650.2944,1105.2803,-1031.5484,-4593.0967,6325.2021,2728.8429,-3333.9683,-6064.7592,-1883.1464,-200.6139,-4122.5147,-4836.5115,-2978.5148,5162.2462,-756.0402,1098.6523,4467.1642,-3920.6912,2966.5928,-3976.2769,-1782.0714,5994.1882,-4967.6597,4393.8170,-210.7895,-3900.1943,2903.8959,-1106.5403,1162.8902,-5969.1732,-184815.0034,-197040.6007,-177267.0006,-178391.4782,-185662.3736,-184928.4671,-185190.3499,-181396.4803,330847335.5287,330814320.7823,330855064.1571,330836127.3820,-182594.3583,330844982.3077,-3790.5480,-2876.2569,4185.3971,-2574.0728,886.2856,771.6860,4685.8128,4652.4360,-3437.3490,2633.4762,-4346.3855,6502.1963,3646.4063,-3508.3235,-6525.0557,1775.7017,-2538.6681,974.9413,-4649.0816,4008.0681,4195.3673,3250.4083,-5150.0536,-1539.5904,521.1568,-735.4776,1642.9772,4544.5097,5294.4827,-1683.2485,-5288.1305,-5334.2931,-4487.8102,6465.0573,4828.4173,-1615.0385,-3311.8294,-3128.6644,-3995.9402,-5493.5023,-1176.3991,379.3122,5842.7113,6426.1391,-2191.3390,-3579.7051,4641.2739,-3263.1240,1285.6669,-174.1998,4647.4398,3511.9391,-4959.8581,656.5771,-470.4322,930.9296,67.0543,-2745.3634,3747.2869,-5117.0867,210.6805,-1156.0847,-2775.6176,5737.9600,-5430.5704,-837.2490,-4498.0132,2656.5728,5751.3865,-3207.8393,-573.5896,5724.0219,665.0884,5246.4383,282.2467,4889.0589,5334.7438,-2138.8200,-1191.9291,-6725.7967,-4304.8909,3576.9036,2612.6337,4543.1032,2213.5678,-4729.5339,-10.0672,-5451.3991,5392.0674,1713.9866,-4707.3226,2343.2180,4128.8214,-837.8355,1593.7137,1847.1791,-3884.9279,1084.0885,-2029.0733,-2964.2651,-111750.7951,-110808.9294,-108387.6519,-110585.0826,-105180.8474,-111890.3872,-119587.2768,-112161.5546,97261618.3822,97242968.1646,97285861.7935,97266235.7614,-110804.4642,97273395.7972,
600.000,218.4378,3187.1824,5098.0834,6620.2038,363.7074,-3583.8973,-1576.7707,-264.5475,854.9541,3204.6098,-2702.4654,-2866.1056,2602.6489,-3272.9220,-867.3654,-3458.7812,-5577.7525,4445.6142,3962.8299,-4168.5005,-767.9264,945.5286,631.8137,863.2696,6134.6912,-2793.6852,-2243.7047,3550.9367,2589.6932,-726.0606,-3923.3685,668.8050,2170.7787,-1333.0602,4054.0377,1483.1863,-5299.0049,568.1662,3311.7950,-3221.7042,-6212.5615,162.2106,4138.2685,471.5805,-792.2859,-3313.9218,4608.0082,5383.0357,-5726.3328,2194.3965,-324.0939,-6431.0460,-3346.0861,4862.6874,-5890.6629,2126.9054,-143.0864,726.9728,-4730.3993,-1912.4075,6139.2254,4563.2396,4917.4023,2546.7053,2357.3172,6420.1540,2419.1599,85.6224,2500.8346,-4359.2859,6368.9043,2652.4470,6059.8837,-2153.1262,3346.0091,-3535.5203,-4578.0841,703.4388,5580.1361,-123.5029,-3856.8132,2024.9465,-4416.3419,2563.9890,-5912.3499,-4245.3175,-4138.3150,-685.1023,4764.6422,3914.5868,3697.5587,-1265.2226,-3033.0060,-3785.1486,5644.2683,3943.5035,-3289.6844,6408.0856,6790.1155,-850.4509,-308266.5251,-300923.2097,-304606.8931,-308761.9666,-313682.8786,-310567.0885,-304037.6616,-306283.4735,-133584956.0692,-133559760.6450,-133573345.9795,-133562714.9271,-306611.3100,-133568383.4457,-5269.6384,-5987.8104,-3688.1960,1645.1578,6867.2596,5302.3761,-4924.5120,-5144.9355,6575.6720,4512.4035,-2632.3611,659.8997,-6202.3389,-3671.7270,3218.6913,5905.2596,3908.3293,5044.5177,-1704.2983,2910.1244,4596.6895,-5301.9932,-3012.4280,-6807.8516,-1900.0011,5847.9997,6531.0683,2239.2769,-4307.1127,6168.9379,-1290.6461,-4819.9306,5647.2888,3450.3394,-4036.9794,-6716.4098,-3959.8758,6582.5124,5441.0905,-3238.5559,2599.2301,-6739.5172,-3157.2255,-4584.6331,6834.0272,-5730.2858,-2203.5035,-3880.3344,2160.9026,6328.6633,-5988.1969,-1118.9109,2475.6751,4246.8908,-3063.7757,-6129.3020,-6486.1960,6558.5428,-199.4709,-3684.5437,-2383.3806,-3896.0775,-2972.0592,-606.7770,-4219.8468,-278.1368,5264.8520,-5818.2304,659.0085,2849.1398,1350.1629,-563.3122,-2155.4324,-5005.5861,5488.5718,4550.7907,-2294.6840,-5683.8298,-2882.6822,1297.8692,-2184.4449,-6114.6283,-2810.8824,5072.8838,925.6790,3119.8886,5151.7349,-4233.8835,1694.9061,-4520.9726,-3651.7034,6714.7613,-3279.8221,5210.4678,-1780.1288,-4757.2202,4083.0949,-2581.0238,-53.6503,-5064.2958,-191439.7203,-203556.2774,-183839.7542,-185013.5819,-192218.8845,-191372.1782,-191723.1514,-188222.8862,328009499.5292,327976796.2868,328016713.7414,327998618.5918,-189109.0315,328007081.0008,-4498.2555,-1191.9765,2789.8374,-1156.4988,-661.7141,2504.5226,4572.0643,4500.6719,-1850.7182,4061.7026,-5830.4898,6278.2278,1713.5006,-4687.9039,-6097.0560,259.3683,-804.8801,-858.4123,-5354.1886,4566.6190,5137.8074,4163.9686,-6135.8512,-7.8497,2587.4926,-2208.8774,-158.0709,5246.8957,4587.8180,-3018.7580,-5349.1718,-4718.7165,-3207.5209,5865.4507,3718.8801,186.5804,-2046.7699,-1816.4954,-2547.0978,-5124.9603,653.4611,-1733.4981,4600.8226,5265.7599,-428.9049,-2019.6780,4642.5468,-1636.4598,3274.4271,1629.1606,3426.1635,2304.8009,-5464.5244,2403.2121,-1963.5293,2377.3749,1869.8400,-1020.7295,4832.4445,-5521.4816,1992.6954,-2864.3027,-3860.4522,6432.0055,-4868.7815,-2300.7561,-3792.8078,3775.5060,6427.7288,-4487.3575,-2325.6839,6459.5109,2408.9073,4359.2312,2073.0802,3791.2542,4606.1474,-3678.0827,-2878.5174,-6791.4533,-5161.0570,2392.7251,4520.5864,3904.4247,3441.3617,-4513.5649,1789.4949,-5372.5287,4704.7271,3324.3444,-4582.2404,588.6053,5055.1771,-2300.4035,2950.9094,3151.6052,-4548.0315,-459.6239,-239.1674,-4301.6519,-111626.9641,-110766.1149,-108292.6197,-110681.6493,-105087.1322,-111525.0981,-119567.0995,-112284.6610,97267083.6821,97248263.0092,97291613.4914,97271292.0949,-110731.0839,97278783.2309,
