sl_50_86400_20300205 Coordinates.csv
2030/02/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:04 2024,
Start: 2030/02/05 07:47:00.00, Stop: 2030/02/06 07:47:00.00,
TIME_UNITS,STARLINK-30321 - X-Coordinate,STARLINK-6246 - X-Coordinate,STARLINK-5956 - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-5111 - X-Coordinate,STARLINK-31413 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-32269 - X-Coordinate,STARLINK-4377 - X-Coordinate,STARLINK-31683 - X-Coordinate,STARLINK-1130 (DARKSAT) - X-Coordinate,STARLINK-5085 - X-Coordinate,STARLINK-5958 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-30783 - X-Coordinate,STARLINK-4204 - X-Coordinate,STARLINK-2190 - X-Coordinate,STARLINK-31512 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-30976 - X-Coordinate,STARLINK-5681 - X-Coordinate,STARLINK-30807 - X-Coordinate,STARLINK-31747 - X-Coordinate,STARLINK-2498 - X-Coordinate,STARLINK-4676 - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-31732 - X-Coordinate,STARLINK-32315 - X-Coordinate,STARLINK-5886 - X-Coordinate,STARLINK-5672 - X-Coordinate,STARLINK-31941 - X-Coordinate,STARLINK-31296 - X-Coordinate,STARLINK-5413 - X-Coordinate,STARLINK-30081 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-5440 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-5311 - X-Coordinate,STARLINK-31002 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-4435 - X-Coordinate,STARLINK-3075 - X-Coordinate,STARLINK-32105 - X-Coordinate,STARLINK-5470 - X-Coordinate,STARLINK-4652 - X-Coordinate,STARLINK-30524 - X-Coordinate,STARLINK-11077 [DTC] - X-Coordinate,STARLINK-3803 - X-Coordinate,STARLINK-5498 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30321 - Y-Coordinate,STARLINK-6246 - Y-Coordinate,STARLINK-5956 - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-5111 - Y-Coordinate,STARLINK-31413 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-32269 - Y-Coordinate,STARLINK-4377 - Y-Coordinate,STARLINK-31683 - Y-Coordinate,STARLINK-1130 (DARKSAT) - Y-Coordinate,STARLINK-5085 - Y-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-30783 - Y-Coordinate,STARLINK-4204 - Y-Coordinate,STARLINK-2190 - Y-Coordinate,STARLINK-31512 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-30976 - Y-Coordinate,STARLINK-5681 - Y-Coordinate,STARLINK-30807 - Y-Coordinate,STARLINK-31747 - Y-Coordinate,STARLINK-2498 - Y-Coordinate,STARLINK-4676 - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-31732 - Y-Coordinate,STARLINK-32315 - Y-Coordinate,STARLINK-5886 - Y-Coordinate,STARLINK-5672 - Y-Coordinate,STARLINK-31941 - Y-Coordinate,STARLINK-31296 - Y-Coordinate,STARLINK-5413 - Y-Coordinate,STARLINK-30081 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-5440 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-5311 - Y-Coordinate,STARLINK-31002 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-4435 - Y-Coordinate,STARLINK-3075 - Y-Coordinate,STARLINK-32105 - Y-Coordinate,STARLINK-5470 - Y-Coordinate,STARLINK-4652 - Y-Coordinate,STARLINK-30524 - Y-Coordinate,STARLINK-11077 [DTC] - Y-Coordinate,STARLINK-3803 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30321 - Z-Coordinate,STARLINK-6246 - Z-Coordinate,STARLINK-5956 - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-5111 - Z-Coordinate,STARLINK-31413 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-32269 - Z-Coordinate,STARLINK-4377 - Z-Coordinate,STARLINK-31683 - Z-Coordinate,STARLINK-1130 (DARKSAT) - Z-Coordinate,STARLINK-5085 - Z-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-30783 - Z-Coordinate,STARLINK-4204 - Z-Coordinate,STARLINK-2190 - Z-Coordinate,STARLINK-31512 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-30976 - Z-Coordinate,STARLINK-5681 - Z-Coordinate,STARLINK-30807 - Z-Coordinate,STARLINK-31747 - Z-Coordinate,STARLINK-2498 - Z-Coordinate,STARLINK-4676 - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-31732 - Z-Coordinate,STARLINK-32315 - Z-Coordinate,STARLINK-5886 - Z-Coordinate,STARLINK-5672 - Z-Coordinate,STARLINK-31941 - Z-Coordinate,STARLINK-31296 - Z-Coordinate,STARLINK-5413 - Z-Coordinate,STARLINK-30081 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-5440 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-5311 - Z-Coordinate,STARLINK-31002 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-4435 - Z-Coordinate,STARLINK-3075 - Z-Coordinate,STARLINK-32105 - Z-Coordinate,STARLINK-5470 - Z-Coordinate,STARLINK-4652 - Z-Coordinate,STARLINK-30524 - Z-Coordinate,STARLINK-11077 [DTC] - Z-Coordinate,STARLINK-3803 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1969.6760,0.0000,2314.9818,-4235.2953,-5041.1076,-4252.1114,2808.2092,1051.0328,5725.0222,5604.6826,-4311.1405,-819.7763,-1073.1437,-6391.5398,-6448.5183,-2181.0334,-776.2197,5396.6700,5485.5105,3977.0223,-5526.4903,5456.3997,3003.1892,6575.0922,5442.9411,-6068.7156,2746.7490,119.0704,-4226.7156,-2288.2541,-2384.6386,4846.2487,3879.7846,146.3792,3693.2002,4008.3057,3882.5976,-2311.6650,0.0000,1590.5952,-3021.8424,109.2752,1542.8948,-740.3343,-1283.6096,-4534.9360,-5390.4459,-2559.3860,-2785.2038,-4285.9739,49647.9309,19004.1833,43499.0492,41473.9014,33261.2675,34509.9500,35990.5460,36869.6872,11070012.2313,11045252.6967,11085024.8920,11075768.6332,37808.8119,11074789.1739,6520.2888,0.0000,4732.5898,-1842.9091,-3685.9423,3672.0309,-4225.6107,-4327.8434,-3900.7342,236.5280,3689.6664,2271.9037,6708.5844,2196.4686,-1522.9033,-4140.3859,-4768.5157,-3364.2898,-1917.1574,-5246.6561,1330.5547,1409.8875,4211.9815,-1899.4643,-3751.8129,-3117.2330,-2955.1049,4525.2993,-3512.1295,-275.9067,-5665.5874,-4032.3246,-1569.4555,-4316.9572,3469.3825,1234.1158,3999.1797,4840.2649,0.0000,-4867.6522,-4067.6713,-6902.6911,-5264.4414,5088.1304,-3939.5549,-530.0376,-3016.4505,-3086.1203,3693.2530,-3095.1854,392708.0102,383231.2559,389073.6460,392612.6977,395074.7589,392644.0327,385808.8420,389194.7417,327391004.8077,327360418.6441,327381444.0139,327379888.9279,389013.3207,327375353.9694,452.0981,0.0000,-4460.2098,5134.2337,-2978.0012,-3916.3285,4537.3743,5163.9582,-73.8478,-3726.3430,3462.4532,-6523.5564,1271.6282,1059.1870,-2025.0977,5069.7841,4807.1731,2413.0497,-3744.0654,-2126.6736,-3920.5976,4028.9330,-4484.2924,-787.5518,-1990.1381,-1247.0333,5377.4568,-4932.0879,3975.4360,6534.8171,3130.3405,-2055.6216,5342.3518,5376.1066,-4709.1634,-5448.4682,4037.8847,4379.3368,0.0000,-4696.3962,-4721.9915,-729.8399,-4220.0316,-4475.6121,5516.9286,-5195.1495,-3036.0877,-5327.3472,5132.9061,4498.3166,5199.6307,75.9154,4274.8597,2595.2820,7600.0532,312.0803,-6733.8289,3485.6540,-44229315.1560,-44246781.5252,-44206094.8125,-44211314.5384,1962.5798,-44217083.5309,
3600.000,-594.7980,0.0000,-5274.9743,3998.8248,6651.5504,2444.4364,570.1578,2133.5903,-4820.0497,-3066.8029,2771.0652,-2527.9743,-1228.4252,3497.4729,6679.4970,5421.9265,3959.2078,-3674.4031,-1811.3267,-1994.0101,2663.5586,-6730.8733,-6222.6748,-4986.5198,-2121.5964,3740.7587,903.1429,-3874.9417,3959.9235,4722.3609,4842.9592,153.7440,-926.7910,3409.6822,-6193.5823,-5697.6777,-4145.1373,-1804.7249,0.0000,2324.9565,5924.2904,-2108.6573,2291.5292,-3151.8016,5181.1744,6075.4990,4922.7505,5927.8191,-1549.6022,2278.7891,-50187.8212,-78396.5329,-55790.9538,-58645.3089,-66250.1410,-62393.4206,-63442.6069,-60471.2574,-74104904.1241,-74123839.4081,-74097025.0249,-74108035.4264,-61186.2069,-74100742.6810,-5080.7427,0.0000,-1660.2470,-2574.4704,1787.7075,-6368.8488,6475.4077,6204.9086,981.1704,4162.3061,-5789.6127,-4801.6052,-6353.5477,-4142.5054,-727.2840,3856.0343,5461.3863,5485.0304,3735.2866,6424.4614,-4426.0331,1295.5160,-2146.9254,3183.0119,4094.3037,4297.3402,5998.3644,-5391.2120,-1357.5315,4024.8465,4896.6943,4844.2736,5400.7120,5344.1078,-474.2796,2406.5697,335.8898,-5116.9692,0.0000,5361.7294,1404.2774,4982.3627,3495.7898,-5770.9690,2869.4996,-2492.0140,-1031.6496,-814.6504,-4487.1236,-701.9407,394588.6566,376295.4040,384565.8104,386501.5440,392275.5791,388112.4188,383534.0018,385909.4829,319120240.5634,319083908.2606,319112028.7019,319102950.6828,386207.2333,319103886.3711,-4527.8119,0.0000,4116.1956,-5024.3007,-628.7724,548.2126,-2045.5736,-1895.8889,-4886.0706,4301.1023,1739.1146,4331.2090,2425.7111,-4179.5047,-1686.2413,-1866.1515,-1024.0300,1644.1786,5514.9334,-1613.3489,4568.0725,-1049.0786,1866.6034,-3532.3967,5125.8290,-3960.7777,-2923.4136,822.4483,-5347.4698,-3101.0779,449.0018,4512.8739,-4022.9935,-2745.3620,3027.2913,2983.2284,-5496.9946,-4316.1923,0.0000,3744.6290,3286.3746,-4355.8575,5501.7085,1776.8204,-3563.2996,2146.9573,4685.6769,2923.8667,-5037.3631,-6531.5923,6792.9363,1229.6727,5839.5207,2097.1186,9196.2688,5184.6913,-5747.2890,1781.9003,-44158017.5170,-44177331.3422,-44131373.0611,-44143177.6441,3405.1721,-44146502.1640,
7200.000,4032.7300,0.0000,6703.8028,-3486.9184,-5679.7920,344.9984,-3156.0641,-3660.8610,-60.4427,-157.2067,1396.4545,3527.8990,3682.3465,922.7182,-4406.0107,-5984.5793,-4747.9234,-256.8100,-1961.1123,-1110.9901,358.1659,5536.6933,6504.6186,934.9835,-2356.5191,185.5765,-3096.7279,4633.4595,-3146.3333,-3098.6732,-5426.5413,-5140.4499,-1353.8562,-4897.5197,6600.0132,5254.1153,4140.8945,5004.6262,0.0000,-5007.3952,-6849.1817,1142.8363,-5785.5419,5092.0001,-6692.9437,-5290.9411,-3572.0600,-5372.5456,4718.7318,-1223.7648,-148031.1036,-170954.7949,-151474.8222,-157551.1968,-161861.5444,-153266.6606,-159247.0723,-157041.2740,-154239362.0064,-154251403.0936,-154238368.7445,-154241184.9435,-156343.4773,-154235349.5600,1730.8243,0.0000,-1192.7841,5709.0953,948.0805,6038.7159,-5688.6647,-5036.5140,929.5124,-6641.0527,3881.5741,5981.0221,3609.3157,5265.6145,3103.5623,-2323.1337,-3380.6551,-5153.2985,-5419.8021,-5276.6403,6504.9561,-3278.5106,-397.9746,-4035.7107,-4150.2680,-1444.0976,-5586.0105,2626.4915,5495.5287,-5801.1418,-2028.1305,-3517.7197,-6641.4932,-4573.1349,-1985.6079,-4166.1476,-4395.0657,4513.3156,0.0000,-4778.7595,995.8848,-99.7374,-1735.2401,3917.8292,-1569.9488,3844.7630,4937.9028,3160.5166,4731.4895,4939.5653,371119.6172,345059.7447,355370.9838,355469.1991,364415.1291,357454.0425,356160.9797,358855.0482,289068526.4925,289028525.0896,289057548.3127,289043231.2740,358595.8857,289051199.8781,5219.7201,0.0000,-1119.9260,1733.5668,3821.7100,3200.8634,-2027.6376,-2808.2511,6857.0789,-1094.8753,-5223.5855,337.3175,-4610.4684,4260.9803,4342.1605,-2554.7878,-3549.9385,-4441.0004,-3817.8400,4322.2104,-2286.0074,-2586.1314,2086.9458,5493.7236,-4992.7050,6772.5447,-2133.6756,4040.0582,2433.3280,-2214.0101,-3758.0179,-2274.8241,-489.7039,-1670.1570,545.0656,1493.5674,3304.0682,1605.1097,0.0000,-592.9087,166.9259,6836.7611,-3380.5093,2263.8176,-682.1794,2228.8241,-3199.5289,2346.9703,1775.1497,4716.9469,8310.5018,2400.3251,6751.3382,4680.3169,10398.9494,5548.7753,-4140.0937,6471.3083,-44085951.7830,-44107649.1121,-44058154.8893,-44078693.4743,4847.3204,-44075898.4613,
10800.000,-6392.7569,0.0000,-5464.8195,1936.2517,3053.5003,-3745.4539,4691.7391,4064.9914,5074.6566,2989.7927,-5645.3684,-2868.3803,-5719.8661,-4472.3681,905.6740,4309.3596,3960.2452,4585.9652,4111.0936,4555.5325,-2710.9465,-2191.0494,-3893.3261,3280.0354,5519.3566,-1868.1305,3944.6813,-3411.5783,1298.0941,18.4595,4670.2093,6192.9509,2986.2021,4545.0091,-4344.6752,-1979.9969,-3170.6882,-6091.5033,0.0000,5766.5577,5099.6207,2717.3730,6859.6340,-5032.6629,5228.0585,1866.6757,1519.3402,569.2707,-5478.3392,1192.5242,-237389.4224,-252733.4212,-237443.1131,-245280.1053,-247329.7268,-237136.3265,-245126.0305,-240880.8442,-223863059.2794,-223867852.1952,-223866565.9974,-223857898.9156,-241544.9457,-223858656.8858,1228.4920,0.0000,3300.5040,-6095.1081,-4134.8482,-3339.6409,1941.8211,900.4339,324.0490,5179.4982,-519.7549,-4070.4705,7.4221,-5019.9374,-5322.3201,-852.9866,-1066.4404,3303.3220,5544.8937,2884.6783,-6171.7017,4659.0662,3323.1660,4684.7888,3806.7834,-3694.5441,1310.5188,2642.0329,-6211.4961,3136.1119,-2082.3210,275.0026,4010.2834,1430.4389,3818.7604,4309.7292,6024.1462,-2571.7015,0.0000,2538.7367,-3075.4151,-3541.7853,202.2026,244.5638,-613.3223,-4127.7741,-6695.3527,-3978.3340,-3347.4440,-6843.8259,323419.9423,291536.9224,303439.4384,304340.3460,313302.8430,305996.6562,305376.7288,307426.0924,239282510.4643,239241137.4870,239265555.5792,239254882.4748,307929.2670,239264208.7575,-2063.6585,0.0000,-2622.3709,2619.0714,-4632.0721,-4659.7676,4533.0283,5400.1082,-4709.8912,-3095.5777,3470.9029,-4854.4092,3874.1149,-1276.9476,-4344.0868,5320.1881,5441.9215,3781.3217,-318.0423,-4336.9173,-1490.0248,4634.0941,-4545.7856,-3844.5101,1627.7575,-5566.7540,5283.6847,-5118.5663,2402.1504,6178.2189,4626.4889,-2354.9859,4590.5680,4987.4195,-3792.7668,-4977.4967,1045.8580,2068.8293,0.0000,-2926.4171,-3535.4900,-5320.1612,-875.1154,-4591.0096,4464.0425,-5225.7076,-456.2815,-5320.1428,2567.5865,-184.8548,9767.1447,3589.6635,7152.3143,8567.6707,11219.2826,3313.3888,-1915.2503,4681.9662,-44013212.6646,-44037709.5326,-43986324.5761,-44013076.7111,6288.8993,-44005272.4488,
14400.000,5567.7975,0.0000,1920.5172,1159.4549,-149.8266,6261.9887,-5149.9794,-4056.5582,-6213.7753,-4920.8518,6085.0129,2376.6103,6230.9470,5717.8603,2233.0193,-2010.9989,-2768.6994,-6751.8209,-4471.4992,-6713.6437,4316.7643,-1774.5929,113.9233,-5454.2795,-5930.8894,303.8264,-4055.2963,1542.3856,2045.9164,900.3672,-3223.3740,-2993.3796,-4432.1267,-3569.1672,426.9082,-2626.3555,402.9499,5220.6110,0.0000,-4996.7091,-1507.0500,-6047.6083,-4927.2405,3679.8829,-2141.5697,2553.1919,1282.4119,4621.5371,4409.0154,-593.7410,-312235.7243,-318498.3989,-308256.6630,-316333.5149,-317024.3176,-306913.1378,-315379.8024,-312061.6260,-278221905.9921,-278219880.3146,-278226319.3061,-278210177.5133,-311306.3761,-278216643.5946,-2935.9974,0.0000,-4716.6054,4226.1772,6434.5969,7.5449,2656.5154,3755.4790,-3053.6594,-660.3070,-2051.0675,-284.0910,-2912.2463,2670.5034,6340.0151,4625.6694,5306.0175,-829.7313,-3132.9585,-342.7436,3249.9096,-5463.9643,-5741.5751,-4190.1364,-2197.4035,6855.6317,3801.4392,-6366.3942,3660.4559,2304.1311,5557.8900,3816.0529,758.2371,2929.9643,-5104.3549,-3847.8862,-4993.8035,-766.8823,0.0000,1056.4975,4846.2010,3349.9634,1656.6102,-4609.2112,3695.6084,4133.4568,5594.0461,3724.3409,-61.7315,5262.4472,254283.4486,219157.8469,232125.2425,233670.7169,242251.1953,235632.9659,234484.0748,237929.5221,173156158.7144,173115680.3108,173131700.1792,173132119.4475,237441.3867,173137146.5866,-2651.9591,0.0000,4645.2262,-5352.7723,2521.5364,2756.4170,-3587.8767,-4013.9978,-322.0035,4535.7613,1728.6983,6514.1010,-710.8207,-2649.9454,1661.3657,-4725.7543,-3279.0947,-203.4590,4227.5531,1617.3321,4285.0662,-3886.4125,3716.3418,-368.6153,2755.9513,1009.0045,-3802.0372,1355.4798,-5341.4657,-6481.9749,-2528.2243,4509.3106,-5099.2143,-5139.4492,4634.7215,5040.2735,-4733.1227,-4496.8828,0.0000,4699.1685,4699.4980,632.4693,4555.2016,3403.3087,-5435.2751,4906.0356,3786.4275,3019.9741,-5334.9019,-4502.1119,11172.8470,4799.6782,7321.2028,11707.6027,11648.9783,2007.7045,958.4690,9260.5120,-43939937.0373,-43967483.1652,-43915678.8066,-43945108.6362,7729.7838,-43934624.1529,
18000.000,-1594.5222,0.0000,2193.0873,-4756.4029,-2189.2545,-6213.8321,3937.3832,3104.6942,3033.5612,5183.9283,-1816.8725,-2954.5723,-4344.6266,-4826.4643,-4138.5906,137.8063,1116.1868,5441.7394,4056.5788,6308.2548,-5301.3380,4648.0792,2958.4104,5105.6678,4168.6648,1842.0227,2747.5513,920.4705,-5473.7819,1174.9377,1098.8558,-1454.3282,4877.6141,2522.8195,3267.6510,5894.4472,3493.7199,-3327.7735,0.0000,3520.5250,-2174.7485,5330.0124,1341.9742,-1450.6309,-686.8584,-5582.9963,-4410.3824,-6024.6437,-2835.5040,-1700.6578,-367432.9626,-364049.6301,-359440.0325,-366859.6039,-366248.7659,-357262.8343,-365292.7037,-360185.9620,-313602657.9940,-313594997.4355,-313604184.6162,-313588258.5812,-361130.8148,-313596257.6993,3885.3528,0.0000,5417.0629,-1726.1492,-6456.7111,2646.5981,-5558.2077,-6069.5133,3530.4253,-3809.4559,3706.3215,4474.9447,4519.5652,1373.9104,-5168.6787,-6815.7490,-6591.6307,-2033.9909,-1129.6852,-1899.1270,898.4697,5085.2314,6168.5832,1641.7450,-1103.3323,-5258.4402,-6055.3867,5516.5632,-187.6526,-6190.1641,-6705.3541,-6161.6926,-4459.9350,-6110.4169,5526.1964,3107.0431,2713.7870,4417.0387,0.0000,-4705.2834,-5865.7985,-651.0342,-4088.6947,6647.7541,-6212.2737,-3785.9805,-2628.5536,-1743.0837,4139.3336,-1666.8226,168004.3383,132547.6885,145951.5377,147539.5535,155864.3534,149972.3677,148242.8190,150978.3724,95199424.0156,95161791.3420,95167821.9467,95182280.0985,151643.8173,95180164.3616,5372.0319,0.0000,-3672.9135,4700.3269,1155.0678,1118.1795,-116.3322,-376.3840,5123.3120,-1988.0959,-5221.5155,-4431.2900,-2919.9446,4641.4124,2026.0353,1100.1265,-1363.2596,-3547.9742,-5483.4277,2098.8986,-4333.0305,765.4380,-216.4343,4313.8404,-5395.0150,4121.6616,-1056.1033,3663.0455,3999.2611,2898.4598,-1219.7417,-1971.8888,1570.1832,1981.8199,-2573.3538,-1686.8403,5269.2574,4167.0079,0.0000,-3708.1530,-2971.3170,4390.3605,-5422.4734,367.7858,2931.9119,-1517.3113,-4585.5146,2242.4650,4750.7308,6514.6861,12534.6920,6032.6642,7598.7710,14225.9236,11662.5728,1588.7624,4551.2010,7764.1178,-43866295.0789,-43896935.3868,-43846005.5086,-43874659.4453,9169.8492,-43863953.5998,
21600.000,-3058.2952,0.0000,-4997.4780,6821.1739,3982.9495,3173.7755,-727.7680,-391.5095,1041.3778,-2795.3407,-3558.9018,3501.0651,528.9129,2857.3790,4960.5610,1434.6263,1548.1233,-1688.1605,-3477.9762,-3435.6591,5172.9657,-5613.2939,-4599.8107,-3454.9979,-1841.7291,-1245.2189,665.7981,-3975.8058,6389.5887,-3460.9510,1752.8612,4322.6768,-2930.2612,-951.2684,-5302.8589,-6115.0300,-6444.9097,1207.8786,0.0000,-1674.6040,4541.3332,-588.2948,1837.2124,-1630.1311,2377.7982,5922.7962,6460.8770,3340.1469,1447.1421,4890.6756,-399101.2754,-386484.4227,-387715.8641,-393841.0645,-391413.4986,-384586.6960,-391415.0981,-388913.9884,-327586597.3684,-327575096.5092,-327582108.5512,-327574409.3019,-387798.8985,-327579046.3643,-4498.6816,0.0000,-4746.6919,-214.8748,3872.2563,-4377.0752,5658.7531,5147.2288,-107.8801,5664.4536,-4406.5819,-5997.4555,-5042.1544,-5277.2281,1815.5936,5947.9129,4409.4650,4777.8646,5001.7250,3959.8623,-4287.8945,-2943.3096,-3713.1561,2468.0227,4847.0073,369.1221,4492.6728,-1194.5125,-2231.4781,5512.2023,5212.9137,4279.7691,5240.2253,6394.8881,-4292.3803,-1322.3599,-654.6836,-6698.9477,0.0000,6720.0741,5189.7058,-940.4420,6005.6475,-5366.4173,6330.0206,2136.2957,-575.4125,-2257.7911,-6654.2590,-1331.4377,70099.5119,37226.8367,50346.9257,51463.2969,59686.2384,54231.9680,52722.3879,56595.2163,10730685.7123,10697261.9147,10693946.6610,10720135.8640,56036.7751,10711718.5812,-4131.1968,0.0000,301.8919,-1118.7785,-4124.6453,-4201.5474,3714.7675,4458.1369,-6852.8135,-2332.6357,3478.9513,-262.7819,4691.1728,-3292.4190,-4484.5273,3197.4050,4960.4964,4533.2459,3252.2860,-4516.2729,1570.8900,2801.9522,-3451.7908,-5427.9012,4545.1899,-6815.6189,4957.3183,-5252.2035,514.2996,2387.5514,4161.1389,-2640.9916,3171.3513,2417.0824,-1127.6807,-2847.2124,-2350.0773,-1309.1907,0.0000,510.7464,-613.1088,-6856.6514,2889.9313,-3873.2912,1408.1783,-2857.2551,2286.1882,-5310.4447,-1226.3445,-4760.0542,13857.9056,7291.3537,8296.4411,16246.3782,11240.8706,1912.4633,8959.3805,11860.0908,-43792479.2504,-43826025.0495,-43777111.8285,-43801797.7610,10608.9715,-43793260.8157,
