sl_20_86400_20300411 Coordinates.csv
2030/04/11 07:47:00.0000 UTC

Generated: Tue Oct  8 21:51:12 2024,
Start: 2030/04/11 07:47:00.00, Stop: 2030/04/12 07:47:00.00,
TIME_UNITS,STARLINK-30328 - X-Coordinate,STARLINK-6232 - X-Coordinate,STARLINK-6202 - X-Coordinate,STARLINK-30287 - X-Coordinate,STARLINK-11234 [DTC] - X-Coordinate,STARLINK-5173 - X-Coordinate,STARLINK-1960 - X-Coordinate,STARLINK-4593 - X-Coordinate,STARLINK-3606 - X-Coordinate,STARLINK-5902 - X-Coordinate,STARLINK-1686 - X-Coordinate,STARLINK-6190 - X-Coordinate,STARLINK-5703 - X-Coordinate,STARLINK-32102 - X-Coordinate,STARLINK-6307 - X-Coordinate,STARLINK-3591 - X-Coordinate,STARLINK-1999 - X-Coordinate,STARLINK-30233 - X-Coordinate,STARLINK-11104 [DTC] - X-Coordinate,STARLINK-2467 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30328 - Y-Coordinate,STARLINK-6232 - Y-Coordinate,STARLINK-6202 - Y-Coordinate,STARLINK-30287 - Y-Coordinate,STARLINK-11234 [DTC] - Y-Coordinate,STARLINK-5173 - Y-Coordinate,STARLINK-1960 - Y-Coordinate,STARLINK-4593 - Y-Coordinate,STARLINK-3606 - Y-Coordinate,STARLINK-5902 - Y-Coordinate,STARLINK-1686 - Y-Coordinate,STARLINK-6190 - Y-Coordinate,STARLINK-5703 - Y-Coordinate,STARLINK-32102 - Y-Coordinate,STARLINK-6307 - Y-Coordinate,STARLINK-3591 - Y-Coordinate,STARLINK-1999 - Y-Coordinate,STARLINK-30233 - Y-Coordinate,STARLINK-11104 [DTC] - Y-Coordinate,STARLINK-2467 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30328 - Z-Coordinate,STARLINK-6232 - Z-Coordinate,STARLINK-6202 - Z-Coordinate,STARLINK-30287 - Z-Coordinate,STARLINK-11234 [DTC] - Z-Coordinate,STARLINK-5173 - Z-Coordinate,STARLINK-1960 - Z-Coordinate,STARLINK-4593 - Z-Coordinate,STARLINK-3606 - Z-Coordinate,STARLINK-5902 - Z-Coordinate,STARLINK-1686 - Z-Coordinate,STARLINK-6190 - Z-Coordinate,STARLINK-5703 - Z-Coordinate,STARLINK-32102 - Z-Coordinate,STARLINK-6307 - Z-Coordinate,STARLINK-3591 - Z-Coordinate,STARLINK-1999 - Z-Coordinate,STARLINK-30233 - Z-Coordinate,STARLINK-11104 [DTC] - Z-Coordinate,STARLINK-2467 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
32400.000,4618.5343,6435.1019,-4490.8243,1712.7914,732.7545,6215.7291,-3844.3221,6387.1931,5004.8641,-4957.5270,2153.7461,-1620.3904,-2889.4472,-722.8465,756.3584,-4126.8705,6117.2730,1621.1402,-2788.4874,-79.5733,-334018.2700,-320830.0195,-329270.0137,-327725.9103,-325601.6975,-326182.8259,-333765.4186,-331091.9684,-170420066.8127,-170405452.5793,-170429762.4808,-170440521.5065,-330616.3931,-170433875.5234,3259.6726,2300.6663,-4933.6865,-4911.5890,4242.3932,1667.3947,2315.6208,-310.2269,4048.4530,1841.1720,5057.7920,3396.2942,-4190.4688,-6206.8079,6716.0338,2805.8667,-1672.0716,-6072.1518,2924.9051,6705.1414,160163.3459,175500.9652,171030.8077,169585.1772,178524.1004,177793.0375,180652.6465,177736.2746,-310444562.3741,-310424341.9919,-310449539.9330,-310454735.3618,176984.2788,-310459587.7918,3976.7207,1161.5267,1897.7716,4554.0743,5040.0107,-2090.8961,5202.1301,-2563.9533,2477.3836,-4472.3893,-3845.1875,-5842.8763,-4692.6858,-2819.6967,-1565.5381,4740.3240,2721.3790,2867.3832,5388.9159,-1534.4762,117521.1377,112888.2365,115438.8424,120898.1940,118572.2691,108029.1781,112943.7968,114530.4864,76529529.1263,76511058.3795,76511318.5408,76518240.6824,116126.2447,76528561.1892,
36000.000,-5120.3933,-5557.5696,5876.1981,1547.6541,-5302.2412,-6125.6870,115.1650,-6304.8980,-6008.1231,4125.4950,-4810.6192,1452.3286,5983.9316,3737.3396,-3059.6819,-79.7775,-5829.1807,1977.5782,-958.7586,-1603.1061,-362599.7606,-356812.8805,-364465.4254,-361417.3836,-358259.7564,-359470.0009,-367630.4316,-363947.7354,-84192393.7547,-84187031.2843,-84207731.4094,-84214484.1163,-364488.6749,-84205247.8523,865.5309,628.6139,3239.9296,6355.2883,-904.4461,437.9682,-4957.0368,2001.0326,-2776.3482,-5190.2861,-4547.7950,-6476.8339,1969.4935,3345.2676,-4513.1612,-4439.4834,3307.0685,4678.4079,-5899.4309,-6005.0414,72228.6472,87863.4955,82385.3902,81667.8948,89642.6489,89485.4484,92036.4410,87685.3174,-343995545.1091,-343971032.3689,-344004301.9046,-344013060.4424,88499.0927,-344011277.1431,-4573.7324,-4101.7446,1756.4256,-2262.6542,-3891.8658,-2843.6221,-4773.3823,-1928.3734,1939.5352,1984.7098,-1073.8609,2040.0582,2855.0404,4662.1977,4279.6197,-5272.4275,1648.5158,-4692.5304,-3127.6182,-2951.9169,116218.0880,112401.7752,115744.2039,118882.1630,119224.7285,108529.2737,109293.7804,116616.4009,76598303.0939,76580855.8647,76583097.2677,76593079.9409,115151.6002,76600460.8359,
39600.000,4763.0654,3317.7528,-5391.3796,-3741.0667,6241.1351,2532.9146,2631.9950,3181.0304,4615.0150,-2192.1945,4423.3884,-1270.5720,-6873.5175,-6050.5391,5237.3658,3534.1905,2706.0266,-5400.3007,3190.2416,3406.2322,-368588.3841,-370095.9494,-376468.6453,-372351.6056,-368099.3752,-369873.3646,-377815.7620,-375811.3782,7783264.0483,7778892.7500,7764974.6850,7765569.4796,-375106.3296,7771558.8641,-4457.3758,-4045.4716,0.8103,-5637.0428,-1849.6968,-3183.4107,6256.8922,-3318.8336,-272.1742,6336.8619,674.9655,6167.1934,272.9481,263.0207,1049.9705,5441.0618,-3937.2110,-2461.4818,5644.5558,2493.8371,-19636.0806,-6664.5678,-11409.1557,-11667.7643,-4520.5997,-4326.7393,-2456.3939,-4698.6732,-354067806.5631,-354041513.9680,-354082799.8232,-354091392.8880,-5670.1588,-354083741.1726,2290.9367,4540.6738,-4371.0123,-1457.1181,-1296.2355,5395.1206,1107.0992,5119.3804,-5127.2109,1715.2959,4983.8655,2917.4573,744.2996,-3208.9151,-4429.1919,2311.6481,-4990.6841,3533.3996,-1855.6535,5418.8158,114889.7410,112246.2109,115880.7096,116451.2581,119253.9093,109740.9366,106510.0836,112785.8734,76667196.1643,76650729.1634,76656285.4595,76670213.5453,114166.9163,76672339.8453,
43200.000,-3085.1431,-854.0999,3852.2703,4801.4142,-2184.1846,1647.4779,-3779.3919,1162.5073,-2341.8722,-977.6317,-2607.2559,-520.2994,5083.1818,6106.8836,-6326.6464,-4820.4903,1745.0059,6907.8775,-3962.3530,-5164.8831,-351906.6466,-360835.0437,-364565.5211,-360211.7090,-354281.7555,-357167.9543,-363849.5548,-360891.6936,99229598.2769,99215639.0886,99212099.5065,99220324.4342,-361781.7998,99218961.8564,6025.9049,6507.1333,-3783.6056,2585.6981,3592.6406,5556.0285,-4714.7700,4653.5635,4146.7239,-5283.5410,4396.0824,-3094.7644,-2625.1523,-3066.8767,2110.8147,-4423.6440,4285.4139,173.4641,-1575.1563,1600.5391,-109768.9410,-101785.8424,-104446.8947,-104279.2803,-98060.1419,-98076.1850,-96427.2653,-100495.1049,-339973646.8145,-339948051.8928,-339995531.4674,-339995869.9053,-99513.7347,-339989250.0724,1410.7310,-2240.7324,4348.6243,4250.2486,5124.1151,-3495.3097,3276.3564,-4947.7789,4983.8287,-4369.9646,-4345.7342,-6202.4688,-3898.1232,-533.9809,1898.1794,2148.9371,5114.0011,-153.8759,5214.9324,-4255.9290,113539.0524,112919.9952,115547.9519,113598.1108,118783.5706,111757.0444,104451.6832,114330.8031,76736401.6898,76720690.3468,76731134.2347,76748137.9011,113172.2613,76744198.1938,
46800.000,-113.0922,-1395.2693,-1966.3277,-5097.5252,-3354.4856,-3966.9865,4117.8211,-4305.8992,436.0625,4479.1757,488.4036,3770.0332,-1641.3537,-3296.7743,5333.1773,4407.9371,-5075.8820,-5651.0273,4004.0341,5484.9715,-313870.6184,-329176.6604,-329492.6616,-326396.7145,-317625.0375,-323393.7914,-326783.2102,-326539.0233,183905344.5025,183882534.4890,183892275.5001,183899459.7839,-325355.9610,183895443.4211,-5462.9393,-6639.1480,6426.4014,1579.1347,-4387.2658,-5318.5325,626.1543,-5165.6985,-6687.7664,3039.9861,-6681.1207,-281.4892,4885.2519,4575.9952,-4067.5302,936.6653,-4239.5377,2168.6660,-3569.1806,-4144.6719,-192742.9204,-186896.2486,-190893.8777,-189184.4463,-185101.3547,-186935.9814,-183756.2927,-186081.4196,-302674675.3970,-302652090.9159,-302701664.4208,-302686382.5008,-187039.9935,-302689523.2217,-4245.9086,-1435.2879,-1728.9801,-4409.2600,-3684.5750,-1327.5559,-5479.9862,1483.8428,-1644.0709,4306.9379,-301.1196,5815.8446,4608.8146,3884.8526,1761.6511,-5216.5860,-1988.5718,-3342.3227,-4091.1539,196.5377,112170.6826,113482.6659,114568.6132,110778.0438,117881.9900,114104.7319,103037.5993,111155.2323,76806091.4492,76790752.3167,76807680.6110,76821592.3944,112167.7046,76816035.8578,
50400.000,3883.6630,3462.6176,-233.8872,4509.0280,5731.5715,4223.6595,-4171.2928,5084.5658,1191.1684,-6707.3477,2049.4694,-6354.5705,-1746.0133,-1149.7522,-2161.0232,-3447.2983,5831.8739,2365.6000,-2829.2396,-3200.3633,-257070.1139,-274621.5411,-273396.1832,-270419.5968,-260451.2737,-270657.5974,-269118.4016,-266753.5132,256031216.2357,256000833.9648,256024498.8972,256019533.1205,-268145.1677,256021551.3432,3642.6672,4262.8685,-6657.1282,-4925.0734,2950.5123,1605.5624,3748.1370,3592.6659,6203.0983,-648.0631,4365.9008,1909.7056,-6227.9506,-5049.7659,4933.2222,3490.9257,2782.5011,-4466.3117,6092.7280,4608.6858,-263713.1247,-260391.5087,-265299.6073,-259994.1472,-260181.2561,-265058.0564,-258879.7399,-263478.0849,-244716217.7893,-244698666.3613,-244744326.8926,-244720880.7499,-262658.0295,-244730106.8872,4405.5514,4223.2751,-1945.6031,1806.1539,-1581.1952,5024.7035,3973.7892,2936.9127,-2784.2577,-1593.4697,4648.3632,-2054.7417,-2465.2697,-4490.4944,-4375.1249,4828.2642,-2440.5446,4705.0172,-585.3344,3966.9841,110793.0864,112590.6898,112936.0056,111206.9461,116583.7632,111600.2401,102231.5732,111860.8568,76876404.5221,76860929.0512,76885512.1127,76888746.8783,111153.3166,76887852.8138,
54000.000,-6507.3081,-5275.8458,2804.8121,-2593.0475,-3922.1557,-3571.3846,3429.7909,-4227.9364,-3098.3240,6391.2679,-4720.3700,5983.6360,3976.1275,4891.7558,-1929.0308,2381.6554,-4413.0105,1229.0442,-326.7569,-1133.5594,-185165.7304,-202731.4705,-199742.1007,-195355.0916,-186407.2366,-197448.8913,-194622.0723,-195441.0804,310684329.1585,310648123.4580,310682985.1599,310666172.9376,-193794.0308,310674366.5595,-1485.1178,-582.1846,4530.4721,6123.0047,1260.5818,3479.4608,-5959.0954,211.1375,-2977.2405,-1610.0015,354.2768,-1935.3646,5529.3797,4406.3448,-5048.0678,-6337.2598,480.6846,6054.0333,-4780.7949,-4006.4879,-318739.1670,-318728.4229,-322905.3063,-316526.5412,-318612.6543,-324699.7071,-317104.4612,-320960.2015,-170053649.8163,-170042736.6320,-170078290.0076,-170059965.9729,-321534.9170,-170066650.7611,-1820.3038,-4464.8142,4435.2970,1906.3612,5192.3064,-4576.8556,181.7330,-5438.2782,5388.7262,-2123.9658,-4754.3332,-2958.5012,-1231.7934,1900.1367,4340.3233,-1281.1670,5277.1971,-3105.5891,4735.6563,-5479.4848,109424.3405,111371.2177,110815.8818,112575.8371,114900.5129,106945.9273,102032.5345,109598.2405,76947438.2796,76931235.8903,76963719.9084,76954868.0963,110129.1685,76959649.0383,
57600.000,6595.8740,6055.7801,-5308.2838,-734.2940,558.2362,2264.1773,-957.5488,2960.5769,5117.3381,-3649.3099,5472.7122,-2422.1815,-4918.1120,-6154.9700,5104.9179,-557.8402,2363.9002,-3767.1649,4467.1433,5154.4467,-102596.5348,-118293.7637,-113156.7697,-108213.2946,-100225.2774,-110567.1190,-108051.5307,-105307.4098,344134203.0826,344094286.6263,344134716.8116,344114003.2810,-107043.2782,344123514.2213,-809.1727,-2724.4157,-1308.6116,-5254.0696,-5634.9027,-6367.1336,5333.3779,-4460.2222,-944.9420,3768.0975,-3843.8921,1971.3781,-2541.6359,-2221.2636,4378.1578,6112.5946,-4412.9609,-5775.5288,1537.1467,3153.6956,-355113.2426,-357852.4758,-359952.6314,-353680.5450,-356804.1123,-363061.5024,-354890.0741,-360211.2151,-83782500.7967,-83779287.8949,-83800674.6592,-83794912.3189,-359904.7279,-83794939.3336,-1924.5958,1986.0604,-4275.6883,-4446.9456,-3465.7178,311.0678,-4243.8960,4325.4279,-4535.1913,4509.3640,477.6270,6191.5678,4142.8506,2026.4138,-1704.3378,-3136.3497,-4760.4146,-477.9187,-4815.8336,3275.2034,108113.4781,110039.9201,108502.0329,113168.8332,112825.1723,103236.9954,102473.6014,109263.9110,77019242.0773,77001689.8770,77041278.8066,77022533.8887,109095.3329,77031424.5080,
61200.000,-4174.3861,-4898.7590,6568.0004,4406.8396,2080.5422,313.8746,-2879.5579,-1657.4336,-5858.7967,-80.6803,-2567.5424,-2097.9429,5014.4135,4946.7967,-6186.7994,-2376.1143,-611.0584,4885.8582,-6580.3048,-6537.5582,-13999.1992,-26595.4533,-19171.7507,-14606.8771,-7441.8669,-16629.7133,-14793.6895,-15241.1152,354097409.7398,354056105.8765,354095445.0971,354080178.9765,-13427.4795,354085783.8763,3252.8314,4606.4543,-1618.1336,3275.2526,6022.1443,5294.6535,-3081.4093,6674.7319,3570.5247,-5567.1940,4530.3056,-3151.1583,-1620.7225,-1426.6542,-2440.2367,-3446.0197,6775.6931,3138.1134,1278.2925,-1816.5056,-371953.8740,-375088.7810,-373970.3097,-368307.3602,-372529.2035,-378032.5468,-370082.3749,-375379.8617,8209268.2497,8204371.1345,8197754.5472,8190910.7356,-375309.5510,8196896.7737,4444.5221,1681.3906,1536.0091,4202.0214,-1861.3866,4189.4215,5423.3431,-375.0546,730.0745,-4119.1215,4214.5815,-5828.2124,-4489.7555,-4526.5280,-1975.0947,5462.6130,1170.8674,3739.4504,719.2851,1112.8959,107070.1250,108656.8756,106337.5727,113139.0030,110335.4240,100394.7664,103626.6655,108062.1462,77091814.0572,77072310.1699,77117519.0353,77092386.2100,108051.8831,77103179.1992,
64800.000,625.8473,1670.4456,-5558.1651,-6702.9378,-3734.1705,-3915.0965,6144.1164,-341.1936,4036.4021,3154.7471,-2695.0887,4805.4657,-4293.2301,-2461.0142,5257.3856,5445.5743,-1032.9143,-5020.9915,4527.9709,4896.0793,80665.2063,66650.8616,76133.9429,79592.4827,85836.4900,78000.2495,79620.6796,82782.6816,339893479.8151,339853120.3373,339885638.7166,339882365.1440,81078.0936,339880979.4171,-5467.4747,-5141.6587,3571.7724,-1065.3856,-1575.9939,-1750.5584,856.5599,-5705.7844,-4341.1214,6049.7977,-3481.3022,4592.6743,5031.1753,5136.2970,-785.5311,326.9000,-6056.2508,992.1370,-3011.8548,-748.8959,-369446.7493,-369210.1314,-363993.0946,-359263.0794,-365166.9475,-368837.8884,-362149.7763,-366420.7931,99643092.1120,99630395.7842,99635927.4992,99622132.2379,-366757.0772,99630252.7676,-4195.1551,-4345.1605,2110.7159,-1352.9911,5244.3461,-5236.5088,-2977.9614,-3849.3816,3521.4310,1165.6555,-5062.5715,2009.0266,2026.9357,3805.5440,4447.9854,-4212.2963,3139.7749,-4650.0741,3979.0486,-4777.7385,107460.0729,107246.6057,104623.0038,112610.1112,107423.9544,98278.2338,105584.5921,106607.6776,77165101.2665,77143118.5535,77192228.0667,77164615.5269,106998.8935,77174913.0887,
68400.000,2457.1936,2424.0602,2340.3606,6389.2153,4364.3653,6294.9461,-6654.4404,3231.5758,41.8104,-4745.0166,6340.1475,-4618.0162,2399.8239,-161.8222,-3301.8229,-6634.4990,3171.0402,4351.1726,451.7241,-1796.5356,175404.5972,155621.9777,166568.5375,168467.2097,172586.7473,167160.9937,170327.1757,168863.6890,302491416.0880,302454102.0682,302476215.1824,302486228.6574,170438.9355,302478360.6202,6331.5006,4806.4902,-4733.1705,-1234.1587,-3814.9555,-1555.9169,899.1806,2567.1917,4145.0037,-4377.4534,1786.3744,-4260.3432,-6266.7834,-6838.6861,4375.2558,1852.6773,2792.5546,-4692.2217,4200.2814,4118.9561,-337425.1912,-340475.8528,-330663.2820,-327061.8344,-335816.9892,-336225.9085,-332824.0185,-335471.0525,184278317.9433,184258853.5932,184271815.6852,184259399.4389,-334784.6364,184264576.6127,1301.9095,4360.7934,-4504.7996,-2357.7665,-3235.9523,1920.6455,-1501.1289,5504.7079,-5520.5563,2492.5688,1245.8804,2946.6790,1681.2552,-396.4043,-4254.9330,163.4513,-5466.1525,2603.1085,-5259.6349,5196.0940,107712.8671,105821.4386,103535.7033,111650.4388,104546.5127,96806.4348,107874.0239,106486.5566,77239003.0853,77214140.0762,77265480.2550,77239301.4847,105936.4398,77246626.1531,
72000.000,-4263.9882,-5540.8677,1699.1945,-3694.8654,-2615.2173,-5101.8355,3963.8125,-5876.5865,-4265.8030,5103.0965,-5549.3066,2908.1338,805.6375,2619.7590,1120.4968,4705.2493,-5331.1745,-2612.7836,-4676.0054,-849.6551,257067.9203,234740.8363,246284.0588,246436.9690,246291.8128,245172.2222,251357.9550,250272.6308,244443623.0654,244410976.5705,244421666.8323,244440118.5487,248946.7444,244430505.4260,-4889.8594,-3786.3481,5262.4305,3627.6260,5714.9710,3298.4043,-2663.5352,622.1984,-3722.1307,740.5124,682.5943,1124.7696,5317.2408,5403.5207,-6680.4823,-3083.3316,958.8270,6306.4777,-4431.7783,-6484.4856,-280669.2007,-290604.6465,-276185.0285,-273742.1074,-283711.2618,-282415.0858,-283928.2106,-280626.3405,256338165.7128,256313594.2346,256328496.6848,256324598.0804,-281425.5414,256323303.0646,2389.5636,-1746.5982,4182.0244,4580.9320,-2135.9290,2966.5165,4939.9185,-3543.2168,3936.1329,-4623.8078,3691.8150,-6212.5955,-4359.6298,-3307.3771,1485.7400,3967.7833,4271.3726,1074.7931,1981.7195,-2134.7711,107337.4471,104388.4989,103082.4065,110294.5870,104919.0795,95943.1246,105310.5338,103960.6154,77313377.7419,77285403.8565,77337463.7249,77316276.4711,104864.5983,77318318.3689,
75600.000,4999.2672,6425.8013,-4766.4336,102.9782,-1791.6976,564.0085,176.7838,6327.7490,6303.0838,-4653.8323,1443.8281,-1701.3025,-4383.6478,-4750.5641,1082.0989,-523.6190,6025.9798,-430.9375,5535.5973,2487.6695,320425.7119,299027.4225,310189.8251,308630.2122,306582.2365,307156.9420,314764.6992,310505.7641,169711748.4258,169684695.1773,169685352.8890,169702672.9723,311584.2026,169699105.9292,1315.7077,1737.5518,-4855.5686,-5674.0011,-3583.4117,-4022.8742,4642.0290,-2608.2375,2799.6945,3337.9047,-3900.9399,3401.5546,-3166.2125,-1637.9935,6498.6743,4113.6650,-3349.8826,-5558.3557,2418.3002,5950.5654,-204884.5851,-222665.3661,-204137.2676,-202705.4893,-211662.1137,-210927.1521,-213721.1250,-211078.1446,310904054.4498,310876476.8407,310888226.9579,310893782.2070,-210079.8395,310888123.6259,-4600.2912,-1944.3302,-1362.0257,-3963.8913,5280.0449,-5414.2117,-5078.7648,-786.1556,167.9826,3881.1525,-5264.1649,5801.0492,4308.8690,4652.4648,2163.4418,-5506.4402,-367.4430,-4090.6111,2989.3087,-2395.8798,106684.5470,102952.3758,103097.4225,108554.1859,106230.7592,95687.2451,100599.4121,104809.3427,77388051.4922,77356944.1115,77408387.5197,77393999.3995,103783.4466,77389989.7128,
79200.000,-4944.8674,-5139.9098,5870.5040,2847.6638,5919.9636,4200.9331,-3392.7360,-3708.1511,-5462.8700,3410.2862,2523.7774,1645.4452,6685.3833,5853.5758,-3441.7904,-3502.9993,-4015.5413,4010.3439,-3576.8250,-3642.7129,361687.6238,344416.2298,354273.2218,351215.8948,348126.4429,349335.2399,357517.5121,355194.6692,83396313.2014,83374940.9286,83368827.6317,83379448.7901,354345.7780,83384586.9189,2827.6034,1368.3146,2905.4433,6246.1744,221.2263,4101.4577,-5711.7930,3566.8320,-515.5680,-5978.5624,5882.8204,-6437.8718,824.6072,-2316.9379,-3979.7135,-4857.0979,4140.5719,3367.9716,1894.4372,-2454.6553,-115785.9901,-140886.0375,-119184.4983,-118493.0015,-126494.1364,-126327.8122,-128807.9487,-124391.9365,344251369.2301,344223049.4321,344227834.6685,344235156.1512,-125297.6793,344234682.1255,3914.6307,4438.7189,-2292.6659,860.9686,-2995.9727,3352.1910,1775.6997,4569.4673,-4189.2302,-751.5277,1987.3959,-2023.6468,-1590.5876,-2709.0003,-4523.8517,3399.1719,-3801.8321,4501.0794,-5396.8772,5281.4228,105865.8863,101516.3190,103287.0597,106422.1792,106766.9356,96071.9269,96834.2083,101383.1311,77462829.8706,77428801.4702,77478445.9678,77467164.3226,102693.0634,77461640.1615,
82800.000,3951.3785,2774.4347,-5202.1198,-4470.7944,-5744.0168,-5998.7465,4533.1273,-725.7363,2927.3118,-999.0141,-4169.6744,-1425.2666,-6421.0680,-4815.4853,5533.5496,5342.9712,-141.1306,-6532.5060,934.0086,4693.2050,378533.9371,368018.5250,375810.1690,371688.1038,367496.7224,369272.7346,377230.5326,373867.9186,-8611419.0232,-8627887.1782,-8636395.4731,-8627014.7686,374494.0224,-8621999.7014,-5622.4322,-4721.8192,507.5927,-4496.7369,2300.5006,-2755.4711,4409.7354,-4278.4700,-2980.3572,6226.9392,-4238.0564,6111.1006,1453.8129,4736.3745,479.0638,4247.3979,-4144.5618,-896.0285,-5895.5197,-1973.3932,-19604.4405,-50390.2729,-26739.6420,-26515.5842,-33698.3108,-33878.0699,-35679.7398,-33423.8126,354103737.4955,354076770.4844,354072607.2274,354078730.6710,-32489.0944,354086783.2272,-791.6960,-4256.0322,4554.3133,2761.3596,-2403.9569,1469.1643,2695.3178,-5353.4321,5481.8909,-2861.0211,3091.2246,-2987.5823,-2137.1023,-1170.1579,4146.9098,925.1491,5509.3279,-2078.4364,3127.9282,-4629.6391,104931.3377,100082.8412,103308.3554,103876.2682,106680.7749,97169.0727,93936.1276,102973.5367,77537510.2822,77501024.6460,77547809.9362,77534083.0671,101593.5282,77533269.6917,
86400.000,-1557.9579,-325.5035,3645.2117,5045.1201,955.6604,4398.7196,-4256.8462,4449.7216,-454.7693,-2365.1048,3973.9547,-456.4519,3714.1549,1385.9686,-6349.5830,-4876.6279,4257.9856,6552.7859,1244.0875,-4784.3223,370250.6353,368311.9606,373479.1552,369124.8187,363247.1400,366134.2840,372828.7862,371297.3757,-100031568.8936,-100044662.0670,-100050921.2662,-100039859.0507,370734.9547,-100041046.2218,6110.9959,6764.2110,-4255.8498,763.5659,-3864.4227,-719.2890,-577.6735,4577.9047,6068.2396,-4504.7075,-737.9009,-3069.1044,-3690.4479,-5223.7781,2481.8759,-1407.7923,3972.6139,-1425.7552,6369.6112,4869.4131,77173.1994,43123.7687,67376.3490,67172.4494,60903.6826,60944.0380,59352.1228,63151.6450,339788445.7430,339764421.7160,339751359.9252,339761255.3482,62421.2865,339771762.6753,-2846.3955,1478.9597,-4095.2343,-4678.1163,5299.2644,-5093.9941,-5378.1266,2578.5848,-3256.7177,4686.1806,-5355.0721,6201.6934,4515.3485,4205.5645,-1285.2742,-4664.3475,-3715.0135,-1679.2845,1824.3504,830.4372,103908.0879,98654.0540,102861.0104,100909.1941,106096.0476,99071.5358,91764.1805,98920.9429,77611895.1222,77573672.5204,77616628.3720,77600029.8836,100484.9218,77604878.2801,
