sl_100_86400_20300624 Coordinates.csv
2030/06/24 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:30 2024,
Start: 2030/06/24 07:47:00.00, Stop: 2030/06/25 07:47:00.00,
TIME_UNITS,STARLINK-3096 - X-Coordinate,STARLINK-2219 - X-Coordinate,STARLINK-5840 - X-Coordinate,STARLINK-31025 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-31234 - X-Coordinate,STARLINK-30378 - X-Coordinate,STARLINK-5570 - X-Coordinate,STARLINK-31079 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-31085 - X-Coordinate,STARLINK-4267 - X-Coordinate,STARLINK-2610 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-5604 - X-Coordinate,STARLINK-4370 - X-Coordinate,STARLINK-5167 - X-Coordinate,STARLINK-1758 - X-Coordinate,STARLINK-31618 - X-Coordinate,STARLINK-3192 - X-Coordinate,STARLINK-30984 - X-Coordinate,STARLINK-30116 - X-Coordinate,STARLINK-2330 - X-Coordinate,STARLINK-30448 - X-Coordinate,STARLINK-31966 - X-Coordinate,STARLINK-31204 - X-Coordinate,STARLINK-4102 - X-Coordinate,STARLINK-5337 - X-Coordinate,STARLINK-31957 - X-Coordinate,STARLINK-30169 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-6254 - X-Coordinate,STARLINK-2028 - X-Coordinate,STARLINK-31336 - X-Coordinate,STARLINK-30907 - X-Coordinate,STARLINK-5489 - X-Coordinate,STARLINK-31859 - X-Coordinate,STARLINK-2179 - X-Coordinate,STARLINK-2193 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-6111 - X-Coordinate,STARLINK-32027 - X-Coordinate,STARLINK-3287 - X-Coordinate,STARLINK-5040 - X-Coordinate,STARLINK-30270 - X-Coordinate,STARLINK-4429 - X-Coordinate,STARLINK-31404 - X-Coordinate,STARLINK-4182 - X-Coordinate,STARLINK-6032 - X-Coordinate,STARLINK-6163 - X-Coordinate,STARLINK-2608 - X-Coordinate,STARLINK-3899 - X-Coordinate,STARLINK-32023 - X-Coordinate,STARLINK-1752 - X-Coordinate,STARLINK-3672 - X-Coordinate,STARLINK-4056 - X-Coordinate,STARLINK-30833 - X-Coordinate,STARLINK-6095 - X-Coordinate,STARLINK-1273 - X-Coordinate,STARLINK-1228 - X-Coordinate,STARLINK-3585 - X-Coordinate,STARLINK-2323 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-5574 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-5919 - X-Coordinate,STARLINK-2709 - X-Coordinate,STARLINK-5710 - X-Coordinate,STARLINK-31844 - X-Coordinate,STARLINK-30474 - X-Coordinate,STARLINK-31486 - X-Coordinate,STARLINK-4315 - X-Coordinate,STARLINK-11118 [DTC] - X-Coordinate,STARLINK-4020 - X-Coordinate,STARLINK-30994 - X-Coordinate,STARLINK-31467 - X-Coordinate,STARLINK-1712 - X-Coordinate,STARLINK-4122 - X-Coordinate,STARLINK-1361 - X-Coordinate,STARLINK-31855 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-5992 - X-Coordinate,STARLINK-6262 - X-Coordinate,STARLINK-4047 - X-Coordinate,STARLINK-3318 - X-Coordinate,STARLINK-1053 - X-Coordinate,STARLINK-30310 - X-Coordinate,STARLINK-3561 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-6204 - X-Coordinate,STARLINK-30215 - X-Coordinate,STARLINK-31815 - X-Coordinate,STARLINK-30569 - X-Coordinate,STARLINK-5717 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-3518 - X-Coordinate,STARLINK-30360 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3096 - Y-Coordinate,STARLINK-2219 - Y-Coordinate,STARLINK-5840 - Y-Coordinate,STARLINK-31025 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-31234 - Y-Coordinate,STARLINK-30378 - Y-Coordinate,STARLINK-5570 - Y-Coordinate,STARLINK-31079 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-31085 - Y-Coordinate,STARLINK-4267 - Y-Coordinate,STARLINK-2610 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-5604 - Y-Coordinate,STARLINK-4370 - Y-Coordinate,STARLINK-5167 - Y-Coordinate,STARLINK-1758 - Y-Coordinate,STARLINK-31618 - Y-Coordinate,STARLINK-3192 - Y-Coordinate,STARLINK-30984 - Y-Coordinate,STARLINK-30116 - Y-Coordinate,STARLINK-2330 - Y-Coordinate,STARLINK-30448 - Y-Coordinate,STARLINK-31966 - Y-Coordinate,STARLINK-31204 - Y-Coordinate,STARLINK-4102 - Y-Coordinate,STARLINK-5337 - Y-Coordinate,STARLINK-31957 - Y-Coordinate,STARLINK-30169 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-6254 - Y-Coordinate,STARLINK-2028 - Y-Coordinate,STARLINK-31336 - Y-Coordinate,STARLINK-30907 - Y-Coordinate,STARLINK-5489 - Y-Coordinate,STARLINK-31859 - Y-Coordinate,STARLINK-2179 - Y-Coordinate,STARLINK-2193 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-6111 - Y-Coordinate,STARLINK-32027 - Y-Coordinate,STARLINK-3287 - Y-Coordinate,STARLINK-5040 - Y-Coordinate,STARLINK-30270 - Y-Coordinate,STARLINK-4429 - Y-Coordinate,STARLINK-31404 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,STARLINK-6032 - Y-Coordinate,STARLINK-6163 - Y-Coordinate,STARLINK-2608 - Y-Coordinate,STARLINK-3899 - Y-Coordinate,STARLINK-32023 - Y-Coordinate,STARLINK-1752 - Y-Coordinate,STARLINK-3672 - Y-Coordinate,STARLINK-4056 - Y-Coordinate,STARLINK-30833 - Y-Coordinate,STARLINK-6095 - Y-Coordinate,STARLINK-1273 - Y-Coordinate,STARLINK-1228 - Y-Coordinate,STARLINK-3585 - Y-Coordinate,STARLINK-2323 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-5574 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-5919 - Y-Coordinate,STARLINK-2709 - Y-Coordinate,STARLINK-5710 - Y-Coordinate,STARLINK-31844 - Y-Coordinate,STARLINK-30474 - Y-Coordinate,STARLINK-31486 - Y-Coordinate,STARLINK-4315 - Y-Coordinate,STARLINK-11118 [DTC] - Y-Coordinate,STARLINK-4020 - Y-Coordinate,STARLINK-30994 - Y-Coordinate,STARLINK-31467 - Y-Coordinate,STARLINK-1712 - Y-Coordinate,STARLINK-4122 - Y-Coordinate,STARLINK-1361 - Y-Coordinate,STARLINK-31855 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-5992 - Y-Coordinate,STARLINK-6262 - Y-Coordinate,STARLINK-4047 - Y-Coordinate,STARLINK-3318 - Y-Coordinate,STARLINK-1053 - Y-Coordinate,STARLINK-30310 - Y-Coordinate,STARLINK-3561 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-6204 - Y-Coordinate,STARLINK-30215 - Y-Coordinate,STARLINK-31815 - Y-Coordinate,STARLINK-30569 - Y-Coordinate,STARLINK-5717 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-3518 - Y-Coordinate,STARLINK-30360 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3096 - Z-Coordinate,STARLINK-2219 - Z-Coordinate,STARLINK-5840 - Z-Coordinate,STARLINK-31025 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-31234 - Z-Coordinate,STARLINK-30378 - Z-Coordinate,STARLINK-5570 - Z-Coordinate,STARLINK-31079 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-31085 - Z-Coordinate,STARLINK-4267 - Z-Coordinate,STARLINK-2610 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-5604 - Z-Coordinate,STARLINK-4370 - Z-Coordinate,STARLINK-5167 - Z-Coordinate,STARLINK-1758 - Z-Coordinate,STARLINK-31618 - Z-Coordinate,STARLINK-3192 - Z-Coordinate,STARLINK-30984 - Z-Coordinate,STARLINK-30116 - Z-Coordinate,STARLINK-2330 - Z-Coordinate,STARLINK-30448 - Z-Coordinate,STARLINK-31966 - Z-Coordinate,STARLINK-31204 - Z-Coordinate,STARLINK-4102 - Z-Coordinate,STARLINK-5337 - Z-Coordinate,STARLINK-31957 - Z-Coordinate,STARLINK-30169 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-6254 - Z-Coordinate,STARLINK-2028 - Z-Coordinate,STARLINK-31336 - Z-Coordinate,STARLINK-30907 - Z-Coordinate,STARLINK-5489 - Z-Coordinate,STARLINK-31859 - Z-Coordinate,STARLINK-2179 - Z-Coordinate,STARLINK-2193 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-6111 - Z-Coordinate,STARLINK-32027 - Z-Coordinate,STARLINK-3287 - Z-Coordinate,STARLINK-5040 - Z-Coordinate,STARLINK-30270 - Z-Coordinate,STARLINK-4429 - Z-Coordinate,STARLINK-31404 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,STARLINK-6032 - Z-Coordinate,STARLINK-6163 - Z-Coordinate,STARLINK-2608 - Z-Coordinate,STARLINK-3899 - Z-Coordinate,STARLINK-32023 - Z-Coordinate,STARLINK-1752 - Z-Coordinate,STARLINK-3672 - Z-Coordinate,STARLINK-4056 - Z-Coordinate,STARLINK-30833 - Z-Coordinate,STARLINK-6095 - Z-Coordinate,STARLINK-1273 - Z-Coordinate,STARLINK-1228 - Z-Coordinate,STARLINK-3585 - Z-Coordinate,STARLINK-2323 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-5574 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-5919 - Z-Coordinate,STARLINK-2709 - Z-Coordinate,STARLINK-5710 - Z-Coordinate,STARLINK-31844 - Z-Coordinate,STARLINK-30474 - Z-Coordinate,STARLINK-31486 - Z-Coordinate,STARLINK-4315 - Z-Coordinate,STARLINK-11118 [DTC] - Z-Coordinate,STARLINK-4020 - Z-Coordinate,STARLINK-30994 - Z-Coordinate,STARLINK-31467 - Z-Coordinate,STARLINK-1712 - Z-Coordinate,STARLINK-4122 - Z-Coordinate,STARLINK-1361 - Z-Coordinate,STARLINK-31855 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-5992 - Z-Coordinate,STARLINK-6262 - Z-Coordinate,STARLINK-4047 - Z-Coordinate,STARLINK-3318 - Z-Coordinate,STARLINK-1053 - Z-Coordinate,STARLINK-30310 - Z-Coordinate,STARLINK-3561 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-6204 - Z-Coordinate,STARLINK-30215 - Z-Coordinate,STARLINK-31815 - Z-Coordinate,STARLINK-30569 - Z-Coordinate,STARLINK-5717 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-3518 - Z-Coordinate,STARLINK-30360 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-149.5302,-167.4635,5057.6644,1735.1114,850.6088,-4891.7126,3363.1623,271.5870,3166.6397,-5342.1405,-6310.6178,5378.0145,-3341.7741,-2096.4350,5225.5259,-2705.4826,-3875.8142,5274.6050,-3296.6727,5338.7758,-2005.2894,4126.6146,-6196.0317,3867.7214,-1119.8503,4727.8807,5983.8386,4095.0108,2563.8787,1370.5065,-5725.7412,-5192.8271,4379.7951,-5012.1178,4792.0295,2084.0552,5801.7781,-5161.7260,6271.5193,-4081.2972,-5893.1853,1302.2990,-3512.9027,-1314.9153,2855.2295,-33.2040,4688.5043,869.2140,283.4437,-87.7920,-4016.0935,5171.7660,5261.6246,5524.7856,-4874.1089,-2718.2381,4916.3326,1657.6529,6175.8827,5279.8146,3478.4143,5602.4235,2559.6877,-3277.7646,-5697.9445,-4268.2011,2920.4930,-563.6378,-5285.9671,-2927.1310,3451.9502,5568.3125,-2640.7275,-5306.9342,3850.6007,1955.9050,-4166.4690,-2640.4890,-4177.6987,1573.9915,-5833.0496,328.8569,-3463.1904,6138.8523,5155.0789,4777.4599,3900.9184,-3582.4810,-4870.9274,-3209.6415,6797.1318,-6463.9914,3931.8460,-5232.6760,3237.0867,-6837.6166,-6059.1657,-1538.1764,-4375.7118,3185.3122,-401790.2259,-373745.8532,-386995.2360,-388410.2881,-384486.5627,-383521.3765,-379914.4475,-382959.8184,-198050572.6213,-198009050.6838,-198033719.9636,-198045268.2441,-383538.9071,-198055752.1936,5206.8878,4151.0517,-345.2609,-6158.2726,5356.8144,3700.7627,4070.5223,-6723.5861,-4594.0517,-1615.7455,-1642.4719,-3672.1336,-3897.1413,-6160.3104,3134.4058,-4268.0859,1985.6950,-3458.7555,-2493.5753,3767.4770,5919.9950,-5436.9819,-1598.3828,-5146.0813,-4028.1910,2414.2536,-3121.7898,-3269.4270,6373.7212,-2450.5336,-2876.4831,4280.1023,-1266.8688,-4567.5564,-2698.2024,4421.3854,2149.0456,144.0474,-358.3487,1255.0426,3090.6563,-4997.5577,-5892.1193,4228.3416,4021.6806,-4129.1998,2100.0258,-1420.9253,6699.6453,-6775.6225,4600.5046,2947.3669,1257.7664,-1135.9984,3152.2917,-4724.0330,4634.9437,-4157.5191,179.1923,-4463.8092,3055.2345,-1257.4125,6179.6370,-6068.9833,659.0968,2862.2444,-5037.9847,-5426.3401,-4067.8942,-4206.7448,-2889.3012,-660.4929,4583.2566,-3396.8343,-2295.7966,-6403.0643,-4343.3694,5827.4526,5059.4230,-5928.7385,-3571.9391,6555.4148,2810.0105,3080.6943,3873.8430,-2038.0657,-1373.7658,5531.3114,3833.2289,-4304.7427,-1140.3976,-1678.9759,-5435.9621,-3594.2540,-4000.2082,797.3178,1731.5640,-6609.4679,-200.1807,5170.9924,-81185.9654,-76840.5838,-73556.4529,-77980.8121,-85670.4080,-82746.9001,-77028.2117,-77159.9781,286065358.7860,286043186.7161,286036059.8323,286045821.8197,-78010.1743,286049888.1518,-4624.2006,-5488.5360,4710.6075,-1877.8500,-4216.5136,3199.2143,4268.3467,1626.7716,-4085.0393,4083.4521,-2185.4740,-1545.7782,-4519.7622,-2268.2254,-3055.2561,-4729.6797,5386.5736,-2901.2950,-5513.5268,-1937.1905,-2750.9184,-1055.5759,2704.3953,-2552.4139,5382.6997,-4370.0443,918.9334,4423.6884,-750.8079,-6346.3594,2279.7174,1561.1496,-5057.9869,1401.5540,4143.2205,-4790.8951,3075.9190,4634.2290,2491.4201,5422.5319,1664.9122,-4595.0413,-884.7827,5150.9406,4825.0600,-5506.2748,4629.0849,6723.8918,906.5120,1267.4891,3232.8387,-3513.2724,-4146.2733,3967.2464,-3578.5814,-4230.0961,1444.3890,-5269.8560,3000.2221,-449.1975,-5133.8457,3777.6807,-1751.6296,-368.8427,3827.5583,4617.9030,3751.9187,4268.2718,-78.9882,-4647.3729,-5090.9421,3803.0871,-4369.2277,2899.1301,-5019.5290,1698.8854,-3273.5080,2197.1392,-2113.7737,-3171.4013,876.3319,-1789.9648,5267.4142,-954.5938,2571.9610,4560.2790,-5526.3594,2019.7843,2936.4057,-4245.2115,323.9506,-1564.8937,-1709.9572,2738.7125,4495.1748,-332.8307,-2874.2948,1083.1205,-5345.5770,-3343.6329,87014.3783,85942.5961,87260.6908,85023.8088,90386.7100,83666.5454,76078.8659,83314.2099,154221784.6299,154205984.7393,154209949.9493,154206803.5572,84821.9957,154209487.7978,
3600.000,-1869.0221,-3953.7508,-4609.7091,1546.1740,-4520.4534,1176.6698,-6423.6484,2425.7317,500.0494,6736.6126,6455.8832,-1163.0710,5710.7058,3416.5568,-3981.2010,5542.3767,-742.0278,-6367.5181,5863.2772,-4409.3016,-2045.5765,-2281.2768,6874.9524,-201.2093,5226.6900,-5102.0608,-2745.3690,-285.0575,-3504.1370,3297.0751,6556.1657,1937.6760,-950.1607,6022.9032,-4610.4078,-5255.5364,-6894.2997,5272.5847,-5702.7759,1830.2952,4522.4761,2741.5991,4959.3247,-3587.7348,-5794.8520,4327.7996,-6325.6549,157.6150,-3194.8617,2062.3486,2290.5694,-4941.2930,-3020.3192,-2059.8191,4174.3378,4160.6271,-4624.2971,1020.7874,-3287.9980,-2995.3947,-4609.1388,-5940.2482,-3809.1537,4087.5114,6333.1705,1196.1833,-800.4807,1961.9023,4845.5680,6041.1922,1138.2174,-2605.4375,-318.0041,1054.2336,703.1172,738.3873,6353.7268,-142.4114,762.3162,22.6711,5762.8010,-2944.7554,-423.3296,-6360.0697,-1141.1933,-2129.7101,-2363.3492,2064.6616,3916.6476,5388.6235,-4740.7886,4554.6161,-1610.1493,5100.3775,994.5238,5283.8035,5533.6083,2943.2502,5516.0813,-4803.0555,-367700.1969,-340058.8720,-353486.4561,-352868.4664,-352055.5368,-352115.6942,-347870.1691,-352198.4541,-265373614.6878,-265332573.1605,-265355005.0759,-265369258.6092,-351526.3134,-265379717.1762,-1477.4030,-4502.4824,4155.5519,5934.6823,-2859.3770,-4928.5033,-1886.8723,4832.5997,2364.1977,-1129.0143,-76.3314,4087.4730,29.6260,2868.1212,1032.1799,3973.6707,-2601.5306,1335.7053,-770.4682,-86.0279,-4554.0479,5637.6628,-558.0416,5134.1577,3427.6365,1977.1314,4654.7935,5545.0267,-3894.4179,2605.6570,287.7522,-5038.6341,4822.2420,2543.2258,5119.5995,-4260.7310,115.5437,-3700.3324,3205.7840,-4966.3465,-4290.0555,3333.5754,3948.6198,-3599.0399,-3518.2896,3734.0433,1182.3231,-3930.4739,-4238.2057,4467.2383,-6517.1844,1122.5832,2959.0600,3601.2376,-5289.8792,620.4459,-1605.4069,6412.1519,2609.5362,5437.9104,1232.4056,3433.8948,-5128.1380,4084.4913,-2724.8015,-5620.9294,6861.7820,1385.2339,685.4447,2138.1207,4865.1432,4481.0150,-6671.8928,2235.0196,5029.2429,4698.0759,2514.7144,-6463.5174,-4474.4956,6798.7148,1631.2733,-5681.6378,-4931.7866,-762.9815,-2601.7710,5227.3671,5265.6788,-6117.1557,-5407.8505,294.1138,2597.3182,-1079.2948,3566.0424,-182.4279,5594.8747,-2995.1833,-4099.4522,5244.0936,-3245.7669,-1608.8711,-180238.4279,-168864.0032,-166523.4449,-170078.7372,-179881.9822,-173376.0292,-171515.1496,-172841.0192,225009868.6999,224999727.7831,224988312.0405,224996956.7174,-171847.3256,224994427.0397,6533.8142,3374.2222,-3080.7311,-2618.7327,4296.4405,-4721.9843,-1171.6752,-4331.8494,6469.1062,-1118.6035,-2366.4177,5159.3326,3748.6891,5241.7152,5422.5502,1146.9065,-6385.3315,-2415.1285,3520.4433,5184.2990,4643.1842,-3274.2148,828.5005,4628.9302,-2742.5330,4148.8550,-4155.3166,-4040.8331,4499.4570,5512.6677,1787.8737,-4319.9146,4697.4175,2273.2095,-111.1206,995.3380,483.9216,-2599.0214,1698.2107,-4445.1483,2858.8629,5385.6836,-2772.5408,-4524.6759,-1332.4457,3817.4135,-2554.2251,-5717.9756,-4204.5458,-4834.0085,270.7827,4686.9451,5333.1814,-5518.7400,-1023.6518,5455.6829,-4882.9028,2354.5746,-5448.0953,-3083.8610,4990.9882,467.0160,-2643.3675,-3789.2273,315.1737,-3852.0468,-562.9736,-6504.2956,-4538.1456,2589.0985,4590.5013,-4376.7385,1555.7691,-6485.2454,4399.4229,-5015.3559,-462.8635,1991.3092,5177.0659,-1191.2209,3409.9063,-2310.5999,-4825.4776,-2663.6227,-6341.4763,-4005.4980,3769.3468,2415.2917,1574.8948,4195.7981,-4291.4304,5001.8646,5701.7311,-4674.8877,-3812.2774,-3262.5156,-732.8009,3318.2865,2587.0527,4719.2415,87902.2979,86769.8120,88339.3552,84541.1285,91597.5279,88065.7224,76882.2577,87284.1208,154230774.0149,154212917.1766,154215676.5529,154211583.7803,85984.9525,154218870.4300,
7200.000,4793.3073,5733.7450,3133.0484,-4535.4588,6716.9961,2744.1423,6085.9296,-5113.5194,-4862.9672,-5588.7157,-3642.0337,-4162.5016,-6091.1020,-4744.2977,2202.2756,-5744.0903,4408.8553,2851.2387,-6270.2933,2570.5872,5707.9675,-1286.5310,-5063.8502,-3808.2408,-6278.6229,4338.2199,-1952.7117,-2939.1229,4265.1749,-5924.7641,-4186.2991,2283.1374,-1719.1734,-5134.8593,2266.9834,5467.4256,5247.5679,-4001.7590,1786.2840,-23.3858,-511.0108,-6079.3132,-5088.2917,6354.1558,5948.2891,-6300.1229,5873.3946,-3109.0105,5449.0233,-4440.7617,436.0675,3964.9522,692.0569,-1371.6916,-939.2629,-5261.1582,3626.3459,-2563.6110,-155.2990,-810.5808,5084.6724,3321.5279,4094.9163,-4148.9004,-4003.6521,1536.1426,-1505.1237,-4386.2718,-2121.9787,-6827.8531,-4211.2309,-745.3380,2704.3304,2265.7672,-3753.5427,-4203.5414,-5628.6841,3418.8215,3599.8482,-1948.1128,-3721.3460,4668.8697,3211.3318,4541.1524,-1916.4271,-450.3488,913.9626,1053.2187,-635.5463,-5968.9000,679.4188,-1374.9193,-2693.7338,-4132.1005,-4187.2598,-1600.4021,-2778.0975,-3968.7241,-4758.7611,5746.0793,-309516.3137,-284653.9069,-297420.5899,-293532.5551,-296950.5638,-298562.0230,-292959.1306,-296400.1376,-314586747.7581,-314549358.4344,-314569597.5402,-314588314.1399,-296972.1580,-314593670.4634,-1667.0586,3670.6725,-6161.5007,-1814.0453,142.6748,5422.8605,-977.2412,-1671.0337,-953.1453,3183.9338,2448.4693,-3442.7209,3094.0372,1452.3725,-5290.7894,-2245.0215,4021.1562,856.2252,2739.6745,-4417.5283,2124.4957,-3978.8872,2745.6246,-4313.6523,-1809.7080,-5214.7361,-4989.4927,-6145.0870,-393.9692,-3321.2237,2951.4293,4876.4050,-6545.3058,898.0663,-5122.3358,2148.7617,-2485.9448,5589.9616,-4743.6600,6879.9147,4188.6152,-1748.6952,-166.7119,2394.4082,1769.8177,-2730.7933,-3487.8845,6066.3461,-146.3043,-649.5689,5875.9172,-4864.6831,-6309.1476,-5785.2798,4713.5869,3156.6661,-2700.4539,-6086.5971,-5457.0597,-5005.9833,-4358.1006,-4096.0667,1529.8714,51.2134,3648.3472,6711.0675,-6074.3129,2392.0241,4186.3775,83.6340,-5308.4468,-6591.4553,5850.0479,2164.7221,-5579.7019,-1916.5278,576.3870,3675.4999,3304.9291,-4592.9644,1876.9585,1818.5766,5974.4896,-2395.4729,-1958.3512,-6839.8709,-6826.3513,4287.8516,4646.5411,3151.1439,-4148.8523,4536.5600,-1480.8555,4151.0433,-5398.6344,4777.8697,5019.2551,-1221.2674,4671.2924,-2145.8673,-267178.5926,-249035.9301,-248697.8088,-253352.3757,-262757.5690,-251295.2847,-254813.8746,-253379.4057,148602547.7888,148603615.6334,148588526.9346,148593908.1445,-254600.4539,148586606.6082,-4770.3958,983.3317,-460.5864,4526.2715,-1425.6015,3306.2787,-2867.3200,4351.2220,-4821.7649,-2561.9674,5280.2768,-3955.2500,-252.9145,-4785.9816,-3691.6349,3126.7177,3524.4016,6259.4062,781.3526,-4510.6207,-3087.9682,5485.2940,-3894.0179,-3853.1656,-1971.1750,-1110.3348,4197.5625,835.5450,-5428.5504,-1414.1192,-4484.6979,4322.3710,-734.1897,-4564.7584,-4017.5322,3493.3948,-3757.8327,-996.5258,-4479.4486,627.5516,-5414.8363,-2787.5586,4671.6483,346.5018,-3035.6423,417.6864,-1125.3642,1269.8149,4001.6412,5223.7613,-3623.3067,-2895.2716,-2481.9990,3492.3791,4822.5933,-3153.1132,5218.1522,2027.8140,4165.0541,4711.4250,-1709.2289,-4419.4317,5344.7407,5513.0117,-4281.0863,649.5393,-2988.6150,4797.8756,4730.2808,1080.4166,-479.1272,1396.7754,2335.1267,6177.8462,110.9974,5126.7001,3849.0678,-4543.8841,-4863.9436,4760.6707,-5498.3433,4589.9379,1301.1925,4651.0166,6373.6311,931.9338,405.0267,-5301.3218,-5013.8906,-1125.0849,5460.5225,-4962.6779,-6203.4296,3671.5648,338.6100,4691.9882,3867.6926,-5480.6389,1795.6072,-3229.9896,88763.4449,87558.3960,88780.0843,87440.4501,92422.4086,87303.5961,78293.1867,85921.9708,154238949.7506,154219837.0489,154221466.4208,154218127.1071,87140.9481,154228210.3146,
