sl_100_86400_20300805 Coordinates.csv
2030/08/05 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:32 2024,
Start: 2030/08/05 07:47:00.00, Stop: 2030/08/06 07:47:00.00,
TIME_UNITS,STARLINK-5220 - X-Coordinate,STARLINK-3154 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-4641 - X-Coordinate,STARLINK-2585 - X-Coordinate,STARLINK-31905 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-5179 - X-Coordinate,STARLINK-4589 - X-Coordinate,STARLINK-5266 - X-Coordinate,STARLINK-5705 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-31933 - X-Coordinate,STARLINK-5662 - X-Coordinate,STARLINK-5811 - X-Coordinate,STARLINK-30984 - X-Coordinate,STARLINK-6286 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-30192 - X-Coordinate,STARLINK-30373 - X-Coordinate,STARLINK-2462 - X-Coordinate,STARLINK-31540 - X-Coordinate,STARLINK-3225 - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-32277 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-5815 - X-Coordinate,STARLINK-3072 - X-Coordinate,STARLINK-30988 - X-Coordinate,STARLINK-30881 - X-Coordinate,STARLINK-30927 - X-Coordinate,STARLINK-30174 - X-Coordinate,STARLINK-5991 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-2232 - X-Coordinate,STARLINK-30532 - X-Coordinate,STARLINK-31565 - X-Coordinate,STARLINK-3858 - X-Coordinate,STARLINK-5347 - X-Coordinate,STARLINK-31190 - X-Coordinate,STARLINK-30066 - X-Coordinate,STARLINK-6228 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-30360 - X-Coordinate,STARLINK-5868 - X-Coordinate,STARLINK-30348 - X-Coordinate,STARLINK-31683 - X-Coordinate,STARLINK-2110 - X-Coordinate,STARLINK-5605 - X-Coordinate,STARLINK-1788 - X-Coordinate,STARLINK-3982 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-6274 - X-Coordinate,STARLINK-4745 - X-Coordinate,STARLINK-2488 - X-Coordinate,STARLINK-5830 - X-Coordinate,STARLINK-5333 - X-Coordinate,STARLINK-31139 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-4680 - X-Coordinate,STARLINK-5760 - X-Coordinate,STARLINK-2414 - X-Coordinate,STARLINK-31871 - X-Coordinate,STARLINK-3502 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-5268 - X-Coordinate,STARLINK-3552 - X-Coordinate,STARLINK-3449 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-31147 - X-Coordinate,STARLINK-3766 - X-Coordinate,STARLINK-5953 - X-Coordinate,STARLINK-6324 - X-Coordinate,STARLINK-4044 - X-Coordinate,STARLINK-2225 - X-Coordinate,STARLINK-31514 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-3597 - X-Coordinate,STARLINK-1496 - X-Coordinate,STARLINK-30713 - X-Coordinate,STARLINK-3866 - X-Coordinate,STARLINK-4644 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-5218 - X-Coordinate,STARLINK-5978 - X-Coordinate,STARLINK-6045 - X-Coordinate,STARLINK-3312 - X-Coordinate,STARLINK-11234 [DTC] - X-Coordinate,STARLINK-5350 - X-Coordinate,STARLINK-6169 - X-Coordinate,STARLINK-31336 - X-Coordinate,STARLINK-4597 - X-Coordinate,STARLINK-31526 - X-Coordinate,STARLINK-4459 - X-Coordinate,STARLINK-5787 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5220 - Y-Coordinate,STARLINK-3154 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-4641 - Y-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-31905 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-5179 - Y-Coordinate,STARLINK-4589 - Y-Coordinate,STARLINK-5266 - Y-Coordinate,STARLINK-5705 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-31933 - Y-Coordinate,STARLINK-5662 - Y-Coordinate,STARLINK-5811 - Y-Coordinate,STARLINK-30984 - Y-Coordinate,STARLINK-6286 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-30192 - Y-Coordinate,STARLINK-30373 - Y-Coordinate,STARLINK-2462 - Y-Coordinate,STARLINK-31540 - Y-Coordinate,STARLINK-3225 - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-32277 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-5815 - Y-Coordinate,STARLINK-3072 - Y-Coordinate,STARLINK-30988 - Y-Coordinate,STARLINK-30881 - Y-Coordinate,STARLINK-30927 - Y-Coordinate,STARLINK-30174 - Y-Coordinate,STARLINK-5991 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-2232 - Y-Coordinate,STARLINK-30532 - Y-Coordinate,STARLINK-31565 - Y-Coordinate,STARLINK-3858 - Y-Coordinate,STARLINK-5347 - Y-Coordinate,STARLINK-31190 - Y-Coordinate,STARLINK-30066 - Y-Coordinate,STARLINK-6228 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-30360 - Y-Coordinate,STARLINK-5868 - Y-Coordinate,STARLINK-30348 - Y-Coordinate,STARLINK-31683 - Y-Coordinate,STARLINK-2110 - Y-Coordinate,STARLINK-5605 - Y-Coordinate,STARLINK-1788 - Y-Coordinate,STARLINK-3982 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-6274 - Y-Coordinate,STARLINK-4745 - Y-Coordinate,STARLINK-2488 - Y-Coordinate,STARLINK-5830 - Y-Coordinate,STARLINK-5333 - Y-Coordinate,STARLINK-31139 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-4680 - Y-Coordinate,STARLINK-5760 - Y-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-31871 - Y-Coordinate,STARLINK-3502 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-5268 - Y-Coordinate,STARLINK-3552 - Y-Coordinate,STARLINK-3449 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-31147 - Y-Coordinate,STARLINK-3766 - Y-Coordinate,STARLINK-5953 - Y-Coordinate,STARLINK-6324 - Y-Coordinate,STARLINK-4044 - Y-Coordinate,STARLINK-2225 - Y-Coordinate,STARLINK-31514 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-3597 - Y-Coordinate,STARLINK-1496 - Y-Coordinate,STARLINK-30713 - Y-Coordinate,STARLINK-3866 - Y-Coordinate,STARLINK-4644 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-5218 - Y-Coordinate,STARLINK-5978 - Y-Coordinate,STARLINK-6045 - Y-Coordinate,STARLINK-3312 - Y-Coordinate,STARLINK-11234 [DTC] - Y-Coordinate,STARLINK-5350 - Y-Coordinate,STARLINK-6169 - Y-Coordinate,STARLINK-31336 - Y-Coordinate,STARLINK-4597 - Y-Coordinate,STARLINK-31526 - Y-Coordinate,STARLINK-4459 - Y-Coordinate,STARLINK-5787 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5220 - Z-Coordinate,STARLINK-3154 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-4641 - Z-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-31905 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-5179 - Z-Coordinate,STARLINK-4589 - Z-Coordinate,STARLINK-5266 - Z-Coordinate,STARLINK-5705 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-31933 - Z-Coordinate,STARLINK-5662 - Z-Coordinate,STARLINK-5811 - Z-Coordinate,STARLINK-30984 - Z-Coordinate,STARLINK-6286 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-30192 - Z-Coordinate,STARLINK-30373 - Z-Coordinate,STARLINK-2462 - Z-Coordinate,STARLINK-31540 - Z-Coordinate,STARLINK-3225 - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-32277 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-5815 - Z-Coordinate,STARLINK-3072 - Z-Coordinate,STARLINK-30988 - Z-Coordinate,STARLINK-30881 - Z-Coordinate,STARLINK-30927 - Z-Coordinate,STARLINK-30174 - Z-Coordinate,STARLINK-5991 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-2232 - Z-Coordinate,STARLINK-30532 - Z-Coordinate,STARLINK-31565 - Z-Coordinate,STARLINK-3858 - Z-Coordinate,STARLINK-5347 - Z-Coordinate,STARLINK-31190 - Z-Coordinate,STARLINK-30066 - Z-Coordinate,STARLINK-6228 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-30360 - Z-Coordinate,STARLINK-5868 - Z-Coordinate,STARLINK-30348 - Z-Coordinate,STARLINK-31683 - Z-Coordinate,STARLINK-2110 - Z-Coordinate,STARLINK-5605 - Z-Coordinate,STARLINK-1788 - Z-Coordinate,STARLINK-3982 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-6274 - Z-Coordinate,STARLINK-4745 - Z-Coordinate,STARLINK-2488 - Z-Coordinate,STARLINK-5830 - Z-Coordinate,STARLINK-5333 - Z-Coordinate,STARLINK-31139 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-4680 - Z-Coordinate,STARLINK-5760 - Z-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-31871 - Z-Coordinate,STARLINK-3502 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-5268 - Z-Coordinate,STARLINK-3552 - Z-Coordinate,STARLINK-3449 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-31147 - Z-Coordinate,STARLINK-3766 - Z-Coordinate,STARLINK-5953 - Z-Coordinate,STARLINK-6324 - Z-Coordinate,STARLINK-4044 - Z-Coordinate,STARLINK-2225 - Z-Coordinate,STARLINK-31514 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-3597 - Z-Coordinate,STARLINK-1496 - Z-Coordinate,STARLINK-30713 - Z-Coordinate,STARLINK-3866 - Z-Coordinate,STARLINK-4644 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-5218 - Z-Coordinate,STARLINK-5978 - Z-Coordinate,STARLINK-6045 - Z-Coordinate,STARLINK-3312 - Z-Coordinate,STARLINK-11234 [DTC] - Z-Coordinate,STARLINK-5350 - Z-Coordinate,STARLINK-6169 - Z-Coordinate,STARLINK-31336 - Z-Coordinate,STARLINK-4597 - Z-Coordinate,STARLINK-31526 - Z-Coordinate,STARLINK-4459 - Z-Coordinate,STARLINK-5787 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5129.1156,-764.9386,911.7780,3341.2868,4079.1468,3002.3815,5838.4601,-2739.3144,1983.9615,3231.4828,-1527.0888,-3469.3840,-986.0824,6748.1181,2612.2759,2112.0940,-3455.8170,4555.9887,-3694.8178,3341.9052,-4625.9929,-3202.2943,-2283.4221,6514.9115,4134.8885,-6246.4907,-5525.9554,-5313.5977,3451.0295,-5121.3549,1381.4600,2421.7093,3862.8031,-2219.8336,562.5174,-3799.1542,-913.0903,-3366.4314,3649.4517,669.3393,-4548.8920,-2396.1677,-4064.9906,6825.1049,-4036.7799,-4029.0433,5904.3765,-3717.2910,-1108.2404,5815.4478,-3815.1294,-1000.3378,-429.6906,6918.5676,-783.6509,-922.3744,253.3926,4329.0347,-6342.9035,1280.5709,-161.7074,-4693.4212,-6018.7611,5902.7621,0.0000,5992.7803,-4706.2980,5877.4608,-993.3880,-4579.2679,6153.3671,2224.6963,5469.7928,-1656.3922,2403.5228,2126.7133,4978.0714,3443.0629,6381.8454,-2097.8292,-1794.5018,674.7634,6468.8565,-5235.7114,5869.2912,-1453.7759,4258.4795,-5407.5563,2594.8996,-5608.8068,-682.9726,6367.7267,-4607.0235,-5755.2786,2672.3528,346.5276,-1693.7440,-2756.7494,6149.1160,6790.4916,228816.7948,259320.6130,234485.4443,236313.1839,244306.0947,243075.7094,242076.0704,238857.2867,-248036215.5655,-248021662.2981,-247998054.4859,-248016281.3468,239952.5496,-248023139.4354,-4480.2727,6165.9492,443.4708,5127.9477,432.8351,6129.8906,-1118.8838,3894.5297,-3901.2814,2926.6072,-5313.3953,-5920.2350,6741.7194,275.3886,685.3961,6609.4966,-5311.3651,187.1728,3965.9937,-3865.8273,2030.6358,-3312.4144,4753.5113,2410.1037,-4912.2090,398.3859,-1906.4692,4037.5950,-5695.2223,1184.3370,6045.1982,5755.3916,-5604.9099,6256.1009,6078.3718,-3900.8781,3809.8959,2410.3569,4667.0158,5669.1577,-444.1755,6504.3819,2390.9936,-1036.3041,3303.0549,3906.8874,2885.9903,-1742.2047,-6814.3659,459.1578,2754.4464,5668.0018,-6678.7378,-112.6750,5696.5832,6816.2706,3642.2582,-892.9968,2719.8238,-6753.9400,-6788.8277,-3054.6787,-50.2471,-2914.5633,0.0000,1240.4471,1884.2154,2253.9654,6723.9785,-3634.0218,-722.7667,4471.4291,-3018.8157,6495.8700,5063.0133,-4241.2546,-765.6938,-5590.2644,1231.8353,-4497.8584,-6542.0677,6599.9502,226.3091,4443.4771,-330.5694,-6737.8861,1492.9957,264.4205,952.9800,2327.7879,4493.6570,889.0220,3475.5359,-3612.9477,4527.9735,-6327.3152,-6591.9793,-3206.4525,-3200.4681,-1156.2551,270880.7554,278242.4910,275618.1117,271180.1572,267859.2622,270801.5422,277413.9426,272837.8865,242908560.7310,242893443.2505,242899402.2550,242905420.8272,274282.9738,242897717.8642,923.8574,-3033.6590,6831.7034,3163.3783,5445.0930,-61.9921,3163.8446,-4992.5573,5328.7279,-5359.7697,-4144.1606,-772.9390,-400.6994,-357.8551,6403.0597,-385.5207,-2762.4435,5200.7569,-4302.1417,4713.3012,4694.2759,-5146.9087,-4183.1974,-709.3046,-2536.3438,-2625.2842,3720.1116,-1487.3897,1551.3308,-4549.7119,3146.2069,-3008.8765,1255.9005,1557.9168,-3285.4576,-4335.3462,-5757.2007,-5235.6097,-3585.8956,-3776.5415,5123.0482,126.1825,-4881.2408,-89.2309,4491.6269,-4033.2185,2189.3574,5591.6638,575.0101,3322.2955,-4878.9773,-3885.1452,-1648.8160,-242.8843,3639.3713,-518.3357,-5894.4072,5228.8217,-420.9155,1222.5918,-1292.4389,-3793.0820,3420.5726,-2040.4163,0.0000,3219.5684,4639.5962,2622.1419,-879.8552,-3734.5043,-3036.6333,-4745.9593,2930.8789,1345.7989,-4063.2993,4883.8638,4776.4182,-2211.8429,2296.5168,-4449.7801,861.6602,-1908.1748,2292.1385,-698.3058,-3479.0395,468.1810,5221.8657,4176.6383,6370.2738,-3375.8346,5239.3087,2512.0050,-3259.9749,1299.4444,-4514.8960,-2580.8247,-1186.3259,5323.9572,-441.0863,-700.2018,-83239.3347,-88928.1354,-83889.6982,-86276.4150,-80809.6018,-87352.5941,-95103.5875,-86378.2673,142817185.8321,142778076.5048,142812848.7937,142797155.3406,-86350.8451,142805835.6058,
3600.000,-2174.5302,-879.2592,4001.4528,-4009.5871,-4197.1609,-4635.4700,-5560.3405,-1758.3957,668.6394,-5689.1487,4656.8648,4708.3864,-1945.5348,-5151.0042,-5654.4119,-3792.7661,5536.3328,-6856.2019,-254.5630,-578.8208,2837.4352,6300.9890,-1220.6608,-5466.6447,-2882.6950,3285.0179,6528.2880,1880.7027,-1538.3611,6658.0943,-1782.3396,-4410.5741,-1669.8187,226.8643,-3562.2864,-277.5137,269.4134,1092.5230,-6056.5757,-4242.1352,2904.0251,-207.4630,-409.8494,-5045.4472,1985.8683,2260.3266,-6720.4156,1576.9038,3178.1041,-3200.7802,2772.0847,-1168.0575,2380.8684,-5510.4020,-3448.1841,-1119.7240,-2055.9755,-4649.9516,4498.6662,762.3127,2393.2469,4828.7023,3873.3632,-4867.8166,0.0000,-4463.7172,868.5249,-6674.6004,-931.6674,5098.9292,-6285.4665,-5195.3669,-1768.3974,-281.8272,-5381.8522,2752.9247,-826.1586,45.1879,-6539.4592,4605.4583,3891.1585,-2215.4212,-3762.0818,3274.7547,-2501.4914,2796.6563,-3905.8566,2196.1376,-5904.4859,1855.2789,227.2521,-6603.0121,-867.0429,5493.3428,-5373.2138,1501.0452,3007.7417,5317.3728,-4626.5220,-5426.4860,153120.0949,181657.6393,158719.4458,161534.9291,168510.8907,163957.3661,166167.6198,164327.3330,-302485708.5380,-302473967.9006,-302449555.9247,-302473849.1829,163582.2955,-302473555.6286,4533.5082,-6731.0988,-2527.6309,-1219.1724,4055.9878,-3505.4866,3358.8189,-4279.3867,6373.2039,-3788.1915,2464.9283,3166.6981,-5272.0864,2597.4648,1697.7236,-4566.7925,4033.8057,549.6157,-5358.5146,6247.9061,-5538.3333,1961.1428,-6572.9368,-358.3278,5978.3122,-3719.0865,2010.1967,-4251.9807,5923.0990,-1979.3893,-2440.0085,-2516.6312,6268.2712,-6067.6447,-3601.0976,1196.5450,-6677.8343,-6323.1947,-3342.9329,-2893.3885,-3868.2099,-5991.9887,-4745.0369,3136.9464,-6286.4798,-6456.5107,-802.9247,-2400.9605,4861.1311,3879.4600,-6101.9833,-2277.2142,4099.3845,1695.8900,-3763.1283,-5197.2512,-6268.4255,4559.2876,-3700.4109,6558.4734,6010.8386,-1881.0071,-3278.1739,4224.2384,0.0000,2391.8990,-4323.8244,330.7914,-5773.2407,-332.5674,2497.2155,-4391.5659,3882.2043,-6025.4453,-4221.2822,3808.0209,2244.2710,5227.0317,381.4047,-523.7721,4759.5260,-6030.5966,2283.3606,-4929.0490,3237.9268,4583.7478,2924.3783,-3598.0288,965.6962,-2171.4862,-6874.9523,701.8204,-3971.6054,439.2022,-1413.5688,6338.6497,3999.9435,-875.6505,355.5723,3176.2346,317183.1004,333427.4031,328173.2235,325859.8539,318797.7003,323810.6961,327909.5624,326814.9400,170375381.2923,170357883.2813,170374116.4939,170372728.4911,325219.2771,170364362.6081,-4692.9559,-1312.4325,-5053.6236,-5478.3248,-3545.2600,-3591.1426,1781.5860,5103.7662,-2569.1467,965.2787,4455.2011,3925.1517,3860.1197,-3535.1087,-3688.8520,3606.0798,-916.7735,-811.4462,4357.7268,-3008.2737,-2993.7086,2019.1220,747.2101,4320.3401,-1902.6098,4617.8247,1197.5316,5001.8047,3044.1050,-101.6392,-6268.0215,4705.5798,2411.4522,3098.7570,4720.5640,6835.2629,1932.6784,1815.5393,242.2899,4511.0246,-4886.8089,-3485.7350,4821.6382,3507.4931,-2007.2458,953.0024,1479.2159,-6324.1265,-3782.5762,-4458.7486,980.1987,6445.8486,4989.5892,-3840.0815,-4513.7998,4382.6332,2111.0447,-2141.1815,-3732.8105,2267.6770,-2436.7798,4332.0086,-4720.1330,-2445.6326,0.0000,-4719.2938,-5285.3963,1353.7784,-3578.2060,4679.1674,-1364.9924,1068.0773,-5434.3539,3216.0207,1032.0695,-4942.2471,-6524.1871,4535.5799,2143.4873,4775.5252,2982.7973,-2530.2400,-5279.7397,-3560.3230,5457.7988,-4354.5914,-4895.1339,-5394.9611,-3548.6075,6325.3721,-963.9504,1883.5791,5221.4429,-4189.8702,4129.1273,-2089.1914,4750.6086,-4161.9436,5151.7902,-2902.0508,-84191.8445,-90337.6264,-85162.0913,-88935.8510,-81919.2155,-85329.9258,-96558.6970,-87277.7188,142787391.3736,142750260.4746,142778680.3335,142764744.5207,-87476.3883,142775214.5117,
7200.000,-2343.2114,2507.1788,-6831.5925,4486.3960,3116.7826,4971.0993,1471.2920,5096.2231,-2310.1687,4824.4531,-6618.2081,-5073.6784,4893.4416,914.4063,6513.3482,5024.7514,-5545.7096,5529.8838,3584.7807,-1724.4440,-654.8590,-6468.0317,3748.7720,3133.8831,-138.6052,603.0258,-4272.7108,2901.4290,-1997.4763,-4823.5530,3386.1247,5838.7066,-1680.9735,2834.1441,6070.1613,2169.9915,-169.3130,1310.3577,6064.8665,6542.0467,-1326.5232,3435.0916,3685.6103,1327.8860,392.5942,151.1086,5102.0794,-693.1781,-4969.1883,-281.8616,-396.1263,4487.1203,-4666.2031,1951.4240,6447.1066,3879.5220,2093.5717,3162.5618,-446.3325,-3104.3612,-4282.1473,-3512.5035,-1205.4965,1233.5165,0.0000,2248.0238,2408.4476,4236.6421,3448.2339,-4901.8482,3410.9688,5493.3050,-2542.3329,3064.2534,6084.3873,-6052.9881,-2726.5270,-3962.1046,3775.3625,-5144.1551,-4969.1173,3497.1800,92.8677,712.0395,-1101.4779,-4189.5763,3269.8739,885.9863,6698.8941,2685.1169,25.6688,3889.2831,5531.3282,-4004.0094,6676.1310,-3211.4568,-4417.8934,-5833.8747,-477.2754,1948.9360,69100.9027,92757.8277,72939.6665,78883.0111,82433.2721,73534.4272,80209.5831,76515.1915,-336289405.5738,-336278801.2585,-336258119.4464,-336284305.9654,77001.3496,-336277908.5598,-3747.7597,4278.6460,1099.3610,-3117.6104,-5988.2869,-1028.8649,-4027.8475,4234.9128,-6233.8146,2869.8186,433.8123,1027.5762,1712.2117,-4989.6443,-2150.0976,873.2930,-983.5288,-722.9033,5668.0244,-6725.4449,6841.3111,-359.6263,4474.1937,-2800.1777,-4645.9584,6099.9502,-655.5882,3809.7783,-3620.9009,1791.7665,-1887.3931,-1193.6951,-4894.5839,2977.2566,624.1582,3729.9437,6293.5980,5615.8738,793.3093,-223.0899,6615.5536,3735.2562,5623.5356,-4896.3162,6634.1085,6345.9632,-1967.3542,6060.1371,-1233.8201,-6528.0724,5658.7545,-855.9532,-186.3245,-3656.0723,1069.3150,1774.1489,5922.3242,-5553.6266,4129.2359,-4318.8360,-2854.3664,5640.3734,6066.9780,-4216.9682,0.0000,-5667.7382,5994.7046,-3147.4906,2219.2656,4024.9749,-3502.7043,2517.5286,-4623.5787,2751.3325,1978.1005,-2876.5668,-4596.0827,-3952.1231,-2491.3337,4212.4924,-594.7848,2652.1276,-5062.6432,4091.4110,-5811.0038,-500.8957,-5911.8564,6217.5255,-1274.1062,3112.7088,5738.4879,-2571.4058,3217.4154,3451.7054,-1390.5576,-3020.8546,193.7215,3499.0880,908.5177,-4694.3148,343248.5374,367410.2423,359748.9143,358643.3638,349271.3627,356885.0003,357952.4991,353743.8093,86214456.8358,86193237.2477,86219573.6138,86206872.2749,355408.6477,86202795.1241,5255.6800,4805.8752,104.6430,4196.5598,-1017.7879,4556.9396,-5203.1084,-1911.3382,-1865.6470,4017.2700,-1931.3964,-4573.9712,-4440.7370,4462.8595,-1165.3442,-4724.2807,3994.5145,-4104.5859,-1700.3586,-448.9616,-653.4325,2375.6963,3336.3064,-5577.8999,5092.9417,-2915.3179,-5423.9786,-4881.6461,-5451.6331,4662.9069,5765.4376,-3539.8663,-4603.6357,-5446.6783,-3289.7753,-5462.3439,2962.7859,3344.3889,3233.5097,-1985.0592,1303.1974,4715.1892,-912.4120,-4687.6974,-1823.4274,2716.1944,-4261.2123,3305.7098,4658.8588,1551.6693,3693.5302,-5233.6698,-5071.8606,5538.0138,1907.0157,-5424.9657,2924.2878,-2482.8812,5517.6183,-4526.9890,4604.1403,-1252.7355,3110.1745,5298.7918,0.0000,3261.8646,2356.7854,-4327.4317,5480.3767,-2808.5143,4856.5436,3293.8703,4445.6700,-5464.4994,2617.8262,1238.7879,4427.0986,-4086.1063,-5209.3037,-427.8336,-4663.7243,5317.6052,4634.0169,5502.3066,-3418.9697,5463.0509,1441.8991,2711.5846,-1354.4721,-5605.1036,-3911.0372,-5098.4120,-1722.9525,4456.2104,-1224.9291,5219.8735,-5309.7376,-231.6379,-6872.4781,4691.6902,-85219.5721,-91715.7603,-87045.9035,-88151.3743,-83394.8196,-88596.7718,-97392.5839,-89152.4306,142756774.1735,142723218.5013,142744370.2243,142734710.3422,-88593.1247,142744559.2760,
