sl_100_5400_20300129 Coordinates.csv
2030/01/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:25 2024,
Start: 2030/01/29 07:47:00.00, Stop: 2030/01/29 09:17:00.00,
TIME_UNITS,STARLINK-5416 - X-Coordinate,STARLINK-4141 - X-Coordinate,STARLINK-30996 - X-Coordinate,STARLINK-6166 - X-Coordinate,STARLINK-6113 - X-Coordinate,STARLINK-5730 - X-Coordinate,STARLINK-4680 - X-Coordinate,STARLINK-5419 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-3812 - X-Coordinate,STARLINK-30450 - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-30039 - X-Coordinate,STARLINK-3778 - X-Coordinate,STARLINK-5647 - X-Coordinate,STARLINK-4788 - X-Coordinate,STARLINK-3352 - X-Coordinate,STARLINK-3870 - X-Coordinate,STARLINK-4039 - X-Coordinate,STARLINK-30440 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-3177 - X-Coordinate,STARLINK-4609 - X-Coordinate,STARLINK-2257 - X-Coordinate,STARLINK-1372 - X-Coordinate,STARLINK-2103 - X-Coordinate,STARLINK-30981 - X-Coordinate,STARLINK-31213 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-31162 - X-Coordinate,STARLINK-31679 - X-Coordinate,STARLINK-3859 - X-Coordinate,STARLINK-30288 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-5521 - X-Coordinate,STARLINK-4479 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-1482 - X-Coordinate,STARLINK-4631 - X-Coordinate,STARLINK-4745 - X-Coordinate,STARLINK-31801 - X-Coordinate,STARLINK-3079 - X-Coordinate,STARLINK-31779 - X-Coordinate,STARLINK-11117 [DTC] - X-Coordinate,STARLINK-31201 - X-Coordinate,STARLINK-31261 - X-Coordinate,STARLINK-3963 - X-Coordinate,STARLINK-30486 - X-Coordinate,STARLINK-3650 - X-Coordinate,STARLINK-31035 - X-Coordinate,STARLINK-3146 - X-Coordinate,STARLINK-32102 - X-Coordinate,STARLINK-3077 - X-Coordinate,STARLINK-5249 - X-Coordinate,STARLINK-30848 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-6326 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-31799 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-30237 - X-Coordinate,STARLINK-2031 - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-5678 - X-Coordinate,STARLINK-30546 - X-Coordinate,STARLINK-1723 - X-Coordinate,STARLINK-30153 - X-Coordinate,STARLINK-31716 - X-Coordinate,STARLINK-3520 - X-Coordinate,STARLINK-30408 - X-Coordinate,STARLINK-2409 - X-Coordinate,STARLINK-6029 - X-Coordinate,STARLINK-31174 - X-Coordinate,STARLINK-30501 - X-Coordinate,STARLINK-31360 - X-Coordinate,STARLINK-30300 - X-Coordinate,STARLINK-1489 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-3984 - X-Coordinate,STARLINK-1047 - X-Coordinate,STARLINK-31027 - X-Coordinate,STARLINK-1672 - X-Coordinate,STARLINK-1899 - X-Coordinate,STARLINK-4358 - X-Coordinate,STARLINK-4085 - X-Coordinate,STARLINK-4487 - X-Coordinate,STARLINK-4054 - X-Coordinate,STARLINK-31051 - X-Coordinate,STARLINK-4180 - X-Coordinate,STARLINK-30951 - X-Coordinate,STARLINK-4747 - X-Coordinate,STARLINK-6101 - X-Coordinate,STARLINK-4146 - X-Coordinate,STARLINK-1522 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-32193 - X-Coordinate,STARLINK-2270 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5416 - Y-Coordinate,STARLINK-4141 - Y-Coordinate,STARLINK-30996 - Y-Coordinate,STARLINK-6166 - Y-Coordinate,STARLINK-6113 - Y-Coordinate,STARLINK-5730 - Y-Coordinate,STARLINK-4680 - Y-Coordinate,STARLINK-5419 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-3812 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-30039 - Y-Coordinate,STARLINK-3778 - Y-Coordinate,STARLINK-5647 - Y-Coordinate,STARLINK-4788 - Y-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-3870 - Y-Coordinate,STARLINK-4039 - Y-Coordinate,STARLINK-30440 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-3177 - Y-Coordinate,STARLINK-4609 - Y-Coordinate,STARLINK-2257 - Y-Coordinate,STARLINK-1372 - Y-Coordinate,STARLINK-2103 - Y-Coordinate,STARLINK-30981 - Y-Coordinate,STARLINK-31213 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-31162 - Y-Coordinate,STARLINK-31679 - Y-Coordinate,STARLINK-3859 - Y-Coordinate,STARLINK-30288 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-5521 - Y-Coordinate,STARLINK-4479 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-1482 - Y-Coordinate,STARLINK-4631 - Y-Coordinate,STARLINK-4745 - Y-Coordinate,STARLINK-31801 - Y-Coordinate,STARLINK-3079 - Y-Coordinate,STARLINK-31779 - Y-Coordinate,STARLINK-11117 [DTC] - Y-Coordinate,STARLINK-31201 - Y-Coordinate,STARLINK-31261 - Y-Coordinate,STARLINK-3963 - Y-Coordinate,STARLINK-30486 - Y-Coordinate,STARLINK-3650 - Y-Coordinate,STARLINK-31035 - Y-Coordinate,STARLINK-3146 - Y-Coordinate,STARLINK-32102 - Y-Coordinate,STARLINK-3077 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,STARLINK-30848 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-6326 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-31799 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-30237 - Y-Coordinate,STARLINK-2031 - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-5678 - Y-Coordinate,STARLINK-30546 - Y-Coordinate,STARLINK-1723 - Y-Coordinate,STARLINK-30153 - Y-Coordinate,STARLINK-31716 - Y-Coordinate,STARLINK-3520 - Y-Coordinate,STARLINK-30408 - Y-Coordinate,STARLINK-2409 - Y-Coordinate,STARLINK-6029 - Y-Coordinate,STARLINK-31174 - Y-Coordinate,STARLINK-30501 - Y-Coordinate,STARLINK-31360 - Y-Coordinate,STARLINK-30300 - Y-Coordinate,STARLINK-1489 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-3984 - Y-Coordinate,STARLINK-1047 - Y-Coordinate,STARLINK-31027 - Y-Coordinate,STARLINK-1672 - Y-Coordinate,STARLINK-1899 - Y-Coordinate,STARLINK-4358 - Y-Coordinate,STARLINK-4085 - Y-Coordinate,STARLINK-4487 - Y-Coordinate,STARLINK-4054 - Y-Coordinate,STARLINK-31051 - Y-Coordinate,STARLINK-4180 - Y-Coordinate,STARLINK-30951 - Y-Coordinate,STARLINK-4747 - Y-Coordinate,STARLINK-6101 - Y-Coordinate,STARLINK-4146 - Y-Coordinate,STARLINK-1522 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-32193 - Y-Coordinate,STARLINK-2270 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5416 - Z-Coordinate,STARLINK-4141 - Z-Coordinate,STARLINK-30996 - Z-Coordinate,STARLINK-6166 - Z-Coordinate,STARLINK-6113 - Z-Coordinate,STARLINK-5730 - Z-Coordinate,STARLINK-4680 - Z-Coordinate,STARLINK-5419 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-3812 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-30039 - Z-Coordinate,STARLINK-3778 - Z-Coordinate,STARLINK-5647 - Z-Coordinate,STARLINK-4788 - Z-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-3870 - Z-Coordinate,STARLINK-4039 - Z-Coordinate,STARLINK-30440 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-3177 - Z-Coordinate,STARLINK-4609 - Z-Coordinate,STARLINK-2257 - Z-Coordinate,STARLINK-1372 - Z-Coordinate,STARLINK-2103 - Z-Coordinate,STARLINK-30981 - Z-Coordinate,STARLINK-31213 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-31162 - Z-Coordinate,STARLINK-31679 - Z-Coordinate,STARLINK-3859 - Z-Coordinate,STARLINK-30288 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-5521 - Z-Coordinate,STARLINK-4479 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-1482 - Z-Coordinate,STARLINK-4631 - Z-Coordinate,STARLINK-4745 - Z-Coordinate,STARLINK-31801 - Z-Coordinate,STARLINK-3079 - Z-Coordinate,STARLINK-31779 - Z-Coordinate,STARLINK-11117 [DTC] - Z-Coordinate,STARLINK-31201 - Z-Coordinate,STARLINK-31261 - Z-Coordinate,STARLINK-3963 - Z-Coordinate,STARLINK-30486 - Z-Coordinate,STARLINK-3650 - Z-Coordinate,STARLINK-31035 - Z-Coordinate,STARLINK-3146 - Z-Coordinate,STARLINK-32102 - Z-Coordinate,STARLINK-3077 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,STARLINK-30848 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-6326 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-31799 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-30237 - Z-Coordinate,STARLINK-2031 - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-5678 - Z-Coordinate,STARLINK-30546 - Z-Coordinate,STARLINK-1723 - Z-Coordinate,STARLINK-30153 - Z-Coordinate,STARLINK-31716 - Z-Coordinate,STARLINK-3520 - Z-Coordinate,STARLINK-30408 - Z-Coordinate,STARLINK-2409 - Z-Coordinate,STARLINK-6029 - Z-Coordinate,STARLINK-31174 - Z-Coordinate,STARLINK-30501 - Z-Coordinate,STARLINK-31360 - Z-Coordinate,STARLINK-30300 - Z-Coordinate,STARLINK-1489 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-3984 - Z-Coordinate,STARLINK-1047 - Z-Coordinate,STARLINK-31027 - Z-Coordinate,STARLINK-1672 - Z-Coordinate,STARLINK-1899 - Z-Coordinate,STARLINK-4358 - Z-Coordinate,STARLINK-4085 - Z-Coordinate,STARLINK-4487 - Z-Coordinate,STARLINK-4054 - Z-Coordinate,STARLINK-31051 - Z-Coordinate,STARLINK-4180 - Z-Coordinate,STARLINK-30951 - Z-Coordinate,STARLINK-4747 - Z-Coordinate,STARLINK-6101 - Z-Coordinate,STARLINK-4146 - Z-Coordinate,STARLINK-1522 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-32193 - Z-Coordinate,STARLINK-2270 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2958.4447,-4401.0015,3903.1764,-3284.7279,-3602.7557,6611.2137,0.0000,4972.6052,-2002.3981,728.8423,1739.4398,6011.0469,-4994.1107,-4271.9316,6625.0703,4377.1960,-4141.0589,-4273.9352,3430.2107,6280.1749,-6357.7991,4634.4532,2398.0018,4391.3219,-3485.6674,-5629.3153,6072.9577,5664.2098,5699.6985,-3119.7196,2539.7569,-4692.0772,5483.4633,-5346.3253,0.0000,6.4164,-4485.8441,-3623.4490,-981.6772,-3958.2367,204.5881,-5908.6682,5053.8902,-1902.1276,6683.1300,-1054.2785,-4467.9698,6685.8706,1951.5378,-4067.7173,2592.3613,5758.1413,3710.5374,6179.5420,690.8517,-4380.8786,-5955.9594,-6836.3830,5057.6969,137.0345,5155.7507,5534.7289,-3497.5516,4180.2873,-1419.7913,6034.5492,-3575.2830,0.0000,4616.2971,5273.2818,3153.7534,-1960.6077,-565.8111,3437.6335,0.0000,-5650.7378,0.0000,5276.2469,-4900.4117,4548.4529,-2330.8932,5376.6043,2491.2751,3503.1305,0.0000,4841.2728,6550.8763,-1648.6673,-3575.7185,-5025.8938,4558.1933,-4924.1313,-5397.9355,5076.0635,-709.7678,-5995.6424,-5078.3010,3632.7688,3724.8995,2780.3659,-336007.3578,-354547.6784,-331613.2261,-333208.5283,-341078.1574,-340126.0201,-339458.8506,-335769.7285,20867716.9976,20818888.8101,20840472.5581,20843389.7608,-337279.4046,20851144.2668,-5369.4796,-3235.1453,-3730.1618,4133.5595,5904.4274,1004.9199,0.0000,-1286.2916,-6566.8361,-4066.1666,5542.1678,-2837.8648,870.4462,-635.9009,719.4529,-556.7671,-5353.0845,-1119.7654,5949.1732,2584.6878,-2035.6096,-118.0372,-6481.8914,3622.7220,-4953.0712,1762.1050,2951.8355,-79.1719,2450.9082,5630.5644,-6310.6736,4600.8709,-3397.3366,1425.7329,0.0000,4152.0992,-3157.2344,-4040.1075,-6708.7770,5384.0691,5137.2983,2573.6058,-2545.3299,-3804.6870,-846.5349,6747.5220,740.4966,-320.4674,-4804.2712,-5434.9952,-6278.7388,-621.2342,-1794.4573,124.0429,-6016.7963,430.8523,391.3153,-393.8381,-1712.6591,6873.1628,-2295.7230,1180.8596,-2704.8868,3179.0854,6580.5206,-3073.4345,-3561.0977,0.0000,-49.9519,-46.3010,-2643.5882,4364.9172,6317.4751,-3679.1709,0.0000,-1502.8269,0.0000,43.5377,1269.2287,1806.4336,4974.7894,-172.2902,-5727.2967,5650.5442,0.0000,-4143.8279,-1134.2678,-3837.4608,2342.0709,-2705.9591,995.6569,3205.7431,-1117.5075,-383.3033,4075.7620,-2308.8560,-104.8280,4802.7837,1773.5775,-6268.9916,45319.1486,39223.2341,36125.4441,39844.7799,43238.8088,40696.2760,33724.0255,37072.3255,321320865.4977,321290224.6026,321316283.6912,321304091.7346,36691.5986,321309708.2666,-3218.0781,-4238.1547,3763.5093,-4489.8919,-210.7608,-1649.5309,0.0000,4679.7525,615.4000,-5518.7107,-3691.9106,-1076.8241,4721.2844,5371.4998,-1852.3904,5311.8392,-1343.9440,5280.3744,-551.4946,-1170.7796,1340.6622,5110.5819,-59.2613,3820.5082,3097.5961,-3573.2920,1536.3146,3749.3229,2575.1473,2153.9111,-1.5104,2105.4949,2531.8342,4068.4564,0.0000,-5404.5190,4140.0598,4163.5366,-1324.2056,1548.0642,4513.1400,2436.0265,-3814.2972,-5158.5148,1080.1239,-250.5914,-5210.0900,-1783.2238,-4275.1723,-1131.3470,-1270.0893,-3664.9243,5574.4886,3048.3225,3369.7338,5306.1656,3670.0376,-735.7464,-4227.9259,679.4419,3987.2856,-3943.4819,-5324.0876,-4497.6587,-1912.8044,1382.6673,4681.6978,0.0000,5113.4403,4454.7479,-5454.8131,-5017.5981,2456.1806,4671.5134,0.0000,-3710.8239,0.0000,4013.7085,-4716.7991,-4854.3579,-4197.6973,4340.8843,2907.4258,-507.0532,0.0000,-2700.2685,1865.9180,5459.4855,5365.2465,-3905.4397,5102.6526,3680.0865,-4171.7442,-4538.3818,5516.5683,-2167.8074,-4604.9370,3409.5103,-5495.9543,-862.7849,-147552.6091,-150416.0327,-144544.5623,-146193.0979,-141205.1412,-148521.3005,-155540.7602,-147685.6117,-55741261.5667,-55723108.2179,-55718350.3216,-55743720.5286,-146847.3797,-55736990.5763,
300.000,1019.8534,-5838.0542,2799.4735,-1802.9614,-2177.0919,6865.6350,0.0000,4017.9327,-3009.5694,-1428.4051,3561.6648,5418.3194,-4450.1364,-3882.2251,6858.2389,3336.0738,-4699.7735,-5185.6973,4232.0746,6782.5325,-6070.7681,3626.2026,1151.4536,5790.4310,-4872.0155,-4130.4895,6744.6599,4760.3538,5319.7883,-1324.3521,1011.4419,-3958.0015,4804.1769,-3824.0736,0.0000,2124.9025,-5893.5145,-4048.1740,-2102.7507,-2511.5589,2269.1414,-4529.7917,3435.1138,-3395.4883,5911.3922,494.9037,-4633.0836,5914.3635,-36.2563,-4671.2315,1203.6540,4687.5263,4352.4399,5163.1157,-1156.0700,-3396.1488,-6684.2275,-6372.8029,4657.6181,1334.2092,3618.4419,6433.9395,-4125.4250,5536.1227,254.6272,4855.1068,-4988.3676,0.0000,3641.3576,4599.5852,1554.0530,-1549.6317,1149.0009,1653.2072,0.0000,-6428.6314,0.0000,5910.1729,-4170.7608,5774.0375,-1194.0212,5965.9578,1425.9086,4424.3758,0.0000,5537.7416,6482.4331,-3417.5010,-2694.3373,-4746.1499,5498.0246,-3199.5735,-4592.2909,4978.4157,1457.8422,-5633.4971,-5758.5094,5212.2027,4557.1346,1439.2243,-337052.4271,-355211.6774,-332334.5867,-333973.9569,-341809.8021,-340763.8755,-340168.6513,-336661.6497,13848690.5934,13800114.2224,13820930.0358,13824793.8921,-337970.3331,13832122.2530,-5439.7943,-2353.1709,-5320.5843,5525.6298,6431.6145,-515.2981,0.0000,-3216.0368,-5729.2574,-4230.2825,5309.7447,-3922.3991,2936.1757,1507.8394,-814.9756,-2460.4864,-4058.9734,695.3247,4924.5964,1152.1343,-634.2699,-2009.4784,-6561.4046,2846.7633,-4526.4877,2832.1582,1577.5709,-1940.5514,812.7515,5725.8028,-6550.0603,5645.6573,-4871.9522,2653.9994,0.0000,4288.8775,-2252.7513,-2101.7951,-5862.0081,5526.9092,4475.5631,3406.5086,-3835.1618,-2176.3036,-2293.7936,6583.9579,2727.3118,-1846.0749,-4346.3837,-4192.2773,-6135.7613,-2352.9211,-3402.3636,-1280.5157,-5342.9960,2366.8979,1186.0881,846.3506,-3665.9851,6327.6592,-3690.7905,-164.4748,-631.8900,1652.8375,6218.3284,-3863.9565,-1962.1069,0.0000,-1962.9214,-2084.1500,-4121.4141,5832.9388,5639.9860,-4899.4057,0.0000,154.3187,0.0000,-1542.4751,3279.6978,382.7482,6205.2321,-1789.3127,-6630.2520,4804.2759,0.0000,-4115.9691,-2384.8471,-2556.0470,4226.1096,-823.5769,-715.6372,4254.5721,667.2699,-2474.1027,4175.8372,-765.5553,1570.7136,4003.4339,-213.5535,-6249.0556,38096.1722,31837.3883,28917.3570,32595.8029,36185.5259,33534.9858,26708.9724,29740.7114,321702433.0489,321670921.8179,321697459.2042,321685152.6677,29621.7254,321691178.2075,-4161.4614,-2857.0263,2681.5030,-3774.7175,1325.1860,-127.4073,0.0000,4667.8899,2365.4317,-5252.2764,-2546.0062,758.6188,4423.4293,5491.4679,-348.6590,5522.1378,-3011.4354,4477.3195,-2307.9607,373.9114,3012.5942,5514.4978,-1848.7920,2323.8998,1442.8440,-4742.3906,11.3632,4438.9819,4016.4611,3392.8503,-1539.3447,332.9825,1108.9311,5047.3765,0.0000,-4851.3698,2730.1415,5094.9080,-2993.7649,3187.9042,4648.4506,3913.0859,-4479.7500,-5332.7245,2513.0039,-1769.0995,-4329.8429,-3100.2682,-5126.4520,-2826.0309,-2946.6157,-4413.2960,4191.9481,4377.6908,4257.7356,5512.7195,1745.8661,-2475.3272,-3354.3562,2422.0097,4584.8089,-2479.0361,-5521.0618,-3797.9858,-3205.0551,3039.5349,4319.2670,0.0000,5507.6206,4706.1559,-5223.9912,-3411.6001,3620.7279,4521.3818,0.0000,-2568.8694,0.0000,2582.8906,-4440.8516,-3745.0789,-2803.3680,3002.0675,1225.6897,1331.3680,0.0000,-517.4321,77.0140,5388.7375,4685.2985,-4963.8487,4133.7534,4439.4023,-5124.9766,-3949.7325,5290.4655,-3697.2299,-3371.7865,2171.9592,-5138.7405,-2583.2054,-147591.0994,-150435.3827,-144519.8951,-146377.1498,-141187.7937,-148248.5212,-155615.1518,-148053.0918,-55735477.4437,-55717751.6008,-55712892.1354,-55738551.2678,-146858.9774,-55731452.6188,
600.000,-1035.0884,-6692.2603,1405.8471,-179.1630,-527.9062,6440.2022,0.0000,2717.9957,-3740.3020,-3432.4681,5018.1184,4235.1668,-3517.2452,-3164.7782,6421.6252,2015.9571,-4818.2542,-5613.3367,4631.8416,6615.1271,-5165.9170,2307.3632,-229.2566,6593.5400,-5739.4336,-2228.5993,6760.4510,3397.4531,4393.8138,629.1535,-634.7921,-2830.6842,3667.6540,-1933.6652,0.0000,4008.8425,-6702.8513,-4115.6209,-3048.0588,-783.6686,4121.0519,-2690.4443,1483.2463,-4563.7580,4538.7844,2010.8984,-4380.8106,4576.6823,-2049.0290,-4831.6314,-333.3902,3173.8019,4594.9043,3648.1489,-2920.3082,-2125.8135,-6756.4170,-5271.8478,3812.9833,2425.5484,1747.4089,6696.5228,-4405.8028,6369.0287,1931.1010,3181.4990,-5934.4163,0.0000,2353.3507,3516.8541,-161.2835,-1025.2165,2776.5065,-268.0025,0.0000,-6592.5239,0.0000,5893.7309,-3077.1943,6438.1773,30.3623,5982.6195,231.0479,4866.2773,0.0000,5630.4085,5766.3198,-4875.5487,-1591.4863,-4044.5248,5922.6189,-1173.1902,-3373.3565,4411.6322,3471.9291,-4702.8253,-5875.4192,6277.9588,4979.2635,-70.3795,-337942.5018,-355720.6661,-332909.8027,-334595.3277,-342393.8574,-341240.9018,-340732.6270,-337495.3987,6822942.9849,6774642.5857,6794681.8982,6799511.3523,-338513.1383,6806382.8696,-5018.1077,-1269.1117,-6307.5078,6398.3566,6337.7152,-1983.3021,0.0000,-4856.2190,-4309.4270,-4029.5121,4572.2018,-4590.5864,4721.9932,3513.2434,-2266.4764,-4152.0744,-2342.5139,2405.8343,3393.2735,-397.9297,864.3372,-3735.8560,-5994.8543,1806.4405,-3640.3933,3671.6608,50.0600,-3632.7115,-948.7610,5254.9298,-6122.2301,6122.7896,-5867.8070,3667.3990,0.0000,4034.7339,-1151.2959,57.8090,-4431.3944,5132.5012,3405.4093,3941.0554,-4776.7736,-349.3516,-3532.0198,5757.1399,4422.8475,-3221.3464,-3471.2348,-2511.1198,-5399.0155,-3882.9547,-4630.1555,-2602.0378,-4180.3212,4097.3203,1841.3029,2029.1288,-5235.9023,5151.6496,-4764.9369,-1466.5928,1488.5126,-2.3823,5287.5134,-4302.2320,-202.1358,0.0000,-3713.4295,-3936.5196,-5215.7713,6701.8353,4401.2163,-5666.4678,0.0000,1774.3562,0.0000,-2928.2966,4980.0117,-1040.8886,6822.2328,-3201.4241,-6864.8505,3414.2331,0.0000,-3630.4208,-3396.1349,-1067.4740,5691.2121,1168.2412,-2320.5534,4933.8565,2425.0750,-4303.6279,3917.8014,892.8528,3056.2510,2834.3320,-2149.9533,-5621.7230,30843.0957,24440.9227,21696.0649,25321.5997,29117.3637,26351.5425,19680.3207,22376.1859,321930686.7076,321898307.8904,321925299.1827,321912930.0748,22539.0180,321919334.2349,-4658.5296,-1167.5460,1265.6516,-2655.5703,2718.3039,1408.6198,0.0000,4160.7056,3857.5909,-4415.8173,-1121.6095,2505.4133,3651.9315,5015.3042,1192.6812,5136.2733,-4352.4175,3186.3206,-3812.9514,1877.7840,4344.1457,5321.5802,-3438.7552,570.3910,-375.2096,-5397.2615,-1514.8290,4624.6735,4986.2195,4245.1233,-2902.9008,-1475.6898,-432.8238,5471.8387,0.0000,-3753.2868,1020.6630,5459.9106,-4339.8921,4475.3891,4267.0188,4963.5948,-4643.7518,-4873.4050,3663.5477,-3090.0588,-2981.0142,-4084.9913,-5378.3958,-4211.8417,-4305.1046,-4673.9715,2361.8562,5230.5114,4690.0364,5121.3129,-359.2334,-3944.9464,-2102.5373,3902.2607,4687.6051,-745.1663,-5126.0705,-2689.0052,-4164.1448,4367.9366,3485.5705,0.0000,5302.9033,4448.4387,-4411.2355,-1440.7730,4375.2249,3874.8151,0.0000,-1151.0274,0.0000,837.3836,-3687.6488,-2228.4793,-1106.5271,1339.4907,-589.6794,3009.7617,0.0000,1721.1088,-1720.2608,4728.3267,3489.2481,-5488.6920,2719.8425,4724.1816,-5526.6835,-2917.8362,4490.7812,-4804.7705,-1765.8076,700.7900,-4218.4205,-4024.8798,-147628.9678,-150454.3449,-144499.5759,-146562.7825,-141173.2726,-147970.7583,-155684.9117,-148327.0808,-55729691.3165,-55712395.6076,-55707439.9900,-55733365.3907,-146870.4698,-55725914.4771,
