sl_20_86400_20300101 Coordinates.csv
2030/01/01 07:47:00.0000 UTC

Generated: Tue Oct  8 21:51:21 2024,
Start: 2030/01/01 07:47:00.00, Stop: 2030/01/02 07:47:00.00,
TIME_UNITS,STARLINK-5562 - X-Coordinate,STARLINK-31631 - X-Coordinate,STARLINK-5215 - X-Coordinate,STARLINK-31418 - X-Coordinate,STARLINK-1728 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-5893 - X-Coordinate,STARLINK-3624 - X-Coordinate,STARLINK-3835 - X-Coordinate,STARLINK-11269 [DTC] - X-Coordinate,STARLINK-4562 - X-Coordinate,STARLINK-31331 - X-Coordinate,STARLINK-5488 - X-Coordinate,STARLINK-1500 - X-Coordinate,STARLINK-31104 - X-Coordinate,STARLINK-6212 - X-Coordinate,STARLINK-2185 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-4454 - X-Coordinate,STARLINK-30900 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5562 - Y-Coordinate,STARLINK-31631 - Y-Coordinate,STARLINK-5215 - Y-Coordinate,STARLINK-31418 - Y-Coordinate,STARLINK-1728 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-5893 - Y-Coordinate,STARLINK-3624 - Y-Coordinate,STARLINK-3835 - Y-Coordinate,STARLINK-11269 [DTC] - Y-Coordinate,STARLINK-4562 - Y-Coordinate,STARLINK-31331 - Y-Coordinate,STARLINK-5488 - Y-Coordinate,STARLINK-1500 - Y-Coordinate,STARLINK-31104 - Y-Coordinate,STARLINK-6212 - Y-Coordinate,STARLINK-2185 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-4454 - Y-Coordinate,STARLINK-30900 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5562 - Z-Coordinate,STARLINK-31631 - Z-Coordinate,STARLINK-5215 - Z-Coordinate,STARLINK-31418 - Z-Coordinate,STARLINK-1728 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-5893 - Z-Coordinate,STARLINK-3624 - Z-Coordinate,STARLINK-3835 - Z-Coordinate,STARLINK-11269 [DTC] - Z-Coordinate,STARLINK-4562 - Z-Coordinate,STARLINK-31331 - Z-Coordinate,STARLINK-5488 - Z-Coordinate,STARLINK-1500 - Z-Coordinate,STARLINK-31104 - Z-Coordinate,STARLINK-6212 - Z-Coordinate,STARLINK-2185 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-4454 - Z-Coordinate,STARLINK-30900 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5545.0680,-6229.4145,5849.8560,1232.5003,3330.8940,-4775.9785,-4755.2343,1175.5960,2069.1161,0.0000,590.7821,5051.2396,-5166.0667,-2396.3315,-3262.5585,-6581.5841,-6783.4143,3921.9796,785.5123,-5783.4294,-300426.3735,-319369.1095,-304514.6647,-304279.2015,-309749.1208,-310042.1894,-312673.1747,-310663.6235,51682982.9762,51653376.9142,51704035.6945,51690817.3724,-309389.4144,51692263.9440,-2940.3038,-2373.6766,-1055.6119,5414.8671,2446.7345,1832.3712,-4384.6049,6743.3365,-3816.1551,0.0000,-1617.0872,-1835.7293,539.8278,-4166.2276,-5288.4051,-376.6730,-1107.5841,5262.4892,4344.4951,924.3228,138684.2537,141129.3234,127964.4917,131879.0408,138467.2057,135832.0672,129291.6798,131498.5791,292577921.1364,292566607.0513,292555240.6206,292554716.9482,130933.7484,292562738.4405,2951.2842,-1403.8103,-3487.8345,3898.6561,5462.4750,-4543.5179,2559.6271,770.9851,-5354.0694,0.0000,6689.8110,4214.3965,-4559.8824,4924.9298,2732.6929,2099.4680,664.4622,-2072.4162,5338.2270,-3697.3991,-141067.0637,-144518.7062,-138669.2649,-140195.2877,-135285.0129,-142710.6607,-149619.7836,-139764.7069,-93435347.0081,-93450970.7855,-93430223.1256,-93436128.1523,-140938.4956,-93425310.5767,
3600.000,4273.1617,6276.0292,-2423.0822,-4760.1194,-5952.2753,4887.5967,4865.9547,-2588.0117,2360.3598,0.0000,-5214.0073,-5177.7276,5034.8860,5539.6462,5575.2320,4608.6194,5887.7872,-4166.9366,1591.5351,3151.8572,-327529.9301,-342494.1648,-328327.4522,-329621.3749,-332809.7052,-332018.1393,-335367.6759,-330982.2890,-25844846.1486,-25872999.3542,-25821749.4799,-25830613.7590,-332039.4108,-25836350.1649,4962.0417,-390.8757,3345.8776,-2158.3411,849.0779,-4752.8539,4386.7158,-5317.5522,4571.7212,0.0000,2786.5108,4462.4169,-4168.8609,3813.4997,3644.0394,-2520.5253,-659.8749,-1771.4969,-6715.4102,-4009.7754,58826.8722,57347.1512,45714.1633,48854.4958,57782.7654,52360.8780,49009.2086,49577.6501,296021823.8200,296001653.0285,296005307.7456,295999620.3633,49955.0837,296007235.0648,2297.2471,-2628.0190,5501.3442,-4341.1976,-3306.3065,525.2612,2348.5459,3522.0323,4570.1441,0.0000,-3603.7589,1.1453,2227.3884,-1502.6171,1320.3966,-4512.9353,3540.0605,5170.6437,-697.6778,4671.6123,-141815.0394,-144803.1073,-138878.0783,-142576.0848,-135486.5669,-139633.2378,-150481.6307,-142692.0128,-93392405.9763,-93408162.1860,-93379422.5294,-93390106.8422,-141320.4205,-93380900.8880,
7200.000,-664.2633,-3430.2443,-1252.8698,6535.5293,6124.3820,-2558.8498,-3194.4976,3897.0821,-5145.5813,0.0000,6653.9289,2533.0134,-3402.9709,-5882.7874,-5222.6942,-1558.6626,-2699.3178,4034.1763,-3109.3961,-223.9160,-333763.3568,-343827.7449,-331464.4497,-336509.0566,-335146.7378,-332027.5865,-337590.8945,-334882.9772,-101629647.8284,-101654191.9937,-101609265.6200,-101611638.8957,-333873.0227,-101622083.7469,-2987.6952,3620.9367,-5537.7643,-1286.8450,-2850.5755,5031.7967,-1681.0265,1382.9017,-4510.9042,0.0000,-745.5972,-4730.4095,5817.7001,-2059.6044,211.3054,5338.9951,3172.5814,-2795.7670,4364.0086,6342.4990,-26431.4012,-29155.7278,-39363.0039,-35992.9895,-26182.7914,-36642.5171,-34429.6202,-33855.9581,279269790.3194,279241703.1477,279259403.1761,279252592.7801,-34063.6947,279255277.3824,-6235.1588,4629.8260,-3905.7960,1314.8823,-1191.2977,3851.6565,-5954.9812,-5515.0432,-792.0333,0.0000,-1758.6328,-4238.5344,1506.5639,-2940.7516,-4342.0021,4111.0710,-5514.8593,-4828.6258,-4411.2900,-2770.4286,-142511.8467,-144976.2426,-139726.2557,-141969.7314,-136069.5954,-140853.6597,-150705.5729,-140195.5674,-93348681.6243,-93365159.9024,-93328818.0584,-93341873.2646,-141687.1677,-93336452.9735,
10800.000,-1396.1420,-322.0267,3477.4741,-5001.0044,-3097.8210,-1801.2436,1789.1845,-5004.4591,5364.0917,0.0000,-3248.9350,2038.8658,96.5201,4027.0644,3180.5625,-1218.2129,-735.8563,-3443.5166,1062.5356,-2169.0655,-317670.5369,-323370.5682,-313726.8656,-319862.5735,-316536.5487,-312263.6135,-319144.2131,-314047.1689,-170500186.1755,-170519315.4347,-170486086.7388,-170484074.4099,-314799.7929,-170493424.8768,-2108.5197,-6057.2958,5939.7230,3680.4022,3748.1929,-3722.5954,-2706.7245,2746.4119,2490.1113,0.0000,-1184.7537,3711.8540,-5411.5023,-1342.4792,-4551.8586,-6712.2121,-5608.0028,5827.3233,225.5844,-6518.5921,-112093.2021,-112800.1096,-121834.8944,-116761.4060,-108189.5556,-119936.4714,-115922.8674,-116121.5695,243459637.3994,243425123.8717,243452577.9550,243448502.9731,-115862.6368,243444677.6701,6452.1483,-3104.3929,-297.2368,2740.0621,4826.1868,-5450.7631,6147.8998,3846.5894,-3539.1446,0.0000,5981.2660,5355.9915,-4298.8156,5415.3031,3901.1184,-1174.7375,3952.7052,1225.8902,6838.2849,-865.4002,-143053.9480,-144996.2777,-141084.7347,-139848.7926,-137022.7920,-144903.4622,-150295.4629,-143634.0902,-93304127.1037,-93321946.1754,-93279273.4509,-93291983.3067,-142038.6970,-93291966.8442,
14400.000,218.2158,3228.5054,-4109.4321,700.5238,-1553.8499,5723.5879,-1585.5671,4788.1215,-3889.0803,0.0000,-2219.5146,-5840.3346,3811.3939,-1672.3909,-560.1430,3259.9649,2877.3179,1575.0119,3512.5864,3913.1681,-276917.8883,-282428.9332,-276297.4383,-282283.6538,-278035.2206,-273419.6455,-281029.3506,-276756.5791,-227755640.8252,-227768061.4664,-227748882.8149,-227747698.2385,-276036.0737,-227749311.1053,6308.0292,5944.7414,-3492.2866,-4921.6215,-4310.6981,2124.5228,6142.1611,-4939.7545,1381.1803,0.0000,71.1075,-2447.6293,3783.1276,5084.2620,6758.3318,5569.0249,6278.1382,-5895.2869,-2920.4138,4119.3247,-192214.7379,-188187.5115,-196456.1789,-190643.8662,-183140.2526,-194303.1357,-190427.3996,-190118.4800,191029761.7790,190990764.4690,191021896.5112,191019871.9276,-190327.1085,191013965.3543,-2899.3294,-815.7120,4274.7730,-4631.8000,-5108.7991,3072.1715,-2874.9746,335.7606,5504.2656,0.0000,-6560.4253,-2578.6214,4336.5157,-4344.1355,-379.1543,-2510.9084,102.9188,3170.7132,-5225.6461,3945.3071,-142739.5320,-144777.3503,-142683.6169,-138446.6054,-138354.7259,-148023.8769,-149220.9158,-140736.3058,-93258746.8546,-93278500.9610,-93231183.2630,-93242389.2635,-142374.9699,-93247442.5111,
18000.000,2164.3255,-4692.7465,4114.0057,3808.3519,5058.5510,-6653.3503,1564.2718,-2213.0729,2169.6424,0.0000,5216.5440,6466.6322,-6483.5705,-217.9075,-2272.2841,-4655.8017,-3766.3283,1857.5282,-6640.0627,-5174.8611,-215592.0426,-223282.5130,-221631.6012,-227041.0032,-221877.1299,-217755.1094,-225372.5028,-219412.3897,-269486431.8814,-269491505.8615,-269485558.5906,-269485555.7837,-220027.3328,-269480017.8495,-6138.5828,-2747.4251,-921.2035,4856.6523,4265.6439,-418.9717,-6459.8658,4889.5452,-5281.9046,0.0000,3359.8590,695.0005,-1748.0032,-6874.2883,-5386.9120,-2192.3931,-4069.8015,3749.4012,1952.6485,-202.0757,-252248.1726,-250514.7031,-258546.2292,-252997.4077,-246420.4448,-256362.4502,-253220.3587,-253248.4408,125553124.4246,125511879.5508,125540624.7631,125534944.7436,-252806.9217,125536336.5235,-2414.7937,4092.6595,-5452.9185,2824.4442,1793.8942,1517.9523,-2068.1884,-4325.0876,-3858.1863,0.0000,3053.5227,-2107.5231,-1627.8260,382.1243,-3461.9856,4619.0367,-4123.3311,-5468.0063,447.7118,-4599.2094,-141359.6832,-144086.2060,-144184.4896,-137654.4135,-140092.0521,-150235.1916,-147412.6593,-144323.3179,-93212596.3192,-93234801.3785,-93184563.7486,-93198068.2620,-142695.9500,-93202879.9854,
21600.000,-2220.4879,4953.8216,-3855.4949,-5976.4486,-5720.1622,4183.6184,-127.1917,-2042.0783,-590.2846,0.0000,-3810.2049,-3884.0686,6544.9717,1858.7378,4832.7896,5436.0737,4175.6783,-5410.2299,5200.6134,5533.5292,-145500.6189,-148510.6022,-153243.6361,-157825.9909,-151260.8462,-148637.9972,-155189.1353,-150982.6712,-292841158.4707,-292838998.3512,-292842989.1410,-292836952.2697,-150293.9245,-292834134.8671,2008.2204,-1953.8988,4846.4733,-2983.6674,-2589.1820,-2008.5135,3837.0507,-3693.7718,6854.1783,0.0000,-5299.0067,2048.4732,-589.7656,5428.7436,1447.9600,-1834.3695,-165.3432,-1162.8830,531.0926,-3399.1548,-294036.1050,-297970.5555,-304292.5159,-299797.8736,-294300.3020,-302682.9437,-300080.0100,-298973.7115,51493797.0810,51452614.2225,51474256.3444,51467310.3874,-299406.0432,51476138.8405,6251.7436,-4252.9620,3007.5120,1213.1271,2750.0391,-5027.1771,5797.6396,5433.7399,-364.5194,0.0000,2287.6651,5229.0662,-2138.1721,3802.9005,4537.2804,-3877.1916,5487.7746,4078.7097,4547.0951,2391.0695,-140781.5565,-142368.0785,-145271.1100,-137348.1732,-142259.2045,-151682.9993,-144772.8637,-141406.8232,-93165778.3516,-93190821.0154,-93139250.5171,-93159346.7326,-143001.6026,-93158279.2781,
25200.000,-1191.3506,-3879.3451,2688.1558,5202.2740,4109.1648,-284.7420,-3013.2409,5722.2645,-1354.5160,0.0000,348.9420,229.3941,-4110.7117,-3808.4709,-5957.3895,-4995.0754,-4384.7970,6837.6405,-124.5626,-4261.4099,-68869.1684,-66665.3764,-75436.1711,-79034.6018,-70119.2086,-70250.0339,-73614.8383,-70390.8956,-296221430.2571,-296212914.0236,-296222104.1315,-296209521.1978,-71210.0477,-296213400.2283,2320.9147,5481.3512,-6183.2945,-765.5894,-1051.5671,4788.4840,-467.5788,2420.2645,-5185.0113,0.0000,2926.7497,-5101.1008,3207.6533,-1645.5934,2560.1497,4737.7705,4135.0446,-772.8433,-984.3106,5300.9405,-318064.2709,-329523.5399,-330953.7385,-328028.6340,-324803.2326,-330549.4194,-327213.5314,-327888.0417,-26097349.5110,-26136352.0973,-26124443.0101,-26123960.3310,-327224.8834,-26115512.5528,-6438.7627,1141.7790,1398.8583,-4303.0353,-5394.9974,4864.5869,-6261.9466,-2980.7688,4316.9740,0.0000,-6267.8198,-4548.4130,4522.1375,-5505.5692,-2026.9478,712.1136,-3380.3291,19.4191,-6870.5271,1279.3516,-140544.0849,-141853.0133,-145734.1480,-137458.2926,-144547.9796,-152453.0316,-141604.0199,-144759.3049,-93118436.5576,-93146529.0463,-93095028.6391,-93120372.7487,-143291.8953,-93113640.4006,
28800.000,5396.3907,1154.4757,144.5494,-2644.2283,-1882.2626,-2659.5568,6025.9628,-6671.2925,3923.4139,0.0000,1225.5604,2419.9337,632.8668,5483.4781,4311.3778,2762.2108,3546.1189,-4968.6313,-4425.0721,1103.5128,10576.7389,18925.1788,6980.4929,4394.6372,14210.6405,12652.1328,14841.8593,11280.8330,-279391279.7225,-279377961.7933,-279387235.2603,-279374297.6670,12270.2458,-279382078.9464,-3348.9770,-6084.8035,4836.9747,4838.7207,5039.8761,-6188.6088,-1482.2382,-905.1833,1580.7200,0.0000,2454.2232,6370.4127,-5570.8923,-2161.3946,-4807.1759,-5652.7461,-5856.9813,2370.4214,-1685.4206,-5414.3721,-323328.0316,-338827.3905,-336969.9845,-335847.6231,-337168.7930,-338256.8607,-332683.2816,-333964.8892,-101927081.4797,-101962252.1558,-101960403.0617,-101947724.2380,-334540.1474,-101945234.9509,2787.4883,2825.8678,-4908.3797,3954.3691,4243.3812,-1188.5384,3141.5363,-1469.0112,-5442.0568,0.0000,6340.7127,522.2233,-4041.2945,3556.1651,-2111.2498,2875.5840,-910.9446,-4133.7458,5057.1378,-4176.4381,-140480.6590,-142143.1717,-145527.2776,-137949.6516,-143848.5265,-152584.9587,-142734.2506,-142205.3704,-93070745.9950,-93101889.1070,-93051689.2615,-93079010.2234,-143566.7973,-93068963.3640,
