sl_100_5400_20300817 Coordinates.csv
2030/08/17 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:29 2024,
Start: 2030/08/17 07:47:00.00, Stop: 2030/08/17 09:17:00.00,
TIME_UNITS,STARLINK-4105 - X-Coordinate,STARLINK-3157 - X-Coordinate,STARLINK-2040 - X-Coordinate,STARLINK-1715 - X-Coordinate,STARLINK-5914 - X-Coordinate,STARLINK-5837 - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-30069 - X-Coordinate,STARLINK-31975 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-3688 - X-Coordinate,STARLINK-4142 - X-Coordinate,STARLINK-30875 - X-Coordinate,STARLINK-6363 - X-Coordinate,STARLINK-1973 - X-Coordinate,STARLINK-31386 - X-Coordinate,STARLINK-31466 - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-3730 - X-Coordinate,STARLINK-31552 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-31824 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-5396 - X-Coordinate,STARLINK-4563 - X-Coordinate,STARLINK-5445 - X-Coordinate,STARLINK-4466 - X-Coordinate,STARLINK-5055 - X-Coordinate,STARLINK-5353 - X-Coordinate,STARLINK-2509 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-31367 - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-32120 - X-Coordinate,STARLINK-30397 - X-Coordinate,STARLINK-3046 - X-Coordinate,STARLINK-2474 - X-Coordinate,STARLINK-5056 - X-Coordinate,STARLINK-3812 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-4605 - X-Coordinate,STARLINK-30416 - X-Coordinate,STARLINK-30892 - X-Coordinate,STARLINK-6071 - X-Coordinate,STARLINK-32009 - X-Coordinate,STARLINK-4355 - X-Coordinate,STARLINK-5193 - X-Coordinate,STARLINK-31207 - X-Coordinate,STARLINK-3119 - X-Coordinate,STARLINK-3136 - X-Coordinate,STARLINK-5201 - X-Coordinate,STARLINK-30067 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-3891 - X-Coordinate,STARLINK-32097 - X-Coordinate,STARLINK-30552 - X-Coordinate,STARLINK-3147 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-5816 - X-Coordinate,STARLINK-5749 - X-Coordinate,STARLINK-1678 - X-Coordinate,STARLINK-4194 - X-Coordinate,STARLINK-2319 - X-Coordinate,STARLINK-3253 - X-Coordinate,STARLINK-5025 - X-Coordinate,STARLINK-3394 - X-Coordinate,STARLINK-5822 - X-Coordinate,STARLINK-3139 - X-Coordinate,STARLINK-3828 - X-Coordinate,STARLINK-4727 - X-Coordinate,STARLINK-30753 - X-Coordinate,STARLINK-6168 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-30607 - X-Coordinate,STARLINK-3356 - X-Coordinate,STARLINK-2437 - X-Coordinate,STARLINK-1477 - X-Coordinate,STARLINK-31861 - X-Coordinate,STARLINK-3571 - X-Coordinate,STARLINK-4196 - X-Coordinate,STARLINK-31518 - X-Coordinate,STARLINK-3770 - X-Coordinate,STARLINK-4291 - X-Coordinate,STARLINK-6224 - X-Coordinate,STARLINK-2748 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-31417 - X-Coordinate,STARLINK-4251 - X-Coordinate,STARLINK-3557 - X-Coordinate,STARLINK-1131 - X-Coordinate,STARLINK-31006 - X-Coordinate,STARLINK-5061 - X-Coordinate,STARLINK-4439 - X-Coordinate,STARLINK-2430 - X-Coordinate,STARLINK-2141 - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-5666 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4105 - Y-Coordinate,STARLINK-3157 - Y-Coordinate,STARLINK-2040 - Y-Coordinate,STARLINK-1715 - Y-Coordinate,STARLINK-5914 - Y-Coordinate,STARLINK-5837 - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-30069 - Y-Coordinate,STARLINK-31975 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-3688 - Y-Coordinate,STARLINK-4142 - Y-Coordinate,STARLINK-30875 - Y-Coordinate,STARLINK-6363 - Y-Coordinate,STARLINK-1973 - Y-Coordinate,STARLINK-31386 - Y-Coordinate,STARLINK-31466 - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-3730 - Y-Coordinate,STARLINK-31552 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-31824 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-5396 - Y-Coordinate,STARLINK-4563 - Y-Coordinate,STARLINK-5445 - Y-Coordinate,STARLINK-4466 - Y-Coordinate,STARLINK-5055 - Y-Coordinate,STARLINK-5353 - Y-Coordinate,STARLINK-2509 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-31367 - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-32120 - Y-Coordinate,STARLINK-30397 - Y-Coordinate,STARLINK-3046 - Y-Coordinate,STARLINK-2474 - Y-Coordinate,STARLINK-5056 - Y-Coordinate,STARLINK-3812 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-4605 - Y-Coordinate,STARLINK-30416 - Y-Coordinate,STARLINK-30892 - Y-Coordinate,STARLINK-6071 - Y-Coordinate,STARLINK-32009 - Y-Coordinate,STARLINK-4355 - Y-Coordinate,STARLINK-5193 - Y-Coordinate,STARLINK-31207 - Y-Coordinate,STARLINK-3119 - Y-Coordinate,STARLINK-3136 - Y-Coordinate,STARLINK-5201 - Y-Coordinate,STARLINK-30067 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-3891 - Y-Coordinate,STARLINK-32097 - Y-Coordinate,STARLINK-30552 - Y-Coordinate,STARLINK-3147 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-5816 - Y-Coordinate,STARLINK-5749 - Y-Coordinate,STARLINK-1678 - Y-Coordinate,STARLINK-4194 - Y-Coordinate,STARLINK-2319 - Y-Coordinate,STARLINK-3253 - Y-Coordinate,STARLINK-5025 - Y-Coordinate,STARLINK-3394 - Y-Coordinate,STARLINK-5822 - Y-Coordinate,STARLINK-3139 - Y-Coordinate,STARLINK-3828 - Y-Coordinate,STARLINK-4727 - Y-Coordinate,STARLINK-30753 - Y-Coordinate,STARLINK-6168 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-30607 - Y-Coordinate,STARLINK-3356 - Y-Coordinate,STARLINK-2437 - Y-Coordinate,STARLINK-1477 - Y-Coordinate,STARLINK-31861 - Y-Coordinate,STARLINK-3571 - Y-Coordinate,STARLINK-4196 - Y-Coordinate,STARLINK-31518 - Y-Coordinate,STARLINK-3770 - Y-Coordinate,STARLINK-4291 - Y-Coordinate,STARLINK-6224 - Y-Coordinate,STARLINK-2748 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-31417 - Y-Coordinate,STARLINK-4251 - Y-Coordinate,STARLINK-3557 - Y-Coordinate,STARLINK-1131 - Y-Coordinate,STARLINK-31006 - Y-Coordinate,STARLINK-5061 - Y-Coordinate,STARLINK-4439 - Y-Coordinate,STARLINK-2430 - Y-Coordinate,STARLINK-2141 - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-5666 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4105 - Z-Coordinate,STARLINK-3157 - Z-Coordinate,STARLINK-2040 - Z-Coordinate,STARLINK-1715 - Z-Coordinate,STARLINK-5914 - Z-Coordinate,STARLINK-5837 - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-30069 - Z-Coordinate,STARLINK-31975 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-3688 - Z-Coordinate,STARLINK-4142 - Z-Coordinate,STARLINK-30875 - Z-Coordinate,STARLINK-6363 - Z-Coordinate,STARLINK-1973 - Z-Coordinate,STARLINK-31386 - Z-Coordinate,STARLINK-31466 - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-3730 - Z-Coordinate,STARLINK-31552 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-31824 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-5396 - Z-Coordinate,STARLINK-4563 - Z-Coordinate,STARLINK-5445 - Z-Coordinate,STARLINK-4466 - Z-Coordinate,STARLINK-5055 - Z-Coordinate,STARLINK-5353 - Z-Coordinate,STARLINK-2509 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-31367 - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-32120 - Z-Coordinate,STARLINK-30397 - Z-Coordinate,STARLINK-3046 - Z-Coordinate,STARLINK-2474 - Z-Coordinate,STARLINK-5056 - Z-Coordinate,STARLINK-3812 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-4605 - Z-Coordinate,STARLINK-30416 - Z-Coordinate,STARLINK-30892 - Z-Coordinate,STARLINK-6071 - Z-Coordinate,STARLINK-32009 - Z-Coordinate,STARLINK-4355 - Z-Coordinate,STARLINK-5193 - Z-Coordinate,STARLINK-31207 - Z-Coordinate,STARLINK-3119 - Z-Coordinate,STARLINK-3136 - Z-Coordinate,STARLINK-5201 - Z-Coordinate,STARLINK-30067 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-3891 - Z-Coordinate,STARLINK-32097 - Z-Coordinate,STARLINK-30552 - Z-Coordinate,STARLINK-3147 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-5816 - Z-Coordinate,STARLINK-5749 - Z-Coordinate,STARLINK-1678 - Z-Coordinate,STARLINK-4194 - Z-Coordinate,STARLINK-2319 - Z-Coordinate,STARLINK-3253 - Z-Coordinate,STARLINK-5025 - Z-Coordinate,STARLINK-3394 - Z-Coordinate,STARLINK-5822 - Z-Coordinate,STARLINK-3139 - Z-Coordinate,STARLINK-3828 - Z-Coordinate,STARLINK-4727 - Z-Coordinate,STARLINK-30753 - Z-Coordinate,STARLINK-6168 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-30607 - Z-Coordinate,STARLINK-3356 - Z-Coordinate,STARLINK-2437 - Z-Coordinate,STARLINK-1477 - Z-Coordinate,STARLINK-31861 - Z-Coordinate,STARLINK-3571 - Z-Coordinate,STARLINK-4196 - Z-Coordinate,STARLINK-31518 - Z-Coordinate,STARLINK-3770 - Z-Coordinate,STARLINK-4291 - Z-Coordinate,STARLINK-6224 - Z-Coordinate,STARLINK-2748 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-31417 - Z-Coordinate,STARLINK-4251 - Z-Coordinate,STARLINK-3557 - Z-Coordinate,STARLINK-1131 - Z-Coordinate,STARLINK-31006 - Z-Coordinate,STARLINK-5061 - Z-Coordinate,STARLINK-4439 - Z-Coordinate,STARLINK-2430 - Z-Coordinate,STARLINK-2141 - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-5666 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6502.6711,1999.1784,3120.6985,-4721.6285,-4170.5301,5967.5840,-6637.6991,-1231.5385,4605.5941,5193.8361,3823.2627,-5981.7812,-6601.4032,-2599.6358,2528.1953,-5495.7570,1649.3789,5936.1248,-4148.2085,6905.0533,903.3124,-4355.2361,6044.7672,6122.4676,-2616.0884,6223.8909,1979.8103,-5433.3554,-4303.3832,6414.1310,-5067.3066,-1311.2704,1990.8616,-5667.9914,-2965.5668,0.0000,4181.2735,-583.0917,-3875.2544,0.0000,1696.3021,1226.5794,-1353.4700,-4456.0265,-4284.3835,6658.8296,-4322.7318,-3881.6827,2364.8204,-1988.7695,-700.0594,-6032.1017,-5912.5781,6860.5984,6873.5232,-6122.3170,6264.2039,-6364.6232,3463.2665,265.3948,4321.5755,5767.5907,5112.1832,665.8533,2139.9184,-6347.8671,6667.6352,-4904.4338,-6565.5087,109.3765,2884.2233,-5472.9313,-3704.0210,3811.1102,-4692.1386,5966.8141,5733.6299,-1737.9479,3155.0053,-6098.7102,-2776.7391,3535.0053,5297.5194,-6508.6076,-2828.4001,1810.4568,-4318.5927,4354.5454,-1073.5290,-5547.9733,11.8616,1650.4171,1337.6903,2377.6558,-4686.9048,1942.9550,3386.4980,-5880.1353,1614.7302,-5210.0268,-114347.0476,-102289.3339,-121457.2706,-118765.6558,-110259.3660,-112084.1079,-114393.5932,-116059.8761,-262380091.0116,-262351992.9690,-262374033.7569,-262370492.2356,-115840.6628,-262373768.2996,-1078.7815,-3917.5971,-3590.1015,4167.2414,4015.3721,3102.6701,1412.0901,5072.1935,-1872.9985,-1296.8353,-1426.6169,3405.5680,2047.9769,-6199.1948,-4408.5941,-3945.3676,5987.4269,-2032.1860,-2290.3760,552.4487,-5218.2970,-2400.0568,-3385.9637,1267.5074,4469.0609,1131.5304,3922.7998,1550.2364,4453.2528,2357.7056,626.6328,-3902.0243,5475.4454,-202.3248,-4351.9817,0.0000,2851.7042,-2985.8008,-3631.7019,0.0000,-3828.3344,-5430.3885,4159.7869,-48.1554,5336.8063,1713.5155,1082.2996,-2557.7699,-6243.1293,4579.1840,3248.5723,-619.7116,851.8676,370.8811,192.4923,3007.5460,-247.5270,-2715.3085,-5629.4719,-6778.0574,-2104.9858,1048.2763,-4613.6229,6580.3247,-5622.0048,1791.4710,1659.3627,4478.3158,105.4892,5075.2122,-4401.9518,1477.5814,-1875.1337,4690.9982,-4883.2690,-1122.8953,3501.1761,-4197.4712,4935.1629,2430.3825,5739.2591,-2644.5083,1440.5116,-1021.5807,-3966.5097,-4774.3278,-3367.9299,1342.1686,-6818.2602,460.8361,-1049.9647,-4722.1059,-3796.9726,-4841.1119,2018.1655,6623.9817,-3280.1271,1243.4534,5762.7223,1624.5515,-378463.6345,-358951.1509,-368752.3073,-372775.4561,-374439.4783,-371779.4587,-365521.8009,-370607.3498,226614812.0522,226647646.0953,226624982.5724,226641371.4638,-369024.8444,226632416.1388,2058.4799,-5313.4041,4908.4136,2532.3279,-3831.7734,-1705.9868,-859.5978,-4562.6655,-4631.8272,-4220.1754,5597.6199,111.4483,85.1697,1348.4342,-4720.1664,1163.9967,2773.5038,-2612.2799,-4975.6574,-338.8568,4404.8425,-4629.2876,-254.1415,2752.4576,-4591.1954,-2477.7024,-5300.6822,-3952.3120,-3066.8577,-879.2337,4645.5085,-5302.9589,3607.5105,-3659.2560,4430.8740,0.0000,-4715.3552,-6243.4423,4367.3895,0.0000,-5471.0123,-4225.9260,5319.7065,-5125.3305,-1061.7811,-672.1199,5184.4433,5125.7301,-1596.5639,4579.4463,6089.7159,-3313.0402,-3484.3779,926.9564,331.9005,-1011.7123,-2671.4277,-419.8888,-2027.5738,-1394.6480,4887.0354,3710.1190,622.7135,-1867.7213,3346.5316,-2082.3816,878.9190,-1765.0218,-1995.9955,-4715.9857,-4465.7498,3937.2952,-5531.4477,-3428.4240,1431.2156,3283.0043,1146.1365,-5114.0792,3673.4771,2133.4368,2436.6119,5280.4789,3974.3970,-1404.3698,4854.8654,-4351.8824,4244.3799,4954.6169,-337.4016,-4001.1046,6845.8609,4724.3179,5252.7015,4145.4755,-4656.3998,-81.0431,-5081.8170,-3075.1677,3083.7641,4165.4841,60993.2675,60982.7864,64196.3382,61765.1709,67252.8981,60763.1844,52969.0146,62551.8406,132631957.9065,132607913.1285,132657688.4931,132630537.6718,61724.7965,132640173.7460,
300.000,-5874.6705,-159.3088,2130.2138,-4087.0718,-4237.0126,5911.7022,-6173.2305,915.8085,3553.2248,4959.3126,2151.8870,-5113.6622,-5894.5393,-3994.5631,620.2900,-6176.1714,3047.9593,5602.5230,-5546.6889,6762.1645,-924.2439,-5143.9877,5070.7997,5623.8701,-543.4692,5703.5087,3943.7195,-3908.6634,-5092.9424,6298.5419,-4804.1482,-3168.5747,3537.4339,-4846.9600,-3694.6053,0.0000,5176.3162,-1994.0431,-4168.6572,0.0000,-186.2980,-579.7201,819.4453,-4958.0205,-3044.7177,6847.7291,-2993.9532,-2030.7156,928.9761,143.4429,1139.9499,-6659.2458,-4618.4461,6812.9209,6471.7313,-5515.6626,6558.5408,-6559.5043,1939.0784,-993.8144,2571.5864,6690.9127,3962.6008,1851.8514,416.4308,-6193.9314,6408.8835,-4152.2441,-6720.8983,2229.0036,863.2122,-5666.3379,-4417.7356,4627.6892,-5359.3910,4776.6874,6332.0144,-3705.3117,4675.2663,-4818.1522,-941.9818,1679.0303,6294.0597,-5987.2374,-3683.4598,-189.6301,-4922.3635,5434.2927,-2191.9644,-6030.4018,1962.1694,234.1772,-869.4216,252.4545,-3450.1690,1406.5531,1370.4476,-4537.2189,3071.4975,-4898.3392,-106216.6678,-94576.1376,-113613.0395,-110913.2877,-102380.2784,-104376.3940,-106525.7825,-108464.8281,-267265581.6846,-267237986.4567,-267258947.6976,-267256595.1930,-108010.6517,-267259260.4887,321.6593,-4139.7909,-5234.5721,5363.7985,5148.7872,3589.6282,2859.2952,4997.3247,-3766.3151,-3272.6657,-214.4651,4290.6253,3081.6811,-5571.1110,-5346.2335,-2929.6990,4705.1970,-3655.5532,-970.9329,-954.1827,-4367.2533,-379.8081,-4548.4553,-551.5551,5054.1439,-640.3718,3380.1899,2714.6442,4576.7263,1020.2159,2713.6062,-2704.8427,5500.4311,1691.5778,-2464.7838,0.0000,951.6335,-1309.7243,-1638.5301,0.0000,-4794.8091,-6131.6123,4059.2954,1898.7753,6200.1293,214.7843,2801.8966,-1941.8863,-5986.8542,5046.4403,2095.6772,706.4825,2124.1649,-1135.6121,-1027.3045,4055.8680,-1582.6602,-1172.6906,-5584.7551,-6136.9992,-3303.6927,445.0801,-5592.3074,5648.5188,-5110.6757,3058.3600,346.2092,5473.1964,1365.2297,4888.0474,-4360.4582,3079.0499,169.4457,2898.9926,-3358.2540,-2678.5667,2432.3535,-3941.8916,4625.8592,3309.0718,5714.6370,-3772.9813,120.2819,334.7061,-2041.5193,-4284.0738,-1345.1637,-312.3036,-6206.8317,2028.9899,122.6776,-5895.6968,-4077.1850,-5004.0650,3786.8670,6359.7353,-3961.7681,2408.8431,5823.1624,3559.9823,-380592.1834,-361033.9594,-370974.9975,-374909.6026,-376807.8299,-374067.1406,-367926.5112,-373088.1727,220831988.7266,220865196.6950,220842349.3500,220858657.6428,-371391.6858,220849683.6869,3611.3033,-5514.6195,3848.1383,794.4564,-1930.0815,530.0311,696.1013,-4716.5015,-4400.1609,-3339.6874,6579.3530,-1690.1477,1873.2696,-193.1157,-4374.3207,-653.4086,3848.3554,-1193.2810,-3936.2046,1200.1033,5244.5269,-4421.8167,1282.2083,3836.2378,-4696.1706,-3636.8469,-4518.7136,-4990.2152,-917.5767,-2603.6983,4149.6220,-5264.0064,2054.7395,-4382.6894,5255.9472,0.0000,-4488.6418,-6523.2439,5215.1239,0.0000,-4943.1099,-3302.7440,5503.1664,-4235.0508,482.0502,875.9465,5469.2680,6321.2708,-3229.2274,4517.7176,6512.9179,-1698.0909,-4689.2038,-617.8845,2102.5294,807.7694,-949.4334,-1916.2601,-3586.0878,-3053.3507,5426.7275,1786.9184,-924.2689,-3451.7673,4589.9447,-313.4744,2600.0607,34.6184,-210.1497,-4375.3530,-5280.2982,2466.5715,-5318.1206,-4297.3728,2808.1873,4198.9391,-680.3237,-4185.3880,2140.6075,3667.9929,3607.7431,5506.0288,2517.3347,-3071.8426,5436.5220,-5160.0075,4686.3053,3963.2192,-2108.6557,-2550.2160,6641.8718,3543.5779,5140.1193,4599.9652,-4634.3700,-2295.1448,-5521.0872,-4381.7914,1418.6494,3238.5021,61074.3373,61058.2799,64315.8645,61710.0372,67375.8139,61161.3094,53025.6263,62262.9154,132628840.0632,132604541.2027,132654552.3206,132627065.5038,61832.1778,132636859.5042,
600.000,-4676.2778,-2298.6116,964.3638,-3029.9017,-3892.5111,5215.3477,-5081.8996,2978.8544,2175.3997,4249.5703,200.4339,-3720.2118,-4593.7351,-4990.3286,-1322.8420,-6231.7265,4170.2431,4698.8881,-6399.2242,5964.5040,-2697.7694,-5441.9205,3598.6537,4580.0015,1571.2658,4616.9959,5510.4929,-2009.0561,-5329.1658,5562.7960,-4110.1507,-4714.3644,4705.8354,-3548.7708,-4111.1948,0.0000,5703.1575,-3270.3522,-4100.0635,0.0000,-2015.9864,-2307.3843,2915.7853,-4980.8351,-1504.5873,6366.2714,-1404.2964,3.1837,-632.6259,2249.4221,2913.1285,-6626.8739,-2883.0436,6104.6582,5418.1981,-4349.4674,6172.6382,-6127.4799,193.8104,-2188.3617,586.0468,6931.7502,2419.4226,2889.3152,-1385.0413,-5424.6996,5525.4642,-2977.5674,-6190.8905,4129.2963,-1260.5948,-5312.9611,-4748.4318,5041.0977,-5528.1707,3135.7684,6274.5867,-5282.3192,5718.1336,-3050.9520,1010.8574,-316.4031,6633.2015,-4832.5633,-4227.1866,-2198.0755,-5094.3200,5956.0166,-3115.6330,-5913.3561,3651.6913,-1168.7582,-2967.5226,-1904.2064,-1913.4285,745.9629,-768.1965,-2720.2107,4182.9661,-4128.0376,-98048.8008,-86821.8212,-105718.8283,-103011.0163,-94453.0037,-96639.1182,-98608.0820,-100785.6012,-272023642.9987,-271996557.4004,-272016441.0223,-272015275.4799,-100132.3383,-272017327.1356,1727.4845,-4010.7427,-6347.0487,5990.4175,5742.8928,3678.8782,4023.7107,4484.4694,-5288.5720,-4903.4214,941.1827,4759.5746,3828.4331,-4383.1786,-5801.5294,-1609.4517,2948.9443,-4893.1667,405.0954,-2379.9417,-3122.9784,1659.4326,-5280.4185,-2343.1608,5191.9716,-2375.2907,2548.7445,3661.5542,4185.7760,-446.3328,4529.9114,-1266.9998,4979.9364,3437.5571,-335.5601,0.0000,-1016.7472,445.3057,527.7950,0.0000,-5324.4630,-6274.1367,3613.6856,3619.9193,6462.2465,-1313.4403,4275.8095,-1034.2097,-5141.3648,5033.1359,800.5218,1943.7071,3235.8528,-2537.9523,-2167.2900,4704.2171,-2742.4427,499.8044,-5013.7842,-4895.7243,-4222.0258,-179.8295,-6030.7315,4149.9432,-4122.3428,4017.5580,-1028.8640,5911.9620,2483.3498,4269.2667,-3941.4347,4352.7137,2173.0484,828.3571,-1492.6865,-4008.0112,1103.2619,-3328.4276,3877.3856,3898.1809,5136.5952,-4577.3186,-1184.3889,1688.9937,74.4360,-3381.4626,803.5846,-1895.6009,-4974.2129,3366.0140,1361.9472,-6491.1715,-3956.7096,-4698.9144,5210.2856,5385.2946,-4314.5186,3367.0454,5264.4785,5130.0263,-382541.2003,-362951.8678,-373031.4779,-376861.9299,-379007.7649,-376183.2673,-370163.4687,-375287.3715,214943879.1774,214977445.9858,214954455.9296,214970621.5203,-373592.3822,214961665.3285,4773.0619,-5118.5404,2359.1790,-1033.9477,177.4204,2709.3279,2174.1255,-4366.5053,-3669.5036,-2083.4912,6858.3446,-3307.1045,3458.8348,-1713.3235,-3561.6420,-2398.8452,4487.4422,361.3533,-2464.5624,2610.5739,5513.4450,-3712.6779,2681.1461,4491.2607,-4296.9353,-4383.3222,-3243.9498,-5486.7968,1330.9636,-4044.5346,3204.7212,-4607.7028,274.4484,-4599.2614,5507.5551,0.0000,-3779.1915,-6112.1470,5492.2069,0.0000,-3877.4599,-2034.5878,5087.9791,-2863.6826,1974.0378,2329.1235,5145.7102,6838.9950,-4506.3137,3939.2759,6243.4730,100.5579,-5389.5942,-2096.6079,3643.0605,2539.2455,879.6265,-3207.5441,-4758.1141,-4384.4982,5367.5054,-327.0514,-2371.5574,-4657.2014,5332.2522,1489.2391,4041.9858,1830.4186,1598.8823,-3566.3878,-5523.9077,728.6014,-4533.1294,-4710.2611,3883.0095,4659.9807,-2430.2006,-2791.2044,376.9599,4804.8949,4374.4158,5131.4382,772.4357,-4381.6256,5424.0793,-5361.8438,4626.7414,2510.1306,-3652.1697,-817.0502,5728.8678,1975.6336,4399.6156,4534.4898,-4112.0663,-4260.7722,-5371.2214,-5182.3762,-412.1079,1955.1604,61155.7713,61133.8049,64430.6239,61655.4503,67495.9086,61562.4888,53086.6203,61941.9444,132625725.6411,132601170.7920,132651406.2421,132623608.2983,61939.5209,132633545.0575,
