sl_100_86400_20301130 Coordinates.csv
2030/11/30 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:00 2024,
Start: 2030/11/30 07:47:00.00, Stop: 2030/12/01 07:47:00.00,
TIME_UNITS,STARLINK-31343 - X-Coordinate,STARLINK-30948 - X-Coordinate,STARLINK-4041 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-5064 - X-Coordinate,STARLINK-5711 - X-Coordinate,STARLINK-6360 - X-Coordinate,STARLINK-6112 - X-Coordinate,STARLINK-5471 - X-Coordinate,STARLINK-2069 - X-Coordinate,STARLINK-31505 - X-Coordinate,STARLINK-3880 - X-Coordinate,STARLINK-3192 - X-Coordinate,STARLINK-32252 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-2714 - X-Coordinate,STARLINK-5504 - X-Coordinate,STARLINK-30428 - X-Coordinate,STARLINK-2014 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-5029 - X-Coordinate,STARLINK-1957 - X-Coordinate,STARLINK-32024 - X-Coordinate,STARLINK-31234 - X-Coordinate,STARLINK-31696 - X-Coordinate,STARLINK-6125 - X-Coordinate,STARLINK-30700 - X-Coordinate,STARLINK-31550 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-30119 - X-Coordinate,STARLINK-11176 [DTC] - X-Coordinate,STARLINK-3635 - X-Coordinate,STARLINK-3393 - X-Coordinate,STARLINK-5716 - X-Coordinate,STARLINK-3292 - X-Coordinate,STARLINK-1031 - X-Coordinate,STARLINK-30839 - X-Coordinate,STARLINK-5037 - X-Coordinate,STARLINK-5303 - X-Coordinate,STARLINK-31870 - X-Coordinate,STARLINK-6299 - X-Coordinate,STARLINK-30505 - X-Coordinate,STARLINK-31814 - X-Coordinate,STARLINK-3272 - X-Coordinate,STARLINK-30703 - X-Coordinate,STARLINK-30836 - X-Coordinate,STARLINK-2140 - X-Coordinate,STARLINK-31013 - X-Coordinate,STARLINK-3533 - X-Coordinate,STARLINK-3090 - X-Coordinate,STARLINK-3232 - X-Coordinate,STARLINK-32081 - X-Coordinate,STARLINK-1958 - X-Coordinate,STARLINK-31395 - X-Coordinate,STARLINK-32167 - X-Coordinate,STARLINK-31160 - X-Coordinate,STARLINK-1263 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-30801 - X-Coordinate,STARLINK-5020 - X-Coordinate,STARLINK-11249 [DTC] - X-Coordinate,STARLINK-4385 - X-Coordinate,STARLINK-3552 - X-Coordinate,STARLINK-5366 - X-Coordinate,STARLINK-5908 - X-Coordinate,STARLINK-5213 - X-Coordinate,STARLINK-31507 - X-Coordinate,STARLINK-1334 - X-Coordinate,STARLINK-6059 - X-Coordinate,STARLINK-3069 - X-Coordinate,STARLINK-31327 - X-Coordinate,STARLINK-1810 - X-Coordinate,STARLINK-5204 - X-Coordinate,STARLINK-30242 - X-Coordinate,STARLINK-4641 - X-Coordinate,STARLINK-3614 - X-Coordinate,STARLINK-30153 - X-Coordinate,STARLINK-2260 - X-Coordinate,STARLINK-1494 - X-Coordinate,STARLINK-31585 - X-Coordinate,STARLINK-2751 - X-Coordinate,STARLINK-3104 - X-Coordinate,STARLINK-31658 - X-Coordinate,STARLINK-5442 - X-Coordinate,STARLINK-3248 - X-Coordinate,STARLINK-6369 - X-Coordinate,STARLINK-6149 - X-Coordinate,STARLINK-5545 - X-Coordinate,STARLINK-3633 - X-Coordinate,STARLINK-4117 - X-Coordinate,STARLINK-1536 - X-Coordinate,STARLINK-1457 - X-Coordinate,STARLINK-5580 - X-Coordinate,STARLINK-30354 - X-Coordinate,STARLINK-2361 - X-Coordinate,STARLINK-5701 - X-Coordinate,STARLINK-2092 - X-Coordinate,STARLINK-5909 - X-Coordinate,STARLINK-4637 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31343 - Y-Coordinate,STARLINK-30948 - Y-Coordinate,STARLINK-4041 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-5064 - Y-Coordinate,STARLINK-5711 - Y-Coordinate,STARLINK-6360 - Y-Coordinate,STARLINK-6112 - Y-Coordinate,STARLINK-5471 - Y-Coordinate,STARLINK-2069 - Y-Coordinate,STARLINK-31505 - Y-Coordinate,STARLINK-3880 - Y-Coordinate,STARLINK-3192 - Y-Coordinate,STARLINK-32252 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-2714 - Y-Coordinate,STARLINK-5504 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,STARLINK-2014 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-5029 - Y-Coordinate,STARLINK-1957 - Y-Coordinate,STARLINK-32024 - Y-Coordinate,STARLINK-31234 - Y-Coordinate,STARLINK-31696 - Y-Coordinate,STARLINK-6125 - Y-Coordinate,STARLINK-30700 - Y-Coordinate,STARLINK-31550 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-30119 - Y-Coordinate,STARLINK-11176 [DTC] - Y-Coordinate,STARLINK-3635 - Y-Coordinate,STARLINK-3393 - Y-Coordinate,STARLINK-5716 - Y-Coordinate,STARLINK-3292 - Y-Coordinate,STARLINK-1031 - Y-Coordinate,STARLINK-30839 - Y-Coordinate,STARLINK-5037 - Y-Coordinate,STARLINK-5303 - Y-Coordinate,STARLINK-31870 - Y-Coordinate,STARLINK-6299 - Y-Coordinate,STARLINK-30505 - Y-Coordinate,STARLINK-31814 - Y-Coordinate,STARLINK-3272 - Y-Coordinate,STARLINK-30703 - Y-Coordinate,STARLINK-30836 - Y-Coordinate,STARLINK-2140 - Y-Coordinate,STARLINK-31013 - Y-Coordinate,STARLINK-3533 - Y-Coordinate,STARLINK-3090 - Y-Coordinate,STARLINK-3232 - Y-Coordinate,STARLINK-32081 - Y-Coordinate,STARLINK-1958 - Y-Coordinate,STARLINK-31395 - Y-Coordinate,STARLINK-32167 - Y-Coordinate,STARLINK-31160 - Y-Coordinate,STARLINK-1263 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-30801 - Y-Coordinate,STARLINK-5020 - Y-Coordinate,STARLINK-11249 [DTC] - Y-Coordinate,STARLINK-4385 - Y-Coordinate,STARLINK-3552 - Y-Coordinate,STARLINK-5366 - Y-Coordinate,STARLINK-5908 - Y-Coordinate,STARLINK-5213 - Y-Coordinate,STARLINK-31507 - Y-Coordinate,STARLINK-1334 - Y-Coordinate,STARLINK-6059 - Y-Coordinate,STARLINK-3069 - Y-Coordinate,STARLINK-31327 - Y-Coordinate,STARLINK-1810 - Y-Coordinate,STARLINK-5204 - Y-Coordinate,STARLINK-30242 - Y-Coordinate,STARLINK-4641 - Y-Coordinate,STARLINK-3614 - Y-Coordinate,STARLINK-30153 - Y-Coordinate,STARLINK-2260 - Y-Coordinate,STARLINK-1494 - Y-Coordinate,STARLINK-31585 - Y-Coordinate,STARLINK-2751 - Y-Coordinate,STARLINK-3104 - Y-Coordinate,STARLINK-31658 - Y-Coordinate,STARLINK-5442 - Y-Coordinate,STARLINK-3248 - Y-Coordinate,STARLINK-6369 - Y-Coordinate,STARLINK-6149 - Y-Coordinate,STARLINK-5545 - Y-Coordinate,STARLINK-3633 - Y-Coordinate,STARLINK-4117 - Y-Coordinate,STARLINK-1536 - Y-Coordinate,STARLINK-1457 - Y-Coordinate,STARLINK-5580 - Y-Coordinate,STARLINK-30354 - Y-Coordinate,STARLINK-2361 - Y-Coordinate,STARLINK-5701 - Y-Coordinate,STARLINK-2092 - Y-Coordinate,STARLINK-5909 - Y-Coordinate,STARLINK-4637 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31343 - Z-Coordinate,STARLINK-30948 - Z-Coordinate,STARLINK-4041 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-5064 - Z-Coordinate,STARLINK-5711 - Z-Coordinate,STARLINK-6360 - Z-Coordinate,STARLINK-6112 - Z-Coordinate,STARLINK-5471 - Z-Coordinate,STARLINK-2069 - Z-Coordinate,STARLINK-31505 - Z-Coordinate,STARLINK-3880 - Z-Coordinate,STARLINK-3192 - Z-Coordinate,STARLINK-32252 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-2714 - Z-Coordinate,STARLINK-5504 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,STARLINK-2014 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-5029 - Z-Coordinate,STARLINK-1957 - Z-Coordinate,STARLINK-32024 - Z-Coordinate,STARLINK-31234 - Z-Coordinate,STARLINK-31696 - Z-Coordinate,STARLINK-6125 - Z-Coordinate,STARLINK-30700 - Z-Coordinate,STARLINK-31550 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-30119 - Z-Coordinate,STARLINK-11176 [DTC] - Z-Coordinate,STARLINK-3635 - Z-Coordinate,STARLINK-3393 - Z-Coordinate,STARLINK-5716 - Z-Coordinate,STARLINK-3292 - Z-Coordinate,STARLINK-1031 - Z-Coordinate,STARLINK-30839 - Z-Coordinate,STARLINK-5037 - Z-Coordinate,STARLINK-5303 - Z-Coordinate,STARLINK-31870 - Z-Coordinate,STARLINK-6299 - Z-Coordinate,STARLINK-30505 - Z-Coordinate,STARLINK-31814 - Z-Coordinate,STARLINK-3272 - Z-Coordinate,STARLINK-30703 - Z-Coordinate,STARLINK-30836 - Z-Coordinate,STARLINK-2140 - Z-Coordinate,STARLINK-31013 - Z-Coordinate,STARLINK-3533 - Z-Coordinate,STARLINK-3090 - Z-Coordinate,STARLINK-3232 - Z-Coordinate,STARLINK-32081 - Z-Coordinate,STARLINK-1958 - Z-Coordinate,STARLINK-31395 - Z-Coordinate,STARLINK-32167 - Z-Coordinate,STARLINK-31160 - Z-Coordinate,STARLINK-1263 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-30801 - Z-Coordinate,STARLINK-5020 - Z-Coordinate,STARLINK-11249 [DTC] - Z-Coordinate,STARLINK-4385 - Z-Coordinate,STARLINK-3552 - Z-Coordinate,STARLINK-5366 - Z-Coordinate,STARLINK-5908 - Z-Coordinate,STARLINK-5213 - Z-Coordinate,STARLINK-31507 - Z-Coordinate,STARLINK-1334 - Z-Coordinate,STARLINK-6059 - Z-Coordinate,STARLINK-3069 - Z-Coordinate,STARLINK-31327 - Z-Coordinate,STARLINK-1810 - Z-Coordinate,STARLINK-5204 - Z-Coordinate,STARLINK-30242 - Z-Coordinate,STARLINK-4641 - Z-Coordinate,STARLINK-3614 - Z-Coordinate,STARLINK-30153 - Z-Coordinate,STARLINK-2260 - Z-Coordinate,STARLINK-1494 - Z-Coordinate,STARLINK-31585 - Z-Coordinate,STARLINK-2751 - Z-Coordinate,STARLINK-3104 - Z-Coordinate,STARLINK-31658 - Z-Coordinate,STARLINK-5442 - Z-Coordinate,STARLINK-3248 - Z-Coordinate,STARLINK-6369 - Z-Coordinate,STARLINK-6149 - Z-Coordinate,STARLINK-5545 - Z-Coordinate,STARLINK-3633 - Z-Coordinate,STARLINK-4117 - Z-Coordinate,STARLINK-1536 - Z-Coordinate,STARLINK-1457 - Z-Coordinate,STARLINK-5580 - Z-Coordinate,STARLINK-30354 - Z-Coordinate,STARLINK-2361 - Z-Coordinate,STARLINK-5701 - Z-Coordinate,STARLINK-2092 - Z-Coordinate,STARLINK-5909 - Z-Coordinate,STARLINK-4637 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3049.4354,-3896.8040,-3186.5849,5455.2446,-4818.6898,-406.0226,-1698.6562,-402.8565,2187.8231,0.0000,5206.9498,-2992.6372,-4176.9614,0.0000,-707.9816,870.1835,3298.2542,-6126.0062,-553.3354,-3135.7057,2137.1589,-533.6874,3379.2634,-4663.0186,-4015.0861,-3352.4538,5206.0335,2972.1001,0.0000,-2686.4140,5920.0948,0.0000,-1408.0584,4205.1044,2350.6718,798.8283,-3976.7348,-3676.4693,1568.2254,5443.0873,-4923.4924,4147.3638,5267.7089,-6120.2447,-5245.3952,1375.8039,-372.5207,-6560.2221,4413.1709,-2741.2821,2090.8584,19.3164,-3520.7210,-3021.6139,6119.6421,5022.5999,-5430.7269,3891.1321,-3454.2159,4486.2057,0.0000,5133.9343,5924.5399,5273.3310,-3880.1870,-5099.0888,-2378.7958,-4450.5545,-1031.0406,2073.4235,4652.9248,4481.6927,-4825.2596,-5596.6973,-1279.9705,920.0766,2693.9144,-329.0157,6497.1558,1441.0789,-5926.5190,4368.9317,249.6296,0.0000,-5111.8273,619.3225,1736.6501,6576.8079,1652.7008,-1131.5430,-1634.4452,5970.1549,-1453.8062,-3522.6342,631.5586,6591.1299,-4636.0371,-1810.7058,-2764.2199,3239.8093,258199.3283,236811.1519,247789.7417,251512.4908,251547.9692,249166.9938,243660.9860,248871.6766,-278710843.5981,-278696803.6948,-278715242.8897,-278696820.4526,247467.0171,-278702244.1259,3971.5018,5713.4358,-2729.8010,3638.4422,-533.1148,6914.5287,-5900.5942,-5505.2505,-4826.0692,0.0000,-429.6717,-5749.5069,973.8419,0.0000,5430.9725,-6473.2992,5670.9546,2530.8626,-6470.3080,5277.2669,5398.1074,-4130.1758,3734.6797,-3113.1067,4431.5592,4907.6585,2559.7649,-5308.6623,0.0000,4647.9618,3427.9132,0.0000,6671.0304,5190.7583,5794.5784,4082.5924,-5620.2322,-5182.8480,6446.8045,3473.9066,1164.3998,5277.5652,-3740.4938,-1290.6761,-1787.9572,-4559.9073,5654.4912,-84.3936,-2531.1611,-4757.9901,-2049.2206,6313.4946,-3414.8498,-5059.4756,1113.2051,-4447.6729,324.0214,-1841.2512,3661.4659,2795.9812,0.0000,-2390.1156,-3330.4489,-2846.9227,-3250.1676,4670.8921,-3361.4002,2372.3654,-6367.4949,-2689.8002,-4888.5437,2502.3711,-3995.8066,-2337.5179,5109.6358,-4037.4310,3164.5371,-5207.2690,-1874.4219,5015.6500,-3319.0958,3752.3716,4656.1738,0.0000,-4514.1738,-4587.1510,-6412.4544,-2153.1097,3482.6062,-6777.4256,6355.3732,2948.1146,-6697.8434,1674.8650,-6416.9377,-251.9370,3072.3953,4827.3326,3564.6048,3707.9304,273729.0216,275353.2420,264645.9393,268243.1260,276997.1879,274393.4863,270951.3446,269725.0589,-2914633.7032,-2899011.3075,-2878872.8093,-2904759.9822,270244.6920,-2900656.8964,4643.6516,-449.5221,-5450.0554,1919.1100,4938.6520,-179.3840,3192.1314,-4157.9387,-4378.7695,0.0000,3972.0238,-2309.5102,-5414.1907,0.0000,4226.7849,1884.8314,2173.7576,1913.3071,-2271.4625,2854.0949,-3595.7144,5432.6224,4456.3345,3973.7945,3202.9112,-3365.6042,3767.4214,3145.4514,0.0000,4163.8470,-913.1929,0.0000,766.1687,-1495.4374,2967.9214,-5510.6294,-447.5766,2716.0739,-1923.3774,2548.9227,-4586.4079,1658.5166,2451.4021,-2647.2785,4117.6355,-4897.0897,-3832.7917,-2189.3397,-4740.9368,4169.1697,6308.3114,-2803.2772,-4794.3541,3571.5184,-2787.4135,150.5444,4259.0991,-5318.9598,-4602.3357,4332.3228,0.0000,3643.7656,1382.7537,-3393.4464,-4710.2703,-512.5105,5489.3444,4570.8331,2253.4353,6024.6002,1704.7635,-4557.9037,2864.6430,3330.9395,4540.2423,5500.5429,-5469.7405,-4490.9961,1009.7305,4442.8587,673.9330,3788.9212,5136.5864,0.0000,-1005.8278,-5082.0053,-1871.0319,-149.8554,-5788.4608,-625.1763,2086.3030,-1701.5449,-396.8997,-5784.0983,-2511.2195,1526.3158,4228.6850,-4256.9978,-5304.7241,-4823.1759,-70475.7939,-69340.9648,-67433.8279,-70201.9445,-64492.9195,-70521.4364,-78710.6588,-70967.2305,-2803854.4334,-2842064.3314,-2809698.5550,-2813243.5760,-69939.6001,-2816023.1853,
3600.000,-6175.3185,1133.1799,6182.7843,-5137.5610,6912.1661,-1906.7743,4192.6319,3598.9376,-439.7014,0.0000,-4604.0596,3821.9430,4129.9050,0.0000,-2345.9848,2016.3039,-4654.0213,3054.4633,2231.5387,-1150.9165,-3901.1100,4625.9825,-4277.0407,6621.3013,-606.2700,-962.0589,-6894.7790,-1491.9790,0.0000,984.8097,-6239.3413,0.0000,-537.0401,-5046.9565,-4674.6037,-4798.9867,4376.2006,4851.5742,-3052.7722,-5536.7888,2772.7372,-5587.0276,-3855.6172,6451.7475,6905.6201,3303.0989,-2790.5975,4020.8878,-2208.6348,4126.9070,-2147.7988,-1692.8478,4370.2963,4017.2268,-4139.1500,-1671.9440,3491.6318,-623.6434,304.3944,-5215.8971,0.0000,-4571.3903,-3830.1406,-4866.8485,6039.4901,3809.4751,5862.5763,2440.5834,3062.9703,-2265.3145,-4208.3221,-5437.4450,6095.7064,4026.6213,-2675.2660,3336.6256,-6052.7932,4340.0208,-4884.7396,-4133.5386,5527.8991,-6295.9820,-2411.5703,0.0000,5427.9406,3731.2607,617.2542,-4519.4510,-2889.5705,2546.4076,-1223.9105,-4656.7919,2885.5568,5352.6625,1715.8235,-5509.6318,1405.8598,-704.8076,3526.9745,-6154.0695,179205.4532,159255.6575,170836.9753,171850.4031,176021.5725,173252.3742,168553.5267,171022.5286,-268385587.9139,-268367798.0701,-268395843.9097,-268374375.5595,172226.3199,-268376241.8145,-1172.0394,-5752.5757,78.1484,249.0036,117.6789,-5798.7684,5502.3828,5771.1922,6847.6354,0.0000,4682.6967,2211.5244,-4743.3126,0.0000,-6359.4624,3907.4547,-2358.2473,-4291.3518,6104.3980,-3915.8238,-1246.6434,4095.8331,1464.7977,1851.5431,-4963.9823,-3977.2855,-269.4939,6545.4735,0.0000,-6724.2572,-964.5186,0.0000,-5803.9011,-3433.6855,-5075.1376,-3604.8492,3088.4168,1578.7325,-3504.0119,-3408.8175,-5164.2495,-3511.9586,5599.9808,-1541.1599,130.6155,3315.1427,-6231.1160,-2157.7790,5646.9255,673.0396,5708.4780,-6504.4530,-1207.9383,1057.1870,2769.5701,4601.4596,-4048.3070,5229.1165,-6396.2300,1707.1847,0.0000,4799.0302,282.8795,4770.1289,-148.8426,-3891.9426,1010.3156,-5968.8230,3086.1542,6065.7187,4550.9836,1802.3931,2818.2832,-1199.2479,-4866.4679,4533.6752,-793.1111,3531.5929,3270.0490,-1272.9101,-53.4538,-2794.3906,-691.8044,0.0000,2618.2939,2985.1871,6598.5745,3887.1942,1012.9874,5290.5158,-4361.4235,152.3389,4871.9321,-3981.5972,6596.4102,2175.9488,-5082.3252,-6624.6641,-5899.5023,-2839.8708,330041.9737,327650.0093,318389.0733,321953.4808,331255.2227,324231.3750,325256.7214,324312.1600,-75023735.6037,-75008806.4038,-74993305.8345,-75005620.7350,323959.0854,-75010293.7632,-2692.6731,3686.0208,2998.3206,-4506.0733,-427.7011,-3282.5282,293.8847,1197.9292,359.3064,0.0000,148.3868,5264.8530,2840.7770,0.0000,-1416.4478,-5193.3789,-4541.0292,-4464.1124,-2258.8052,-5410.0462,5452.1421,-2967.5371,-4993.1165,198.4636,-4595.2157,5455.6256,-556.1078,1374.9480,0.0000,217.9585,-2791.6192,0.0000,3611.1817,-3102.6640,584.7503,3398.9724,4336.2330,-4670.7965,5097.3891,2424.5499,3487.0461,2061.0907,1243.3845,-1455.3524,-128.5400,4961.3590,372.7340,5182.3953,3392.1164,-5493.1615,-3367.1437,-1597.3539,5132.8750,-5510.7669,4639.0109,-4594.4338,-4390.8213,4352.5205,2329.4159,-4089.0383,0.0000,1204.2857,-5782.5156,-988.3304,3346.9676,-4302.3663,-3439.9694,-2204.6150,-5280.6137,-2461.2739,3157.1106,3766.8794,1536.8114,-5507.7580,-4197.6935,-3981.5163,3135.2284,3995.4670,3483.8007,-5329.7692,-4014.9555,363.4678,-6483.5548,0.0000,-3351.9223,4927.6724,-1927.3592,3508.8775,6226.1359,-3629.6513,-5194.4859,5038.5488,-3889.1866,2019.8409,-1187.3478,3271.9146,-4590.3632,-532.6717,1084.7949,1231.0039,-69616.7094,-68577.6476,-66577.5220,-70187.3546,-63385.6752,-66511.3541,-77783.1505,-67500.4463,-2848052.3926,-2882987.1742,-2857532.9782,-2853756.7980,-68762.4166,-2860273.1914,
7200.000,6553.1776,2641.8372,-6494.8225,3496.7187,-5360.7882,4280.1042,-5140.4552,-5090.0012,-1388.3289,0.0000,156.5321,-4471.3796,-3026.3998,0.0000,4201.0208,-5143.3520,5324.1371,1046.9590,-3510.8476,5472.4955,5227.3268,-6025.6853,4033.5087,-5387.7765,4847.6623,5228.2517,5900.3351,-1183.4617,0.0000,1375.8813,4431.1063,0.0000,3294.5909,4077.4284,5327.0149,6365.0317,-4052.3706,-5294.4539,4684.3551,3355.1253,-239.7999,5252.6131,661.1603,-3355.2762,-5439.4849,-6414.0068,4510.6339,-501.0159,48.9211,-5197.6598,2270.0658,3063.3706,-4584.3579,-4804.4474,1152.1329,-3506.8334,-1221.9677,-1753.3800,2360.8499,4532.8767,0.0000,763.5435,-1487.5303,1956.2478,-6326.6412,180.9908,-6750.7630,203.2819,-5051.0216,2082.4662,1037.2786,4870.3820,-4793.3975,-2163.1742,5559.6632,-5583.7474,6658.8264,-6684.9043,545.4815,6054.2857,-3284.0076,5376.1184,5171.6537,0.0000,-3988.4483,-6561.8064,-3189.4045,671.1284,4661.6490,-3888.2572,4669.9569,2332.0928,-4093.3738,-5078.3731,-3671.8542,1150.1289,1628.3979,2880.1201,-2890.6130,6038.1102,88198.1516,70989.1220,82917.8081,81917.4723,89101.6709,85952.7244,81965.1280,86992.2492,-239732258.9320,-239710634.1543,-239745759.2974,-239728835.5832,85823.7182,-239721977.8147,-1495.3191,4371.3266,1705.3500,-4491.7076,234.6622,2707.0464,-2912.3145,-3933.3134,-5490.5368,0.0000,-5123.4356,2301.9701,6010.9337,0.0000,5007.8464,-103.8024,-1768.6801,5432.9375,-2725.9350,1854.1675,-2926.3404,-2835.8437,-5269.2518,391.6894,4152.8409,2631.8777,-2005.1649,-4598.4776,0.0000,4955.7665,-2462.7996,0.0000,2461.5602,-651.8497,2285.1920,2513.9067,1275.6546,2499.8834,-646.4805,936.7054,6816.1934,6.6987,-5476.6741,3947.1782,1568.0987,-1904.1260,3897.7312,4814.6303,-6951.2817,3155.1723,-6410.1519,3697.7726,4739.3838,3101.1202,-6028.3664,-3053.8674,6576.0538,-6604.9261,6164.4212,-5048.5363,0.0000,-4430.5688,925.3511,-4637.8005,2777.6705,2391.1252,813.2620,6552.0839,1214.5751,-6054.0770,-2859.1764,-4819.7671,95.2601,4989.3827,3932.3432,-4038.2972,-990.7995,-1406.9794,-4077.8819,-2054.2242,4099.0516,419.5649,-2326.2945,0.0000,1155.9007,-1457.3564,-4180.9515,-5035.2692,-4139.5537,-1397.8026,1408.8037,-4156.7645,-635.8248,3843.7987,-4157.8912,-3910.9358,6332.0692,3646.8133,5120.9236,1016.8042,363527.3321,358502.4906,351930.0675,357798.1240,364821.7266,353177.3131,359064.8165,357040.3117,-141980721.8522,-141964346.8421,-141957361.0251,-141960702.0157,357188.4207,-141967310.7881,-1249.9661,-4688.2711,1465.0878,3773.6878,-4390.9515,4719.9223,-3615.6402,2508.2183,3881.7258,0.0000,-4113.3291,-4696.9968,1530.9672,0.0000,-2287.5881,4438.3454,4031.3487,4115.3334,5238.1695,3525.5142,-3277.8908,-1621.1493,1125.9779,-4261.0230,2300.1215,-3518.5365,-3018.4749,-4945.8219,0.0000,-4452.1215,4672.3999,0.0000,-5496.4438,5449.5283,-3794.2123,880.6992,-5440.3415,3668.1963,-5036.4334,-6014.5988,202.8860,-4503.7933,-4172.1426,4379.0898,-3965.0977,-1370.9243,3340.7013,-4941.1901,-75.0215,3255.9380,-1517.9578,4954.3357,-1878.4651,3845.7117,-2963.5692,4828.9566,1746.2615,-247.7044,1693.7257,864.0631,0.0000,-5023.6537,6701.3800,4687.6974,122.2935,6494.8633,-988.6645,-1865.6882,4433.8247,-2653.9325,-6268.8748,-360.9654,-4957.5835,4278.3656,1429.1849,-169.2183,1339.9109,-830.3431,-5466.6997,2478.7628,4352.7786,-4309.6798,4003.4104,0.0000,5492.6350,-1425.3306,4458.0314,-4706.4689,-3072.6847,5516.3535,4855.6721,-4953.5518,5464.4755,2823.4194,4124.1923,-5412.8083,2471.2767,4792.4770,3708.7878,3149.7814,-68675.6422,-67812.9681,-66299.8876,-66750.9331,-62633.3754,-68036.0702,-76241.8220,-68947.1161,-2893018.2776,-2923007.0757,-2905429.1615,-2900191.7909,-67578.3581,-2904499.6781,
