sl_50_86400_20300129 Coordinates.csv
2030/01/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:51:39 2024,
Start: 2030/01/29 07:47:00.00, Stop: 2030/01/30 07:47:00.00,
TIME_UNITS,STARLINK-5843 - X-Coordinate,STARLINK-30418 - X-Coordinate,STARLINK-6236 - X-Coordinate,STARLINK-31823 - X-Coordinate,STARLINK-30561 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-31132 - X-Coordinate,STARLINK-1015 - X-Coordinate,STARLINK-31748 - X-Coordinate,STARLINK-1433 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-1174 - X-Coordinate,STARLINK-4101 - X-Coordinate,STARLINK-5794 - X-Coordinate,STARLINK-5356 - X-Coordinate,STARLINK-31230 - X-Coordinate,STARLINK-5772 - X-Coordinate,STARLINK-31580 - X-Coordinate,STARLINK-31753 - X-Coordinate,STARLINK-31593 - X-Coordinate,STARLINK-3114 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-2432 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-30507 - X-Coordinate,STARLINK-4441 - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-30110 - X-Coordinate,STARLINK-3133 - X-Coordinate,STARLINK-30861 - X-Coordinate,STARLINK-5695 - X-Coordinate,STARLINK-11145 [DTC] - X-Coordinate,STARLINK-3669 - X-Coordinate,STARLINK-3893 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-1645 - X-Coordinate,STARLINK-30177 - X-Coordinate,STARLINK-3760 - X-Coordinate,STARLINK-5630 - X-Coordinate,STARLINK-5249 - X-Coordinate,STARLINK-1038 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-4002 - X-Coordinate,STARLINK-4753 - X-Coordinate,STARLINK-4715 - X-Coordinate,STARLINK-6354 - X-Coordinate,STARLINK-6173 - X-Coordinate,STARLINK-6288 - X-Coordinate,STARLINK-11182 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5843 - Y-Coordinate,STARLINK-30418 - Y-Coordinate,STARLINK-6236 - Y-Coordinate,STARLINK-31823 - Y-Coordinate,STARLINK-30561 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-31132 - Y-Coordinate,STARLINK-1015 - Y-Coordinate,STARLINK-31748 - Y-Coordinate,STARLINK-1433 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-1174 - Y-Coordinate,STARLINK-4101 - Y-Coordinate,STARLINK-5794 - Y-Coordinate,STARLINK-5356 - Y-Coordinate,STARLINK-31230 - Y-Coordinate,STARLINK-5772 - Y-Coordinate,STARLINK-31580 - Y-Coordinate,STARLINK-31753 - Y-Coordinate,STARLINK-31593 - Y-Coordinate,STARLINK-3114 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-2432 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-30507 - Y-Coordinate,STARLINK-4441 - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-30110 - Y-Coordinate,STARLINK-3133 - Y-Coordinate,STARLINK-30861 - Y-Coordinate,STARLINK-5695 - Y-Coordinate,STARLINK-11145 [DTC] - Y-Coordinate,STARLINK-3669 - Y-Coordinate,STARLINK-3893 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-1645 - Y-Coordinate,STARLINK-30177 - Y-Coordinate,STARLINK-3760 - Y-Coordinate,STARLINK-5630 - Y-Coordinate,STARLINK-5249 - Y-Coordinate,STARLINK-1038 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-4002 - Y-Coordinate,STARLINK-4753 - Y-Coordinate,STARLINK-4715 - Y-Coordinate,STARLINK-6354 - Y-Coordinate,STARLINK-6173 - Y-Coordinate,STARLINK-6288 - Y-Coordinate,STARLINK-11182 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5843 - Z-Coordinate,STARLINK-30418 - Z-Coordinate,STARLINK-6236 - Z-Coordinate,STARLINK-31823 - Z-Coordinate,STARLINK-30561 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-31132 - Z-Coordinate,STARLINK-1015 - Z-Coordinate,STARLINK-31748 - Z-Coordinate,STARLINK-1433 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-1174 - Z-Coordinate,STARLINK-4101 - Z-Coordinate,STARLINK-5794 - Z-Coordinate,STARLINK-5356 - Z-Coordinate,STARLINK-31230 - Z-Coordinate,STARLINK-5772 - Z-Coordinate,STARLINK-31580 - Z-Coordinate,STARLINK-31753 - Z-Coordinate,STARLINK-31593 - Z-Coordinate,STARLINK-3114 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-2432 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-30507 - Z-Coordinate,STARLINK-4441 - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-30110 - Z-Coordinate,STARLINK-3133 - Z-Coordinate,STARLINK-30861 - Z-Coordinate,STARLINK-5695 - Z-Coordinate,STARLINK-11145 [DTC] - Z-Coordinate,STARLINK-3669 - Z-Coordinate,STARLINK-3893 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-1645 - Z-Coordinate,STARLINK-30177 - Z-Coordinate,STARLINK-3760 - Z-Coordinate,STARLINK-5630 - Z-Coordinate,STARLINK-5249 - Z-Coordinate,STARLINK-1038 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-4002 - Z-Coordinate,STARLINK-4753 - Z-Coordinate,STARLINK-4715 - Z-Coordinate,STARLINK-6354 - Z-Coordinate,STARLINK-6173 - Z-Coordinate,STARLINK-6288 - Z-Coordinate,STARLINK-11182 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1620.3452,-3748.4060,5008.9360,5207.3196,3091.7818,-1979.8456,1358.3177,6319.5986,-548.9572,-4295.1933,4039.1143,-533.6510,2530.6251,-1588.6202,6027.4879,0.0000,6137.2808,497.0514,-1643.1368,1492.5156,-899.5830,-1342.7882,-340.2930,-2002.3981,-5347.9272,-3398.3515,-1338.6088,5020.7468,745.7991,3236.0128,4347.0102,-5050.7487,3581.1222,5496.4050,6309.6231,-5676.3872,4212.6456,-6028.3473,4034.2400,387.6101,6179.5420,1643.5841,5065.9010,-16.3181,-5010.0757,282.8913,2764.2931,-4658.1483,956.3707,5336.2850,-336007.3578,-354547.6784,-331613.2261,-333208.5283,-341078.1574,-340126.0201,-339458.8506,-335769.7285,20867716.9976,20818888.8101,20840472.5581,20843389.7608,-337279.4046,20851144.2668,4980.7508,3461.7472,729.9012,2678.5430,-5273.5335,-4439.1842,6146.7077,-116.8550,5397.7605,-3424.7900,-4130.5905,-4100.2068,5484.4447,4816.8349,-3344.1942,0.0000,325.5617,6105.6447,-6443.3597,-6105.1610,6717.7083,-1993.9095,-5314.7212,-6566.8361,4297.8970,-5869.5369,402.1931,4133.7632,6577.1805,3972.5828,-5255.1474,2377.3554,-3038.2765,3722.2246,-2749.5625,245.8762,3011.7077,-1478.1521,-5025.5616,2487.1415,124.0429,3845.5046,-382.6332,-5676.9346,-4657.9506,4801.4720,-667.0692,2760.5150,6711.9757,-3984.2749,45319.1486,39223.2341,36125.4441,39844.7799,43238.8088,40696.2760,33724.0255,37072.3255,321320865.4977,321290224.6026,321316283.6912,321304091.7346,36691.5986,321309708.2666,4511.0418,-4682.3702,4710.9503,3492.7241,-3097.6724,4679.2263,-2710.5675,2804.2899,3973.0548,4147.3608,-3681.0350,-5477.4538,3292.9994,4708.5924,293.8176,0.0000,-3200.3514,2915.8759,-1425.8252,2677.1784,-1429.2068,6500.5380,-4306.5538,615.4000,-736.5498,-984.8871,-6787.3185,2190.0763,2012.8476,-4667.4028,1104.1789,3792.9612,5031.2949,-1902.0432,-635.1550,-3718.0603,4393.9120,-2928.1061,-2437.2663,-6459.3619,3048.3225,5485.0905,4591.5907,-3702.3193,-993.1572,4911.5158,6303.3494,-4346.2010,-1442.4300,1063.2842,-147552.6091,-150416.0327,-144544.5623,-146193.0979,-141205.1412,-148521.3005,-155540.7602,-147685.6117,-55741261.5667,-55723108.2179,-55718350.3216,-55743720.5286,-146847.3797,-55736990.5763,
3600.000,-5050.6667,466.0356,-5321.8358,-6821.8160,886.9727,5294.6318,-3286.7882,-6522.4663,-4138.9656,6478.2852,-2094.1978,4752.7650,-4407.0246,-2094.1186,-3796.7219,0.0000,-4099.6416,-3192.0337,3970.4257,1123.7530,-693.2652,4907.0814,2884.5317,3204.6851,2434.5978,642.5956,4729.8242,-5123.1884,-2588.5781,-6152.0129,-1195.5574,4590.4390,658.0749,-4621.1606,-3872.8420,5773.8746,-3934.9873,6714.5976,-2666.9148,-4302.8241,-3343.5639,-5295.0014,-4784.0771,2367.2045,4755.0782,-4039.5946,-4611.1283,1393.5322,-3038.4768,-2949.4692,-338100.3957,-352283.4568,-330592.6911,-333198.0520,-340083.2139,-336772.7484,-338324.9011,-337133.4769,-63067984.4150,-63112216.3295,-63100231.8410,-63085467.2216,-335775.0363,-63084255.4231,-4228.8706,-5847.7958,3140.8757,-110.5026,4045.8455,4160.7548,-2657.4213,1746.8175,-3352.5553,2342.5084,6517.2369,3616.0932,-5177.0936,-5858.0365,4750.7709,0.0000,2972.1028,-2567.2580,3371.9385,6627.5049,-6257.3662,-675.9622,6205.5648,4143.7691,-5127.5396,5107.2006,3154.4134,-285.4576,-3859.6784,-1681.3866,5429.5605,-4860.6278,4670.1993,-553.5265,3617.2784,-3567.2592,1912.9608,-1103.2926,6006.0420,-3789.7039,2571.1588,-1629.3138,4322.4864,6265.3468,1898.7440,-2184.7618,4015.5799,-5191.5624,-5810.7736,4773.0269,-42669.5764,-49387.3926,-50533.8086,-48288.2683,-41694.5019,-46254.2473,-50695.7520,-48955.0260,315792577.9391,315751831.4758,315782025.2747,315771999.4781,-48310.5592,315780283.9639,-2123.8523,3663.6939,-3124.7238,197.6730,5446.6096,-529.1831,5381.2791,1504.2782,-4119.6504,-112.2696,146.4301,3363.9783,1075.4327,-3054.8050,3250.2467,0.0000,4716.9017,-5419.0328,4361.0063,1244.3219,-2890.1456,-4871.5405,157.6757,-4485.3694,3913.1484,-4520.5805,3949.9093,-4566.1454,-5134.3266,2694.6086,-4108.7004,940.0221,-5026.8558,5088.7242,4427.2895,10.7433,-5206.9867,-879.2485,-2066.7214,3872.6911,-5460.5978,-4127.5528,-2331.7864,-1022.5997,4633.8455,-5131.1816,-3264.4522,4379.7806,-2246.4400,3731.5719,-147956.1827,-150621.7369,-144544.5302,-148278.2730,-141178.5525,-145217.7598,-156133.4869,-145957.9510,-55671744.8312,-55658866.1955,-55653226.8258,-55680561.1869,-146979.5946,-55670522.9301,
7200.000,6320.3453,2226.3846,4265.4031,5074.3630,-5073.6083,-5191.9820,5145.7551,3793.8672,6687.7420,-5593.8560,-765.3173,-6342.8815,4476.4963,4494.8153,-249.3637,0.0000,1460.7059,5550.8272,-5457.0455,-3568.0046,2808.6217,-6761.7190,-3861.3968,-4276.6450,1790.8776,907.7496,-3857.3755,4123.6431,4719.7670,6843.7567,-2879.7188,-1011.7218,-3844.5616,3029.2033,-416.2440,-2796.9369,3114.1464,-4359.2392,-454.8734,5313.9975,-12.1842,6901.7564,2865.1036,-3600.0426,-3661.8415,6612.2361,4907.4961,1599.8893,4511.1231,-1950.7206,-316100.4841,-328104.5129,-308713.7026,-314738.9551,-317981.2681,-310292.0565,-316358.8096,-312125.6331,-142716619.1819,-142753048.2204,-142750670.8746,-142726450.2661,-313194.5512,-142732106.3826,2313.9438,6543.1697,-5434.7916,-2592.8389,-2374.1759,-1397.4244,-1551.2935,-3082.6760,439.9291,-162.7410,-5844.8954,-2375.2599,2189.0229,5248.0613,-5045.3247,0.0000,-5886.1299,-1533.9929,1143.7892,-3974.7501,3277.4713,1525.0449,-3903.5905,160.6702,4853.9408,172.5578,-5609.9342,-3985.7305,27.7145,-552.2963,-4385.5122,4543.3321,-5458.6431,-3626.5531,-4234.4289,4957.3534,-5724.7720,3400.2465,-4513.1424,4321.5846,-5386.7558,-133.2730,-6020.1051,-2991.5178,2343.3088,-81.4391,-4540.3156,6508.4939,2634.6149,-3648.6505,-129994.4314,-134376.6307,-134002.5374,-133218.8129,-123838.5343,-131747.8686,-132331.2737,-129625.2759,288711062.3347,288661703.5480,288692707.3376,288692073.5069,-130262.8956,288697875.4805,-1608.3767,-388.3285,-419.6516,-3758.8898,-3948.9556,-4091.9264,-4252.1850,-4900.2368,606.6563,-4021.9501,3474.4774,1078.2929,-4755.7469,-491.6781,-4705.2143,0.0000,-3353.6608,3584.1252,-3897.6885,-4269.2844,5405.0449,323.2065,4078.9076,5392.4025,-4570.0570,6773.6580,1258.6555,3764.2257,5050.5436,914.1929,4487.0698,-4899.1909,1687.2692,-5039.4165,-5452.9888,3687.4135,1922.4239,4052.5532,5171.8535,1036.6897,4293.8669,108.4736,-1596.8880,4886.8966,-5379.9235,1894.5110,-1809.2847,-1810.8669,4543.5811,-5330.1864,-147991.5923,-150764.3924,-145181.9027,-147286.4621,-141530.6700,-146369.2650,-156089.6307,-148365.9031,-55602122.4545,-55594688.2005,-55588808.1812,-55614899.3722,-147096.6229,-55604028.7757,
10800.000,-5335.5668,-3979.8133,-1483.4437,-1162.1647,6802.4536,2893.1049,-5440.7524,346.2033,-5202.6594,2772.1168,4099.9878,4896.9364,-3804.0049,-5249.1578,4216.1100,0.0000,959.5384,-5490.6146,5058.1598,5417.6908,-5150.6010,5183.1728,4141.3280,4964.2545,-5315.8560,921.8413,641.0804,-2322.2850,-6015.3441,-4913.3232,6003.2074,-3919.2803,4835.8745,-1546.8673,4205.7066,-1984.0947,-1139.6023,300.9198,4354.2147,-3765.0469,2276.0625,-5367.8218,683.2118,4335.4851,2529.9644,-6143.4552,-2241.7770,-3619.4238,-5435.3335,6020.8798,-268029.6001,-283664.4904,-267381.3890,-275079.3033,-276062.3516,-266813.0531,-274811.2721,-271839.3814,-212641162.7561,-212667232.3979,-212673423.9391,-212646281.7034,-270958.5095,-212655567.5179,829.9518,-4710.7733,5663.6551,4997.8823,719.1730,-3127.1717,4163.4716,4508.0982,2534.8025,-3105.6221,2959.5333,-392.8401,2300.6748,-2561.8679,4492.3977,0.0000,6859.0291,3840.5972,-4528.3355,-224.5785,330.5762,-1460.2570,-677.5754,-3887.1874,-3774.1411,-5283.1843,3835.1932,6450.1391,2876.6436,2834.9607,2758.3983,-2868.6668,4064.5734,6497.2633,4573.6455,-4731.8030,6063.2943,-5251.5482,2177.2821,-2268.8145,6500.2887,1778.0942,5222.7526,-2057.2932,-5827.0491,1703.5758,3156.2033,-5622.7212,1362.1715,1960.2134,-205180.5815,-210379.5343,-208940.8461,-207151.2838,-198009.7216,-206466.0693,-206127.8869,-204777.4673,241919867.2976,241864423.7574,241893487.1080,241906662.5303,-204025.8985,241906237.7472,4316.6972,-3148.3692,3683.1778,4488.4949,-378.3942,5230.6473,79.4279,5227.5382,3426.5799,5479.3417,-4622.1316,-4791.3793,5245.8292,3715.9982,3097.2378,0.0000,-87.2623,1081.2027,366.0616,4152.9564,-4622.9497,4372.1892,-5413.2688,-2793.7567,2250.1994,-4271.0766,-5737.0788,-370.9228,-1864.0843,-3981.3711,-2032.0471,4683.4326,2741.7027,1736.8457,3016.6468,-4447.9625,2845.3174,-4409.3396,-4877.8150,-5358.0154,-354.9947,3955.0948,4376.4672,-4786.8318,2713.4123,2582.7044,5733.1061,-1861.0766,-4082.9723,2316.1353,-146480.1022,-150833.4212,-146317.2205,-144936.2549,-142250.1673,-150152.6543,-155412.2869,-145810.4296,-55532597.0497,-55530550.0254,-55524935.1195,-55546797.1887,-147198.4561,-55537508.1355,
14400.000,3131.0972,4970.6150,-2413.5960,-2628.6883,-5042.0215,-421.8934,2960.9868,-3654.5513,817.9421,47.3056,-6381.3790,-2009.7376,2973.7773,4899.2276,-6238.3048,0.0000,-3006.7410,2021.4753,-2118.8662,-5663.7214,6240.9144,-968.0434,-3992.7796,-4034.5767,6501.7034,-3615.2399,1050.9484,-445.5112,4991.6406,1426.8328,-6669.3667,6659.6522,-4291.7983,-82.0652,-5685.4027,5734.5692,-2323.8753,3318.5625,-6752.3132,1813.0412,-3400.8673,1668.1006,-4606.6569,-3994.5284,-1114.8039,2745.1505,-2388.4900,4726.0937,5224.8892,-6184.5293,-206935.8686,-221906.8619,-209278.2750,-217146.8646,-216824.9430,-207569.3365,-216112.0508,-211002.3214,-268067034.9854,-268081155.3064,-268094240.0102,-268072573.7776,-211718.9642,-268080320.1905,-4382.6577,951.4500,-4500.1254,-6015.8240,1402.0346,6448.6250,-4589.6142,-5399.1655,-4992.2907,6026.4409,386.3548,4067.1838,-5782.7211,-1467.2407,-2903.9563,0.0000,-5191.3484,-4234.6901,5466.9808,3697.4565,-2834.0869,2189.4786,4770.6181,5336.7207,1739.4474,5666.3413,1403.3447,-6007.4412,-4088.6343,-4980.5207,-529.7107,991.3806,-295.7051,-6370.3315,-3708.6750,3239.0498,-3409.2394,5765.3407,-201.6767,-1975.7215,-4608.8348,-3816.9022,-3032.3837,5417.1802,6621.0584,-3342.1139,-1987.4793,2528.5874,-4411.1743,166.7705,-261272.3941,-272617.2803,-270597.5778,-268127.8778,-259522.6280,-267289.9635,-267418.7250,-264430.2901,178608200.9170,178549930.5363,178575129.4763,178601762.9517,-264974.3007,178594667.3526,-4348.5010,4712.1686,-4677.8702,-1874.8399,4411.1785,-1969.5763,4124.8034,-2323.4346,-4444.3450,-3343.8083,2443.3940,5134.5255,-2268.8424,-4678.2438,500.7027,0.0000,3454.4047,-4911.4996,3434.6862,-1007.6429,976.2741,-6521.3786,2847.1421,-1663.3190,1510.5753,-1304.6154,6691.2405,-3298.5804,-2509.0010,4588.6817,-1733.5676,-519.9560,-5385.2950,2651.3396,1295.7554,1630.8152,-5406.6295,1668.5517,1329.6053,6374.4208,-3845.0113,-5511.4403,-4075.1633,757.8729,1636.6749,-5358.4206,-6196.6195,4399.4542,1113.0747,2673.7533,-145388.8195,-150813.2744,-147673.5057,-143315.6303,-143345.2798,-152993.1558,-154070.3232,-148831.5559,-55463363.2344,-55466431.0710,-55461468.2160,-55476420.1331,-147285.0878,-55470961.0323,
18000.000,-710.9243,-5252.4800,5730.5123,4746.7900,1260.2240,-1671.2354,1558.3262,4906.1640,3432.4569,-1921.3727,6007.0012,-491.0988,-1391.2277,-3854.1635,5767.0555,0.0000,4802.9344,2989.0824,-2422.9749,3364.5742,-4771.3712,-3084.7048,2651.3708,887.6198,-5211.0431,2969.7655,449.6154,3755.3543,-1497.2268,1933.2232,4811.6915,-5190.2575,3325.1529,2480.1288,4885.3751,-6296.7438,5685.5472,-5099.8140,5991.6155,-1058.0809,4103.7992,1980.0948,6779.7365,1479.5883,-1300.2259,1469.4626,6005.7715,-5216.9443,-3254.6711,2658.8482,-136160.6579,-146874.2476,-138142.0824,-145357.4988,-143778.1744,-135547.9266,-143731.3699,-139802.9409,-305208156.5452,-305209880.8458,-305227970.4713,-305218920.1002,-139193.1710,-305220556.1154,6678.7326,3002.8968,2725.0661,4401.7320,-4118.3592,-5827.7733,3894.6340,4427.8894,5584.9530,-6536.5897,-2935.3887,-6571.2111,6358.7167,5047.8424,-18.7710,0.0000,1645.8269,3734.9228,-4427.4006,-5201.4284,3823.1677,-3958.0223,-6065.0147,-4649.0304,1384.2511,-1760.7582,-5898.5793,3342.9866,4182.6826,6208.0110,-2312.1855,1357.2430,-4054.3256,3572.8567,852.9236,-490.1501,86.7689,-4010.5299,-1430.2370,5863.6320,449.8141,5590.4472,486.9029,-5356.0644,-4615.8487,4960.9711,1926.9048,1517.5560,5572.3355,-3086.8054,-301340.9194,-317192.6347,-315135.4537,-312686.8678,-304487.9191,-311401.5517,-312163.2250,-309845.4178,103093573.6211,103036074.4402,103056369.8792,103090272.4923,-309286.5694,103080622.2136,1651.6577,-3368.6467,2754.6986,-2161.4117,-5332.1150,-2981.2112,-5420.5737,-2051.0494,1516.0513,-1022.0268,1469.4075,-1911.9805,-2247.8277,2756.3737,-3793.3895,0.0000,-4717.5825,4805.9035,-4561.7921,-2891.9290,3242.7928,4783.3591,1737.8330,5000.9390,-4310.5020,5904.8488,-3605.2757,4664.8711,5295.9744,-2396.9786,4377.8672,-4109.0970,4458.5347,-5367.0383,-4820.1789,2476.1344,3714.6252,2221.1447,3071.1694,-3543.1342,5512.2023,3526.1975,874.1444,3865.1221,-4983.6605,4526.5859,2847.0789,-4324.0712,2517.6531,-5379.1155,-144809.5499,-150679.3781,-148910.4894,-142301.7251,-144841.5988,-154929.5502,-151993.7209,-145762.5104,-55394595.0285,-55402313.4986,-55398282.3712,-55404299.0645,-147356.5130,-55404387.4886,
21600.000,-1540.1196,4269.0558,-6838.8971,-5054.7374,2106.4976,3709.0614,-5507.6556,-4490.2567,-5279.0940,3178.0496,-2736.5472,2184.0961,-1455.7418,2050.7729,-3618.2300,0.0000,-5855.1941,-6174.8879,6029.0372,891.7892,949.3253,4673.5122,547.8000,3396.8071,2560.5644,1684.0809,-2946.3137,-6262.4480,-2865.2883,-4098.1873,-1704.2091,934.0279,-2195.5286,-5119.5686,-3111.1760,3848.8250,-6378.6952,5115.1953,-2522.2925,972.3353,-4604.0752,-3961.9741,-5854.8339,2841.4407,4355.6273,-4200.0500,-6296.8934,4815.9454,-351.1823,1583.6880,-58585.7659,-63447.1408,-58474.2268,-64461.8439,-61100.8789,-54953.8926,-61922.8071,-57255.6078,-321525612.1261,-321515656.3940,-321537023.6954,-321541741.9619,-57930.7038,-321537569.5184,-6421.5258,-5447.1651,-623.5704,-375.3371,6039.0479,1651.6867,-2907.2033,-1167.2796,-3144.1356,3911.5996,4532.9277,5929.4204,-4209.9710,-6563.1678,3628.3413,0.0000,2053.1483,-2676.7148,2329.4331,4916.3646,-4113.7620,5129.6580,4538.1795,3183.4110,-4740.0363,-1910.0828,6032.5325,-124.6152,-4054.3915,-5436.2237,5172.8394,-4155.9571,6502.5523,-29.8123,3180.2533,-3161.2885,2181.4779,122.2656,3357.2376,-6693.8514,3652.5903,-5612.8226,2019.3337,3029.6636,1418.4005,-5408.9829,-1860.1862,-4713.6702,-5149.6921,5582.2599,-323660.8658,-341315.9562,-339852.3589,-338010.8106,-330126.9603,-336351.0595,-337047.8611,-333867.4931,20527360.6057,20474156.8277,20489282.1869,20519199.6329,-334184.0685,20515297.7676,2057.3747,-83.6180,860.8503,4559.9688,2445.3083,5387.1023,2847.2652,5123.9296,2737.5615,4687.8306,-4346.8087,-2672.8852,5238.5553,838.8584,4610.9590,0.0000,3069.4480,-897.3745,2102.3443,4656.6242,-5494.3326,-252.8876,-5100.4640,-5089.4192,4300.9669,-6365.2415,-1715.5084,-2816.0755,-4828.6059,-1285.1475,-4258.2451,5230.9674,-612.7778,4620.7552,5278.4310,-4615.7069,865.0338,-4575.1897,-5464.4489,-1490.7647,-3614.0341,692.7604,2927.7469,-5356.5698,5165.4455,-691.0597,2201.2267,1647.6038,-4628.7940,3429.8989,-144457.8211,-150388.6295,-149715.8017,-141770.5542,-146759.2514,-156106.2105,-149085.7419,-149052.3668,-55326434.5857,-55338181.5846,-55335261.2801,-55332601.5938,-147412.7288,-55337787.5272,
