sl_50_5400_20300406 Coordinates.csv
2030/04/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:01 2024,
Start: 2030/04/06 07:47:00.00, Stop: 2030/04/06 09:17:00.00,
TIME_UNITS,STARLINK-31318 - X-Coordinate,STARLINK-30845 - X-Coordinate,STARLINK-30343 - X-Coordinate,STARLINK-2636 - X-Coordinate,STARLINK-31208 - X-Coordinate,STARLINK-5870 - X-Coordinate,STARLINK-5623 - X-Coordinate,STARLINK-5951 - X-Coordinate,STARLINK-5297 - X-Coordinate,STARLINK-31977 - X-Coordinate,STARLINK-11085 [DTC] - X-Coordinate,STARLINK-30388 - X-Coordinate,STARLINK-2457 - X-Coordinate,STARLINK-31996 - X-Coordinate,STARLINK-30387 - X-Coordinate,STARLINK-5952 - X-Coordinate,STARLINK-3612 - X-Coordinate,STARLINK-1043 - X-Coordinate,STARLINK-5840 - X-Coordinate,STARLINK-30531 - X-Coordinate,STARLINK-31564 - X-Coordinate,STARLINK-3556 - X-Coordinate,STARLINK-30226 - X-Coordinate,STARLINK-1749 - X-Coordinate,STARLINK-1283 - X-Coordinate,STARLINK-1806 - X-Coordinate,STARLINK-3144 - X-Coordinate,STARLINK-31664 - X-Coordinate,STARLINK-2126 - X-Coordinate,STARLINK-5117 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-11179 [DTC] - X-Coordinate,STARLINK-32091 - X-Coordinate,STARLINK-3917 - X-Coordinate,STARLINK-30943 - X-Coordinate,STARLINK-3897 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-1292 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-31738 - X-Coordinate,STARLINK-31267 - X-Coordinate,STARLINK-30135 - X-Coordinate,STARLINK-2236 - X-Coordinate,STARLINK-5540 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-31721 - X-Coordinate,STARLINK-5741 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-3055 - X-Coordinate,STARLINK-5988 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31318 - Y-Coordinate,STARLINK-30845 - Y-Coordinate,STARLINK-30343 - Y-Coordinate,STARLINK-2636 - Y-Coordinate,STARLINK-31208 - Y-Coordinate,STARLINK-5870 - Y-Coordinate,STARLINK-5623 - Y-Coordinate,STARLINK-5951 - Y-Coordinate,STARLINK-5297 - Y-Coordinate,STARLINK-31977 - Y-Coordinate,STARLINK-11085 [DTC] - Y-Coordinate,STARLINK-30388 - Y-Coordinate,STARLINK-2457 - Y-Coordinate,STARLINK-31996 - Y-Coordinate,STARLINK-30387 - Y-Coordinate,STARLINK-5952 - Y-Coordinate,STARLINK-3612 - Y-Coordinate,STARLINK-1043 - Y-Coordinate,STARLINK-5840 - Y-Coordinate,STARLINK-30531 - Y-Coordinate,STARLINK-31564 - Y-Coordinate,STARLINK-3556 - Y-Coordinate,STARLINK-30226 - Y-Coordinate,STARLINK-1749 - Y-Coordinate,STARLINK-1283 - Y-Coordinate,STARLINK-1806 - Y-Coordinate,STARLINK-3144 - Y-Coordinate,STARLINK-31664 - Y-Coordinate,STARLINK-2126 - Y-Coordinate,STARLINK-5117 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-11179 [DTC] - Y-Coordinate,STARLINK-32091 - Y-Coordinate,STARLINK-3917 - Y-Coordinate,STARLINK-30943 - Y-Coordinate,STARLINK-3897 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-1292 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-31738 - Y-Coordinate,STARLINK-31267 - Y-Coordinate,STARLINK-30135 - Y-Coordinate,STARLINK-2236 - Y-Coordinate,STARLINK-5540 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-31721 - Y-Coordinate,STARLINK-5741 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-3055 - Y-Coordinate,STARLINK-5988 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31318 - Z-Coordinate,STARLINK-30845 - Z-Coordinate,STARLINK-30343 - Z-Coordinate,STARLINK-2636 - Z-Coordinate,STARLINK-31208 - Z-Coordinate,STARLINK-5870 - Z-Coordinate,STARLINK-5623 - Z-Coordinate,STARLINK-5951 - Z-Coordinate,STARLINK-5297 - Z-Coordinate,STARLINK-31977 - Z-Coordinate,STARLINK-11085 [DTC] - Z-Coordinate,STARLINK-30388 - Z-Coordinate,STARLINK-2457 - Z-Coordinate,STARLINK-31996 - Z-Coordinate,STARLINK-30387 - Z-Coordinate,STARLINK-5952 - Z-Coordinate,STARLINK-3612 - Z-Coordinate,STARLINK-1043 - Z-Coordinate,STARLINK-5840 - Z-Coordinate,STARLINK-30531 - Z-Coordinate,STARLINK-31564 - Z-Coordinate,STARLINK-3556 - Z-Coordinate,STARLINK-30226 - Z-Coordinate,STARLINK-1749 - Z-Coordinate,STARLINK-1283 - Z-Coordinate,STARLINK-1806 - Z-Coordinate,STARLINK-3144 - Z-Coordinate,STARLINK-31664 - Z-Coordinate,STARLINK-2126 - Z-Coordinate,STARLINK-5117 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-11179 [DTC] - Z-Coordinate,STARLINK-32091 - Z-Coordinate,STARLINK-3917 - Z-Coordinate,STARLINK-30943 - Z-Coordinate,STARLINK-3897 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-1292 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-31738 - Z-Coordinate,STARLINK-31267 - Z-Coordinate,STARLINK-30135 - Z-Coordinate,STARLINK-2236 - Z-Coordinate,STARLINK-5540 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-31721 - Z-Coordinate,STARLINK-5741 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-3055 - Z-Coordinate,STARLINK-5988 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6562.5227,-1532.1844,4146.1165,5851.9952,-2947.3095,-5292.3990,-4330.4818,5207.6600,-4323.2482,-5751.4739,-4429.9868,-2597.8885,6008.3386,2448.2646,5410.9903,1146.2345,-5021.3604,-746.8574,-4926.2566,-339.1945,-4784.2816,4823.5634,-3903.1766,-6326.8641,2982.7616,3342.7896,-4482.0124,-769.1362,0.0000,-494.7532,250.0190,-4903.9156,5120.6678,4314.8799,-5424.8797,4450.7134,-5113.1694,-4117.7163,-2964.0196,6257.6758,-3354.5624,-5111.7079,-3695.9431,3464.1624,4613.6754,-6330.0169,6685.4612,-3634.1532,5950.8356,3976.2148,55899.4548,57753.3045,67444.7950,63117.0992,56636.4718,59499.7543,66007.3006,65007.4103,-90034138.3342,-90054388.6367,-90058852.0973,-90051119.8451,64236.0283,-90050370.0593,1795.5724,-6035.4289,3536.6228,1174.1909,-4158.4667,1633.7914,-5411.3989,2414.6774,-4634.7378,128.5873,5084.0317,5554.9570,2988.1342,5714.9699,3267.7388,-6250.8470,-2245.7682,5085.3469,-1463.6762,5132.6603,4538.8535,3228.2679,3765.1911,-2712.4920,5238.8032,5833.7946,4771.0408,4938.1664,0.0000,-5375.6980,-6796.6882,-4133.0080,-1050.6310,1041.8523,4156.1084,3475.6613,-1056.8777,-371.2352,5815.8790,1721.9578,4211.6120,964.3277,2511.7652,990.1608,3866.1752,2516.2945,1423.1283,4142.3018,206.6020,3254.2281,380776.4071,354851.0810,378332.8698,378565.0564,372923.0276,372672.4266,370401.1877,373841.9505,342119717.3560,342129454.2766,342096909.9378,342110858.9150,373663.2453,342121363.0411,189.0167,-2943.9222,4264.7717,3441.9251,4502.1496,4157.6997,-393.2571,-3889.3542,-2637.3032,-3632.1745,398.5035,3199.8591,-1316.7439,-2328.7818,2786.8804,-2772.2503,-4152.2224,4521.3367,4635.5202,-4586.4770,1439.1371,-3746.6153,-4272.0538,625.2043,-3081.2299,-1470.0069,-2228.3579,4621.8201,0.0000,4256.0925,-376.9277,-2133.9467,4375.0985,-5244.7450,1122.6365,-3968.4330,-4539.8284,5491.6536,1940.4998,-2002.2977,-4198.2840,4555.5122,-5177.1434,-5934.2897,3157.4843,-105.3290,1001.8517,4204.5346,-3621.2191,4655.8569,143576.9445,141355.4533,146337.2136,144408.5676,149577.0984,142528.8330,135246.1107,142325.0289,67101635.3666,67067422.5473,67087982.5105,67085610.8980,143964.9781,67089338.8876,
300.000,6488.7352,-3216.0571,5614.1462,5058.8295,-4699.0662,-5004.5864,-4664.9008,5221.7187,-4637.9619,-4824.4614,-3201.4057,-658.4443,6552.1646,3761.9218,6468.2927,-422.9385,-4615.0100,815.0643,-5549.5597,1785.1716,-3700.4668,6107.5233,-1985.4221,-6338.3351,4403.2456,4429.5586,-3719.3591,1405.1070,0.0000,-2125.6378,-1265.5162,-5064.9665,4041.5154,5207.8529,-4438.2420,4494.6963,-5652.0526,-4098.7623,-1434.7088,5950.8681,-1981.6250,-4159.9420,-1859.6968,4849.7514,5944.1941,-5470.2721,6458.6718,-1649.9443,6741.0169,2311.8247,47890.3324,50199.2691,59646.3082,55351.0060,48696.0917,51708.1382,58042.8840,57176.6332,-97481884.7823,-97502282.0401,-97505927.2066,-97498289.0035,56328.0689,-97498108.6755,519.5535,-5877.8175,2221.6177,-462.5771,-3020.4010,3552.1944,-4839.3746,363.2703,-3010.6808,1950.6514,5531.7567,5494.0490,1884.8059,5440.8583,1983.4064,-6778.7742,-327.3819,5965.9886,532.3900,4744.1982,5646.3545,2336.4029,4668.8895,-1399.8465,4940.6073,5254.0888,5809.0401,4909.1952,0.0000,-5869.3148,-6587.2341,-2559.2529,-2920.8114,-771.3553,5301.9856,1556.3443,925.4209,1796.5395,5652.0830,-22.5821,5638.5325,2896.5213,3668.1265,2101.5502,2731.2995,3794.6978,-176.1895,4842.8977,-511.3347,2506.6794,381661.3782,355991.6362,379498.1551,379672.0105,374148.1046,373949.6354,371660.5114,374638.9546,340072469.1856,340082507.6619,340049566.6328,340063656.1190,374920.4508,340074192.0002,1980.8842,-1591.9808,3383.6961,4651.6761,3880.6015,3212.1380,1722.9367,-4548.1241,-4069.5926,-4383.1794,2180.1729,4148.1258,501.3999,-549.1971,1405.4872,-1389.0568,-5108.3673,3260.9868,4102.0967,-4669.1881,-109.5545,-2225.1191,-4682.3616,2368.8379,-1420.8136,337.7406,-467.2130,4501.7654,0.0000,2884.5635,1176.2148,-3673.4061,4647.2275,-4414.5495,-419.5243,-5001.5465,-3881.3446,5218.6246,3512.6828,-3275.8801,-3300.4264,4702.4434,-5464.3703,-4500.2010,1853.0098,1437.0102,2439.9803,4675.0635,-1684.9537,6034.0356,143594.0362,141380.4019,146412.4220,144285.4481,149648.3211,142862.6202,135234.2040,142419.2264,67107832.2033,67073949.0171,67093874.8989,67091361.1969,144011.7993,67095535.9530,
600.000,5742.9028,-4570.4035,6544.4799,3790.1584,-5978.5791,-4259.9471,-4540.7465,4773.0122,-4524.0936,-3432.1890,-1611.7150,1365.0318,6421.8814,4645.7331,6891.0366,-1938.2911,-3796.1227,2261.5656,-5666.7617,3743.0643,-2226.1062,6778.5846,115.0410,-5730.3495,5345.1756,5071.3581,-2590.4484,3433.2422,0.0000,-3516.0333,-2663.0037,-4721.5344,2587.4408,5610.1329,-3017.2093,4143.6435,-5671.5337,-3725.1977,274.9358,5049.1994,-438.4982,-2842.3388,138.1089,5677.9473,6660.2271,-4044.8289,5607.6114,488.0532,6854.6857,442.7375,39872.0577,42623.1511,51822.7275,47570.5526,40732.9753,43906.6161,50053.9460,49280.3991,-104883166.0513,-104903724.5340,-104906535.9138,-104898996.0534,48395.6858,-104899385.9227,-832.8144,-5149.0535,721.9564,-2094.4557,-1609.2791,5114.8594,-3758.7202,-1736.1858,-1062.0081,3604.6266,5405.0499,4932.4361,581.4822,4556.5309,518.4286,-6653.1401,1653.1652,6254.9791,2455.4603,3932.9103,6159.8419,1236.2214,5159.1541,76.1381,4129.9719,4140.4900,6265.2876,4422.3023,0.0000,-5790.0505,-5702.4791,-688.4530,-4520.5939,-2472.1057,5935.1437,-536.9182,2796.6128,3777.6730,4925.4916,-1791.0629,6502.2562,4568.7237,4503.7402,3039.2495,1333.3890,4697.5665,-1780.1526,5119.5387,-1155.8918,1416.2765,382375.8031,356972.3798,380494.3664,380602.0445,375204.5020,375068.1969,372750.1464,375291.2094,337863109.2526,337873444.0988,337840134.6976,337854389.6357,376010.3328,337864909.5017,3548.5083,-66.1723,2138.9170,5354.9531,2820.0320,1922.0942,3655.1131,-4721.3432,-5054.1845,-4639.0253,3709.4447,4649.7904,2263.5224,1297.2321,-127.9159,142.8943,-5509.6296,1638.7983,3128.1402,-4244.3415,-1645.5734,-462.8410,-4586.3592,3856.3876,402.8862,2108.4557,1344.3672,3874.0139,0.0000,1196.8266,2596.4824,-4789.5079,4397.3775,-3099.9469,-1916.6562,-5493.6485,-2805.4031,4374.5881,4688.3790,-4177.1911,-2033.0776,4343.1665,-5144.6687,-2587.2801,338.2744,2817.0959,3613.9681,4645.7846,429.0314,6768.5685,143611.1957,141405.4156,146482.9813,144161.2092,149716.5816,143200.7340,135226.7094,142627.9861,67114023.3592,67080481.7722,67099767.5353,67097122.4135,144058.5419,67101732.8976,
900.000,4409.6806,-5471.4758,6842.7806,2179.6846,-6650.8568,-3118.8666,-3991.4073,3906.9323,-4004.7088,-1719.9937,180.7719,3276.8283,5637.9388,5017.1751,6639.2404,-3266.9162,-2651.6734,3459.9925,-5257.9305,5339.6957,-504.2151,6770.8546,2191.7988,-4572.6184,5721.2250,5219.3057,-1189.9756,5107.0243,0.0000,-4539.7591,-3813.2210,-3922.6197,905.1679,5468.3393,-1290.0936,3438.6167,-5160.0208,-3024.8938,1996.0130,3652.3384,1129.9640,-1284.6887,2093.0527,5870.1567,6689.9715,-2195.3834,4220.9095,2571.9901,6274.8883,-1420.4469,31848.4255,35028.3114,43977.5117,39779.6198,32750.6717,36100.1112,42044.1427,41318.3342,-112234453.9760,-112255187.7092,-112257150.8894,-112249716.0977,40442.4185,-112250673.6452,-2137.0754,-3910.5141,-827.9029,-3562.9758,-59.9806,6173.9038,-2264.7308,-3680.4047,1016.4356,4922.2452,4731.0606,3929.6845,-806.3606,3147.9613,-998.4853,-5881.4636,3498.4408,5912.4620,4122.9227,2774.5803,6034.9154,17.5313,5186.7408,1582.5999,2876.0682,2593.4402,6104.4332,3520.8744,0.0000,-5133.2550,-4233.6814,1286.0788,-5684.6300,-3897.2218,6004.9162,-2595.6580,4379.4258,5371.6182,3722.0736,-3407.9459,6710.1416,5815.3139,4928.7301,3677.2891,-198.4507,5145.3573,-3241.7557,4944.9989,-1689.3515,94.2733,382919.7350,357792.8938,381321.1359,381353.3973,376091.8195,376028.6752,373669.5997,375827.4379,335492690.5408,335503315.9283,335469667.1337,335484111.0770,376932.4212,335494568.3643,4714.5571,1466.8504,664.1726,5475.4597,1440.3214,425.8630,5196.9898,-4390.6761,-5483.5070,-4370.9994,4809.4506,4650.9557,3772.7715,2985.5359,-1647.5113,1659.5105,-5312.7433,-165.2581,1818.1126,-3357.8436,-2991.1124,1349.5641,-3994.3660,4927.1879,2180.1908,3648.0537,3010.6475,2809.1880,0.0000,-622.1198,3723.4485,-5354.5261,3653.5417,-1444.6249,-3208.2088,-5391.8910,-1427.3564,3051.7019,5335.1864,-4604.3536,-537.8561,3516.2539,-4253.2321,-398.4405,-1214.8511,3879.1405,4396.8242,4119.7951,2497.6482,6781.5345,143628.4403,141430.4956,146548.8461,144036.4611,149781.9051,143542.4733,135223.5976,142939.1537,67120208.8368,67087020.8755,67105660.4887,67102895.2043,144105.2060,67107929.7212,
1200.000,2634.3839,-5840.9993,6476.5145,391.1383,-6643.1671,-1678.7865,-3090.4314,2704.1701,-3137.8377,137.8762,1992.1708,4889.7196,4288.4237,4851.0314,5739.9604,-4293.9796,-1294.9315,4305.5894,-4351.9899,6414.7990,1294.5702,6087.7227,4042.0418,-2987.9376,5504.9970,4873.1891,358.1683,6254.9827,0.0000,-5109.8128,-4609.5005,-2760.0015,-839.4235,4782.0544,583.5238,2449.1655,-4155.6779,-2053.3977,3553.7689,1907.8299,2578.3005,367.8910,3808.1536,5420.1238,6033.4416,-108.7053,2438.5381,4399.9995,5056.7327,-3073.5035,23823.2316,27418.1185,36114.1254,31982.0271,24752.7399,28293.7409,34017.1383,33291.8351,-119532244.2212,-119553166.9561,-119554268.6337,-119546947.8868,32471.8155,-119548467.5104,-3269.2905,-2274.9356,-2290.8801,-4720.8460,1481.5264,6631.8685,-499.0020,-5279.6548,3014.3831,5765.6783,3592.4331,2583.9858,-2151.4496,1362.7558,-2433.5308,-4534.9941,5021.0800,4963.4137,5379.1897,1374.6794,5293.9980,-1218.1588,4742.7596,2979.3311,1296.7718,759.7891,5353.0189,2286.4736,0.0000,-3952.8583,-2332.6247,3156.7264,-6289.1510,-4914.2810,5514.6004,-4412.7224,5526.3929,6417.9604,2173.5460,-4709.6071,6236.2566,6510.0962,4889.2248,3919.4182,-1721.6981,5102.5350,-4424.3917,4330.8518,-2084.8181,-1314.6384,383293.3170,358452.8304,381978.1694,381924.1625,376809.7321,376831.7925,374418.4601,376272.6596,332962342.8104,332973252.2729,332939293.6896,332953948.6982,377686.3205,332964298.1830,5347.3669,2839.4020,-881.9808,5000.1687,-102.4030,-1116.0558,6184.3279,-3591.2330,-5310.7608,-3609.1795,5353.2180,4151.4762,4860.6836,4309.9902,-2989.2101,2998.1620,-4538.8499,-1951.0191,312.7164,-2105.7091,-3990.8723,3015.6273,-2970.0617,5465.8206,3706.4873,4787.8828,4351.6125,1427.2753,0.0000,-2372.9510,4429.9460,-5304.0727,2499.1216,369.7086,-4156.0750,-4707.1125,104.5780,1394.6412,5380.4237,-4509.2017,1017.6949,2310.6024,-2888.4734,1832.9265,-2630.3114,4503.3982,4703.9714,3153.1872,4302.2431,6071.5770,143645.7891,141455.6430,146609.9799,143911.9936,149844.3155,143886.8846,135224.8419,143333.7114,67126388.6413,67093566.3878,67111553.8288,67108680.1488,144151.7916,67114126.4239,
1500.000,606.5976,-5652.8558,5478.6569,-1398.4569,-5953.2590,-66.0692,-1941.6452,1273.4327,-2009.8975,1955.7149,3632.0036,6043.3491,2518.6359,4179.9981,4284.0592,-4932.5006,145.5103,4730.4420,-3025.2477,6858.9959,2988.9643,4801.2895,5486.2588,-1138.6791,4732.2385,4079.5881,1911.8797,6760.3776,0.0000,-5185.4674,-4977.3354,-1357.5163,-2477.5691,3605.9887,2427.6710,1266.6185,-2744.3011,-890.1279,4785.3143,-4.5406,3773.8593,1964.3861,5113.6293,4393.6210,4761.8845,2002.5364,437.3577,5795.8822,3321.9163,-4340.9970,15800.2707,19795.9471,28236.0369,24181.4847,16742.7467,20492.8355,25976.6038,25204.4149,-126773057.9515,-126794183.1353,-126794411.1458,-126787215.4929,24487.4328,-126789288.6783,-4117.6089,-396.1728,-3539.3413,-5446.7317,2871.8698,6450.8281,1364.4295,-6376.1754,4727.1398,6041.9317,2116.7807,1022.5221,-3326.2966,-605.6616,-3659.4842,-2742.0590,6062.6270,3496.1302,6110.4575,-140.8106,4022.3683,-2365.7995,3860.4649,4131.7799,-452.4147,-1181.4612,4095.3807,831.8566,0.0000,-2357.0912,-195.5022,4723.1098,-6265.4565,-5434.1850,4519.6299,-5802.8667,6133.8451,6813.0693,442.6485,-5560.5734,5124.9337,6579.4266,4374.4015,3712.9447,-3093.5999,4579.8158,-5214.4978,3327.0811,-2326.1521,-2648.1911,383496.7830,358951.9124,382465.2461,382312.2578,377357.9905,377478.4240,374996.3984,376646.8080,330273272.0591,330284458.4987,330250220.3221,330265106.8742,378271.7103,330275304.7906,5375.6020,3901.3505,-2333.4146,3980.6661,-1633.5670,-2538.3940,6512.3075,-2408.0075,-4554.7103,-2439.2236,5278.0684,3204.9819,5406.0723,5109.4890,-4008.5251,4015.3318,-3271.3954,-3520.7296,-1226.2893,-623.9916,-4529.8621,4354.7619,-1623.9234,5414.3590,4806.1926,5403.3162,5222.6512,-115.7813,0.0000,-3864.2335,4636.3645,-4643.9723,1063.7462,2143.2750,-4659.2320,-3512.7824,1625.2058,-415.1478,4819.0404,-3902.4556,2458.9973,856.0078,-1201.7084,3868.2381,-3748.0483,4619.5806,4502.2480,1849.2043,5652.2721,4714.0318,143663.2627,141480.8590,146666.3549,143788.8294,149903.8353,144232.6788,135230.4170,143786.9315,67132562.7803,67100118.3677,67117447.6254,67114477.7583,144198.2985,67120323.0058,
1800.000,-1460.3307,-4934.3708,3944.5762,-3016.3060,-4649.9179,1575.0809,-666.9183,-258.0072,-727.2864,3554.6963,4923.1709,6620.3887,514.9089,3088.8048,2416.5064,-5130.4032,1537.5779,4708.2465,-1395.1668,6625.4425,4405.1155,3044.3268,6385.8427,790.1019,3495.1402,2925.4999,3323.9238,6573.4592,0.0000,-4774.2710,-4881.0609,141.9264,-3853.9702,2046.1775,4066.4361,-3.9536,-1052.3299,367.6495,5556.6682,-1891.0199,4608.8669,3361.6747,5884.0138,2919.3879,3009.5030,3921.5741,-1586.5622,6626.3969,1245.8683,-5095.1480,7783.3356,12165.1769,20346.7178,16381.5242,8724.2654,12702.9487,17926.2144,17062.0493,-133953443.4902,-133974784.2354,-133974127.5812,-133967069.9717,16492.8322,-133969685.4604,-4593.1256,1545.4643,-4466.0895,-5658.1771,3983.5375,5655.2534,3136.4978,-6859.9558,5976.3153,5713.4245,462.1535,-610.4463,-4215.1298,-2539.3806,-4566.7017,-675.5203,6510.2510,1653.6763,6255.0919,-1636.3984,2357.8720,-3325.4841,2613.4763,4923.9305,-2193.8847,-3036.8811,2463.7074,-709.0625,0.0000,-498.2695,1957.5932,5813.2455,-5608.1036,-5419.0115,3120.9632,-6621.7395,6151.4577,6520.7665,-1294.0052,-5867.5015,3486.6914,6010.3897,3419.8004,3057.4561,-4184.3429,3632.1394,-5532.3891,2018.4363,-2407.0080,-3745.2540,383530.4583,359289.9332,382782.2187,382515.3969,377736.4211,377969.5831,375403.1670,376963.5678,327426759.9476,327438215.6416,327403728.6217,327418865.5375,378688.3454,327428869.6828,4796.0437,4536.6607,-3534.5006,2527.7247,-2980.1706,-3689.0453,6146.2674,-967.1444,-3297.7953,-993.0868,4592.5977,1913.2533,5348.3172,5287.0011,-4596.0445,4602.0818,-1647.6180,-4701.1887,-2633.6952,925.8199,-4546.2616,5222.0738,-101.6064,4778.3865,5353.0446,5427.2035,5530.0654,-1645.7861,0.0000,-4933.5155,4319.4603,-3449.6097,-491.2310,3680.5765,-4664.2055,-1937.5715,2970.3421,-2179.5452,3714.1489,-2852.5774,3624.2881,-690.8121,619.2209,5489.9060,-4442.0813,4214.6129,3813.4038,347.3211,6405.5892,2853.3137,143680.8836,141506.1448,146717.9524,143668.2940,149960.4856,144578.1208,135240.2997,144269.7939,67138731.2640,67106676.8717,67123341.9491,67120288.4846,144244.7268,67126519.4667,
2100.000,-3351.7512,-3762.3498,2022.4966,-4310.6358,-2865.7330,3095.4987,606.8861,-1755.3193,593.2460,4780.4825,5721.1039,6558.8605,-1515.2623,1703.1815,321.5628,-4874.3390,2757.5921,4254.6813,390.0984,5735.2023,5394.0976,995.9850,6656.7826,2609.2310,1930.8974,1528.5511,4455.8234,5716.4341,0.0000,-3929.1135,-4327.2166,1590.5156,-4841.5839,250.3891,5340.5116,-1252.6507,764.4660,1612.6456,5777.5865,-3563.2515,5009.8909,4437.3658,6050.6647,1172.6728,958.7980,5449.8261,-3437.1792,6814.3306,-960.6428,-5269.2233,-223.7848,4529.1907,12449.6408,8585.3991,700.8736,4929.8526,9869.6485,8873.4739,-141069977.9645,-141091547.0189,-141089995.8965,-141083091.0123,8491.5794,-141086234.9651,-4639.1985,3360.6786,-4993.2116,-5321.3180,4716.3144,4328.4766,4632.3512,-6680.2385,6628.5716,4803.3928,-1199.8526,-2166.8197,-4725.1617,-4220.2175,-5072.5146,1464.1874,6309.5666,-380.5359,5808.5143,-2979.0317,475.8372,-4010.8498,1110.2149,5270.0258,-3746.0669,-4617.9514,623.7436,-2193.4339,0.0000,1442.0485,3905.4002,6302.5314,-4376.5507,-4884.2184,1454.6785,-6781.4189,5586.2554,5575.5623,-2863.9139,-5589.6524,1486.9360,4852.8761,2105.9840,2007.0453,-4888.9457,2352.8354,-5340.3983,517.6021,-2329.4097,-4465.4609,383394.7604,359466.7567,382929.0129,382531.0740,377944.9261,378306.3893,375638.6001,377229.4496,324424163.1882,324435879.7976,324401175.2013,324416579.5784,378936.0559,324426349.4080,3673.9553,4676.0060,-4356.8470,799.4709,-3990.5021,-4445.3502,5125.1472,577.2973,-1677.6342,565.6102,3375.7530,415.3878,4693.8748,4821.0107,-4688.8840,4695.6319,155.8913,-5362.6998,-3758.7786,2374.4825,-4038.1918,5523.9513,1431.7256,3626.3989,5284.3722,4856.9692,5240.8829,-2990.2113,0.0000,-5464.7788,3514.9060,-1857.7938,-1991.0284,4812.3188,-4170.4975,-151.9436,3994.7697,-3705.8235,2190.1522,-1478.3733,4382.9365,-2163.2874,2370.8970,6524.9620,-4634.4212,3334.0653,2711.8214,-1191.7371,6483.1402,687.8987,143698.6764,141531.5016,146764.7624,143552.1042,150014.2863,144920.8854,135254.4688,144750.6777,67144894.1049,67113241.9530,67129236.8709,67126112.7272,144291.0764,67132715.8066,
