sl_100_5400_20301222 Coordinates.csv
2030/12/22 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:24 2024,
Start: 2030/12/22 07:47:00.00, Stop: 2030/12/22 09:17:00.00,
TIME_UNITS,STARLINK-30558 - X-Coordinate,STARLINK-30289 - X-Coordinate,STARLINK-30094 - X-Coordinate,STARLINK-30883 - X-Coordinate,STARLINK-3609 - X-Coordinate,STARLINK-30616 - X-Coordinate,STARLINK-31292 - X-Coordinate,STARLINK-30803 - X-Coordinate,STARLINK-31699 - X-Coordinate,STARLINK-32206 - X-Coordinate,STARLINK-30308 - X-Coordinate,STARLINK-1932 - X-Coordinate,STARLINK-30710 - X-Coordinate,STARLINK-4758 - X-Coordinate,STARLINK-3513 - X-Coordinate,STARLINK-2319 - X-Coordinate,STARLINK-1498 - X-Coordinate,STARLINK-32037 - X-Coordinate,STARLINK-4121 - X-Coordinate,STARLINK-30796 - X-Coordinate,STARLINK-3841 - X-Coordinate,STARLINK-6294 - X-Coordinate,STARLINK-4316 - X-Coordinate,STARLINK-5429 - X-Coordinate,STARLINK-5923 - X-Coordinate,STARLINK-31402 - X-Coordinate,STARLINK-4081 - X-Coordinate,STARLINK-31143 - X-Coordinate,STARLINK-30271 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-4482 - X-Coordinate,STARLINK-5655 - X-Coordinate,STARLINK-5729 - X-Coordinate,STARLINK-11175 [DTC] - X-Coordinate,STARLINK-31586 - X-Coordinate,STARLINK-5736 - X-Coordinate,STARLINK-31835 - X-Coordinate,STARLINK-3904 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-6285 - X-Coordinate,STARLINK-4545 - X-Coordinate,STARLINK-5991 - X-Coordinate,STARLINK-2383 - X-Coordinate,STARLINK-31815 - X-Coordinate,STARLINK-5628 - X-Coordinate,STARLINK-5482 - X-Coordinate,STARLINK-31812 - X-Coordinate,STARLINK-4567 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-31298 - X-Coordinate,STARLINK-30811 - X-Coordinate,STARLINK-6238 - X-Coordinate,STARLINK-4603 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-31735 - X-Coordinate,STARLINK-6176 - X-Coordinate,STARLINK-2181 - X-Coordinate,STARLINK-31004 - X-Coordinate,STARLINK-31554 - X-Coordinate,STARLINK-5668 - X-Coordinate,STARLINK-3179 - X-Coordinate,STARLINK-3554 - X-Coordinate,STARLINK-5776 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-3647 - X-Coordinate,STARLINK-1191 - X-Coordinate,STARLINK-5985 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-31367 - X-Coordinate,STARLINK-5018 - X-Coordinate,STARLINK-3990 - X-Coordinate,STARLINK-4559 - X-Coordinate,STARLINK-2195 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-3397 - X-Coordinate,STARLINK-1019 - X-Coordinate,STARLINK-5867 - X-Coordinate,STARLINK-5773 - X-Coordinate,STARLINK-4431 - X-Coordinate,STARLINK-30358 - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-30802 - X-Coordinate,STARLINK-6315 - X-Coordinate,STARLINK-6153 - X-Coordinate,STARLINK-31582 - X-Coordinate,STARLINK-3739 - X-Coordinate,STARLINK-32127 - X-Coordinate,STARLINK-31097 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-6187 - X-Coordinate,STARLINK-31404 - X-Coordinate,STARLINK-1709 - X-Coordinate,STARLINK-31376 - X-Coordinate,STARLINK-1443 - X-Coordinate,STARLINK-5079 - X-Coordinate,STARLINK-30529 - X-Coordinate,STARLINK-31989 - X-Coordinate,STARLINK-3809 - X-Coordinate,STARLINK-3068 - X-Coordinate,STARLINK-30435 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30558 - Y-Coordinate,STARLINK-30289 - Y-Coordinate,STARLINK-30094 - Y-Coordinate,STARLINK-30883 - Y-Coordinate,STARLINK-3609 - Y-Coordinate,STARLINK-30616 - Y-Coordinate,STARLINK-31292 - Y-Coordinate,STARLINK-30803 - Y-Coordinate,STARLINK-31699 - Y-Coordinate,STARLINK-32206 - Y-Coordinate,STARLINK-30308 - Y-Coordinate,STARLINK-1932 - Y-Coordinate,STARLINK-30710 - Y-Coordinate,STARLINK-4758 - Y-Coordinate,STARLINK-3513 - Y-Coordinate,STARLINK-2319 - Y-Coordinate,STARLINK-1498 - Y-Coordinate,STARLINK-32037 - Y-Coordinate,STARLINK-4121 - Y-Coordinate,STARLINK-30796 - Y-Coordinate,STARLINK-3841 - Y-Coordinate,STARLINK-6294 - Y-Coordinate,STARLINK-4316 - Y-Coordinate,STARLINK-5429 - Y-Coordinate,STARLINK-5923 - Y-Coordinate,STARLINK-31402 - Y-Coordinate,STARLINK-4081 - Y-Coordinate,STARLINK-31143 - Y-Coordinate,STARLINK-30271 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-4482 - Y-Coordinate,STARLINK-5655 - Y-Coordinate,STARLINK-5729 - Y-Coordinate,STARLINK-11175 [DTC] - Y-Coordinate,STARLINK-31586 - Y-Coordinate,STARLINK-5736 - Y-Coordinate,STARLINK-31835 - Y-Coordinate,STARLINK-3904 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-6285 - Y-Coordinate,STARLINK-4545 - Y-Coordinate,STARLINK-5991 - Y-Coordinate,STARLINK-2383 - Y-Coordinate,STARLINK-31815 - Y-Coordinate,STARLINK-5628 - Y-Coordinate,STARLINK-5482 - Y-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-4567 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-31298 - Y-Coordinate,STARLINK-30811 - Y-Coordinate,STARLINK-6238 - Y-Coordinate,STARLINK-4603 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-31735 - Y-Coordinate,STARLINK-6176 - Y-Coordinate,STARLINK-2181 - Y-Coordinate,STARLINK-31004 - Y-Coordinate,STARLINK-31554 - Y-Coordinate,STARLINK-5668 - Y-Coordinate,STARLINK-3179 - Y-Coordinate,STARLINK-3554 - Y-Coordinate,STARLINK-5776 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-3647 - Y-Coordinate,STARLINK-1191 - Y-Coordinate,STARLINK-5985 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-31367 - Y-Coordinate,STARLINK-5018 - Y-Coordinate,STARLINK-3990 - Y-Coordinate,STARLINK-4559 - Y-Coordinate,STARLINK-2195 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-3397 - Y-Coordinate,STARLINK-1019 - Y-Coordinate,STARLINK-5867 - Y-Coordinate,STARLINK-5773 - Y-Coordinate,STARLINK-4431 - Y-Coordinate,STARLINK-30358 - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-30802 - Y-Coordinate,STARLINK-6315 - Y-Coordinate,STARLINK-6153 - Y-Coordinate,STARLINK-31582 - Y-Coordinate,STARLINK-3739 - Y-Coordinate,STARLINK-32127 - Y-Coordinate,STARLINK-31097 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-6187 - Y-Coordinate,STARLINK-31404 - Y-Coordinate,STARLINK-1709 - Y-Coordinate,STARLINK-31376 - Y-Coordinate,STARLINK-1443 - Y-Coordinate,STARLINK-5079 - Y-Coordinate,STARLINK-30529 - Y-Coordinate,STARLINK-31989 - Y-Coordinate,STARLINK-3809 - Y-Coordinate,STARLINK-3068 - Y-Coordinate,STARLINK-30435 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30558 - Z-Coordinate,STARLINK-30289 - Z-Coordinate,STARLINK-30094 - Z-Coordinate,STARLINK-30883 - Z-Coordinate,STARLINK-3609 - Z-Coordinate,STARLINK-30616 - Z-Coordinate,STARLINK-31292 - Z-Coordinate,STARLINK-30803 - Z-Coordinate,STARLINK-31699 - Z-Coordinate,STARLINK-32206 - Z-Coordinate,STARLINK-30308 - Z-Coordinate,STARLINK-1932 - Z-Coordinate,STARLINK-30710 - Z-Coordinate,STARLINK-4758 - Z-Coordinate,STARLINK-3513 - Z-Coordinate,STARLINK-2319 - Z-Coordinate,STARLINK-1498 - Z-Coordinate,STARLINK-32037 - Z-Coordinate,STARLINK-4121 - Z-Coordinate,STARLINK-30796 - Z-Coordinate,STARLINK-3841 - Z-Coordinate,STARLINK-6294 - Z-Coordinate,STARLINK-4316 - Z-Coordinate,STARLINK-5429 - Z-Coordinate,STARLINK-5923 - Z-Coordinate,STARLINK-31402 - Z-Coordinate,STARLINK-4081 - Z-Coordinate,STARLINK-31143 - Z-Coordinate,STARLINK-30271 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-4482 - Z-Coordinate,STARLINK-5655 - Z-Coordinate,STARLINK-5729 - Z-Coordinate,STARLINK-11175 [DTC] - Z-Coordinate,STARLINK-31586 - Z-Coordinate,STARLINK-5736 - Z-Coordinate,STARLINK-31835 - Z-Coordinate,STARLINK-3904 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-6285 - Z-Coordinate,STARLINK-4545 - Z-Coordinate,STARLINK-5991 - Z-Coordinate,STARLINK-2383 - Z-Coordinate,STARLINK-31815 - Z-Coordinate,STARLINK-5628 - Z-Coordinate,STARLINK-5482 - Z-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-4567 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-31298 - Z-Coordinate,STARLINK-30811 - Z-Coordinate,STARLINK-6238 - Z-Coordinate,STARLINK-4603 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-31735 - Z-Coordinate,STARLINK-6176 - Z-Coordinate,STARLINK-2181 - Z-Coordinate,STARLINK-31004 - Z-Coordinate,STARLINK-31554 - Z-Coordinate,STARLINK-5668 - Z-Coordinate,STARLINK-3179 - Z-Coordinate,STARLINK-3554 - Z-Coordinate,STARLINK-5776 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-3647 - Z-Coordinate,STARLINK-1191 - Z-Coordinate,STARLINK-5985 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-31367 - Z-Coordinate,STARLINK-5018 - Z-Coordinate,STARLINK-3990 - Z-Coordinate,STARLINK-4559 - Z-Coordinate,STARLINK-2195 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-3397 - Z-Coordinate,STARLINK-1019 - Z-Coordinate,STARLINK-5867 - Z-Coordinate,STARLINK-5773 - Z-Coordinate,STARLINK-4431 - Z-Coordinate,STARLINK-30358 - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-30802 - Z-Coordinate,STARLINK-6315 - Z-Coordinate,STARLINK-6153 - Z-Coordinate,STARLINK-31582 - Z-Coordinate,STARLINK-3739 - Z-Coordinate,STARLINK-32127 - Z-Coordinate,STARLINK-31097 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-6187 - Z-Coordinate,STARLINK-31404 - Z-Coordinate,STARLINK-1709 - Z-Coordinate,STARLINK-31376 - Z-Coordinate,STARLINK-1443 - Z-Coordinate,STARLINK-5079 - Z-Coordinate,STARLINK-30529 - Z-Coordinate,STARLINK-31989 - Z-Coordinate,STARLINK-3809 - Z-Coordinate,STARLINK-3068 - Z-Coordinate,STARLINK-30435 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3289.2566,-2183.9784,-5306.4367,5746.6074,2933.4626,-4531.5349,6236.2938,5369.7284,1632.8667,1014.9502,-4209.7649,-3695.9758,-3421.4006,-4013.4691,3249.8715,-3400.5710,0.0000,-2922.3205,-2091.1873,547.3791,6466.6721,-234.2490,-1852.5542,-3930.3532,-4076.6586,0.0000,3646.7742,-4024.1328,-2961.6487,2224.7517,3959.3933,-4594.7914,-4822.9749,0.0000,1620.6852,6165.8611,3716.4285,3909.6621,2590.8941,4798.7648,-2907.2131,-5156.0551,-3669.0270,-4500.6190,6659.6344,6112.6857,-5425.4106,-471.3535,-4021.9917,4453.7798,-524.7503,-5646.1153,3194.4054,4655.9740,3433.1682,5381.5547,647.9956,5263.3996,2590.8146,1252.7455,2727.5073,-5318.4392,3246.6499,-5748.0493,6498.3952,-138.5704,6617.0783,-5479.7109,-5569.1053,3715.9839,1244.1403,-5679.7019,-2179.8354,666.6507,-2756.0745,-6228.6664,-6496.3573,4237.8851,1440.4578,-5317.7279,-2885.0281,3732.1184,5564.0940,4071.6996,1371.2926,-4204.6109,6141.3651,-1550.1478,6205.1286,1732.7930,2765.1252,4442.6893,-194.5621,5925.4152,-1675.5413,5616.1029,5604.5376,-426.9566,-1371.0437,-3364.8989,-285196.8421,-314862.0477,-301264.5031,-299049.2784,-302170.5716,-303447.2327,-307313.6515,-304897.6810,-242597616.9673,-242631899.2196,-242588899.2771,-242596383.8788,-303490.9773,-242593379.2324,4218.7144,-5093.0211,-2811.8468,-1530.8062,-6093.6679,177.6062,-2866.9300,-2058.8749,5959.2173,5690.7276,-5219.8050,5501.8967,5375.4514,-2168.1217,-6010.9794,5849.4884,0.0000,-4089.6365,6566.9859,6815.8733,-539.1696,5322.4681,-6653.8823,5515.2738,-4273.9652,0.0000,5639.8124,-1806.7460,-3436.2057,4205.0535,1712.2090,-2659.1587,-4822.4974,0.0000,-5863.7252,2750.5636,-3987.1698,1548.2569,3330.7243,-4386.9454,-5088.1792,-3975.5335,-2044.4742,-2761.5388,438.7891,3094.8375,-424.8126,6689.1579,-5296.9300,-4623.3587,4083.9472,1145.9766,-6059.5752,-2287.5487,4000.3717,-1234.0676,-6000.3459,3042.6163,6112.3312,5165.7099,6033.0345,666.3542,3891.1122,-3390.2331,1190.4128,-4315.1803,-1896.8137,4121.0005,-3639.3328,-4387.8852,-6424.9730,2931.8608,4916.4504,-4215.1084,-6079.7392,-420.7400,1262.8126,-4854.9283,1805.1207,-955.7826,4772.7734,-2207.1405,1215.0343,-5330.2293,-5328.7780,-1844.8528,-2376.8153,-5942.5215,618.8447,6107.8304,5956.7780,2680.5819,5132.6176,1330.7924,5889.1054,1783.9638,3953.1920,-4199.7556,1947.3539,5342.9175,153824.9448,150792.4115,145097.2807,149846.3019,158045.6251,154687.5271,149518.5466,150226.6155,-47095412.7569,-47102592.3005,-47120714.6718,-47118298.0434,150244.5150,-47112234.0534,-4459.3350,-4163.8323,3446.2265,3325.3135,1114.5442,5052.8282,-459.3258,3724.4483,2869.8316,-3631.5917,-1692.5765,505.7613,2480.8023,-5114.3394,708.8990,1413.9065,0.0000,4634.8109,122.1528,1007.6129,2360.7717,4425.8835,-223.2280,1371.8070,-3601.1041,0.0000,1543.3274,5312.6872,-5118.3378,-4965.9091,-5375.7480,4410.1565,1124.8817,0.0000,-3071.8418,-1526.9033,-4108.5542,-5476.4988,5462.4431,2264.0916,3616.9160,2446.1852,5320.6901,-4357.0751,-2083.6256,1026.1709,-4161.6584,1686.1960,-1873.8044,-2329.2976,-5485.4464,-3851.5989,896.8941,-4582.3165,4412.5420,4152.4138,2711.8261,3331.8998,1396.3301,-4374.4137,-1967.7465,-4325.4371,-4720.1018,-1515.8463,1916.9302,5368.9929,858.4238,938.0722,-1086.3602,3759.4694,2194.5421,2587.4833,4216.8588,5283.4695,-1755.1017,-2980.5709,-2148.3937,2624.4998,6499.7437,-4229.8711,-3752.2039,5288.1570,-3837.3771,-1969.1114,-3997.5181,5137.2365,1636.2037,3162.5103,2915.3009,-2825.0792,-1614.5244,4571.2110,4455.0209,-3244.5574,3192.1582,3552.3500,72.8991,5448.8183,6512.9798,-2530.9438,-123349.3225,-124803.7363,-122966.9335,-125797.0082,-120041.8172,-125972.7980,-134244.8014,-124379.7729,-22692009.2642,-22706617.4275,-22693657.0894,-22690361.2104,-125472.5012,-22681217.3154,
300.000,-1832.8469,-3654.6058,-6405.9560,5592.8733,1814.6771,-3503.4135,5207.4397,3767.0004,3042.5472,2284.0944,-4991.6132,-2544.9967,-2486.5178,-5379.6738,2114.0919,-1975.6619,0.0000,-3692.9826,-855.1829,2015.0927,6630.9056,1819.1013,-1342.4273,-2947.9284,-3711.2459,0.0000,4711.8779,-4136.2601,-3836.8516,4115.4531,5061.4537,-5776.3446,-5489.8404,0.0000,418.2634,6199.0770,3003.9721,4815.4899,4353.5165,3836.4124,-3629.5744,-5207.4798,-4156.1517,-5727.8707,6874.7152,5287.2826,-5851.3554,830.9318,-4839.6242,2725.0882,1625.3086,-4438.1429,2078.9405,3826.2795,3948.0133,4170.0646,-666.4365,5378.6732,3768.0999,3248.1696,3935.1618,-3972.2458,4713.2855,-5755.3769,5918.3178,-2196.8313,5852.6494,-5199.5566,-6317.8387,2970.1171,44.8672,-5374.3916,-986.1964,-1309.5906,-3579.7666,-6731.4213,-6673.6836,2462.4830,1790.2022,-4916.6759,-1448.4181,2036.1445,6270.8069,2391.2734,-710.0760,-4122.4381,5769.5212,-2987.2481,6629.6838,3106.0703,3899.2153,5855.9542,1911.7480,6690.0882,-36.1760,6563.6134,6029.2353,-2471.9228,556.7141,-2422.6104,-288358.2298,-318075.2707,-304448.6704,-302328.0746,-305252.0502,-306476.0219,-310361.2638,-307668.8440,-241505383.0222,-241539759.3811,-241496108.3969,-241503558.8966,-306541.7167,-241501193.9832,5606.1765,-3599.3776,-1416.4048,-3301.6809,-6573.7864,2086.1389,-4048.7576,-3055.3255,4668.9322,4313.3424,-3711.3175,5996.1990,6329.0556,-736.5745,-6443.3289,5868.5757,0.0000,-2159.2177,6632.3597,6140.6020,-1836.0120,4730.5708,-6471.7131,6236.5702,-2737.5986,0.0000,5024.6809,360.5115,-1460.3699,3863.1740,-35.4659,-1021.2467,-3336.5515,0.0000,-6653.2026,1075.5683,-5505.1781,-357.4122,2179.0939,-5662.6830,-3381.2496,-4607.7709,102.0733,-1155.7853,-1107.7809,3165.1422,1490.6097,6015.3851,-3776.7402,-5174.4375,4253.9813,2797.3628,-6525.7997,-4182.1099,2044.4965,-2952.7201,-6511.5211,1086.8998,4903.6920,4899.5680,5671.2951,2142.3323,2325.8652,-1937.3811,-208.8272,-4553.4301,-2335.8756,3365.2177,-2296.6863,-5777.5866,-6891.2856,4237.4213,6139.5135,-4859.3081,-4852.3851,892.2227,1959.9249,-5314.1962,3816.6045,1131.3652,6006.4713,-3584.5972,-521.0730,-5709.6411,-5004.9651,303.8820,-3571.2309,-6042.1167,-1015.5496,4843.3677,4663.7666,1588.0165,4599.6706,84.3370,5249.2754,584.9414,2780.1035,-3438.8021,2995.8261,6305.7299,147891.1212,144261.4746,138645.1161,143322.3745,151693.5198,148117.4797,143174.3229,144106.5710,-52382388.3078,-52390341.6743,-52407615.3296,-52405436.7130,143849.8998,-52399142.3861,-3701.4876,-4662.2048,2219.2633,2066.0456,-708.7298,5428.2363,-1957.1669,4836.9599,3915.6762,-4773.4771,-3026.1712,-1334.8115,738.8312,-4180.0173,-1112.4887,3066.3981,0.0000,5332.1861,-1678.9901,2444.7411,611.9299,4720.1357,2005.4509,-438.9808,-5156.5787,0.0000,-263.8300,5517.4913,-5469.9644,-3927.2844,-4677.5988,3638.9427,2546.7176,0.0000,-1409.4861,-2888.7664,-2692.0106,-4934.7277,4895.0466,800.9854,4774.2112,250.0738,5354.1084,-3566.1354,-607.7841,3161.7117,-3235.7116,3302.1383,-3173.7824,-3528.1203,-5128.7097,-4528.6802,-920.6906,-3971.4160,5242.1774,4648.4492,983.0047,4234.6030,2784.1617,-3581.4823,-185.0827,-5203.2540,-4509.2251,-3158.0622,3495.7498,4682.1977,2893.8801,3083.2926,477.0198,2242.0139,429.9376,862.2374,2840.7853,4562.5908,-3360.9181,-1314.2606,-54.1463,3753.3450,5462.4551,-4651.0924,-2645.0955,5455.7338,-2748.9545,-3249.6959,-4550.5834,5511.9240,-178.8195,1523.0326,1558.0404,-3897.8272,-2965.7180,3321.9763,4627.1442,-1620.3684,4482.8606,1988.0404,-1728.4929,5438.5620,6230.8064,-790.4295,-123410.9443,-124877.4582,-123010.5847,-125988.7550,-120074.4016,-125720.9412,-134327.6465,-124144.6517,-22694682.5435,-22709310.4498,-22695864.7094,-22692742.3816,-125512.2764,-22683767.7195,
600.000,-233.7156,-4809.8839,-6886.0300,4883.3998,502.6923,-2159.7866,3655.4744,1788.2292,4178.3962,3369.3307,-5313.7222,-1095.1235,-1303.6624,-6218.1213,752.1374,-327.2879,0.0000,-4144.7534,484.8983,3309.1300,6134.6169,3713.9737,-711.7157,-1667.0712,-3024.0497,0.0000,5305.1514,-3899.0427,-4378.1135,5581.0025,5692.7093,-6409.8088,-5640.0794,0.0000,-811.5605,5646.8884,2010.8118,5286.3114,5702.7696,2501.2324,-4041.1578,-4694.0505,-4265.9814,-6395.5219,6441.3327,3903.8966,-5713.2266,2086.5461,-5213.0513,707.1062,3598.2213,-2825.9823,746.4122,2662.5022,4123.7665,2581.1022,-1893.4826,5011.0316,4581.9481,4912.7439,4747.3884,-2257.7890,5750.9611,-5196.0764,4755.8924,-4016.3060,4481.5356,-4323.1951,-6399.4429,1948.0051,-1153.9344,-4536.4179,276.8850,-3120.1997,-4082.8850,-6568.3218,-6174.1842,437.9395,1868.3294,-4067.2173,116.8731,168.7919,6366.1680,468.4284,-2736.2345,-3688.9507,4787.9284,-4112.1613,6403.7145,4217.3234,4654.7763,6693.4905,3835.8516,6782.4823,1645.8467,6851.3484,5850.3058,-4290.0369,2384.8857,-1235.0749,-291397.5385,-321149.9173,-307498.6555,-305488.1914,-308200.6934,-309362.3486,-313276.3426,-310231.6639,-240297943.9848,-240332397.5067,-240288118.9204,-240295517.1236,-309457.7738,-240293806.4149,6472.9257,-1781.2206,95.5049,-4722.1544,-6384.2851,3811.3597,-4846.7097,-3794.3680,2911.7994,2508.5918,-1829.9622,5826.5202,6628.0877,727.6161,-6226.7078,5325.2163,0.0000,-16.9770,6037.1295,4866.5301,-2942.6834,3721.8547,-5568.7877,6338.0047,-886.1119,0.0000,3902.1024,2491.8623,645.5691,3174.5442,-1741.3352,686.7869,-1510.4461,0.0000,-6750.7120,-725.5938,-6447.3325,-2194.5466,861.6181,-6374.2262,-1333.0464,-4744.9988,2223.9969,535.9370,-2544.0885,2849.8900,3235.5890,4752.9326,-1877.5204,-5232.9583,4048.6689,4213.4193,-6344.7352,-5674.0858,-118.5620,-4416.0782,-6285.0909,-989.7659,3182.2086,4182.0638,4743.2353,3453.8084,567.8840,-258.5972,-1623.4858,-4384.7802,-2573.6229,2275.0008,-706.3820,-6575.5001,-6668.0654,5110.4527,6736.1435,-5038.7084,-3132.0161,2102.1451,2457.6243,-5298.0425,5427.3229,3122.1706,6605.7206,-4644.4171,-2182.6107,-5576.3066,-4209.0342,2431.1136,-4390.5912,-5548.8963,-2535.3839,3122.7668,2878.7220,374.9003,3637.8452,-1152.4883,4118.0627,-650.6018,1307.3225,-2391.7630,3809.9181,6604.8502,141892.0387,137661.7878,132132.7176,136729.0787,145278.1036,141464.6434,136768.3949,137919.1641,-57644129.1575,-57652856.6487,-57669252.9852,-57667300.8185,137393.4801,-57660818.6514,-2553.0098,-4662.3635,754.0092,574.1128,-2453.5791,5187.4276,-3240.6911,5414.2209,4520.2802,-5381.8103,-4033.8416,-3013.9008,-1085.5418,-2783.2933,-2811.5927,4387.5835,0.0000,5436.3934,-3297.4184,3617.5871,-1203.1994,4508.7800,4016.9985,-2202.3572,-6158.1734,0.0000,-2042.2731,5126.7052,-5214.0145,-2458.5611,-3471.0511,2473.6102,3693.3727,0.0000,411.7690,-3940.2658,-973.6383,-3859.5978,3798.4705,-749.6526,5411.0569,-1972.5744,4777.0699,-2379.1932,931.5727,4958.0701,-1951.1194,4561.7499,-4131.0325,-4332.5253,-4206.8032,-4721.4917,-2638.7463,-2933.8815,5497.9535,4642.6298,-866.3679,4684.5035,3853.9335,-2397.3956,1617.6118,-5514.9195,-3815.0553,-4449.4191,4691.6108,3486.2444,4619.9025,4896.6577,1984.7934,478.2087,-1381.3050,-956.7775,1147.8310,3323.9930,-4602.7085,493.7653,2045.8040,4484.9160,3834.1518,-4560.2129,-1227.6388,5017.0540,-1357.9020,-4191.2164,-4589.1772,5287.6549,-1973.4747,-281.1523,30.5043,-4556.8919,-3975.4858,1715.0536,4275.5472,180.9786,5288.5254,206.2581,-3338.9733,4838.0927,5285.6323,1039.6885,-123472.6109,-124951.2659,-123058.9029,-126177.6861,-120109.5765,-125467.8452,-134406.0413,-124013.7525,-22697350.6946,-22712002.3362,-22698059.9059,-22695098.8491,-125551.9557,-22686317.9307,
