sl_5_5400_20301226 Coordinates.csv
2030/12/26 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:48 2024,
Start: 2030/12/26 07:47:00.00, Stop: 2030/12/26 09:17:00.00,
TIME_UNITS,STARLINK-31698 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-1799 - X-Coordinate,STARLINK-11210 [DTC] - X-Coordinate,STARLINK-31809 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31698 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-1799 - Y-Coordinate,STARLINK-11210 [DTC] - Y-Coordinate,STARLINK-31809 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31698 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-1799 - Z-Coordinate,STARLINK-11210 [DTC] - Z-Coordinate,STARLINK-31809 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4217.9656,-4226.1474,-631.0400,-2555.1675,-1969.1513,-10135.7321,-37129.3601,-17169.2735,-15273.1211,-18942.7536,-19986.0634,-23487.8972,-19281.8427,-234882174.1952,-234909416.7817,-234874553.6025,-234878606.9230,-19721.7288,-234866318.9813,29.9477,320.2415,5943.0522,3224.2288,6415.2695,340369.6261,352967.0908,339535.9570,344432.3249,352408.1419,348956.0852,343539.6051,343809.1490,-53951027.2167,-53956316.0167,-53966023.3037,-53959505.2687,344528.4323,-53962822.6169,-5312.7357,-5472.7752,-3262.3857,5296.9492,1420.1414,-101244.4945,-106673.8683,-101667.3596,-104509.9539,-98750.4175,-104662.4618,-112948.0531,-105741.7123,-25496151.2133,-25511692.0765,-25508027.0882,-25495116.0742,-104175.1952,-25490968.4248,
300.000,3575.4114,-4253.0394,911.0823,-1002.0744,-301.8158,-17076.5583,-44526.8594,-24516.9124,-22710.7241,-26194.8105,-27169.7232,-30706.6588,-26925.4990,-233642121.7194,-233669392.3956,-233634024.4237,-233638626.0419,-26940.0099,-233626274.3343,-2071.9291,2417.7841,5011.8611,4684.6419,6251.9480,340176.6999,352200.2199,339016.0072,343833.2653,351994.7080,348328.0105,343136.2870,343139.0289,-59067486.1891,-59073602.4956,-59082774.6755,-59076429.1034,344074.7045,-59079185.6969,-5379.4719,-4896.2730,-4519.2557,4695.7408,2800.9589,-101147.0489,-106628.1664,-101598.1008,-104587.8424,-98669.8243,-104297.1301,-112917.2830,-105605.1207,-25498714.2945,-25514186.5494,-25510362.0391,-25497790.0778,-104101.5500,-25493295.5793,
600.000,2616.3178,-3913.0878,2402.8830,614.7801,1419.2099,-24017.2993,-51907.6515,-31854.8542,-30153.5563,-33438.3187,-34333.8349,-37917.2809,-34551.6647,-232290626.4965,-232317907.8198,-232282039.1581,-232287167.7965,-34148.0036,-232274790.7021,-3974.6178,4264.5145,3586.3253,5666.4414,5476.2641,339843.9047,351277.8441,338346.3846,343074.3507,351428.4267,347528.2441,342581.7038,342372.6165,-64155521.9575,-64162464.4460,-64171081.7265,-64164935.4829,343469.7653,-64167126.3064,-4833.9481,-3794.4537,-5267.1171,3541.5672,3872.0948,-101050.5010,-106582.2354,-101533.5288,-104662.8580,-98591.8335,-103930.6429,-112882.0808,-105349.9070,-25501274.7312,-25516680.1105,-25512687.3328,-25500456.7412,-104027.8251,-25495622.5394,
900.000,1435.6498,-3226.8697,3696.0347,2129.7182,3029.9367,-30955.0972,-59268.4620,-39179.8153,-37600.3818,-40670.0345,-41474.3576,-45116.6098,-42126.8037,-230828338.4983,-230855613.0891,-230819248.6728,-230824882.0886,-41342.5426,-230812518.0211,-5474.3288,5678.5027,1820.9901,6053.6038,4172.2684,339371.0088,350200.3459,337527.3886,342156.2524,350709.4919,346554.8740,341875.9866,341524.6629,-69212707.4836,-69220474.4749,-69228516.7798,-69222595.1924,342713.8451,-69224217.5688,-3737.7190,-2284.8761,-5422.4534,1970.1268,4515.2026,-100954.8180,-106536.0745,-101473.6262,-104733.5864,-98516.4211,-103564.7641,-112842.4701,-104989.3066,-25503832.4178,-25519172.7528,-25515002.7795,-25503115.5874,-103954.0207,-25497949.3052,
1200.000,145.5291,-2245.0500,4656.9539,3392.5856,4373.7270,-37887.0830,-66606.0255,-46488.5195,-45050.1954,-47886.7185,-48587.2811,-52301.4910,-49620.4898,-229255960.5469,-229283211.0952,-229246356.7236,-229252471.7796,-48520.4647,-229240159.0714,-6407.5364,6521.8000,-98.4255,5792.9092,2474.9188,338757.8458,348968.1771,336559.3874,341080.0608,349838.1634,345405.8392,341019.3332,340605.5970,-74236630.5614,-74245220.0231,-74252667.0235,-74246993.8645,341807.2406,-74248047.4375,-2214.9692,-529.3425,-4967.9635,166.5026,4659.2421,-100859.9689,-106489.6828,-101418.3665,-104798.2270,-98443.5644,-103201.8499,-112798.4728,-104545.6286,-25506387.2499,-25521664.4695,-25517308.1896,-25505766.1485,-103880.1368,-25500275.8767,
1500.000,-1134.9268,-1045.5324,5180.3186,4283.7203,5316.4288,-44810.3785,-73917.0871,-53777.7000,-52502.1849,-55085.1369,-55668.6879,-59468.7701,-57007.8217,-227574247.9774,-227601457.2483,-227564119.6163,-227570692.3506,-55678.6145,-227558469.1386,-6669.3015,6714.4900,-1974.3255,4901.5165,555.8803,338004.3148,347581.8579,335442.8183,339847.4277,348814.7674,344078.9764,340012.0080,339620.2787,-79224894.9677,-79234304.5161,-79241135.6631,-79235733.1326,340750.3148,-79236219.8470,-439.0179,1283.2291,-3954.3506,-1656.7665,4288.1962,-100765.9245,-106443.0594,-101367.7144,-104854.4923,-98373.2418,-102845.0309,-112750.1090,-104048.3993,-25508939.1244,-25524155.2534,-25519603.3742,-25508407.9639,-103806.1735,-25502602.2539,
1800.000,-2290.2544,272.1160,5200.6810,4725.1715,5759.7608,-51722.0976,-81198.4037,-61044.1004,-59955.6306,-62262.0626,-62714.8506,-66615.2949,-64271.2776,-225784008.2745,-225811159.1149,-225773345.8435,-225780351.5393,-62813.8441,-225768255.6519,-6225.8624,6242.7664,-3617.2325,3466.4347,-1393.8730,337110.3803,346041.9771,334178.1868,338460.7524,347639.6962,342572.1352,338854.3427,338567.2895,-84175121.6050,-84185348.5069,-84191543.0674,-84186431.7779,339543.4966,-84186355.8554,1387.1646,2957.3263,-2495.0285,-3285.1655,3442.8466,-100672.6572,-106396.2033,-101321.6255,-104899.4960,-98305.4331,-102498.4336,-112697.3971,-103531.6512,-25511487.9391,-25526645.0977,-25521888.1458,-25511040.5788,-103732.1309,-25504928.4367,
2100.000,-3218.8351,1594.6289,4700.9654,4686.8655,5651.7677,-58619.3483,-88446.7457,-68284.4772,-67409.7000,-69414.2767,-69722.3749,-73737.9166,-71401.7407,-223886100.6851,-223913176.0295,-223874895.6959,-223882308.9502,-69923.0150,-223870377.7956,-5119.4662,5159.8578,-4864.8593,1635.7278,-3183.0486,336076.0716,344349.1918,332766.0663,336923.4079,346313.4082,340883.4054,337546.7356,337438.8859,-89084949.6370,-89095990.8111,-89101527.9055,-89096726.8672,338187.2809,-89096094.7791,3054.3905,4312.3269,-753.9961,-4527.7861,2216.4495,-100580.1409,-106349.1138,-101280.0468,-104929.6470,-98240.1191,-102167.4231,-112640.3537,-103030.7231,-25514033.5936,-25529133.9952,-25524162.3181,-25513663.5428,-103658.0089,-25507254.4253,
2400.000,-3841.5444,2804.6332,3716.5232,4187.2978,4993.2101,-65499.2338,-95658.8981,-75495.6007,-74863.0837,-76538.5698,-76688.3992,-80833.4912,-78398.5844,-221881435.8060,-221908418.6823,-221869680.8489,-221877475.6421,-77002.9994,-221865746.0973,-3464.4174,3579.7065,-5598.4320,-397.2920,-4638.9230,334901.4835,342504.2269,331207.0979,335239.9838,344836.4277,339011.5183,336089.6519,336221.6109,-93952037.6139,-93963889.6331,-93968748.2748,-93964274.8821,336682.2284,-93963095.3184,4371.6746,5202.2498,1072.2739,-5239.5917,744.6191,-100488.3507,-106301.7899,-101242.9162,-104940.5874,-98177.2820,-101858.8166,-112578.9937,-102579.0248,-25516575.9884,-25531621.9390,-25526425.7072,-25516276.4090,-103583.8078,-25509580.2195,
