sl_50_5400_20300921 Coordinates.csv
2030/09/21 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:03 2024,
Start: 2030/09/21 07:47:00.00, Stop: 2030/09/21 09:17:00.00,
TIME_UNITS,STARLINK-31702 - X-Coordinate,STARLINK-2169 - X-Coordinate,STARLINK-3342 - X-Coordinate,STARLINK-3294 - X-Coordinate,STARLINK-30928 - X-Coordinate,STARLINK-31797 - X-Coordinate,STARLINK-4721 - X-Coordinate,STARLINK-2122 - X-Coordinate,STARLINK-31962 - X-Coordinate,STARLINK-4474 - X-Coordinate,STARLINK-4451 - X-Coordinate,STARLINK-2608 - X-Coordinate,STARLINK-1318 - X-Coordinate,STARLINK-31065 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-30535 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-11151 [DTC] - X-Coordinate,STARLINK-30931 - X-Coordinate,STARLINK-3752 - X-Coordinate,STARLINK-5672 - X-Coordinate,STARLINK-3617 - X-Coordinate,STARLINK-5219 - X-Coordinate,STARLINK-5345 - X-Coordinate,STARLINK-30157 - X-Coordinate,STARLINK-4266 - X-Coordinate,STARLINK-31596 - X-Coordinate,STARLINK-3675 - X-Coordinate,STARLINK-3364 - X-Coordinate,STARLINK-4367 - X-Coordinate,STARLINK-3947 - X-Coordinate,STARLINK-31561 - X-Coordinate,STARLINK-1056 - X-Coordinate,STARLINK-4793 - X-Coordinate,STARLINK-31298 - X-Coordinate,STARLINK-30845 - X-Coordinate,STARLINK-32108 - X-Coordinate,STARLINK-32093 - X-Coordinate,STARLINK-30591 - X-Coordinate,STARLINK-30216 - X-Coordinate,STARLINK-30148 - X-Coordinate,STARLINK-5422 - X-Coordinate,STARLINK-30309 - X-Coordinate,STARLINK-3997 - X-Coordinate,STARLINK-31658 - X-Coordinate,STARLINK-4673 - X-Coordinate,STARLINK-1972 - X-Coordinate,STARLINK-4520 - X-Coordinate,STARLINK-32097 - X-Coordinate,STARLINK-11161 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31702 - Y-Coordinate,STARLINK-2169 - Y-Coordinate,STARLINK-3342 - Y-Coordinate,STARLINK-3294 - Y-Coordinate,STARLINK-30928 - Y-Coordinate,STARLINK-31797 - Y-Coordinate,STARLINK-4721 - Y-Coordinate,STARLINK-2122 - Y-Coordinate,STARLINK-31962 - Y-Coordinate,STARLINK-4474 - Y-Coordinate,STARLINK-4451 - Y-Coordinate,STARLINK-2608 - Y-Coordinate,STARLINK-1318 - Y-Coordinate,STARLINK-31065 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-30535 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-11151 [DTC] - Y-Coordinate,STARLINK-30931 - Y-Coordinate,STARLINK-3752 - Y-Coordinate,STARLINK-5672 - Y-Coordinate,STARLINK-3617 - Y-Coordinate,STARLINK-5219 - Y-Coordinate,STARLINK-5345 - Y-Coordinate,STARLINK-30157 - Y-Coordinate,STARLINK-4266 - Y-Coordinate,STARLINK-31596 - Y-Coordinate,STARLINK-3675 - Y-Coordinate,STARLINK-3364 - Y-Coordinate,STARLINK-4367 - Y-Coordinate,STARLINK-3947 - Y-Coordinate,STARLINK-31561 - Y-Coordinate,STARLINK-1056 - Y-Coordinate,STARLINK-4793 - Y-Coordinate,STARLINK-31298 - Y-Coordinate,STARLINK-30845 - Y-Coordinate,STARLINK-32108 - Y-Coordinate,STARLINK-32093 - Y-Coordinate,STARLINK-30591 - Y-Coordinate,STARLINK-30216 - Y-Coordinate,STARLINK-30148 - Y-Coordinate,STARLINK-5422 - Y-Coordinate,STARLINK-30309 - Y-Coordinate,STARLINK-3997 - Y-Coordinate,STARLINK-31658 - Y-Coordinate,STARLINK-4673 - Y-Coordinate,STARLINK-1972 - Y-Coordinate,STARLINK-4520 - Y-Coordinate,STARLINK-32097 - Y-Coordinate,STARLINK-11161 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31702 - Z-Coordinate,STARLINK-2169 - Z-Coordinate,STARLINK-3342 - Z-Coordinate,STARLINK-3294 - Z-Coordinate,STARLINK-30928 - Z-Coordinate,STARLINK-31797 - Z-Coordinate,STARLINK-4721 - Z-Coordinate,STARLINK-2122 - Z-Coordinate,STARLINK-31962 - Z-Coordinate,STARLINK-4474 - Z-Coordinate,STARLINK-4451 - Z-Coordinate,STARLINK-2608 - Z-Coordinate,STARLINK-1318 - Z-Coordinate,STARLINK-31065 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-30535 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-11151 [DTC] - Z-Coordinate,STARLINK-30931 - Z-Coordinate,STARLINK-3752 - Z-Coordinate,STARLINK-5672 - Z-Coordinate,STARLINK-3617 - Z-Coordinate,STARLINK-5219 - Z-Coordinate,STARLINK-5345 - Z-Coordinate,STARLINK-30157 - Z-Coordinate,STARLINK-4266 - Z-Coordinate,STARLINK-31596 - Z-Coordinate,STARLINK-3675 - Z-Coordinate,STARLINK-3364 - Z-Coordinate,STARLINK-4367 - Z-Coordinate,STARLINK-3947 - Z-Coordinate,STARLINK-31561 - Z-Coordinate,STARLINK-1056 - Z-Coordinate,STARLINK-4793 - Z-Coordinate,STARLINK-31298 - Z-Coordinate,STARLINK-30845 - Z-Coordinate,STARLINK-32108 - Z-Coordinate,STARLINK-32093 - Z-Coordinate,STARLINK-30591 - Z-Coordinate,STARLINK-30216 - Z-Coordinate,STARLINK-30148 - Z-Coordinate,STARLINK-5422 - Z-Coordinate,STARLINK-30309 - Z-Coordinate,STARLINK-3997 - Z-Coordinate,STARLINK-31658 - Z-Coordinate,STARLINK-4673 - Z-Coordinate,STARLINK-1972 - Z-Coordinate,STARLINK-4520 - Z-Coordinate,STARLINK-32097 - Z-Coordinate,STARLINK-11161 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1007.0293,-1246.0924,-5154.1874,-6178.7816,3446.7299,-6345.2517,0.0000,3819.8645,4251.4726,-4292.1334,-1793.2794,-4733.7855,-3454.1141,-3775.1240,-4504.0581,-3016.3699,2642.0002,65.2961,-3865.1226,-6317.9655,-4287.6248,4681.7297,-1556.2606,-5493.2148,-4999.0864,4009.6945,-4708.4677,-6144.8200,3541.9625,4178.5929,-3206.8619,-6144.6098,5037.5947,33.0642,-2840.5020,-5263.7992,5807.8961,-1851.3392,4638.4089,-5267.8354,-5531.1204,-4313.4226,-5009.4778,5649.1318,0.0000,-2380.1260,-1089.9507,-424.4743,193.1463,-3928.4274,-373374.0735,-359588.0404,-374109.7801,-369539.6096,-361509.4895,-364604.3390,-369962.1851,-368647.8696,-297389841.9288,-297374776.6230,-297371098.7876,-297382280.2232,-369206.1084,-297382740.1678,-4924.5158,4659.8798,-417.9700,-3068.0346,-4048.0998,-771.9815,0.0000,1752.0559,3715.2741,-3259.6504,-3342.2286,2351.5509,3199.8422,-5391.2748,-5012.9385,5083.5763,4963.5447,-4176.2138,-3592.6428,-1707.9901,3012.4637,2430.2054,5309.3019,3502.6652,-1892.3582,-1995.9072,4888.2883,-3029.3952,2144.7808,-3396.7138,4300.7011,1449.0054,3034.9567,-5494.9997,5132.8391,-3085.9098,-2580.6679,-4701.8628,-2198.6503,-2100.1500,728.6155,1165.3767,-659.6738,-688.4332,0.0000,3578.2235,-3826.3355,3951.9608,-4087.4997,-2358.4157,-87281.0771,-71282.0183,-76574.8173,-78501.5535,-75175.3767,-73966.0576,-70095.1615,-75558.8628,163994441.5612,164029703.5306,164017858.7248,164008034.0332,-73835.3096,164013596.7899,-4616.1768,-4920.1853,-4577.8383,-399.2823,-4468.5295,2127.1885,0.0000,-5399.6412,-3788.9679,-4294.8506,-5770.1128,-4291.6038,4955.9303,1885.8224,-1482.3195,3603.8957,-4048.2878,-5325.8490,4478.1616,-2106.4857,-4490.4391,-4348.9769,-4059.6280,-2358.1051,4407.8938,-5248.8365,757.0441,-930.1460,-5501.7639,-4370.7216,4347.2911,2527.8977,-3619.9832,4046.4434,3486.4961,3168.9245,2452.4965,4346.7695,-4653.1297,-3982.7548,4112.5417,5223.9570,4707.1344,-3889.3325,0.0000,-5379.4452,-5285.2177,-5279.4167,-5451.4445,-4741.6140,138611.1007,131791.9945,137756.6536,135208.0968,140775.5643,134437.0072,126509.0427,135469.1751,90825169.4561,90792131.0945,90844374.6065,90830026.8259,135271.0594,90825320.3733,
300.000,-3015.0378,342.9909,-4165.8816,-6313.8513,2035.6262,-5754.8411,0.0000,4856.2838,4833.5396,-5759.6835,-1965.4216,-2961.9862,-1429.8182,-4650.8551,-4949.5684,-1652.1131,3940.8439,-2028.5737,-4784.3878,-6844.1574,-3241.1550,5997.7201,276.6234,-4776.5208,-5905.4132,2361.3122,-3499.5466,-6586.9376,4633.4342,5354.7394,-2315.0107,-5962.8503,6247.7840,-1503.5285,-1437.1879,-5380.5523,5317.8195,-3836.6834,3751.8295,-5192.2246,-4477.1521,-2962.5212,-5035.7777,6059.2189,0.0000,-280.5066,-3141.3655,1748.9353,-1980.5128,-5387.8448,-371390.2094,-358138.8787,-372542.3043,-368022.8250,-359834.1363,-363124.4137,-368276.5837,-367195.6955,-300899291.1523,-300884716.3771,-300880560.8764,-300891102.6249,-367572.5480,-300892283.1452,-4095.7998,5703.7575,1369.1060,-1794.1575,-5495.1579,934.1467,0.0000,-86.5014,1726.4476,-2386.3983,-5060.5929,3317.5043,3890.5468,-3883.7682,-3652.0760,6272.0145,3340.5140,-4433.4509,-1655.1878,-542.0570,4768.4774,1293.6731,4641.4861,4934.0856,-98.6699,-3393.5247,5811.0952,-1899.2298,302.8462,-3676.5392,5772.3183,3084.6562,2084.1839,-6126.3361,6273.2685,-1143.3743,-4138.8023,-4064.3137,-4095.3114,-33.7043,2533.6192,2860.4657,1489.1974,-2236.3153,0.0000,4160.5351,-3019.3520,4151.9463,-3932.4553,-1068.3278,-95272.9145,-79016.9547,-84224.2960,-86069.0005,-82926.5647,-81752.7211,-77881.9436,-83386.9277,157460599.4571,157495776.8861,157484641.4898,157474669.6270,-81613.9679,157479789.4593,-4550.3962,-3849.6970,-5336.2452,-2166.0587,-3727.2276,3371.5068,0.0000,-4819.2734,-4460.4256,-2934.4977,-4266.9700,-5156.0514,5434.5923,3183.4035,-3130.3537,2425.5378,-4617.6272,-4693.6389,4718.2537,-330.5917,-3791.3275,-3013.1923,-5047.6650,-910.0651,3623.5289,-5524.7652,-799.9561,883.2577,-5084.5807,-2429.2448,3005.2717,1095.8690,-2073.9463,2609.5972,2274.9682,4122.3897,1009.6408,3634.1280,-4141.5079,-4590.0287,4642.9817,5503.3170,4484.8040,-2404.5646,0.0000,-5479.0313,-4977.5774,-4834.3287,-5203.1455,-3646.9512,138563.4722,131774.7926,137711.0359,134994.7143,140735.4034,134674.8885,126407.0435,134986.4800,90820661.5382,90787370.5752,90839533.2202,90825631.8187,135217.6873,90820550.9777,
600.000,-4732.2661,1861.2600,-2807.2823,-5831.7301,461.5856,-4571.2887,0.0000,5436.6744,4963.3520,-6646.6703,-1863.1451,-894.9894,729.6728,-5088.0016,-4930.1265,-150.3708,4898.7252,-3889.1210,-5281.5015,-6675.4978,-1912.5342,6700.9586,2117.8863,-3602.6015,-6261.7796,514.1278,-1928.9933,-6375.8621,5304.1507,5965.0085,-1226.2556,-5174.2627,6831.3379,-2858.7115,90.1185,-4999.4742,4290.8388,-5401.3177,2540.7619,-4656.0459,-3021.9858,-1358.4666,-4612.3513,5876.0532,0.0000,1831.7744,-4852.5215,3709.4075,-3947.7520,-6241.3971,-369234.6717,-356526.8083,-370809.5487,-366349.7159,-357996.3221,-361499.8047,-366426.7941,-365607.0058,-304265207.2901,-304251115.7747,-304246515.2276,-304256425.3649,-365775.1216,-304258294.2944,-2893.2414,6198.7547,3060.8562,-320.1752,-6427.0597,2570.9428,0.0000,-1880.1043,-440.8487,-1306.4660,-6236.9460,3996.5589,4242.8260,-1976.3319,-1907.2652,6854.1249,1411.9382,-4272.0091,427.7511,675.1892,6063.0739,58.0072,3546.9452,5880.7743,1677.8679,-4503.0827,6148.4782,-570.2802,-1533.2517,-3526.8078,6667.1824,4394.2915,948.4311,-6139.1928,6779.3395,929.4142,-5266.5329,-3019.7789,-5602.3321,2049.7294,4124.4394,4309.3542,3486.9207,-3537.2236,0.0000,4385.1414,-1927.7335,3936.0696,-3429.6625,302.7850,-103217.7904,-86723.7139,-91836.8632,-93585.9726,-90639.8761,-89509.8510,-85630.4688,-91060.8676,150851705.3403,150886783.9223,150876372.3823,150866328.4135,-89356.5754,150870926.4924,-3975.2276,-2360.0181,-5518.8612,-3698.9052,-2589.4766,4222.8507,0.0000,-3703.8656,-4627.1821,-1254.4452,-2302.4496,-5440.1167,5308.5229,4127.2195,-4439.0497,986.6454,-4692.9430,-3522.9541,4451.7632,1481.5970,-2681.2376,-1341.2663,-5480.4263,635.6580,2451.0948,-5203.0616,-2267.4046,2601.1824,-4113.5696,-228.0359,1338.1711,-460.3803,-303.2442,880.3615,808.4019,4624.0212,-547.0902,2485.2582,-3186.3925,-4706.4709,4676.8582,5180.4709,3777.7979,-657.8774,0.0000,-4982.0715,-4061.0895,-3795.9350,-4370.8552,-2099.8931,138515.2892,131758.8754,137660.5940,134782.3661,140692.4082,134915.3232,126309.3694,134520.2961,90816153.4909,90782612.3827,90834685.6078,90821186.6868,135164.2381,90815781.5026,
900.000,-5981.1308,3169.5330,-1216.2565,-4791.1080,-1133.8075,-2925.1474,0.0000,5490.2858,4629.3778,-6863.0327,-1523.7902,1250.0534,2801.3109,-5051.8418,-4461.8996,1356.5018,5423.2180,-5321.7331,-5305.2652,-5829.8749,-421.4853,6714.2426,3782.6314,-2073.2874,-6025.6919,-1348.5384,-145.5150,-5540.3330,5476.5428,5925.8359,-30.3562,-3851.0123,6730.6195,-3909.0844,1600.3189,-4163.4074,2821.0861,-6374.0395,1113.3887,-3712.6697,-1307.3868,338.5058,-3773.5596,5105.1675,0.0000,3744.4111,-6024.5389,5235.0616,-5502.9333,-6382.8788,-366908.6266,-354752.4797,-368912.2500,-364520.7790,-355996.8779,-359733.2804,-364413.7118,-363872.6597,-307485986.2647,-307472370.2840,-307467357.6931,-307476653.7307,-363814.6228,-307479169.3806,-1433.6700,6084.0808,4489.2780,1221.4633,-6748.5907,3972.1133,0.0000,-3452.1506,-2563.0753,-109.0987,-6732.4248,4321.2064,4218.6741,140.3915,53.2537,6770.9879,-634.1751,-3694.8979,2453.6622,1840.8746,6765.7576,-1168.3854,2141.8800,6259.1228,3273.2467,-5209.8121,5876.1540,842.7928,-3184.7405,-2989.4923,6895.8798,5255.7584,-278.9144,-5521.6405,6597.1739,2927.6958,-5859.2709,-1670.5431,-6570.6102,3947.9169,5346.5212,5362.0388,5137.8757,-4475.6860,0.0000,4223.2789,-664.5653,3315.6890,-2621.1095,1614.6942,-111112.0287,-94398.9335,-99409.1896,-101047.3342,-98311.9292,-97234.7021,-93337.2535,-98583.5827,144170911.8138,144205877.5049,144196203.0127,144186155.9060,-97059.6803,144190160.4412,-2954.6891,-612.9512,-5106.1936,-4832.9538,-1175.9787,4582.1710,0.0000,-2176.6411,-4270.4965,562.4749,-88.4937,-5112.1671,4591.6173,4612.5432,-5267.3751,-558.2289,-4266.2696,-1947.3609,3707.1948,3130.8336,-1280.1382,480.5158,-5310.7289,2113.0689,1016.0547,-4318.2484,-3481.2383,4037.9280,-2693.8593,1997.5587,-473.6846,-1964.5040,1500.3240,-947.5139,-748.7893,4618.9662,-2042.1716,1037.9694,-1889.6947,-4319.7373,4210.4945,4290.6130,2662.3696,1160.5518,0.0000,-3942.2476,-2647.1219,-2290.9141,-3047.3216,-291.8698,138466.5611,131744.2972,137605.3222,134572.1069,140646.6033,135157.0403,126215.9948,134100.1320,90811645.1960,90777856.5433,90829831.8728,90816688.8722,135110.7118,90811011.9481,
1200.000,-6630.0186,4152.3119,451.5595,-3304.1028,-2609.2191,-993.5093,0.0000,4997.1902,3862.0999,-6387.4769,-1014.8459,3249.7015,4572.5053,-4551.0067,-3601.0915,2736.8486,5459.1257,-6178.9078,-4846.1500,-4395.2000,1098.8109,6032.5530,5099.4401,-326.2079,-5211.1895,-3045.6475,1678.6088,-4171.1492,5119.3564,5226.0866,1173.8664,-2121.1682,5957.8241,-4564.6219,2955.1818,-2955.7149,1048.9131,-6649.3097,-404.1781,-2449.8919,503.3806,1963.7525,-2590.6284,3812.0596,0.0000,5266.6111,-6518.0920,6154.8668,-6483.2059,-5788.2179,-364413.3172,-352816.6208,-366851.2141,-362536.3323,-353836.7082,-357827.9071,-362238.3056,-361982.0208,-310560093.2329,-310546944.6156,-310541553.3208,-310550261.1667,-361691.9183,-310553373.4015,144.0729,5359.5426,5507.7945,2687.8748,-6422.7824,4991.9553,0.0000,-4651.8799,-4421.2370,1105.7608,-6483.9190,4253.4704,3811.9807,2253.3845,2037.1731,6029.2505,-2600.5946,-2745.2242,4227.3044,2855.3938,6804.0643,-2279.5471,568.1652,6041.1460,4543.3592,-5433.7050,5030.6519,2213.6730,-4494.5766,-2150.2863,6436.9539,5593.3831,-1495.3007,-4327.6606,5743.7998,4652.0861,-5867.6008,-149.3427,-6902.9001,5474.9953,6077.6239,5904.2625,6281.2480,-4973.9045,0.0000,3678.8504,643.1875,2343.0414,-1574.9269,2736.7933,-118951.9830,-102039.2689,-106937.9617,-108447.7524,-105939.3602,-104924.5469,-100998.8380,-105964.9611,137421405.7416,137456244.7768,137447319.2614,137437330.6417,-104719.8486,137440678.1261,-1602.7095,1201.0337,-4142.4068,-5446.7718,362.8753,4407.7121,0.0000,-407.0201,-3430.4641,2317.9141,2135.0336,-4208.8390,3363.3599,4585.5898,-5526.4390,-2043.2066,-3383.0120,-147.5347,2564.3511,4435.7556,260.0618,2248.5084,-4557.0528,3363.3842,-527.8525,-2965.4727,-4306.1014,5038.3323,-979.8034,4009.1512,-2234.3838,-3246.3714,3141.0277,-2669.3960,-2222.1397,4107.7768,-3307.3017,-533.9584,-390.1829,-3470.9476,3293.6091,2930.9083,1259.0133,2852.2280,0.0000,-2472.2210,-908.2848,-503.7534,-1380.6909,1552.4464,138417.2966,131731.1160,137545.2237,134365.2881,140598.0118,135398.3326,126126.8963,133752.2763,90807136.5354,90773103.0841,90824972.1179,90812136.8480,135057.1083,90806242.3143,
1500.000,-6607.6093,4727.9941,2037.6577,-1523.6942,-3835.9939,1019.2161,0.0000,3992.5099,2731.5215,-5269.8790,-423.2212,4897.1719,5863.1511,-3635.8919,-2436.9869,3871.1155,4994.4222,-6376.0894,-3938.2323,-2519.8244,2513.3853,4724.2912,5927.8207,1477.6343,-3888.5674,-4415.8780,3364.1615,-2410.8207,4252.8939,3929.8884,2286.3928,-156.0226,4593.5483,-4775.9863,4031.8759,-1491.9482,-852.6988,-6199.0628,-1878.7361,-982.0306,2241.0661,3364.2175,-1165.9774,2116.8998,0.0000,6248.2883,-6270.8231,6368.5471,-6786.1572,-4519.8384,-361750.0633,-350720.0368,-364627.3164,-360396.4150,-351516.7897,-355787.0397,-359901.6167,-359923.2927,-313486063.3172,-313473373.4539,-313467637.0866,-313475789.7849,-359407.9466,-313479441.3185,1691.9974,4087.2717,6006.2644,3938.7585,-5475.5347,5520.4194,0.0000,-5369.0702,-5823.2910,2235.4513,-5512.5684,3789.4141,3050.3618,4148.7993,3846.8616,4700.5265,-4299.6650,-1504.1257,5579.6943,3630.6064,6171.5417,-3180.8409,-1020.6909,5256.2080,5377.1280,-5138.8608,3704.1517,3415.5807,-5342.5689,-1126.1092,5338.8374,5384.1100,-2597.2732,-2672.3655,4305.4132,5928.5243,-5300.8314,1393.5160,-6564.0725,6479.6051,6240.2750,5870.3084,6807.0663,-4998.0124,0.0000,2789.7846,1866.9598,1108.0247,-380.4128,3560.9551,-126734.0376,-109641.3950,-114419.8832,-115781.7082,-113518.8253,-112576.6451,-108611.7877,-113221.0321,130606406.7296,130641105.6370,130632939.7598,130623063.0019,-112333.6649,130625699.1157,-70.7271,2883.7157,-2730.8985,-5474.8675,1862.9939,3719.7435,0.0000,1407.9626,-2201.7291,3820.0051,4126.8851,-2831.1980,1760.2907,4049.3453,-5188.5191,-3309.1394,-2137.3256,1669.2703,1145.9211,5253.0616,1771.9542,3764.8309,-3301.6709,4252.2884,-2015.2612,-1290.7890,-4650.2349,5494.5226,841.4571,5591.5204,-3754.0032,-4161.4249,4440.8088,-4093.0784,-3446.9279,3146.3510,-4200.4537,-2041.8489,1151.2321,-2250.5116,2024.1509,1250.1189,-280.5104,4232.3950,0.0000,-731.9510,942.1804,1345.5130,441.6336,3203.3681,138367.5044,131719.3943,137480.3110,134163.6410,140546.6557,135636.9162,126042.0519,133498.2226,90802627.3911,90768352.0325,90820106.4443,90807530.1089,135003.4278,90801472.6011,
1800.000,-5911.2666,4855.4134,3395.4930,372.1055,-4709.3207,2902.9374,0.0000,2564.8350,1341.3268,-3625.8326,157.9300,6023.7522,6544.4363,-2393.5851,-1082.7012,4661.9455,4062.6795,-5900.4961,-2657.2154,-396.6316,3697.3647,2924.1859,6173.4155,3168.7960,-2178.3070,-5333.1217,4742.3864,-438.3085,2949.0930,2170.3148,3213.9474,1847.1149,2777.9576,-4537.2814,4733.7841,91.0805,-2695.1412,-5075.4571,-3181.5306,560.0458,3746.2962,4412.9833,375.4154,183.1377,0.0000,6595.3895,-5305.9897,5858.1967,-6381.2472,-2720.1152,-358920.2606,-348463.6110,-362241.5010,-358100.6540,-349038.1716,-353614.2736,-357404.7582,-357683.9940,-316262502.3037,-316250262.1558,-316244214.5934,-316251850.9321,-356963.7186,-316255978.7554,3066.6796,2386.6301,5923.2538,4849.4795,-3993.8656,5495.0814,0.0000,-5544.3687,-6624.1643,3182.9835,-3921.9262,2961.1617,1994.1662,5633.6568,5298.7255,2914.0666,-5571.2128,-84.5005,6384.5113,4097.1216,4928.9213,-3796.6500,-2474.1875,3987.0065,5706.1149,-4339.0975,2034.1136,4332.8527,-5656.6874,-49.1747,3714.1948,4658.1225,-3488.9922,-720.4192,2428.1940,6626.0617,-4224.4409,2804.9512,-5585.1904,6860.1536,5810.3292,5251.3045,6667.0849,-4559.6177,0.0000,1626.4438,2888.9598,-269.3679,858.9807,4011.6459,-134454.6098,-117202.0084,-121851.6763,-123043.5419,-121047.0019,-120188.1939,-116172.6949,-120372.8726,123729165.5886,123763711.2051,123756314.3558,123746594.0334,-119897.7347,123748474.1910,1469.1878,4251.1509,-1023.7256,-4914.2535,3164.2621,2598.2681,0.0000,3065.8059,-723.1885,4904.6817,5671.2845,-1133.9739,-39.0094,3063.2448,-4289.8206,-4220.7678,-662.3894,3293.3907,-395.6646,5493.1638,3091.0195,4859.8940,-1682.1734,4684.3925,-3287.1434,524.2198,-4475.3691,5357.3319,2570.4990,6575.9092,-4869.2814,-4606.8104,5258.8016,-5060.3288,-4286.6552,1839.9516,-4621.6545,-3305.0846,2568.8667,-788.8118,537.9533,-567.6285,-1789.7357,5150.4950,0.0000,1088.4255,2676.6736,3028.6405,2214.0616,4455.3442,138317.1927,131709.1986,137410.6055,133969.3791,140492.5554,135869.7505,125961.4418,133353.2754,90798117.6453,90763603.4162,90815234.9524,90802869.1032,134949.6702,90796702.8086,
