sl_50_86400_20300912 Coordinates.csv
2030/09/12 07:47:00.0000 UTC

Generated: Tue Oct  8 21:52:09 2024,
Start: 2030/09/12 07:47:00.00, Stop: 2030/09/13 07:47:00.00,
TIME_UNITS,STARLINK-30228 - X-Coordinate,STARLINK-6168 - X-Coordinate,STARLINK-31213 - X-Coordinate,STARLINK-31006 - X-Coordinate,STARLINK-31567 - X-Coordinate,STARLINK-5334 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-11246 [DTC] - X-Coordinate,STARLINK-11080 [DTC] - X-Coordinate,STARLINK-1292 - X-Coordinate,STARLINK-5091 - X-Coordinate,STARLINK-30165 - X-Coordinate,STARLINK-30266 - X-Coordinate,STARLINK-5929 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-4622 - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-31490 - X-Coordinate,STARLINK-5292 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-3833 - X-Coordinate,STARLINK-5143 - X-Coordinate,STARLINK-6095 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-4143 - X-Coordinate,STARLINK-31538 - X-Coordinate,STARLINK-11186 [DTC] - X-Coordinate,STARLINK-31892 - X-Coordinate,STARLINK-3733 - X-Coordinate,STARLINK-30215 - X-Coordinate,STARLINK-3295 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-1581 - X-Coordinate,STARLINK-5824 - X-Coordinate,STARLINK-30760 - X-Coordinate,STARLINK-6276 - X-Coordinate,STARLINK-3711 - X-Coordinate,STARLINK-30926 - X-Coordinate,STARLINK-3523 - X-Coordinate,STARLINK-5753 - X-Coordinate,STARLINK-5403 - X-Coordinate,STARLINK-5498 - X-Coordinate,STARLINK-5739 - X-Coordinate,STARLINK-11224 [DTC] - X-Coordinate,STARLINK-2174 - X-Coordinate,STARLINK-5214 - X-Coordinate,STARLINK-6195 - X-Coordinate,STARLINK-30817 - X-Coordinate,STARLINK-30127 - X-Coordinate,STARLINK-31591 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-6168 - Y-Coordinate,STARLINK-31213 - Y-Coordinate,STARLINK-31006 - Y-Coordinate,STARLINK-31567 - Y-Coordinate,STARLINK-5334 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-11246 [DTC] - Y-Coordinate,STARLINK-11080 [DTC] - Y-Coordinate,STARLINK-1292 - Y-Coordinate,STARLINK-5091 - Y-Coordinate,STARLINK-30165 - Y-Coordinate,STARLINK-30266 - Y-Coordinate,STARLINK-5929 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-4622 - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-31490 - Y-Coordinate,STARLINK-5292 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-3833 - Y-Coordinate,STARLINK-5143 - Y-Coordinate,STARLINK-6095 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-4143 - Y-Coordinate,STARLINK-31538 - Y-Coordinate,STARLINK-11186 [DTC] - Y-Coordinate,STARLINK-31892 - Y-Coordinate,STARLINK-3733 - Y-Coordinate,STARLINK-30215 - Y-Coordinate,STARLINK-3295 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-1581 - Y-Coordinate,STARLINK-5824 - Y-Coordinate,STARLINK-30760 - Y-Coordinate,STARLINK-6276 - Y-Coordinate,STARLINK-3711 - Y-Coordinate,STARLINK-30926 - Y-Coordinate,STARLINK-3523 - Y-Coordinate,STARLINK-5753 - Y-Coordinate,STARLINK-5403 - Y-Coordinate,STARLINK-5498 - Y-Coordinate,STARLINK-5739 - Y-Coordinate,STARLINK-11224 [DTC] - Y-Coordinate,STARLINK-2174 - Y-Coordinate,STARLINK-5214 - Y-Coordinate,STARLINK-6195 - Y-Coordinate,STARLINK-30817 - Y-Coordinate,STARLINK-30127 - Y-Coordinate,STARLINK-31591 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-6168 - Z-Coordinate,STARLINK-31213 - Z-Coordinate,STARLINK-31006 - Z-Coordinate,STARLINK-31567 - Z-Coordinate,STARLINK-5334 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-11246 [DTC] - Z-Coordinate,STARLINK-11080 [DTC] - Z-Coordinate,STARLINK-1292 - Z-Coordinate,STARLINK-5091 - Z-Coordinate,STARLINK-30165 - Z-Coordinate,STARLINK-30266 - Z-Coordinate,STARLINK-5929 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-4622 - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-31490 - Z-Coordinate,STARLINK-5292 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-3833 - Z-Coordinate,STARLINK-5143 - Z-Coordinate,STARLINK-6095 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-4143 - Z-Coordinate,STARLINK-31538 - Z-Coordinate,STARLINK-11186 [DTC] - Z-Coordinate,STARLINK-31892 - Z-Coordinate,STARLINK-3733 - Z-Coordinate,STARLINK-30215 - Z-Coordinate,STARLINK-3295 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-1581 - Z-Coordinate,STARLINK-5824 - Z-Coordinate,STARLINK-30760 - Z-Coordinate,STARLINK-6276 - Z-Coordinate,STARLINK-3711 - Z-Coordinate,STARLINK-30926 - Z-Coordinate,STARLINK-3523 - Z-Coordinate,STARLINK-5753 - Z-Coordinate,STARLINK-5403 - Z-Coordinate,STARLINK-5498 - Z-Coordinate,STARLINK-5739 - Z-Coordinate,STARLINK-11224 [DTC] - Z-Coordinate,STARLINK-2174 - Z-Coordinate,STARLINK-5214 - Z-Coordinate,STARLINK-6195 - Z-Coordinate,STARLINK-30817 - Z-Coordinate,STARLINK-30127 - Z-Coordinate,STARLINK-31591 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2459.4451,2946.0035,2158.3551,4692.7789,-1657.6562,-52.5776,-1234.9702,-3086.5486,6315.6840,-3960.9925,-4478.7616,-4027.5072,-3428.6179,4885.1117,-1970.2333,-3094.4216,6598.0635,-210.7386,-1517.1440,1698.2528,1183.7004,4638.5829,-271.6237,-131.3548,3967.7806,4697.1510,4714.4354,-5067.1713,-996.2342,-4511.6074,-2664.6640,-4288.3232,4758.1918,6260.0583,-5589.7428,3890.6254,-4002.8682,4932.5005,-3613.2964,2643.5608,5806.4250,-2798.4739,3669.7836,5459.4067,-4659.7842,-5245.9541,-6886.5605,995.9760,3742.2680,-4062.6621,154225.7530,175137.6486,155590.2191,159797.8065,168229.4447,165374.9383,160648.1690,160736.9079,-290027271.6884,-289996838.9434,-289993180.3078,-290014772.0845,160834.1936,-290011734.6994,4517.8842,-4176.4241,-5940.3367,3158.4568,4719.8456,5104.1044,-4168.9731,-3181.1395,1844.3780,1240.7545,-5165.2380,-3321.0905,-5079.9182,4704.9479,-6144.5402,5147.0420,842.2463,-4967.3654,3583.7116,-4871.8868,5876.2597,3282.6625,-6484.5001,6094.1478,-1237.1572,-2458.9089,4806.4552,511.6226,6815.2568,2603.9649,3157.9059,4312.8182,-1312.0976,2659.4168,1074.0901,3392.7497,1209.6495,-1406.7558,4753.8952,-6179.5119,-3694.2962,3409.8372,5549.0763,-78.4691,2341.1160,3772.1397,-737.8094,-4960.3065,-4680.4173,-816.2592,-360184.6450,-336580.7944,-352220.3022,-354788.0636,-352698.6132,-351045.3122,-346401.2349,-351970.5607,182353686.1379,182392705.0122,182366222.3059,182342066.3373,-350205.2676,182348370.1489,-4535.5612,4660.5424,-2479.4782,3782.1493,-4639.3513,-4723.5230,-5357.0931,-5091.4441,1429.8771,-5489.9526,868.5579,4521.8724,-3031.6590,-1481.8651,-2531.6467,-3359.1866,-1214.0064,4650.6787,-5795.8674,-4505.3222,-3405.6145,3913.1607,-2430.4506,3251.2904,5505.6676,-4261.7248,644.5658,4502.5894,-458.8088,-4555.7706,-5503.1128,3228.8971,-4463.1791,1252.1166,3873.3978,4562.6887,-5515.3206,-4656.0071,3367.3660,-1671.3742,817.4032,5354.4949,-1953.5318,3934.6526,-4490.1542,2361.1997,309.2589,4706.5817,3474.2457,-5387.0905,19746.2121,13283.9575,19075.2388,16555.4034,22100.4258,15723.4295,7830.6607,16127.0037,102893122.0413,102879301.9493,102885528.1804,102883707.8962,16591.4019,102880967.9144,
3600.000,-856.9397,53.9077,1996.2385,-6776.8127,-2478.7269,-3800.1031,4939.8572,6475.9764,-4143.0402,2862.6490,5198.8990,6525.3353,4892.5849,-3433.4332,4173.7469,5204.2486,-4533.0630,3125.8182,1353.0202,2795.5398,-3130.2324,-6549.3109,3026.7597,-1585.9542,-3088.1337,-927.0183,-5005.8430,3187.8358,-830.5300,1459.4309,-899.6411,266.4245,-4704.1897,-6464.0703,2814.3204,-5668.5021,2208.2212,-2960.5493,2390.3079,-408.9903,-3885.6057,3618.0807,-4759.3812,-1883.3789,580.0621,1601.9667,5671.9971,2865.2654,193.5075,3931.1909,240555.8376,254443.3923,237946.6201,241609.3982,251495.4145,244580.3304,244079.6999,243432.1766,-327355378.0807,-327336921.9931,-327328049.1413,-327335422.8679,243639.4356,-327340216.0835,-6478.9785,6374.1640,4555.5592,-634.5595,-5783.2831,-4543.5242,4041.3629,1246.0520,1477.0587,-5246.1913,2101.4311,794.6399,1011.6596,-2391.5016,5413.6036,-3931.3622,2536.8683,6018.0209,-6519.8467,4933.2031,-6066.6242,-2181.4193,4198.0763,-6650.3476,5133.8672,5382.9653,-2190.8659,-4795.7105,-5740.2929,-5433.2517,-5628.0150,-4177.6452,4692.9145,-355.6402,-4327.6852,463.4599,-5044.4410,4977.3597,-6337.0965,6602.7898,5028.5161,-5815.5080,-2362.4241,3770.6447,-4276.6265,-4103.3041,-1703.3405,5487.1259,5077.3345,-3985.3196,-311828.6029,-282429.5365,-299067.7800,-299234.4072,-300846.0377,-299624.4155,-294963.6940,-297103.1593,100992199.3586,101033152.5393,101009014.6140,100985389.8350,-298717.9327,100986044.7443,2058.2546,-2710.4130,4608.1939,-217.1507,2621.0144,3624.4563,2600.0219,1411.2470,-5107.1503,3394.2673,-4013.3326,-2146.3507,4654.4879,5530.8653,-1131.2038,-2201.1037,4316.7035,-674.8227,2066.1799,3826.6189,-950.4921,174.8023,4596.2780,1011.7847,-3444.2314,4040.4025,3974.0002,-3628.9954,-3749.1994,4013.9272,3838.4706,-5477.4247,-287.9926,2429.6794,-4568.7816,-3905.3016,4174.3459,3783.9342,1079.6141,-2049.2242,2760.7089,-1181.7595,4441.9920,-5261.3420,5344.7728,-5294.2576,-3609.9511,-3092.6645,-4720.4355,3836.6377,21290.2436,14448.1561,20265.2527,16526.1330,23482.4843,20178.3362,8920.0708,18654.6802,102838975.7986,102822610.2382,102827668.2626,102832940.5569,17985.2227,102826744.0721,
7200.000,3257.8137,-2433.2854,-5752.9582,5405.6791,4894.7530,6123.2302,-6027.7414,-5704.7847,415.3081,-1465.7268,-4741.0946,-6549.6115,-5286.9113,1957.5822,-5010.2020,-2801.0371,620.0560,-4134.9985,-1258.1405,-5727.9531,3852.4856,5500.1431,-5593.9200,2928.0932,1835.1604,-2467.1319,3355.3573,-667.0426,3333.9446,1293.1156,3069.7603,4063.0358,1007.5874,4413.1732,210.6670,5897.2720,-707.6618,812.9969,369.1265,-2447.4290,175.0025,-2938.0870,5204.1597,-1597.3555,2960.9670,2939.1276,-2683.6576,-5206.8749,-4003.8453,-2778.9217,312445.9276,317705.0773,305052.3765,310498.3966,318970.6842,307154.4541,311896.5593,311330.2641,-342330523.5748,-342323912.0345,-342310915.6968,-342310847.6847,310889.6639,-342315204.6834,5735.0123,-6414.8854,-1901.4029,-2170.7469,4547.5618,3263.4836,-2800.1865,975.2597,-5163.4730,6650.1302,2158.0754,1527.7462,3239.5842,-2021.4301,-2487.7613,358.8332,-5546.8365,-3826.4476,6278.1356,-3730.9339,3301.9065,6.2656,-1016.3632,4181.4312,-6607.0565,-6301.6732,-2533.2792,6770.4849,2437.1525,6725.8232,6140.2938,3753.1319,-4556.3458,-2677.7883,6511.8744,-3507.1759,6875.4708,-6851.1470,4892.0969,-4665.6140,-5116.2239,5077.0207,-1724.0300,-6238.3458,5630.8695,4103.8824,4321.2266,-4528.3449,-4740.4217,6153.9453,-242727.1438,-210115.4786,-226846.2493,-224280.2810,-229655.9422,-229020.7695,-224044.9012,-229578.3859,12740901.5914,12780452.0124,12758959.7620,12742179.0158,-228074.4181,12733825.7973,1856.8950,-935.1663,-3063.9180,-3529.6665,1361.9509,-421.6490,1825.0680,3457.1380,4295.9611,964.0492,4503.6948,-1604.9418,-2881.7057,-6352.6587,4077.9044,6266.1922,-3819.9608,-3839.6719,2763.6313,-415.7151,4652.6008,-4182.2892,-3966.3914,-4668.3912,-839.9391,-669.3808,-5302.7017,-80.1136,5519.7952,-973.5160,392.2219,4097.3003,4729.4493,-4610.9776,2233.1427,681.5772,-251.3267,-589.7782,-4800.8107,4482.6819,-4679.6223,-3725.0613,-4248.7277,1969.1198,-2622.6928,4668.1700,4699.8564,-478.1934,3078.7940,726.1546,22752.9994,15639.3906,20842.5375,19944.1094,24492.4294,19227.6878,10618.5196,18432.7027,102784021.0330,102765923.6311,102769763.3979,102775856.3490,19377.3568,102772503.8599,
10800.000,-4683.9480,4078.3175,6655.0926,-1604.5486,-5206.6920,-6186.7290,4654.4655,1633.4211,2322.9431,-954.1604,3512.7694,3976.8662,3831.0334,-1639.7877,4974.2414,-2729.8720,2816.1920,4040.6206,-337.2961,5932.1070,-4222.9157,-2670.5543,6638.1131,-4351.0700,465.1320,4427.3184,-1334.1489,-2197.9240,-5703.7156,-3320.5176,-3886.1710,-6277.8736,4268.6420,-1422.9663,-2578.4822,-3796.6242,-1061.7589,1525.0422,-4049.7255,5285.7596,3788.1912,-144.7791,-4708.0505,3404.6139,-4513.4985,-5793.0120,-544.8962,5562.0899,6039.6033,-229.1554,364878.2210,360909.9662,352702.7716,359566.5202,366256.2125,353504.9973,359625.5200,357713.5598,-333931677.3213,-333935850.9137,-333919395.4154,-333917448.5893,358267.9441,-333915698.4433,-2247.3724,3921.8399,-938.4170,4800.4111,-818.3199,-865.5246,-225.4571,-3736.8439,6316.3723,-4935.5748,-5566.7245,-3634.4743,-5568.4550,5820.6652,-1627.5157,1308.8614,6144.6428,-842.0390,-3358.1162,859.8505,1174.6812,3207.0153,-1766.8907,-44.2009,5159.7304,4018.4873,6256.1297,-5256.5958,971.9188,-5437.7086,-3605.4812,-2839.9628,2485.5569,5531.4494,-6194.2034,4927.1569,-5644.0723,6058.0724,-2010.5190,1646.4580,4432.7603,-2647.4898,4871.9773,4962.0160,-4833.4124,-3594.9236,-6251.2280,1712.5430,3375.1062,-4864.8208,-157137.9441,-124236.3996,-140202.1691,-137548.5546,-143783.7599,-143814.7054,-138244.6704,-141549.3151,-76374096.1185,-76338992.9439,-76357938.7655,-76370147.0200,-142788.9705,-76381901.1140,-4476.7060,3981.0797,-951.3781,4546.6015,-4331.8026,-3052.2704,-5088.1278,-5379.3889,248.9978,-4699.7927,-2050.9461,4321.9569,-1022.1973,3397.5226,-4546.3668,-6180.5241,107.0006,5412.2106,-6109.7550,-3312.1159,-5322.9804,5490.6118,890.4765,5360.7077,4557.4470,-3242.5951,2189.5520,3710.3242,-3770.6287,-2697.7707,-4387.4305,-41.7770,-4458.9451,3892.7970,1559.3807,2968.1210,-3861.2550,-2990.5115,5148.5685,-4164.3331,3738.2165,6410.3129,1455.9756,3016.9097,-1895.2895,-949.4427,-2955.3715,3728.7333,418.1937,-4740.1439,24151.3877,16860.5697,21025.3458,23569.2846,25142.3664,17126.3254,12928.9135,21887.8739,102728304.0420,102709253.8924,102711933.4588,102716612.4356,20767.6793,102718247.2993,
14400.000,5170.5256,-5193.2798,-4003.0419,-2287.5520,4068.3244,4486.7986,-2342.9661,2502.1255,-3649.5286,4117.6779,-1321.1207,-151.2811,-351.0822,1680.3146,-4184.1713,6587.7026,-4610.9951,-3503.4463,3433.7009,-3998.5482,4227.1891,-64.8399,-5234.6720,5348.2514,-3707.7935,-4970.7193,-740.8892,4928.9184,6176.7727,4714.3167,4159.3672,5533.8084,-6643.8424,-1254.1676,4294.1155,-182.9519,3444.2698,-3988.1433,6567.8758,-6707.3392,-6206.3156,4332.4320,2765.3984,-4038.7380,4373.7846,5749.4340,2967.4814,-4583.9183,-5844.7339,4225.1707,394099.6684,381326.8254,377923.5573,384920.5304,390222.4527,378141.7552,384124.7528,383389.1300,-302733774.5464,-302746931.1328,-302727138.4255,-302724407.9698,382728.2640,-302716793.4732,-2198.3025,45.8466,3525.8545,-6069.4241,-3706.9560,-2415.9442,4103.9214,5667.2402,-3307.6348,1651.8987,6530.8257,5393.7428,5406.2878,-6561.0349,5053.7610,349.9401,-3292.6380,5080.0936,40.8653,3038.5336,-4842.7537,-6059.0779,3635.1385,-3449.4289,-2204.9287,540.2728,-6140.1002,1428.2439,-3052.3417,1955.3804,-886.2788,573.0468,-85.4050,-6761.9149,3200.3884,-5050.4251,2294.0801,-3135.3789,-473.4017,1160.3242,-3042.0791,777.0538,-5960.1531,-218.2371,1413.1220,1602.9292,6236.4815,2272.1518,-608.3323,1839.0601,-60517.8543,-30236.6336,-44628.2884,-42234.8755,-48861.5125,-49322.2678,-43224.7995,-49395.0912,-160268073.9039,-160239935.6286,-160256507.9573,-160267348.6532,-48316.8804,-160276191.8128,3916.9809,-4584.8702,4186.5619,-2078.8530,4017.7787,4715.2260,5010.4497,2660.7772,-4600.9594,5245.4249,-1769.6766,-4326.9361,4157.5698,1526.6954,2213.5020,1955.4625,3678.2892,-2896.1465,6061.0813,4643.8307,2474.6166,-3319.1146,2709.8285,-2706.0502,-5400.5809,4598.9208,2725.1844,-4472.2325,-429.8040,4658.3486,5393.4777,-4069.2983,-295.8765,-757.7326,-4340.4470,-4697.1528,5530.2434,4701.3419,-1929.7022,1256.4617,-542.1466,-5381.9373,2201.4166,-5393.4732,5106.6435,-3433.8904,-603.5091,-4660.3870,-3681.7685,4979.4070,25496.5818,18115.2900,21137.1643,26410.7287,25427.8826,16003.6593,15888.3066,20836.3929,102671919.4278,102652612.2404,102654311.7001,102657766.6222,22156.0658,102663974.4118,
18000.000,-4321.5210,5406.8817,-452.4922,4583.6903,-2050.8337,-2149.2375,393.8292,-4342.8728,4170.1557,-6384.7191,-1816.0576,-3142.9569,-3901.0086,-332.8077,2354.6694,-5339.6359,4877.3426,1923.5508,-6203.3118,1314.7088,-2963.6316,1869.4392,1718.7774,-4577.4660,6299.9769,4255.5077,3288.0229,-6127.0489,-3771.8825,-5458.5428,-4120.4613,-2977.3967,3957.7454,3274.4426,-5331.0566,4221.1462,-5698.2390,5953.9044,-5945.4000,5651.3211,6220.7237,-6837.6576,645.6698,3893.4363,-3683.1071,-3642.1759,-4383.2234,2959.1337,4120.7237,-6618.7837,397892.6296,377673.7097,379109.2215,385223.1136,389166.2974,378552.8009,383835.4163,382130.7852,-250868384.5683,-250888205.0661,-250864709.5626,-250859891.6523,382691.6118,-250850309.9027,5286.7928,-3630.6472,-5404.5138,4621.2056,6468.9622,5525.4440,-6674.3308,-4607.5522,-1953.6684,1174.3143,-4970.0083,-5947.4661,-3658.6558,4109.4260,-6350.0296,-2486.9134,-1617.0395,-6273.3499,1704.7469,-6175.3624,5896.8610,6572.9456,-4825.9146,4902.3892,-472.5082,-4747.9593,2433.9140,2382.3977,3825.8414,2068.2650,4754.1145,2920.2803,-2465.1476,5377.2352,996.1640,4299.1195,1099.8627,-349.9604,2155.8400,-3188.3529,597.5578,-291.8244,5203.0936,-4576.3952,3126.5208,1947.7071,-3812.9080,-5654.6130,-3001.7238,804.1418,40848.2792,65941.2371,53855.9979,56086.5022,48837.3624,48573.0539,54611.7723,50161.6500,-233213134.0657,-233193807.2208,-233207899.0695,-233218802.2974,49294.7010,-233221033.2999,-604.7353,2339.6824,-4085.8473,-2003.5968,-684.7165,-3635.0242,-1692.0007,2320.0558,4905.5904,-2281.4041,4407.0966,1583.5130,-4261.2405,-5590.3255,1454.7655,3547.6403,-4398.2391,-1846.5058,-2708.2681,-2657.2669,1973.1692,-1002.5278,-4670.4790,-1683.1598,2782.7488,-2368.7235,-5391.1459,1745.4335,4323.0749,-3716.5304,-2783.4781,5473.6502,4733.0750,-2872.7147,4240.4228,3345.4860,-3769.1576,-3522.7423,-2664.9274,2407.9007,-3005.1828,1171.3007,-4540.5517,3036.2770,-4901.9048,5494.6223,3773.7037,2657.2076,4685.8731,-1302.8659,26796.4068,19408.1059,21519.9859,28659.1226,25334.7713,15727.8251,19572.0276,24973.4874,102615003.9719,102596009.5701,102597052.3454,102600366.2919,23542.3924,102609685.2190,
21600.000,1607.4120,-4046.6909,4069.3751,-5043.2190,-819.4490,-124.7183,1246.6855,4134.7556,-3655.0121,5863.5744,5061.5719,4857.9171,6599.8457,-2770.7960,719.7335,493.4333,-3652.9128,1235.7067,6374.5089,1295.2854,-190.8009,-3096.8520,2292.3476,1468.8527,-6377.7203,-1948.3076,-5421.8931,4483.6511,-565.1573,4900.8857,2871.8314,418.5355,1209.8324,-4728.4882,5183.7367,-6360.4696,6147.3832,-6214.8230,2304.6567,-2328.3590,-4322.2034,5884.7540,-4360.3531,-2233.5445,2732.0934,1237.9808,5125.2625,-881.4995,-1924.3474,5265.0819,375743.0845,350193.4849,356112.1792,360609.9127,362734.6551,354344.6707,358968.4516,358724.6331,-181878110.1451,-181901987.9041,-181874171.7060,-181865584.5111,358148.0774,-181859125.4987,-5872.6086,5456.1330,5385.6393,-588.9843,-5978.2197,-6935.8838,6197.5689,216.6523,5578.7600,-2810.2835,2141.9302,4423.6935,1279.1455,-655.3997,5425.7566,1456.0934,5506.3898,4264.0168,-1817.3768,6604.5322,-4579.8319,-4044.0752,5344.1131,-4550.7770,2123.9002,6280.8485,1933.6517,-4556.2816,-4185.9379,-4860.9460,-6005.1057,-6039.5186,4793.2460,-1855.3093,-4333.4643,-2658.0763,-3148.2663,3046.4104,-3574.9566,4623.6299,2671.4199,86.0241,-3480.6372,6046.3441,-6158.7842,-5530.9791,-148.4300,6787.1431,6018.8923,-2583.6464,140276.0992,158234.6917,149030.0029,151200.1862,142777.2072,143592.0636,148338.0684,143023.8385,-290229261.5206,-290219862.2452,-290230780.1899,-290240855.6328,143794.1286,-290236434.4209,-3154.2289,1332.4201,697.6826,4529.0479,-3181.7803,404.6290,-2760.2978,-5331.5459,-944.1736,-2247.8478,-4164.8895,2140.9542,1225.1647,6320.4833,-4253.6603,-6709.0924,1418.8438,5159.8067,-2176.5442,-1255.1119,-5151.3709,4651.9409,3756.2787,4981.0644,1578.1864,-1733.4030,3542.0058,2322.4785,-5465.2211,427.6503,-1736.3179,-3296.5133,-4454.4494,4686.0437,-1357.3922,173.4350,-378.4541,146.9752,5371.3561,-4603.4985,4705.1058,3684.2165,4103.6906,1947.2009,1370.8471,-3911.0063,-4672.2495,992.9497,-2855.9872,-3432.2879,28056.5886,20744.9390,22442.6242,30435.4097,24889.7951,16165.7549,24059.4888,23379.3837,102557727.7784,102539456.6538,102540339.5490,102545024.4651,24926.5358,102555379.7424,
