sl_20_86400_20300623 Coordinates.csv
2030/06/23 07:47:00.0000 UTC

Generated: Tue Oct  8 21:51:21 2024,
Start: 2030/06/23 07:47:00.00, Stop: 2030/06/24 07:47:00.00,
TIME_UNITS,STARLINK-1820 - X-Coordinate,STARLINK-2112 - X-Coordinate,STARLINK-5284 - X-Coordinate,STARLINK-5199 - X-Coordinate,STARLINK-5307 - X-Coordinate,STARLINK-3878 - X-Coordinate,STARLINK-31516 - X-Coordinate,STARLINK-31183 - X-Coordinate,STARLINK-1173 - X-Coordinate,STARLINK-4338 - X-Coordinate,STARLINK-6146 - X-Coordinate,STARLINK-31048 - X-Coordinate,STARLINK-1912 - X-Coordinate,STARLINK-5984 - X-Coordinate,STARLINK-30905 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-1735 - X-Coordinate,STARLINK-5317 - X-Coordinate,STARLINK-2062 - X-Coordinate,STARLINK-5614 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1820 - Y-Coordinate,STARLINK-2112 - Y-Coordinate,STARLINK-5284 - Y-Coordinate,STARLINK-5199 - Y-Coordinate,STARLINK-5307 - Y-Coordinate,STARLINK-3878 - Y-Coordinate,STARLINK-31516 - Y-Coordinate,STARLINK-31183 - Y-Coordinate,STARLINK-1173 - Y-Coordinate,STARLINK-4338 - Y-Coordinate,STARLINK-6146 - Y-Coordinate,STARLINK-31048 - Y-Coordinate,STARLINK-1912 - Y-Coordinate,STARLINK-5984 - Y-Coordinate,STARLINK-30905 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-1735 - Y-Coordinate,STARLINK-5317 - Y-Coordinate,STARLINK-2062 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1820 - Z-Coordinate,STARLINK-2112 - Z-Coordinate,STARLINK-5284 - Z-Coordinate,STARLINK-5199 - Z-Coordinate,STARLINK-5307 - Z-Coordinate,STARLINK-3878 - Z-Coordinate,STARLINK-31516 - Z-Coordinate,STARLINK-31183 - Z-Coordinate,STARLINK-1173 - Z-Coordinate,STARLINK-4338 - Z-Coordinate,STARLINK-6146 - Z-Coordinate,STARLINK-31048 - Z-Coordinate,STARLINK-1912 - Z-Coordinate,STARLINK-5984 - Z-Coordinate,STARLINK-30905 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-1735 - Z-Coordinate,STARLINK-5317 - Z-Coordinate,STARLINK-2062 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3731.0724,579.7982,-4105.4240,-2755.8690,-3421.8909,-3504.2287,4651.1941,4096.6675,6130.4163,-2617.2224,677.8186,3294.9676,4085.5050,-3569.0226,-5725.3515,1432.2840,231.9542,5603.4488,-6044.0426,3655.7410,-380397.8795,-347307.9212,-367201.9901,-368688.5570,-364893.1555,-363879.9443,-360176.6616,-362732.5229,-196882545.4456,-196901326.9138,-196868925.9092,-196886686.0918,-363816.2887,-196890969.4840,3102.2992,-5672.5353,1482.8643,4748.9604,1123.6143,-2219.1415,-591.5266,-5359.2887,-2956.0523,-2227.0135,5070.9961,-2466.6942,-643.1993,-1231.4291,1457.0312,-5772.6513,-6734.9005,2414.1931,-2931.1605,-192.2205,-152631.3269,-153347.2053,-143289.1456,-147685.9384,-155439.3352,-152534.6776,-146875.6490,-148336.3330,286941385.4076,286925637.3557,286913970.0873,286933854.3168,-147797.0174,286927281.5850,4929.6550,3879.9974,-5447.9865,-4189.5140,-5944.0880,-5441.9723,-4950.3850,-1502.8345,-337.4411,6012.4063,4680.0171,-5484.1246,-5428.6873,5815.6882,-3618.9386,3012.3666,811.7159,3256.1461,790.0393,-5904.6964,56425.1833,54213.7783,57494.3167,55260.9835,60621.0579,53896.7886,46313.1401,56339.0250,153983625.8927,153951344.3031,153969634.7877,153960813.0723,55056.0394,153971481.0034,
3600.000,-6487.0589,1337.6053,6064.9834,1395.2790,-772.4403,6057.9157,-5398.9096,-1926.6705,-3757.2558,-2081.8074,-4436.8024,-394.7343,-3661.2335,4849.9363,5495.2302,928.7751,1771.2445,-6206.8152,4756.6600,-6305.5058,-328632.6096,-296905.2424,-316858.1941,-316299.9451,-315647.7543,-315596.5439,-311322.9854,-315942.4704,-264472402.0975,-264494655.6278,-264457647.9665,-264484758.7844,-314982.6014,-264481758.0056,-1801.8372,6766.2057,-3141.6551,-6756.9727,-3201.8610,-1098.6462,3960.0312,6244.7380,3979.2099,-672.7109,-3785.3997,5780.1115,4915.4939,4727.7689,-4204.3720,6218.9768,5347.3609,-2454.9131,-268.0816,1915.3997,-243805.7990,-236482.6701,-229153.8196,-232717.9355,-242531.2670,-236031.3940,-234236.8058,-234065.3423,226157777.0064,226139633.1525,226138060.4505,226151219.7272,-234507.6023,226143531.1771,-1618.4733,231.4875,1428.5393,180.4820,6109.4792,2966.7154,1256.8613,-2250.8721,-4065.3840,-6580.8997,-3766.7274,3649.0204,2985.1163,-1513.2185,300.9669,2222.1916,3779.6831,1809.8129,-4807.2511,2189.1220,57401.3598,55154.4349,58714.2389,54915.5550,61972.4364,58437.7825,47255.5397,54866.9141,153993154.6520,153966566.6898,153976439.3805,153973114.5096,56358.7684,153981889.4888,
7200.000,6368.5150,-2732.4137,-5399.8120,526.6581,3383.7247,-5922.3303,3448.9820,-1456.7413,-986.8585,3724.5259,6611.1046,-1616.9982,2195.7904,-2395.6900,-3204.2204,-3420.8080,-3994.0198,3767.1977,-1717.9471,6051.3572,-255378.8354,-227230.9493,-246270.7236,-242458.6633,-246033.1256,-247448.9163,-241909.5263,-245097.1351,-314013690.0929,-314037791.0379,-314000984.7332,-314032329.5113,-245916.3031,-314023801.2357,180.4368,-4735.2027,2881.6770,5652.4671,5420.4326,2996.3346,-4810.4860,-4978.7301,-4081.1624,4908.3364,2030.9628,-6615.6717,-6234.6419,-5351.4160,5244.3723,-2157.6873,-1094.0589,591.2117,4420.3730,-1952.8356,-318527.4110,-304088.1027,-300245.9372,-304963.3506,-314309.8257,-302824.9769,-306435.7535,-306511.6250,149943983.9239,149921945.4758,149931469.8622,149932471.1339,-306154.3429,149929087.3025,-2714.8240,-4216.7877,3344.3091,3919.2086,-2729.7127,1640.9478,3367.1746,4554.9148,5357.2191,3171.8377,584.6293,744.3055,1676.7513,-3718.4957,3182.6603,-5310.6123,-5383.1459,-5774.8508,4813.9415,2786.2193,58358.2633,56102.9665,59298.1823,57952.8170,62940.0350,57823.4918,48807.7737,59173.1415,154001911.1167,153982731.6792,153983389.0762,153988104.6306,57656.7788,153992255.2359,
10800.000,-3748.6307,4149.4766,1843.2187,-3317.7287,-3579.3134,2496.9239,973.9034,4966.8351,5100.8437,-1791.1062,-6280.2291,3062.3090,965.2645,-524.4707,-681.2974,5144.3894,5471.3176,-677.9557,-920.6445,-2566.8488,-165660.8450,-142836.6106,-159998.1229,-155740.8602,-160632.9219,-162903.1457,-156477.3086,-161795.7711,-342126253.6742,-342149774.9867,-342118283.4941,-342143485.0303,-161056.1201,-342136714.2902,2270.4030,657.6625,-2346.6937,-2483.8051,-5506.2152,-3842.7316,3972.7852,2695.4482,3697.4126,-6351.5736,309.9183,4014.2300,4427.7883,1629.0984,-5023.8493,-2779.6587,-2981.6246,3100.9241,-6648.5838,1964.6128,-371812.6240,-351861.5353,-352102.5366,-358360.4633,-366119.1129,-353642.5931,-358718.0619,-357731.8458,63500808.8436,63474628.0140,63493692.4210,63481570.8130,-358133.4667,63484906.6129,5350.6181,5466.4256,-6311.7700,-5524.7543,-2273.3632,-5080.6194,-5455.2381,-3981.6457,-2602.1452,2115.9881,2927.2307,-4639.0451,-5102.6157,6716.8678,-4723.2548,3202.2121,2685.9682,6139.5708,-847.8918,-6150.1910,59298.7173,57061.3610,59437.4143,61567.2130,63535.5457,55547.9075,50970.6290,57325.1759,154009999.5067,153999675.3340,153990628.9025,154004956.9923,58949.9699,154002578.2439,
14400.000,442.7658,-5252.4334,2642.4749,5861.9345,2656.7712,2266.7172,-5281.5940,-6848.8939,-6131.4684,-654.7114,3962.3603,-4396.0509,-4753.1990,709.6053,4507.1824,-3997.0249,-4420.2887,-924.7029,2735.6596,-1984.0544,-65645.9221,-49193.4532,-63528.8055,-59534.7056,-65078.7892,-67697.0370,-60694.4598,-65197.8511,-346892162.9222,-346912677.9751,-346890602.4577,-346899613.5995,-65855.9496,-346902444.3413,-5061.0941,3118.1501,2818.7425,-710.2795,2462.3116,4290.0599,-2658.6897,-287.1593,-2055.6380,3117.6430,-3219.9459,481.9743,-1386.6827,3801.4656,4053.2558,4947.0554,4688.0811,-6294.7108,4850.0945,-3091.5058,-400161.1698,-376783.8045,-381477.5011,-388078.4674,-394570.6556,-382765.8321,-387670.6091,-387587.4364,-27273058.4026,-27302003.9645,-27277592.4669,-27293556.3613,-387105.8252,-27290073.8749,-4707.3970,-3216.9232,5803.6774,3565.4727,5920.2362,4808.9128,3377.0192,862.0766,-2154.6583,-6160.5056,-4706.5129,5223.2105,4682.5605,-5764.8651,3341.1853,2007.7518,2128.7983,-2718.2067,-3846.2556,5886.9042,60227.1576,58031.3584,59441.0929,64399.8748,63752.9396,54238.3911,53779.0764,61798.5705,154017564.5402,154016880.9607,153998329.7456,154018844.6632,60238.2416,154012858.5124,
18000.000,1967.9154,4733.4855,-5402.3852,-6340.4974,-2414.7457,-5444.6338,6623.1264,5998.8418,4132.3052,386.5378,-967.6740,5054.1885,6695.2990,1695.9127,-6495.9356,-564.6520,386.3287,1121.4665,-4157.3675,4764.9415,37770.2513,47659.0253,37036.2038,40635.6851,34280.1320,32057.9311,38980.2667,32838.0650,-327986544.1974,-328002698.5314,-327991677.5072,-327988355.3823,33566.0040,-327996133.2719,6537.5673,-4895.9770,-3864.3438,2647.8711,2206.6554,-4000.5871,1000.8726,-1986.2190,-1302.2600,2415.9811,5812.5675,-4108.4474,-1057.0939,-6587.9739,-2397.8507,-4044.1439,-4267.1554,6387.3005,-118.0141,4553.6355,-401812.6840,-377304.6207,-386500.2017,-392409.4050,-397726.0742,-387291.8874,-391494.8828,-390642.7900,-116183518.1237,-116212598.6450,-116188798.8225,-116197132.8696,-391211.5671,-116201478.8463,1142.2801,-1126.7579,-2143.8136,661.4691,-6131.5434,-1066.7240,1244.8293,2786.2502,5249.6233,6478.2357,3658.9935,-2134.6777,-771.4042,1372.4239,81.1500,-5280.6909,-5269.6497,-2415.3144,5324.9092,-2193.2557,61151.5228,59014.6087,59653.3865,66624.8295,63573.3070,53787.0865,57306.7336,59944.7628,154024782.0610,154033531.0303,154006697.5543,154025969.0066,61521.4943,154023096.0407,
21600.000,-3181.2928,-1836.1636,5259.7443,3832.4070,3060.8979,5585.3634,-4400.7224,-2864.8528,-1143.5877,2473.9173,-1573.4092,-3649.5623,-5027.4843,-3412.8349,5990.9819,5417.6783,4385.1119,-1559.2945,4774.2730,-4675.9426,137417.9281,141498.7903,135315.0919,138467.8748,130730.3440,129884.0669,135558.3516,131624.0354,-286699728.5293,-286711886.7343,-286710280.8479,-286703978.0528,130820.7996,-286708261.9983,-5302.8447,4678.2596,3696.7024,-3585.1489,-5599.7765,1875.2896,1631.9938,4203.6351,5098.1504,-5777.0728,-6744.6090,5238.6877,2699.2165,4688.7785,-227.9074,1904.2942,3023.7700,-3004.6386,-4147.0285,-4298.3210,-376896.8247,-353434.4188,-366785.9896,-371233.8781,-375061.7731,-366553.7253,-370232.7705,-370885.3829,-197163684.8494,-197190134.2910,-197172897.0474,-197171821.4385,-370189.5950,-197182191.0029,3104.9038,4721.1917,-2721.4783,-4488.5379,2741.5461,-3476.6382,-4945.3871,-4681.5143,-4379.0900,-2930.2537,-442.0133,-2495.7226,-3742.2393,3803.2083,-3473.3525,3385.8562,4199.6143,6025.2735,-2407.6063,-2816.0262,62088.3366,60012.7881,60361.2106,68364.5284,63003.8045,54056.6679,61641.3000,64209.1786,154031847.6507,154048916.7271,154015981.1131,154030745.9655,62799.6292,154033290.8281,
25200.000,3952.2974,-2494.0794,-3246.2444,501.1988,-3060.3603,-3558.5016,588.0072,-903.0146,-1209.2553,-4568.3603,3446.5698,-102.0774,642.7501,1591.1456,-3692.8292,-6411.9772,-6632.1686,3251.0670,-3130.2050,2964.8402,226289.8322,226316.6644,225006.0410,227686.3752,217875.3092,219373.3616,221184.7849,218648.2761,-225849207.3805,-225859205.5073,-225862470.8492,-225858870.8733,219659.6937,-225856566.9546,1601.7154,-3661.6367,-1123.1786,4243.7476,5823.3280,2020.0698,-4724.4843,-5830.0520,-6704.2229,4626.1332,5193.9240,-4292.6547,-4070.2615,-274.6148,3472.8941,411.0901,-1433.9776,-1507.9539,5438.4274,1258.9954,-327499.9008,-306736.7922,-323497.1605,-326024.9865,-326717.7831,-321735.3357,-326001.8642,-324712.0888,-264687832.9021,-264709820.8482,-264703254.8910,-264695817.4644,-325394.1307,-264706357.3884,-5457.8399,-5295.5941,6066.0591,5411.4424,2225.9697,5469.1581,4864.9815,3588.2444,159.7680,-2412.4487,-3059.4862,5328.9306,5426.3263,-6752.1440,4708.8919,1789.5112,192.3948,-5919.0719,-2532.7256,6145.0912,63080.2643,61027.6961,61717.3088,69685.9046,62629.1961,54969.4388,66151.9966,62720.1950,154038963.9624,154062779.4203,154026470.2830,154036254.3479,64072.5481,154043442.8742,
28800.000,-4627.4149,5919.5622,1457.8554,-4260.2601,863.8123,1201.9911,2362.4466,3680.7318,2815.1719,2814.2546,-4797.1514,4473.1615,3581.6937,3039.8052,939.0392,2754.2738,5012.5675,-5045.0556,-1001.9300,-1719.3465,297822.1251,296696.2810,300283.0638,302532.1134,293170.5583,294640.2165,291052.6294,295589.3333,-149587397.7247,-149597776.3003,-149599755.2415,-149600936.7329,294375.9788,-149593740.9726,2612.6106,2565.9732,-3036.8495,-4608.2735,-3542.0282,-5747.0445,6296.0019,5843.3275,4598.7179,-834.4242,-1685.5526,2740.2636,4935.1095,-2559.4070,-6143.2671,-3083.5155,-1080.1501,4229.3578,-4008.1846,3254.8516,-257871.6075,-240222.5935,-259329.1927,-259789.2217,-256254.1683,-255698.9331,-261254.4313,-260412.8616,-314148428.5486,-314165517.7087,-314170669.3101,-314160887.0608,-259707.3428,-314166454.8957,4429.3353,2443.4039,-6114.6412,-2881.9418,-5917.0761,-3512.4971,-1110.5558,-232.0139,4157.0169,6271.9384,4714.1150,-4414.5846,-3062.4627,5682.3264,-3061.3956,-5240.7036,-4453.2147,2122.8806,5346.2238,-5892.0804,64291.5041,62061.3505,63699.2916,70622.9297,65637.0434,56491.4363,65505.8713,66424.3155,154046327.5963,154075230.7386,154038463.1732,154043512.4970,65340.1533,154053552.1783,
