sl_5_86400_20300707 Coordinates.csv
2030/07/07 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:00 2024,
Start: 2030/07/07 07:47:00.00, Stop: 2030/07/08 07:47:00.00,
TIME_UNITS,STARLINK-6301 - X-Coordinate,STARLINK-2042 - X-Coordinate,STARLINK-5993 - X-Coordinate,STARLINK-30500 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6301 - Y-Coordinate,STARLINK-2042 - Y-Coordinate,STARLINK-5993 - Y-Coordinate,STARLINK-30500 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6301 - Z-Coordinate,STARLINK-2042 - Z-Coordinate,STARLINK-5993 - Z-Coordinate,STARLINK-30500 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
32400.000,-6502.2359,5885.9872,6436.3889,-5364.4295,-2007.2517,-356108.2036,-378325.0764,-367094.8894,-365558.8823,-374264.5313,-373769.8893,-377120.9269,-374119.7779,-42577265.3412,-42551778.3030,-42574386.9458,-42557097.1723,-373211.0721,-42562067.2625,-2184.8705,-2860.2102,1532.7490,-3692.2406,3756.7863,31975.4564,39077.0788,39803.8544,41805.7466,44681.8519,44065.0677,36572.4651,40466.8032,-344764473.7917,-344762460.5665,-344735471.2969,-344759301.4757,39454.7141,-344757920.7108,-865.3477,-2030.8221,-2220.8937,2375.0284,5193.6663,-42788.4902,-43741.8903,-45618.4238,-40620.4835,-42517.5664,-53123.5159,-48618.9979,-44048.4382,155047881.3823,155016821.9269,155033391.4864,155041084.3301,-45171.7831,155035904.0659,
36000.000,6319.4208,-4707.2541,-3798.2193,5202.1800,-3190.4651,-352472.4918,-378804.7506,-364842.8295,-363794.6977,-371424.2203,-371575.1251,-374612.9004,-369969.3836,48164234.9598,48193950.4370,48162428.6851,48179258.6927,-370848.8479,48180345.5034,-251.1087,4252.4058,-98.3175,151.5723,-4335.7908,-57244.4888,-55084.6766,-56252.1115,-52705.4075,-48894.0844,-50110.7546,-58101.8439,-56105.3043,-344023021.1804,-344020453.6428,-344000136.1685,-344010050.3587,-55272.7135,-344016751.0687,-2797.8215,-2591.3814,5844.2977,-4591.0718,-4034.9210,-44390.5560,-45183.6301,-45680.9288,-43042.7962,-42332.6157,-52938.2249,-52545.0732,-47885.6715,155042580.7983,155017662.0075,155025601.6452,155036681.8014,-46516.1531,155031694.2628,
39600.000,-3933.1279,779.0725,505.7348,-4188.2357,5792.8088,-327058.7558,-355099.8436,-339478.2328,-338709.5293,-345387.9277,-345906.7967,-348292.0220,-345642.0417,135617237.0887,135650347.1436,135613765.5430,135625457.7722,-344847.1221,135634331.3813,3220.7904,-4197.3069,-2996.6132,3785.3414,3332.4695,-142694.2689,-146889.9302,-148600.8379,-144025.7910,-139134.5226,-140970.5526,-148694.1642,-145652.1240,-319805706.4433,-319800496.4052,-319790038.8070,-319793287.6239,-146294.3895,-319799185.3578,4674.6648,5348.0681,-6283.5043,4017.7484,-745.3046,-46009.0433,-46805.0797,-45962.7052,-45850.0516,-42744.4710,-52024.1806,-55605.6143,-46422.8501,155036533.6647,155019430.6196,155017983.5733,155027585.8968,-47855.9566,155027442.9455,
43200.000,799.3723,3819.4912,1394.2930,2650.5730,-4659.2508,-281483.4640,-308854.5510,-292583.9330,-292189.8272,-297746.4848,-298025.3018,-300230.9461,-296207.9726,213813995.8754,213848347.6596,213812079.8794,213820481.5117,-296913.0024,213831871.2907,-5840.0738,3695.9275,6008.7628,-6325.4093,94.3764,-219216.7925,-230259.6913,-231420.8968,-226740.9162,-220128.6749,-223227.6025,-229591.7654,-228402.9720,-273765275.3456,-273756109.9920,-273756539.7546,-273758185.3199,-227813.1788,-273758003.6605,-3617.7406,-4326.5940,3255.0459,-1039.3393,4838.2598,-47642.1583,-48487.3737,-46747.1666,-49031.4400,-43630.4578,-50295.0912,-57937.1689,-50773.2877,155029856.2899,155021891.7898,155010686.9878,155018127.8948,-49191.0583,155023150.1215,
46800.000,1883.8400,-6310.4848,-1613.8099,-343.0193,1721.2181,-218541.2955,-242986.7201,-227088.1011,-228502.1939,-231480.1326,-229891.9181,-233654.7040,-230712.4950,277418422.0148,277451157.9348,277420886.6107,277428573.4248,-230148.9289,277436654.8888,6646.0136,-2656.7295,-6610.8257,6427.2368,-4561.6651,-282211.1957,-299723.9160,-299435.0663,-296100.2556,-286697.8136,-293093.2654,-295811.3104,-294071.2469,-209043621.6455,-209030666.9870,-209040154.0303,-209041336.9602,-294651.0513,-209035265.1099,258.4324,209.5915,1535.6930,-2591.1080,-4635.6911,-49288.0778,-50190.9476,-48181.7480,-51972.6889,-44923.5057,-48417.6024,-59616.6511,-48957.4607,155022703.1100,155024438.7728,155003889.4244,155010001.6042,-50521.3230,155018815.7984,
50400.000,-3725.6779,5520.8437,1590.6171,-2650.3965,909.0600,-142032.6503,-161638.7555,-147135.6520,-151950.8562,-150750.9969,-146524.2878,-152833.1797,-148300.4903,322090181.5854,322118932.0780,322098876.0464,322106995.4262,-148851.3673,322108238.0171,-4829.8063,334.1856,3979.0015,-4415.6761,6655.8636,-327891.4697,-350735.2342,-348252.4410,-344573.2336,-334633.8054,-345455.6528,-343299.1107,-343223.2348,-130057402.8272,-130042409.2587,-130056409.6270,-130056113.5581,-342578.0331,-130047880.2834,3243.5332,4032.8581,-5509.7612,4633.8976,276.9765,-50944.7706,-51898.1568,-50238.3577,-51500.3050,-46589.4115,-51738.9454,-60677.4004,-53465.2959,155015256.6878,155026234.4896,154997805.5165,155003844.8004,-51846.6157,155014439.9836,
54000.000,4951.9562,-2675.8207,-2650.4816,5518.8172,-2814.5983,-56536.0950,-69945.9293,-57859.9794,-63456.6593,-60617.6935,-55334.7735,-62842.1151,-58740.7449,344780863.0371,344804785.2740,344796182.4629,344803832.7300,-58233.7929,344798238.5811,1040.9540,3212.8327,343.1686,1579.2617,-4319.9926,-353495.0091,-379942.2864,-374694.5726,-369655.3724,-360937.6164,-372477.2849,-369158.6458,-367798.5696,-42196681.4042,-42182250.6799,-42194740.6126,-42191563.3504,-368579.7966,-42186186.1795,-4715.6153,-5430.5466,6437.2253,-3899.2917,4307.5720,-52609.7092,-53599.6222,-52720.8695,-50511.9748,-48616.1277,-56614.7823,-61118.0799,-51667.3855,155007715.8901,155026661.1844,154992693.8594,155000046.0937,-53166.8014,155010022.6848,
57600.000,-5394.4804,-184.1554,4482.7957,-6813.8234,4358.4409,32861.2151,26282.2965,34952.9656,29531.8190,33310.5482,38753.2411,30749.0756,36556.6401,343942006.5221,343961965.8471,343962622.7364,343966984.8247,35908.1342,343958358.1620,2901.0781,-6174.7915,-3708.0139,1016.0481,-754.3298,-357429.3819,-385398.4840,-377056.7933,-371649.4257,-364003.8785,-374798.8617,-371795.7461,-371897.8813,48542855.3673,48554294.8616,48549043.7231,48555135.3836,-371046.9682,48553906.0024,3195.7643,2952.3678,-3855.9051,790.3047,-5069.2003,-54279.3370,-55289.6827,-55317.6481,-50297.8721,-51009.1254,-60511.1569,-60903.2015,-55955.8877,155000283.0089,155025567.6800,154988851.3537,154998928.6997,-54481.7452,155005563.9093,
61200.000,4444.8899,2056.5528,-5221.9172,5598.6399,-4634.0277,120860.4720,120931.8695,125282.8114,120409.9585,125272.8502,129981.9874,122248.4068,126793.1679,319630798.1179,319648882.4460,319653757.6787,319651147.5820,127567.6659,319646033.9346,-5284.0976,6332.7267,4546.8010,-3002.0751,4695.9482,-339348.0040,-366685.8999,-355252.2334,-350445.5746,-343746.6379,-353308.9896,-350957.1236,-348882.2157,135969012.9573,135975917.3568,135981666.9682,135987127.5279,-349874.2831,135980087.0187,323.7723,1602.6031,-869.5837,2772.1277,1289.1940,-55947.9554,-56964.5409,-57685.0302,-50679.7351,-53786.2103,-63541.2295,-59958.7562,-54542.1143,154993150.6612,155023117.3718,154986569.4253,155000404.3858,-55791.3124,155001063.6648,
64800.000,-1640.3057,-3401.9205,3300.1695,-2263.4418,2192.3846,202260.7096,207976.7205,207320.1425,203229.4295,209818.4344,212703.1712,206330.1538,211940.7382,273506208.3959,273525067.8663,273527616.2628,273517869.8952,210910.5424,273520511.4312,5634.9518,-3160.4150,-3438.0412,4595.1057,-5219.0652,-300146.0566,-324943.1068,-310806.8816,-307329.8004,-301745.4242,-309774.0794,-307595.5296,-307396.2757,214115636.4098,214117651.4695,214134898.0989,214130591.0709,-306463.5111,214126226.4907,-3659.3535,-5040.9033,5088.8170,-4682.5378,3620.7833,-57605.0489,-58621.3932,-59539.3894,-51534.8927,-56936.5147,-65841.5369,-58198.4790,-58258.5645,154986489.3153,155019566.0946,154986006.6755,155001753.3287,-57095.3684,154996521.9589,
68400.000,-2306.1593,4585.4158,877.1300,-1616.8423,2519.3367,272268.7961,281867.5645,275874.6826,272698.8134,282089.3591,281821.7569,279088.8637,279384.0059,208715826.5628,208738069.7656,208732251.9250,208725702.4793,280646.5294,208729606.6243,-4538.9601,-1418.2993,2280.6730,-5599.2548,3257.7179,-241860.6285,-262793.5706,-246710.1896,-244995.4874,-241978.5383,-247131.4122,-243379.2547,-242696.0439,277649756.8821,277647741.0425,277673158.4091,277653869.6836,-243630.2418,277659513.0018,4666.3844,4878.5077,-6538.1527,3748.7470,-5319.9404,-59227.5111,-60257.9739,-60733.1115,-52796.2782,-59845.2558,-67488.9835,-56289.6520,-57547.5489,154980436.2513,155015151.1109,154986960.5086,154996878.5874,-58393.7789,154991938.7991,
72000.000,5685.0295,-4868.4129,-4950.8138,4385.9105,-6278.4706,326806.5084,337891.1746,326697.6304,324429.0112,334373.5021,333103.4978,335233.3613,333866.7170,129681099.3441,129708798.3616,129691281.1665,129697116.3389,332365.2447,129694885.3813,2823.3192,4650.2265,-2216.9750,5342.7906,-818.0921,-167406.2652,-184178.3382,-167159.2864,-167354.4618,-168512.3931,-169399.8888,-163081.0132,-166107.9561,322235552.1796,322231410.0418,322258703.7709,322233920.9353,-165420.7533,322244373.3727,-2744.8544,-1270.9347,4381.6360,-572.4503,2254.6242,-60749.0120,-61872.2930,-61294.1185,-54429.6897,-59339.2473,-68516.9023,-59579.7354,-60405.4575,154975086.6709,155010062.3252,154988700.6468,154987384.4631,-59686.4097,154987314.1931,
75600.000,-6817.7484,2950.4626,6481.8248,-5418.6871,5953.7899,362691.0108,372476.4970,356701.6807,355182.9210,363912.6255,363413.8246,366700.0003,361126.5715,41795619.2615,41829940.8663,41801259.9717,41818184.1797,362814.9504,41809920.5201,-675.9166,-5253.7005,2577.6764,-3152.5802,-1367.3029,-79572.9360,-94103.3060,-77249.3946,-79267.6397,-82069.4151,-81457.1174,-73935.1770,-76342.5625,344830276.0518,344826652.0651,344848870.3363,344830501.2475,-76850.9137,344838336.6967,-929.6760,-3264.2250,156.2898,-2973.9662,2802.7432,-61842.8724,-63462.4688,-61418.3497,-56423.0791,-58317.6905,-68923.9510,-64421.8737,-60631.6101,154970487.5325,155004444.7124,154990184.3218,154977566.0359,-60973.1266,154982648.1483,
79200.000,5285.5415,1093.4883,-4950.4495,5054.3260,-1770.3226,371274.5371,383427.4783,364093.1641,363074.7986,370736.2312,370877.9649,373846.3646,371880.5213,-48942953.9435,-48901969.7002,-48938071.5806,-48917778.7863,370106.6979,-48927781.6036,-1950.6201,3981.8490,-1647.7775,-580.3226,3632.2583,19526.5865,1682.8978,17346.9265,13788.1837,10042.1158,11259.9419,19277.0332,16284.0464,343891949.0570,343891823.2587,343903749.9164,343898351.0961,16416.0020,343899653.0416,3996.1936,5456.4196,-4636.4616,4702.2434,-5378.9558,-61395.0303,-65026.6078,-61417.2146,-58781.9134,-58069.5873,-68674.6368,-68283.6993,-62444.9330,154966634.5108,154998407.9306,154990564.0917,154969090.6164,-62253.7960,154977940.6725,
82800.000,-2165.7460,-5219.5467,2008.8376,-3977.7327,-2879.7836,350258.8101,370067.2403,348444.1054,347713.4445,354432.7988,354937.0165,357255.4817,352039.7947,-136342219.0090,-136295713.3918,-136334002.0756,-136319450.8068,353831.0299,-136326066.5956,4730.9599,-2308.6569,-1299.7707,4391.4827,-5197.4737,113509.0196,97059.7401,110695.0715,106110.8569,101276.4280,103117.2658,110860.6712,108297.3328,319484624.1150,319490860.6052,319490130.7118,319497524.5922,108431.8463,319492498.8535,-4557.2831,-3793.4803,6546.2159,-3611.8530,3138.2463,-61550.4559,-66562.7060,-61634.1001,-61523.9850,-58416.6153,-67694.9479,-71278.4606,-63731.8642,154963472.2771,154992035.4820,154989453.9758,154962589.8696,-63528.2842,154973191.7733,
86400.000,-994.4268,6795.7581,128.3168,2304.3971,4922.1842,307198.2471,333283.9997,310722.4613,310367.1486,315979.1461,316231.7770,318383.1972,316748.3993,-214437664.7583,-214387842.6367,-214423180.7678,-214420972.1712,315080.0637,-214420698.9311,-6465.8088,638.1350,4981.1854,-6533.0773,4173.2612,196883.7688,185930.3651,196916.2749,192231.3203,185665.6678,188768.1338,195149.8902,193840.3878,273274031.9740,273288940.4611,273275896.6853,273290347.8226,193343.2496,273282590.0485,2225.7456,-587.6328,-4887.4975,319.7506,1883.0845,-62205.5917,-68068.5549,-62352.3078,-64638.3686,-59236.1070,-65898.6461,-73542.6841,-64437.1326,154960898.0832,154985391.8148,154986830.9009,154958452.0778,-64796.4579,154968401.4583,
