sl_100_86400_20300129 Coordinates.csv
2030/01/29 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:02 2024,
Start: 2030/01/29 07:47:00.00, Stop: 2030/01/30 07:47:00.00,
TIME_UNITS,STARLINK-3233 - X-Coordinate,STARLINK-30953 - X-Coordinate,STARLINK-4007 - X-Coordinate,STARLINK-31851 - X-Coordinate,STARLINK-1408 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-31909 - X-Coordinate,STARLINK-6063 - X-Coordinate,STARLINK-32265 - X-Coordinate,STARLINK-1276 - X-Coordinate,STARLINK-1729 - X-Coordinate,STARLINK-5814 - X-Coordinate,STARLINK-31270 - X-Coordinate,STARLINK-6371 - X-Coordinate,STARLINK-3274 - X-Coordinate,STARLINK-5361 - X-Coordinate,STARLINK-3355 - X-Coordinate,STARLINK-31795 - X-Coordinate,STARLINK-30151 - X-Coordinate,STARLINK-3830 - X-Coordinate,STARLINK-1522 - X-Coordinate,STARLINK-2017 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-31928 - X-Coordinate,STARLINK-30308 - X-Coordinate,STARLINK-4087 - X-Coordinate,STARLINK-1465 - X-Coordinate,STARLINK-6329 - X-Coordinate,STARLINK-6375 - X-Coordinate,STARLINK-11106 [DTC] - X-Coordinate,STARLINK-5994 - X-Coordinate,STARLINK-3308 - X-Coordinate,STARLINK-1578 - X-Coordinate,STARLINK-3252 - X-Coordinate,STARLINK-5036 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-5703 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-4051 - X-Coordinate,STARLINK-32212 - X-Coordinate,STARLINK-4125 - X-Coordinate,STARLINK-31078 - X-Coordinate,STARLINK-6239 - X-Coordinate,STARLINK-1058 - X-Coordinate,STARLINK-30881 - X-Coordinate,STARLINK-5724 - X-Coordinate,STARLINK-3100 - X-Coordinate,STARLINK-3992 - X-Coordinate,STARLINK-4597 - X-Coordinate,STARLINK-30099 - X-Coordinate,STARLINK-6352 - X-Coordinate,STARLINK-4531 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-3098 - X-Coordinate,STARLINK-5245 - X-Coordinate,STARLINK-30838 - X-Coordinate,STARLINK-4147 - X-Coordinate,STARLINK-30232 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-30963 - X-Coordinate,STARLINK-32001 - X-Coordinate,STARLINK-5725 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-5542 - X-Coordinate,STARLINK-5065 - X-Coordinate,STARLINK-31134 - X-Coordinate,STARLINK-30111 - X-Coordinate,STARLINK-5140 - X-Coordinate,STARLINK-5590 - X-Coordinate,STARLINK-5279 - X-Coordinate,STARLINK-31771 - X-Coordinate,STARLINK-4423 - X-Coordinate,STARLINK-1351 - X-Coordinate,STARLINK-3753 - X-Coordinate,STARLINK-30759 - X-Coordinate,STARLINK-3135 - X-Coordinate,STARLINK-5463 - X-Coordinate,STARLINK-31852 - X-Coordinate,STARLINK-31548 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-3331 - X-Coordinate,STARLINK-4749 - X-Coordinate,STARLINK-30154 - X-Coordinate,STARLINK-6079 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-30428 - X-Coordinate,STARLINK-4022 - X-Coordinate,STARLINK-32028 - X-Coordinate,STARLINK-30865 - X-Coordinate,STARLINK-5460 - X-Coordinate,STARLINK-5423 - X-Coordinate,STARLINK-31730 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-4302 - X-Coordinate,STARLINK-4507 - X-Coordinate,STARLINK-30594 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-6158 - X-Coordinate,STARLINK-1217 - X-Coordinate,STARLINK-4410 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3233 - Y-Coordinate,STARLINK-30953 - Y-Coordinate,STARLINK-4007 - Y-Coordinate,STARLINK-31851 - Y-Coordinate,STARLINK-1408 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-31909 - Y-Coordinate,STARLINK-6063 - Y-Coordinate,STARLINK-32265 - Y-Coordinate,STARLINK-1276 - Y-Coordinate,STARLINK-1729 - Y-Coordinate,STARLINK-5814 - Y-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-6371 - Y-Coordinate,STARLINK-3274 - Y-Coordinate,STARLINK-5361 - Y-Coordinate,STARLINK-3355 - Y-Coordinate,STARLINK-31795 - Y-Coordinate,STARLINK-30151 - Y-Coordinate,STARLINK-3830 - Y-Coordinate,STARLINK-1522 - Y-Coordinate,STARLINK-2017 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-31928 - Y-Coordinate,STARLINK-30308 - Y-Coordinate,STARLINK-4087 - Y-Coordinate,STARLINK-1465 - Y-Coordinate,STARLINK-6329 - Y-Coordinate,STARLINK-6375 - Y-Coordinate,STARLINK-11106 [DTC] - Y-Coordinate,STARLINK-5994 - Y-Coordinate,STARLINK-3308 - Y-Coordinate,STARLINK-1578 - Y-Coordinate,STARLINK-3252 - Y-Coordinate,STARLINK-5036 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-5703 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-4051 - Y-Coordinate,STARLINK-32212 - Y-Coordinate,STARLINK-4125 - Y-Coordinate,STARLINK-31078 - Y-Coordinate,STARLINK-6239 - Y-Coordinate,STARLINK-1058 - Y-Coordinate,STARLINK-30881 - Y-Coordinate,STARLINK-5724 - Y-Coordinate,STARLINK-3100 - Y-Coordinate,STARLINK-3992 - Y-Coordinate,STARLINK-4597 - Y-Coordinate,STARLINK-30099 - Y-Coordinate,STARLINK-6352 - Y-Coordinate,STARLINK-4531 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-3098 - Y-Coordinate,STARLINK-5245 - Y-Coordinate,STARLINK-30838 - Y-Coordinate,STARLINK-4147 - Y-Coordinate,STARLINK-30232 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-30963 - Y-Coordinate,STARLINK-32001 - Y-Coordinate,STARLINK-5725 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-5542 - Y-Coordinate,STARLINK-5065 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-30111 - Y-Coordinate,STARLINK-5140 - Y-Coordinate,STARLINK-5590 - Y-Coordinate,STARLINK-5279 - Y-Coordinate,STARLINK-31771 - Y-Coordinate,STARLINK-4423 - Y-Coordinate,STARLINK-1351 - Y-Coordinate,STARLINK-3753 - Y-Coordinate,STARLINK-30759 - Y-Coordinate,STARLINK-3135 - Y-Coordinate,STARLINK-5463 - Y-Coordinate,STARLINK-31852 - Y-Coordinate,STARLINK-31548 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-3331 - Y-Coordinate,STARLINK-4749 - Y-Coordinate,STARLINK-30154 - Y-Coordinate,STARLINK-6079 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-30428 - Y-Coordinate,STARLINK-4022 - Y-Coordinate,STARLINK-32028 - Y-Coordinate,STARLINK-30865 - Y-Coordinate,STARLINK-5460 - Y-Coordinate,STARLINK-5423 - Y-Coordinate,STARLINK-31730 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-4302 - Y-Coordinate,STARLINK-4507 - Y-Coordinate,STARLINK-30594 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-6158 - Y-Coordinate,STARLINK-1217 - Y-Coordinate,STARLINK-4410 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3233 - Z-Coordinate,STARLINK-30953 - Z-Coordinate,STARLINK-4007 - Z-Coordinate,STARLINK-31851 - Z-Coordinate,STARLINK-1408 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-31909 - Z-Coordinate,STARLINK-6063 - Z-Coordinate,STARLINK-32265 - Z-Coordinate,STARLINK-1276 - Z-Coordinate,STARLINK-1729 - Z-Coordinate,STARLINK-5814 - Z-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-6371 - Z-Coordinate,STARLINK-3274 - Z-Coordinate,STARLINK-5361 - Z-Coordinate,STARLINK-3355 - Z-Coordinate,STARLINK-31795 - Z-Coordinate,STARLINK-30151 - Z-Coordinate,STARLINK-3830 - Z-Coordinate,STARLINK-1522 - Z-Coordinate,STARLINK-2017 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-31928 - Z-Coordinate,STARLINK-30308 - Z-Coordinate,STARLINK-4087 - Z-Coordinate,STARLINK-1465 - Z-Coordinate,STARLINK-6329 - Z-Coordinate,STARLINK-6375 - Z-Coordinate,STARLINK-11106 [DTC] - Z-Coordinate,STARLINK-5994 - Z-Coordinate,STARLINK-3308 - Z-Coordinate,STARLINK-1578 - Z-Coordinate,STARLINK-3252 - Z-Coordinate,STARLINK-5036 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-5703 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-4051 - Z-Coordinate,STARLINK-32212 - Z-Coordinate,STARLINK-4125 - Z-Coordinate,STARLINK-31078 - Z-Coordinate,STARLINK-6239 - Z-Coordinate,STARLINK-1058 - Z-Coordinate,STARLINK-30881 - Z-Coordinate,STARLINK-5724 - Z-Coordinate,STARLINK-3100 - Z-Coordinate,STARLINK-3992 - Z-Coordinate,STARLINK-4597 - Z-Coordinate,STARLINK-30099 - Z-Coordinate,STARLINK-6352 - Z-Coordinate,STARLINK-4531 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-3098 - Z-Coordinate,STARLINK-5245 - Z-Coordinate,STARLINK-30838 - Z-Coordinate,STARLINK-4147 - Z-Coordinate,STARLINK-30232 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-30963 - Z-Coordinate,STARLINK-32001 - Z-Coordinate,STARLINK-5725 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-5542 - Z-Coordinate,STARLINK-5065 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-30111 - Z-Coordinate,STARLINK-5140 - Z-Coordinate,STARLINK-5590 - Z-Coordinate,STARLINK-5279 - Z-Coordinate,STARLINK-31771 - Z-Coordinate,STARLINK-4423 - Z-Coordinate,STARLINK-1351 - Z-Coordinate,STARLINK-3753 - Z-Coordinate,STARLINK-30759 - Z-Coordinate,STARLINK-3135 - Z-Coordinate,STARLINK-5463 - Z-Coordinate,STARLINK-31852 - Z-Coordinate,STARLINK-31548 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-3331 - Z-Coordinate,STARLINK-4749 - Z-Coordinate,STARLINK-30154 - Z-Coordinate,STARLINK-6079 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-30428 - Z-Coordinate,STARLINK-4022 - Z-Coordinate,STARLINK-32028 - Z-Coordinate,STARLINK-30865 - Z-Coordinate,STARLINK-5460 - Z-Coordinate,STARLINK-5423 - Z-Coordinate,STARLINK-31730 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-4302 - Z-Coordinate,STARLINK-4507 - Z-Coordinate,STARLINK-30594 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-6158 - Z-Coordinate,STARLINK-1217 - Z-Coordinate,STARLINK-4410 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5155.9141,-2717.0284,-1489.4808,-2061.7027,0.0000,-6424.1279,2638.6142,2354.5692,-2316.5350,6723.1282,-2779.1496,2474.5828,5281.0107,4826.1215,2285.4451,5475.1446,1882.6265,-1176.2030,6792.7525,4074.2978,-5995.6424,2015.3109,-3038.5314,6009.7967,5301.2972,2808.9616,-6162.0027,-3550.7461,6532.9056,1246.3998,-1693.4918,5237.9641,-5617.4476,4912.6691,-4760.8551,-6430.7121,-2972.9153,3370.1639,-4642.9599,-181.1494,-5572.4755,-1728.0787,2340.9776,-1377.2620,-6671.2380,3666.3968,-677.8119,-4138.4952,5372.8738,3946.8986,1073.0908,-184.4380,-710.1791,6428.4053,-2611.7764,5996.7477,-6473.0708,-3239.6029,2369.4420,-6524.9799,-3169.9374,5703.3903,4548.4529,5642.7504,-1767.6852,-2156.4801,2567.1554,-4588.3202,-932.0143,816.6282,-5715.5181,-5287.5010,-3701.2660,3064.3161,-2510.3327,5664.9031,1046.2903,370.3680,-6595.6782,-4380.8786,4508.7081,0.0000,-6918.2655,4434.9744,6788.2993,4172.6352,-73.2409,3756.6856,-6387.4875,-3763.9511,2116.1717,2404.1648,4816.3878,455.0347,-4555.4654,-1131.2497,3167.0970,3963.0200,4333.3801,-5361.5794,-336007.3578,-354547.6784,-331613.2261,-333208.5283,-341078.1574,-340126.0201,-339458.8506,-335769.7285,20867716.9976,20818888.8101,20840472.5581,20843389.7608,-337279.4046,20851144.2668,3836.0989,-6303.4645,4948.4797,6101.8380,0.0000,-1467.1370,-5758.9921,-6527.0578,3721.1240,863.9865,-3440.9833,1962.0098,-3168.0326,3089.3425,-6416.0018,3361.1681,-3747.0313,-5040.3987,-1129.4571,-1164.4678,-2308.8560,6545.8869,3187.5805,-1219.5342,-1484.2975,6268.8831,1889.4583,3735.7363,-2147.6026,-5653.4122,-2974.2691,-4227.2415,-7.9213,4623.9522,-2892.1805,320.7246,-5552.1940,5021.0749,-2802.5786,5317.2805,-1439.9751,-5267.5077,-5533.0943,-4439.4769,1728.8258,-5859.6117,4280.2326,3444.8433,-2214.5173,4846.4217,6776.3208,-5879.0131,4648.9662,-2421.6976,3683.1162,-2105.1411,1151.9480,-4740.7159,-348.3595,1452.1895,5045.5460,-1038.6291,1806.4336,-1168.7400,1600.4491,4610.9452,6012.2283,-2182.3897,-5645.5624,4357.2092,2654.9462,3005.0258,-2176.6520,-5795.5855,4363.1187,-3237.4513,-3789.4461,5156.1944,33.4534,430.8523,-2011.4411,0.0000,441.0459,5348.4909,-866.9990,-4267.2727,-4412.9800,5094.3455,2368.2503,-4997.7627,4909.3075,-4781.6569,-3891.2110,-4056.7387,1043.5225,-4720.7590,2928.9209,5156.3769,-880.3418,3834.3112,45319.1486,39223.2341,36125.4441,39844.7799,43238.8088,40696.2760,33724.0255,37072.3255,321320865.4977,321290224.6026,321316283.6912,321304091.7346,36691.5986,321309708.2666,2527.6470,-131.5698,4551.4228,-1860.3669,0.0000,2060.8053,2547.8614,-283.9885,5295.1836,1376.6509,-5327.5098,6191.4357,2959.8211,3757.5920,1115.7508,2510.0290,-5493.9457,4392.6960,695.4382,5479.7443,-2167.8074,100.7120,-5284.1010,-2937.6103,4179.5142,-264.2868,-2470.7692,-4628.4078,896.9313,3399.8633,6024.5273,-1605.6256,-3532.2801,-1387.3159,-4067.6915,2505.8988,2860.5029,-3399.4675,-4280.3260,4328.1362,-3812.8476,-3964.6833,3448.9828,-5068.1365,662.6729,72.2882,5412.9729,-4317.7465,3723.8743,2771.0047,1120.5391,3551.7181,-4711.3683,657.3710,-5222.5177,2798.9665,-2133.0501,3883.4423,6501.8333,1857.4420,3383.6818,-3767.6482,-4854.3579,3863.0966,6520.2979,-4635.0609,-2303.7425,-4734.8588,3894.7173,-5277.3214,-2621.0124,3351.7363,5409.2294,2062.6693,4691.0588,2239.5714,-5731.7105,4415.9875,-1608.1017,5306.1656,-4815.6391,0.0000,-554.0781,192.7182,664.2644,3466.9332,-5267.9037,-2738.2173,-1049.8586,3026.1398,-4421.1427,-4131.0455,3101.6190,5589.5099,5080.6219,4828.0994,-5313.0951,2361.7012,5257.8895,2128.8510,-147552.6091,-150416.0327,-144544.5623,-146193.0979,-141205.1412,-148521.3005,-155540.7602,-147685.6117,-55741261.5667,-55723108.2179,-55718350.3216,-55743720.5286,-146847.3797,-55736990.5763,
3600.000,-6136.7601,4408.9041,-521.0645,-2200.7125,0.0000,6499.1614,1444.4387,-1342.2322,-154.2857,-6228.2915,6067.9003,-5978.9024,-3901.5926,-6809.6736,-508.5841,-5103.3585,2233.7314,5109.8617,-5449.8865,-3707.2729,4046.5881,-3300.3598,-1204.9913,-5355.1338,-4965.4379,-3724.4542,5634.9230,1010.1604,-4162.7579,1021.0510,3144.4785,-2182.7905,5803.5681,-4597.6583,3933.8999,3625.9530,4627.3432,-5726.4805,6741.2411,-3419.5624,6883.2661,5061.2755,-125.6760,4766.7727,5148.3379,-1015.1094,-2539.6811,3528.7942,-5397.3960,-5984.0850,-1254.6742,3056.5331,-4385.3375,-4752.5281,-1784.6022,-2994.6069,5949.2684,5872.5397,2782.0929,3985.2234,-964.8209,-5655.2234,-6752.0555,-5623.0870,-1034.4961,-1371.3738,-4603.9529,5922.8309,4128.6950,-4404.3501,1954.5155,6629.9146,6241.6300,242.4759,-1219.6872,-4728.5356,-485.2102,-4649.5469,4066.0414,2416.1160,-701.7071,0.0000,5785.5633,-5271.1386,-4510.2145,-165.3180,4318.1289,-5204.7538,4727.4218,2647.9404,-2299.3882,2578.1959,-6251.4794,-660.8515,1653.5054,4253.0866,-5040.3546,-4908.0040,-1840.0504,5980.6013,-338100.3957,-352283.4568,-330592.6911,-333198.0520,-340083.2139,-336772.7484,-338324.9011,-337133.4769,-63067984.4150,-63112216.3295,-63100231.8410,-63085467.2216,-335775.0363,-63084255.4231,-2578.2577,3965.6887,-6831.1634,-4427.6551,0.0000,-112.1473,4808.5819,4838.3962,-6438.5877,733.4407,2081.0728,-1941.5457,5541.2901,-738.4199,6093.3448,404.9808,4979.6205,2339.7473,3135.6062,4894.7345,-1304.9386,-4230.4962,-4908.1614,4045.7096,4639.6774,-3864.3781,-3460.6556,-6368.6719,3891.1816,6442.6311,-1532.9076,4316.8784,-2690.3949,-1531.3376,-1330.6107,-2528.7596,2121.1415,-3909.2200,1454.2113,-2534.7042,-285.3714,4527.6993,6931.3544,4633.3020,-3598.4658,5940.4306,-947.7691,-5914.7927,4290.2460,-3119.4435,-4271.0806,2766.6659,-2185.2718,3503.0131,-4548.5100,4169.0317,-2668.1590,3609.2119,-1591.2282,-3584.6617,-4007.7150,3940.2243,354.4673,3999.8612,-4939.6540,-6252.6443,-4992.4150,-1426.6767,3096.7946,-4755.1409,-4603.8203,-960.9839,-565.5859,4495.5866,-6007.4918,4530.3491,6682.0506,-3180.1091,-3134.6316,-4415.0994,4420.7551,0.0000,-2497.4938,-2887.1544,2512.1108,5066.6991,2609.8174,-4191.7952,-4227.7796,1589.8948,-611.7613,4746.8654,1965.7913,-1391.0233,-4399.7523,5246.6530,1397.0485,-1668.7298,4703.9568,-1506.3194,-42669.5764,-49387.3926,-50533.8086,-48288.2683,-41694.5019,-46254.2473,-50695.7520,-48955.0260,315792577.9391,315751831.4758,315782025.2747,315771999.4781,-48310.5592,315780283.9639,1846.3422,-3463.4479,-777.6052,4514.9550,0.0000,2329.3837,-4635.3017,4790.5134,-2425.5399,2914.9624,2587.0799,-2999.2438,892.2304,-335.4588,3196.1156,-4632.4260,4221.8519,-3824.4623,2887.1850,-3234.9839,5270.1423,-4262.1516,4649.1820,-1080.9301,-1302.5142,4285.6379,-1971.6857,2511.5375,-3958.2890,1594.6110,-5998.5483,4936.2514,-1758.7919,4883.0803,5492.5579,-5319.6299,-4693.7823,2.0177,325.3615,-5392.1714,-381.7083,531.4638,-97.3996,1736.4347,2906.7875,3377.0754,-6396.4641,358.4311,427.4292,1111.3499,-5343.9904,-5508.0966,4491.1266,3566.5212,4860.1449,-4687.2942,-2291.4627,-802.4907,-6157.7891,-4412.2093,-5484.9460,492.4627,1310.4423,-784.9005,-4791.2726,2519.3351,-1381.8879,3316.5322,-4625.4043,2319.5701,4634.9578,1833.2056,-2926.9984,-5201.1818,-3145.7239,2172.7240,1810.5684,-3823.8488,4430.0073,-4730.2568,5230.1129,0.0000,-2940.9140,-3493.9074,-4548.5446,-4696.1068,4649.1221,-1709.0641,-2703.1418,-6234.1263,6501.9876,4050.6997,2226.7709,-6759.8950,-5072.8649,-1164.0074,4398.0161,-4591.6915,-4672.6908,3152.9756,-147956.1827,-150621.7369,-144544.5302,-148278.2730,-141178.5525,-145217.7598,-156133.4869,-145957.9510,-55671744.8312,-55658866.1955,-55653226.8258,-55680561.1869,-146979.5946,-55670522.9301,
7200.000,4678.7141,-5040.8784,2076.4930,5910.1661,0.0000,-3804.3466,-5349.0526,-1723.4544,1851.8259,3194.1817,-6670.3256,6391.1524,456.8773,5688.1138,-2398.7188,3783.1781,-4664.2033,-6763.6168,1972.0979,2682.3189,-1076.6012,4233.4727,4054.8134,1769.9977,2930.5944,4184.8840,-2329.1415,1273.5583,322.1204,-3178.7314,-4851.0534,-2197.8753,-1280.9646,3523.0962,-2965.7992,11.1664,-5628.0509,5901.3841,-5737.1358,6302.8946,-5016.7678,-5730.4656,-2138.3129,-5512.3705,-1554.6322,-2665.0184,5837.4751,-1403.6745,2877.0253,5388.3414,2606.5248,-5749.9997,6640.8330,700.3687,4821.7321,-614.2448,-2638.2283,-6226.2018,-6598.5439,-348.8785,5135.3346,3436.4139,5853.9058,3639.5886,1930.9375,3755.3523,5165.0467,-5715.7537,-6449.1872,5506.0707,2388.3684,-3350.1374,-6375.0185,-4315.5327,3856.2651,1270.2139,327.2950,6772.2696,-13.1791,-726.2004,-2419.5999,0.0000,-2659.9385,4994.6563,341.4188,-3735.4476,-6745.0774,4611.4277,-912.1529,-2301.7061,3550.8999,-5924.3281,2995.7801,-2041.8406,709.8656,-4962.2485,5431.4946,5115.0028,-207.3173,-2044.4440,-316100.4841,-328104.5129,-308713.7026,-314738.9551,-317981.2681,-310292.0565,-316358.8096,-312125.6331,-142716619.1819,-142753048.2204,-142750670.8746,-142726450.2661,-313194.5512,-142732106.3826,-336.1580,289.3021,5545.6151,1015.7397,0.0000,2361.1910,-2690.0249,-1662.2434,6290.4161,-2892.1363,-612.6629,1961.1506,-5448.6518,-1882.3316,-3445.9219,-4384.1617,-5087.3509,595.6782,-4691.5681,-6320.8569,5270.5225,-284.6161,5482.0956,-5008.8514,-5787.1312,-607.0309,3992.2071,6708.1709,-5159.9866,-2886.4381,4350.9839,-3979.7136,3877.6469,-2891.3316,5245.8721,5003.9111,1798.4394,1340.3648,431.9227,-129.8922,1967.9937,-1637.6738,-5692.8765,-3038.3671,4846.2436,-4306.7760,-1137.8607,5573.7005,-4547.7882,-348.2831,-60.1748,577.6318,-359.7502,-4085.1463,4740.3232,-5777.1929,3646.2351,-1286.2165,261.4699,5420.2490,2596.3400,-5141.6009,-1925.0023,-5220.9428,6672.5501,5622.6620,1896.6533,3939.4243,-295.9679,3533.2396,5542.1292,-1081.6513,2270.4892,-2363.0251,5684.6643,-4345.4297,-6185.0950,611.8835,5679.2221,6775.3007,-6054.4632,0.0000,4366.6915,-947.3350,-4314.8340,-5023.1332,-974.2871,1004.8976,4987.7494,3032.2399,-3644.3081,-3201.9001,573.6282,5407.1196,6621.8217,-3341.7673,-4143.9602,-2451.3203,-6811.6196,-776.8735,-129994.4314,-134376.6307,-134002.5374,-133218.8129,-123838.5343,-131747.8686,-132331.2737,-129625.2759,288711062.3347,288661703.5480,288692707.3376,288692073.5069,-130262.8956,288697875.4805,-5079.1827,4642.9946,-3534.9630,-2998.9782,0.0000,-5265.5245,3275.6511,-6525.4566,-2095.8566,-5418.3043,1734.3700,-1940.3095,-4109.3477,-3341.5682,-5485.8823,3743.7738,-286.0690,217.3010,-4697.3554,-984.5886,-4130.5294,5366.8990,-883.6190,4230.4627,-2409.1392,-5426.3847,5113.7539,1140.5244,4612.9380,-5171.4029,2366.3632,-5221.5781,5216.1763,-5169.0999,-3356.7725,4757.6754,3593.8859,3376.5358,3808.0472,2711.6521,4299.0796,3290.5322,-3333.4470,2752.6778,-4700.7206,-4709.9917,3566.3003,3804.1971,-4337.2130,-4205.1977,6432.2155,3714.7625,185.8678,-5525.2758,-1381.3457,3798.7309,5231.7257,-2781.4745,2125.6214,4308.8371,3721.9130,3075.6416,3073.0725,-2779.9208,258.3045,1273.9291,4202.3304,62.6319,2500.3139,2145.9298,-3189.0671,-5996.7914,-1418.9740,4791.0450,-506.2099,-5215.3637,3134.2139,250.2232,-3722.5431,1090.8812,-2244.4493,0.0000,4701.8691,4729.6909,5332.4883,2909.2070,-862.0721,5017.1191,4657.9533,5805.6502,-4720.4441,-568.2202,-6221.1774,3816.3148,1836.1430,-3350.3952,-317.2067,3957.1539,912.6899,-6583.3791,-147991.5923,-150764.3924,-145181.9027,-147286.4621,-141530.6700,-146369.2650,-156089.6307,-148365.9031,-55602122.4545,-55594688.2005,-55588808.1812,-55614899.3722,-147096.6229,-55604028.7757,
