sl_10_5400_20301121 Coordinates.csv
2030/11/21 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:53 2024,
Start: 2030/11/21 07:47:00.00, Stop: 2030/11/21 09:17:00.00,
TIME_UNITS,STARLINK-5159 - X-Coordinate,STARLINK-30785 - X-Coordinate,STARLINK-11175 [DTC] - X-Coordinate,STARLINK-3764 - X-Coordinate,STARLINK-4689 - X-Coordinate,STARLINK-4430 - X-Coordinate,STARLINK-32226 - X-Coordinate,STARLINK-32089 - X-Coordinate,STARLINK-4502 - X-Coordinate,STARLINK-3219 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5159 - Y-Coordinate,STARLINK-30785 - Y-Coordinate,STARLINK-11175 [DTC] - Y-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-4689 - Y-Coordinate,STARLINK-4430 - Y-Coordinate,STARLINK-32226 - Y-Coordinate,STARLINK-32089 - Y-Coordinate,STARLINK-4502 - Y-Coordinate,STARLINK-3219 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5159 - Z-Coordinate,STARLINK-30785 - Z-Coordinate,STARLINK-11175 [DTC] - Z-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-4689 - Z-Coordinate,STARLINK-4430 - Z-Coordinate,STARLINK-32226 - Z-Coordinate,STARLINK-32089 - Z-Coordinate,STARLINK-4502 - Z-Coordinate,STARLINK-3219 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3391.5904,-4745.0916,0.0000,2099.6372,5421.6644,205.2553,-4098.1076,5998.1088,-5847.4179,3045.2716,-356981.2861,-371231.5079,-371100.7788,-366900.1576,-365541.5134,-368276.6625,-374256.4956,-369943.4785,-289746506.9988,-289765085.1954,-289743415.0540,-289726921.1749,-370611.2841,-289730562.2757,5679.6182,4691.4165,0.0000,5846.6498,-1270.6858,1811.3510,-3964.0444,3108.1913,-3063.7948,-3378.0178,37605.2545,52458.2425,31803.2771,34784.9921,43421.2802,41239.0155,38675.3179,36514.9201,17786220.0542,17804814.5563,17787582.4155,17767116.5845,37391.9293,17773921.7610,-2024.4431,-1677.9710,0.0000,2987.9949,-4076.2234,-6605.5793,-3815.2921,839.9835,-1890.4848,5161.0617,-41484.1570,-45766.9412,-38961.1005,-41700.6302,-36004.5564,-42074.6065,-50232.1610,-42893.2323,7275888.4155,7257607.4702,7259345.3328,7272735.1072,-41462.3879,7272439.0157,
300.000,-1869.4589,-3160.0551,0.0000,3045.0583,5676.7584,-1132.6023,-5547.9163,6556.8554,-6558.9600,1958.7218,-357783.0532,-372145.0030,-371917.6013,-367827.3683,-366217.9221,-369019.0749,-374898.8588,-371072.2196,-290061425.4358,-290080517.5418,-290058467.0605,-290041289.0065,-371283.5290,-290045393.3748,5615.5572,5317.7702,0.0000,4409.1207,-2897.6464,-45.1940,-3305.0320,1690.1635,-2025.5269,-5042.0358,30162.3407,44518.9989,23991.0377,26962.6129,35645.9223,33258.6397,30890.1011,28695.3543,11453397.9032,11471261.8978,11454209.9191,11434805.8383,29565.1134,11441145.2067,-3583.4288,-3015.0305,0.0000,4333.8219,-2644.4477,-6757.4657,-2313.0096,-719.3351,-97.9385,4252.4236,-41622.7285,-45870.4058,-39070.4080,-41964.9271,-36104.7156,-41892.3051,-50386.4458,-43129.7308,7271550.0242,7253333.5977,7255043.2909,7269271.5902,-41571.7496,7268352.3659,
600.000,-133.1805,-1248.1615,0.0000,3734.1593,5384.4037,-2264.1466,-6424.5542,6445.6248,-6601.9837,721.5558,-358432.1580,-372888.4918,-372568.9049,-368606.4568,-366731.3740,-369600.1416,-375377.7191,-372052.7425,-290237942.2087,-290257531.2728,-290235094.8083,-290217312.6976,-371790.4856,-290221824.4576,5022.8393,5443.0105,0.0000,2531.1374,-4213.0739,-1950.7965,-2334.2767,92.1862,-781.9197,-6209.6549,22701.9942,36563.0478,16168.7563,19129.8305,27858.5591,25245.3158,23094.4629,20909.0696,5115299.7303,5132424.1838,5115557.7181,5097293.9371,21726.6302,5103096.0930,-4756.9403,-4022.3448,0.0000,5208.3425,-925.7205,-6164.5378,-555.2062,-2197.3868,1705.3826,2879.0671,-41761.2627,-45973.3410,-39184.4497,-42227.0568,-36207.5576,-41708.2839,-50536.3323,-43248.4821,7267210.3292,7249060.3704,7250745.7327,7265800.1458,-41681.0833,7264265.8583,
900.000,1653.3241,804.7215,0.0000,4107.8746,4559.0939,-3067.7851,-6642.7886,5682.3146,-5978.1288,-556.4103,-358928.2539,-373461.6479,-373054.3630,-369238.5694,-367081.6355,-370020.1168,-375692.9561,-372850.8805,-290275977.0595,-290296046.0009,-290273217.8670,-290254920.0965,-372131.9620,-290259775.4140,3971.3732,5064.5092,0.0000,403.1958,-5098.2330,-3684.7951,-1130.9997,-1535.3047,560.0780,-6757.9923,15227.2649,28594.0130,8339.9133,11291.4503,20062.6098,17200.3439,15291.8203,13156.6140,-1225050.1220,-1208673.8488,-1225348.9974,-1242399.8744,13879.9701,-1237201.3117,-5419.4786,-4590.2799,0.0000,5516.8026,893.5752,-4891.1222,1263.9912,-3427.4255,3320.5343,1190.9136,-41899.7541,-46075.7378,-39303.2168,-42485.7454,-36313.0582,-41524.1100,-50681.8445,-43246.8986,7262869.4450,7244787.7945,7246452.7857,7262314.8656,-41790.3889,7260179.4929,
1200.000,3317.2718,2797.0313,0.0000,4132.2302,3269.0907,-3466.5464,-6186.0538,4351.2308,-4757.6242,-1764.8297,-359271.0542,-373864.2216,-373373.7225,-369724.9450,-367268.5460,-370279.4595,-375844.5178,-373432.5783,-290175515.8099,-290196047.4272,-290172821.9161,-290154104.3465,-372307.8401,-290159232.2098,2572.1577,4225.5342,0.0000,-1759.5437,-5479.0422,-5039.9451,201.8556,-3036.7651,1881.0852,-6626.8274,7741.2070,20615.5243,507.9956,3452.6625,12261.4960,9124.8474,7485.5897,5436.6126,-7564626.3214,-7549006.4723,-7565484.0375,-7581256.9261,6028.6266,-7576721.7556,-5500.4153,-4657.1908,0.0000,5225.8562,2615.6792,-3076.3853,2943.2254,-4271.1078,4569.4193,-627.4761,-42038.1966,-46177.5868,-39426.6911,-42739.3673,-36421.1942,-41341.8808,-50823.0049,-43131.8127,7258527.4868,7240515.8764,7242164.5794,7258809.6493,-41899.6663,7256093.2698,
1500.000,4693.4858,4531.1231,0.0000,3801.2740,1631.1244,-3435.7310,-5107.6429,2593.2344,-3070.9303,-2802.1361,-359460.3325,-374096.0401,-373526.8048,-370066.8258,-367292.0178,-370378.8578,-375832.4204,-373766.7044,-289936610.3666,-289957587.3464,-289933958.7510,-289914923.5830,-372318.0755,-289920246.8925,965.3789,3010.1102,0.0000,-3739.0893,-5332.1626,-5847.3569,1546.1105,-4266.2078,3059.7742,-5825.5830,246.8777,12631.2163,-7323.5048,-4380.8680,4458.6398,1019.8236,-320.8140,-2254.1047,-13900403.9891,-13885548.4131,-13901821.6570,-13916260.4948,-1823.9056,-13912440.4462,-4991.1132,-4215.8242,0.0000,4367.0195,4053.3267,-920.1935,4296.5799,-4633.8352,5314.5975,-2377.3267,-42176.5839,-46278.8784,-39554.8454,-42985.8498,-36531.9440,-41164.3911,-50959.8342,-42919.4571,7254184.5701,7236244.6223,7237881.2460,7255278.4006,-42008.9155,7252007.1890,
1800.000,5640.5629,5832.6363,0.0000,3138.1435,-200.2981,-3004.1589,-3524.1785,590.5166,-1094.2200,-3583.7600,-359495.9220,-374157.0073,-373513.5059,-370265.3028,-367152.0364,-370319.2464,-375656.7486,-373827.9027,-289559378.6944,-289580783.6201,-289556746.2566,-289537500.6255,-372162.6974,-289542937.5637,-693.4860,1534.6644,0.0000,-5336.6338,-4685.5999,-5998.2589,2778.6745,-5101.0398,3983.8341,-4432.6793,-7252.6646,4644.7262,-15151.0929,-12202.9068,-3342.5371,-7113.7447,-8123.9791,-9920.2589,-20229360.1431,-20215276.2941,-20231337.9997,-20244397.0801,-9674.1321,-20241334.4939,-3945.7959,-3314.0639,0.0000,3033.3800,5050.4013,1338.3368,5174.4082,-4475.0053,5474.2522,-3867.7598,-42314.9093,-46379.6025,-39687.6438,-43222.5636,-36645.2870,-40995.3396,-51092.3512,-42634.5013,7249840.8113,7231974.0384,7233602.9196,7251715.2482,-42118.1364,7247921.2504,
2100.000,6055.4764,6568.0232,0.0000,2194.0575,-2047.7239,-2248.5481,-1602.4458,-1452.2155,969.3577,-4048.4587,-359377.7161,-374047.1040,-373333.7967,-370321.0664,-366848.6600,-370101.8053,-375317.6554,-373599.0998,-289044004.7585,-289065820.1186,-289041368.3502,-289022022.6969,-371841.8090,-289027488.3213,-2248.4284,-62.8168,0.0000,-6392.7981,-3614.0537,-5459.2271,3782.6524,-5453.9861,4560.4745,-2587.3336,-14754.3609,-3340.3074,-22971.2717,-20006.5674,-11138.6158,-15274.6772,-15920.4984,-17567.7498,-26548475.1407,-26535170.0784,-26551012.5420,-26562657.5851,-17518.5600,-26560384.3546,-2476.1238,-2049.9769,0.0000,1369.7654,5498.8688,3447.6739,5479.8081,-3812.3479,5030.9004,-4936.7904,-42453.1658,-46479.7488,-39825.0412,-43446.2078,-36761.2038,-40839.5676,-51220.5729,-42308.1144,7245496.3267,7227704.1311,7229329.7365,7248114.7705,-42227.3289,7243835.4541,
2400.000,5885.2055,6658.6035,0.0000,1045.0119,-3728.0646,-1281.6472,458.5680,-3328.3851,2910.6117,-4162.3214,-359105.6675,-373766.3878,-372987.7233,-370234.0273,-366382.0194,-369727.9183,-374815.3623,-373073.2694,-288390738.4347,-288412946.6314,-288388074.8925,-288368741.1940,-371355.5869,-288374149.1695,-3557.4264,-1635.3565,0.0000,-6804.0353,-2229.9654,-4278.1430,4458.2347,-5282.2028,4725.6867,-475.0400,-22255.1536,-11320.2466,-30780.5442,-27784.2819,-18926.1808,-23461.2320,-23706.9704,-25203.1694,-32854734.1196,-32842214.5094,-32857829.5345,-32868038.4202,-25353.7002,-32866575.2697,-739.7397,-561.4802,0.0000,-442.8836,5350.2303,5172.7263,5179.0705,-2720.0556,4033.2197,-5468.7039,-42591.3458,-46579.3067,-39966.9838,-43652.7197,-36879.6764,-40703.2949,-51344.5148,-41975.2035,7241151.2334,7223434.9066,7225061.8356,7244472.2043,-42336.4929,7239749.8001,
2700.000,5133.8724,6089.5084,0.0000,-213.8329,-5070.7168,-235.9652,2448.3870,-4850.2810,4535.5428,-3920.4302,-358679.7888,-373314.9932,-372475.4071,-370002.7878,-365752.3180,-369199.0563,-374150.1585,-372254.1500,-287599895.3886,-287622478.7462,-287597181.5666,-287577971.5256,-370704.2813,-287583235.8976,-4505.4755,-3040.3218,0.0000,-6533.1979,-671.5330,-2579.7679,4732.5327,-4592.7157,4451.5006,1691.3557,-29751.9873,-19291.4555,-38575.4149,-35527.8962,-26701.8222,-31670.5392,-31480.0009,-32833.2465,-39145128.4360,-39133400.5500,-39148779.4419,-39157542.5545,-33176.0681,-39156898.7048,1076.4092,988.5338,0.0000,-2207.4035,4620.5693,6321.6770,4305.2791,-1320.8211,2590.8925,-5406.0950,-42729.4414,-46678.2651,-40113.4092,-43837.2682,-37000.6875,-40594.2692,-51464.1907,-41671.1681,7236805.6488,7219166.3714,7220799.3580,7240783.6155,-42445.6283,7235664.2884,
3000.000,3864.1083,4912.1815,0.0000,-1475.7145,-5934.9392,754.2696,4166.5681,-5867.9993,5684.9729,-3346.4293,-358100.1518,-372693.1312,-371797.0454,-369623.9981,-364959.8316,-368516.5433,-373322.4016,-371155.7946,-286671856.9231,-286694797.6958,-286669069.7268,-286650093.0214,-369888.2161,-286655129.9275,-5014.7808,-4152.3174,0.0000,-5612.8422,911.0550,-551.7531,4567.5777,-3443.3441,3750.3909,3692.9544,-37241.8104,-27250.3017,-46352.3915,-43228.9973,-34462.1366,-39897.8147,-39236.2040,-40464.2880,-45416657.1004,-45405726.8181,-45420860.3791,-45428180.5521,-40982.1858,-45428353.7850,2776.3601,2430.1148,0.0000,-3732.2258,3388.8781,6767.2818,2954.8257,227.6416,862.7985,-4755.6981,-42867.4443,-46776.6124,-40264.2463,-43994.4304,-37124.2211,-40521.6712,-51579.6127,-41428.6176,7232459.6903,7214898.5316,7216542.4470,7237046.0152,-42554.7351,7231578.9191,
