sl_100_86400_20301006 Coordinates.csv
2030/10/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:54:02 2024,
Start: 2030/10/06 07:47:00.00, Stop: 2030/10/07 07:47:00.00,
TIME_UNITS,STARLINK-5958 - X-Coordinate,STARLINK-2471 - X-Coordinate,STARLINK-31390 - X-Coordinate,STARLINK-1666 - X-Coordinate,STARLINK-2546 - X-Coordinate,STARLINK-30414 - X-Coordinate,STARLINK-31254 - X-Coordinate,STARLINK-5348 - X-Coordinate,STARLINK-2472 - X-Coordinate,STARLINK-31512 - X-Coordinate,STARLINK-3971 - X-Coordinate,STARLINK-31507 - X-Coordinate,STARLINK-5578 - X-Coordinate,STARLINK-30592 - X-Coordinate,STARLINK-4320 - X-Coordinate,STARLINK-1996 - X-Coordinate,STARLINK-31242 - X-Coordinate,STARLINK-2643 - X-Coordinate,STARLINK-6086 - X-Coordinate,STARLINK-5427 - X-Coordinate,STARLINK-5510 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-1019 - X-Coordinate,STARLINK-3808 - X-Coordinate,STARLINK-31175 - X-Coordinate,STARLINK-5646 - X-Coordinate,STARLINK-1036 - X-Coordinate,STARLINK-5525 - X-Coordinate,STARLINK-2190 - X-Coordinate,STARLINK-31583 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-4375 - X-Coordinate,STARLINK-31394 - X-Coordinate,STARLINK-3561 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-1267 - X-Coordinate,STARLINK-30444 - X-Coordinate,STARLINK-30581 - X-Coordinate,STARLINK-5827 - X-Coordinate,STARLINK-30916 - X-Coordinate,STARLINK-4202 - X-Coordinate,STARLINK-1104 - X-Coordinate,STARLINK-2123 - X-Coordinate,STARLINK-1980 - X-Coordinate,STARLINK-30243 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-6054 - X-Coordinate,STARLINK-6311 - X-Coordinate,STARLINK-5486 - X-Coordinate,STARLINK-32270 - X-Coordinate,STARLINK-4501 - X-Coordinate,STARLINK-32178 - X-Coordinate,STARLINK-5309 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-31938 - X-Coordinate,STARLINK-31313 - X-Coordinate,STARLINK-4485 - X-Coordinate,STARLINK-3753 - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-31870 - X-Coordinate,STARLINK-30852 - X-Coordinate,STARLINK-31684 - X-Coordinate,STARLINK-3973 - X-Coordinate,STARLINK-31104 - X-Coordinate,STARLINK-2689 - X-Coordinate,STARLINK-3190 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-11097 [DTC] - X-Coordinate,STARLINK-31368 - X-Coordinate,STARLINK-30961 - X-Coordinate,STARLINK-30072 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-31551 - X-Coordinate,STARLINK-5062 - X-Coordinate,STARLINK-5149 - X-Coordinate,STARLINK-31731 - X-Coordinate,STARLINK-2309 - X-Coordinate,STARLINK-30440 - X-Coordinate,STARLINK-4258 - X-Coordinate,STARLINK-5020 - X-Coordinate,STARLINK-6055 - X-Coordinate,STARLINK-5989 - X-Coordinate,STARLINK-31857 - X-Coordinate,STARLINK-2728 - X-Coordinate,STARLINK-2348 - X-Coordinate,STARLINK-4568 - X-Coordinate,STARLINK-31244 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-30270 - X-Coordinate,STARLINK-3635 - X-Coordinate,STARLINK-5153 - X-Coordinate,STARLINK-31792 - X-Coordinate,STARLINK-11247 [DTC] - X-Coordinate,STARLINK-30088 - X-Coordinate,STARLINK-30508 - X-Coordinate,STARLINK-5064 - X-Coordinate,STARLINK-1476 - X-Coordinate,STARLINK-4379 - X-Coordinate,STARLINK-31485 - X-Coordinate,STARLINK-6188 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5958 - Y-Coordinate,STARLINK-2471 - Y-Coordinate,STARLINK-31390 - Y-Coordinate,STARLINK-1666 - Y-Coordinate,STARLINK-2546 - Y-Coordinate,STARLINK-30414 - Y-Coordinate,STARLINK-31254 - Y-Coordinate,STARLINK-5348 - Y-Coordinate,STARLINK-2472 - Y-Coordinate,STARLINK-31512 - Y-Coordinate,STARLINK-3971 - Y-Coordinate,STARLINK-31507 - Y-Coordinate,STARLINK-5578 - Y-Coordinate,STARLINK-30592 - Y-Coordinate,STARLINK-4320 - Y-Coordinate,STARLINK-1996 - Y-Coordinate,STARLINK-31242 - Y-Coordinate,STARLINK-2643 - Y-Coordinate,STARLINK-6086 - Y-Coordinate,STARLINK-5427 - Y-Coordinate,STARLINK-5510 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-1019 - Y-Coordinate,STARLINK-3808 - Y-Coordinate,STARLINK-31175 - Y-Coordinate,STARLINK-5646 - Y-Coordinate,STARLINK-1036 - Y-Coordinate,STARLINK-5525 - Y-Coordinate,STARLINK-2190 - Y-Coordinate,STARLINK-31583 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-4375 - Y-Coordinate,STARLINK-31394 - Y-Coordinate,STARLINK-3561 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-1267 - Y-Coordinate,STARLINK-30444 - Y-Coordinate,STARLINK-30581 - Y-Coordinate,STARLINK-5827 - Y-Coordinate,STARLINK-30916 - Y-Coordinate,STARLINK-4202 - Y-Coordinate,STARLINK-1104 - Y-Coordinate,STARLINK-2123 - Y-Coordinate,STARLINK-1980 - Y-Coordinate,STARLINK-30243 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-6054 - Y-Coordinate,STARLINK-6311 - Y-Coordinate,STARLINK-5486 - Y-Coordinate,STARLINK-32270 - Y-Coordinate,STARLINK-4501 - Y-Coordinate,STARLINK-32178 - Y-Coordinate,STARLINK-5309 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-31938 - Y-Coordinate,STARLINK-31313 - Y-Coordinate,STARLINK-4485 - Y-Coordinate,STARLINK-3753 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-31870 - Y-Coordinate,STARLINK-30852 - Y-Coordinate,STARLINK-31684 - Y-Coordinate,STARLINK-3973 - Y-Coordinate,STARLINK-31104 - Y-Coordinate,STARLINK-2689 - Y-Coordinate,STARLINK-3190 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-11097 [DTC] - Y-Coordinate,STARLINK-31368 - Y-Coordinate,STARLINK-30961 - Y-Coordinate,STARLINK-30072 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-31551 - Y-Coordinate,STARLINK-5062 - Y-Coordinate,STARLINK-5149 - Y-Coordinate,STARLINK-31731 - Y-Coordinate,STARLINK-2309 - Y-Coordinate,STARLINK-30440 - Y-Coordinate,STARLINK-4258 - Y-Coordinate,STARLINK-5020 - Y-Coordinate,STARLINK-6055 - Y-Coordinate,STARLINK-5989 - Y-Coordinate,STARLINK-31857 - Y-Coordinate,STARLINK-2728 - Y-Coordinate,STARLINK-2348 - Y-Coordinate,STARLINK-4568 - Y-Coordinate,STARLINK-31244 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-30270 - Y-Coordinate,STARLINK-3635 - Y-Coordinate,STARLINK-5153 - Y-Coordinate,STARLINK-31792 - Y-Coordinate,STARLINK-11247 [DTC] - Y-Coordinate,STARLINK-30088 - Y-Coordinate,STARLINK-30508 - Y-Coordinate,STARLINK-5064 - Y-Coordinate,STARLINK-1476 - Y-Coordinate,STARLINK-4379 - Y-Coordinate,STARLINK-31485 - Y-Coordinate,STARLINK-6188 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5958 - Z-Coordinate,STARLINK-2471 - Z-Coordinate,STARLINK-31390 - Z-Coordinate,STARLINK-1666 - Z-Coordinate,STARLINK-2546 - Z-Coordinate,STARLINK-30414 - Z-Coordinate,STARLINK-31254 - Z-Coordinate,STARLINK-5348 - Z-Coordinate,STARLINK-2472 - Z-Coordinate,STARLINK-31512 - Z-Coordinate,STARLINK-3971 - Z-Coordinate,STARLINK-31507 - Z-Coordinate,STARLINK-5578 - Z-Coordinate,STARLINK-30592 - Z-Coordinate,STARLINK-4320 - Z-Coordinate,STARLINK-1996 - Z-Coordinate,STARLINK-31242 - Z-Coordinate,STARLINK-2643 - Z-Coordinate,STARLINK-6086 - Z-Coordinate,STARLINK-5427 - Z-Coordinate,STARLINK-5510 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-1019 - Z-Coordinate,STARLINK-3808 - Z-Coordinate,STARLINK-31175 - Z-Coordinate,STARLINK-5646 - Z-Coordinate,STARLINK-1036 - Z-Coordinate,STARLINK-5525 - Z-Coordinate,STARLINK-2190 - Z-Coordinate,STARLINK-31583 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-4375 - Z-Coordinate,STARLINK-31394 - Z-Coordinate,STARLINK-3561 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-1267 - Z-Coordinate,STARLINK-30444 - Z-Coordinate,STARLINK-30581 - Z-Coordinate,STARLINK-5827 - Z-Coordinate,STARLINK-30916 - Z-Coordinate,STARLINK-4202 - Z-Coordinate,STARLINK-1104 - Z-Coordinate,STARLINK-2123 - Z-Coordinate,STARLINK-1980 - Z-Coordinate,STARLINK-30243 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-6054 - Z-Coordinate,STARLINK-6311 - Z-Coordinate,STARLINK-5486 - Z-Coordinate,STARLINK-32270 - Z-Coordinate,STARLINK-4501 - Z-Coordinate,STARLINK-32178 - Z-Coordinate,STARLINK-5309 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-31938 - Z-Coordinate,STARLINK-31313 - Z-Coordinate,STARLINK-4485 - Z-Coordinate,STARLINK-3753 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-31870 - Z-Coordinate,STARLINK-30852 - Z-Coordinate,STARLINK-31684 - Z-Coordinate,STARLINK-3973 - Z-Coordinate,STARLINK-31104 - Z-Coordinate,STARLINK-2689 - Z-Coordinate,STARLINK-3190 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-11097 [DTC] - Z-Coordinate,STARLINK-31368 - Z-Coordinate,STARLINK-30961 - Z-Coordinate,STARLINK-30072 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-31551 - Z-Coordinate,STARLINK-5062 - Z-Coordinate,STARLINK-5149 - Z-Coordinate,STARLINK-31731 - Z-Coordinate,STARLINK-2309 - Z-Coordinate,STARLINK-30440 - Z-Coordinate,STARLINK-4258 - Z-Coordinate,STARLINK-5020 - Z-Coordinate,STARLINK-6055 - Z-Coordinate,STARLINK-5989 - Z-Coordinate,STARLINK-31857 - Z-Coordinate,STARLINK-2728 - Z-Coordinate,STARLINK-2348 - Z-Coordinate,STARLINK-4568 - Z-Coordinate,STARLINK-31244 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-30270 - Z-Coordinate,STARLINK-3635 - Z-Coordinate,STARLINK-5153 - Z-Coordinate,STARLINK-31792 - Z-Coordinate,STARLINK-11247 [DTC] - Z-Coordinate,STARLINK-30088 - Z-Coordinate,STARLINK-30508 - Z-Coordinate,STARLINK-5064 - Z-Coordinate,STARLINK-1476 - Z-Coordinate,STARLINK-4379 - Z-Coordinate,STARLINK-31485 - Z-Coordinate,STARLINK-6188 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5717.6941,6512.1743,-2018.6754,5151.3064,4586.4996,5396.6945,2846.1427,3386.4959,5280.0614,881.7702,4865.4966,-4022.4745,-906.4054,-1538.7069,6315.5405,247.1540,1364.8928,-2403.2387,-3506.0714,2531.5482,6458.0020,2998.6745,2137.1088,611.6801,0.0000,-3812.2240,4093.9118,6620.6964,-5794.6421,-4425.5550,-471.3740,3735.3046,-247.7889,-4034.1602,3521.5730,4295.7705,-5346.3020,-190.3318,6820.5259,-3115.8674,3683.4108,-3949.0423,-5677.7122,-201.0147,-3070.5316,-5945.5469,2450.7357,1382.7938,-2336.5396,6445.0334,-3399.1916,-1045.5345,-4658.1537,3442.8999,-6070.0079,3718.4797,3605.2975,-3962.3069,-2093.5793,-1657.3517,5173.6889,6414.6414,4399.5791,2201.5853,6503.5061,-881.1418,-1501.9109,-3984.5139,-5929.2748,-4139.5563,-895.4126,6018.4688,-1009.2836,-302.8979,3863.9014,19.0016,-609.5976,-4579.0558,-1632.5363,0.0000,2882.0815,-678.6962,3999.9752,1596.7429,929.0271,-2714.6473,3985.6247,-5727.3950,3181.5456,5970.6706,801.6022,4086.3596,-3891.4927,-5066.2053,-5408.0363,-4077.9171,-2591.0896,-919.6757,5701.3061,3602.7382,376514.0666,366005.6196,363597.2690,368551.0464,375503.5186,372158.7450,366019.2366,368871.8245,-305689713.4034,-305706077.5883,-305709134.8361,-305697699.9215,367702.9043,-305702310.7193,352.2453,1738.8569,-6530.2209,-2475.8567,-1263.6219,-4046.6976,5572.2629,5944.9902,-2314.4517,4971.6605,822.1930,2988.2320,-6348.9365,-4212.7028,2008.5614,-6015.0373,-6534.7229,5649.1896,4178.2906,5286.9035,2555.4604,-5708.8567,-6415.7954,-4583.0414,0.0000,3384.9912,1031.9233,847.8558,1068.0066,4817.0909,-6021.2908,-1364.9880,6338.4383,-4627.8262,2284.5039,3465.4972,-1880.4041,5124.6448,1079.5809,3616.3318,-2022.2123,-1149.0689,3052.0672,6427.4745,4037.2633,-1018.4343,-6306.5285,-6567.0888,-1931.2333,-2227.0245,-5403.5407,-5934.7960,-4374.2266,-5854.7933,-1765.9851,-5578.4973,-3072.4905,1222.6927,6594.2028,5160.3927,-2680.4599,1980.3099,3946.2484,-6360.9647,-335.8832,-4667.3265,-5519.1325,1211.2476,1822.0608,-4637.1338,-6644.9094,2033.9578,-5150.6704,2854.6797,5304.4969,5004.9946,-4824.9174,-4681.5131,6587.1663,0.0000,4506.2718,2558.0809,-5457.1882,-4039.6822,-5654.0073,-6100.5233,3668.6713,2683.8031,5778.4616,-515.3322,6390.4556,-376.0243,-2985.2019,-4324.6136,1054.9290,3987.3014,3488.6909,-51.2753,-3737.7287,-5798.5901,-17239.0579,10940.9905,-5601.0195,-6337.5905,-1099.5500,-717.2999,1664.6078,-2504.8776,130464052.8955,130453244.5468,130448618.4494,130449546.3322,-1771.9007,130450297.5391,-3870.1388,1358.1736,65.6429,3814.4474,-4957.2829,1054.4549,-2773.2230,1045.4657,-3749.9005,-4564.7359,-4876.9009,4606.5537,-2630.8703,5164.5434,-1957.0498,3363.2823,1227.1625,2843.1096,4230.2725,-3639.2736,299.2686,2395.8375,1434.9596,-5099.0628,0.0000,-4715.7073,5444.4206,1861.5348,3388.2349,1710.6531,3097.8133,5674.2750,2437.5785,-3153.3579,-5466.9122,-4061.0744,-3981.7812,-4660.4938,-238.1443,4867.4858,-5486.8660,-5415.2147,2407.8816,-2211.7957,-4690.3271,-3184.7414,-1547.2858,-1620.6972,-6255.6289,375.0783,-2649.0325,3248.9253,-2723.9838,1019.4392,2552.7510,1388.2022,4874.4584,5464.3267,-518.1290,-4152.3610,3714.0060,950.4537,3527.4168,-781.4679,2212.1355,-5029.2315,-3884.1806,-5293.4745,2841.3117,3056.4844,-1673.0198,-2759.0190,-4380.9927,-6320.1871,-2221.3251,4663.2957,-4819.2895,-2124.9345,1617.6530,0.0000,4436.1728,6414.2592,-159.5569,-5327.2095,3813.5933,1752.4259,-4114.0274,-2688.1174,2085.6736,-3352.2676,-2313.7985,-5466.1755,4389.6584,-1712.5226,-4220.8255,3924.3200,-5409.9872,-6510.4623,521.3724,983.7902,-84517.6275,-85603.9892,-83549.2042,-86147.3581,-80549.5629,-86821.9772,-94805.8486,-84874.1053,69667840.3967,69698069.3132,69660874.1672,69682440.9700,-86041.3289,69676175.7656,
3600.000,3434.5433,-6150.1509,3320.3426,-1095.2224,-4954.9787,-2141.8529,-3861.4062,-4883.6732,-1294.0259,-5065.5542,-6584.5936,1342.4858,3492.6066,5150.7700,-2271.6331,2654.6285,2076.1229,-1685.6431,1363.1768,-5275.9525,-4784.0182,430.0252,-469.8626,3701.2254,0.0000,1270.7477,-5611.1873,-4934.1693,5835.3975,233.3657,2560.0869,1039.9703,-2499.1883,5643.4519,-5205.2449,-4037.6445,6823.7911,-3802.8624,-5916.9991,1573.4244,-2277.5816,5318.9242,4800.0649,-1747.6910,-573.4293,3996.0835,-837.7685,978.5753,2797.3547,-3827.0136,4838.3676,3368.8599,4863.6579,-550.0255,6607.6693,-1220.7579,1120.6849,3111.7315,-553.9107,-1585.5782,-4315.3181,-5095.0771,-4128.6851,1300.8943,-6179.6923,4251.6683,4466.6398,3223.0657,5458.0111,6125.9783,3268.4625,-4871.1041,4867.1233,-2183.7377,-5016.6891,-4237.0870,4240.5356,6068.8392,258.1608,0.0000,-2379.5234,-1858.5460,-549.3614,2968.6540,940.5412,3931.6344,-5259.7596,2020.9956,-4585.2654,-6295.5788,-2559.7131,-3635.2982,6515.9743,6175.4380,3011.1320,202.5777,-1398.5772,337.2991,-2658.2112,-446.7147,369496.1139,352389.4440,351671.9680,355114.4085,364903.1873,357931.3860,355726.3847,355481.0433,-329026279.0132,-329044571.8434,-329043259.2765,-329034619.7176,356827.4500,-329038129.8184,-3832.8281,66.3445,4177.7287,3997.2137,4522.2047,4323.2537,-1636.5398,-4156.0571,3924.3504,-2950.2920,1573.0151,-6230.1598,3763.2916,4072.7182,-2283.0036,3225.7584,4822.2405,-3729.1092,-6630.9250,-4434.6206,-1466.8978,4368.9003,6266.3505,3016.3177,0.0000,-6126.8788,2566.9341,2051.6466,-3249.3309,-5064.8369,6066.2293,-1245.8649,-6104.8300,3772.6132,1748.0345,1076.8676,-734.3567,-4376.5989,1400.2178,-6541.7449,5674.1645,-3040.1892,-4480.3262,-6034.0964,-5922.5170,-3002.2824,4040.2001,6483.5318,-2708.7872,3458.2418,4607.1012,2385.1473,4379.4232,4933.1419,-872.5106,6248.3761,4582.9376,-5237.0590,-5827.0546,-6569.8406,5384.9159,1540.8171,204.9665,5207.8798,1987.5387,1812.1156,5227.5206,-5516.0475,-3669.6564,3206.9249,4243.5055,1522.5161,2640.8061,-5711.1199,-4268.3718,-4427.8166,1754.5318,2755.3823,-6512.6964,0.0000,-311.6773,-5557.0653,5551.4991,4244.8900,6813.2957,5030.3714,935.5769,-3758.9749,-2566.9187,2491.9114,-5889.5012,4734.5324,729.5582,2125.6650,-4353.2122,-2488.9123,-4948.4107,6013.9324,4943.7896,5560.1752,78746.1315,103999.5549,87900.9465,89203.4015,91566.6824,89847.6202,94018.3996,90894.8765,46798445.1027,46792242.8602,46776693.3459,46793795.0603,90365.8162,46785411.6518,4602.3266,3071.8003,-4278.6128,-5490.6437,1460.7379,-4838.3826,5393.8519,2598.3257,5485.1509,3442.4382,1482.8000,-2414.9037,4645.1040,-1948.9672,6104.2517,-5495.4735,-4309.7297,-5396.4793,-1383.2421,239.6798,-4830.3234,-5305.0132,2879.3311,4941.9132,0.0000,3001.8085,-3086.5087,-4419.5947,1274.7165,-4481.6810,1658.8547,-6748.2597,1636.1680,-1230.2512,4151.5207,5417.5064,905.2365,3781.3838,-3287.1589,-1155.0917,3201.1459,2932.8279,2062.0237,-2603.5490,3494.7590,4628.0856,5569.2275,-2162.8423,5739.0693,-4480.8984,-1761.1629,-5474.0145,-2318.4518,-4754.3487,1434.3479,2513.7347,-4908.1542,-3178.9298,3714.8900,946.1814,-446.4613,-4207.1278,-5514.3599,4125.0343,2274.6179,5130.9015,693.0990,2110.4398,1821.5132,453.7386,4354.5147,4670.3262,3993.5122,3259.0812,-2143.1546,-3063.8455,5067.4765,-1724.0057,2489.1277,0.0000,-6534.6852,-3747.4963,3822.4939,4503.4900,375.7727,2626.1792,4195.7184,5373.6909,-4508.6214,-1126.7231,-2362.7785,3310.0927,641.7970,-2156.8554,4476.8601,-6469.0132,4645.9240,2624.6806,-3916.2065,-4064.1279,-83736.2787,-84913.2011,-82694.2815,-86401.2281,-79484.7968,-82730.3157,-93999.0724,-85980.7666,69606105.1489,69639394.7158,69604558.0955,69620467.3547,-84946.9466,69616452.5227,
7200.000,-815.1937,3165.0453,-4228.2811,-2913.7249,3247.9537,-2663.3709,4598.9179,5113.0607,-2703.1336,6781.4345,5668.7946,1372.5743,-5758.7606,-5839.9862,-2274.9745,-5571.8106,-5366.0096,5691.8086,990.9147,5775.2017,1721.4224,-4492.8886,-2226.9824,-6541.5093,0.0000,1000.2244,5206.0854,2094.7792,-2385.5784,4440.8602,-3722.6165,-5781.7410,4429.2324,-4874.0328,5482.3773,3455.1301,-5710.6960,6246.5341,2956.2559,476.5723,843.8931,-4396.4741,-1299.7550,3536.8111,3312.2771,-1193.7074,-2691.2921,-3473.1653,-3789.9845,-880.7751,-4510.0139,-5484.6378,-3174.7493,-3521.1508,-3910.6564,-2424.2224,-4526.9366,-1694.7062,3763.9428,3777.2208,1818.7055,1809.1018,3595.2792,-5000.1003,2843.4310,-6590.3134,-5500.3167,-1065.1091,-1794.4507,-5844.3261,-5394.8163,2915.0755,-6797.9131,2549.8864,4493.1629,6299.6299,-6577.4771,-5241.4968,1928.3561,0.0000,2928.6318,2377.7023,-3890.5713,-5718.8442,-2504.0635,-4141.1384,4918.2828,2426.1554,5346.4093,3386.6871,3705.4059,2304.8039,-3583.7655,-4951.3768,-491.0064,4343.7612,4062.3578,1860.5881,-1894.1079,-3480.5787,338140.9166,315571.3755,317325.6560,321352.2169,331265.7644,320123.7378,322500.4471,324809.8231,-329888001.5679,-329910562.4960,-329899543.2213,-329902483.1168,323207.8238,-329899598.5567,6419.7322,-2758.3425,426.2862,-5189.5924,-5239.8252,-3776.6521,-2925.7401,463.9302,-5252.3690,395.6331,-2858.0608,6471.2520,-405.8223,-2368.1017,-1070.4264,-89.3978,-1306.3728,1091.8713,6417.0756,1811.1596,-1657.2072,-2347.1548,-3692.3343,-1533.2819,0.0000,6851.8972,-4333.3824,-5030.0903,3991.4625,3707.2045,-2459.9862,622.4618,2628.4804,-907.1221,-4171.3206,-5134.3863,2813.1799,2934.3931,-4095.5196,5875.4370,-6765.3857,4846.2071,4347.8287,2210.7049,6058.2845,6196.8930,-976.2301,-3866.4125,5507.2810,-4267.0009,-1433.2713,1545.2815,-1636.8034,-2751.9134,3504.2690,-4427.3489,-4951.6959,6524.5359,3462.0829,4852.3972,-5898.9656,-5126.3785,-4444.5039,-2005.8736,-3415.1543,523.3947,-2989.7706,5970.2730,4104.0146,-432.1559,-588.6197,-5069.8670,91.5681,6216.7335,1017.1544,2585.0430,858.8312,683.4395,4170.8664,0.0000,-4025.0932,6430.5203,-3454.5998,-3757.8253,-4729.7514,-1377.2488,-4586.7474,4683.1449,-1518.7222,-3541.5370,2200.7607,-6304.1877,2412.4767,1426.1047,6608.6434,1873.1792,5513.2035,-4719.9350,-4834.6713,-3905.1437,170147.1089,190568.9620,175880.2322,180331.4581,178748.7829,174555.2110,181084.7675,176521.5618,-40050211.9590,-40053289.8032,-40075513.9022,-40050735.7830,176949.1092,-40062305.4124,-2429.6256,-5451.8684,5344.5777,3434.4923,3018.5145,5016.3957,-4140.5550,-4648.0802,-3522.6216,342.9107,2778.5830,-1640.5419,-3837.5611,-2686.3700,-6439.9465,4058.7997,3939.1254,3488.3330,-2364.7766,3296.9693,6514.9020,4644.0631,-5409.8664,-1486.8201,0.0000,485.3809,-1299.7334,4276.1485,-4967.7095,3495.1459,-5125.0308,3772.5120,-4443.2460,4786.6390,-119.1354,-2941.2598,2713.4896,-593.4059,4705.3630,-3447.4284,1099.6346,1829.6144,-5181.0919,5358.8012,-74.2700,-2587.8759,-6329.1332,4532.6503,-1897.6715,5247.8509,5023.2421,3794.7810,5941.0286,5206.0084,-4359.5373,-4633.4736,1121.4289,-1317.9210,-4691.5681,2948.9083,-3121.4406,4044.6220,3830.8936,-4114.5104,-5256.8494,-2033.4444,2919.4394,2910.1065,-5157.6913,-3704.4505,-4281.1134,-3711.3601,-680.4655,1712.3559,5160.4764,-749.8168,-1690.9712,4398.6380,-5260.1456,0.0000,4845.5769,-1141.5647,-4333.5561,-620.1519,-4340.6617,-5358.6638,-1005.1360,-4409.0791,4115.0472,4795.3499,5302.3280,1262.5126,-4979.7409,4543.2991,-2058.8936,5048.9229,-1110.9076,4182.0591,4440.8407,4487.3749,-82961.6155,-84215.2924,-82434.7590,-83197.5433,-78779.6062,-84088.1069,-92574.4251,-83099.8475,69545037.5109,69579877.3737,69549927.3447,69555956.3705,-83844.2558,69556726.7713,
