sl_100_86400_20300220 Coordinates.csv
2030/02/20 07:47:00.0000 UTC

Generated: Tue Oct  8 21:53:31 2024,
Start: 2030/02/20 07:47:00.00, Stop: 2030/02/21 07:47:00.00,
TIME_UNITS,STARLINK-31709 - X-Coordinate,STARLINK-31191 - X-Coordinate,STARLINK-32075 - X-Coordinate,STARLINK-4779 - X-Coordinate,STARLINK-5600 - X-Coordinate,STARLINK-2155 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-2372 - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-30852 - X-Coordinate,STARLINK-5689 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-30887 - X-Coordinate,STARLINK-4489 - X-Coordinate,STARLINK-11191 [DTC] - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-5913 - X-Coordinate,STARLINK-31275 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-31623 - X-Coordinate,STARLINK-2331 - X-Coordinate,STARLINK-5459 - X-Coordinate,STARLINK-5782 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-3920 - X-Coordinate,STARLINK-3527 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-5142 - X-Coordinate,STARLINK-5326 - X-Coordinate,STARLINK-1542 - X-Coordinate,STARLINK-2562 - X-Coordinate,STARLINK-30908 - X-Coordinate,STARLINK-1758 - X-Coordinate,STARLINK-4354 - X-Coordinate,STARLINK-4793 - X-Coordinate,STARLINK-31018 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-2483 - X-Coordinate,STARLINK-31491 - X-Coordinate,STARLINK-30307 - X-Coordinate,STARLINK-5336 - X-Coordinate,STARLINK-32286 - X-Coordinate,STARLINK-3310 - X-Coordinate,STARLINK-4009 - X-Coordinate,STARLINK-30845 - X-Coordinate,STARLINK-5243 - X-Coordinate,STARLINK-5604 - X-Coordinate,STARLINK-30498 - X-Coordinate,STARLINK-5342 - X-Coordinate,STARLINK-4786 - X-Coordinate,STARLINK-5885 - X-Coordinate,STARLINK-5262 - X-Coordinate,STARLINK-3768 - X-Coordinate,STARLINK-5532 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-1309 - X-Coordinate,STARLINK-6033 - X-Coordinate,STARLINK-4471 - X-Coordinate,STARLINK-1547 - X-Coordinate,STARLINK-6038 - X-Coordinate,STARLINK-2161 - X-Coordinate,STARLINK-1052 - X-Coordinate,STARLINK-31645 - X-Coordinate,STARLINK-31868 - X-Coordinate,STARLINK-5341 - X-Coordinate,STARLINK-11116 [DTC] - X-Coordinate,STARLINK-3139 - X-Coordinate,STARLINK-3823 - X-Coordinate,STARLINK-2352 - X-Coordinate,STARLINK-31205 - X-Coordinate,STARLINK-31664 - X-Coordinate,STARLINK-5762 - X-Coordinate,STARLINK-5545 - X-Coordinate,STARLINK-31375 - X-Coordinate,STARLINK-5358 - X-Coordinate,STARLINK-31860 - X-Coordinate,STARLINK-4322 - X-Coordinate,STARLINK-6136 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-4202 - X-Coordinate,STARLINK-30484 - X-Coordinate,STARLINK-30903 - X-Coordinate,STARLINK-5188 - X-Coordinate,STARLINK-4472 - X-Coordinate,STARLINK-6108 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-32222 - X-Coordinate,STARLINK-31171 - X-Coordinate,STARLINK-30144 - X-Coordinate,STARLINK-5308 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-3814 - X-Coordinate,STARLINK-32265 - X-Coordinate,STARLINK-3936 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-31919 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31709 - Y-Coordinate,STARLINK-31191 - Y-Coordinate,STARLINK-32075 - Y-Coordinate,STARLINK-4779 - Y-Coordinate,STARLINK-5600 - Y-Coordinate,STARLINK-2155 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-2372 - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-30852 - Y-Coordinate,STARLINK-5689 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-30887 - Y-Coordinate,STARLINK-4489 - Y-Coordinate,STARLINK-11191 [DTC] - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-5913 - Y-Coordinate,STARLINK-31275 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-31623 - Y-Coordinate,STARLINK-2331 - Y-Coordinate,STARLINK-5459 - Y-Coordinate,STARLINK-5782 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-3920 - Y-Coordinate,STARLINK-3527 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-5142 - Y-Coordinate,STARLINK-5326 - Y-Coordinate,STARLINK-1542 - Y-Coordinate,STARLINK-2562 - Y-Coordinate,STARLINK-30908 - Y-Coordinate,STARLINK-1758 - Y-Coordinate,STARLINK-4354 - Y-Coordinate,STARLINK-4793 - Y-Coordinate,STARLINK-31018 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-2483 - Y-Coordinate,STARLINK-31491 - Y-Coordinate,STARLINK-30307 - Y-Coordinate,STARLINK-5336 - Y-Coordinate,STARLINK-32286 - Y-Coordinate,STARLINK-3310 - Y-Coordinate,STARLINK-4009 - Y-Coordinate,STARLINK-30845 - Y-Coordinate,STARLINK-5243 - Y-Coordinate,STARLINK-5604 - Y-Coordinate,STARLINK-30498 - Y-Coordinate,STARLINK-5342 - Y-Coordinate,STARLINK-4786 - Y-Coordinate,STARLINK-5885 - Y-Coordinate,STARLINK-5262 - Y-Coordinate,STARLINK-3768 - Y-Coordinate,STARLINK-5532 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-1309 - Y-Coordinate,STARLINK-6033 - Y-Coordinate,STARLINK-4471 - Y-Coordinate,STARLINK-1547 - Y-Coordinate,STARLINK-6038 - Y-Coordinate,STARLINK-2161 - Y-Coordinate,STARLINK-1052 - Y-Coordinate,STARLINK-31645 - Y-Coordinate,STARLINK-31868 - Y-Coordinate,STARLINK-5341 - Y-Coordinate,STARLINK-11116 [DTC] - Y-Coordinate,STARLINK-3139 - Y-Coordinate,STARLINK-3823 - Y-Coordinate,STARLINK-2352 - Y-Coordinate,STARLINK-31205 - Y-Coordinate,STARLINK-31664 - Y-Coordinate,STARLINK-5762 - Y-Coordinate,STARLINK-5545 - Y-Coordinate,STARLINK-31375 - Y-Coordinate,STARLINK-5358 - Y-Coordinate,STARLINK-31860 - Y-Coordinate,STARLINK-4322 - Y-Coordinate,STARLINK-6136 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-4202 - Y-Coordinate,STARLINK-30484 - Y-Coordinate,STARLINK-30903 - Y-Coordinate,STARLINK-5188 - Y-Coordinate,STARLINK-4472 - Y-Coordinate,STARLINK-6108 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-32222 - Y-Coordinate,STARLINK-31171 - Y-Coordinate,STARLINK-30144 - Y-Coordinate,STARLINK-5308 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-3814 - Y-Coordinate,STARLINK-32265 - Y-Coordinate,STARLINK-3936 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-31919 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31709 - Z-Coordinate,STARLINK-31191 - Z-Coordinate,STARLINK-32075 - Z-Coordinate,STARLINK-4779 - Z-Coordinate,STARLINK-5600 - Z-Coordinate,STARLINK-2155 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-2372 - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-30852 - Z-Coordinate,STARLINK-5689 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-30887 - Z-Coordinate,STARLINK-4489 - Z-Coordinate,STARLINK-11191 [DTC] - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-5913 - Z-Coordinate,STARLINK-31275 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-31623 - Z-Coordinate,STARLINK-2331 - Z-Coordinate,STARLINK-5459 - Z-Coordinate,STARLINK-5782 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-3920 - Z-Coordinate,STARLINK-3527 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-5142 - Z-Coordinate,STARLINK-5326 - Z-Coordinate,STARLINK-1542 - Z-Coordinate,STARLINK-2562 - Z-Coordinate,STARLINK-30908 - Z-Coordinate,STARLINK-1758 - Z-Coordinate,STARLINK-4354 - Z-Coordinate,STARLINK-4793 - Z-Coordinate,STARLINK-31018 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-2483 - Z-Coordinate,STARLINK-31491 - Z-Coordinate,STARLINK-30307 - Z-Coordinate,STARLINK-5336 - Z-Coordinate,STARLINK-32286 - Z-Coordinate,STARLINK-3310 - Z-Coordinate,STARLINK-4009 - Z-Coordinate,STARLINK-30845 - Z-Coordinate,STARLINK-5243 - Z-Coordinate,STARLINK-5604 - Z-Coordinate,STARLINK-30498 - Z-Coordinate,STARLINK-5342 - Z-Coordinate,STARLINK-4786 - Z-Coordinate,STARLINK-5885 - Z-Coordinate,STARLINK-5262 - Z-Coordinate,STARLINK-3768 - Z-Coordinate,STARLINK-5532 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-1309 - Z-Coordinate,STARLINK-6033 - Z-Coordinate,STARLINK-4471 - Z-Coordinate,STARLINK-1547 - Z-Coordinate,STARLINK-6038 - Z-Coordinate,STARLINK-2161 - Z-Coordinate,STARLINK-1052 - Z-Coordinate,STARLINK-31645 - Z-Coordinate,STARLINK-31868 - Z-Coordinate,STARLINK-5341 - Z-Coordinate,STARLINK-11116 [DTC] - Z-Coordinate,STARLINK-3139 - Z-Coordinate,STARLINK-3823 - Z-Coordinate,STARLINK-2352 - Z-Coordinate,STARLINK-31205 - Z-Coordinate,STARLINK-31664 - Z-Coordinate,STARLINK-5762 - Z-Coordinate,STARLINK-5545 - Z-Coordinate,STARLINK-31375 - Z-Coordinate,STARLINK-5358 - Z-Coordinate,STARLINK-31860 - Z-Coordinate,STARLINK-4322 - Z-Coordinate,STARLINK-6136 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-4202 - Z-Coordinate,STARLINK-30484 - Z-Coordinate,STARLINK-30903 - Z-Coordinate,STARLINK-5188 - Z-Coordinate,STARLINK-4472 - Z-Coordinate,STARLINK-6108 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-32222 - Z-Coordinate,STARLINK-31171 - Z-Coordinate,STARLINK-30144 - Z-Coordinate,STARLINK-5308 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-3814 - Z-Coordinate,STARLINK-32265 - Z-Coordinate,STARLINK-3936 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-31919 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6478.1134,2085.9105,-1589.9811,139.2835,-795.5549,-3986.6741,-4263.4099,6372.7707,-1921.3249,1245.2310,4566.9056,-1107.9696,6274.0765,-2111.2397,3639.4197,-1074.6960,4457.0870,-1386.9410,-6739.0517,1858.9207,-884.8343,-2190.7536,3360.9604,-1408.0468,-3647.3746,69.4410,4446.5760,2493.3794,872.1756,5480.5878,-4540.9393,1101.4539,-3305.4107,-2030.7648,-2595.7585,3162.0217,-3528.0728,4013.0425,4078.3721,-131.3764,2554.4588,0.0000,3695.0887,-1054.1867,-4188.7320,-3706.5633,303.2314,541.5458,-5255.2132,-1835.3760,5476.6001,3170.5842,5996.0603,4781.6936,4253.1866,-955.3200,-2749.1952,6885.0873,-4304.8344,2098.7758,6186.6889,0.0000,4950.9887,1562.7821,-2487.2678,-5651.5868,2640.3877,-1646.7658,-3066.9752,-2259.6882,5592.7951,-5064.9422,6335.0550,0.0000,2796.8417,5226.1430,5703.6846,-895.4408,-4134.8232,4152.7359,162.1397,3339.6281,-3665.2236,-2588.1577,-3267.1325,-2312.7598,4171.8222,1950.2639,-3212.0289,3139.5691,-6458.2696,-5176.4640,-3206.4399,4531.6249,-5051.9577,3987.2195,-6274.8771,3340.2669,3374.2386,4411.8216,9021.9427,-15257.4389,7383.8897,4497.6678,-4070.6062,-2235.1832,917.2244,611.0569,-12212297.4473,-12196517.7118,-12221344.2456,-12212010.7983,1877.0728,-12207004.8174,758.4597,-5319.1146,4183.1899,-4759.1771,-5012.6163,1071.6222,-3534.7332,-2335.6033,6556.6124,6768.3153,3903.4022,6802.6730,1332.4886,5425.8144,1921.0387,-5860.3362,2520.8838,-6502.6973,-1634.4974,-6057.0427,-4866.0078,3625.9095,-4458.5670,-4818.8232,4804.2586,4028.9975,-2298.8375,-6396.0317,-3797.2916,-1024.7240,1913.6776,-4959.9711,2626.6934,50.2963,6171.5526,-5221.9845,-3798.9173,-815.2980,608.2029,-6825.7543,-6422.7756,0.0000,-5705.0868,4002.7751,5115.5433,-4542.0633,5613.7952,5531.9021,-4234.4898,6174.8879,3641.2716,2678.9621,3001.8254,5059.5342,-4560.6799,-6096.3894,-2775.4722,-1051.7621,-5019.0595,2407.0558,3151.1740,0.0000,505.6360,6662.3485,5264.5576,646.9625,-4539.8678,-6706.3210,-2760.2927,-4606.7853,1504.3705,-4707.5864,-545.8152,0.0000,4332.6062,2357.4131,2655.7708,5409.8750,5573.1645,-3587.0300,-5953.8350,5183.8846,-4000.8078,4373.4561,-5618.2682,2619.6662,-5322.6190,5719.4465,2894.2874,-4943.5301,1579.5897,4275.5842,1494.7111,2288.2219,-167.9341,-3390.6164,-565.9912,-5253.2632,-3790.3336,-3161.9840,-352606.4307,-373609.8687,-368030.3062,-365056.7097,-364731.1250,-366797.1497,-373008.9159,-370486.2017,337732149.3571,337763045.9282,337737779.5247,337752005.8328,-369444.3155,337750178.9752,-2002.4719,-3799.7211,-5170.7096,4867.5625,-4717.8687,-5481.8086,4156.7817,598.3660,-51.3115,-703.5705,3425.8877,86.1436,-2406.1483,-3691.5013,-5324.6279,3362.5184,4702.0700,1548.1584,573.8152,-2632.9236,4583.0967,-5509.9566,4090.6160,-4746.0705,-3223.8052,-5385.5616,-4653.1052,-638.8274,5732.7235,-3832.9849,-4790.3742,4688.1043,5351.0387,-6643.9513,-1414.0687,2829.5269,-4610.2499,5440.2224,-5449.9593,1032.3666,-585.7051,0.0000,1182.1760,5524.7016,1917.8409,-3532.2711,4049.1874,4067.0980,-1540.6672,-2533.7481,2212.9839,5500.3640,1605.7531,-80.5750,2727.6920,-2932.7808,-5744.8470,-377.0317,223.8464,6159.3129,98.2530,0.0000,-4641.7714,-123.6927,3776.9949,3495.4230,-4480.9055,289.8071,5482.1759,4503.6826,-3593.5412,-354.4852,2794.5194,0.0000,4620.8596,3669.3118,2910.5680,4190.1847,-312.8093,-4229.7280,-3651.9427,3106.3008,-4281.5755,4541.6319,-2190.6358,-5981.6018,-1503.7350,3299.7775,5266.2918,3133.1621,-1630.3525,1681.1448,-5977.1478,-4730.3519,4654.4049,4455.9323,-2746.3342,-2982.4631,4715.5660,-4123.0649,-24099.4032,-29794.8859,-23877.9185,-25618.9425,-20566.7289,-27796.8306,-34904.7469,-25421.4764,-17559861.2423,-17570041.7585,-17581407.8153,-17562621.5023,-26202.7030,-17567880.0645,
3600.000,-3906.2689,2282.1587,-3184.8054,4092.5400,4598.1238,2574.0112,5250.9643,-3532.9064,-441.3605,-3265.7852,-5070.8507,-898.6728,-6455.3045,543.1743,-6041.4130,3122.6081,-6266.0864,3693.9232,5453.4689,1464.2825,4076.4858,-2062.0923,692.3683,4187.7511,2284.8792,-4870.5445,-2138.4813,-491.9307,2885.5540,-1453.0126,4574.4213,2935.0428,1323.7952,-3194.1565,-413.1530,-399.9328,5670.1292,-2965.7613,-4915.5828,2632.1464,169.8876,0.0000,-837.3076,-2858.6244,2102.8451,5679.8650,-1779.6681,-4151.8805,6209.6799,1647.4200,-1504.2731,-5997.1759,-4763.0194,-3800.1394,-38.6803,3255.0356,-1590.7180,-4706.0870,4573.7976,2122.4118,-5655.1325,0.0000,-2462.4313,-3684.8958,-456.8198,1438.5889,-1160.6727,2917.4843,5808.4277,5818.3511,-4171.3930,5537.7781,-2944.0533,0.0000,-5560.0962,-6797.8257,-4496.1331,-2165.3039,2670.6827,-377.6384,2314.5953,-3995.8525,5355.6295,-855.2153,4614.0412,6205.4211,-956.7688,-3644.2820,1356.2348,1994.1069,5309.7078,3412.0462,4976.3033,-5990.1229,6378.8375,424.5392,3604.2484,347.5687,-418.1938,-2625.3858,95902.5760,79144.5076,99869.1498,96598.6464,87781.2741,92648.1917,92712.9087,95207.0184,-99284238.0972,-99272037.8931,-99286343.5950,-99286332.5752,94234.0073,-99279320.4464,2018.9563,4600.6477,-3846.4814,2280.2690,3867.6837,-5198.6273,-456.1893,3549.0803,-5323.3927,-5358.5292,62.4142,-5427.4640,470.1723,-6843.8626,1870.8828,5984.0831,-3024.3727,5196.2959,-357.4033,4004.3248,5369.7995,-1833.8807,5192.3352,1375.7858,-6292.8122,-3562.8491,5875.9823,5835.2037,980.2394,3894.1602,-5000.3817,5139.0503,-6180.5338,1532.0879,-4682.1981,6571.7209,349.8849,5149.2844,3599.5723,4917.7006,5820.4712,0.0000,4906.7651,-5117.8075,-6274.4438,3684.4230,-1705.7708,-3207.3997,2151.3522,-6190.2407,-2758.4563,199.0973,-43.3957,-3584.3150,4157.3650,2577.7636,-443.9156,-1163.3130,1474.1043,1097.1199,-1140.0073,0.0000,3777.7194,-4447.8197,-2567.0030,-3848.0181,6769.9435,4615.1887,-536.6265,3013.1675,2899.3231,1986.7511,1338.9334,0.0000,-1353.1797,413.4359,-4713.0728,-6430.8862,-4237.9169,5294.6269,6569.1300,-1370.7132,121.4253,-6442.7676,4454.3481,-2537.3141,5366.8384,-2034.3867,-6313.2072,3508.3650,-3121.0902,-5671.8765,-4238.0374,1283.7859,-2412.5204,4276.1485,-2254.9836,4228.2145,6189.4876,6229.0170,-339240.6179,-364330.4898,-357342.9229,-356175.5408,-352447.9185,-355524.8905,-360207.7372,-356007.0574,323067827.4243,323100589.8707,323073118.7128,323080686.5235,-357033.7716,323086905.5201,5204.7734,4535.4489,4655.2604,-4955.6617,3437.7779,3652.3986,-4503.5958,-4625.5049,4251.0012,-2916.0196,-4713.6705,-4156.1251,-2242.8124,-581.8919,2276.5017,1134.3742,-222.2287,2434.0715,-4309.8016,5361.7074,-326.0618,6360.7703,-4536.8293,5305.8210,-1386.8464,2952.9309,2740.5325,-3640.6300,-6243.3324,5325.3068,1112.7527,-3590.6540,-2576.6319,5963.9291,4962.8312,1397.6533,3969.5824,-3346.2108,3077.8009,-4077.3120,3759.0623,0.0000,-4782.3703,-3667.9897,1897.8958,-984.8400,-6487.9591,-4476.0948,-2178.8627,-2618.3657,-6190.4550,-3410.8779,-4991.3826,4593.1061,-5400.2659,5413.8479,6736.5630,5009.4349,4538.2366,-6523.8485,3856.7821,0.0000,5081.3784,3659.2742,-6443.9738,-5274.8143,638.4007,-4241.0978,-3632.2205,-1947.2267,4530.9829,3640.2967,-6156.9208,0.0000,-3913.9732,-36.5086,2378.4077,-1293.5622,4802.8981,4439.3499,554.9020,-5470.1854,4353.0112,-2079.8366,-2428.0268,1725.3863,4263.4933,-5484.6361,-2207.8759,-5285.3538,-2989.8420,2018.4821,2315.1676,3245.1094,-904.0834,-5380.7994,5387.5654,5433.3059,-3100.8148,853.9427,-25870.2230,-31360.2511,-25262.2504,-29017.4365,-21909.3336,-25868.3290,-36833.4149,-28766.6575,-17485554.5737,-17486203.4234,-17506720.6801,-17490972.2294,-27686.8479,-17490960.4540,
7200.000,187.7358,-5780.2597,6103.1698,-6694.6006,-6587.0935,-1044.4088,-5321.8228,-1291.4195,3763.4032,4736.3782,4800.3940,3632.3531,3429.0133,1435.4640,4857.1182,-3910.0170,4953.7541,-4882.1035,-2645.3046,-5145.6491,-4615.5904,5861.6669,-4202.2524,-6250.9825,662.2876,6145.8411,-427.9246,-2671.2351,-6225.6133,-2397.7400,-2653.8163,-5519.3131,562.5601,6704.5769,4314.2038,-3022.6857,-6401.8376,1355.9616,3980.0356,-5031.4994,-3558.4136,0.0000,-3222.8052,4887.0092,1305.7044,-4855.6380,4335.1230,6589.8991,-5090.7756,253.5666,-1874.5526,6519.3945,2528.8284,2352.8836,-4583.6859,-5388.2319,3009.5846,-339.9868,-2654.1300,-3108.0276,3539.0987,0.0000,124.2713,5098.1672,4463.7878,2711.2835,-634.5856,-4152.4910,-6305.1652,-6500.0039,1879.4316,-4702.1310,-1218.6624,0.0000,6755.2349,4925.0053,762.4062,4078.5655,1179.6333,-2952.0148,-3884.8193,4502.2098,-5885.8593,3382.0746,-4270.6564,-5936.7685,-3062.1646,5203.2165,544.7275,-6202.5949,-1244.2133,31.5569,-4795.4868,5809.2360,-4725.6288,-4221.2857,-250.4817,-4497.3279,-2017.2718,-231.7417,176774.4995,168037.1587,186004.5771,180084.9386,173665.2945,183808.2542,178292.4054,179776.8913,-179592407.6109,-179584443.7643,-179588396.6774,-179589786.8441,180496.2525,-179588340.7306,-5104.6375,-3037.4032,2985.3843,-22.5790,-2139.1306,6741.3810,3913.4005,-4298.1205,1982.4798,1820.5197,-3932.0617,2050.7867,-2710.7292,5057.0187,-3725.8291,-2861.5505,2077.9542,-1218.3360,3252.8048,-1261.6969,-2526.4009,1251.5940,-5052.2321,1550.8412,4648.0196,1733.6402,-6712.6475,-3144.4819,457.7181,-5849.2564,5400.5425,-4166.5902,6454.6622,44.7049,1925.8422,-4097.3104,2494.1449,-6554.2380,-5328.5521,-1440.6027,-3685.6867,0.0000,-3055.3157,4857.6410,5078.4951,-664.3537,-2046.6016,569.8427,1187.1848,3239.7907,-1584.5686,-2063.5920,-3867.5417,-407.3541,-3151.5929,1509.3438,4970.6308,865.5605,4030.5210,-5409.4309,-2220.2955,0.0000,-6612.8784,198.3322,371.3738,5774.8182,-5852.6148,-530.1352,2626.8569,-480.7707,-6229.9998,1968.8355,-3447.8207,0.0000,-1320.4787,-2986.9620,2862.1954,5009.9625,2086.5059,-5961.5786,-5063.8854,-2923.1341,3212.7103,5592.5486,-657.0420,65.2068,-4373.6753,-2010.9588,6313.5263,-1178.7877,3960.8978,5277.8289,4235.8905,-3783.7998,3589.3627,-4723.9295,5299.8581,-2835.6271,-6621.6906,-6083.3057,-305030.5942,-331513.2571,-323887.0824,-325281.3974,-317693.7663,-322245.9047,-325038.6354,-323047.6922,286348572.9442,286380349.4018,286356862.8791,286358576.9062,-321919.0321,286368444.3704,-4527.2596,-2103.0315,-755.1158,1268.6017,-59.7432,708.9230,2088.4951,5118.1419,-5352.9625,4691.6405,3055.8506,5476.4751,5260.4775,4445.6628,2776.1008,-4840.2925,-4431.8730,-4619.1609,5542.3157,-4359.5614,-4232.0130,-3518.4569,2183.5818,-2499.8153,4959.6649,2092.7991,1181.9390,5512.1328,3021.3782,-2408.7942,3304.9137,238.8470,-2146.2921,-1814.4196,-4954.7409,-4409.7965,-944.6705,-1300.9966,1542.9372,4496.2958,-4679.6647,0.0000,5270.3779,-529.7515,-4469.5255,4763.7213,4997.1151,1931.0289,4527.5505,6094.8820,6483.8367,-911.4660,5109.0656,-6546.8028,3919.9500,-3921.0939,-3809.6744,-6916.1508,-4531.2546,3042.1817,-5550.0051,0.0000,-1592.0490,-4564.9965,5295.1074,1977.3307,3591.3915,5489.0051,-731.7290,-2060.4646,-2017.6996,-4688.8762,5896.2677,0.0000,804.7789,-3641.0594,-6273.5007,-2449.4323,-6527.2596,-1929.4642,2833.3059,4337.7993,-1667.7352,-1962.1649,5313.2347,3562.5413,-4416.5795,4033.5360,-2533.3235,2066.8102,5429.7252,-4484.6689,2677.5974,181.9095,-3482.0852,2678.1853,-4371.5437,-4405.5299,-410.4831,3050.8961,-27657.9882,-32876.2224,-27293.4045,-29283.7006,-23640.8810,-28526.2668,-38138.8345,-27956.0153,-17411585.1022,-17402955.6934,-17431205.1885,-17419781.8001,-29168.0288,-17414027.9441,
