sl_100_5400_20301115 Coordinates.csv
2030/11/15 07:47:00.0000 UTC

Generated: Tue Oct  8 21:50:32 2024,
Start: 2030/11/15 07:47:00.00, Stop: 2030/11/15 09:17:00.00,
TIME_UNITS,STARLINK-5648 - X-Coordinate,STARLINK-3556 - X-Coordinate,STARLINK-4002 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-3549 - X-Coordinate,STARLINK-3328 - X-Coordinate,STARLINK-5303 - X-Coordinate,STARLINK-30961 - X-Coordinate,STARLINK-1038 - X-Coordinate,STARLINK-4455 - X-Coordinate,STARLINK-5323 - X-Coordinate,STARLINK-31753 - X-Coordinate,STARLINK-6284 - X-Coordinate,STARLINK-4126 - X-Coordinate,STARLINK-1057 - X-Coordinate,STARLINK-31510 - X-Coordinate,STARLINK-2641 - X-Coordinate,STARLINK-5239 - X-Coordinate,STARLINK-2064 - X-Coordinate,STARLINK-3176 - X-Coordinate,STARLINK-4576 - X-Coordinate,STARLINK-1039 - X-Coordinate,STARLINK-31958 - X-Coordinate,STARLINK-5106 - X-Coordinate,STARLINK-31153 - X-Coordinate,STARLINK-1741 - X-Coordinate,STARLINK-30136 - X-Coordinate,STARLINK-3193 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-5071 - X-Coordinate,STARLINK-31298 - X-Coordinate,STARLINK-4368 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-6141 - X-Coordinate,STARLINK-5981 - X-Coordinate,STARLINK-3511 - X-Coordinate,STARLINK-4564 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-30429 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-1923 - X-Coordinate,STARLINK-31295 - X-Coordinate,STARLINK-1555 - X-Coordinate,STARLINK-4055 - X-Coordinate,STARLINK-1168 - X-Coordinate,STARLINK-5467 - X-Coordinate,STARLINK-4293 - X-Coordinate,STARLINK-4017 - X-Coordinate,STARLINK-3623 - X-Coordinate,STARLINK-31204 - X-Coordinate,STARLINK-5812 - X-Coordinate,STARLINK-1066 - X-Coordinate,STARLINK-3943 - X-Coordinate,STARLINK-30158 - X-Coordinate,STARLINK-2002 - X-Coordinate,STARLINK-31666 - X-Coordinate,STARLINK-31248 - X-Coordinate,STARLINK-4067 - X-Coordinate,STARLINK-4412 - X-Coordinate,STARLINK-5027 - X-Coordinate,STARLINK-1309 - X-Coordinate,STARLINK-3972 - X-Coordinate,STARLINK-5187 - X-Coordinate,STARLINK-2556 - X-Coordinate,STARLINK-30222 - X-Coordinate,STARLINK-4021 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-5705 - X-Coordinate,STARLINK-30542 - X-Coordinate,STARLINK-30859 - X-Coordinate,STARLINK-32048 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-4706 - X-Coordinate,STARLINK-30261 - X-Coordinate,STARLINK-3615 - X-Coordinate,STARLINK-31462 - X-Coordinate,STARLINK-31100 - X-Coordinate,STARLINK-5315 - X-Coordinate,STARLINK-3580 - X-Coordinate,STARLINK-4618 - X-Coordinate,STARLINK-4758 - X-Coordinate,STARLINK-4651 - X-Coordinate,STARLINK-3743 - X-Coordinate,STARLINK-6067 - X-Coordinate,STARLINK-3370 - X-Coordinate,STARLINK-30816 - X-Coordinate,STARLINK-5431 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-5871 - X-Coordinate,STARLINK-2531 - X-Coordinate,STARLINK-4102 - X-Coordinate,STARLINK-5694 - X-Coordinate,STARLINK-5125 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-31833 - X-Coordinate,STARLINK-6098 - X-Coordinate,STARLINK-30716 - X-Coordinate,STARLINK-3568 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5648 - Y-Coordinate,STARLINK-3556 - Y-Coordinate,STARLINK-4002 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-3549 - Y-Coordinate,STARLINK-3328 - Y-Coordinate,STARLINK-5303 - Y-Coordinate,STARLINK-30961 - Y-Coordinate,STARLINK-1038 - Y-Coordinate,STARLINK-4455 - Y-Coordinate,STARLINK-5323 - Y-Coordinate,STARLINK-31753 - Y-Coordinate,STARLINK-6284 - Y-Coordinate,STARLINK-4126 - Y-Coordinate,STARLINK-1057 - Y-Coordinate,STARLINK-31510 - Y-Coordinate,STARLINK-2641 - Y-Coordinate,STARLINK-5239 - Y-Coordinate,STARLINK-2064 - Y-Coordinate,STARLINK-3176 - Y-Coordinate,STARLINK-4576 - Y-Coordinate,STARLINK-1039 - Y-Coordinate,STARLINK-31958 - Y-Coordinate,STARLINK-5106 - Y-Coordinate,STARLINK-31153 - Y-Coordinate,STARLINK-1741 - Y-Coordinate,STARLINK-30136 - Y-Coordinate,STARLINK-3193 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-5071 - Y-Coordinate,STARLINK-31298 - Y-Coordinate,STARLINK-4368 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-5981 - Y-Coordinate,STARLINK-3511 - Y-Coordinate,STARLINK-4564 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-30429 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-1923 - Y-Coordinate,STARLINK-31295 - Y-Coordinate,STARLINK-1555 - Y-Coordinate,STARLINK-4055 - Y-Coordinate,STARLINK-1168 - Y-Coordinate,STARLINK-5467 - Y-Coordinate,STARLINK-4293 - Y-Coordinate,STARLINK-4017 - Y-Coordinate,STARLINK-3623 - Y-Coordinate,STARLINK-31204 - Y-Coordinate,STARLINK-5812 - Y-Coordinate,STARLINK-1066 - Y-Coordinate,STARLINK-3943 - Y-Coordinate,STARLINK-30158 - Y-Coordinate,STARLINK-2002 - Y-Coordinate,STARLINK-31666 - Y-Coordinate,STARLINK-31248 - Y-Coordinate,STARLINK-4067 - Y-Coordinate,STARLINK-4412 - Y-Coordinate,STARLINK-5027 - Y-Coordinate,STARLINK-1309 - Y-Coordinate,STARLINK-3972 - Y-Coordinate,STARLINK-5187 - Y-Coordinate,STARLINK-2556 - Y-Coordinate,STARLINK-30222 - Y-Coordinate,STARLINK-4021 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-5705 - Y-Coordinate,STARLINK-30542 - Y-Coordinate,STARLINK-30859 - Y-Coordinate,STARLINK-32048 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-4706 - Y-Coordinate,STARLINK-30261 - Y-Coordinate,STARLINK-3615 - Y-Coordinate,STARLINK-31462 - Y-Coordinate,STARLINK-31100 - Y-Coordinate,STARLINK-5315 - Y-Coordinate,STARLINK-3580 - Y-Coordinate,STARLINK-4618 - Y-Coordinate,STARLINK-4758 - Y-Coordinate,STARLINK-4651 - Y-Coordinate,STARLINK-3743 - Y-Coordinate,STARLINK-6067 - Y-Coordinate,STARLINK-3370 - Y-Coordinate,STARLINK-30816 - Y-Coordinate,STARLINK-5431 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-5871 - Y-Coordinate,STARLINK-2531 - Y-Coordinate,STARLINK-4102 - Y-Coordinate,STARLINK-5694 - Y-Coordinate,STARLINK-5125 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-31833 - Y-Coordinate,STARLINK-6098 - Y-Coordinate,STARLINK-30716 - Y-Coordinate,STARLINK-3568 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5648 - Z-Coordinate,STARLINK-3556 - Z-Coordinate,STARLINK-4002 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-3549 - Z-Coordinate,STARLINK-3328 - Z-Coordinate,STARLINK-5303 - Z-Coordinate,STARLINK-30961 - Z-Coordinate,STARLINK-1038 - Z-Coordinate,STARLINK-4455 - Z-Coordinate,STARLINK-5323 - Z-Coordinate,STARLINK-31753 - Z-Coordinate,STARLINK-6284 - Z-Coordinate,STARLINK-4126 - Z-Coordinate,STARLINK-1057 - Z-Coordinate,STARLINK-31510 - Z-Coordinate,STARLINK-2641 - Z-Coordinate,STARLINK-5239 - Z-Coordinate,STARLINK-2064 - Z-Coordinate,STARLINK-3176 - Z-Coordinate,STARLINK-4576 - Z-Coordinate,STARLINK-1039 - Z-Coordinate,STARLINK-31958 - Z-Coordinate,STARLINK-5106 - Z-Coordinate,STARLINK-31153 - Z-Coordinate,STARLINK-1741 - Z-Coordinate,STARLINK-30136 - Z-Coordinate,STARLINK-3193 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-5071 - Z-Coordinate,STARLINK-31298 - Z-Coordinate,STARLINK-4368 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-5981 - Z-Coordinate,STARLINK-3511 - Z-Coordinate,STARLINK-4564 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-30429 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-1923 - Z-Coordinate,STARLINK-31295 - Z-Coordinate,STARLINK-1555 - Z-Coordinate,STARLINK-4055 - Z-Coordinate,STARLINK-1168 - Z-Coordinate,STARLINK-5467 - Z-Coordinate,STARLINK-4293 - Z-Coordinate,STARLINK-4017 - Z-Coordinate,STARLINK-3623 - Z-Coordinate,STARLINK-31204 - Z-Coordinate,STARLINK-5812 - Z-Coordinate,STARLINK-1066 - Z-Coordinate,STARLINK-3943 - Z-Coordinate,STARLINK-30158 - Z-Coordinate,STARLINK-2002 - Z-Coordinate,STARLINK-31666 - Z-Coordinate,STARLINK-31248 - Z-Coordinate,STARLINK-4067 - Z-Coordinate,STARLINK-4412 - Z-Coordinate,STARLINK-5027 - Z-Coordinate,STARLINK-1309 - Z-Coordinate,STARLINK-3972 - Z-Coordinate,STARLINK-5187 - Z-Coordinate,STARLINK-2556 - Z-Coordinate,STARLINK-30222 - Z-Coordinate,STARLINK-4021 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-5705 - Z-Coordinate,STARLINK-30542 - Z-Coordinate,STARLINK-30859 - Z-Coordinate,STARLINK-32048 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-4706 - Z-Coordinate,STARLINK-30261 - Z-Coordinate,STARLINK-3615 - Z-Coordinate,STARLINK-31462 - Z-Coordinate,STARLINK-31100 - Z-Coordinate,STARLINK-5315 - Z-Coordinate,STARLINK-3580 - Z-Coordinate,STARLINK-4618 - Z-Coordinate,STARLINK-4758 - Z-Coordinate,STARLINK-4651 - Z-Coordinate,STARLINK-3743 - Z-Coordinate,STARLINK-6067 - Z-Coordinate,STARLINK-3370 - Z-Coordinate,STARLINK-30816 - Z-Coordinate,STARLINK-5431 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-5871 - Z-Coordinate,STARLINK-2531 - Z-Coordinate,STARLINK-4102 - Z-Coordinate,STARLINK-5694 - Z-Coordinate,STARLINK-5125 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-31833 - Z-Coordinate,STARLINK-6098 - Z-Coordinate,STARLINK-30716 - Z-Coordinate,STARLINK-3568 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6454.1154,-920.0496,-768.7699,4836.5576,-598.3058,-2925.1593,4536.7935,900.5116,1538.2189,-1315.2306,51.9915,4015.6527,-5143.2239,-1768.8633,2787.6223,4474.8074,-2755.2542,2661.8559,2517.3724,-1295.5597,-1001.0852,-2764.2639,-1437.5850,-91.7860,-4703.7127,2336.1995,5888.0399,-3082.9352,2372.6449,5115.6608,1554.6599,-3593.1275,4202.0937,-344.6014,5359.5559,2807.7524,-3532.2172,-1810.2789,4970.1076,-5663.9991,-5104.4463,5617.4925,0.0000,-4417.4076,-2392.1197,-6443.9394,2459.4097,5138.1663,2230.1416,-38.0482,3500.4110,4770.3893,2292.3422,3065.4886,-1911.7483,2237.7609,-5000.7449,0.0000,-2051.0891,-4640.7018,-1083.9089,2209.1979,6750.6260,819.7850,6797.7160,-3414.7653,3129.5612,-2700.8999,-3097.6915,-4452.6003,0.0000,-404.5023,-2370.3813,-5177.5907,-4998.1543,-1644.9660,1385.7890,50.6692,-1202.6472,-6882.3366,-5398.6941,2076.9365,4631.4380,-1173.5635,-247.6235,-3269.3592,2896.5446,-5562.3424,-3252.9864,3982.7498,-3794.0750,-2614.8226,1604.1644,-6042.8669,-1082.3590,2969.7274,-6313.5955,-3262.5994,5845.9059,-4043.1201,-170061.9644,-182190.2944,-186471.0856,-182008.5640,-179787.3428,-182719.0404,-188938.7016,-185370.2994,-295690622.4153,-295717542.5393,-295695926.7739,-295688446.9398,-185446.9396,-295690286.9459,944.0916,4683.2838,6590.6421,-4485.9010,-4503.0401,-3257.1983,-288.8597,-6861.1544,-5814.7664,-6739.8853,2573.4975,-3696.4622,-1548.6317,5447.9397,3313.1909,-2257.7468,4079.7552,-6174.6468,6061.8991,5370.5452,-5645.8634,4233.6590,-6147.0250,-5154.4007,-2559.5803,-6414.4119,2762.9660,-4825.6921,-6228.2440,-4256.8628,6524.3661,1280.3581,4926.1301,-6581.1899,2266.8680,-3741.3488,-2480.2881,-5889.6984,4231.2037,-3844.1689,3386.8170,-4017.5861,0.0000,4738.1891,-6430.9248,-2321.9241,5803.2994,2113.3363,-6162.7079,4374.8058,4580.2760,3679.0784,812.5421,-5474.6107,3683.7365,-5820.1097,100.9765,0.0000,4894.2879,-1365.7113,-6741.9636,-4550.9848,-217.6075,4755.2889,475.1510,2342.5105,6116.9105,-5334.7277,5311.2477,-4686.9166,0.0000,-6309.6035,-4419.7803,2062.1701,-4236.2542,-5726.4420,-4265.1207,4992.0206,4581.6710,-780.2489,63.1798,-4826.4032,-75.7304,5859.9946,5469.3775,-70.8146,-3221.0632,3472.1909,-2554.7091,1602.2672,-2461.4698,3492.0374,-5159.1143,-171.6501,-6657.4693,3344.7472,2321.2709,-5075.3181,-1233.7644,-1637.2076,-345156.4776,-324392.8792,-340449.7805,-337914.1903,-329461.6430,-331342.6043,-333292.4008,-335823.7571,32155020.9383,32168265.8040,32133030.4690,32128267.5531,-334934.6606,32136072.5502,2304.4787,4980.9842,-1160.4323,-1904.9670,-5210.3303,5324.7851,5238.3416,-392.2505,3373.5072,799.7502,-6437.0457,-4054.0396,-4383.1378,3838.8845,-5371.5997,-4599.9150,-4662.2666,1642.1440,1881.1706,4112.3080,-3841.1268,-4672.6363,2506.4858,-4631.2306,-4063.2633,537.3461,2408.8307,-3791.8395,1844.4701,-1923.0481,-1285.0929,-5800.0992,-1594.6778,-2068.7473,-3779.0249,4929.7745,5441.7830,-2789.8163,2285.0083,581.1542,3208.6918,606.9703,0.0000,-2272.1510,652.4183,755.6103,2451.7834,4162.0040,-2049.2873,-5335.3787,3765.3928,-3280.7288,6517.4421,-2968.7801,-5515.6398,2993.8599,-4760.0014,0.0000,-4386.2827,-4881.5956,1118.9604,4714.1430,864.1839,-4920.8063,1077.0446,5387.8120,891.4445,3393.8738,3057.4033,-2430.5552,0.0000,2735.4827,4573.2378,-3948.4895,-2226.6079,3465.3212,-5225.1256,4628.8243,5054.1182,319.7241,4261.7831,4401.2626,-5051.6790,3451.5440,4153.2851,-6122.3850,-5361.6055,-2042.6527,-5519.0324,5314.0138,-5270.5278,-5284.4433,4300.8354,-3347.2209,1522.8172,-5272.6657,-639.8265,3381.6279,3340.6281,-5354.6903,131506.8969,124879.5651,131164.0812,128441.0129,134121.1641,128025.5295,119891.7969,127099.6693,14530360.8236,14515326.1924,14521672.4450,14536595.5680,128661.3517,14537991.4606,
300.000,5909.2304,1100.2941,459.9658,3368.5249,-2422.3527,-4676.2296,5691.7267,-610.6507,-129.1090,-764.8095,2053.8513,2922.5490,-5930.1748,24.7066,4550.4900,3141.7178,-656.1385,1567.3688,3737.9485,53.5703,-2292.1593,-694.7480,-2858.9854,-2175.5974,-5878.3721,1128.5179,6726.9936,-3741.9621,909.0977,4885.3607,2910.8128,-1883.4630,4665.8094,-1891.2005,5975.4524,684.8287,-4943.2424,-2827.1034,5415.9228,-5931.4597,-4208.7502,4363.2908,0.0000,-2698.8696,-3462.2398,-6714.0487,3319.1894,6314.4218,734.2513,1968.9268,5015.3905,5142.1378,2530.6545,1374.5905,-2.9170,773.2786,-5595.0127,0.0000,-812.3512,-4139.4155,-537.4089,203.5008,6588.8672,2693.5971,6821.0838,-1808.8919,4232.7239,-4182.8377,-1171.5744,-5077.8545,0.0000,-2058.9939,-3373.1267,-3686.7447,-5995.0078,-3423.5905,-326.2134,2193.3023,867.6004,-6699.0349,-4222.1660,91.1246,5153.9364,103.5510,1395.5397,-1813.7223,1611.5592,-5053.2920,-4505.7457,5051.6245,-3010.0645,-1224.2154,-286.0784,-5213.1815,-2191.5357,4734.8923,-5593.2452,-4269.0007,4475.0549,-5134.2350,-162674.6592,-175242.5208,-179500.4174,-175147.2328,-172672.9798,-175691.3455,-181791.1736,-178718.3253,-296318039.5688,-296345509.5977,-296323003.1677,-296315245.7079,-178333.8141,-296317666.8049,-762.7072,4034.1988,6684.1328,-4866.5463,-3359.9289,-2200.0782,-1404.7541,-6806.1410,-5129.2991,-6197.4578,1637.0847,-5310.0749,289.3836,4829.6310,2235.1196,-3977.8346,4159.1269,-6741.7924,5715.9330,6340.6884,-4260.7557,4260.7070,-4956.0862,-5160.1846,-971.7903,-6633.6225,1392.5715,-3050.8857,-5930.6442,-4903.8539,5563.1744,54.9940,3498.8336,-5750.1946,3071.4360,-4048.3720,-963.8003,-4508.9796,2498.5041,-2557.6705,2263.8741,-4964.5061,0.0000,5263.0461,-5847.6314,-1140.2429,4396.8098,1718.5035,-5799.2079,4768.5556,4150.1948,1746.9860,-1375.8932,-5258.4351,4649.0845,-6673.5553,1847.2879,0.0000,6111.7716,684.4896,-6084.9983,-5300.2316,-1432.8274,5047.9283,-736.1481,3841.7852,4957.9392,-5156.2397,5419.5468,-2985.7421,0.0000,-6437.2501,-2594.6150,3526.9174,-3422.0165,-5547.1631,-5312.7645,4631.3988,4096.4232,-136.6422,1668.0593,-4424.8791,-1960.4988,6646.1724,4383.2861,1542.5229,-4830.9019,4641.2794,-807.9093,-173.5671,-630.5802,4999.4117,-4539.1339,1610.2728,-5742.2684,2376.8200,3673.7087,-3379.7081,-2413.5823,98.7386,-348627.6152,-328355.9318,-344275.6932,-341738.3105,-333264.8290,-335340.9703,-337108.8804,-339560.6645,25688490.2271,25701144.5132,25666039.5057,25662056.1166,-338789.3121,25669625.6831,3511.5610,5485.6600,677.4982,-3482.5215,-5534.1670,4563.8232,3712.3711,1148.6697,4605.1941,2958.5852,-6415.4584,-3078.7207,-3578.7991,4919.0816,-4678.9580,-4537.0459,-5314.6535,-156.9617,88.0247,2692.9572,-4922.3902,-5363.0156,3657.3553,-4081.9341,-3111.1468,-1280.0526,968.5615,-4885.2508,3434.5692,187.4640,-2688.8198,-6681.7792,-3235.7918,-3328.9805,-1728.6525,5414.1998,4784.3649,-4175.6887,3496.5630,2332.8776,4994.0588,2086.7017,0.0000,-3485.9270,-1161.5519,-1063.6993,3919.1184,2326.4231,-3604.8281,-4581.1977,2249.2537,-4191.5581,6332.7568,-4318.4369,-5102.1126,1653.8434,-3598.2497,0.0000,-3061.9382,-5443.3528,3245.1208,4436.8160,-962.2352,-3841.3559,-741.1588,5305.5388,2341.3167,1793.9511,4048.1185,-3607.3041,0.0000,1343.8769,5285.8074,-4541.3077,-466.0450,2244.8179,-4367.6800,4482.6301,5517.0725,-1794.5664,5165.6239,5231.8084,-4069.9021,1864.4523,5103.3147,-6519.7742,-4644.9847,-262.5000,-5158.7707,4597.0799,-6227.3116,-4523.0550,5194.4576,-4241.0491,3163.6840,-4442.5777,924.5750,4262.6995,4579.6927,-4618.2280,131432.2201,124850.0138,131105.9611,128226.6485,134071.8432,128258.3347,119787.5195,127034.6900,14525840.1621,14510850.6684,14517494.4225,14532894.6264,128602.4162,14533674.1010,
600.000,4805.9336,3038.3085,1647.0593,1539.0080,-4043.7840,-5973.0244,6288.6890,-2073.6024,-1823.0250,-171.1523,3881.3054,1558.9968,-6166.5149,1852.3492,5874.5582,1522.9730,1522.0246,315.6280,4570.8865,1368.1861,-3406.4705,1456.8266,-4020.6145,-4038.0176,-6439.5780,-208.8172,6914.5725,-4077.5454,-677.2900,4150.8289,3997.9986,76.5507,4644.6460,-3283.2820,5928.8346,-1509.5625,-5900.5676,-3592.1223,5363.3261,-5612.8646,-2809.5542,2676.1161,0.0000,-697.3468,-4196.4489,-6312.0206,3871.2720,6843.4950,-870.1668,3756.1600,6014.1167,5039.4649,2596.4834,-481.5736,1873.0567,-750.7818,-5659.4353,0.0000,474.5164,-3276.8010,23.0529,-1801.6281,5738.4679,4273.7265,6160.2715,-57.4049,4946.1599,-5228.1408,888.8860,-5239.0447,0.0000,-3498.6955,-4080.4164,-1844.3044,-6393.1653,-4851.5980,-1967.9763,4115.5440,2874.4858,-5833.5072,-2654.8211,-1930.9692,5187.8380,1349.5620,2943.2150,-235.4251,213.0328,-4031.7345,-5350.8200,5637.3905,-1991.6625,245.5053,-2181.6169,-3900.1906,-3118.4178,6040.0646,-4281.0361,-4900.2495,2658.0337,-5749.4294,-155217.7547,-168209.1959,-172449.2678,-168222.6491,-165480.8555,-168589.6485,-174565.1760,-171962.9042,-296804057.1981,-296832063.4011,-296808658.8888,-296800677.8267,-171140.5778,-296803650.8219,-2423.9916,3037.8418,6055.4619,-4787.6451,-1933.1713,-972.4197,-2333.5597,-6091.1949,-3964.2639,-4964.9576,611.2612,-6379.2959,2074.2301,3769.7986,984.0853,-5316.0692,3861.4041,-6640.1395,4779.1827,6682.4120,-2470.4637,3919.1923,-3261.8856,-4703.9219,691.1512,-6177.1033,-103.1969,-965.2087,-5064.6042,-5048.4077,4037.2884,-1095.8912,1664.0227,-4366.1877,3562.4818,-3994.6303,602.4590,-2652.6046,506.8747,-990.4167,948.9947,-5447.5514,0.0000,5293.8375,-4671.3878,167.7533,2518.4065,1179.2844,-4870.1257,4732.1930,3325.2005,-370.5375,-3413.6123,-4564.0455,5197.9749,-6878.4107,3380.5037,0.0000,6721.2830,2690.1270,-4753.0295,-5570.6370,-2509.5642,4870.5976,-1882.0146,4982.5708,3310.2808,-4471.5194,5022.8534,-981.1822,0.0000,-5935.4589,-513.8496,4673.6086,-2272.0520,-4838.4710,-5858.4308,3841.1823,3265.1889,544.4478,3151.8915,-3625.6309,-3617.7059,6771.8733,2889.7550,3059.6691,-5978.1221,5335.6570,979.9202,-1893.9477,1306.1547,6020.1879,-3514.9503,3266.5917,-4256.2688,1221.9021,4648.4194,-1358.5334,-3397.0018,1786.7112,-351939.9921,-332173.0883,-347948.9710,-345408.4337,-336917.0708,-339208.9142,-340772.8812,-343107.5655,19209885.1569,19221938.5803,19186989.9638,19183849.7652,-342492.9249,19191105.5106,4340.3997,5396.2402,2436.3235,-4676.9983,-5262.4989,3307.3193,1790.5471,2566.3664,5336.8514,4797.7307,-5710.3160,-1754.2816,-2391.6993,5465.2021,-3479.2901,-3961.5004,-5361.5245,-1939.2090,-1715.0055,979.9425,-5471.1178,-5469.1972,4392.3251,-3095.8059,-1794.3271,-2955.3868,-575.2519,-5442.4331,4654.2755,2277.7757,-3791.7712,-6854.9450,-4488.5954,-4229.3823,506.3928,5285.6758,3619.0291,-5081.8145,4331.1213,3827.7849,6241.5917,3342.8506,0.0000,-4315.9280,-2849.0720,-2767.1312,4935.2683,243.1380,-4763.9619,-3330.6406,487.5900,-4640.2837,5480.3875,-5208.4620,-4136.8691,135.6502,-2046.9525,0.0000,-1403.0780,-5409.1666,5021.8257,3681.8835,-2680.0686,-2343.9123,-2478.8955,4622.6934,3539.9010,-2.6912,4593.4266,-4394.0961,0.0000,-194.2837,5397.3775,-4627.2240,1344.7187,779.9955,-3033.9888,3831.1099,5389.8036,-3717.0803,5504.7629,5484.4625,-2638.0544,75.1931,5493.8602,-6225.1774,-3423.6611,1546.5606,-4239.3515,3367.4049,-6524.0672,-3261.4461,5526.8538,-4677.3495,4463.1809,-3134.0624,2381.9901,4684.7851,5310.2508,-3382.8756,131357.2819,124821.4780,131043.0040,128014.2396,134019.7376,128492.8710,119687.5454,127089.5997,14521323.1675,14506376.0722,14513328.3397,14529199.6613,128543.4102,14529356.8662,
