sl_20_86400_20300716 Coordinates.csv
2030/07/16 07:47:00.0000 UTC

Generated: Tue Oct  8 21:51:08 2024,
Start: 2030/07/16 07:47:00.00, Stop: 2030/07/17 07:47:00.00,
TIME_UNITS,STARLINK-31185 - X-Coordinate,STARLINK-31133 - X-Coordinate,STARLINK-31858 - X-Coordinate,STARLINK-5150 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-31706 - X-Coordinate,STARLINK-31754 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-11106 [DTC] - X-Coordinate,STARLINK-30899 - X-Coordinate,STARLINK-2006 - X-Coordinate,STARLINK-31112 - X-Coordinate,STARLINK-1399 - X-Coordinate,STARLINK-2692 - X-Coordinate,STARLINK-5437 - X-Coordinate,STARLINK-11160 [DTC] - X-Coordinate,STARLINK-5760 - X-Coordinate,STARLINK-5608 - X-Coordinate,STARLINK-4796 - X-Coordinate,STARLINK-32036 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31185 - Y-Coordinate,STARLINK-31133 - Y-Coordinate,STARLINK-31858 - Y-Coordinate,STARLINK-5150 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-31706 - Y-Coordinate,STARLINK-31754 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-11106 [DTC] - Y-Coordinate,STARLINK-30899 - Y-Coordinate,STARLINK-2006 - Y-Coordinate,STARLINK-31112 - Y-Coordinate,STARLINK-1399 - Y-Coordinate,STARLINK-2692 - Y-Coordinate,STARLINK-5437 - Y-Coordinate,STARLINK-11160 [DTC] - Y-Coordinate,STARLINK-5760 - Y-Coordinate,STARLINK-5608 - Y-Coordinate,STARLINK-4796 - Y-Coordinate,STARLINK-32036 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31185 - Z-Coordinate,STARLINK-31133 - Z-Coordinate,STARLINK-31858 - Z-Coordinate,STARLINK-5150 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-31706 - Z-Coordinate,STARLINK-31754 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-11106 [DTC] - Z-Coordinate,STARLINK-30899 - Z-Coordinate,STARLINK-2006 - Z-Coordinate,STARLINK-31112 - Z-Coordinate,STARLINK-1399 - Z-Coordinate,STARLINK-2692 - Z-Coordinate,STARLINK-5437 - Z-Coordinate,STARLINK-11160 [DTC] - Z-Coordinate,STARLINK-5760 - Z-Coordinate,STARLINK-5608 - Z-Coordinate,STARLINK-4796 - Z-Coordinate,STARLINK-32036 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
32400.000,2026.2124,-3892.9004,-5839.5482,4849.0763,6209.4178,2793.0550,-6315.8547,-4214.3052,-4592.5741,-6667.7409,-2613.1386,4234.1304,-4304.9108,-2032.9064,0.0000,0.0000,-3783.2418,-401.5457,-5433.7516,4072.4515,254676.9638,223993.5673,242662.5003,243861.7877,234820.3924,235384.3381,233242.2449,235111.6968,-28755942.4979,-28803561.4367,-28771540.9550,-28762589.5488,236660.4236,-28766300.0661,5301.7411,-3310.7336,757.7291,-4894.9822,2703.4049,5550.3376,-2369.6313,-5386.3512,4884.1415,526.6455,-3256.3205,-2765.3978,5269.0913,-5934.1772,0.0000,0.0000,3386.2782,-6830.6682,-582.9203,-3500.2780,271884.5386,290077.9977,276595.5401,278873.0812,280376.0806,279834.8061,271904.0506,276016.4234,-346073168.1162,-346035804.6317,-346038163.5708,-346053753.0511,275360.1904,-346056124.8180,3827.2430,4556.0258,3411.5936,-698.5953,-1319.1656,2783.4900,-217.3113,-341.2385,393.6099,-1761.7377,-5383.4242,-4645.6210,1158.6310,2769.2394,0.0000,0.0000,-4706.1433,-1088.1350,-4211.1069,4215.8757,-73687.5428,-77766.0359,-76103.5173,-71155.6564,-73009.9271,-83620.8806,-79153.3633,-75125.9726,153179905.5415,153183626.8973,153191419.9202,153181455.0287,-75681.5415,153175475.2665,
36000.000,-5090.3834,5709.7601,2787.4212,-2010.3847,-4913.3508,-3889.6915,5403.5499,5318.6018,1121.0914,4397.9454,5522.9745,-1928.7548,2525.3195,3578.7498,0.0000,0.0000,1094.8311,2733.7600,2944.0674,579.2904,178353.7115,144693.9139,166610.5728,167101.4571,158982.4306,159001.3104,157248.5486,162063.2754,61854727.7983,61801535.6101,61831370.6934,61839616.4926,160529.6019,61844147.4217,-4564.8503,-739.0806,-4200.3454,5391.4483,21.4608,-1438.3741,-1083.5488,2708.7903,-4658.7328,-3028.8953,-492.1268,6055.8714,-5588.4687,2276.8048,0.0000,0.0000,-6148.0534,4897.7227,-2972.9670,4198.9782,328273.6722,337887.9628,326086.9821,329813.6704,332407.6915,331171.6611,322805.0595,325770.4846,-341713870.5821,-341687220.7159,-341680703.8235,-341690776.2608,326182.1113,-341697937.8756,-430.0861,-3721.4484,-4582.5044,3844.0790,4833.5065,-5407.4315,3886.4060,-3361.4078,-4709.8294,4383.6560,3942.9272,2582.6840,3157.9000,-5397.4883,0.0000,0.0000,2969.8871,4056.3963,5473.1645,-5362.5075,-72762.7360,-76865.1707,-73606.8775,-71022.6995,-70278.2645,-80872.6565,-80512.7597,-75363.4662,153169659.7977,153168215.8428,153175902.6655,153166127.7235,-74468.1680,153162477.5233,
39600.000,5738.8104,-5680.6393,753.6633,-2022.4161,2450.5573,4566.8367,-2068.7108,-4759.8796,3900.5489,-912.8194,-6133.5328,-524.8400,1087.4980,-4968.0788,0.0000,0.0000,1277.7473,-5011.9884,-514.9675,-4602.0843,89822.4889,55819.5912,79633.9688,79701.1103,72357.2653,72114.0915,70959.5250,72567.0512,148244148.1589,148188719.6537,148214367.0271,148223162.6546,73994.2240,148233877.7257,1788.2199,3825.0277,6391.5620,-4732.4502,-3767.2157,-3223.5028,4828.5629,1621.0994,2705.2131,5368.9823,2911.7189,-6724.9175,4075.9967,2065.0151,0.0000,0.0000,6773.1337,-1473.0288,6091.3670,-4353.8753,363596.8138,364347.0089,354898.0251,359588.9088,363404.6135,361492.9768,353498.7624,356522.1699,-314035187.5898,-314020598.3249,-314006995.5338,-314016740.3163,356401.3490,-314020280.0659,-3291.6072,228.9262,2214.8333,-4640.2177,-5237.7641,3883.5147,-4242.7227,4637.9281,4740.0915,-4267.6278,499.9107,1258.8664,-5468.3677,4249.4342,0.0000,0.0000,600.6672,-4556.3873,-3197.9151,2549.5073,-71848.9442,-75937.3182,-71333.5863,-71269.9970,-68138.5911,-77392.1136,-81005.5436,-72217.8575,153158909.0373,153152728.0904,153159884.7997,153147864.3688,-73247.3193,153149439.9032,
43200.000,-4441.9906,3082.5176,-3341.9182,5447.3107,-276.2707,-3882.8220,-1482.0111,3256.1924,-6675.3155,-2196.7747,3228.0344,3106.7175,-4980.2643,5034.2020,0.0000,0.0000,-3330.1952,6291.6782,-1231.7007,5789.1805,-5170.1879,-36973.8712,-12672.1987,-12984.9037,-19482.8982,-19278.8213,-20480.2136,-16177.7630,224516691.3854,224462599.0512,224482984.4826,224496347.1166,-17471.7093,224507151.2036,2341.2980,-5077.2300,-5637.7942,3415.9438,6518.8857,5565.0015,-6514.2642,-5432.4437,-551.3792,-6391.7926,-3871.0033,4415.7529,-2175.6042,-4657.5146,0.0000,0.0000,-4718.0869,-1819.6688,-6683.1368,2941.1519,375274.2667,367736.7377,361092.6498,365810.7168,371514.4725,368382.1353,361767.2509,364059.9916,-264926278.9175,-264923954.7226,-264905286.0699,-264915071.4666,364038.0014,-264912059.0521,4650.8400,3408.5008,1841.6328,2561.6367,2232.5313,588.0922,949.7650,-2608.2363,-500.9597,1452.0572,-4583.2602,-4243.2304,4247.0093,-164.2871,0.0000,0.0000,-3816.7479,2247.1050,-1179.7485,2118.2216,-70944.5306,-74980.8046,-69565.8330,-71885.1291,-66468.8552,-73093.7249,-80767.8857,-73310.6238,153147505.1659,153137180.6432,153143489.3284,153129985.5797,-72019.1328,153136362.4135,
46800.000,2295.1114,1276.8247,4756.6773,-6682.4369,-1330.0266,855.5714,3890.2021,-927.4838,4903.1505,4091.4733,1668.0524,-5343.5204,6870.3690,-2592.0112,0.0000,0.0000,5032.6459,-5522.0616,2748.1299,-4339.2135,-100347.8084,-127786.6038,-104345.7478,-106252.0491,-110612.3048,-108022.2999,-111355.8129,-109154.5344,285467250.6390,285417903.2287,285432770.9934,285452909.9603,-108063.9347,285458638.5442,-5859.8669,4881.2082,1887.0770,-1461.4894,-6399.8027,-4924.3721,4527.4445,6657.9668,-1824.7181,5094.0517,4143.4196,-559.5172,578.1160,4890.8858,0.0000,0.0000,986.5576,3932.5060,4148.8031,584.5027,362277.7820,347811.0755,344247.5994,347333.5316,356206.7042,350083.0859,346850.8325,348414.0880,-197738762.3013,-197747788.0177,-197725914.5613,-197732399.7537,348542.9603,-197724729.1400,-2711.9962,-4641.7453,-4496.8290,1075.6935,2197.4267,-4631.7794,3140.2729,-1309.0174,-4215.2309,2256.6203,5129.5295,4261.5234,-320.1165,-4060.0490,0.0000,0.0000,4634.8086,1420.2741,4765.9810,-5248.8406,-70047.5330,-73993.7887,-68448.3579,-72236.8969,-65202.4967,-68666.3010,-79876.4766,-69408.2628,153135339.8035,153121588.5799,153126831.0434,153113670.8663,-70783.7461,153123245.0618,
50400.000,195.5512,-5168.6931,-5008.8871,5442.5668,3020.3345,3538.2831,-4980.0849,-2148.5732,-227.7316,-4949.1995,-5379.1596,6112.2788,-5611.6298,-1760.4320,0.0000,0.0000,-5868.7036,2473.5473,-4448.5130,1980.6859,-189316.6944,-210851.0186,-189495.7692,-194797.7422,-195127.7137,-189257.7377,-195846.7363,-191042.7857,326936423.2480,326894720.4688,326904388.1746,326930215.8505,-192016.3169,326928662.8801,6746.9674,-3689.4841,2770.3995,-1344.5701,3347.3747,2756.2468,193.0530,-4895.1160,4360.3218,-1590.5992,-3785.6021,-2825.8354,1211.0183,-3785.9518,0.0000,0.0000,2610.5618,-4895.6247,0.9625,-4732.8589,325233.6007,305808.4322,305466.9601,308391.1243,318401.5162,308338.2212,309501.7155,310972.4826,-117057947.1008,-117076445.8386,-117052786.5644,-117051350.9828,310837.5031,-117043567.7731,-1177.1221,2566.3561,3678.9913,-4071.5913,-5225.3789,5117.3025,-4556.1700,4269.0540,5092.0944,-4565.7991,-1764.2856,-1333.5744,-3839.1609,5434.8138,0.0000,0.0000,-2579.7269,-4237.5989,-5274.1703,4502.8162,-69155.2836,-72974.1643,-67949.6988,-69166.2658,-64305.6920,-69466.6310,-78364.5736,-71084.7789,153122351.3047,153105965.5174,153110021.6921,153099447.7549,-69541.2972,153110087.8551,
54000.000,-2891.5656,6551.7156,3723.7892,-2732.5692,-4836.9357,-6562.8174,4491.2184,5199.3017,-3645.6518,5020.0261,5850.1277,-4340.4351,2144.4268,5626.2165,0.0000,0.0000,4895.2276,1651.8253,5520.8705,31.4577,-265994.2536,-280898.8971,-262708.5260,-268976.3780,-267511.9262,-260497.2917,-268437.5522,-264801.8312,346094319.4465,346062402.4179,346067435.0934,346094368.5491,-263968.0898,346087080.3873,-4557.9739,1510.8011,-5701.3977,4447.2345,753.9763,-641.5025,-4595.6081,1538.7702,-5470.5167,-2574.0830,1815.8870,4673.7297,-3550.1851,2480.6637,0.0000,0.0000,-4764.9136,5045.9621,-3403.9292,6817.0441,266417.1969,244369.1914,247262.2850,251398.0950,260445.7379,249856.0264,251963.7866,253203.1202,-28389899.0754,-28415286.6333,-28390680.1849,-28377802.5745,253259.3771,-28374748.6723,4209.1082,1315.1145,-45.7478,4540.6932,4851.8409,-1713.7040,2055.1363,-4186.8862,-1381.5899,3988.9111,-2979.7865,-2541.3436,5507.6405,-3047.7498,0.0000,0.0000,-1104.1338,4439.6171,2335.9617,-465.7864,-68263.6689,-71919.4448,-67870.6603,-65619.7042,-63766.6675,-71764.5096,-76230.8074,-66742.2491,153108528.7509,153090323.9799,153093175.2351,153087705.9851,-68291.9245,153096890.8010,
57600.000,5319.2607,-5074.5709,-533.7246,-84.7225,5682.6476,5968.8204,-1965.8159,-6551.3954,4698.3922,-4133.2624,-3640.1536,373.7685,1359.9915,-6642.7671,0.0000,0.0000,-1855.0240,-4979.2510,-4569.9094,-1897.0709,-325021.8054,-333495.5831,-319377.1593,-325525.6790,-322966.3009,-315915.5857,-324289.6888,-318467.8583,341633641.1744,341612758.7786,341613626.3963,341634351.2698,-319306.5396,341626425.6686,742.9873,1712.5512,5733.2103,-6558.6430,-3670.3586,-1290.0367,6070.3530,1661.3308,3173.2519,5468.3535,1922.8449,-5043.7043,5694.4943,-876.0145,0.0000,0.0000,5265.2837,-4413.5392,4715.8645,-5255.3294,189640.4361,167364.1323,173337.2587,177844.8408,185974.6920,176151.8950,177868.3858,179427.3001,62214305.5789,62185018.6899,62210289.5002,62234493.7625,179418.4676,62230432.4219,-4257.4600,-4279.6962,-3639.5122,-2230.6194,-1356.4039,-3022.1575,2190.4664,1089.0248,-3603.9609,-922.0546,5413.4052,4630.1531,-3660.7949,-1486.6314,0.0000,0.0000,4078.4469,-1937.9371,2099.7710,-3936.4378,-67365.4861,-70826.6161,-67897.7345,-62845.5314,-63591.0366,-73080.8475,-73439.6378,-68659.2888,153093912.6581,153074675.7017,153076413.5272,153078747.3171,-67035.7666,153083653.9066,
61200.000,-6175.1088,2012.5931,-3599.3240,2359.1372,-4160.2999,-2202.9284,-2216.4529,4978.8345,-3666.9709,1794.0805,849.3644,3905.7721,-3420.1206,4450.8074,0.0000,0.0000,-2269.5593,6205.9896,1132.0348,3981.1159,-362128.5040,-365320.1390,-355943.8743,-361459.6367,-357675.0937,-351547.8070,-359546.6772,-355332.5700,313858866.9800,313849355.6605,313846141.4550,313853169.5257,-354463.1995,313851140.5122,2682.9065,-5026.1222,-3605.1263,6342.8298,4589.2475,3463.8117,-4443.9957,-3790.3660,1850.7435,-6090.4306,-5643.8187,4418.8583,-5970.7349,-1599.3219,0.0000,0.0000,-4720.6629,2520.5866,-4400.7711,1150.3287,100044.4860,79645.0410,88325.3387,92304.1145,99663.9292,90948.5298,92068.6242,94106.1217,148571499.3025,148541406.6876,148567432.4699,148596085.8132,93970.9156,148588534.3598,1257.3047,4191.4635,4509.0688,-1475.3604,-3041.6389,5426.4581,-4575.5277,2771.2723,5302.6399,-2745.8374,-3718.0975,-3516.5532,-563.4654,4960.5017,0.0000,0.0000,-4526.7434,-1773.4222,-5191.8970,5422.8605,-66446.1777,-69691.9326,-67687.1571,-60664.1463,-63796.4431,-73531.4438,-69916.9749,-64242.4924,153078592.3537,153059031.8820,153059872.8326,153072020.0673,-65772.9625,153070377.1795,
64800.000,4380.1470,1011.5087,6484.8117,-4072.9441,306.7812,-2036.5343,5879.1555,-960.2220,1985.2349,1749.4477,1292.0455,-6294.8103,4044.4390,-880.4161,0.0000,0.0000,5580.2755,-5320.4380,3289.2826,-5519.0145,-374405.2760,-374373.9013,-370070.6751,-374612.5523,-368935.9722,-364860.9932,-371480.4614,-366149.7351,264665464.9920,264666821.1467,264659045.1062,264652458.4321,-367144.5016,264656796.4994,-4563.4103,6681.4506,798.0454,-3636.6465,-4210.9085,-5343.3783,1329.3230,4926.6765,-6020.6814,4783.6368,6631.7756,-2735.3594,3442.0708,4617.4708,0.0000,0.0000,3482.6117,674.3940,3568.7869,2755.4740,3840.0021,-13266.3199,-2485.3766,282.6534,6804.5674,-673.2579,500.0639,2222.4746,224788346.4644,224760383.9520,224787316.5597,224806748.5541,2325.7883,224805965.5767,2621.9918,-1143.3188,-1925.2911,4249.9027,5446.5407,-3706.0511,3027.0933,-4662.5560,-2223.8428,4667.0174,-853.1853,-59.8464,4398.9238,-5001.8863,0.0000,0.0000,2136.7554,4375.5329,4890.6400,-2943.0517,-65469.8777,-68510.6209,-66957.0733,-58953.5020,-64370.4094,-73252.4599,-65577.3205,-66025.6308,153062700.1915,153043403.4061,153043711.5475,153063053.7969,-64503.6514,153057060.6269,
68400.000,-303.7002,-3295.4330,-6173.8113,5323.2619,4014.4928,4363.0067,-6437.4430,-3364.5763,287.3896,-5233.7638,-2964.1380,5850.4357,-4165.3337,-1975.9195,0.0000,0.0000,-6580.8433,3317.5288,-6222.7731,4794.7609,-360416.3078,-360104.5751,-360762.5060,-364134.9499,-355279.4125,-354775.7009,-358021.1331,-357654.7125,197410554.4293,197421567.9681,197408181.4688,197398977.2903,-356481.9402,197400729.4038,5027.1808,-5352.4810,1902.1300,-318.1781,3554.3076,5159.0324,1698.1895,-5027.2918,6055.9560,-2644.1546,-3868.6797,-169.5131,924.9729,-6386.2595,0.0000,0.0000,-1444.9653,-4293.8139,-2610.1301,-4553.5243,-91820.5528,-105530.8602,-93432.6043,-92278.4395,-87881.2992,-92982.2374,-89661.3623,-89544.1060,285663490.2131,285640235.5900,285667896.9022,285672840.8111,-89697.2377,285681198.0174,-4648.6956,-2734.7948,-2156.9394,-4424.7964,-4344.8754,-867.3437,1098.6133,3198.8407,-2892.8544,-3672.0127,4744.9128,3575.4117,-5430.4988,1540.1765,0.0000,0.0000,1567.2725,-4313.5266,-1430.1835,-1723.4403,-64311.1724,-67276.4246,-65563.1111,-57647.0430,-64681.2179,-72320.5777,-61110.1379,-61906.2419,153046402.9809,153027801.0462,153028119.1817,153047291.8118,-63227.9728,153043704.2563,
72000.000,-4011.2631,4788.0167,2765.9106,-5549.1332,-6385.5495,-4466.0719,3228.4447,5785.5610,-3308.3788,6896.1154,4536.1342,-3405.6939,4033.3499,3379.4813,0.0000,0.0000,5188.4928,-1063.8928,6161.7302,-1217.6448,-321131.2327,-323438.5673,-328452.3884,-330642.6954,-320633.6994,-321739.4989,-320604.0121,-321779.4391,116683837.1934,116702753.4908,116682348.4007,116678105.6455,-323091.8779,116672914.0323,-4423.0370,1512.6848,-4221.3544,3698.1592,-2577.2966,-1937.5721,-4084.8268,3620.9205,-2291.5827,359.5332,-798.8402,3768.1147,-4754.8629,5173.5537,0.0000,0.0000,-1548.8864,6655.6253,846.3629,4370.7988,-177032.0059,-191363.8375,-178779.6836,-179381.3914,-179009.1842,-180062.6077,-173467.8401,-176197.0151,327042490.9735,327026030.2864,327053515.1856,327049709.4580,-176237.5218,327059750.5020,3349.3901,4653.7443,4562.3892,1856.9699,408.6903,4755.4075,-4299.6144,540.4385,5365.9252,350.1719,-5019.3343,-4621.6358,2954.0689,2970.7152,0.0000,0.0000,-4313.1302,1590.3210,-2984.4911,5099.3295,-62137.6378,-65980.8651,-63537.1097,-56710.9480,-61570.1845,-70769.0486,-61872.3961,-63194.6020,153029891.1845,153012235.6491,153013325.4270,153028662.5651,-61946.0665,153030308.0750,
75600.000,6290.1016,-5342.9854,1622.6383,4022.2441,5746.4455,3568.0154,1618.7266,-5611.1061,5674.0188,-5823.0198,-5054.2801,441.8210,-2930.5774,-4029.7165,0.0000,0.0000,-2505.3245,-1163.4142,-3675.4031,-3504.5381,-268912.1342,-266720.4068,-275032.8670,-276212.0819,-267158.3559,-267725.7827,-265652.3975,-270541.0921,27994421.5186,28019105.7995,27990364.2696,27992534.7526,-269040.8574,27982716.3556,2693.6177,2766.7883,5631.0776,-5328.0760,545.5752,-2898.8733,5328.9528,-386.3014,-1980.2329,1949.1268,4332.5908,-6396.7558,6088.7924,-1162.4584,0.0000,0.0000,4750.0598,-6499.9832,2101.1736,-3451.3730,-247085.0222,-265401.8165,-253050.7071,-255341.6671,-256767.5453,-256231.1733,-248281.5565,-251935.1941,346101342.1389,346093193.3614,346118566.3326,346112316.1786,-251766.9493,346117715.3228,321.0531,-3284.9233,-3473.6262,1834.8003,3769.1854,-5030.4086,3802.6387,-3910.8182,-3004.3888,3171.0576,1423.2862,2439.8793,1396.5300,-5434.5118,0.0000,0.0000,4352.9907,2087.7016,5435.0481,-4746.4498,-59183.1198,-64611.9639,-61078.6248,-56133.4434,-57985.2461,-68596.4989,-64131.4206,-59706.5887,153013366.5836,152996718.3202,152999604.4607,153010442.6524,-60658.0722,153016872.0905,
79200.000,-5703.6821,4224.5464,-4641.4638,-640.3142,-3117.9050,-2317.7822,-5025.5260,3659.8419,-4865.0885,2657.2726,3108.3436,2074.6536,111.6171,4369.1292,0.0000,0.0000,-190.1488,3502.2072,662.9255,6401.4857,-202225.5840,-193564.6545,-203799.6426,-204258.7669,-196118.2390,-196146.4492,-194466.2614,-196200.1208,-62605103.1709,-62577013.1679,-62614631.8060,-62607664.9246,-197718.2945,-62617099.1782,384.1114,-5378.4907,-4972.8561,5300.3796,2715.4226,6238.1602,-4504.4276,-3672.9260,4126.9196,-4308.2171,-5111.7670,6384.2167,-4891.3128,-3337.5686,0.0000,0.0000,-6707.5670,3934.2072,-5295.2896,2213.7695,-305601.9201,-323041.3697,-311397.3357,-315131.3419,-317656.0318,-316420.0990,-308038.6517,-310948.4497,341539216.2310,341540293.5571,341560516.5599,341555963.4348,-311443.4456,341554478.4860,-3780.2821,-432.8214,-303.2459,-4416.6843,-5526.0837,1444.1498,-64.4277,4462.4773,-2101.5431,-4717.1209,3241.4043,1421.0802,-4874.7233,4096.1562,0.0000,0.0000,-1695.3536,-4505.8033,-4373.0345,884.6449,-57060.2958,-63151.8493,-58501.4852,-55920.1387,-55173.5633,-65767.3840,-65409.7001,-60196.1385,152997029.2111,152981260.6122,152987260.1349,152993795.0605,-59364.1303,153003396.3101,
82800.000,3154.2241,-1087.9165,5347.3656,-3375.9757,345.2075,258.5999,5516.5916,-1155.1632,438.4065,944.3907,1203.7776,-4067.9448,3714.5513,-3765.9031,0.0000,0.0000,2414.7558,-5532.0008,1508.3101,-5797.4326,-122301.5286,-108632.9630,-119275.6729,-119303.3918,-111927.7397,-111699.9397,-110614.3360,-115190.2886,-148931697.9051,-148902652.6357,-148948068.4167,-148939147.7883,-113624.3548,-148943447.1557,-4046.9716,5574.3161,1744.0825,-4280.1333,-5814.5013,-5989.9030,1060.5059,6497.1441,-4113.4756,6007.1021,3918.4500,-3466.2641,2590.3554,5733.3786,0.0000,0.0000,6156.7004,-347.1150,6714.0197,-91.0230,-347292.4800,-360727.0264,-349963.8782,-354658.0496,-358411.3641,-356497.1124,-348493.7353,-352168.2732,313667282.3106,313677884.5841,313689169.0373,313688136.1296,-351421.8814,313681481.1754,4529.7874,3825.2544,3829.8755,4260.4840,3688.0720,3225.0053,-3746.1735,-1833.3316,5280.2213,3282.6716,-5441.4266,-4311.9494,5199.9471,72.5967,0.0000,0.0000,-2040.2573,4145.2600,447.1864,3606.2252,-55272.7524,-61571.7722,-56149.7247,-56088.6643,-52955.4767,-62207.6112,-65823.1190,-57597.4365,152981064.3974,152965874.7249,152976558.9491,152979244.1370,-58064.3808,152989880.7413,
86400.000,-199.5012,-3128.8514,-4330.3357,6190.6754,1532.8815,2919.1921,-3713.6142,-1411.8791,4640.1270,-3540.5956,-5434.3927,5370.7961,-6515.9741,1232.3382,0.0000,0.0000,-4196.5871,6269.7444,-2822.1603,2658.4288,-33547.9574,-17358.9200,-26909.0000,-26556.9316,-20011.2116,-20241.9577,-19096.7234,-20697.5351,-225093833.4341,-225066238.2186,-225116036.6438,-225108001.2897,-22086.2575,-225104892.6334,6529.9463,-4099.1204,2841.9782,2724.3861,6705.3990,2866.9025,3593.3814,-6355.0519,3148.6502,-5936.7687,-2207.8222,-796.2590,-575.9919,-5275.9163,0.0000,0.0000,-3175.0576,-2668.0370,-5050.0083,-3128.4361,-368549.4876,-376165.2437,-366195.4206,-370912.5593,-376561.8637,-373430.0758,-366806.1429,-368021.2375,264387522.3210,264407335.9773,264406132.2540,264408239.1892,-369102.3700,264400964.7804,-2067.3653,-4517.6370,-4425.2539,-1497.6456,518.2826,-5449.6251,4331.5831,-2128.7168,-3701.6557,197.4895,3448.9731,4189.1508,-2207.5323,-4215.4436,0.0000,0.0000,4482.8156,-1261.4300,3746.2092,-5465.2072,-53662.7206,-59820.0792,-54305.4203,-56626.4838,-51208.9431,-57831.7102,-65507.8283,-57077.4171,152965630.7682,152950573.7253,152967564.2826,152967179.9959,-56758.9642,152976325.3916,
