sl_10_5400_20260717 Coordinates.csv
2026/07/17 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:22 2024,
Start: 2026/07/17 07:47:00.00, Stop: 2026/07/17 09:17:00.00,
TIME_UNITS,STARLINK-6085 - X-Coordinate,STARLINK-32208 - X-Coordinate,STARLINK-11093 [DTC] - X-Coordinate,STARLINK-2374 - X-Coordinate,STARLINK-3281 - X-Coordinate,STARLINK-4565 - X-Coordinate,STARLINK-31953 - X-Coordinate,STARLINK-2521 - X-Coordinate,STARLINK-5974 - X-Coordinate,STARLINK-2054 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6085 - Y-Coordinate,STARLINK-32208 - Y-Coordinate,STARLINK-11093 [DTC] - Y-Coordinate,STARLINK-2374 - Y-Coordinate,STARLINK-3281 - Y-Coordinate,STARLINK-4565 - Y-Coordinate,STARLINK-31953 - Y-Coordinate,STARLINK-2521 - Y-Coordinate,STARLINK-5974 - Y-Coordinate,STARLINK-2054 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6085 - Z-Coordinate,STARLINK-32208 - Z-Coordinate,STARLINK-11093 [DTC] - Z-Coordinate,STARLINK-2374 - Z-Coordinate,STARLINK-3281 - Z-Coordinate,STARLINK-4565 - Z-Coordinate,STARLINK-31953 - Z-Coordinate,STARLINK-2521 - Z-Coordinate,STARLINK-5974 - Z-Coordinate,STARLINK-2054 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5725.3737,-909.6194,-2954.3701,-4831.9132,2628.0939,-4409.0321,3627.8285,-3198.4152,0.0000,5652.1795,73638.9724,94552.3326,88142.4016,85880.4307,94020.4495,91379.0260,93006.6244,90831.2153,-267627672.4671,-267608608.9087,-267635287.4250,-267649223.2183,90669.9451,-267642358.8680,1038.2439,4064.2628,-5927.5517,1537.0327,-3253.4043,1073.6396,4477.2715,-4256.0145,0.0000,2125.9035,352193.6886,362811.0425,350058.7986,352422.4376,349653.7867,350730.9679,358994.5858,354490.1083,95890663.9791,95902307.8306,95892691.8981,95899129.6632,355617.0138,95901627.3092,3761.5293,5405.0277,1229.3239,4628.4299,-5509.1702,-5217.1254,3611.0049,4299.0396,0.0000,3377.3127,64128.3414,62983.0698,60759.5428,66189.6838,66324.8196,55820.6825,54086.5723,62850.7254,116363315.7909,116344304.1806,116389245.1658,116377097.0178,61428.0072,116372343.2818,
300.000,-5724.8748,1125.4490,-4048.7584,-3237.9404,706.8052,-3081.5578,5238.8925,-4866.9265,0.0000,5140.9872,66267.2633,87110.7656,80518.0791,78385.1294,86533.2381,83913.4159,85440.5303,83482.4070,-269655179.8430,-269636283.3385,-269662131.0293,-269676307.8209,83154.8399,-269669803.4689,2880.8480,4668.0997,-5352.3019,2856.9199,-4268.6974,2768.6896,3585.8280,-3802.2177,0.0000,403.3804,353638.9016,364876.6406,351974.8321,354350.6070,351516.3295,352574.5526,360815.5460,356776.3548,90024562.5813,90036833.1534,90026568.2736,90032408.6597,357493.0045,90035463.6296,2638.3064,4849.6986,-606.4098,5335.7686,-5396.5097,-5536.3386,2442.6626,2951.1362,0.0000,4610.4531,63967.3963,62859.2390,60720.5890,65911.2033,66308.5636,55888.4679,53806.0054,62940.2046,116364158.8383,116345214.2374,116390169.5690,116378612.4188,61291.8540,116373361.9509,
600.000,-5189.5542,3018.4987,-4712.1965,-1343.1714,-1253.5411,-1494.1935,6307.1397,-6025.9626,0.0000,4157.8720,58868.7224,79621.0725,72856.8213,70851.6376,79006.8746,76409.7528,77837.4892,76052.1152,-271554133.7814,-271535417.4886,-271560421.0022,-271574780.5810,75600.8609,-271568692.3603,4428.7130,4839.2171,-4195.6645,3941.3395,-4913.5200,4231.9293,2349.6124,-2990.6460,0.0000,-1394.9320,354930.2856,366784.6815,353735.1572,356122.8134,353222.6779,354264.6065,362474.6829,358961.3384,84115647.4440,84128538.0188,84117659.9672,84122909.1954,359210.1564,84126489.2948,1232.4610,3751.8238,-2371.4876,5456.7291,-4704.1133,-5260.3457,997.6464,1275.2894,0.0000,5347.8639,63806.1895,62734.2476,60682.6805,65627.5384,66288.6643,55962.2254,53530.7693,62911.1348,116365005.7895,116346125.3288,116391086.2024,116380098.9004,61155.6585,116374380.3627,
900.000,-4160.4380,4578.6165,-4891.6670,658.2644,-3061.4340,197.0198,6725.0666,-6561.7929,0.0000,2807.5730,51446.5550,72086.7322,65162.0015,63283.4591,71444.6717,68871.0735,70201.0461,68533.2474,-273323631.3319,-273305108.2227,-273329255.5780,-273343744.2681,68011.3659,-273338122.7271,5539.7744,4547.9494,-2572.3228,4680.8897,-5116.0722,5314.8944,881.5970,-1886.0492,0.0000,-3095.4438,356067.3917,368534.2700,355338.9906,357738.4357,354771.8845,355800.6695,363971.3627,361008.6429,78166735.3429,78180238.9227,78168783.6688,78173451.9088,360767.6627,78177521.1757,-305.3979,2234.0253,-3860.5792,4978.0812,-3505.8771,-4418.5994,-560.3732,-542.2988,0.0000,5510.5606,63644.7212,62608.1627,60645.6303,65338.5815,66265.1498,56042.0371,53260.7981,62756.3219,116365856.7223,116347037.4679,116391995.2419,116381555.7978,61019.4208,116375398.5170,
1200.000,-2725.9975,5652.1633,-4584.2895,2564.7683,-4543.3815,1830.5708,6453.2775,-6426.4959,0.0000,1226.2888,44003.9724,64511.2324,57437.0060,55684.1340,63849.9604,61300.4040,62534.7491,60924.0054,-274962831.2540,-274944514.1085,-274967794.6885,-274982363.3300,60389.7296,-274977253.4682,6115.9223,3808.5981,-649.2935,4994.9315,-4843.4332,5902.2429,-682.3597,-582.1432,0.0000,-4529.8012,357049.8379,370124.5684,356785.6162,359196.9413,356163.0793,357182.3695,365305.0237,362880.2270,72180662.0726,72194771.3833,72182775.0400,72186875.7979,362164.7875,72191395.1557,-1810.5940,466.1067,-4901.2226,3952.2275,-1930.1004,-3101.0821,-2054.9872,-2299.6881,0.0000,5081.1490,63482.9916,62481.0452,60609.2496,65044.2214,66238.0474,56127.9842,52996.0292,62477.0980,116366711.7121,116347950.6679,116392896.8611,116382982.7562,60883.1409,116376416.4139,
1500.000,-1014.6035,6138.2816,-3835.1329,4187.5936,-5560.7047,3254.6773,5524.0928,-5642.1175,0.0000,-432.1317,36544.1906,56898.0696,49685.2328,48057.2395,56226.0889,53700.7554,54842.1485,53228.2122,-276470954.4168,-276452855.8176,-276475260.3618,-276489864.2288,52739.3419,-276485305.5957,6111.5680,2679.9860,1371.7011,4840.5646,-4106.6759,5924.3305,-2196.0020,806.0563,0.0000,-5551.5353,357877.3095,371554.7980,358074.3850,360497.8884,357395.4702,358409.4252,366475.1759,364538.9006,66160281.0951,66174988.5895,66162487.3634,66166036.9237,363400.8663,66170964.7796,-3122.2427,-1354.0043,-5373.4717,2491.6730,-146.1762,-1449.1512,-3317.2714,-3802.0357,0.0000,4105.6058,63321.0007,62352.9510,60573.3483,64744.3433,66207.3829,56220.1465,52736.4027,62083.2416,116367570.8328,116348864.9423,116393791.2313,116384379.6766,60746.8190,116377434.0534,
1800.000,817.0859,5998.4837,-2730.4751,5369.7469,-6022.8788,4341.3864,4037.3150,-4297.0181,0.0000,-2011.0937,29070.4290,49250.7482,41910.0903,40406.3924,48576.4209,46075.1197,47126.7957,45455.2378,-277847284.1697,-277829416.4964,-277850937.0910,-277865535.7657,45063.6064,-277861562.6053,5536.7347,1261.3040,3275.4090,4218.5566,-2961.9223,5365.9094,-3516.2443,2152.2412,0.0000,-6051.1914,358549.5586,372824.2417,359204.7155,361640.9280,358468.3427,359481.6485,367481.4016,365950.8161,60108462.1791,60123760.0414,60110790.1833,60113807.1065,364475.3062,60119099.8928,-4100.5546,-3022.7624,-5223.0970,756.9331,1653.5073,359.2620,-4204.9698,-4883.3940,0.0000,2688.5330,63158.7486,62223.9314,60537.7353,64438.8297,66173.1811,56318.6003,52481.8614,61592.5228,116368434.1559,116349780.3046,116394678.5216,116385746.6684,60610.4551,116378451.4356,
2100.000,2598.5389,5259.1438,-1387.7561,6001.5381,-5895.8075,4998.1977,2148.9612,-2535.2457,0.0000,-3366.0329,21585.9085,41572.7802,34114.9959,32735.2513,40904.3340,38426.4651,39392.2422,37619.5148,-279091166.6829,-279073542.1065,-279094172.1738,-279108729.3884,37365.9390,-279105370.8171,4454.6203,-316.5147,4855.6000,3175.2254,-1506.7478,4269.5573,-4516.4146,3330.0901,0.0000,-5968.4529,359066.4044,373932.2454,360176.0938,362625.8066,359381.0596,360398.9491,368323.3557,367087.9088,54028090.0327,54043970.1818,54030567.9395,54033072.6119,365387.5862,54038685.2738,-4641.5979,-4354.1048,-4467.3907,-1061.1108,3274.5650,2128.8171,-4618.3391,-5424.8145,0.0000,982.1852,62996.2354,62094.0334,60502.2189,64127.5605,66135.4658,56423.4171,52232.3513,61029.8400,116369301.7511,116350696.7685,116395558.8986,116387084.0075,60474.0494,116379468.5603,
2400.000,4161.0987,4006.8618,56.6257,6030.9408,-5203.9874,5175.8940,54.5791,-540.6441,0.0000,-4377.7448,14093.8507,33867.6841,26303.3748,25047.5199,33213.2184,30757.7306,31642.0387,29739.6332,-280202011.2585,-280184641.7356,-280204376.0215,-280218859.4808,29649.7664,-280216139.6854,2974.2847,-1902.9233,5937.0838,1799.6233,127.9638,2732.9797,-5098.0009,4224.7628,0.0000,-5299.7380,359427.7330,374878.2199,360988.0734,363452.3687,360133.0608,361161.3376,369000.7655,367930.1748,47922062.9283,47938517.0217,47924718.5925,47926732.8273,366137.2576,47932619.2585,-4688.0283,-5200.1849,-3193.3102,-2762.5258,4541.9732,3668.1828,-4511.0106,-5366.9261,0.0000,-829.8563,62833.4612,61963.3005,60466.6072,63810.4144,66094.2594,56534.6607,51987.8207,60425.8915,116370173.6860,116351614.3480,116396432.5264,116388392.1017,60337.6020,116380485.4277,
