sl_20_5400_20260316 Coordinates.csv
2026/03/16 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:23 2024,
Start: 2026/03/16 07:47:00.00, Stop: 2026/03/16 09:17:00.00,
TIME_UNITS,STARLINK-3399 - X-Coordinate,STARLINK-6345 - X-Coordinate,STARLINK-3992 - X-Coordinate,STARLINK-31346 - X-Coordinate,STARLINK-30193 - X-Coordinate,STARLINK-4691 - X-Coordinate,STARLINK-30804 - X-Coordinate,STARLINK-31517 - X-Coordinate,STARLINK-30559 - X-Coordinate,STARLINK-30191 - X-Coordinate,STARLINK-31030 - X-Coordinate,STARLINK-4120 - X-Coordinate,STARLINK-31356 - X-Coordinate,STARLINK-5355 - X-Coordinate,STARLINK-32254 - X-Coordinate,STARLINK-30854 - X-Coordinate,STARLINK-6355 - X-Coordinate,STARLINK-5597 - X-Coordinate,STARLINK-30223 - X-Coordinate,STARLINK-11104 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3399 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,STARLINK-3992 - Y-Coordinate,STARLINK-31346 - Y-Coordinate,STARLINK-30193 - Y-Coordinate,STARLINK-4691 - Y-Coordinate,STARLINK-30804 - Y-Coordinate,STARLINK-31517 - Y-Coordinate,STARLINK-30559 - Y-Coordinate,STARLINK-30191 - Y-Coordinate,STARLINK-31030 - Y-Coordinate,STARLINK-4120 - Y-Coordinate,STARLINK-31356 - Y-Coordinate,STARLINK-5355 - Y-Coordinate,STARLINK-32254 - Y-Coordinate,STARLINK-30854 - Y-Coordinate,STARLINK-6355 - Y-Coordinate,STARLINK-5597 - Y-Coordinate,STARLINK-30223 - Y-Coordinate,STARLINK-11104 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3399 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,STARLINK-3992 - Z-Coordinate,STARLINK-31346 - Z-Coordinate,STARLINK-30193 - Z-Coordinate,STARLINK-4691 - Z-Coordinate,STARLINK-30804 - Z-Coordinate,STARLINK-31517 - Z-Coordinate,STARLINK-30559 - Z-Coordinate,STARLINK-30191 - Z-Coordinate,STARLINK-31030 - Z-Coordinate,STARLINK-4120 - Z-Coordinate,STARLINK-31356 - Z-Coordinate,STARLINK-5355 - Z-Coordinate,STARLINK-32254 - Z-Coordinate,STARLINK-30854 - Z-Coordinate,STARLINK-6355 - Z-Coordinate,STARLINK-5597 - Z-Coordinate,STARLINK-30223 - Z-Coordinate,STARLINK-11104 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1946.1345,6840.5748,4638.6514,5441.5720,-870.4287,-1905.0790,3212.8085,6566.9365,1599.3290,-1895.4352,2426.7895,2099.1829,-1509.0150,-962.6508,704.3988,-4705.2493,-5073.2770,2929.3547,-3861.5727,-4735.1705,-300368.6321,-313971.2106,-312848.5454,-309102.6230,-315556.7153,-313168.3428,-306999.3531,-309809.6576,-211016164.3861,-211015298.5967,-211021312.4168,-211009277.7136,-308744.1735,-211001261.8782,6185.9219,817.2669,4953.6839,-1724.3391,-6877.1888,5347.3565,-5837.5904,668.9091,-6553.7321,6364.0195,-5295.7978,6576.9098,6313.9029,-6798.2677,-6078.8929,2155.3759,-196.7599,6294.5357,-3856.7189,2703.6835,222593.7708,187023.5319,210853.8374,212066.4829,206458.6148,208372.5465,202566.7603,207355.6560,270553565.5439,270526066.0439,270535565.4042,270536202.7262,206388.3964,270546912.2415,1728.1909,868.2032,-1323.1307,-3800.1927,-59.4515,3941.9633,-1566.3491,-1876.7990,1557.6048,1954.9270,3579.3354,-383.4585,1086.9294,-913.8377,-3177.6074,4593.7910,4702.7858,169.4260,-4190.9575,3951.9947,-101919.3453,-104998.6817,-106224.7306,-100151.0725,-100552.2245,-111160.8301,-112385.9125,-104225.1141,-51350086.5011,-51368739.5440,-51329766.6408,-51338758.4201,-105253.6252,-51337797.0993,
300.000,-776.5504,6828.6726,5075.9850,3894.3382,-2307.8571,-700.0634,2159.5091,6837.3876,217.0021,-428.1467,1342.8304,3163.6027,-278.1331,-2430.9559,-602.7599,-3345.3264,-5046.8894,3320.0518,-4697.8809,-4502.0047,-305101.5726,-317914.5492,-317074.4290,-313372.1485,-319888.4040,-317533.2282,-311319.1110,-314010.0760,-216872004.3267,-216870620.0711,-216877027.3079,-216864655.0074,-313048.7636,-216857139.4562,6667.6378,190.4775,3619.6623,-2825.7216,-6367.7555,6417.8024,-6488.9463,-561.4624,-6137.9089,6895.3948,-6394.8555,5978.6970,6533.1552,-6453.3430,-6693.2240,3827.8908,1927.9681,5663.0941,-1914.9352,4348.6912,216223.2159,180367.0409,204385.1992,205470.1315,199881.2786,201793.6474,196081.8592,200428.6362,265883123.9767,265855505.1672,265864430.5822,265865429.4893,199829.9789,265876402.7885,-92.1985,-1258.0820,-2992.3836,-4886.6289,1468.7055,2471.8912,244.9918,-84.1351,3191.4380,461.2767,2019.7384,1425.4157,-769.8370,632.1023,-1538.8530,4695.1273,4326.2307,2257.7046,-4649.3169,2491.2402,-101814.4564,-104890.0820,-106008.8274,-100162.6008,-100299.7834,-110841.0166,-112414.5173,-103761.1117,-51343735.2128,-51362431.2338,-51323694.3595,-51332756.1701,-105129.5868,-51331437.1714,
600.000,478.7441,6122.8705,5036.5849,1963.6453,-3535.4399,547.0341,881.3103,6409.9873,-1219.6862,1076.3116,143.8929,3927.9635,994.1161,-3668.6411,-1832.4427,-1694.3684,-4571.0607,3399.7193,-5113.6853,-3808.9990,-309699.9075,-321716.5165,-321159.1270,-317500.4911,-324078.0621,-321755.3236,-315503.2562,-317979.4549,-222624497.5663,-222622595.1573,-222629369.1287,-222616662.8879,-317214.0446,-222609666.9318,6422.2762,-472.1806,1906.7974,-3693.7521,-5238.7363,6853.8626,-6473.6608,-1733.6258,-5128.5195,6755.4903,-6835.8332,4779.1018,5998.2994,-5478.8115,-6639.2495,5158.0906,3858.0925,4442.2874,207.1135,5510.4592,209750.7302,173628.3602,197823.7614,198782.4152,193213.0122,195121.2982,189507.4470,193371.8128,261085960.5377,261058236.2034,261066577.1787,261067967.3980,193181.7709,261079169.7136,-1901.7613,-3250.4611,-4339.0969,-5434.1885,2839.4085,734.9754,2029.0274,1717.7979,4482.2062,-1081.9902,234.9800,3080.3003,-2530.7149,2110.0876,267.4259,4292.2908,3485.1357,4105.2379,-4600.0200,740.0882,-101709.7313,-104781.4289,-105791.1836,-100179.2115,-100050.9061,-110515.2159,-112437.5795,-103403.9454,-51337378.2835,-51356120.9393,-51317624.0344,-51326751.7119,-105005.4817,-51325077.1633,
900.000,1704.0944,4799.7925,4538.5520,-150.8648,-4447.2451,1731.3274,-509.4502,5326.6071,-2581.0607,2486.4645,-1067.0916,4334.1589,2181.9575,-4569.0683,-2880.7497,89.4694,-3683.7965,3183.2502,-5067.1261,-2712.8363,-314161.4090,-325375.4189,-325100.7484,-321485.7101,-328123.9292,-325832.3252,-319549.8750,-321731.0294,-228270902.3640,-228268482.4801,-228275596.3098,-228262561.5471,-321238.1432,-228256102.4918,5480.7209,-1129.4372,-21.6754,-4246.0916,-3598.8292,6608.3684,-5800.6007,-2748.4863,-3633.1548,5958.5968,-6572.9108,3092.4904,4775.8158,-3966.1209,-5916.4368,6013.3312,5406.5289,2748.1877,2298.6050,6073.5611,203179.1412,166810.4963,191172.4415,192006.1025,186456.8973,188358.5302,182846.2123,186223.7824,256164361.3538,256136545.2532,256144292.3064,256146104.0030,186446.7312,256157499.2924,-3487.6652,-4897.5082,-5218.8461,-5382.9636,3905.7323,-1081.2942,3587.0507,3329.8073,5291.4168,-2509.0413,-1575.9889,4402.4932,-3976.7974,3361.2186,2044.5353,3428.4850,2269.7219,5515.1321,-4048.4130,-1097.3333,-101605.1697,-104672.7214,-105571.9772,-100201.0139,-99805.5662,-110183.3461,-112455.1691,-103170.0133,-51331015.7118,-51349808.6391,-51311555.5722,-51320744.4401,-104881.3100,-51318717.0750,
1200.000,2784.7848,2999.0655,3641.0813,-2232.8263,-4965.2365,2755.3615,-1886.0525,3697.5862,-3739.9115,3679.2132,-2186.4086,4356.5829,3165.9760,-5056.5771,-3661.9225,1838.6741,-2459.7144,2710.7945,-4556.9594,-1313.4426,-318483.9081,-328889.6268,-328897.4660,-325325.9228,-332024.3023,-329761.9672,-323457.1080,-325284.9931,-233808527.5342,-233805591.2199,-233813017.8722,-233799661.8155,-325119.2490,-233793754.8846,3950.3020,-1736.1874,-1978.4044,-4425.5356,-1607.2047,5703.2959,-4546.6071,-3520.9825,-1805.4875,4583.6803,-5634.1717,1083.7157,3011.6459,-2060.4310,-4593.0621,6304.3960,6424.4192,748.2201,4152.7665,5989.0367,196511.3259,159916.4901,184434.2018,185143.9789,179616.0494,181508.4282,176100.8950,179021.7602,251120671.8594,251092777.7156,251099922.3768,251102186.0729,179627.8580,251113737.1110,-4664.0864,-6025.4682,-5537.6593,-4738.5211,4553.5048,-2780.9651,4745.6715,4573.7699,5532.4161,-3666.8907,-3211.5378,5249.4495,-4929.1297,4251.0617,3598.7456,2196.3907,810.4932,6337.4038,-3054.3913,-2807.0694,-101500.7713,-104563.9588,-105351.3894,-100228.1218,-99563.7378,-109845.3246,-112467.3532,-103065.7211,-51324647.4989,-51343494.3118,-51305488.8813,-51314733.7347,-104757.0718,-51312356.9065,
1500.000,3617.3393,907.6978,2437.1938,-4070.9826,-5045.6223,3536.7807,-3118.8582,1689.9772,-4583.2404,4550.2938,-3118.0824,4002.8304,3844.5502,-5092.4873,-4114.9799,3392.1146,-1004.1253,2041.4229,-3623.5654,255.0152,-322665.2960,-332257.5752,-332547.5178,-329019.3048,-335777.5369,-333542.0197,-327223.1518,-328666.4010,-239234733.7288,-239231282.3957,-239238994.7103,-239225326.4429,-328855.6151,-239219984.7029,2001.7287,-2245.7580,-3770.0575,-4205.8885,542.3165,4227.6203,-2847.2306,-3986.7685,170.8723,2766.0846,-4118.2376,-1048.4364,912.8795,53.6746,-2799.5818,5995.1222,6815.7801,-1355.8711,5587.1939,5278.1661,189750.2093,152949.4159,177612.0468,178198.8431,172693.6161,174574.1292,169274.2843,171798.7484,245957295.6789,245929337.1698,245935871.9810,245938618.4715,172728.1871,245950286.9479,-5293.8109,-6516.1165,-5261.5775,-3571.3483,4713.4750,-4181.1307,5376.2271,5312.4895,5179.4189,-4431.7946,-4490.1199,5530.0395,-5270.4113,4684.1363,4760.7864,728.3306,-735.7917,6484.6883,-1726.1802,-4190.6628,-101396.5360,-104455.1403,-105129.6036,-100260.6533,-99325.3960,-109501.0689,-112474.1958,-103087.5850,-51318273.6485,-51337177.9353,-51299423.8709,-51308718.9592,-104632.7672,-51305996.6580,
1800.000,4118.8495,-1259.7330,1044.0635,-5480.4876,-4682.2575,4014.3825,-4087.3749,-490.1278,-5023.2199,5022.9491,-3781.5900,3311.6261,4143.6939,-4677.7322,-4207.8544,4609.9688,555.8274,1245.7445,-2346.4260,1837.0578,-326703.5249,-335477.7648,-336049.2075,-332564.0913,-339382.0481,-337170.2867,-330846.2596,-331902.8336,-244546934.6955,-244542970.1221,-244550940.8484,-244536971.3541,-332445.5594,-244532205.6417,-150.5104,-2612.9216,-5216.1530,-3595.7608,2640.3453,2327.9752,-881.5212,-4107.0367,2100.9117,683.7872,-2183.2167,-3091.1374,-1276.8685,2170.3498,-715.2500,5107.0481,6546.7492,-3348.5702,6461.9915,4028.1280,182898.7634,145912.3798,170709.0231,171173.5024,165692.7765,167558.8219,162369.2170,164581.4031,240676693.4812,240648684.2301,240654602.7436,240657863.0084,165750.7907,240669609.6287,-5303.6626,-6318.3619,-4420.0376,-2009.5869,4368.5788,-5131.7079,5408.8641,5464.6761,4270.1641,-4722.2362,-5270.3750,5214.0951,-4958.7302,4614.0447,5404.3871,-817.9692,-2203.1406,5941.1842,-208.8676,-5088.2268,-101292.4636,-104346.2651,-104906.8055,-100298.7312,-99090.5171,-109150.4976,-112475.7579,-103223.0687,-51311894.1667,-51330859.4874,-51293360.4520,-51302699.4592,-104508.3961,-51299636.3293,
2100.000,4234.7574,-3282.8962,-408.1393,-6321.7901,-3907.0068,4152.1697,-4691.8693,-2619.0232,-5006.4825,5054.2553,-4118.1938,2348.5012,4024.7531,-3852.1511,-3938.9055,5386.3474,2082.1953,398.4294,-837.9295,3271.1987,-330596.6090,-338548.7618,-339400.9057,-335958.5772,-342836.3122,-340644.6028,-334324.7428,-335022.0452,-249742598.5103,-249738122.8425,-249746324.6734,-249732066.8798,-335887.4646,-249727885.7310,-2271.7203,-2797.6389,-6167.1090,-2639.6444,4482.3999,193.5003,1147.1225,-3871.3264,3797.4652,-1460.1532,-29.6686,-4838.7831,-3305.3858,4082.6448,1450.2572,3718.2969,5648.3384,-5022.6908,6693.8368,2380.6666,175960.0057,138808.5184,163728.2169,164070.7677,158616.7399,160465.7470,155388.5758,157388.6534,235281381.8073,235253335.3730,235258632.1487,235262437.2615,158698.7761,235274221.8532,-4692.4964,-5453.0509,-3102.9286,-225.4442,3555.7042,-5531.2277,4840.0143,5013.6244,2902.0364,-4507.2978,-5466.3298,4335.5332,-4032.3558,4048.3255,5459.7969,-2276.5117,-3434.3587,4764.3204,1331.3310,-5396.4721,-101188.5539,-104237.3325,-104683.1825,-100342.4819,-98859.0780,-108793.5320,-112472.0978,-103451.9321,-51305509.0621,-51324538.9455,-51287298.5364,-51296674.5597,-104383.9587,-51293275.9204,
2400.000,3944.6907,-4957.7140,-1788.0879,-6515.0261,-2787.1019,3941.3737,-4863.6278,-4478.3855,-4520.7873,4638.8125,-4095.6291,1199.7086,3489.4803,-2690.6725,-3336.0386,5658.2951,3438.3154,-428.6799,766.2073,4406.0600,-334342.6259,-341469.1995,-342601.0511,-339201.1187,-346138.8674,-343962.8304,-337656.9716,-338049.7504,-254819248.7840,-254814264.5346,-254822670.1407,-254808138.9610,-339179.7797,-254804548.5428,-4132.1896,-2769.3807,-6519.9815,-1415.6707,5888.9471,-1963.2019,3032.0282,-3298.3379,5099.5246,-3457.2284,2120.2624,-6113.7815,-4940.4376,5602.8103,3478.1115,1956.6314,4212.4975,-6201.1373,6264.2554,515.6841,168936.9981,131640.9972,156672.7533,156893.4477,151468.7445,153298.1957,148335.2870,150231.0292,229773931.8710,229745861.7384,229750532.3398,229754913.3728,151575.2842,229766694.9961,-3531.3220,-4010.9066,-1451.4549,1583.6526,2361.8299,-5337.1848,3732.7537,4008.9667,1221.8883,-3809.8001,-5056.3897,2988.8655,-2605.3670,3047.6551,4921.0809,-3491.0564,-4297.9385,3079.0395,2725.4231,-5079.9856,-101084.8067,-104128.3416,-104458.9235,-100392.0355,-98631.0569,-108430.0972,-112463.2709,-103747.8932,-51299118.3460,-51318216.2866,-51281238.0374,-51290643.5634,-104259.4551,-51286915.4315,
