sl_20_86400_20260530 Coordinates.csv
2026/05/30 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:41 2024,
Start: 2026/05/30 07:47:00.00, Stop: 2026/05/31 07:47:00.00,
TIME_UNITS,STARLINK-31914 - X-Coordinate,STARLINK-31313 - X-Coordinate,STARLINK-3608 - X-Coordinate,STARLINK-1995 - X-Coordinate,STARLINK-2740 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-5104 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-1460 - X-Coordinate,STARLINK-1680 - X-Coordinate,STARLINK-30979 - X-Coordinate,STARLINK-3923 - X-Coordinate,STARLINK-11135 [DTC] - X-Coordinate,STARLINK-31096 - X-Coordinate,STARLINK-31507 - X-Coordinate,STARLINK-31341 - X-Coordinate,STARLINK-4186 - X-Coordinate,STARLINK-31856 - X-Coordinate,STARLINK-4030 - X-Coordinate,STARLINK-3122 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31914 - Y-Coordinate,STARLINK-31313 - Y-Coordinate,STARLINK-3608 - Y-Coordinate,STARLINK-1995 - Y-Coordinate,STARLINK-2740 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-5104 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-1460 - Y-Coordinate,STARLINK-1680 - Y-Coordinate,STARLINK-30979 - Y-Coordinate,STARLINK-3923 - Y-Coordinate,STARLINK-11135 [DTC] - Y-Coordinate,STARLINK-31096 - Y-Coordinate,STARLINK-31507 - Y-Coordinate,STARLINK-31341 - Y-Coordinate,STARLINK-4186 - Y-Coordinate,STARLINK-31856 - Y-Coordinate,STARLINK-4030 - Y-Coordinate,STARLINK-3122 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31914 - Z-Coordinate,STARLINK-31313 - Z-Coordinate,STARLINK-3608 - Z-Coordinate,STARLINK-1995 - Z-Coordinate,STARLINK-2740 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-5104 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-1460 - Z-Coordinate,STARLINK-1680 - Z-Coordinate,STARLINK-30979 - Z-Coordinate,STARLINK-3923 - Z-Coordinate,STARLINK-11135 [DTC] - Z-Coordinate,STARLINK-31096 - Z-Coordinate,STARLINK-31507 - Z-Coordinate,STARLINK-31341 - Z-Coordinate,STARLINK-4186 - Z-Coordinate,STARLINK-31856 - Z-Coordinate,STARLINK-4030 - Z-Coordinate,STARLINK-3122 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2517.7753,6573.1472,4912.9777,-3170.3497,4418.9840,-3760.9418,3617.2768,4466.1308,2041.6577,3853.7768,-5914.6435,-1803.6651,5107.2066,1398.2538,3289.1176,-5897.2500,4729.4484,-3988.6402,-1821.7786,-3196.6104,226086.7205,246734.4060,234256.0884,234348.6303,237871.0845,236803.4855,244030.5766,241533.1259,-270328083.7392,-270278331.0435,-270301530.8857,-270306840.5582,239928.5782,-270310454.4899,5579.0824,-1073.2733,4736.2851,4780.3765,-4937.1013,4055.0330,-640.1140,-4762.8749,-5673.8882,-2215.2877,-3535.9228,-3786.2019,189.8412,-6783.7059,-5827.1807,2664.3533,2984.1733,3041.8133,4057.7411,5392.0659,-271133.1851,-292204.1649,-282458.7475,-278921.7037,-286746.9561,-284020.5830,-279655.8752,-279408.8948,167379788.0548,167357548.0735,167357486.2384,167385122.3061,-280238.0549,167381677.3971,2994.9551,-1655.1773,1088.3603,3863.0760,1959.4091,-4206.6854,-5908.4607,-2000.5989,-3383.5248,5294.1309,-789.6119,-5489.1201,-4397.4364,-226.9023,-1319.2120,2271.7831,4058.8106,4607.6335,-5288.7276,-2970.2714,-165228.7627,-169053.2748,-168382.6444,-162699.4771,-162768.1194,-173318.6316,-174856.6335,-167736.8849,77696744.3335,77720248.3922,77707523.2407,77700202.8160,-167594.9501,77706894.2363,
3600.000,-5097.9797,-5533.5925,-5338.0174,-872.7411,-3044.5184,-88.6710,275.2405,-513.3223,1487.8786,-472.6965,6234.0356,5307.6676,-6181.3414,1107.2623,-573.7044,2441.3271,-6678.6935,-688.0118,-827.0837,-277.1603,287091.5062,309959.7585,296185.7594,297481.0161,300395.3282,299509.2963,305434.9387,301077.5348,-304431594.1062,-304374047.6652,-304396978.4195,-304417733.5270,302247.9137,-304412945.6968,-4430.6973,3375.7772,-3007.5579,-4072.9257,5720.9218,-2432.6140,3206.8363,5080.1562,3911.7949,4965.7569,1190.2677,1265.7860,2683.9414,5848.5382,6248.3900,-4485.7991,-1798.3474,-4418.3488,-6420.2300,-4298.9306,-206934.5959,-220393.5765,-211902.5430,-209327.9038,-217742.1568,-215206.7922,-210615.5474,-212228.1785,91648197.4869,91634276.8442,91629940.3639,91655717.2030,-210997.5556,91650327.9084,911.3699,-2255.2069,3190.2871,-5532.6813,2399.5317,6489.8761,6149.6882,4521.7760,5489.7590,-4803.7832,-2801.1058,4218.0286,-104.3323,3539.8949,-2679.0708,-4586.5566,-77.9827,-5151.0166,2394.7266,5422.0293,-166371.2454,-169920.1599,-167988.3595,-165536.2306,-162316.5038,-171292.3559,-177077.4005,-167840.2368,77752660.5116,77771856.8303,77757620.5120,77759449.0417,-168388.8115,77760727.6487,
7200.000,5344.7159,1901.2876,4156.0613,4839.1730,-242.4886,4508.4153,-2616.3145,-3961.5905,-5202.8730,-2032.6589,-4642.1559,-6872.1038,3236.9628,-4012.7360,-3043.8138,1834.6397,5655.3517,4369.4229,2396.5779,4290.6245,330603.4848,352733.3962,339254.7160,342388.9647,343631.1498,343510.4047,347650.3880,345937.7354,-317755248.5164,-317692484.0854,-317714846.1512,-317742267.6215,345192.5485,-317735773.4616,887.6443,-4739.5746,-689.8918,3211.3690,-4467.5592,1754.5484,-5770.1010,-4164.1660,-1864.0154,-6481.7134,2138.0559,605.5572,-3828.9832,-3126.5216,-3956.2210,5483.8709,-194.1232,4916.5086,6157.1646,2884.6621,-129383.0538,-135376.6815,-127897.9847,-126301.3746,-135184.4442,-131419.7793,-128693.2507,-126946.6086,9674684.4713,9671560.9956,9663415.6055,9675976.0561,-128424.3291,9677560.2617,-4144.4272,4573.5871,-5486.0115,3752.9720,-5275.0767,-4985.6688,-2864.6619,-3687.5897,-4157.4049,1312.8247,4676.6087,-266.8174,4494.0796,-4712.6030,4637.0419,3683.6343,-3983.1442,1779.9121,2000.1120,-4626.8687,-167533.0042,-170719.6556,-167688.2980,-169236.8669,-162339.3733,-168415.1116,-178586.3430,-169878.3077,77809067.5927,77823358.5453,77807783.0038,77820314.4569,-169169.5761,77814529.5191,
10800.000,-3959.9267,2462.2695,-2647.7638,-6587.6378,4223.2518,-6662.0326,2845.7974,6454.7432,6906.0925,3260.6162,2288.6257,5291.1436,2012.9803,6244.3939,6032.9122,-4793.7752,-2718.4261,-5272.4992,-3509.8861,-6669.9379,353809.2227,372326.3435,360684.5745,368067.4447,364757.7648,365990.5509,368212.4094,365901.7845,-309393213.9484,-309328578.8782,-309350344.2100,-309373279.9548,366061.1403,-309373329.3303,3592.6295,5220.9890,4708.7285,-2097.0924,2593.7803,-1893.7897,5978.1617,2222.2515,187.1391,5332.3925,-5374.8167,-2146.0545,4053.3760,47.8251,679.6529,-4903.8353,3128.9235,-3184.5078,-2990.3259,-1594.2105,-43052.0441,-42768.9371,-35771.7609,-36918.5553,-44427.6404,-35786.4380,-39004.4532,-39235.8854,-72945511.2224,-72936308.2544,-72948111.6134,-72948181.7935,-37804.9481,-72941546.6822,4220.8563,-3713.9549,4301.3387,326.5324,4808.3157,498.4535,-2129.8428,88.9072,175.1932,2963.2222,-3744.1529,-3886.0842,-4997.8517,2995.0946,-3110.9188,-223.1141,5525.6708,2914.2453,-5146.7774,1011.5806,-168714.2243,-171413.8430,-167772.0623,-171594.3553,-162821.3863,-168072.3048,-179430.6959,-168862.3997,77865796.8448,77874773.2046,77858123.4667,77877145.0374,-169937.1876,77868299.8343,
14400.000,1787.5364,-5360.7564,1280.9564,5478.8303,-6710.8774,5346.2317,-2316.6460,-5769.0551,-5509.6723,-3963.2663,49.4802,-1468.9845,-5732.6834,-6493.4147,-6416.6333,5560.5003,-220.8765,4027.8014,4577.4603,6154.4504,355045.3460,367333.1822,359058.7836,368388.1877,362416.0790,363713.9108,365918.4640,363304.5275,-279919775.1469,-279857009.9554,-279878165.2184,-279892120.8027,363563.9601,-279900013.5618,-6484.0225,-4274.9569,-6779.5856,-60.8618,-995.1242,1253.8763,-2946.0496,764.0241,1491.8845,-1663.2437,6913.2331,3864.0855,-3353.1783,2362.1241,2178.3907,2133.9348,-5880.9641,-919.3778,-1339.0650,-46.9670,46942.1535,51404.8877,58576.8377,53879.9289,48691.4876,59726.2303,52913.5777,56378.8635,-150573914.7222,-150552029.9587,-150567757.7677,-150574293.3412,55071.7910,-150568769.0107,-1115.0483,245.8611,-432.2591,-4233.6067,-1339.5988,4235.4313,5841.6877,3559.2860,3887.9685,-5429.9415,528.9579,5517.7192,1139.2178,530.3828,-781.4775,-3411.4105,-3641.1809,-5427.2737,4983.1616,3183.6758,-169914.4790,-171903.9995,-168422.8662,-169965.0157,-163771.7169,-172571.8374,-179619.5792,-171884.1596,77922656.6276,77926118.0361,77908754.8519,77930318.9940,-170691.5905,77922038.5813,
18000.000,989.7307,5784.2634,559.8849,-2694.5759,6193.6345,-2031.8513,2653.1089,2820.3271,1961.7903,4550.7798,-2204.4983,-2333.4341,5567.9936,4213.9859,3566.9457,-4597.5484,2120.5679,-2192.5324,-4998.9155,-3375.7921,333876.3385,337346.6266,334462.4848,343861.5735,336767.2489,337569.3020,340893.7044,338507.3551,-231349911.5608,-231292713.9940,-231312975.9188,-231318433.9988,337902.0597,-231330781.7924,6115.0618,1469.6146,5789.4866,3220.6930,-666.9892,1326.2190,-1690.1421,-4220.5169,-3670.7606,-2597.1257,-5854.4502,-5389.2504,859.0750,-4027.7446,-4144.2412,2065.0661,6560.5833,5197.1917,4467.6600,2581.0087,135239.2200,141939.5673,149057.9667,142339.0837,138234.1962,149093.0308,141411.5350,143430.9171,-217913654.9362,-217879976.1052,-217900278.6162,-217907433.9626,144284.5392,-217907510.8727,-2854.8821,3376.9793,-3741.0268,5490.3683,-3002.0035,-6511.6837,-6204.4790,-4568.9430,-5523.6354,4510.6880,2983.6084,-3635.6716,3689.4200,-3753.9902,4065.5964,4645.9929,-548.5707,3817.8823,-1664.2298,-5484.9555,-171130.9101,-171784.3072,-169668.4195,-168376.7320,-165227.6719,-176473.3066,-179126.4360,-169957.8424,77979444.8029,77977408.3879,77959795.4449,77981188.3028,-171432.7303,77975745.7469,
21600.000,-4005.5391,-4330.7586,-3175.5788,18.9206,-3147.1698,-743.1779,-3744.8917,562.6425,1603.6248,-4445.7841,4307.8718,4380.2363,-2594.0864,-334.2082,979.2503,2793.5982,-3210.5978,409.5565,3526.1468,154.3667,291059.0931,287484.0968,288507.8245,297269.0383,289458.8627,290151.6093,294547.6597,290008.1015,-167001537.6011,-166953134.8334,-166971696.2067,-166971860.0001,290751.3739,-166983391.5335,-2964.0329,2584.1408,-2650.4833,-6048.8414,2888.3376,-4836.6763,5063.7484,6449.4899,5637.2051,5241.8590,2716.9549,5301.4518,3212.0750,5101.3015,5208.7302,-5680.9240,-4289.5440,-6773.2503,-5266.3432,-5304.2306,216560.1348,226443.9584,229820.2468,222126.9905,218571.0084,228255.9390,221047.9947,224657.9692,-270370929.9320,-270327491.3271,-270353226.6846,-270357543.6581,224156.6710,-270364197.7277,4643.0714,-4656.9016,5526.8051,-3370.6702,5424.8494,4915.3166,2934.2481,2159.5629,3652.7564,-821.6567,-4712.7664,-607.3387,-5330.6466,4668.5223,-4296.4096,-2651.1033,4363.5119,656.6498,-2748.9123,4451.8865,-172351.1084,-171178.8290,-171373.4871,-167333.3011,-167265.7837,-179422.6607,-177883.6059,-173694.7360,78035961.8249,78028658.1701,78011373.9030,78030789.1967,-172160.5534,78029421.3180,
25200.000,6093.7648,2077.1977,5708.7745,1758.4596,-465.3253,1635.3319,3872.9248,-3105.8187,-3626.2953,2566.4143,-5861.2161,-4548.8232,-589.6238,-3352.6147,-4660.7183,-428.2967,4228.4683,1838.7144,43.9936,2046.5149,228233.5480,220870.1371,224223.5895,231905.4672,223503.7307,224757.4849,229374.0612,225784.3635,-91268825.4605,-91231617.6981,-91246984.0684,-91245755.6225,225152.9976,-91251766.1106,-888.6317,-5964.5783,-613.9224,6637.6888,-5268.3900,6730.8286,-5411.3761,-5789.3338,-5862.8164,-5453.8386,930.2547,-2692.4074,-6296.6952,-5408.2832,-4813.1539,6740.3368,121.4469,4629.1491,4320.7874,6582.6089,286050.3425,295047.4317,295675.5621,287793.3377,284843.2325,292802.3707,286896.9440,289647.0293,-304368421.5835,-304318160.2644,-304350090.4725,-304351237.4414,289617.1474,-304361631.4013,-2929.2446,2672.6871,-3855.8875,-866.2043,-4458.3674,-461.6748,1994.1052,1844.2132,497.6295,-3406.8101,3576.9443,4429.9386,2321.4268,-2753.5564,1268.5564,-1213.6705,-5478.1451,-4658.8058,5375.8261,-757.6565,-173511.9142,-171433.5662,-173276.1174,-166802.4837,-170023.2969,-181563.8273,-175777.7152,-171169.9249,78092023.6619,78079880.2115,78063634.1376,78080064.2614,-172875.0074,78083065.2816,
28800.000,-5649.4523,372.8456,-6368.2575,-2994.4400,2912.6076,-1561.5377,-1522.2182,4655.5843,4177.2855,1077.4233,5914.2402,3932.4542,2621.3704,5413.2794,5806.0994,-2427.0507,-4958.0596,-4462.7585,-4226.1092,-3188.5289,145938.3879,139339.4406,145819.3291,152083.6177,143205.9077,145575.4772,148318.8157,144899.4250,-9322102.8180,-9297427.4357,-9307401.7924,-9307227.4679,145316.8414,-9305957.5878,3680.0058,6750.5808,2673.6777,-4274.4643,6232.5558,-5219.9965,3511.9144,2196.5984,3366.2342,4052.0327,-3610.3512,-1642.7094,5593.2675,4241.2575,2334.9081,-4833.7672,3645.0447,-524.4338,-2959.3907,-5119.9324,338496.3150,343721.1755,342461.8211,334989.4467,333710.1368,338981.0336,334853.1898,336212.0641,-317589268.0456,-317535674.9731,-317574068.0299,-317574657.8586,336522.0498,-317582931.1249,-1023.1362,1162.5160,-274.2921,4535.5522,660.9221,-4312.5649,-5809.7708,-4488.5499,-4363.3241,5495.5105,-298.1200,-5436.6376,2686.1478,-861.9730,2699.8845,4212.0740,3146.2527,5116.4120,-4596.9918,-3426.3887,-173988.5434,-171968.6691,-175057.8303,-166745.8192,-173644.2567,-182992.8638,-172820.6562,-175265.5209,78147473.7141,78131086.5540,78116739.2577,78130263.5357,-173576.0404,78136677.6246,
