sl_5_86400_20260612 Coordinates.csv
2026/06/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:26 2024,
Start: 2026/06/12 07:47:00.00, Stop: 2026/06/13 07:47:00.00,
TIME_UNITS,STARLINK-11138 [DTC] - X-Coordinate,STARLINK-31888 - X-Coordinate,STARLINK-5453 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-4779 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11138 [DTC] - Y-Coordinate,STARLINK-31888 - Y-Coordinate,STARLINK-5453 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-4779 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11138 [DTC] - Z-Coordinate,STARLINK-31888 - Z-Coordinate,STARLINK-5453 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-4779 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,1535.3339,-5001.4201,-5613.5624,6005.5479,-177.7864,-332472.6687,-301736.9963,-325803.8021,-326458.1915,-321279.4424,-322911.0689,-316861.5310,-321704.0121,-271925927.5391,-271908697.5368,-271949420.6420,-271932868.0469,-320719.1052,-271942578.8669,6362.8276,-4408.1656,-3714.3199,3104.0087,-4123.8278,131210.8113,112764.4421,115550.7955,118952.2394,112103.6213,114515.7928,120398.0297,117730.3947,146924973.8247,146915890.4369,146937949.9423,146928151.7891,118912.7146,146936740.8933,1255.5823,1344.1258,1566.5678,1410.5021,5511.7979,127292.9200,123619.3159,122521.6118,128138.3729,128121.3153,117584.1498,115994.9097,124208.8570,92907021.7230,92884513.6721,92923249.7769,92907808.3717,123278.2057,92908306.2275,
3600.000,-3438.4011,5208.6821,4774.2118,-6097.6392,4379.8225,-355091.0738,-319624.7258,-345341.6878,-344620.0706,-339915.5615,-341321.0778,-336593.5013,-339054.3756,-300674381.2609,-300655206.8382,-300694354.0903,-300680886.6868,-339606.5646,-300691288.6658,-2563.3952,585.5905,727.1378,-1402.1198,3705.0606,43552.9682,33389.0507,33024.6385,35748.6981,28186.9461,30466.8359,36259.9081,36509.6488,71472772.7480,71472230.1594,71478499.8070,71481740.2304,35180.5057,71483391.7772,-5108.1900,-4342.6656,-4950.7316,2921.6605,-3831.2678,128481.5152,124621.1718,124905.7950,127280.1545,130548.6267,121607.5389,115769.2391,123411.6657,92947350.9601,92926216.6459,92968622.8982,92947010.0868,124470.2759,92951681.8315,
7200.000,4580.9367,-3863.5145,-3077.7900,3933.3963,-6330.2527,-354775.1240,-317180.0519,-342950.8149,-340209.6283,-337063.4445,-337999.6764,-334587.6863,-337045.0716,-308899297.4169,-308880428.7453,-308912594.9131,-308911392.6158,-337041.5827,-308915922.6749,-2831.1592,3966.3240,3353.8290,-1704.2954,-2704.8823,-47105.4214,-47756.2742,-51171.5322,-48990.8936,-57391.4971,-53702.0900,-50167.1003,-51624.2550,-8843118.6916,-8835362.8616,-8841734.5556,-8829340.6539,-50445.4533,-8833599.3774,3920.2489,3940.7739,5190.9159,-5422.1986,-376.5584,129613.2413,125608.3724,127159.7994,125536.4370,132475.7374,126449.6820,116227.9075,127022.2579,92987925.2645,92968033.9410,93012329.5630,92987995.0990,125648.8854,92995022.0261,
10800.000,-3602.9288,1661.0909,1546.1798,-1235.6009,5362.1250,-331483.2891,-294642.8207,-318950.5747,-311451.1552,-313074.6270,-313796.9155,-310904.4874,-313613.2192,-296043228.6254,-296026690.5465,-296048666.0388,-296063965.8887,-313274.8048,-296059128.1327,5497.8938,-6579.4298,-6376.3878,5120.7828,360.6842,-134791.1892,-125592.8996,-131699.1653,-131273.2860,-139325.8991,-130554.5484,-133265.9767,-131600.6502,-88541347.5958,-88526078.4379,-88540308.3776,-88529340.1417,-132568.7985,-88532620.1170,1101.6265,-488.6723,-2184.3627,4459.1735,4309.4129,130691.3427,126582.2829,128995.2731,125179.6805,133917.6567,128642.7848,117324.0179,125364.5305,93028923.7504,93009984.6278,93054686.4357,93033641.0308,126813.8854,93038326.8005,
14400.000,-387.6877,1291.1539,37.0796,-775.3803,-2770.5776,-286721.9422,-253491.9187,-275024.6072,-264898.3675,-269589.4874,-270794.9338,-267100.5824,-269317.0935,-262987277.8977,-262974757.3772,-262985706.0190,-263008563.7878,-269889.4365,-263002218.7167,-4327.7334,5772.8581,6544.6830,-6831.8252,3188.4303,-213716.0292,-195269.4076,-203544.1039,-206133.8841,-212525.3838,-201457.7243,-207620.3549,-206521.1439,-162183687.2619,-162162157.9708,-162179024.3038,-162179197.0880,-206037.8268,-162175265.0214,-5060.3486,-3365.6248,-2228.4417,-686.3086,-5454.6642,131718.2473,127544.3122,130232.3837,128729.3953,134864.8675,126039.8144,119048.7025,129623.4161,93070495.7674,93052090.3798,93096007.2450,93084176.3320,127965.1288,93081596.1441,
18000.000,5111.1050,-4418.8925,-2236.3846,2253.4860,276.7981,-223444.7876,-196348.4317,-214058.2834,-203442.8093,-209453.6948,-211102.1697,-206122.6712,-210278.3668,-211990741.8477,-211983482.4056,-211984673.7807,-212003619.2825,-209695.1863,-212004762.5412,1428.4444,-2384.9294,-3945.0240,5484.3459,-6186.9734,-278673.6566,-252457.3422,-262312.7646,-266841.6953,-272430.2192,-261662.4612,-268398.6065,-266153.3365,-224746089.9013,-224719929.9541,-224734747.1377,-224743563.7906,-266268.2265,-224737435.2576,4025.2049,4578.0641,5206.6552,-3549.7967,3018.8810,132695.7553,128495.9942,130847.9729,132185.8032,135279.7032,124029.4671,121428.7934,127438.8140,93112751.2274,93094376.1262,93136561.1935,93132711.8314,129102.4696,93124830.0464,
21600.000,-6497.8730,6274.8341,4838.7788,-3774.5515,1436.1332,-145852.0766,-126809.7288,-139928.1015,-129734.2258,-136560.6699,-138047.4825,-132139.0630,-136175.1763,-146536731.4664,-146535436.2368,-146529705.4307,-146542329.8406,-136545.6860,-146550131.7786,1142.0968,-1379.2115,368.1120,-1750.2550,6603.1741,-325397.1101,-293613.4669,-304457.2619,-310059.6918,-315267.7825,-305677.4620,-311701.2771,-309186.7374,-271961430.8234,-271932526.0808,-271941836.4821,-271953482.2822,-309528.4418,-271952096.1400,947.0685,-2244.3664,-4928.7146,5504.9878,1362.0883,133625.1657,129439.0880,130981.7244,135069.2903,135085.2241,122942.0461,124532.3391,131981.3227,93155753.4858,93136870.8806,93176569.4710,93177081.8739,130225.7632,93168028.4966,
25200.000,3003.4753,-5236.1723,-6327.2004,5197.9376,-2926.2716,-59103.4053,-49224.8721,-57270.2422,-48096.4484,-55638.0752,-56183.4198,-50370.2776,-55138.1219,-71094309.1152,-71099065.1980,-71090130.1666,-71098317.9397,-55091.2934,-71107571.2026,-3222.2684,3927.6709,2322.4725,-2205.4602,-3897.8419,-350851.3998,-316192.8368,-327443.6134,-333449.1253,-338185.7668,-330161.6421,-334863.8833,-333719.8169,-300610563.7441,-300580898.7925,-300582865.4526,-300594300.3269,-333169.9569,-300600308.8489,-5008.2243,-1859.0376,1521.2549,-3986.8358,-4881.5345,134507.3622,130375.7131,130898.6898,137413.4288,134143.8727,122633.6013,128472.9687,129662.3621,93199515.2379,93179608.8064,93216213.6635,93218501.8201,131334.8664,93211191.4844,
28800.000,2374.4723,1332.0555,5219.4171,-5258.8521,4513.9164,31036.0670,31574.8314,28767.0487,36462.9782,28075.6784,29228.2030,32776.7886,29094.6295,9186624.2895,9176378.3496,9184634.6985,9178498.5076,29516.8289,9172962.4332,4658.1317,-4921.3226,-3543.3754,4477.8759,-316.6875,-353441.1708,-318800.0378,-329882.2137,-335780.6283,-338961.8689,-333335.6010,-336732.2156,-335135.6090,-308741831.3214,-308713292.8165,-308707801.6516,-308718919.1138,-335788.3559,-308730686.5938,4126.4028,4492.5826,2817.5037,-87.9908,5191.0051,135342.8724,131308.5488,130918.2173,139256.5038,132316.2689,123008.6057,133231.3500,134085.9589,93243997.6960,93222630.5927,93255646.0189,93258117.8734,132429.6376,93254318.9991,
32400.000,-5298.2310,3350.0097,-1535.2106,2942.5411,-5449.8187,118591.4928,110573.8120,112799.4587,118708.8341,110649.4982,112639.7304,109939.3141,112783.1367,88826867.9930,88812306.3718,88816498.0054,88811437.1471,111952.5088,88812353.7466,-3965.7546,4670.0312,4030.3611,-4727.7670,3647.6827,-333118.9818,-301269.7213,-311626.3312,-317076.4904,-315486.0953,-314931.9081,-317836.2924,-317792.8804,-295804054.9317,-295778208.5914,-295766708.4177,-295779399.5974,-317305.4460,-295792313.4845,792.0498,-3646.5078,-5407.0576,4079.9680,-2136.9853,136131.9112,132241.1515,131328.3294,140613.5325,131876.1980,124020.1801,135338.1114,132036.9769,93289113.1003,93265985.2336,93294998.6082,93296857.7838,133509.9364,93297411.0303,
36000.000,4467.4420,-6104.0681,-2813.0164,1241.5512,4311.7022,197788.9300,182881.0093,189522.8637,193536.0379,187124.4498,188620.2761,182473.2827,185853.8151,162391891.6149,162374676.6654,162372445.0364,162370021.8698,187049.6258,162376276.5670,79.7996,-3001.3156,-4348.1031,3993.3435,-4846.2585,-291386.7837,-264671.8365,-273822.6188,-278640.1382,-273975.8887,-276171.7397,-279893.1218,-278792.2227,-262683931.3783,-262661800.9429,-262646928.6404,-262663662.2915,-278967.7427,-262672072.3823,-4951.8927,-59.5121,4567.3603,-5503.7636,-2341.0312,136874.4188,133178.4954,132308.4956,141475.0053,135340.6950,125659.4727,132649.4110,135948.2534,93334730.4025,93309732.2992,93334390.9353,93335750.3088,134575.6240,93340467.5676,
39600.000,-1795.9887,5699.2446,5512.9454,-5134.3067,-785.9920,263452.3757,244031.6212,254063.4045,256286.4873,250672.1225,252240.3394,245525.8350,251477.4975,224862709.1549,224844771.2441,224835129.1965,224839855.4623,250125.3762,224846014.4234,4826.4967,-207.6185,4080.1818,-3105.8011,4373.2439,-231190.7455,-211241.5159,-218882.8767,-222994.0856,-217006.9861,-219679.8389,-224688.7390,-222957.7734,-211645289.4614,-211627178.9102,-211612232.6945,-211633797.4865,-223261.8901,-211633852.7077,4223.7797,3697.8966,-873.6733,3412.7962,5261.5181,137570.1104,134127.9767,133881.4982,141803.2630,138710.5243,127953.3325,130552.9162,134537.1051,93380683.7515,93353944.7354,93373936.2996,93376456.6476,135626.5632,93383488.6005,
43200.000,-740.6684,-3066.8474,-5610.8474,6597.4867,-3608.5659,311360.2029,290265.7741,302329.1312,303011.0411,297773.7039,299425.2149,293427.2360,295927.6877,271978339.1832,271961574.0106,271945030.3402,271962100.0061,297271.5510,271960850.1010,-6593.4739,4111.2547,-2183.9815,1875.8957,-3433.9425,-156717.2516,-144238.2760,-150349.9302,-153743.2291,-146939.0849,-149336.5467,-155271.0363,-154556.4636,-146174360.6367,-146159767.2190,-146148100.9108,-146169559.8937,-153752.7877,-146163805.2106,636.7109,-4475.2003,-3400.4176,823.0556,-4772.8798,138218.5744,135101.4756,135907.2898,141521.3730,141506.5629,130969.8262,129378.4803,137598.5330,93426783.2338,93398711.9958,93413747.3612,93421869.0404,136662.6183,93426474.1186,
