sl_100_5400_20260109 Coordinates.csv
2026/01/09 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:11 2024,
Start: 2026/01/09 07:47:00.00, Stop: 2026/01/09 09:17:00.00,
TIME_UNITS,STARLINK-3997 - X-Coordinate,STARLINK-1709 - X-Coordinate,STARLINK-4615 - X-Coordinate,STARLINK-30445 - X-Coordinate,STARLINK-1856 - X-Coordinate,STARLINK-5078 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-1360 - X-Coordinate,STARLINK-30607 - X-Coordinate,STARLINK-4699 - X-Coordinate,STARLINK-1413 - X-Coordinate,STARLINK-30799 - X-Coordinate,STARLINK-5742 - X-Coordinate,STARLINK-2334 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-31066 - X-Coordinate,STARLINK-5507 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-11287 [DTC] - X-Coordinate,STARLINK-3542 - X-Coordinate,STARLINK-2531 - X-Coordinate,STARLINK-30947 - X-Coordinate,STARLINK-4029 - X-Coordinate,STARLINK-30876 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-30248 - X-Coordinate,STARLINK-1371 - X-Coordinate,STARLINK-4394 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-2704 - X-Coordinate,STARLINK-31053 - X-Coordinate,STARLINK-3104 - X-Coordinate,STARLINK-3679 - X-Coordinate,STARLINK-31610 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-3633 - X-Coordinate,STARLINK-1278 - X-Coordinate,STARLINK-1451 - X-Coordinate,STARLINK-6136 - X-Coordinate,STARLINK-32246 - X-Coordinate,STARLINK-31060 - X-Coordinate,STARLINK-30894 - X-Coordinate,STARLINK-5446 - X-Coordinate,STARLINK-5054 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-31146 - X-Coordinate,STARLINK-31619 - X-Coordinate,STARLINK-6305 - X-Coordinate,STARLINK-2607 - X-Coordinate,STARLINK-2084 - X-Coordinate,STARLINK-30817 - X-Coordinate,STARLINK-30090 - X-Coordinate,STARLINK-30913 - X-Coordinate,STARLINK-4115 - X-Coordinate,STARLINK-1948 - X-Coordinate,STARLINK-2226 - X-Coordinate,STARLINK-4424 - X-Coordinate,STARLINK-3593 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-1190 - X-Coordinate,STARLINK-4351 - X-Coordinate,STARLINK-4473 - X-Coordinate,STARLINK-1967 - X-Coordinate,STARLINK-31599 - X-Coordinate,STARLINK-32039 - X-Coordinate,STARLINK-30053 - X-Coordinate,STARLINK-3716 - X-Coordinate,STARLINK-31436 - X-Coordinate,STARLINK-30967 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-30408 - X-Coordinate,STARLINK-4293 - X-Coordinate,STARLINK-4046 - X-Coordinate,STARLINK-1802 - X-Coordinate,STARLINK-4012 - X-Coordinate,STARLINK-3247 - X-Coordinate,STARLINK-5466 - X-Coordinate,STARLINK-3670 - X-Coordinate,STARLINK-1374 - X-Coordinate,STARLINK-30481 - X-Coordinate,STARLINK-4290 - X-Coordinate,STARLINK-31426 - X-Coordinate,STARLINK-5429 - X-Coordinate,STARLINK-31621 - X-Coordinate,STARLINK-5009 - X-Coordinate,STARLINK-1202 - X-Coordinate,STARLINK-30074 - X-Coordinate,STARLINK-5421 - X-Coordinate,STARLINK-3326 - X-Coordinate,STARLINK-5687 - X-Coordinate,STARLINK-31074 - X-Coordinate,STARLINK-30716 - X-Coordinate,STARLINK-1654 - X-Coordinate,STARLINK-5123 - X-Coordinate,STARLINK-5031 - X-Coordinate,STARLINK-31315 - X-Coordinate,STARLINK-31134 - X-Coordinate,STARLINK-5556 - X-Coordinate,STARLINK-31391 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3997 - Y-Coordinate,STARLINK-1709 - Y-Coordinate,STARLINK-4615 - Y-Coordinate,STARLINK-30445 - Y-Coordinate,STARLINK-1856 - Y-Coordinate,STARLINK-5078 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-1360 - Y-Coordinate,STARLINK-30607 - Y-Coordinate,STARLINK-4699 - Y-Coordinate,STARLINK-1413 - Y-Coordinate,STARLINK-30799 - Y-Coordinate,STARLINK-5742 - Y-Coordinate,STARLINK-2334 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-31066 - Y-Coordinate,STARLINK-5507 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-11287 [DTC] - Y-Coordinate,STARLINK-3542 - Y-Coordinate,STARLINK-2531 - Y-Coordinate,STARLINK-30947 - Y-Coordinate,STARLINK-4029 - Y-Coordinate,STARLINK-30876 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-30248 - Y-Coordinate,STARLINK-1371 - Y-Coordinate,STARLINK-4394 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-2704 - Y-Coordinate,STARLINK-31053 - Y-Coordinate,STARLINK-3104 - Y-Coordinate,STARLINK-3679 - Y-Coordinate,STARLINK-31610 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-3633 - Y-Coordinate,STARLINK-1278 - Y-Coordinate,STARLINK-1451 - Y-Coordinate,STARLINK-6136 - Y-Coordinate,STARLINK-32246 - Y-Coordinate,STARLINK-31060 - Y-Coordinate,STARLINK-30894 - Y-Coordinate,STARLINK-5446 - Y-Coordinate,STARLINK-5054 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-31146 - Y-Coordinate,STARLINK-31619 - Y-Coordinate,STARLINK-6305 - Y-Coordinate,STARLINK-2607 - Y-Coordinate,STARLINK-2084 - Y-Coordinate,STARLINK-30817 - Y-Coordinate,STARLINK-30090 - Y-Coordinate,STARLINK-30913 - Y-Coordinate,STARLINK-4115 - Y-Coordinate,STARLINK-1948 - Y-Coordinate,STARLINK-2226 - Y-Coordinate,STARLINK-4424 - Y-Coordinate,STARLINK-3593 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-1190 - Y-Coordinate,STARLINK-4351 - Y-Coordinate,STARLINK-4473 - Y-Coordinate,STARLINK-1967 - Y-Coordinate,STARLINK-31599 - Y-Coordinate,STARLINK-32039 - Y-Coordinate,STARLINK-30053 - Y-Coordinate,STARLINK-3716 - Y-Coordinate,STARLINK-31436 - Y-Coordinate,STARLINK-30967 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-30408 - Y-Coordinate,STARLINK-4293 - Y-Coordinate,STARLINK-4046 - Y-Coordinate,STARLINK-1802 - Y-Coordinate,STARLINK-4012 - Y-Coordinate,STARLINK-3247 - Y-Coordinate,STARLINK-5466 - Y-Coordinate,STARLINK-3670 - Y-Coordinate,STARLINK-1374 - Y-Coordinate,STARLINK-30481 - Y-Coordinate,STARLINK-4290 - Y-Coordinate,STARLINK-31426 - Y-Coordinate,STARLINK-5429 - Y-Coordinate,STARLINK-31621 - Y-Coordinate,STARLINK-5009 - Y-Coordinate,STARLINK-1202 - Y-Coordinate,STARLINK-30074 - Y-Coordinate,STARLINK-5421 - Y-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-5687 - Y-Coordinate,STARLINK-31074 - Y-Coordinate,STARLINK-30716 - Y-Coordinate,STARLINK-1654 - Y-Coordinate,STARLINK-5123 - Y-Coordinate,STARLINK-5031 - Y-Coordinate,STARLINK-31315 - Y-Coordinate,STARLINK-31134 - Y-Coordinate,STARLINK-5556 - Y-Coordinate,STARLINK-31391 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3997 - Z-Coordinate,STARLINK-1709 - Z-Coordinate,STARLINK-4615 - Z-Coordinate,STARLINK-30445 - Z-Coordinate,STARLINK-1856 - Z-Coordinate,STARLINK-5078 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-1360 - Z-Coordinate,STARLINK-30607 - Z-Coordinate,STARLINK-4699 - Z-Coordinate,STARLINK-1413 - Z-Coordinate,STARLINK-30799 - Z-Coordinate,STARLINK-5742 - Z-Coordinate,STARLINK-2334 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-31066 - Z-Coordinate,STARLINK-5507 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-11287 [DTC] - Z-Coordinate,STARLINK-3542 - Z-Coordinate,STARLINK-2531 - Z-Coordinate,STARLINK-30947 - Z-Coordinate,STARLINK-4029 - Z-Coordinate,STARLINK-30876 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-30248 - Z-Coordinate,STARLINK-1371 - Z-Coordinate,STARLINK-4394 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-2704 - Z-Coordinate,STARLINK-31053 - Z-Coordinate,STARLINK-3104 - Z-Coordinate,STARLINK-3679 - Z-Coordinate,STARLINK-31610 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-3633 - Z-Coordinate,STARLINK-1278 - Z-Coordinate,STARLINK-1451 - Z-Coordinate,STARLINK-6136 - Z-Coordinate,STARLINK-32246 - Z-Coordinate,STARLINK-31060 - Z-Coordinate,STARLINK-30894 - Z-Coordinate,STARLINK-5446 - Z-Coordinate,STARLINK-5054 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-31146 - Z-Coordinate,STARLINK-31619 - Z-Coordinate,STARLINK-6305 - Z-Coordinate,STARLINK-2607 - Z-Coordinate,STARLINK-2084 - Z-Coordinate,STARLINK-30817 - Z-Coordinate,STARLINK-30090 - Z-Coordinate,STARLINK-30913 - Z-Coordinate,STARLINK-4115 - Z-Coordinate,STARLINK-1948 - Z-Coordinate,STARLINK-2226 - Z-Coordinate,STARLINK-4424 - Z-Coordinate,STARLINK-3593 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-1190 - Z-Coordinate,STARLINK-4351 - Z-Coordinate,STARLINK-4473 - Z-Coordinate,STARLINK-1967 - Z-Coordinate,STARLINK-31599 - Z-Coordinate,STARLINK-32039 - Z-Coordinate,STARLINK-30053 - Z-Coordinate,STARLINK-3716 - Z-Coordinate,STARLINK-31436 - Z-Coordinate,STARLINK-30967 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-30408 - Z-Coordinate,STARLINK-4293 - Z-Coordinate,STARLINK-4046 - Z-Coordinate,STARLINK-1802 - Z-Coordinate,STARLINK-4012 - Z-Coordinate,STARLINK-3247 - Z-Coordinate,STARLINK-5466 - Z-Coordinate,STARLINK-3670 - Z-Coordinate,STARLINK-1374 - Z-Coordinate,STARLINK-30481 - Z-Coordinate,STARLINK-4290 - Z-Coordinate,STARLINK-31426 - Z-Coordinate,STARLINK-5429 - Z-Coordinate,STARLINK-31621 - Z-Coordinate,STARLINK-5009 - Z-Coordinate,STARLINK-1202 - Z-Coordinate,STARLINK-30074 - Z-Coordinate,STARLINK-5421 - Z-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-5687 - Z-Coordinate,STARLINK-31074 - Z-Coordinate,STARLINK-30716 - Z-Coordinate,STARLINK-1654 - Z-Coordinate,STARLINK-5123 - Z-Coordinate,STARLINK-5031 - Z-Coordinate,STARLINK-31315 - Z-Coordinate,STARLINK-31134 - Z-Coordinate,STARLINK-5556 - Z-Coordinate,STARLINK-31391 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5752.6026,1185.6713,-3905.9653,-6672.2156,2689.5694,2355.0208,6560.3335,-2198.7242,-2824.3595,-4673.7347,3617.0009,-5556.5157,1247.0583,-2202.1395,4553.5342,6467.4450,3014.0658,5063.6275,551.1397,3424.5677,1511.7834,5151.4318,1610.1007,2399.9369,-6530.1319,-6605.5462,5705.1990,-3563.6507,304.3074,-1107.8714,-5024.5333,2295.6585,-959.3725,689.1414,3914.0989,-2618.3368,4362.4991,993.0843,1555.2171,-1122.5840,6143.2550,2656.5261,0.0000,1410.7276,-5984.0898,4005.1057,4149.4101,4914.2873,-2581.0974,-4359.7162,-281.3983,-6744.1419,-4853.1894,5512.9270,4328.0244,2518.6966,6842.7833,-2767.3281,-5818.9696,-3876.0612,3944.0664,6152.3319,1468.5061,-2934.4955,-3677.3506,-6186.9090,-1314.0890,-3910.2401,-5108.5624,-5178.4760,4456.1291,-6268.1494,3733.1905,-936.4558,-4124.3341,-71.7694,-4578.2361,869.7831,4678.0432,5395.9612,2754.3315,-397.0312,2790.0344,3860.6833,-4316.0148,2256.1303,3235.6147,-2732.0660,-5450.1157,1941.8736,5162.3972,1978.8602,3212.9244,3546.8237,-4140.4402,5308.8728,-5591.0820,6830.4017,-6141.3727,5383.2682,-269810.0530,-307922.2441,-286239.4752,-283188.6758,-290980.8123,-288117.0449,-290887.7267,-288669.6122,-138820613.3488,-138846259.2129,-138790622.2377,-138808892.9865,-288126.0727,-138802851.6034,-2486.2703,4005.4646,1864.9089,697.5423,-3305.3890,4525.2715,1088.4785,-6405.4372,4066.2861,-1883.2043,-3170.8408,3791.2599,6716.2935,5945.3556,-4745.9846,1675.7826,5502.2581,-4624.6370,-3009.0636,-2061.4206,4406.3520,-3529.4240,-4808.0602,-3870.1416,-1097.3380,-1737.4643,-2733.2693,2130.4939,-6689.9747,6042.8047,-1469.1801,6414.5230,3530.5799,-6561.9827,5295.5701,6393.7765,1948.0014,4082.2535,6527.5048,-6015.8371,987.1315,4181.9924,0.0000,-5619.1694,1423.5491,-1071.1065,878.4947,3045.0749,-6100.7387,3111.6809,-6897.0456,849.4606,-4804.4862,-4031.6592,-574.7880,-4748.6433,96.7166,2363.2336,986.1013,5279.9051,-1472.5704,-3037.0864,-1775.1867,-4086.6604,4560.1347,-2033.1191,-4953.0275,1465.2157,-1031.7956,2170.4787,-2227.1817,-198.9372,-2127.4562,6651.8211,3679.0874,-5032.8816,-2332.9819,-6857.4383,4314.0812,-341.7806,4331.2835,5033.1817,-4756.6850,1857.7370,-4927.8727,4420.8365,-5022.1380,-6368.7026,1167.8327,-5303.3878,-1224.6358,5557.0994,-5736.6761,-5781.5476,-297.0383,-2728.5841,-1937.3796,322.0452,2103.5674,557.3305,-268982.5764,-269644.9278,-260643.5527,-263639.6235,-260203.9526,-261586.2924,-269613.3444,-267715.7010,300445783.5246,300455813.2478,300449429.5901,300460545.0712,-266379.3347,300453586.4508,2907.3176,-5529.8873,5386.9861,-1761.5034,-5372.0684,-4704.5891,-1644.9179,-1299.0943,-4720.8365,4728.4645,4960.0669,1693.6478,1097.4772,2765.2517,-2140.6857,-1860.2218,-2999.1962,1135.2338,-6240.2234,-5314.6896,5090.4557,-2973.5637,4723.6353,5186.2951,-2067.7911,1207.6372,2834.0285,-5491.5938,1747.7598,-3157.5568,-4381.4374,-790.8801,-5913.3402,-2109.3791,1801.2140,329.1694,4988.6299,-5504.0011,1582.9183,-3257.1572,-2997.7371,-4367.6153,0.0000,-3762.6947,3142.9490,-5486.9959,5464.7331,3532.4388,2012.3163,4294.2356,345.1671,-1367.4446,1189.6007,-260.1736,5347.9280,-4395.0165,-677.0103,-5913.9656,-3606.4748,-1913.7024,-5439.4644,1052.0063,6537.1836,-4762.9842,3482.1945,-2126.7316,-4660.5259,-5499.5262,-4459.8828,-4077.8142,-4706.9143,2941.3720,5399.7157,1623.7329,4147.0768,-4742.5885,4638.6858,-69.4408,2651.5156,4317.1440,4649.6178,-4723.7886,3934.0828,5419.3895,-1943.7826,4807.4867,3480.9385,-249.1815,-4054.7302,3981.3394,-4322.4435,-3597.7068,1922.8301,-1339.3699,5527.9405,-3493.7129,3391.2265,-671.4399,-2420.9682,4124.3333,-20200.2324,-23766.8702,-25072.9135,-18664.9403,-19363.3468,-30011.7337,-30959.7614,-25071.3368,-140525996.0406,-140551906.8568,-140525136.5678,-140525371.9482,-23945.6899,-140532400.3606,
300.000,-5360.0174,3156.9790,-3319.4454,-6559.4512,1243.9052,4062.3793,6833.9732,-3151.0904,-735.7095,-4302.3340,2866.5552,-4720.5471,2637.2360,-1091.6180,3031.8796,6172.9259,3900.5242,4122.0695,-859.5304,2232.6537,3000.1036,4731.8278,-489.3624,261.1825,-6058.7902,-6925.0698,4218.1773,-2191.6642,695.6680,150.0363,-4390.7581,3385.8966,816.5208,-677.2959,4754.2826,-1078.0128,5647.0259,2966.4267,2602.1153,-2859.3369,5346.3762,3497.8828,0.0000,-315.1817,-4633.9811,3452.8070,4051.9735,6134.4809,-3748.6199,-2469.2936,-1471.3079,-6518.7915,-5506.0222,4461.0999,3319.8214,536.2295,6339.7954,-4450.5783,-6118.0563,-2159.6483,2722.3628,5707.6124,3366.6680,-3731.3223,-2490.1265,-6781.4933,-3340.9656,-2768.1785,-4320.6676,-3685.9442,2677.3194,-5463.6442,2128.7904,404.1998,-3560.9067,-1796.3864,-5919.2550,-362.5464,4868.3116,4148.8643,4279.7897,1256.9662,698.3697,4188.4660,-5022.8287,4097.6239,2329.4119,-3950.0348,-5734.2644,99.1001,3999.1070,3386.8765,2195.2294,2138.1849,-4241.8715,3669.6408,-5017.5170,6707.7315,-5790.4556,4792.5633,-264046.2015,-302148.1045,-280414.1080,-277499.2234,-285304.5135,-282453.2522,-285118.9845,-282646.7283,-145344968.7349,-145370489.8687,-145315016.3160,-145333860.3948,-282419.6560,-145327164.8888,-831.8421,3114.0505,3844.2493,2235.7913,-4812.0469,3216.7887,-433.8889,-5369.1367,4176.4517,155.9402,-4926.9366,5081.9422,5875.8639,6748.7146,-5013.6013,-17.6467,5671.9801,-4629.5893,-4421.2125,-3893.1099,2868.5370,-4870.1766,-5246.3156,-4127.9276,587.0447,-258.4782,-3874.6257,3814.4748,-5740.7054,6736.1194,459.9119,5872.0834,2353.3356,-5850.7885,3777.2992,6579.8225,526.8408,3176.9313,5514.7292,-5996.5547,-534.9737,2261.1492,0.0000,-4886.7677,2535.3526,-3137.6285,-1296.9691,1680.6399,-4803.1247,3774.6984,-6595.6978,2352.1751,-3307.9408,-4760.3487,-2500.9540,-4512.3480,-1126.5821,2902.9571,2485.4856,5624.6524,-3280.0103,-2331.9152,-2524.2111,-2172.9744,5925.9553,-892.3154,-4412.6935,3316.0407,843.6966,3620.0699,-3314.0128,1515.5624,-3601.8454,6083.0669,5250.6258,-5647.6605,-1132.9587,-6650.3468,2672.4911,-1894.1375,2806.5409,5806.4737,-5000.0599,-295.8520,-3323.3209,4192.3322,-6227.8651,-5423.0135,2786.3806,-4754.9694,-3024.5305,4124.3334,-6490.5390,-5851.0541,1844.2689,-3510.8350,-203.1587,-1188.8774,3673.3638,-1486.6300,-274570.3661,-276069.3470,-266723.5471,-269743.1231,-266243.1867,-267591.9741,-275627.6997,-273545.3775,297345262.0071,297354454.1189,297349531.0470,297359950.9007,-272435.6256,297353149.7677,4274.9280,-5325.5804,4688.0668,-252.3388,-4723.4944,-4615.5564,-118.8166,-2968.7165,-5368.3292,5403.5825,3908.3038,180.0904,2522.5983,1068.7445,-3678.1953,-3162.5484,-977.3567,3140.3292,-5292.7895,-4907.1823,5511.4853,-1305.8937,4501.9558,5524.6478,-3328.3155,-330.6840,3902.2503,-5295.3666,3796.4078,-1514.6248,-5207.3936,1031.7997,-6492.1983,-3648.5169,3115.4132,1834.1246,3946.4332,-5389.8536,3211.7406,-1977.8047,-4341.7441,-5126.4145,0.0000,-4873.4656,4447.7654,-5052.3686,5454.7828,2338.5821,3284.0864,5173.2947,-1458.8807,165.5568,2601.6808,-2044.0686,5512.1906,-5250.3796,-2419.3322,-4469.2106,-2052.3021,-3206.2513,-5398.0776,3183.0985,5509.7528,-5418.2366,2269.6589,-351.0635,-4164.2009,-5386.9447,-5261.4596,-4632.9732,-5369.2848,3976.6145,5487.5355,3249.5169,2743.4672,-3562.2791,3410.4466,-1858.0965,4080.6369,5200.8034,4666.1983,-3535.0354,4515.0420,5485.9875,-3230.1688,3662.0161,1905.5712,-1758.4782,-2616.9453,5010.4344,-4661.9292,-4389.1923,132.4536,-3002.5070,5138.8729,-4695.9385,4611.5583,880.7874,-981.2671,4594.3460,-20355.6497,-23923.4674,-25125.8003,-18937.9726,-19371.7656,-29961.6573,-31258.2954,-25522.2600,-140523955.3632,-140549807.6623,-140522391.8606,-140523299.0973,-24087.0443,-140530134.9157,
600.000,-4467.1007,4837.8096,-2456.0134,-5811.9438,-282.2280,5403.2589,6419.2570,-3820.7255,1437.2773,-3559.7904,1875.1197,-3429.2906,3794.5083,115.2282,1187.7553,5298.0951,4380.6313,2736.2395,-2126.8293,844.0223,4238.7931,3852.9171,-2527.8834,-1901.9773,-5018.2662,-6574.7914,2325.4746,-648.6122,957.4098,1376.0931,-3353.9810,4140.8344,2562.0649,-2015.1702,5140.1849,583.5603,6388.5051,4669.5007,3424.1511,-4305.1391,4041.9455,4001.2485,0.0000,-2049.2161,-2830.6115,2609.2247,3614.9033,6719.8037,-4583.0624,-331.1473,-2531.0517,-5660.5614,-5645.8076,2936.3063,2035.0197,-1521.6587,5198.5583,-5679.2377,-5821.4942,-205.9159,1277.9484,4622.5917,4933.4129,-4220.2268,-1071.0317,-6679.7726,-5044.3816,-1403.7043,-3141.3023,-1860.1857,646.4452,-4149.8376,353.4026,1739.3699,-2672.7995,-3313.4475,-6683.5439,-1579.5430,4610.8104,2523.9962,5421.9315,2754.5394,-1472.4542,4161.2695,-5250.6191,5518.3649,1212.9618,-4801.5014,-5462.2496,-1787.6679,2468.2837,4503.1619,954.1898,491.3888,-3979.5082,1666.2650,-3961.7613,5915.2563,-4882.8553,3750.7733,-258167.9624,-296238.9244,-274463.1666,-271682.8932,-279500.7154,-276664.2291,-279224.0352,-276492.2991,-151800110.7845,-151825489.3993,-151770232.3276,-151789597.2260,-276585.9084,-151782268.1235,940.0131,1972.1832,5443.9134,3555.1763,-5856.3295,1634.7545,-1911.4464,-3788.9430,3919.4885,2202.7773,-6193.2541,5879.8535,4462.3559,6880.8087,-4819.0701,-1734.8299,5273.4502,-4197.0157,-5426.7934,-5314.0546,1082.1525,-5717.2844,-5217.9860,-4036.6256,2242.3180,1248.6411,-4678.2236,5149.4758,-4163.6387,6759.0341,2374.5646,4724.4047,1006.4422,-4576.2527,1865.2896,6130.9574,-906.4701,2014.1833,3946.5920,-5408.9711,-2045.6720,93.3922,0.0000,-3706.4856,3443.9978,-4893.9306,-3345.8271,164.5123,-3036.6141,4113.6861,-5636.2195,3628.2795,-1476.7543,-5017.7645,-4209.0142,-3888.4599,-2263.3087,3072.3554,3718.4965,5423.5839,-4789.9604,-1413.1245,-2930.0077,-56.7220,6686.2868,336.1176,-3484.3797,4866.0910,2670.0152,4759.3791,-4120.9505,3115.0379,-4763.2907,4919.8528,6290.9044,-5728.8911,141.7440,-5784.0922,740.6861,-3307.2572,1041.6024,6026.8133,-4768.1962,-2411.1903,-1370.7149,3586.0541,-6811.0975,-3946.6167,4103.1541,-3778.7167,-4550.4439,2304.8464,-6579.0458,-5361.0265,3792.0171,-3997.8959,1589.3759,-2589.8007,4878.9883,-3399.5313,-280034.5541,-282369.9216,-272684.2653,-275726.5247,-272163.2967,-273479.8402,-281516.1630,-279159.7682,294103084.3462,294111445.4801,294107976.6279,294117661.4497,-278369.6634,294111058.9201,5180.5213,-4552.3069,3483.9634,1283.8162,-3553.7080,-4034.8772,1420.4590,-4315.8275,-5419.9765,5496.2408,2434.8864,-1352.7307,3675.8818,-742.9113,-4819.9181,-4127.0146,1148.2338,4811.7976,-3784.6614,-3906.8981,5336.1642,502.6825,3798.8514,5265.6845,-4233.5841,-1833.6760,4552.9251,-4522.1871,5436.5233,292.3521,-5451.7135,2740.2346,-6385.7143,-4796.8066,4080.3611,3141.1990,2478.1410,-4698.4566,4490.9077,-486.6033,-5216.5236,-5254.6879,0.0000,-5458.4712,5271.8009,-4065.2992,4859.1220,876.8631,4202.8688,5483.5539,-3105.4317,1680.8008,3735.0017,-3599.8792,5081.0382,-5548.0159,-3896.6241,-2549.2045,-276.7812,-4139.4633,-4767.0627,4974.5784,3894.5819,-5494.2732,801.6371,1463.5623,-3221.6165,-4692.6675,-5483.7343,-4694.6626,-5439.0278,4585.4466,4981.8045,4524.0506,1043.6344,-1998.0868,1816.1892,-3446.2726,5065.8459,5525.7109,4182.9054,-1965.0722,4579.1453,4961.2005,-4155.9969,2121.4777,124.7644,-3079.7345,-894.1169,5498.9906,-4484.6338,-4707.0919,-1672.6422,-4342.0180,4196.8601,-5393.2177,5314.2695,2336.0163,563.7678,4545.3988,-20511.2972,-24080.0586,-25176.6946,-19216.1377,-19383.8075,-29905.6933,-31551.2816,-25870.1897,-140521917.1663,-140547707.4509,-140519655.9432,-140521242.2091,-24228.3837,-140527869.1570,
