sl_100_86400_20261028 Coordinates.csv
2026/10/28 07:47:00.0000 UTC

Generated: Tue Oct  8 16:24:00 2024,
Start: 2026/10/28 07:47:00.00, Stop: 2026/10/29 07:47:00.00,
TIME_UNITS,STARLINK-2500 - X-Coordinate,STARLINK-11270 [DTC] - X-Coordinate,STARLINK-32046 - X-Coordinate,STARLINK-30876 - X-Coordinate,STARLINK-31557 - X-Coordinate,STARLINK-31112 - X-Coordinate,STARLINK-31840 - X-Coordinate,STARLINK-1628 - X-Coordinate,STARLINK-31439 - X-Coordinate,STARLINK-31974 - X-Coordinate,STARLINK-31392 - X-Coordinate,STARLINK-30451 - X-Coordinate,STARLINK-2029 - X-Coordinate,STARLINK-2065 - X-Coordinate,STARLINK-1815 - X-Coordinate,STARLINK-1708 - X-Coordinate,STARLINK-4486 - X-Coordinate,STARLINK-32087 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-2418 - X-Coordinate,STARLINK-30516 - X-Coordinate,STARLINK-30235 - X-Coordinate,STARLINK-1714 - X-Coordinate,STARLINK-30525 - X-Coordinate,STARLINK-5686 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-30914 - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-31528 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-5575 - X-Coordinate,STARLINK-1896 - X-Coordinate,STARLINK-4298 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-5396 - X-Coordinate,STARLINK-6095 - X-Coordinate,STARLINK-5970 - X-Coordinate,STARLINK-6188 - X-Coordinate,STARLINK-6361 - X-Coordinate,STARLINK-6229 - X-Coordinate,STARLINK-1312 - X-Coordinate,STARLINK-6248 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-30469 - X-Coordinate,STARLINK-31697 - X-Coordinate,STARLINK-4801 - X-Coordinate,STARLINK-3208 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-2098 - X-Coordinate,STARLINK-30474 - X-Coordinate,STARLINK-1346 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-3260 - X-Coordinate,STARLINK-31426 - X-Coordinate,STARLINK-30104 - X-Coordinate,STARLINK-1187 - X-Coordinate,STARLINK-1533 - X-Coordinate,STARLINK-30227 - X-Coordinate,STARLINK-4469 - X-Coordinate,STARLINK-5118 - X-Coordinate,STARLINK-11197 [DTC] - X-Coordinate,STARLINK-31762 - X-Coordinate,STARLINK-30872 - X-Coordinate,STARLINK-4535 - X-Coordinate,STARLINK-30203 - X-Coordinate,STARLINK-1608 - X-Coordinate,STARLINK-5875 - X-Coordinate,STARLINK-6230 - X-Coordinate,STARLINK-1922 - X-Coordinate,STARLINK-2109 - X-Coordinate,STARLINK-1635 - X-Coordinate,STARLINK-31675 - X-Coordinate,STARLINK-4372 - X-Coordinate,STARLINK-4320 - X-Coordinate,STARLINK-3666 - X-Coordinate,STARLINK-30527 - X-Coordinate,STARLINK-31294 - X-Coordinate,STARLINK-4602 - X-Coordinate,STARLINK-3807 - X-Coordinate,STARLINK-31153 - X-Coordinate,STARLINK-31574 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-30407 - X-Coordinate,STARLINK-5847 - X-Coordinate,STARLINK-3832 - X-Coordinate,STARLINK-31276 - X-Coordinate,STARLINK-4387 - X-Coordinate,STARLINK-3326 - X-Coordinate,STARLINK-30607 - X-Coordinate,STARLINK-3976 - X-Coordinate,STARLINK-4782 - X-Coordinate,STARLINK-30937 - X-Coordinate,STARLINK-1131 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-5413 - X-Coordinate,STARLINK-31089 - X-Coordinate,STARLINK-31066 - X-Coordinate,STARLINK-6130 - X-Coordinate,STARLINK-3555 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2500 - Y-Coordinate,STARLINK-11270 [DTC] - Y-Coordinate,STARLINK-32046 - Y-Coordinate,STARLINK-30876 - Y-Coordinate,STARLINK-31557 - Y-Coordinate,STARLINK-31112 - Y-Coordinate,STARLINK-31840 - Y-Coordinate,STARLINK-1628 - Y-Coordinate,STARLINK-31439 - Y-Coordinate,STARLINK-31974 - Y-Coordinate,STARLINK-31392 - Y-Coordinate,STARLINK-30451 - Y-Coordinate,STARLINK-2029 - Y-Coordinate,STARLINK-2065 - Y-Coordinate,STARLINK-1815 - Y-Coordinate,STARLINK-1708 - Y-Coordinate,STARLINK-4486 - Y-Coordinate,STARLINK-32087 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-2418 - Y-Coordinate,STARLINK-30516 - Y-Coordinate,STARLINK-30235 - Y-Coordinate,STARLINK-1714 - Y-Coordinate,STARLINK-30525 - Y-Coordinate,STARLINK-5686 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-30914 - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-31528 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-5575 - Y-Coordinate,STARLINK-1896 - Y-Coordinate,STARLINK-4298 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-5396 - Y-Coordinate,STARLINK-6095 - Y-Coordinate,STARLINK-5970 - Y-Coordinate,STARLINK-6188 - Y-Coordinate,STARLINK-6361 - Y-Coordinate,STARLINK-6229 - Y-Coordinate,STARLINK-1312 - Y-Coordinate,STARLINK-6248 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-30469 - Y-Coordinate,STARLINK-31697 - Y-Coordinate,STARLINK-4801 - Y-Coordinate,STARLINK-3208 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-2098 - Y-Coordinate,STARLINK-30474 - Y-Coordinate,STARLINK-1346 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-3260 - Y-Coordinate,STARLINK-31426 - Y-Coordinate,STARLINK-30104 - Y-Coordinate,STARLINK-1187 - Y-Coordinate,STARLINK-1533 - Y-Coordinate,STARLINK-30227 - Y-Coordinate,STARLINK-4469 - Y-Coordinate,STARLINK-5118 - Y-Coordinate,STARLINK-11197 [DTC] - Y-Coordinate,STARLINK-31762 - Y-Coordinate,STARLINK-30872 - Y-Coordinate,STARLINK-4535 - Y-Coordinate,STARLINK-30203 - Y-Coordinate,STARLINK-1608 - Y-Coordinate,STARLINK-5875 - Y-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-1922 - Y-Coordinate,STARLINK-2109 - Y-Coordinate,STARLINK-1635 - Y-Coordinate,STARLINK-31675 - Y-Coordinate,STARLINK-4372 - Y-Coordinate,STARLINK-4320 - Y-Coordinate,STARLINK-3666 - Y-Coordinate,STARLINK-30527 - Y-Coordinate,STARLINK-31294 - Y-Coordinate,STARLINK-4602 - Y-Coordinate,STARLINK-3807 - Y-Coordinate,STARLINK-31153 - Y-Coordinate,STARLINK-31574 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-30407 - Y-Coordinate,STARLINK-5847 - Y-Coordinate,STARLINK-3832 - Y-Coordinate,STARLINK-31276 - Y-Coordinate,STARLINK-4387 - Y-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-30607 - Y-Coordinate,STARLINK-3976 - Y-Coordinate,STARLINK-4782 - Y-Coordinate,STARLINK-30937 - Y-Coordinate,STARLINK-1131 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-5413 - Y-Coordinate,STARLINK-31089 - Y-Coordinate,STARLINK-31066 - Y-Coordinate,STARLINK-6130 - Y-Coordinate,STARLINK-3555 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2500 - Z-Coordinate,STARLINK-11270 [DTC] - Z-Coordinate,STARLINK-32046 - Z-Coordinate,STARLINK-30876 - Z-Coordinate,STARLINK-31557 - Z-Coordinate,STARLINK-31112 - Z-Coordinate,STARLINK-31840 - Z-Coordinate,STARLINK-1628 - Z-Coordinate,STARLINK-31439 - Z-Coordinate,STARLINK-31974 - Z-Coordinate,STARLINK-31392 - Z-Coordinate,STARLINK-30451 - Z-Coordinate,STARLINK-2029 - Z-Coordinate,STARLINK-2065 - Z-Coordinate,STARLINK-1815 - Z-Coordinate,STARLINK-1708 - Z-Coordinate,STARLINK-4486 - Z-Coordinate,STARLINK-32087 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-2418 - Z-Coordinate,STARLINK-30516 - Z-Coordinate,STARLINK-30235 - Z-Coordinate,STARLINK-1714 - Z-Coordinate,STARLINK-30525 - Z-Coordinate,STARLINK-5686 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-30914 - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-31528 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-5575 - Z-Coordinate,STARLINK-1896 - Z-Coordinate,STARLINK-4298 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-5396 - Z-Coordinate,STARLINK-6095 - Z-Coordinate,STARLINK-5970 - Z-Coordinate,STARLINK-6188 - Z-Coordinate,STARLINK-6361 - Z-Coordinate,STARLINK-6229 - Z-Coordinate,STARLINK-1312 - Z-Coordinate,STARLINK-6248 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-30469 - Z-Coordinate,STARLINK-31697 - Z-Coordinate,STARLINK-4801 - Z-Coordinate,STARLINK-3208 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-2098 - Z-Coordinate,STARLINK-30474 - Z-Coordinate,STARLINK-1346 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-3260 - Z-Coordinate,STARLINK-31426 - Z-Coordinate,STARLINK-30104 - Z-Coordinate,STARLINK-1187 - Z-Coordinate,STARLINK-1533 - Z-Coordinate,STARLINK-30227 - Z-Coordinate,STARLINK-4469 - Z-Coordinate,STARLINK-5118 - Z-Coordinate,STARLINK-11197 [DTC] - Z-Coordinate,STARLINK-31762 - Z-Coordinate,STARLINK-30872 - Z-Coordinate,STARLINK-4535 - Z-Coordinate,STARLINK-30203 - Z-Coordinate,STARLINK-1608 - Z-Coordinate,STARLINK-5875 - Z-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-1922 - Z-Coordinate,STARLINK-2109 - Z-Coordinate,STARLINK-1635 - Z-Coordinate,STARLINK-31675 - Z-Coordinate,STARLINK-4372 - Z-Coordinate,STARLINK-4320 - Z-Coordinate,STARLINK-3666 - Z-Coordinate,STARLINK-30527 - Z-Coordinate,STARLINK-31294 - Z-Coordinate,STARLINK-4602 - Z-Coordinate,STARLINK-3807 - Z-Coordinate,STARLINK-31153 - Z-Coordinate,STARLINK-31574 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-30407 - Z-Coordinate,STARLINK-5847 - Z-Coordinate,STARLINK-3832 - Z-Coordinate,STARLINK-31276 - Z-Coordinate,STARLINK-4387 - Z-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-30607 - Z-Coordinate,STARLINK-3976 - Z-Coordinate,STARLINK-4782 - Z-Coordinate,STARLINK-30937 - Z-Coordinate,STARLINK-1131 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-5413 - Z-Coordinate,STARLINK-31089 - Z-Coordinate,STARLINK-31066 - Z-Coordinate,STARLINK-6130 - Z-Coordinate,STARLINK-3555 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,3435.3879,-4416.5258,1045.1509,-107.0692,0.0000,1605.0200,-2881.4305,2225.8632,6057.1864,-6663.7793,-3868.3542,-2227.0468,1223.7879,-4310.7386,3642.8063,5732.8154,4341.0009,-6145.3153,-14.7964,-1924.9751,6730.1178,-1474.3357,4028.9193,1215.3845,4744.9600,1006.5202,-6404.5448,6081.3886,-290.8383,5467.6858,3961.8261,-5195.9989,5985.2254,2600.8514,2190.0407,4076.1423,-2607.3102,6635.6976,1944.9574,-5308.8148,4940.2841,-5188.5504,3426.8362,-3823.8423,4928.6430,-6397.5405,-6393.6586,1905.1075,654.8965,4174.3669,3515.3019,5019.0401,1713.0815,-6033.4139,5821.8160,-3994.1463,1748.3984,1.9198,6078.3990,-678.1436,3804.8762,2678.5253,-2851.2439,4408.1067,-5319.7600,1567.8493,-824.6858,-5497.9974,-84.9107,-212.0930,-4304.1158,1287.2410,4788.7166,-2008.3637,3853.1590,-5614.0670,2703.0208,-1855.9344,4111.2608,6457.4467,-2582.5096,-2238.9950,-5153.8808,5176.9004,4724.0583,3521.1774,664.3816,2777.1845,1035.3648,-4046.5267,3908.1662,4244.2132,3858.9607,-3174.6304,-541.3640,-11.5418,6833.1231,-418.7660,-744.5256,4936.3110,21628.7893,2702.6627,18975.5857,17268.2630,18462.6083,17872.0254,9505.2678,14986.1752,-202898390.2428,-202897780.1394,-202901585.0767,-202894750.7700,13199.3572,-202901319.4470,-5006.3390,1225.9011,-5575.8561,6717.4892,0.0000,-6510.8436,3286.3013,5648.3054,2655.2343,1218.0137,-3256.9288,-6514.5371,-4946.3411,2024.3597,4214.8475,-3867.0598,4893.5120,-2911.8474,6176.2012,-3900.5944,366.8632,6541.6919,-1564.0310,6598.6926,4402.7920,-4326.6621,1811.1414,-1210.2776,-5210.7599,-3424.7448,5515.1313,-1663.1503,907.1181,-4541.6412,-5480.2584,4212.0914,904.9510,-487.6515,5697.7382,-492.8012,-2185.4398,-2644.8573,3621.3614,-5736.7933,-1852.4791,-847.2783,2411.4578,-6336.1994,6255.3516,5419.3926,-2245.3356,1371.6566,6287.5215,1037.4665,422.7607,5549.1949,6613.7022,-5151.5790,-3266.7161,6860.5401,-2270.9672,6008.9527,-5920.3792,-3001.2724,-1960.5843,-4782.3034,-5512.2026,4079.2985,5859.7325,6163.9831,-4300.2453,-6306.4762,-3092.6016,-142.2825,-1931.7139,2466.8668,-5393.7107,4521.8145,-1173.6978,857.8492,6288.2938,6382.9641,-322.1546,-884.0436,4986.6819,-4373.1281,4663.1991,-6175.0833,-4051.3665,3364.4719,-3530.0075,3044.9290,-1709.3241,4022.2334,-4333.5284,-6334.7127,-139.5234,-6435.8384,-6604.5174,-3880.6984,-336832.4779,-312959.6499,-329746.7790,-331835.0479,-323294.0911,-325899.4081,-326086.3239,-327363.1231,-49633642.9025,-49611753.3532,-49590495.3904,-49616414.0713,-327696.5415,-49613517.6941,3316.7342,-4966.1399,3763.8100,1700.6907,0.0000,-1476.9605,-5036.8406,2701.4961,1661.4374,-688.0566,4561.3027,-116.5486,-4597.1588,4972.4048,4051.4832,138.4549,-2224.1979,580.4562,3091.5663,-5343.1133,-1505.3093,-1771.5861,-5197.1549,1729.0978,2470.8159,-5282.0745,-1590.5412,2880.8447,-4491.3197,2577.1046,1329.6464,-3948.8752,3328.7437,-4374.7611,3568.0650,-3709.2053,-6417.1201,-1919.0270,-3441.6875,-4438.0080,-4243.5350,-3763.6808,4789.4511,278.6918,-4325.5325,-2534.2636,1033.0871,2041.6559,-2884.7792,-895.6983,-5495.6451,-4581.0065,2316.9038,2817.1256,-3732.8703,1042.3758,118.3215,-4635.0030,-718.4741,527.9738,-5028.6026,1808.6799,1134.1348,-4394.9488,-3985.1216,4488.2701,-4126.3488,-1092.0352,-3317.9084,3108.7431,-3065.7028,2224.5583,3814.8500,-6639.1749,-5411.3501,-3068.2985,2949.3630,-4904.2902,5440.5698,-2070.0805,-537.9287,-1517.1768,4612.5800,4513.2002,-824.9581,-3942.9492,5074.9256,-1405.2518,-5409.7374,4407.5063,4474.2021,-4420.9354,5410.1850,-4685.5704,5353.4462,2762.8117,1050.5284,2526.6901,-1987.8700,-2877.5606,159982.1894,160109.0652,158725.1772,163590.3646,164176.1337,153783.0505,151619.7296,159322.2399,64928299.5219,64898832.3336,64914873.6458,64935073.2791,159126.1608,64926356.2462,
3600.000,-2328.8251,4499.0678,1029.8784,-2531.2401,0.0000,1616.7871,397.9444,-3914.7869,-6400.0220,4843.5599,6466.8736,4047.7728,1083.4702,4191.1486,-4176.3887,-3618.7753,-4280.9237,5542.6580,-2593.5791,5577.6557,-4851.5494,-1507.4187,-511.5455,-3431.0399,-6267.5455,3408.8317,3262.5047,-5856.3126,2832.0624,-2210.9971,-5353.3626,2982.6265,-6811.3775,569.7853,222.7853,-6385.3872,-474.9961,-6117.6084,-4358.3176,4222.9862,-869.5710,4926.5508,-4406.0511,4965.5382,-3846.1340,4614.1176,3753.4112,1323.3509,-2821.5970,-5051.8032,-1572.1243,-4940.3276,-3198.6497,2513.5364,-6507.5701,2214.0601,-3121.7280,3959.5123,-4374.4738,-1262.6643,-2606.8975,-4749.9262,4679.4716,-252.3088,6837.8152,917.6552,4185.1634,3579.2371,-2253.4913,-1488.1262,4107.3427,2415.5766,-1121.0285,4568.4978,-2995.3862,1965.2916,-665.3313,-182.3004,-3877.2813,-4427.0630,-688.2857,-804.9742,5593.1655,-3257.2984,-5131.6444,-1288.7163,1783.5179,-78.5476,2813.2971,-418.8110,353.9936,-6644.5085,-1139.1148,317.6116,4108.1410,2449.2931,-4953.0066,3169.8431,2901.8140,-4077.0981,103656.2077,80116.5815,99179.1727,97106.4900,99269.3650,98434.8846,91240.3832,92530.8507,-183072819.2544,-183071628.7825,-183083650.3173,-183070411.5402,94036.7563,-183076695.9470,6458.5685,-4912.1734,6690.8234,-4769.8373,0.0000,5076.9109,-6571.4718,-826.1717,-11.0964,-3555.2767,99.5590,4394.4523,6735.5113,-5230.7136,72.3994,4410.1477,-1466.7626,-398.0746,-3343.3729,3102.4310,2379.5000,-5160.1200,5260.2224,-4152.9780,-2715.6232,3632.5042,-3270.6208,3076.4012,6243.5754,2568.3169,-3695.1177,-2987.1824,742.2271,6630.8445,6895.5500,-2662.7041,-4116.6208,2697.6094,-2592.1320,-3467.5828,4133.9223,-1378.0214,636.0402,3103.4442,5461.5328,-2298.7122,-3433.6042,5111.1360,-3265.3784,-2443.3078,5796.4103,2729.4384,-3178.6484,-4255.5597,2318.3140,-5711.9514,-4479.7734,4157.1989,352.3237,-5198.9757,6070.3662,-4375.9354,1884.4305,4225.0334,-617.8200,6685.6866,3160.5115,-5363.8641,-6122.8934,-6642.9136,-67.9803,4427.9522,-511.6987,3990.8991,5540.7484,-4608.6908,6341.7248,-6750.7616,4878.4859,2535.5733,-5514.5515,-5395.6866,-3247.2906,4507.2584,-3133.5495,6704.1552,-6691.1195,4921.4664,5563.7310,-4258.5595,4254.4033,-1596.1349,5292.6361,-6341.3686,4880.6192,3574.1972,2603.3240,4073.0302,6070.9203,5360.0996,-318511.2624,-301271.2846,-317114.9473,-317774.4502,-309152.4185,-311581.3743,-312458.6311,-314643.9886,-100499385.2669,-100480976.9729,-100460492.0527,-100475162.9236,-313851.0619,-100479945.9526,887.2179,1095.4994,751.0835,-4354.0671,0.0000,4319.8479,1032.1007,-5314.1032,2351.5732,-3207.6035,-2155.6646,-3428.6408,710.2457,-1611.4676,-5487.6259,3903.3308,5210.4011,-3967.4796,-5467.0379,2576.6682,4288.7376,4369.6983,4199.2776,-4367.4096,1163.0830,4762.6669,5037.0085,1731.0027,595.0561,-6070.2501,2352.9273,5233.7253,921.5055,1475.6173,-172.6139,472.0587,5607.8530,-1803.9587,4716.6947,4259.1804,5404.1298,4666.7002,-5301.8131,-3656.3585,1325.8412,4622.7256,-4682.0312,-4489.6671,5397.5743,4002.4349,3379.9085,4010.2825,-5250.6565,-4591.8220,483.5594,3206.4366,4114.6710,3866.8393,5356.9247,-4383.6640,1094.2555,2200.6092,-4368.3619,5448.8398,922.0645,-150.2401,4523.2631,-2552.0656,-1661.6396,1186.0264,5422.0200,-4583.5516,-6763.0853,3349.0044,2842.1948,4667.6891,2110.5147,1499.2209,-3033.4668,4536.2660,3943.1712,4264.2349,-2493.9685,-4141.1749,-3423.0204,628.0718,-268.9084,4847.6998,2790.5358,-5378.8124,-5445.3745,318.8261,-4233.6475,2795.8989,-2681.0771,-5391.4556,-4070.8058,-4630.4917,-1693.3482,-1523.3881,160148.3630,160547.7917,160540.3409,162074.4969,165917.5899,157348.6415,150925.5276,159296.4783,64895757.8779,64865885.8470,64876417.3338,64900940.4749,159745.5552,64890811.6789,
7200.000,-61.7680,-2070.4500,-2798.1528,5147.8295,0.0000,-4991.0961,1988.3576,4476.5270,3834.7200,-537.1765,-6025.7450,-5037.7653,-2602.5712,-2525.4046,4432.1392,-509.0127,3866.0267,-3011.6805,5350.3893,-6418.5254,1610.9962,4734.1854,-2079.3773,5377.1706,5580.6583,-6218.4666,1311.0237,2383.0708,-3827.8932,-2456.5141,5183.9089,-492.4028,4575.6275,-3043.4594,-2524.1500,6226.5213,1801.7075,3170.1153,6130.2110,-2646.5044,-2832.0156,-4004.1659,4962.0979,-4977.6990,1178.2281,-1966.9268,538.2392,-4756.7066,5187.8085,4887.1607,-51.7906,4001.0772,4793.9549,1712.2190,4737.5942,1261.4517,4207.6938,-6385.6998,-837.9418,3840.1523,-28.1765,5055.8816,-4652.1388,-3469.6908,-5780.0363,-2792.2667,-6549.8446,27.4070,3660.6667,2902.3783,-3404.6551,-5744.6266,-4453.7053,-3063.9758,1679.1140,2057.8592,-2535.0501,1669.9184,2817.7709,1133.5608,4446.3665,4280.7169,-4405.1699,1096.0063,4118.3159,-1335.0463,-3076.9644,-3657.3789,-4518.0011,4259.2179,-4097.0469,5519.5533,-937.0119,1987.5468,-5430.8896,-5139.3847,1536.3097,-5661.2983,-4372.1391,1052.6236,177398.3030,152045.7404,172873.9174,169652.3224,173855.0328,171386.2280,166953.5921,169997.3174,-150749422.1694,-150745843.2933,-150765158.7369,-150752592.1710,168831.2276,-150753807.9578,-5205.8968,5264.7198,-4049.2814,1597.3206,0.0000,-2180.3154,4965.6941,-4185.8178,-3261.7116,4968.4549,2556.5963,-335.2523,-5186.5647,5755.7458,-4101.1476,-4132.6190,-2956.6691,4273.9654,17.3013,-1637.6572,-5130.4739,2625.3537,-6419.6825,522.5263,-275.9584,-2748.4255,4634.3946,-3879.2129,-4375.1350,-2482.7430,87.1730,6427.0918,-2363.5731,-5550.8709,-5481.2908,242.8645,6510.0941,-4301.7916,-802.4910,6227.6088,-5564.3647,4950.4140,-4116.7908,1059.9708,-6148.8782,5378.0676,4327.7501,-2814.2444,-357.3832,-1810.9091,-6834.3060,-5567.2713,-906.7624,6070.1084,-4024.8259,4038.5316,-8.5180,-2579.8569,905.2780,1763.4234,-5482.8912,313.7240,3427.3806,-5134.1952,2701.7342,-4356.9990,-626.8789,5153.4430,2282.3786,4095.5275,4634.7011,-1275.3806,1313.1798,-5914.8182,-6539.1896,5821.8653,-3277.6111,6095.8675,-6202.8917,-5648.3282,2752.7561,3186.7253,5223.8770,-6731.4412,-666.1915,-5959.3580,4012.8822,-2587.8737,-4777.5370,4688.5356,-4694.5826,-569.8452,-6803.0623,6605.4758,-3935.3691,-139.9885,-4994.0518,-854.2874,-3181.0751,-4716.4002,-280646.4088,-270917.3712,-284686.7788,-283434.9551,-275537.7255,-279022.0070,-278766.7939,-279230.9252,-144481002.8551,-144465233.4014,-144448977.0225,-144452434.0162,-280417.5824,-144462565.2060,-4567.0136,3678.6304,-4714.4001,4352.0646,0.0000,-4184.2866,3966.9608,2567.7909,-4605.7691,4614.6187,-1904.9452,4672.1697,3649.5831,-2831.5276,3315.3335,-5526.9017,-4907.6773,4380.1754,4362.9450,1877.8978,-4336.3547,-4337.8893,315.7854,4333.8722,-4106.9730,-1180.2946,-4862.5971,-5109.1828,3675.5842,5996.0312,-4589.5139,-1946.9286,-4615.5392,2525.3121,-3354.0284,3031.6006,-1777.9010,4393.1622,-3139.2385,-1515.7007,-2863.9420,-2741.6273,2502.0727,4650.1569,2675.3387,-3908.0939,5351.5677,4166.8199,-4567.6889,-4524.3334,914.8660,-1002.6789,4895.0486,2375.9798,3043.9292,-5476.8815,-5399.6879,-737.9629,-6829.4977,5462.4196,3837.1801,-4577.2780,3321.7986,-3059.8137,2688.2720,-4337.5946,-2183.2654,4626.8586,5157.5552,-4754.0775,-3653.7273,3424.5153,5050.2420,1912.2315,1488.0502,-2982.1123,-5293.9535,2811.5624,-1254.1753,-3680.6157,-4379.6547,-4426.1690,-1165.7144,1230.7019,5507.4666,3109.6370,-4747.7975,-5271.7571,1852.3206,2649.2574,2990.9604,3990.7927,132.9418,748.0576,-1692.3776,4612.3012,4522.2899,3896.7153,4335.1838,4921.9845,160277.9430,160961.5500,162125.2840,159752.8713,167160.9465,161634.9492,150902.0468,161109.5984,64862900.8213,64833783.4716,64838467.5208,64864154.6120,160347.7298,64855272.0256,
