sl_50_86400_20260616 Coordinates.csv
2026/06/16 07:47:00.0000 UTC

Generated: Tue Oct  8 17:01:29 2024,
Start: 2026/06/16 07:47:00.00, Stop: 2026/06/17 07:47:00.00,
TIME_UNITS,STARLINK-2043 - X-Coordinate,STARLINK-3338 - X-Coordinate,STARLINK-6365 - X-Coordinate,STARLINK-5097 - X-Coordinate,STARLINK-31685 - X-Coordinate,STARLINK-31806 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-4049 - X-Coordinate,STARLINK-30170 - X-Coordinate,STARLINK-1296 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-1612 - X-Coordinate,STARLINK-30822 - X-Coordinate,STARLINK-31203 - X-Coordinate,STARLINK-11123 [DTC] - X-Coordinate,STARLINK-11244 [DTC] - X-Coordinate,STARLINK-31604 - X-Coordinate,STARLINK-1812 - X-Coordinate,STARLINK-5259 - X-Coordinate,STARLINK-2294 - X-Coordinate,STARLINK-5610 - X-Coordinate,STARLINK-3278 - X-Coordinate,STARLINK-1780 - X-Coordinate,STARLINK-3680 - X-Coordinate,STARLINK-1906 - X-Coordinate,STARLINK-3354 - X-Coordinate,STARLINK-5201 - X-Coordinate,STARLINK-3796 - X-Coordinate,STARLINK-6178 - X-Coordinate,STARLINK-11159 [DTC] - X-Coordinate,STARLINK-6075 - X-Coordinate,STARLINK-5751 - X-Coordinate,STARLINK-31279 - X-Coordinate,STARLINK-3597 - X-Coordinate,STARLINK-1750 - X-Coordinate,STARLINK-1150 - X-Coordinate,STARLINK-31138 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-5174 - X-Coordinate,STARLINK-3712 - X-Coordinate,STARLINK-31115 - X-Coordinate,STARLINK-4156 - X-Coordinate,STARLINK-31953 - X-Coordinate,STARLINK-31979 - X-Coordinate,STARLINK-6246 - X-Coordinate,STARLINK-4555 - X-Coordinate,STARLINK-3176 - X-Coordinate,STARLINK-3116 - X-Coordinate,STARLINK-2611 - X-Coordinate,STARLINK-4463 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2043 - Y-Coordinate,STARLINK-3338 - Y-Coordinate,STARLINK-6365 - Y-Coordinate,STARLINK-5097 - Y-Coordinate,STARLINK-31685 - Y-Coordinate,STARLINK-31806 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-4049 - Y-Coordinate,STARLINK-30170 - Y-Coordinate,STARLINK-1296 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-1612 - Y-Coordinate,STARLINK-30822 - Y-Coordinate,STARLINK-31203 - Y-Coordinate,STARLINK-11123 [DTC] - Y-Coordinate,STARLINK-11244 [DTC] - Y-Coordinate,STARLINK-31604 - Y-Coordinate,STARLINK-1812 - Y-Coordinate,STARLINK-5259 - Y-Coordinate,STARLINK-2294 - Y-Coordinate,STARLINK-5610 - Y-Coordinate,STARLINK-3278 - Y-Coordinate,STARLINK-1780 - Y-Coordinate,STARLINK-3680 - Y-Coordinate,STARLINK-1906 - Y-Coordinate,STARLINK-3354 - Y-Coordinate,STARLINK-5201 - Y-Coordinate,STARLINK-3796 - Y-Coordinate,STARLINK-6178 - Y-Coordinate,STARLINK-11159 [DTC] - Y-Coordinate,STARLINK-6075 - Y-Coordinate,STARLINK-5751 - Y-Coordinate,STARLINK-31279 - Y-Coordinate,STARLINK-3597 - Y-Coordinate,STARLINK-1750 - Y-Coordinate,STARLINK-1150 - Y-Coordinate,STARLINK-31138 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-5174 - Y-Coordinate,STARLINK-3712 - Y-Coordinate,STARLINK-31115 - Y-Coordinate,STARLINK-4156 - Y-Coordinate,STARLINK-31953 - Y-Coordinate,STARLINK-31979 - Y-Coordinate,STARLINK-6246 - Y-Coordinate,STARLINK-4555 - Y-Coordinate,STARLINK-3176 - Y-Coordinate,STARLINK-3116 - Y-Coordinate,STARLINK-2611 - Y-Coordinate,STARLINK-4463 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2043 - Z-Coordinate,STARLINK-3338 - Z-Coordinate,STARLINK-6365 - Z-Coordinate,STARLINK-5097 - Z-Coordinate,STARLINK-31685 - Z-Coordinate,STARLINK-31806 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-4049 - Z-Coordinate,STARLINK-30170 - Z-Coordinate,STARLINK-1296 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-1612 - Z-Coordinate,STARLINK-30822 - Z-Coordinate,STARLINK-31203 - Z-Coordinate,STARLINK-11123 [DTC] - Z-Coordinate,STARLINK-11244 [DTC] - Z-Coordinate,STARLINK-31604 - Z-Coordinate,STARLINK-1812 - Z-Coordinate,STARLINK-5259 - Z-Coordinate,STARLINK-2294 - Z-Coordinate,STARLINK-5610 - Z-Coordinate,STARLINK-3278 - Z-Coordinate,STARLINK-1780 - Z-Coordinate,STARLINK-3680 - Z-Coordinate,STARLINK-1906 - Z-Coordinate,STARLINK-3354 - Z-Coordinate,STARLINK-5201 - Z-Coordinate,STARLINK-3796 - Z-Coordinate,STARLINK-6178 - Z-Coordinate,STARLINK-11159 [DTC] - Z-Coordinate,STARLINK-6075 - Z-Coordinate,STARLINK-5751 - Z-Coordinate,STARLINK-31279 - Z-Coordinate,STARLINK-3597 - Z-Coordinate,STARLINK-1750 - Z-Coordinate,STARLINK-1150 - Z-Coordinate,STARLINK-31138 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-5174 - Z-Coordinate,STARLINK-3712 - Z-Coordinate,STARLINK-31115 - Z-Coordinate,STARLINK-4156 - Z-Coordinate,STARLINK-31953 - Z-Coordinate,STARLINK-31979 - Z-Coordinate,STARLINK-6246 - Z-Coordinate,STARLINK-4555 - Z-Coordinate,STARLINK-3176 - Z-Coordinate,STARLINK-3116 - Z-Coordinate,STARLINK-2611 - Z-Coordinate,STARLINK-4463 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4959.5516,-5491.0326,-4153.5416,-1280.7795,5186.6651,-5963.6615,2178.2417,1017.4562,5258.1685,-2648.6877,5147.6091,672.0327,-3993.8596,-321.1215,-3600.6959,-5982.9060,-3365.3186,-3875.6825,3652.6369,389.7680,-4921.1714,759.0628,-2053.3276,-3646.3597,4534.5118,6689.0428,5084.0020,-936.0246,6548.1620,484.6531,-2225.2979,862.6841,572.8430,-1108.7761,5094.0153,-571.0718,3260.2454,-1955.2762,4869.8888,6509.9092,5832.4764,-4216.5480,-6082.2306,4793.2623,-6389.7505,-4382.8945,4671.1026,5231.7155,-4467.4503,-4975.2651,-49757.2447,-27463.7175,-46659.7570,-47527.1772,-41898.3673,-43683.6017,-38051.6422,-41865.6276,-271986261.0958,-271966389.8407,-272015200.6763,-272005947.2099,-41796.6856,-272005711.7231,-1857.4449,1520.7206,-3706.4682,-6676.0571,-1924.6965,450.5724,3737.3809,-6199.1838,-3784.3789,-4170.0426,3131.0049,-5448.0569,4390.4517,5090.8926,2113.5964,-2935.4137,-4037.9169,-4888.5877,-4768.0936,4618.9529,-3843.6693,6064.6999,-5879.5705,-4692.1724,1331.2945,235.8380,-2545.0042,6853.2203,-1529.6992,6623.0330,-5826.5619,-5481.7472,-6757.3896,-5307.8816,-2548.8458,4915.5750,-3931.5047,-6585.6182,-4537.0845,794.2820,-3473.8594,-5040.7079,-912.0856,2673.2735,-1754.3072,798.9710,-3010.3290,1343.8004,354.3434,2053.1603,315746.4804,308550.4326,314287.4360,317616.9724,311131.3047,313426.4141,319707.5657,318562.6297,140785080.6192,140766104.4525,140796537.5388,140777206.0729,317964.6035,140785549.2085,4319.8513,-3911.2135,4129.4586,1272.1230,3918.2288,3260.5233,5357.1921,-2877.0884,2459.0718,-4739.3624,-3433.2250,4011.2782,3465.3674,4557.0640,-5293.1269,-725.8842,-4346.5987,-2356.9818,3316.9502,-5130.2397,2995.9552,3234.0258,3000.2940,3547.6618,-5037.6915,-1734.6724,-3946.5086,1.7558,-1702.5050,-82.5486,-3048.2211,4142.4699,1060.7839,4268.2337,-3909.3536,-4771.4291,-4587.3373,-767.6674,-1879.0736,-2182.4700,-1405.0850,-2149.6899,2903.0195,-4090.1225,-952.0821,5281.5896,4101.4037,4358.2626,5261.0768,4362.4240,161201.6242,160145.6295,160521.6106,166117.9682,166116.4845,155583.5943,153978.7406,159608.4695,96915731.9150,96890435.1886,96911904.7495,96918493.2674,161268.6403,96909500.2144,
3600.000,-896.4114,5822.7009,6572.5208,2623.7731,-4263.2917,5888.6890,-5755.7610,609.4884,-3907.7786,5721.7499,-6604.7989,1613.9407,2151.3406,-4035.0275,1904.7243,4576.8451,6029.8307,4026.5993,488.5128,-3584.8145,6588.6608,-3025.9112,3747.4211,4113.7608,-6565.6834,-6238.4285,-5021.1328,-929.0414,-4038.4967,-2792.4567,4573.2265,2057.5213,1890.1673,3754.8555,-4982.5092,-2071.5745,-285.9546,3176.6548,-3510.4497,-4218.1551,-2920.8471,5276.5376,6446.1427,-3767.5437,4701.0431,2044.0317,-584.3819,-6797.7373,5308.0117,793.2278,-123053.3801,-104393.2086,-124998.1803,-124450.3059,-119250.3773,-120799.4629,-116480.9393,-118979.2954,-299138392.5682,-299117034.4241,-299169813.9753,-299151362.9578,-119411.6863,-299158540.4728,4192.1790,-3707.5349,1836.8555,5642.6232,5264.4918,-3386.5673,-2717.9888,6710.5894,5604.0399,3635.1081,-1960.6944,6597.0335,-6531.9190,-4127.8168,-6103.4089,-501.9013,3178.9766,74.0237,4101.5821,-5555.0299,2079.3749,-2930.5423,5670.0567,756.5648,1195.6307,1339.5247,4754.0119,-5540.2262,3589.9038,-3798.4034,5199.1164,6498.3469,5996.1414,1895.2721,4774.8494,-6459.5115,6463.5176,5059.4825,5398.4689,1705.5756,4659.7577,3848.2797,-1899.7591,1809.3165,-2075.0148,-4508.6411,4127.2662,-1381.7694,-3724.8826,755.6874,293851.1679,292134.8877,295524.8423,298269.0030,291038.4203,293221.0124,299318.0287,297782.8687,65527158.6388,65518059.3759,65531720.6123,65517881.3645,298038.9882,65526710.8445,-5335.2414,-215.0322,-1250.4266,3016.0053,-389.3241,558.2754,-2654.9810,-1517.2977,1171.6981,915.8657,-754.4496,417.4812,60.0620,-3687.5452,2120.4816,4860.7764,108.9422,5302.7696,-5489.2338,1999.7402,534.8102,-5493.1601,1285.2351,-5523.3619,1757.6776,-2661.6417,-125.9639,-4038.6124,4339.5675,4667.0311,-457.7117,-1259.5001,2746.4509,-5483.3573,-212.8064,1079.5918,2276.6002,-3478.5037,-2520.0842,5191.6448,4210.6057,-2265.8050,1066.7797,5408.4502,4279.2347,-4837.7384,-5518.8678,322.9393,-2421.0242,-6854.7355,160232.9317,159500.9797,161218.5324,163569.0055,166852.1306,157921.9080,152067.3166,162528.6640,96952786.4617,96928392.3012,96957917.8292,96956397.5585,160772.1766,96949433.5536,
7200.000,-2719.7099,-3490.0587,-6495.8190,-3745.8687,1119.6535,-2785.3412,6539.7582,-2397.2018,842.3235,-5656.4600,5297.0748,-3143.9349,665.3948,6470.7337,274.3227,-1237.1782,-5337.3011,-3114.8765,-4768.7334,4724.5566,-5792.0017,5364.9039,-4154.6761,-4442.5984,5804.7394,3075.5845,2721.2990,3490.2688,350.3688,4610.1222,-5290.2046,-3927.4995,-4263.0921,-5981.6750,2574.8508,3364.1759,-2210.9884,-4007.1536,106.7820,980.9998,-1158.3855,-4487.7935,-3458.7997,2495.9601,-807.2065,-143.1565,-3300.0754,4937.8484,-4361.1362,4527.3203,-188223.5665,-175054.9999,-195614.3107,-193012.1273,-189320.2789,-190497.8802,-187336.0642,-190295.2392,-305872034.1817,-305851734.0239,-305901076.5124,-305880059.4327,-189764.9325,-305892398.7962,-5766.6942,4244.3265,425.3866,-2040.5334,-5724.7295,4792.8451,1221.4388,-4207.2756,-5523.4698,-1482.5423,-237.3605,-3972.4395,5847.6718,2231.7997,6081.8205,4797.7753,-615.4015,5019.6216,-3078.1765,4446.6594,630.3152,-628.6474,-2764.5517,3383.2570,-2652.6435,-3096.6678,-4860.9129,2245.1399,-5375.8001,-1650.7490,-2575.1927,-5178.5058,-2688.6655,1313.1945,-4855.1218,4976.9312,-6291.8090,-1158.0759,-4419.0087,-4735.7414,-5173.6593,-512.0677,4063.4798,-5702.9973,5579.5456,6779.8124,-5000.6078,585.8018,5005.1781,-596.2413,257655.3626,256843.9186,258366.2531,260704.7267,252528.6173,256161.5257,259904.1352,259342.7593,-14187348.7753,-14187024.5503,-14190205.9497,-14193387.3142,259463.1079,-14188960.2999,2468.7544,4175.9225,-2399.2209,-5451.9329,-3471.4198,-3973.1864,-1810.0818,4914.6859,-4108.5931,3544.4096,4453.9112,-4547.6554,-3563.9863,153.7214,2878.5015,-4518.8965,4188.7327,-3095.9866,3852.2827,2372.2922,-3755.8640,4312.0026,-4794.7729,4084.5062,2625.6257,5349.2631,4091.3274,5521.8804,-4372.9707,-4490.7427,3671.8232,-2410.0754,-4666.5775,3181.8884,4171.6999,3326.7335,1605.8446,5500.3794,5305.7579,-4942.3270,-4470.1892,5221.2342,-4229.9627,-2845.8822,-3613.4700,1352.3781,3435.4164,-4857.3756,-1951.8206,5206.0176,159584.5791,158857.5250,161777.7927,160131.4995,167083.2749,161072.6298,150835.3702,158582.8700,96989587.6239,96966423.4165,97002540.1052,96992623.2156,160257.6737,96989330.6499,
10800.000,4297.0712,-795.2235,4180.8526,4820.8756,3240.4430,-1889.0085,-4470.5187,4539.5629,3044.9025,3402.6835,-2516.6794,4377.3240,-3967.9971,-5860.4745,-3242.3632,-1577.1095,2636.2958,979.0051,6621.4010,-4377.2228,3366.6974,-6246.2913,4143.8648,4021.7953,-2290.9896,873.1572,1381.6205,-5840.5082,2865.3352,-4274.0758,4919.0076,4881.1573,5856.9093,6064.7664,1608.9985,-4057.9365,4169.5223,4717.3724,4037.5779,1520.1610,4550.7775,3162.1476,-1119.1166,-814.7571,-2729.3038,-1386.4649,5145.7079,-1342.0640,1159.1443,-6658.8517,-249379.4087,-234914.4048,-254166.4470,-246696.8593,-247795.3416,-249108.2593,-246035.6698,-247969.3455,-291731689.7106,-291714655.4817,-291754448.3009,-291739167.5316,-248449.2532,-291751730.8677,4859.4960,-4106.5824,-3086.0595,-2126.3407,3870.9519,-4884.0730,1341.5958,300.2156,4257.8692,-2317.9936,3435.3537,-787.7602,-3153.6306,643.4407,-2424.6950,-6514.6554,-3321.4746,-6233.8884,1765.2899,-946.1560,-3848.6872,2940.8267,-1604.4968,-5636.3178,3721.5711,5010.3346,3931.3956,998.4141,6065.0231,5074.0536,-1374.2068,1743.5565,-1280.6310,-3105.7682,3879.1054,-864.7930,3242.4093,-3000.5776,2951.0913,6558.7448,4828.5856,-3710.9017,-5308.3551,6554.0300,-6095.0373,-6097.6931,4546.5336,1987.2966,-4538.4938,-1880.6133,208298.1599,204724.8368,205103.3253,206003.4203,197859.7373,206584.7567,204053.6323,205183.6908,-92918277.1449,-92909571.1853,-92926158.4202,-92918900.7062,204591.4504,-92921029.9853,2161.9732,-5501.6569,4586.3899,4472.6612,4523.2331,4353.2934,5063.6677,-5201.7107,4536.2481,-5469.3903,-5473.7717,5139.7041,4638.8343,3471.5912,-5390.6773,-27.7347,-5342.6190,-2156.6652,419.9400,-5267.2265,4668.1700,-469.5975,5291.2907,-156.5543,-5348.8320,-4686.8448,-5525.8879,-3574.2514,1753.8634,-308.9892,-4702.3930,4591.5301,3335.4082,1123.7108,-5485.9852,-5480.8353,-4385.2203,-4068.7924,-4779.4200,1545.5352,1996.5914,-4904.9300,4098.1624,-1792.4139,-454.2880,2949.5644,790.4185,6507.7066,5082.8093,-490.2595,160492.7277,158222.7761,161911.7002,158098.2190,166825.1055,161542.9164,150236.3967,161388.6498,97026335.8947,97004543.1535,97045328.9764,97028084.4253,159725.2060,97029191.4969,
14400.000,-4257.7762,4735.5419,-971.4132,-4997.3927,-6397.1891,5492.8848,1275.0268,-5915.1018,-6063.1712,-839.8522,-61.4916,-4756.0105,6372.8070,3041.4491,5655.0412,3277.9058,47.6540,2571.9993,-5217.6789,3601.4370,-624.8659,4411.9130,-3920.6720,-1863.8490,-2015.2090,-3587.3261,-5218.6457,6227.5671,-4646.9774,518.9167,-3895.3236,-5171.8382,-5525.0810,-3253.8781,-5404.7101,4465.0364,-5403.2568,-4424.8716,-6614.0126,-2876.7432,-5957.9892,-1884.1793,4641.7562,-1819.7104,4605.3321,3217.3479,-4868.4984,-1386.8259,3120.3928,4105.4357,-297660.8527,-280070.6897,-297052.3619,-286777.7885,-291035.0460,-292987.8019,-288878.2673,-291965.2817,-257686229.2647,-257674230.3560,-257701023.4269,-257698266.3874,-291771.0657,-257705488.5017,-1068.3720,3780.9939,5568.5326,4730.5578,-1146.2736,3771.5488,-4543.9670,2835.0703,-2525.3724,5854.9697,-6168.3768,4531.8550,51.0159,-4039.4529,-1786.7607,3688.4319,6361.1304,3137.0559,581.2093,-3399.0683,6335.0635,-3845.6193,5120.8539,5416.9000,-4703.0798,-5812.3976,-2890.6664,-2938.8758,-4779.7078,-4579.9737,4948.7684,2328.5287,4062.3074,3832.4472,-2772.8216,-3494.6809,1043.1967,5307.0968,-1586.6716,-5620.3304,-3117.9185,6482.2578,4912.2941,-4154.8018,2620.4978,2827.0720,-1858.3936,-5213.2583,3526.9056,3218.2351,139900.2807,138885.9406,138968.5365,137039.0898,130344.6401,141312.1842,135409.3349,135869.6163,-165293625.9760,-165278034.4608,-165302502.3851,-165290397.9323,136801.0083,-165297233.8091,-5250.8549,3303.4042,-4025.1603,-732.2761,-1955.7383,-1446.6057,-5030.4943,2149.6012,-2225.2845,3429.2303,3148.8218,-1780.8562,-2591.4706,-4621.4919,3191.0350,4526.0268,2444.1930,5280.2791,-4429.5100,4809.4413,-2744.2519,-3693.7300,-2510.0074,-3894.5089,4625.2582,1043.5836,3489.1644,-636.5398,1907.3217,4770.6084,2905.3723,-3987.4364,291.1986,-4740.3343,3272.6760,3870.7446,4089.0484,42.1106,1224.8801,2802.3255,1674.9956,1469.1177,-809.9585,5114.2667,4079.7820,-5437.0998,-4545.6299,-4380.3477,-5074.3033,-4576.5371,161023.9030,157608.6265,161441.7449,159950.5177,166068.2830,157235.7778,150261.8945,157694.2082,97063232.8449,97042767.6153,97086324.3374,97063859.1590,159174.8507,97069016.0881,
18000.000,3629.0961,-6263.5987,-1823.9837,3103.6118,6200.4843,-6211.1862,1285.5094,5036.6445,6768.2559,-1089.1435,1718.1919,2905.3089,-6302.5023,262.0343,-5132.7067,-4317.5978,-1917.8364,-5712.1965,1973.0901,-2695.3655,-1717.6659,-389.7719,2655.0788,-1843.9253,4816.6027,4417.1089,6680.3989,-3784.0827,5132.8856,4595.9725,2171.4649,4457.1609,2661.0388,-1146.4961,6678.9185,-3834.7924,5215.6275,2173.5485,6188.3594,3811.2776,5403.4694,230.9126,-5652.7516,4886.1064,-4753.6722,-5128.8280,3617.3012,2146.5878,-6173.7623,420.2535,-325963.3197,-307514.8347,-321587.0944,-310702.8883,-316326.2855,-318700.2179,-313270.2504,-317196.4996,-206062516.5290,-206056817.8344,-206070065.7236,-206082005.1735,-316982.7159,-206080736.9801,-3621.6029,-2742.2130,-6611.7108,-5105.1400,-1662.0492,-1126.1261,6556.2686,-4152.6708,384.6877,-6669.8853,6629.1804,-5385.8876,2466.6773,6388.6807,3987.6126,1656.0755,-6129.5099,1070.8591,-3799.2661,6224.5488,-6656.7766,4125.0809,-6110.6724,-3729.1411,4854.2212,4215.8980,1650.2448,3727.6032,1461.1697,1991.0404,-6561.9452,-5221.7561,-5112.7563,-4250.9986,1428.9082,5689.4289,-4356.3451,-5204.9919,-90.0957,2021.0758,-114.6910,-6280.9354,-2150.3146,511.8518,2654.5380,1046.3246,-2305.9384,6598.3387,-2478.5337,-894.0139,60054.4100,63299.1556,63959.0459,60132.3040,54149.4915,64782.4351,58401.2016,61459.0073,-226376064.9253,-226355405.9703,-226381767.5090,-226374576.7236,60284.5433,-226380052.5336,4518.3927,974.7021,1025.3589,-3492.9961,-2203.4327,-2579.4088,1687.2960,2248.1169,-1454.7408,1063.6309,1062.9715,-2980.4697,-1228.5216,2439.3778,1767.3937,-4856.7334,2280.3142,-3272.3651,5356.7897,-1330.4161,-872.0323,5530.1221,-1863.5255,5525.8785,-958.5672,3230.4668,702.9939,4419.9553,-4433.9270,-4365.3783,616.3584,936.2474,-3735.6507,5310.3340,1010.5322,364.1198,-955.7381,3984.9007,3073.2026,-5403.6307,-4344.7280,2867.4722,-3126.8666,-4767.1415,-3898.3326,4511.4345,5408.9754,-355.0886,1888.5894,6851.0786,161154.8038,157036.0507,160346.4592,161698.1670,164775.3143,153523.7926,150939.0703,159991.8729,97100468.0683,97081114.7673,97125801.8658,97101772.4850,158606.6870,97108804.4173,
21600.000,-2570.4679,5100.2753,3674.7992,717.8500,-2746.2930,4238.5788,-2735.2099,-1559.7009,-5006.5512,2814.4207,-2979.4306,1209.7273,3441.6479,-2819.9417,994.6076,3980.1043,3498.5281,5298.8562,976.2416,944.8510,3604.5840,-3742.2511,222.4585,5468.7749,-5244.4731,-4191.0211,-5241.3254,-498.2327,-4788.8744,-6588.4453,529.5017,-2262.7013,1706.6916,4729.3259,-5009.2970,1203.3792,-2851.1005,1776.7981,-3328.4711,-4654.9993,-3735.6565,2367.0936,4469.3097,-6390.2989,2970.1705,5860.7353,-2372.2698,-1908.2209,6402.4963,-2848.1680,-332333.1747,-315355.7479,-326153.6468,-315623.1673,-322084.7327,-324215.8190,-317910.3113,-321737.0503,-140386406.3228,-140387724.9524,-140389323.7319,-140409324.8320,-322456.8739,-140403599.7784,6316.7856,170.2817,5285.9599,4100.4438,4183.2816,-2645.3830,-5703.2678,4228.4525,2237.4699,3971.3232,-4184.9274,3929.1726,-4213.6678,-6059.4855,-4165.2636,-5350.3781,2483.0466,-3545.6077,6277.4600,-6146.5982,4411.0261,-4281.6978,4715.7431,1946.2628,-2996.1030,-319.4798,554.9508,-4219.4888,2617.1158,646.4971,5794.2118,5978.8625,4819.0308,4362.5111,886.9729,-5163.4245,5548.3846,3771.7197,2629.8705,2264.7338,3876.6843,3584.4194,-2210.7289,2244.1756,-5997.6821,-3590.5366,5819.9262,-4590.5598,924.6665,-3783.9096,-24853.2250,-17474.4167,-15359.3777,-20280.1536,-25936.7494,-16470.3106,-22074.8214,-21381.4606,-271999722.8313,-271976006.8717,-271999070.6210,-272006267.3235,-20207.6600,-272003550.6187,-537.2637,-4659.2950,2575.9997,5515.5661,4571.8210,4626.4436,2733.9527,-5237.8778,4232.8654,-4813.0504,-4657.6678,5412.1218,4197.5342,1476.7478,-5207.0843,670.8331,-5302.7415,-1954.0122,-2610.8348,-3017.2699,3938.1412,-3947.5475,5046.9455,-3782.5994,-3348.3270,-5492.0583,-4483.7464,-5462.3053,4271.2183,-535.2462,-3786.1067,2668.8624,4571.6490,-2518.6495,-4673.4703,-4374.4190,-2863.9994,-5516.3069,-5463.9748,4567.2887,4356.9888,-5419.4901,4620.8889,962.2267,47.8860,-795.0546,-2885.0716,4839.1859,2448.0776,-5074.6223,161062.0889,156548.5398,158767.1922,162869.0571,162869.4174,150730.4768,152336.3833,156919.2031,97138206.9035,97119604.9027,97164085.7413,97144822.7887,158020.7967,97148556.4782,
