sl_100_86400_20260715 Coordinates.csv
2026/07/15 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:28 2024,
Start: 2026/07/15 07:47:00.00, Stop: 2026/07/16 07:47:00.00,
TIME_UNITS,STARLINK-2263 - X-Coordinate,STARLINK-31816 - X-Coordinate,STARLINK-4076 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-1067 - X-Coordinate,STARLINK-6287 - X-Coordinate,STARLINK-4701 - X-Coordinate,STARLINK-2229 - X-Coordinate,STARLINK-31688 - X-Coordinate,STARLINK-31713 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-1567 - X-Coordinate,STARLINK-2550 - X-Coordinate,STARLINK-4618 - X-Coordinate,STARLINK-6130 - X-Coordinate,STARLINK-30403 - X-Coordinate,STARLINK-31299 - X-Coordinate,STARLINK-30510 - X-Coordinate,STARLINK-3099 - X-Coordinate,STARLINK-4675 - X-Coordinate,STARLINK-3173 - X-Coordinate,STARLINK-6292 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-4508 - X-Coordinate,STARLINK-31384 - X-Coordinate,STARLINK-5462 - X-Coordinate,STARLINK-31922 - X-Coordinate,STARLINK-4181 - X-Coordinate,STARLINK-5118 - X-Coordinate,STARLINK-4276 - X-Coordinate,STARLINK-31514 - X-Coordinate,STARLINK-6150 - X-Coordinate,STARLINK-1187 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-2117 - X-Coordinate,STARLINK-2385 - X-Coordinate,STARLINK-31994 - X-Coordinate,STARLINK-31823 - X-Coordinate,STARLINK-4669 - X-Coordinate,STARLINK-6155 - X-Coordinate,STARLINK-4499 - X-Coordinate,STARLINK-2237 - X-Coordinate,STARLINK-3209 - X-Coordinate,STARLINK-5870 - X-Coordinate,STARLINK-1932 - X-Coordinate,STARLINK-31812 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-30458 - X-Coordinate,STARLINK-6203 - X-Coordinate,STARLINK-31893 - X-Coordinate,STARLINK-30769 - X-Coordinate,STARLINK-30859 - X-Coordinate,STARLINK-5541 - X-Coordinate,STARLINK-6380 - X-Coordinate,STARLINK-30517 - X-Coordinate,STARLINK-6083 - X-Coordinate,STARLINK-2593 - X-Coordinate,STARLINK-1680 - X-Coordinate,STARLINK-5047 - X-Coordinate,STARLINK-4402 - X-Coordinate,STARLINK-3575 - X-Coordinate,STARLINK-2595 - X-Coordinate,STARLINK-3825 - X-Coordinate,STARLINK-31924 - X-Coordinate,STARLINK-5193 - X-Coordinate,STARLINK-3850 - X-Coordinate,STARLINK-4148 - X-Coordinate,STARLINK-5305 - X-Coordinate,STARLINK-2462 - X-Coordinate,STARLINK-30454 - X-Coordinate,STARLINK-32189 - X-Coordinate,STARLINK-30585 - X-Coordinate,STARLINK-30933 - X-Coordinate,STARLINK-6091 - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-4050 - X-Coordinate,STARLINK-5238 - X-Coordinate,STARLINK-3363 - X-Coordinate,STARLINK-3392 - X-Coordinate,STARLINK-4619 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-30960 - X-Coordinate,STARLINK-2427 - X-Coordinate,STARLINK-5555 - X-Coordinate,STARLINK-31793 - X-Coordinate,STARLINK-31825 - X-Coordinate,STARLINK-4759 - X-Coordinate,STARLINK-31177 - X-Coordinate,STARLINK-1027 - X-Coordinate,STARLINK-30921 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-2071 - X-Coordinate,STARLINK-31227 - X-Coordinate,STARLINK-31300 - X-Coordinate,STARLINK-31957 - X-Coordinate,STARLINK-1356 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-1675 - X-Coordinate,STARLINK-4495 - X-Coordinate,STARLINK-1301 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2263 - Y-Coordinate,STARLINK-31816 - Y-Coordinate,STARLINK-4076 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-1067 - Y-Coordinate,STARLINK-6287 - Y-Coordinate,STARLINK-4701 - Y-Coordinate,STARLINK-2229 - Y-Coordinate,STARLINK-31688 - Y-Coordinate,STARLINK-31713 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-1567 - Y-Coordinate,STARLINK-2550 - Y-Coordinate,STARLINK-4618 - Y-Coordinate,STARLINK-6130 - Y-Coordinate,STARLINK-30403 - Y-Coordinate,STARLINK-31299 - Y-Coordinate,STARLINK-30510 - Y-Coordinate,STARLINK-3099 - Y-Coordinate,STARLINK-4675 - Y-Coordinate,STARLINK-3173 - Y-Coordinate,STARLINK-6292 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-4508 - Y-Coordinate,STARLINK-31384 - Y-Coordinate,STARLINK-5462 - Y-Coordinate,STARLINK-31922 - Y-Coordinate,STARLINK-4181 - Y-Coordinate,STARLINK-5118 - Y-Coordinate,STARLINK-4276 - Y-Coordinate,STARLINK-31514 - Y-Coordinate,STARLINK-6150 - Y-Coordinate,STARLINK-1187 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-2117 - Y-Coordinate,STARLINK-2385 - Y-Coordinate,STARLINK-31994 - Y-Coordinate,STARLINK-31823 - Y-Coordinate,STARLINK-4669 - Y-Coordinate,STARLINK-6155 - Y-Coordinate,STARLINK-4499 - Y-Coordinate,STARLINK-2237 - Y-Coordinate,STARLINK-3209 - Y-Coordinate,STARLINK-5870 - Y-Coordinate,STARLINK-1932 - Y-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-30458 - Y-Coordinate,STARLINK-6203 - Y-Coordinate,STARLINK-31893 - Y-Coordinate,STARLINK-30769 - Y-Coordinate,STARLINK-30859 - Y-Coordinate,STARLINK-5541 - Y-Coordinate,STARLINK-6380 - Y-Coordinate,STARLINK-30517 - Y-Coordinate,STARLINK-6083 - Y-Coordinate,STARLINK-2593 - Y-Coordinate,STARLINK-1680 - Y-Coordinate,STARLINK-5047 - Y-Coordinate,STARLINK-4402 - Y-Coordinate,STARLINK-3575 - Y-Coordinate,STARLINK-2595 - Y-Coordinate,STARLINK-3825 - Y-Coordinate,STARLINK-31924 - Y-Coordinate,STARLINK-5193 - Y-Coordinate,STARLINK-3850 - Y-Coordinate,STARLINK-4148 - Y-Coordinate,STARLINK-5305 - Y-Coordinate,STARLINK-2462 - Y-Coordinate,STARLINK-30454 - Y-Coordinate,STARLINK-32189 - Y-Coordinate,STARLINK-30585 - Y-Coordinate,STARLINK-30933 - Y-Coordinate,STARLINK-6091 - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-4050 - Y-Coordinate,STARLINK-5238 - Y-Coordinate,STARLINK-3363 - Y-Coordinate,STARLINK-3392 - Y-Coordinate,STARLINK-4619 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-30960 - Y-Coordinate,STARLINK-2427 - Y-Coordinate,STARLINK-5555 - Y-Coordinate,STARLINK-31793 - Y-Coordinate,STARLINK-31825 - Y-Coordinate,STARLINK-4759 - Y-Coordinate,STARLINK-31177 - Y-Coordinate,STARLINK-1027 - Y-Coordinate,STARLINK-30921 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-2071 - Y-Coordinate,STARLINK-31227 - Y-Coordinate,STARLINK-31300 - Y-Coordinate,STARLINK-31957 - Y-Coordinate,STARLINK-1356 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-1675 - Y-Coordinate,STARLINK-4495 - Y-Coordinate,STARLINK-1301 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2263 - Z-Coordinate,STARLINK-31816 - Z-Coordinate,STARLINK-4076 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-1067 - Z-Coordinate,STARLINK-6287 - Z-Coordinate,STARLINK-4701 - Z-Coordinate,STARLINK-2229 - Z-Coordinate,STARLINK-31688 - Z-Coordinate,STARLINK-31713 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-1567 - Z-Coordinate,STARLINK-2550 - Z-Coordinate,STARLINK-4618 - Z-Coordinate,STARLINK-6130 - Z-Coordinate,STARLINK-30403 - Z-Coordinate,STARLINK-31299 - Z-Coordinate,STARLINK-30510 - Z-Coordinate,STARLINK-3099 - Z-Coordinate,STARLINK-4675 - Z-Coordinate,STARLINK-3173 - Z-Coordinate,STARLINK-6292 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-4508 - Z-Coordinate,STARLINK-31384 - Z-Coordinate,STARLINK-5462 - Z-Coordinate,STARLINK-31922 - Z-Coordinate,STARLINK-4181 - Z-Coordinate,STARLINK-5118 - Z-Coordinate,STARLINK-4276 - Z-Coordinate,STARLINK-31514 - Z-Coordinate,STARLINK-6150 - Z-Coordinate,STARLINK-1187 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-2117 - Z-Coordinate,STARLINK-2385 - Z-Coordinate,STARLINK-31994 - Z-Coordinate,STARLINK-31823 - Z-Coordinate,STARLINK-4669 - Z-Coordinate,STARLINK-6155 - Z-Coordinate,STARLINK-4499 - Z-Coordinate,STARLINK-2237 - Z-Coordinate,STARLINK-3209 - Z-Coordinate,STARLINK-5870 - Z-Coordinate,STARLINK-1932 - Z-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-30458 - Z-Coordinate,STARLINK-6203 - Z-Coordinate,STARLINK-31893 - Z-Coordinate,STARLINK-30769 - Z-Coordinate,STARLINK-30859 - Z-Coordinate,STARLINK-5541 - Z-Coordinate,STARLINK-6380 - Z-Coordinate,STARLINK-30517 - Z-Coordinate,STARLINK-6083 - Z-Coordinate,STARLINK-2593 - Z-Coordinate,STARLINK-1680 - Z-Coordinate,STARLINK-5047 - Z-Coordinate,STARLINK-4402 - Z-Coordinate,STARLINK-3575 - Z-Coordinate,STARLINK-2595 - Z-Coordinate,STARLINK-3825 - Z-Coordinate,STARLINK-31924 - Z-Coordinate,STARLINK-5193 - Z-Coordinate,STARLINK-3850 - Z-Coordinate,STARLINK-4148 - Z-Coordinate,STARLINK-5305 - Z-Coordinate,STARLINK-2462 - Z-Coordinate,STARLINK-30454 - Z-Coordinate,STARLINK-32189 - Z-Coordinate,STARLINK-30585 - Z-Coordinate,STARLINK-30933 - Z-Coordinate,STARLINK-6091 - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-4050 - Z-Coordinate,STARLINK-5238 - Z-Coordinate,STARLINK-3363 - Z-Coordinate,STARLINK-3392 - Z-Coordinate,STARLINK-4619 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-30960 - Z-Coordinate,STARLINK-2427 - Z-Coordinate,STARLINK-5555 - Z-Coordinate,STARLINK-31793 - Z-Coordinate,STARLINK-31825 - Z-Coordinate,STARLINK-4759 - Z-Coordinate,STARLINK-31177 - Z-Coordinate,STARLINK-1027 - Z-Coordinate,STARLINK-30921 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-2071 - Z-Coordinate,STARLINK-31227 - Z-Coordinate,STARLINK-31300 - Z-Coordinate,STARLINK-31957 - Z-Coordinate,STARLINK-1356 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-1675 - Z-Coordinate,STARLINK-4495 - Z-Coordinate,STARLINK-1301 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6091.2939,-747.7604,-2983.5954,-4494.4762,-1191.5584,5803.3512,288.7008,-3214.6754,-1392.6649,3430.9972,0.0000,-6393.3271,-6294.7383,6820.7317,-4300.4417,3425.8637,5115.8533,1567.2027,-5108.7568,-4974.8114,-1511.7912,-1422.6478,3435.4944,-413.2957,328.4557,-4700.8919,-4158.0203,-4285.7841,-2273.3212,-5628.9126,-6612.5000,4440.2124,3980.7744,-2008.4346,4385.4110,452.5621,-2623.5940,-3003.0369,-3923.0234,-3014.0379,5882.4322,-2741.7211,-5371.1513,3500.4201,-3716.8462,-3462.1306,-4109.4623,2552.3201,2845.4412,-909.5504,5783.6551,-2390.8379,-3029.9057,3581.9354,2210.6800,5787.5703,-2883.1354,-4165.0092,-2905.0357,-5.7613,6.2648,5008.4846,3459.0454,3888.1530,-4962.3011,4863.0354,-800.0484,249.7558,-2527.8466,-3285.1133,5746.0212,-6891.4780,-1552.7877,-1624.8030,-1158.2247,3732.8014,-18.5280,-2565.6498,-3126.0111,2808.1808,-3938.7461,-6305.8974,304.1859,2519.0080,-5623.5784,5385.6165,5955.5307,-3996.6125,4430.8719,1964.8116,-3178.4647,4952.9498,-5137.6522,-5756.0534,-2118.5336,2508.5157,6041.3555,-1973.3517,6371.3431,-4749.1111,-75653.5454,-47225.3597,-69162.8308,-71354.5392,-63312.3654,-65920.4585,-64012.5597,-67072.9145,-268109125.2998,-268087700.7600,-268105742.7533,-268108767.4252,-66461.9333,-268118150.4323,1522.3664,6757.1067,-3034.8527,-5165.6110,4459.5699,3754.5341,-4156.0535,2563.4146,-6608.9495,5096.6574,0.0000,-1632.0975,286.5785,1045.6979,-2789.2516,-5211.9183,497.5425,6284.4028,-1824.9080,1684.4292,4710.2640,2505.1463,5289.6426,4366.2726,4132.3608,-3846.0337,-4649.5117,-710.2457,4007.8468,4010.1680,-1693.6341,-5088.3514,3162.6510,3737.0707,2952.9449,5115.4405,3918.5132,-5861.0995,-4031.3871,-4442.8022,-3598.7464,-3128.6168,3268.3729,4259.1433,5594.6941,4115.8829,-5360.2509,4233.5256,4417.7475,6402.5722,-47.2362,-5971.9850,-6119.4202,3692.4607,4650.9457,1793.4555,-2972.2022,3966.6057,-90.6179,6821.3278,-6638.8978,4276.8574,4966.5341,3672.3458,3279.9947,2496.5152,6861.7765,2432.3613,6402.7284,-6100.0028,-371.5533,-32.6604,5700.5640,-6501.2056,5497.2400,4372.8681,6907.2132,4946.1012,-4175.4918,4695.7255,1325.8089,-659.2629,-4683.3998,6244.9567,-3165.6640,1214.5266,3068.8132,-4101.1753,3137.6333,3844.7579,3164.4320,2710.5375,-1619.1866,-771.5333,-4604.1681,3854.1440,2324.9505,-3662.6248,2540.7129,4405.4381,326183.1696,337143.8479,326632.5781,329075.7685,326036.3538,327202.2826,335406.7336,331374.2857,98643870.0435,98657344.7432,98647542.4687,98660429.6243,332108.0132,98658388.2570,2502.3946,616.5877,5430.7128,-1073.5944,5134.4931,290.7282,-5525.5643,5449.3840,-956.4150,-2954.6254,0.0000,1800.7777,-2827.5738,-226.4961,4662.5429,3011.3838,4482.9473,2407.8506,4283.2634,4493.0807,4828.5101,6317.9168,2871.3312,-5336.7845,5432.8578,3374.8539,2739.6668,-5376.0339,5146.6086,-49.5978,-104.0612,-1559.6881,4684.2271,-5513.4155,4441.4696,4617.9317,4960.3532,-1789.0166,-3998.2539,-4386.7867,312.0271,5481.1056,2865.2104,4197.6809,1499.7589,-4212.6944,1483.8075,-4571.3780,4516.4466,-2187.7160,3618.9681,-2571.6386,-1310.1806,-4633.5369,4631.4518,3349.6026,-5466.9698,3840.1309,-6310.5821,1232.5090,1925.7206,600.7311,-3340.0349,4217.6028,-3510.4199,-4249.1756,13.7248,6493.3587,700.3763,178.9991,-3667.9422,652.1693,-3491.7584,1782.3873,-4038.9692,-3853.1088,329.2482,4079.5781,-4445.5940,4215.7708,-5531.8824,-2833.8438,-5084.9220,-1621.2751,-2273.3243,4026.0349,1073.3703,3728.0887,-4272.3210,5281.2569,5217.2060,3982.3471,-4340.3949,-3620.4553,4549.7717,-5179.6710,-2436.0758,5456.7282,820.8375,2430.9197,130118.1437,129960.9103,128914.5008,134355.6426,134481.4385,123975.5644,122250.0694,128105.9917,115731507.9083,115713169.6745,115757449.8228,115737624.8853,129588.1780,115742694.9111,
3600.000,-6290.3855,-2185.9407,5239.9755,5622.3252,-1498.5893,-5815.9759,3648.9950,524.7203,2949.7240,-4031.7420,0.0000,6231.9305,3392.6889,-5403.4399,5720.4332,379.4635,-4065.8983,-3799.4468,3605.1179,1361.0322,-2708.3443,354.3169,-4776.7516,-2969.5406,-4499.3513,5336.3705,6124.0314,3617.0974,193.1386,3381.0231,5691.6725,-2434.7492,-4223.0431,-2125.5563,-4050.7426,-3028.6044,-2088.9464,4604.3717,6081.6705,5324.3422,-3457.6790,5977.6052,4742.1752,-6219.1813,616.6897,966.8088,4290.5437,-6191.1188,-5415.6367,-1745.0255,-6069.6709,4561.6056,2442.1845,-6321.2720,-5343.2124,-4671.9075,6029.2766,3472.8036,5593.9616,2115.9695,1523.9985,-4892.7783,-5242.3291,-6604.4551,4483.8660,-3868.4900,-1033.1464,-4236.6763,669.2435,4625.7121,-2321.8803,5259.7814,-2563.6818,3623.9091,-661.7242,-4130.0850,-1710.4131,-1528.3585,5845.8509,-4140.3967,2844.7978,6702.3387,2618.2399,-4181.9933,4318.1737,-3102.9019,-5696.2399,6473.6930,-4053.4830,-5206.6211,-1046.0382,-3945.7318,6571.2969,6674.8008,5591.9030,-5773.4755,-4391.7077,5736.2791,-5186.5875,3679.4218,-152201.6653,-129539.2951,-151176.3640,-151854.1855,-143859.6875,-146211.2121,-145345.3410,-146941.5106,-284484532.5961,-284465633.8461,-284473992.4611,-284491490.0265,-147316.2449,-284492633.3481,539.9606,-5100.6158,-693.0420,3133.6002,-6428.0739,-969.5809,4717.0912,-5969.6515,4984.2585,-836.9106,0.0000,-226.9973,-2651.0203,910.7122,-956.7695,5071.3227,3976.8716,-5626.4559,-2163.8883,-4052.5814,-3542.0853,-6074.5055,-1805.0859,-5682.5124,-4186.8430,4180.1609,2720.2798,-3630.3286,-6596.2989,-4453.2874,-1243.2775,6128.2131,1179.9515,-1742.4164,1373.1831,-6136.9746,-4217.3675,2309.8229,3253.1806,1017.6389,4179.4861,662.6992,-4808.3648,-2737.7439,-4747.5886,-6669.9228,2330.3910,-1442.1181,-1253.8383,-6339.4140,3126.5405,5097.1670,3576.9543,-1220.9937,-2093.4224,1975.7674,155.1415,-5981.9406,-2510.4009,-5303.4809,6286.2576,-932.6532,-4400.9821,-1280.1403,-5194.7473,1601.5156,-5517.4739,-3558.3977,-5940.9048,3776.3404,3380.3850,-2364.7492,-4354.3184,5605.0951,-6884.7544,-298.2729,-5179.4187,-3873.2605,3547.9652,-640.4166,-5188.3212,-1660.2191,6108.4101,-3426.2554,-435.9320,2788.9179,-766.7371,2192.2171,1154.7748,-360.6764,-4819.5260,1344.6150,-1393.7980,-1234.2940,1604.9504,-3143.7726,757.1307,2024.1765,-82.1117,-5543.7001,298224.1295,314883.1545,300885.6604,303457.1778,299538.3800,300756.0926,308130.6647,306736.2788,25835181.4885,25855220.0629,25842552.9650,25854633.7441,305634.8944,25849498.1183,2413.1459,-3983.5473,-4450.6399,-2575.2010,-2052.5532,-3626.6145,3495.5591,-3290.5584,-3609.9058,5419.4993,0.0000,2805.3760,5388.4285,4192.1731,-3810.6150,-4714.0166,-3777.7358,1292.5690,-5495.8422,-5441.5873,-5294.3463,-3364.5746,-4698.3538,2552.2905,-3009.1184,1520.3605,1235.6526,4624.7603,-2071.3726,4055.6052,-3564.1675,-2138.1777,-5355.8924,6377.2276,-5431.7704,-975.7238,-4983.7035,4466.0202,-118.0552,4305.6627,-4273.3239,-3363.9897,1469.9109,-1390.7749,-4950.9404,1098.8444,-4902.4330,2199.7481,-4153.9922,-1839.9748,-12.6894,-1093.2823,5424.5352,2527.2710,-3896.5610,-4725.4617,3250.2778,212.6334,3257.0659,3930.9391,2437.8517,4341.5715,-952.4638,-1101.3555,-761.9168,5502.3813,4020.2572,-4203.5808,3475.8799,-3526.8086,5443.7036,-3838.4693,4632.1324,1874.7519,21.9186,5533.7459,-4254.6311,-5519.1588,393.1733,-5501.6904,3571.9837,-727.0060,1909.7352,4316.0058,5276.4834,-5422.1968,3599.6428,-222.5795,5460.6158,-4408.7081,-4811.7042,-5519.9704,1630.3531,-864.7730,-3557.0952,2165.8238,5278.8662,-3195.4165,-4567.0544,1898.2583,128486.0594,128619.8275,128961.7884,131135.4257,134540.6314,125685.3570,119707.8697,129843.6606,115744572.6155,115726212.8240,115768854.2405,115749850.4040,128438.9736,115756688.4109,
7200.000,2774.1240,5029.5060,-6099.7034,-5124.5222,2973.5160,4260.9265,-5485.4032,1458.4677,-4055.0988,4195.4413,0.0000,-3083.8446,160.8113,2073.1915,-5770.8400,-4253.6793,2063.9144,4852.5392,-2076.2313,1880.3359,6012.8527,-238.2511,5481.0010,4421.4652,5969.7644,-3654.7892,-5230.1065,-2748.0834,1375.0955,820.5592,-2461.6555,-890.3673,4204.3529,5878.4485,3543.7564,4015.5419,5437.4022,-5193.7790,-5432.2211,-6427.8626,-866.2354,-6719.9253,-1706.2277,6533.5489,3575.2033,1674.0452,-4010.5033,6200.6747,6629.8741,4038.9857,3385.0601,-5185.5285,-2497.0865,6740.4271,6878.4432,2886.1265,-6506.8837,-1177.4476,-6084.6528,-1372.5971,-3138.5015,2071.4189,4855.8146,6010.3532,-1807.0517,2823.9698,3564.2131,5504.4687,2392.7492,-5074.2534,-1204.6958,-1944.5144,5965.0076,-4748.3517,2159.3775,4397.2233,3898.4355,5344.8026,-5480.5300,5190.3034,-1592.5052,-4590.9303,-3887.7304,5351.5117,-2232.5388,705.6011,2795.5133,-5854.3867,3525.6498,6472.5178,4013.9625,2801.1745,-5605.0299,-4063.2777,-6688.8479,6347.4684,2076.1121,-6739.6934,2590.3336,-578.2002,-219532.6240,-203872.0264,-223899.1141,-222553.4523,-215494.6292,-218268.0512,-217222.5035,-219096.1918,-281444677.5048,-281429809.2019,-281429348.4792,-281458557.7279,-219169.6848,-281451920.6996,-3095.0836,1455.9303,3178.8051,464.2440,5780.8571,-2777.0225,-4155.3383,6549.7603,-573.5047,-3809.1779,0.0000,2849.5030,5220.1814,-3637.1509,3793.8944,-4175.3915,-6501.4371,2584.9624,5731.0721,5949.4784,2382.5262,6770.9353,-2125.4523,4969.2586,2931.3309,-2013.0626,875.2499,6267.0641,6365.8386,4078.5729,4431.6879,-5177.4535,-4793.1266,978.4162,-5131.1978,4555.9532,3906.8638,2266.6854,-954.6433,2029.4284,-4107.5694,1144.8318,4570.6153,506.3059,2943.0664,5989.0182,2055.3945,-1549.2727,-1589.6879,3184.9218,-4699.3739,-2116.8810,997.7365,-1065.9954,-375.7999,-5424.2584,1761.9070,5409.3995,2887.8106,496.4475,-3159.2965,-4174.2824,1663.5983,-1464.9500,4886.3671,-5349.0222,2136.6742,4203.3010,3435.2040,157.7221,-5921.1203,4751.9577,2240.4304,-2462.2474,5217.5952,-3767.0039,1533.0319,2685.3591,-1222.3522,-3142.1502,6702.8059,3515.7158,-5172.1576,-557.2116,4670.1639,-6168.0531,-2988.1916,726.2501,-5015.5701,-2164.9396,5464.3993,-5207.4562,3467.5915,2847.3627,1308.4348,1714.6532,-4493.3322,-374.3130,-3437.8408,4676.1184,253465.6854,272759.7657,256189.9132,259391.9240,253866.8687,256615.9987,261300.8800,258395.4087,-48723062.7229,-48697807.6002,-48708903.4697,-48708387.6708,259777.0741,-48708413.1326,-5338.5340,4373.9172,614.0313,4631.9057,-2350.1870,4680.5438,696.9620,-1301.9208,5445.8861,-3789.9096,0.0000,-5405.8175,-4520.2763,-5494.2880,643.2149,3526.5848,238.2286,-4196.4359,3260.8385,2976.8385,2448.9545,-1572.2511,3668.9325,1844.6688,-1614.7794,-5564.2517,-4286.5624,-958.9763,-2327.5313,-5523.3998,4564.6771,4508.5838,2680.0836,-3582.9043,2970.2625,-3306.4864,1453.4780,-3802.4832,4136.3847,-1609.6229,5470.9242,-998.7919,-4901.5292,-2279.2347,5084.7141,2816.2918,5237.6316,2097.9599,1268.4926,4478.5941,-3621.4909,4062.9140,-6411.8212,1134.7459,779.3211,3192.5840,1235.5639,-4157.1867,1679.7437,-6784.3964,-5293.8195,-4696.8655,4618.2360,-2868.1782,4522.2964,-3369.3398,-5523.1565,-577.4272,-5513.5464,4708.8258,-3174.0443,4635.1413,-2550.4639,-4422.6499,3985.8374,-3792.5986,5492.9611,3452.7334,3915.2355,3302.6763,602.7916,3829.3751,2436.7487,-4364.3673,-4474.7070,2860.7182,-5418.4710,-3463.9523,-3184.2911,254.4634,1199.3732,3575.7865,2095.0577,4700.6787,-150.6597,2161.8290,-4833.2366,-1279.9252,5395.0038,-5074.3538,126841.9643,127263.3673,128855.0229,127045.0339,134100.5855,128195.6929,117847.1305,126171.7073,115758384.6069,115739462.4299,115779685.4385,115767601.5219,127275.8292,115770644.5499,
