sl_100_86400_20260809 Coordinates.csv
2026/08/09 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:40 2024,
Start: 2026/08/09 07:47:00.00, Stop: 2026/08/10 07:47:00.00,
TIME_UNITS,STARLINK-2305 - X-Coordinate,STARLINK-2701 - X-Coordinate,STARLINK-1667 - X-Coordinate,STARLINK-30607 - X-Coordinate,STARLINK-31087 - X-Coordinate,STARLINK-3330 - X-Coordinate,STARLINK-5198 - X-Coordinate,STARLINK-30886 - X-Coordinate,STARLINK-2063 - X-Coordinate,STARLINK-1457 - X-Coordinate,STARLINK-30089 - X-Coordinate,STARLINK-6175 - X-Coordinate,STARLINK-3718 - X-Coordinate,STARLINK-3788 - X-Coordinate,STARLINK-30971 - X-Coordinate,STARLINK-4636 - X-Coordinate,STARLINK-5260 - X-Coordinate,STARLINK-1958 - X-Coordinate,STARLINK-4501 - X-Coordinate,STARLINK-3569 - X-Coordinate,STARLINK-5371 - X-Coordinate,STARLINK-2111 - X-Coordinate,STARLINK-4186 - X-Coordinate,STARLINK-3910 - X-Coordinate,STARLINK-30456 - X-Coordinate,STARLINK-5833 - X-Coordinate,STARLINK-5709 - X-Coordinate,STARLINK-31812 - X-Coordinate,STARLINK-30896 - X-Coordinate,STARLINK-4432 - X-Coordinate,STARLINK-5131 - X-Coordinate,STARLINK-4594 - X-Coordinate,STARLINK-2585 - X-Coordinate,STARLINK-4099 - X-Coordinate,STARLINK-2370 - X-Coordinate,STARLINK-1711 - X-Coordinate,STARLINK-1265 - X-Coordinate,STARLINK-5787 - X-Coordinate,STARLINK-30581 - X-Coordinate,STARLINK-31481 - X-Coordinate,STARLINK-2105 - X-Coordinate,STARLINK-2505 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-2196 - X-Coordinate,STARLINK-1571 - X-Coordinate,STARLINK-3813 - X-Coordinate,STARLINK-4004 - X-Coordinate,STARLINK-6206 - X-Coordinate,STARLINK-2429 - X-Coordinate,STARLINK-2569 - X-Coordinate,STARLINK-5132 - X-Coordinate,STARLINK-2706 - X-Coordinate,STARLINK-31393 - X-Coordinate,STARLINK-5459 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-1585 - X-Coordinate,STARLINK-3799 - X-Coordinate,STARLINK-30573 - X-Coordinate,STARLINK-5617 - X-Coordinate,STARLINK-2658 - X-Coordinate,STARLINK-2737 - X-Coordinate,STARLINK-4687 - X-Coordinate,STARLINK-3737 - X-Coordinate,STARLINK-2647 - X-Coordinate,STARLINK-3181 - X-Coordinate,STARLINK-1730 - X-Coordinate,STARLINK-2606 - X-Coordinate,STARLINK-4002 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-31786 - X-Coordinate,STARLINK-5745 - X-Coordinate,STARLINK-30934 - X-Coordinate,STARLINK-31875 - X-Coordinate,STARLINK-4060 - X-Coordinate,STARLINK-4299 - X-Coordinate,STARLINK-32135 - X-Coordinate,STARLINK-4532 - X-Coordinate,STARLINK-32356 - X-Coordinate,STARLINK-5435 - X-Coordinate,STARLINK-2512 - X-Coordinate,STARLINK-4210 - X-Coordinate,STARLINK-3589 - X-Coordinate,STARLINK-31929 - X-Coordinate,STARLINK-1278 - X-Coordinate,STARLINK-2480 - X-Coordinate,STARLINK-6091 - X-Coordinate,STARLINK-6265 - X-Coordinate,STARLINK-1328 - X-Coordinate,STARLINK-31742 - X-Coordinate,STARLINK-4196 - X-Coordinate,STARLINK-5894 - X-Coordinate,STARLINK-3155 - X-Coordinate,STARLINK-2322 - X-Coordinate,STARLINK-1240 - X-Coordinate,STARLINK-5413 - X-Coordinate,STARLINK-5523 - X-Coordinate,STARLINK-31713 - X-Coordinate,STARLINK-31234 - X-Coordinate,STARLINK-3570 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2305 - Y-Coordinate,STARLINK-2701 - Y-Coordinate,STARLINK-1667 - Y-Coordinate,STARLINK-30607 - Y-Coordinate,STARLINK-31087 - Y-Coordinate,STARLINK-3330 - Y-Coordinate,STARLINK-5198 - Y-Coordinate,STARLINK-30886 - Y-Coordinate,STARLINK-2063 - Y-Coordinate,STARLINK-1457 - Y-Coordinate,STARLINK-30089 - Y-Coordinate,STARLINK-6175 - Y-Coordinate,STARLINK-3718 - Y-Coordinate,STARLINK-3788 - Y-Coordinate,STARLINK-30971 - Y-Coordinate,STARLINK-4636 - Y-Coordinate,STARLINK-5260 - Y-Coordinate,STARLINK-1958 - Y-Coordinate,STARLINK-4501 - Y-Coordinate,STARLINK-3569 - Y-Coordinate,STARLINK-5371 - Y-Coordinate,STARLINK-2111 - Y-Coordinate,STARLINK-4186 - Y-Coordinate,STARLINK-3910 - Y-Coordinate,STARLINK-30456 - Y-Coordinate,STARLINK-5833 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,STARLINK-31812 - Y-Coordinate,STARLINK-30896 - Y-Coordinate,STARLINK-4432 - Y-Coordinate,STARLINK-5131 - Y-Coordinate,STARLINK-4594 - Y-Coordinate,STARLINK-2585 - Y-Coordinate,STARLINK-4099 - Y-Coordinate,STARLINK-2370 - Y-Coordinate,STARLINK-1711 - Y-Coordinate,STARLINK-1265 - Y-Coordinate,STARLINK-5787 - Y-Coordinate,STARLINK-30581 - Y-Coordinate,STARLINK-31481 - Y-Coordinate,STARLINK-2105 - Y-Coordinate,STARLINK-2505 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-2196 - Y-Coordinate,STARLINK-1571 - Y-Coordinate,STARLINK-3813 - Y-Coordinate,STARLINK-4004 - Y-Coordinate,STARLINK-6206 - Y-Coordinate,STARLINK-2429 - Y-Coordinate,STARLINK-2569 - Y-Coordinate,STARLINK-5132 - Y-Coordinate,STARLINK-2706 - Y-Coordinate,STARLINK-31393 - Y-Coordinate,STARLINK-5459 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-1585 - Y-Coordinate,STARLINK-3799 - Y-Coordinate,STARLINK-30573 - Y-Coordinate,STARLINK-5617 - Y-Coordinate,STARLINK-2658 - Y-Coordinate,STARLINK-2737 - Y-Coordinate,STARLINK-4687 - Y-Coordinate,STARLINK-3737 - Y-Coordinate,STARLINK-2647 - Y-Coordinate,STARLINK-3181 - Y-Coordinate,STARLINK-1730 - Y-Coordinate,STARLINK-2606 - Y-Coordinate,STARLINK-4002 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-31786 - Y-Coordinate,STARLINK-5745 - Y-Coordinate,STARLINK-30934 - Y-Coordinate,STARLINK-31875 - Y-Coordinate,STARLINK-4060 - Y-Coordinate,STARLINK-4299 - Y-Coordinate,STARLINK-32135 - Y-Coordinate,STARLINK-4532 - Y-Coordinate,STARLINK-32356 - Y-Coordinate,STARLINK-5435 - Y-Coordinate,STARLINK-2512 - Y-Coordinate,STARLINK-4210 - Y-Coordinate,STARLINK-3589 - Y-Coordinate,STARLINK-31929 - Y-Coordinate,STARLINK-1278 - Y-Coordinate,STARLINK-2480 - Y-Coordinate,STARLINK-6091 - Y-Coordinate,STARLINK-6265 - Y-Coordinate,STARLINK-1328 - Y-Coordinate,STARLINK-31742 - Y-Coordinate,STARLINK-4196 - Y-Coordinate,STARLINK-5894 - Y-Coordinate,STARLINK-3155 - Y-Coordinate,STARLINK-2322 - Y-Coordinate,STARLINK-1240 - Y-Coordinate,STARLINK-5413 - Y-Coordinate,STARLINK-5523 - Y-Coordinate,STARLINK-31713 - Y-Coordinate,STARLINK-31234 - Y-Coordinate,STARLINK-3570 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2305 - Z-Coordinate,STARLINK-2701 - Z-Coordinate,STARLINK-1667 - Z-Coordinate,STARLINK-30607 - Z-Coordinate,STARLINK-31087 - Z-Coordinate,STARLINK-3330 - Z-Coordinate,STARLINK-5198 - Z-Coordinate,STARLINK-30886 - Z-Coordinate,STARLINK-2063 - Z-Coordinate,STARLINK-1457 - Z-Coordinate,STARLINK-30089 - Z-Coordinate,STARLINK-6175 - Z-Coordinate,STARLINK-3718 - Z-Coordinate,STARLINK-3788 - Z-Coordinate,STARLINK-30971 - Z-Coordinate,STARLINK-4636 - Z-Coordinate,STARLINK-5260 - Z-Coordinate,STARLINK-1958 - Z-Coordinate,STARLINK-4501 - Z-Coordinate,STARLINK-3569 - Z-Coordinate,STARLINK-5371 - Z-Coordinate,STARLINK-2111 - Z-Coordinate,STARLINK-4186 - Z-Coordinate,STARLINK-3910 - Z-Coordinate,STARLINK-30456 - Z-Coordinate,STARLINK-5833 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,STARLINK-31812 - Z-Coordinate,STARLINK-30896 - Z-Coordinate,STARLINK-4432 - Z-Coordinate,STARLINK-5131 - Z-Coordinate,STARLINK-4594 - Z-Coordinate,STARLINK-2585 - Z-Coordinate,STARLINK-4099 - Z-Coordinate,STARLINK-2370 - Z-Coordinate,STARLINK-1711 - Z-Coordinate,STARLINK-1265 - Z-Coordinate,STARLINK-5787 - Z-Coordinate,STARLINK-30581 - Z-Coordinate,STARLINK-31481 - Z-Coordinate,STARLINK-2105 - Z-Coordinate,STARLINK-2505 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-2196 - Z-Coordinate,STARLINK-1571 - Z-Coordinate,STARLINK-3813 - Z-Coordinate,STARLINK-4004 - Z-Coordinate,STARLINK-6206 - Z-Coordinate,STARLINK-2429 - Z-Coordinate,STARLINK-2569 - Z-Coordinate,STARLINK-5132 - Z-Coordinate,STARLINK-2706 - Z-Coordinate,STARLINK-31393 - Z-Coordinate,STARLINK-5459 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-1585 - Z-Coordinate,STARLINK-3799 - Z-Coordinate,STARLINK-30573 - Z-Coordinate,STARLINK-5617 - Z-Coordinate,STARLINK-2658 - Z-Coordinate,STARLINK-2737 - Z-Coordinate,STARLINK-4687 - Z-Coordinate,STARLINK-3737 - Z-Coordinate,STARLINK-2647 - Z-Coordinate,STARLINK-3181 - Z-Coordinate,STARLINK-1730 - Z-Coordinate,STARLINK-2606 - Z-Coordinate,STARLINK-4002 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-31786 - Z-Coordinate,STARLINK-5745 - Z-Coordinate,STARLINK-30934 - Z-Coordinate,STARLINK-31875 - Z-Coordinate,STARLINK-4060 - Z-Coordinate,STARLINK-4299 - Z-Coordinate,STARLINK-32135 - Z-Coordinate,STARLINK-4532 - Z-Coordinate,STARLINK-32356 - Z-Coordinate,STARLINK-5435 - Z-Coordinate,STARLINK-2512 - Z-Coordinate,STARLINK-4210 - Z-Coordinate,STARLINK-3589 - Z-Coordinate,STARLINK-31929 - Z-Coordinate,STARLINK-1278 - Z-Coordinate,STARLINK-2480 - Z-Coordinate,STARLINK-6091 - Z-Coordinate,STARLINK-6265 - Z-Coordinate,STARLINK-1328 - Z-Coordinate,STARLINK-31742 - Z-Coordinate,STARLINK-4196 - Z-Coordinate,STARLINK-5894 - Z-Coordinate,STARLINK-3155 - Z-Coordinate,STARLINK-2322 - Z-Coordinate,STARLINK-1240 - Z-Coordinate,STARLINK-5413 - Z-Coordinate,STARLINK-5523 - Z-Coordinate,STARLINK-31713 - Z-Coordinate,STARLINK-31234 - Z-Coordinate,STARLINK-3570 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1624.2720,-6015.4624,-6688.8724,1289.5559,-4215.8207,-5364.5439,-1194.8845,2853.4845,-1865.8519,3505.0741,-6191.3740,1016.1186,-6501.6685,300.1700,1105.6203,3206.0102,2108.2156,-2115.2553,2890.5587,1759.8306,-6289.7483,-4467.8732,-388.0650,-520.8607,-4904.1315,-4307.5791,444.4600,3146.0982,84.6694,770.9439,2620.0707,4397.2406,-3990.6110,3458.0873,-726.7477,6495.4902,4390.6755,5892.1202,-1745.1747,3449.1891,5646.8147,-2065.1096,-5621.9006,-5951.1207,2248.5256,-6891.8167,-2046.9315,-149.9574,-229.6016,-6399.2417,5418.4008,-6424.8801,-745.8550,262.7573,-2230.9227,6139.6525,4346.3990,477.9047,-5676.5412,3971.1114,-6132.4125,4377.6292,-2086.7100,-503.2776,5532.5076,4767.5463,-2395.4943,3296.7067,1911.8045,287.8494,-5055.2597,4056.2640,2221.9204,-5253.2105,3718.0838,-508.6572,-4134.7699,4770.5610,4536.9729,6505.1273,3247.6173,-2704.7725,2662.0294,-6692.4927,-460.2525,3652.7956,6235.8340,6237.1434,3296.7388,-4798.5626,4773.8095,2316.8953,479.3624,2196.8760,-4058.3452,-6325.2168,6537.8236,-2999.9532,-4014.3952,-1824.8264,-324725.8954,-299545.4100,-310295.6998,-313156.7973,-304570.7357,-307383.0391,-309101.8527,-309632.2141,-260984637.2051,-260965690.6096,-260945342.3610,-260952260.3436,-309953.5675,-260965021.4625,4106.2861,3099.1672,-578.9473,-6438.0773,-4796.5112,-1454.1625,5973.6197,-5070.1653,-6599.5801,-4205.5222,-3083.9167,-6710.2237,2067.5515,5643.0908,4965.2452,2862.0348,6371.1811,-5695.2318,3210.5669,6671.6441,-857.6461,3623.4269,-4600.8778,-6404.5767,-358.3663,-2966.0728,-5172.7238,-4140.9045,-5645.5240,3566.4003,4105.2088,3190.5444,1198.5537,5824.2765,4472.5211,657.9860,-2215.5910,-580.6854,6700.9975,3587.3581,-778.6818,-3961.2202,3316.6409,635.1400,-4500.0978,404.5394,-6591.3957,6704.8462,-4308.3410,-1922.3620,-2075.5163,-2.0015,-5232.1156,4167.8822,-5655.0063,-1609.9019,-4383.7068,-4471.6478,2688.2292,4384.2015,-2910.4428,1943.7756,-3807.3518,4619.6227,-2167.7754,913.6846,-4838.6356,-2844.1541,-5134.6730,-6456.3032,-4294.4440,-3992.6086,-5411.8019,826.8643,-2383.2585,5685.6466,-938.8605,-3777.8257,-4534.7218,-1164.3775,2604.6938,3282.5586,4628.6707,-1280.8373,5580.3602,3491.5930,1790.8442,-2924.5749,-4973.2836,4073.5427,4797.2837,2782.2548,6234.7013,3738.4540,-3797.6113,-2337.8158,-2272.5824,2805.2444,3400.7680,-5814.4408,84737.6793,85017.3639,79503.6099,80808.7818,81378.0226,81372.1342,89606.0656,86239.7580,64869654.7951,64869356.2640,64879414.7860,64873937.0863,85606.1010,64873964.2141,-5097.1085,-1007.3791,1229.9197,-1905.3801,-2697.5699,-4110.1950,3241.2075,3776.8981,-1050.8602,-4223.7873,-384.8979,1389.5278,-1120.7673,3965.5534,-4692.3045,-5418.6838,-1798.3005,-3313.0318,5391.0238,-43.3951,-2775.9340,3817.7531,-5153.2118,-2567.7148,4744.8403,-4589.3204,4574.0125,-4434.3755,-3821.2389,5883.7106,-4915.4787,-4282.3425,5492.3040,-1385.4078,-5182.9547,-1612.5572,4822.7897,-3612.8600,-351.1631,4625.1013,-3906.3860,5050.1097,1450.7607,-3433.4957,-4677.9144,267.1849,415.1497,-1757.6669,5394.4453,1814.8964,3756.8265,-2598.7527,4292.1937,5546.8011,-3344.2028,2711.5615,-3119.2871,5242.5011,-2865.5091,-3652.9953,-1354.0819,4883.7469,5373.2917,5098.2975,3444.0477,-4892.8823,-4249.5731,-5359.1088,4158.5878,2511.6390,-1771.8640,3951.5423,-3545.5306,-4290.9273,5307.7818,-3906.9628,5288.6439,3251.3776,-2213.2030,-2027.6874,5496.1646,5453.1776,4390.7048,-130.2809,-4064.3302,4686.8436,-2456.0655,750.4383,-3508.7942,-2624.1862,1283.1003,-5940.0138,-2953.9261,-5364.3255,-4101.2917,1515.3834,511.7319,-5442.4301,-4388.5757,-3259.1332,174687.7454,169284.1047,170300.9267,175606.6836,175842.5370,165361.2452,163531.4452,172591.3992,117687941.0518,117658759.0000,117669432.4720,117688442.4908,170910.5377,117684195.1044,
3600.000,-1595.1276,4147.4246,5798.5226,1592.4884,6026.7053,3448.2078,-431.3511,-738.6055,3046.1827,763.8860,6151.3674,1782.0679,5184.0467,-3216.4234,-4846.4162,-6247.3180,-1930.4622,3965.8654,-6137.3591,-2997.0122,4499.4041,359.2813,3574.7015,2624.5358,2518.5469,2248.9520,3073.1588,-230.2064,3189.8170,1574.3648,-5642.3655,-6591.2354,2301.0149,-4423.8287,-3680.8857,-5598.0301,-4282.4155,-6088.5436,-824.3548,-6091.0984,-2385.0238,5811.7319,1432.4292,2748.1784,2323.5425,5077.8535,3183.5960,-2499.9433,4322.6802,4709.5188,-1714.2416,3783.6693,4736.8664,-2780.5849,4428.8163,-5864.6305,-3413.9975,2635.2381,2245.0782,-4735.4379,4963.4891,-6720.9329,5078.3167,-3654.2825,-5370.8216,-6545.9838,4170.1997,-1635.6028,2198.2915,2677.9002,5707.8897,-167.8827,-507.1404,2739.2051,-186.1799,-1392.2295,3641.6851,-4069.7981,-2755.6284,-3636.1613,-5960.1312,-1130.8766,-5197.4663,5566.2496,-1535.1753,-4316.5929,-4954.3727,-4464.7288,579.0821,2858.7131,-5321.7030,-5309.7358,-2176.1317,-5778.3137,6258.0026,4849.4112,-5083.9483,-588.7244,18.2239,3663.2108,-336189.1235,-313341.0751,-323226.1638,-324761.1784,-315865.1999,-318484.5293,-320769.3704,-321476.1228,-268854122.3284,-268838090.7412,-268821290.2911,-268824543.1334,-321535.7680,-268835434.2300,-6386.8387,-4165.5265,-1316.5807,4175.7924,3293.3247,-2328.9280,-6805.7458,6874.4176,4179.0420,4130.3052,571.7203,5200.5192,-3284.7475,-2621.1293,-3390.2960,-692.3621,-3456.2476,5591.0540,-1498.2097,-4675.6366,-2410.2003,-4142.3543,5552.1919,3543.0500,-3769.2632,-777.4256,5751.1225,6616.6932,6015.1443,-6557.4378,-3702.9615,-2060.5980,-5100.6582,-4411.8876,-3248.0134,1569.8686,5243.7528,3297.7942,-5854.6488,71.3739,3400.2106,3146.4033,-4023.8005,-3123.0992,3786.1799,-2032.0158,4875.5041,-4761.5982,2889.7629,-734.3742,3775.8347,-2311.5887,2764.1766,-311.9693,2466.9644,3232.7560,5897.4144,5954.4833,-4536.9595,-4937.5679,220.1704,323.2905,641.3575,-3002.5316,4182.7724,1647.3054,687.1822,6152.5884,3560.4306,4425.4520,2605.7988,5176.0550,6749.6425,-4712.1803,5000.4242,-6772.3945,-3958.0345,5471.9110,5579.9000,2840.9639,372.0999,-5161.6012,-4526.4751,-1644.4704,-6744.3037,912.4497,1519.8947,4484.7570,4134.8037,-6028.5991,-3070.0941,-3856.6561,-6414.5370,-2644.4010,2918.6129,-342.9328,2049.5141,-5712.3473,-5524.5209,5763.2492,176.7177,6328.4199,238.5578,2263.5462,1987.5561,2164.0971,9186.0111,5146.3524,-4934486.6503,-4936755.4923,-4919312.6973,-4923259.0370,6114.4052,-4929505.4961,1439.1760,-3505.8672,3344.4424,5160.7520,-928.7659,5507.2164,1064.7181,-633.4537,4612.0875,5478.4058,-3137.2895,-4221.2639,-3190.4873,-5528.3712,3577.5669,2870.4892,5697.9633,-947.0732,-2816.9073,4083.8936,4673.1044,-5523.7155,2051.2076,5320.0804,-5127.2010,6526.7707,-2340.6037,1668.1155,276.8249,-1597.7561,1509.8221,372.4631,-4045.3667,-2966.5990,4811.3418,-3382.8433,-1305.0172,317.4555,3614.6584,-3030.9104,5508.5302,-1378.4927,-5150.6792,5490.6974,5224.7317,-4228.3094,3718.6672,4365.6167,-4563.6538,-5031.6643,-5540.9179,5312.7836,-4052.7076,-6364.3361,4724.8837,1671.4159,-1191.5575,-2327.2996,4681.5872,-1239.2623,4805.9737,-1272.5380,-4654.0186,-5035.4989,927.9305,1372.6450,5402.8512,2660.6235,-5470.6971,-4625.3646,-2792.2226,-4615.5020,-980.4804,4102.5323,-4772.5924,-186.7242,-4146.2783,1056.3679,-2697.4869,5134.3094,-3467.3210,-4477.0073,-594.1594,-3577.2365,55.2948,-5307.9109,4601.3060,2819.9265,5506.9102,-1400.3293,3107.1127,2296.9699,-1397.3341,2667.1879,65.5393,-4921.4191,4247.5914,3658.0549,4036.7304,-1058.1639,174616.6794,169164.4555,171302.3522,173323.4397,176833.9656,168044.6069,161960.9715,169234.7830,117683701.3665,117654950.8343,117659999.6295,117676898.6020,170714.0863,117677119.2961,
7200.000,3307.1534,245.9672,-2006.4661,-4942.9756,-5663.3709,-1510.7244,2210.1629,-1512.5953,-4326.5727,-4667.5499,-4237.7279,-4753.6076,-1390.4409,5897.1456,6765.0056,6692.1293,2756.3293,-4289.1101,6742.5950,4130.6622,-1925.7742,3737.6941,-4715.9484,-5009.4799,-302.4680,-1168.6876,-5035.1937,-2316.4243,-4771.4390,-3381.6528,5955.6223,5804.4597,-765.7769,4217.1946,6473.0088,1182.0151,2503.6869,4029.2892,3882.5561,6034.9982,-892.4110,-5729.2886,3959.4388,749.1573,-5846.1016,-1273.6881,-4049.0142,5163.0465,-6686.8882,-2019.5898,-2092.6855,-391.2536,-6776.7184,5572.1346,-6029.4838,2743.4132,689.6940,-4040.5136,1695.3676,3429.4238,-2729.1316,5658.8361,-6634.3256,6509.7679,2406.2567,5399.6485,-5441.3210,64.8266,-5835.5970,-5496.1726,-4109.7421,-3403.1981,-1761.8674,37.7322,-2386.3608,2704.1438,-2365.2787,1247.8775,-1297.3661,-368.6112,6468.1434,3648.1490,5336.7705,-2064.1068,2806.6016,4571.2958,2789.0234,769.8039,-4631.1182,796.2930,4133.6896,5252.9598,3297.7461,6564.4247,-5581.0781,-2263.7348,868.8223,2834.0244,3279.6823,-4114.3835,-325752.4286,-307562.3670,-316014.4712,-315955.8687,-307270.2921,-310986.9748,-311903.1797,-313524.5605,-258376762.0882,-258362214.3411,-258351835.1475,-258354862.2585,-313065.2801,-258359150.4275,4751.6783,4101.3583,3585.5620,-761.2722,-360.2813,5803.7286,4541.8288,-6121.6260,-137.5499,-3892.9412,2776.1825,-2342.6472,3975.5134,-421.8603,1425.8797,-911.2481,-1128.3446,-2881.2895,-49.4969,534.7969,5524.1065,4464.4062,-4495.1497,119.5056,6597.4175,4961.0117,-4559.6459,-5990.1415,-3410.7077,4798.5740,2094.5924,142.3801,6860.3498,659.2677,1980.2049,-3892.4310,-5634.7979,-4673.7906,3302.8777,-2990.2541,-5814.7281,-764.2556,3663.8769,5570.4520,-2861.7515,3985.8546,-887.3418,1623.4916,-1544.4239,4159.7285,-5345.3269,4982.9038,54.9178,-2284.5689,1040.4048,-3888.7006,-4987.8861,-5215.3352,5710.8654,2736.2985,3529.1913,-2045.2848,1674.9297,1508.2972,-4413.3521,-3012.2457,3063.9427,-6678.6114,-1882.8949,-1525.8811,1002.6877,-5508.7081,-4566.3014,6771.9825,-6373.1139,4826.9530,6352.3019,-4894.9413,-3901.9164,-4746.3558,-2274.9510,5839.9768,2545.4889,4633.7667,4917.4583,-4532.3841,-4947.1517,-5049.8917,-3106.1553,5188.7295,-715.5316,3706.3468,3654.2735,1159.5323,-748.0877,3919.9455,-2256.7179,6131.8578,5957.2998,-2970.7386,-84557.6101,-74055.0959,-78916.1332,-75458.0636,-77651.5358,-76216.3230,-71591.9699,-72727.0497,-74387655.2714,-74393241.7021,-74370587.1014,-74373690.3133,-73780.0478,-74382521.5323,3442.0279,5459.7692,-5456.0425,-4664.0497,3968.4131,-3435.0702,-4711.4480,-2906.4158,-5423.9290,-3293.2730,4714.6660,4453.5765,5473.5931,3567.5352,-238.9731,1462.5007,-6276.5307,4589.6548,-1546.7711,-5504.3116,-3714.3407,3713.1953,2310.5957,-4772.2183,1776.0506,-4734.7663,-1352.8093,2312.6025,3460.4686,-3688.3374,2815.5257,3746.5278,-28.2240,5428.8362,-1234.6208,5342.9864,-3092.0605,3152.5913,-4705.4798,-950.1089,-3623.0052,-3490.9753,3942.3211,-4000.8191,-2188.1305,5489.3679,-5537.9762,-4337.0623,851.7702,5148.3953,3852.8302,-4800.9519,709.5656,3464.0540,-3273.9635,-5007.4564,4729.1622,-2075.4554,-3490.4710,5382.8178,-5293.4417,-3273.7150,999.3677,1735.7706,-4690.9507,3029.5556,-2861.6089,1727.3449,3121.4931,3936.6439,5394.8827,2469.3341,4763.9209,-888.7109,1208.3044,4138.5135,-334.6692,-4709.7021,5380.8734,-5012.6699,-814.4116,718.5021,-3597.8658,4539.6497,3961.7962,2474.5657,-3987.6237,-4689.0891,-4099.3307,4335.6365,-5468.8364,2642.2706,4845.9207,1748.7217,3985.8147,5217.3999,-6507.1852,884.4723,-810.0254,4678.6314,174469.4721,169210.2084,172127.6450,170179.2642,177322.6159,171508.5028,161065.6123,171907.0062,117679002.9756,117652059.2320,117651187.1882,117665455.3950,170499.1561,117670011.0514,
