sl_100_86400_20260302 Coordinates.csv
2026/03/02 07:47:00.0000 UTC

Generated: Tue Oct  8 16:25:01 2024,
Start: 2026/03/02 07:47:00.00, Stop: 2026/03/03 07:47:00.00,
TIME_UNITS,STARLINK-6230 - X-Coordinate,STARLINK-4110 - X-Coordinate,STARLINK-3792 - X-Coordinate,STARLINK-5864 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-6313 - X-Coordinate,STARLINK-5290 - X-Coordinate,STARLINK-3456 - X-Coordinate,STARLINK-5406 - X-Coordinate,STARLINK-4035 - X-Coordinate,STARLINK-4134 - X-Coordinate,STARLINK-2682 - X-Coordinate,STARLINK-31279 - X-Coordinate,STARLINK-5420 - X-Coordinate,STARLINK-3219 - X-Coordinate,STARLINK-30580 - X-Coordinate,STARLINK-4673 - X-Coordinate,STARLINK-11163 [DTC] - X-Coordinate,STARLINK-5444 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-3772 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-30550 - X-Coordinate,STARLINK-2570 - X-Coordinate,STARLINK-31454 - X-Coordinate,STARLINK-6077 - X-Coordinate,STARLINK-5121 - X-Coordinate,STARLINK-5098 - X-Coordinate,STARLINK-31652 - X-Coordinate,STARLINK-5146 - X-Coordinate,STARLINK-2746 - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-6222 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-2344 - X-Coordinate,STARLINK-5886 - X-Coordinate,STARLINK-5572 - X-Coordinate,STARLINK-2293 - X-Coordinate,STARLINK-3754 - X-Coordinate,STARLINK-32141 - X-Coordinate,STARLINK-2600 - X-Coordinate,STARLINK-32135 - X-Coordinate,STARLINK-1038 - X-Coordinate,STARLINK-3450 - X-Coordinate,STARLINK-5609 - X-Coordinate,STARLINK-1398 - X-Coordinate,STARLINK-2378 - X-Coordinate,STARLINK-3574 - X-Coordinate,STARLINK-31629 - X-Coordinate,STARLINK-6119 - X-Coordinate,STARLINK-5351 - X-Coordinate,STARLINK-4705 - X-Coordinate,STARLINK-4799 - X-Coordinate,STARLINK-30285 - X-Coordinate,STARLINK-3264 - X-Coordinate,STARLINK-1612 - X-Coordinate,STARLINK-3200 - X-Coordinate,STARLINK-6361 - X-Coordinate,STARLINK-30999 - X-Coordinate,STARLINK-1017 - X-Coordinate,STARLINK-4385 - X-Coordinate,STARLINK-3672 - X-Coordinate,STARLINK-1312 - X-Coordinate,STARLINK-4623 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-31131 - X-Coordinate,STARLINK-3141 - X-Coordinate,STARLINK-4464 - X-Coordinate,STARLINK-3339 - X-Coordinate,STARLINK-2603 - X-Coordinate,STARLINK-3050 - X-Coordinate,STARLINK-2125 - X-Coordinate,STARLINK-2384 - X-Coordinate,STARLINK-3978 - X-Coordinate,STARLINK-3965 - X-Coordinate,STARLINK-5535 - X-Coordinate,STARLINK-2623 - X-Coordinate,STARLINK-30984 - X-Coordinate,STARLINK-31257 - X-Coordinate,STARLINK-30279 - X-Coordinate,STARLINK-31710 - X-Coordinate,STARLINK-31750 - X-Coordinate,STARLINK-4072 - X-Coordinate,STARLINK-1505 - X-Coordinate,STARLINK-31540 - X-Coordinate,STARLINK-4152 - X-Coordinate,STARLINK-6060 - X-Coordinate,STARLINK-4259 - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-2735 - X-Coordinate,STARLINK-1696 - X-Coordinate,STARLINK-6176 - X-Coordinate,STARLINK-3886 - X-Coordinate,STARLINK-31166 - X-Coordinate,STARLINK-31340 - X-Coordinate,STARLINK-3944 - X-Coordinate,STARLINK-1980 - X-Coordinate,STARLINK-2043 - X-Coordinate,STARLINK-2314 - X-Coordinate,STARLINK-3878 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6230 - Y-Coordinate,STARLINK-4110 - Y-Coordinate,STARLINK-3792 - Y-Coordinate,STARLINK-5864 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-6313 - Y-Coordinate,STARLINK-5290 - Y-Coordinate,STARLINK-3456 - Y-Coordinate,STARLINK-5406 - Y-Coordinate,STARLINK-4035 - Y-Coordinate,STARLINK-4134 - Y-Coordinate,STARLINK-2682 - Y-Coordinate,STARLINK-31279 - Y-Coordinate,STARLINK-5420 - Y-Coordinate,STARLINK-3219 - Y-Coordinate,STARLINK-30580 - Y-Coordinate,STARLINK-4673 - Y-Coordinate,STARLINK-11163 [DTC] - Y-Coordinate,STARLINK-5444 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-3772 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-30550 - Y-Coordinate,STARLINK-2570 - Y-Coordinate,STARLINK-31454 - Y-Coordinate,STARLINK-6077 - Y-Coordinate,STARLINK-5121 - Y-Coordinate,STARLINK-5098 - Y-Coordinate,STARLINK-31652 - Y-Coordinate,STARLINK-5146 - Y-Coordinate,STARLINK-2746 - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-6222 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-2344 - Y-Coordinate,STARLINK-5886 - Y-Coordinate,STARLINK-5572 - Y-Coordinate,STARLINK-2293 - Y-Coordinate,STARLINK-3754 - Y-Coordinate,STARLINK-32141 - Y-Coordinate,STARLINK-2600 - Y-Coordinate,STARLINK-32135 - Y-Coordinate,STARLINK-1038 - Y-Coordinate,STARLINK-3450 - Y-Coordinate,STARLINK-5609 - Y-Coordinate,STARLINK-1398 - Y-Coordinate,STARLINK-2378 - Y-Coordinate,STARLINK-3574 - Y-Coordinate,STARLINK-31629 - Y-Coordinate,STARLINK-6119 - Y-Coordinate,STARLINK-5351 - Y-Coordinate,STARLINK-4705 - Y-Coordinate,STARLINK-4799 - Y-Coordinate,STARLINK-30285 - Y-Coordinate,STARLINK-3264 - Y-Coordinate,STARLINK-1612 - Y-Coordinate,STARLINK-3200 - Y-Coordinate,STARLINK-6361 - Y-Coordinate,STARLINK-30999 - Y-Coordinate,STARLINK-1017 - Y-Coordinate,STARLINK-4385 - Y-Coordinate,STARLINK-3672 - Y-Coordinate,STARLINK-1312 - Y-Coordinate,STARLINK-4623 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-31131 - Y-Coordinate,STARLINK-3141 - Y-Coordinate,STARLINK-4464 - Y-Coordinate,STARLINK-3339 - Y-Coordinate,STARLINK-2603 - Y-Coordinate,STARLINK-3050 - Y-Coordinate,STARLINK-2125 - Y-Coordinate,STARLINK-2384 - Y-Coordinate,STARLINK-3978 - Y-Coordinate,STARLINK-3965 - Y-Coordinate,STARLINK-5535 - Y-Coordinate,STARLINK-2623 - Y-Coordinate,STARLINK-30984 - Y-Coordinate,STARLINK-31257 - Y-Coordinate,STARLINK-30279 - Y-Coordinate,STARLINK-31710 - Y-Coordinate,STARLINK-31750 - Y-Coordinate,STARLINK-4072 - Y-Coordinate,STARLINK-1505 - Y-Coordinate,STARLINK-31540 - Y-Coordinate,STARLINK-4152 - Y-Coordinate,STARLINK-6060 - Y-Coordinate,STARLINK-4259 - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-2735 - Y-Coordinate,STARLINK-1696 - Y-Coordinate,STARLINK-6176 - Y-Coordinate,STARLINK-3886 - Y-Coordinate,STARLINK-31166 - Y-Coordinate,STARLINK-31340 - Y-Coordinate,STARLINK-3944 - Y-Coordinate,STARLINK-1980 - Y-Coordinate,STARLINK-2043 - Y-Coordinate,STARLINK-2314 - Y-Coordinate,STARLINK-3878 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6230 - Z-Coordinate,STARLINK-4110 - Z-Coordinate,STARLINK-3792 - Z-Coordinate,STARLINK-5864 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-6313 - Z-Coordinate,STARLINK-5290 - Z-Coordinate,STARLINK-3456 - Z-Coordinate,STARLINK-5406 - Z-Coordinate,STARLINK-4035 - Z-Coordinate,STARLINK-4134 - Z-Coordinate,STARLINK-2682 - Z-Coordinate,STARLINK-31279 - Z-Coordinate,STARLINK-5420 - Z-Coordinate,STARLINK-3219 - Z-Coordinate,STARLINK-30580 - Z-Coordinate,STARLINK-4673 - Z-Coordinate,STARLINK-11163 [DTC] - Z-Coordinate,STARLINK-5444 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-3772 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-30550 - Z-Coordinate,STARLINK-2570 - Z-Coordinate,STARLINK-31454 - Z-Coordinate,STARLINK-6077 - Z-Coordinate,STARLINK-5121 - Z-Coordinate,STARLINK-5098 - Z-Coordinate,STARLINK-31652 - Z-Coordinate,STARLINK-5146 - Z-Coordinate,STARLINK-2746 - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-6222 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-2344 - Z-Coordinate,STARLINK-5886 - Z-Coordinate,STARLINK-5572 - Z-Coordinate,STARLINK-2293 - Z-Coordinate,STARLINK-3754 - Z-Coordinate,STARLINK-32141 - Z-Coordinate,STARLINK-2600 - Z-Coordinate,STARLINK-32135 - Z-Coordinate,STARLINK-1038 - Z-Coordinate,STARLINK-3450 - Z-Coordinate,STARLINK-5609 - Z-Coordinate,STARLINK-1398 - Z-Coordinate,STARLINK-2378 - Z-Coordinate,STARLINK-3574 - Z-Coordinate,STARLINK-31629 - Z-Coordinate,STARLINK-6119 - Z-Coordinate,STARLINK-5351 - Z-Coordinate,STARLINK-4705 - Z-Coordinate,STARLINK-4799 - Z-Coordinate,STARLINK-30285 - Z-Coordinate,STARLINK-3264 - Z-Coordinate,STARLINK-1612 - Z-Coordinate,STARLINK-3200 - Z-Coordinate,STARLINK-6361 - Z-Coordinate,STARLINK-30999 - Z-Coordinate,STARLINK-1017 - Z-Coordinate,STARLINK-4385 - Z-Coordinate,STARLINK-3672 - Z-Coordinate,STARLINK-1312 - Z-Coordinate,STARLINK-4623 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-31131 - Z-Coordinate,STARLINK-3141 - Z-Coordinate,STARLINK-4464 - Z-Coordinate,STARLINK-3339 - Z-Coordinate,STARLINK-2603 - Z-Coordinate,STARLINK-3050 - Z-Coordinate,STARLINK-2125 - Z-Coordinate,STARLINK-2384 - Z-Coordinate,STARLINK-3978 - Z-Coordinate,STARLINK-3965 - Z-Coordinate,STARLINK-5535 - Z-Coordinate,STARLINK-2623 - Z-Coordinate,STARLINK-30984 - Z-Coordinate,STARLINK-31257 - Z-Coordinate,STARLINK-30279 - Z-Coordinate,STARLINK-31710 - Z-Coordinate,STARLINK-31750 - Z-Coordinate,STARLINK-4072 - Z-Coordinate,STARLINK-1505 - Z-Coordinate,STARLINK-31540 - Z-Coordinate,STARLINK-4152 - Z-Coordinate,STARLINK-6060 - Z-Coordinate,STARLINK-4259 - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-2735 - Z-Coordinate,STARLINK-1696 - Z-Coordinate,STARLINK-6176 - Z-Coordinate,STARLINK-3886 - Z-Coordinate,STARLINK-31166 - Z-Coordinate,STARLINK-31340 - Z-Coordinate,STARLINK-3944 - Z-Coordinate,STARLINK-1980 - Z-Coordinate,STARLINK-2043 - Z-Coordinate,STARLINK-2314 - Z-Coordinate,STARLINK-3878 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-6317.8538,-2113.6122,5878.6188,-6374.3626,3674.4418,1309.1972,-279.6442,-3904.1359,933.0062,-1257.9104,5307.8289,-2490.9642,-4740.5886,1826.2980,-3868.1356,-96.1601,1224.0546,412.7916,5752.8723,4460.8989,380.0855,-5965.1009,159.8700,4420.0634,2652.6420,-4682.3391,-3698.1754,776.5973,-4058.4587,2205.7280,5080.7944,-495.0882,-4272.2377,-2184.3552,2027.6745,3849.6911,344.8470,3285.3066,2342.6938,1679.0634,3647.9950,2763.4717,5579.1163,2407.6030,4863.8939,4482.7370,5380.5003,-4891.8137,4225.0588,-1094.0478,3733.8910,5338.5955,5795.3544,3596.9251,-4342.5481,-1278.0590,-963.7466,-6160.1234,-1944.8679,3962.8780,-4143.1329,4191.3883,-3116.9983,-3801.1494,2425.4828,6460.9426,-188.7178,5119.7122,997.8702,-4011.8602,-5069.5519,-5181.1404,-5087.9012,6583.7364,-4526.5952,928.7680,-1470.2680,4842.3606,-4056.3475,1507.6230,4741.7044,4896.4642,4100.8160,0.0000,-5634.2991,984.6694,-1608.6083,3425.4237,-2670.0146,-4946.5485,128.5516,-1860.1908,-1861.7175,2282.2891,-1499.0198,206.6932,731.5123,-4294.7895,-5574.8826,-6513.4664,226912.6787,224974.0790,218494.0401,222486.9340,214884.9390,217690.4057,222268.2139,221430.3537,-193861899.5460,-193876345.2803,-193888424.7154,-193883236.0080,221485.1730,-193879939.0423,-86.0810,5520.4638,1563.1856,2625.4017,4034.8061,5628.6435,5201.2266,-1480.5917,5897.8157,6633.7550,2593.6570,4048.3775,-1719.6030,5790.3182,-1699.7295,-6697.3430,-4017.9395,4040.9453,3636.2864,-5149.0167,-4645.8749,3352.6589,-6767.5892,-3760.9458,3472.4491,5114.6455,-5159.4241,-4554.9364,892.3420,-5739.1555,-1837.2327,-6702.2428,1644.3837,-4876.2470,3863.6478,3209.2961,-6814.7758,3373.1667,-3521.1898,-6087.5053,4492.7709,6128.6519,3659.5110,-6476.2039,1724.1692,4816.6182,3347.2117,-1937.8665,4964.1211,-6677.5639,5776.8451,-3000.1263,-1172.9365,2782.1444,-3491.6248,3959.1351,-6283.9497,-2565.6641,-5992.7363,-1359.6744,1335.7615,-1802.4488,-2875.5998,-5774.8394,-4853.7800,360.8122,-4535.2313,-3217.4001,-6070.0389,-2204.4033,3035.2744,-4331.5734,2500.1547,-1740.0076,339.6784,-505.4170,6480.2726,3195.3244,5039.5075,-5922.4285,-1251.3493,-3719.0055,-3784.7669,0.0000,2148.3718,6757.1420,6282.5048,2560.5432,6408.7659,3280.6099,-6766.1396,-6053.4994,5560.7885,-5438.5995,4999.6029,-6162.6322,5785.4757,-1598.4905,-4046.5737,-1477.0366,-296110.2028,-297387.2124,-288728.5664,-288407.5872,-292305.4243,-291003.3587,-298137.3295,-292725.6042,281239566.8131,281242231.9308,281222681.2937,281237800.0179,-293998.2206,281233074.5184,-2861.4224,3572.8990,-3290.1706,-879.6724,4270.4295,3818.9239,-4554.7569,-5512.0237,-3528.9484,-1432.1537,-3596.4936,5013.3571,-4664.3158,-3314.4215,5460.8865,-1446.9208,-5492.1614,5347.4598,1194.6451,97.5036,5094.1081,1094.8599,-856.2434,3658.5534,-5278.7140,209.5318,-2759.7289,-5148.4111,5434.0415,3152.8880,4000.0913,1689.6803,5216.9071,4413.2814,5243.9969,4792.4322,-1261.3248,5017.4888,-5474.3002,2256.1340,3789.7413,-1005.9401,1828.5441,139.1527,4608.1418,-2142.3784,2613.4574,-4481.2576,-2117.0607,1501.5607,-279.4115,-3213.5428,3578.4853,5087.6625,-4107.8513,5412.3704,2703.2919,-1887.1363,2591.9993,-5508.6628,-5413.0193,5197.7414,5419.5362,668.1714,-4316.4870,-2280.9171,-5219.5347,3392.8598,-3168.5511,-5167.6506,3663.4510,1479.8683,3992.4928,-1151.5767,5208.7753,-6868.3012,-1833.1081,-3812.9575,-2288.9774,-3261.9603,-4722.3283,2947.5479,-4085.2398,0.0000,-3162.8816,1047.8921,2507.0833,-5433.1321,380.1557,-3385.9458,-1348.5675,-2823.5866,-3638.1929,-3509.1529,-4364.3000,3117.1701,-3704.2122,-5109.1351,-317.0206,-1749.2234,89349.9984,88936.5522,86789.7713,92937.9582,92468.4560,81852.5985,80688.9723,86564.0390,-76139594.7097,-76166232.9507,-76165964.9944,-76138824.0595,87796.2239,-76146652.1352,
3600.000,4162.2716,655.7273,-3814.1360,5187.1877,-6354.8742,-4151.6811,-2052.7586,5651.7287,-3884.0635,-1137.3116,-3970.5058,679.4936,5435.3240,-3675.2664,4720.4731,1829.1863,3032.2899,-5202.1800,-4935.0569,-1379.4262,3704.4784,3200.6357,2015.7963,-3645.0504,-6144.2138,2261.9608,5127.6299,2068.0720,2277.0935,-779.7753,-470.3858,2625.9491,6106.8179,5378.4100,-5754.0009,641.1307,2194.3351,-6323.1370,464.4630,583.7204,-4139.9247,-3980.6374,-6076.7088,-363.3260,-6267.4058,-5478.6583,-6314.6672,3637.5501,-4238.6442,3298.6910,-4919.1604,-1584.6728,-6150.6495,-6571.2662,6444.6109,-3293.4852,2945.6509,6684.4401,3592.6573,-2091.0875,-613.0720,-958.1543,5270.0889,3268.8766,229.3132,-6299.8839,3448.3724,-6576.2153,625.3141,4272.9739,1238.1514,4704.8834,1302.5972,-4003.0440,5467.0856,-4016.7408,-232.5948,-6808.0289,1908.4126,2166.2925,-980.6992,-3219.4449,-3422.9553,0.0000,4633.8511,-2386.0140,-104.6128,-6253.9282,1522.4920,620.5027,1496.0274,4170.7784,-1819.0670,284.5162,-2142.8239,2491.0432,-2758.9126,6524.1498,5415.3151,4593.4803,296628.9397,293130.9167,286737.5646,289892.8805,281658.1775,284195.3474,289084.0996,289112.4837,-260087285.3716,-260101180.0773,-260105995.3243,-260112945.9596,288489.9074,-260104250.1287,-2948.4947,-6853.5150,1737.7810,-2372.8366,-2311.4249,-5510.2773,-6550.5950,-2076.5088,-3272.0164,-4734.6393,1196.5393,-6650.8054,-2504.9015,-5775.4585,-2525.5590,5821.8820,4512.1768,-2572.6862,-835.1322,5625.9578,2913.0241,-4612.7213,4474.4950,5778.1424,-2010.6415,-5707.6722,4363.4898,6272.6805,-5069.1272,6775.7669,4232.4870,6097.9691,-3182.7182,3955.6023,-2977.0632,-671.1277,5114.9286,-2143.5302,6141.5150,6039.0944,-453.3159,-4139.6325,-2167.7212,5672.9211,1612.8084,-3584.3889,-1831.3326,-2228.4650,-1283.0424,4361.3681,-3104.9455,3897.8342,3108.4565,-800.8836,2511.8760,-4494.7693,3196.4405,398.3660,2158.8615,5128.4502,1075.8614,4742.4098,-984.7693,4565.0232,6736.6113,2172.5465,5561.8832,1245.4992,6793.7682,-2265.1345,-2397.6912,1322.2508,-3968.4809,3032.4398,-3601.9708,-3471.8875,-6365.6563,-1171.2411,-6387.9790,4574.4143,4461.7657,5941.0961,6004.1065,0.0000,-4927.5367,-5615.9125,-3465.1544,-70.7511,-4715.7846,-4056.9225,6011.9804,5485.2202,-3708.3275,6853.7144,-6297.1766,3417.2229,-6311.2225,-1101.7986,1828.7932,-1098.9093,-227799.8271,-235513.8878,-223538.6207,-224553.3305,-227963.9593,-226777.0613,-232636.8647,-230837.4545,221437695.0868,221443940.4917,221421538.6222,221429501.2000,-229423.4598,221431234.2732,4687.9276,615.1542,5489.1256,-3968.3012,-1541.0739,-670.6816,825.1223,3382.8233,4711.5795,4882.6054,5522.8650,-1776.3925,3353.7928,-970.1674,-4377.5076,-3119.8571,4256.9406,-3399.2117,-4768.6830,3578.5500,-5060.2814,-4069.6972,4731.0044,674.9981,2256.4081,3221.7350,-1596.6838,2034.2890,-4006.8102,1130.4771,-5213.4784,1982.7468,-956.0721,-1880.6690,-2166.3693,-6886.7681,4132.9504,-1702.9841,3131.7218,2853.1823,-5533.0472,-3643.6539,2498.9881,3923.4190,-2468.5579,-2237.5869,1944.4922,5424.6614,5219.7802,-4266.7405,3671.7197,5476.4581,589.6188,-1686.5702,119.6954,-3962.1160,-5376.8389,-1803.9791,-5379.5589,4136.2445,6820.7285,-4955.7871,-4330.6336,4087.7768,1607.1677,-1637.0772,2219.7463,1820.3704,-1136.4675,4911.7926,-6414.7809,-4895.5045,-5542.7586,4732.5854,-2237.5194,4458.1584,-2632.3784,663.2788,-1624.1227,4716.6444,5034.6286,947.2862,59.7862,0.0000,-758.2844,3235.3482,-6032.5860,2929.3430,-4878.1837,5451.8638,-3039.6795,-766.3845,5516.3927,-83.5078,1398.4335,-5471.7251,-491.0216,1801.0272,-3861.5078,5025.5911,88619.6121,87752.6965,86428.2067,89423.5310,92254.3888,83066.2738,77660.7872,87230.0762,-76066433.4771,-76090513.8359,-76095869.7054,-76068039.5549,86263.7645,-76075805.5353,
7200.000,-1298.0764,1307.2999,1412.8006,-1149.2537,6598.1253,5302.5539,3217.3634,-5603.8849,6220.6751,4262.4508,2442.8258,917.8009,-4518.1638,4126.1104,-4660.9252,-3598.8393,-5465.5205,6505.6234,3083.8744,-2987.5499,-6527.8729,856.3330,-4542.9510,863.0256,6425.5301,1482.5415,-4650.1623,-3439.2426,-573.7115,-1354.7638,-3573.5368,-4287.4012,-5004.3487,-6398.1398,6236.8641,-2840.1606,-4846.0833,6298.6226,-2190.1521,-3436.7609,4475.0074,4058.4016,4362.6508,-2853.8196,5631.2736,4543.1630,4362.6490,-2372.6200,3738.1816,-5271.2573,4968.3704,-2617.9529,3685.2886,6051.0062,-5677.8312,5652.8937,-5079.1699,-4829.8936,-4928.7773,541.8371,5486.5469,-1539.4558,-5926.1084,-2422.9019,-2378.1448,3253.2250,-4681.8603,3346.4471,-2293.7491,-4066.5144,3300.4412,-3470.7680,2432.8650,-208.7547,-4467.6510,3151.3989,2589.1114,6220.3519,1457.7347,-5533.0219,-2108.2416,-282.3162,1246.3889,0.0000,-1137.3403,3723.7590,3394.6539,6577.0392,1677.8147,3819.3020,-3337.3427,-5046.7080,5487.5568,-2718.9948,4309.0750,-5351.9212,3651.0743,-5679.5409,-3630.3692,-1558.2244,345580.1954,343752.9691,336892.8497,339199.3463,330421.0106,333942.6130,337181.8257,336177.4398,-308566460.7425,-308581731.5518,-308578817.4074,-308590560.3326,337239.3974,-308582566.5634,5727.9996,5137.0237,-5262.8706,2257.0725,87.3135,3394.9297,5088.0094,3951.9999,286.0614,1531.0511,-5085.2974,6344.2841,5161.1205,3059.9869,5076.4065,-2045.9263,-4216.2467,551.6872,-3161.9341,-4114.8977,-1352.5401,5147.3874,-324.1265,-5057.6991,255.4236,4857.0742,-1348.5447,-5522.7258,6817.7271,-4863.6172,-5405.4155,-3125.2356,2839.1437,-1981.6177,1155.0471,-4020.7667,-2029.2082,401.9177,-6454.8814,-2098.8153,-3616.3613,-552.1767,-906.1763,-3010.1905,-3844.9188,329.7173,-1175.0808,5784.4928,-3381.0874,-759.6732,-1159.3407,-4725.1014,-3847.6129,-1084.0197,-479.0737,3818.4965,630.9128,2334.3084,2431.8778,-6894.3306,-332.4216,-6545.5826,3492.2737,-536.6216,-6171.0653,-4139.0946,-4606.2904,936.7541,-4511.3472,5369.6096,2761.5789,2901.6854,5293.8949,-4408.0136,4820.3307,6162.0222,3484.3191,-1099.2272,5065.4858,-2574.4159,-6301.2039,-5411.0493,-5508.3700,0.0000,5325.6318,1940.2349,189.7680,-1587.0675,1714.4681,4437.3691,-2609.6486,-2741.0938,1652.5412,-5162.5595,4541.9669,-198.5240,3921.3917,2689.8586,2002.8293,4389.5574,-143886.9336,-157547.9405,-144003.5519,-146846.6163,-148846.9765,-148325.1133,-152463.4708,-148804.3574,146523320.2787,146532831.4225,146511482.5211,146508273.8854,-149998.6843,146517385.4196,-3689.7597,-4440.5517,-4260.8651,6459.1284,-2137.5629,-2903.5465,3397.1548,860.5746,-3052.8850,-5212.5600,-4003.0737,-2598.2278,263.2128,4619.1952,511.6054,5449.8556,-352.0197,-1610.4139,5304.9670,-4541.3998,1812.8405,4554.1155,-5083.5891,-4566.1389,2351.5274,-4730.6384,4933.9227,2334.1812,-301.5845,-4727.9435,1801.0055,-4465.3827,-3899.4008,-1804.5434,-2537.1952,4881.6885,-4534.8856,-2762.6788,1155.6799,-5369.7709,3839.1531,5415.6313,-5299.3977,-5533.3454,-1212.5127,5197.4550,-5163.8932,-2946.1280,-4645.9994,4430.5573,-4626.8946,-4321.0468,-4415.0112,-2982.1795,3917.3029,-412.4105,4634.1326,4383.9693,4026.6589,-205.2087,-4247.0358,1635.8555,362.3052,-6494.5123,2065.0490,4386.4204,2153.0171,-6015.4809,4706.1838,-1507.6231,5453.4357,5219.8361,3756.1599,-5317.2651,-2157.3410,530.8049,5342.6262,2866.8389,4380.7264,-3277.1599,-1475.8918,-4154.9514,3977.6066,0.0000,4072.4064,-5492.1251,6056.3792,1404.4781,6514.0424,-3525.4502,5435.2894,3873.8902,-3846.4086,3597.8725,2643.6879,4360.4897,4348.3162,2741.0193,5499.8904,-5100.1121,87637.6297,86341.5467,86014.2830,84990.6466,91541.6804,85146.0187,75329.7995,83975.3877,-75993858.4318,-76013722.5333,-76024755.2726,-75999930.0111,84723.0163,-76004938.1679,
