sl_100_5400_20261109 Coordinates.csv
2026/11/09 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:58 2024,
Start: 2026/11/09 07:47:00.00, Stop: 2026/11/09 09:17:00.00,
TIME_UNITS,STARLINK-5730 - X-Coordinate,STARLINK-3218 - X-Coordinate,STARLINK-3366 - X-Coordinate,STARLINK-5443 - X-Coordinate,STARLINK-32102 - X-Coordinate,STARLINK-31070 - X-Coordinate,STARLINK-5055 - X-Coordinate,STARLINK-31882 - X-Coordinate,STARLINK-1009 - X-Coordinate,STARLINK-6127 - X-Coordinate,STARLINK-1866 - X-Coordinate,STARLINK-4774 - X-Coordinate,STARLINK-4427 - X-Coordinate,STARLINK-31175 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-4385 - X-Coordinate,STARLINK-5647 - X-Coordinate,STARLINK-2578 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-2333 - X-Coordinate,STARLINK-30068 - X-Coordinate,STARLINK-5898 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-1014 - X-Coordinate,STARLINK-3174 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-4017 - X-Coordinate,STARLINK-6141 - X-Coordinate,STARLINK-1475 - X-Coordinate,STARLINK-4045 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-5841 - X-Coordinate,STARLINK-31297 - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-2426 - X-Coordinate,STARLINK-2748 - X-Coordinate,STARLINK-3243 - X-Coordinate,STARLINK-4583 - X-Coordinate,STARLINK-31029 - X-Coordinate,STARLINK-31681 - X-Coordinate,STARLINK-2502 - X-Coordinate,STARLINK-31462 - X-Coordinate,STARLINK-30075 - X-Coordinate,STARLINK-30889 - X-Coordinate,STARLINK-2395 - X-Coordinate,STARLINK-31570 - X-Coordinate,STARLINK-4365 - X-Coordinate,STARLINK-2592 - X-Coordinate,STARLINK-30862 - X-Coordinate,STARLINK-5520 - X-Coordinate,STARLINK-31470 - X-Coordinate,STARLINK-30472 - X-Coordinate,STARLINK-30281 - X-Coordinate,STARLINK-1279 - X-Coordinate,STARLINK-2236 - X-Coordinate,STARLINK-31239 - X-Coordinate,STARLINK-4467 - X-Coordinate,STARLINK-1090 - X-Coordinate,STARLINK-31899 - X-Coordinate,STARLINK-30401 - X-Coordinate,STARLINK-30788 - X-Coordinate,STARLINK-5259 - X-Coordinate,STARLINK-30362 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-4442 - X-Coordinate,STARLINK-31179 - X-Coordinate,STARLINK-31307 - X-Coordinate,STARLINK-5893 - X-Coordinate,STARLINK-5840 - X-Coordinate,STARLINK-3698 - X-Coordinate,STARLINK-31034 - X-Coordinate,STARLINK-5015 - X-Coordinate,STARLINK-11114 [DTC] - X-Coordinate,STARLINK-1917 - X-Coordinate,STARLINK-30228 - X-Coordinate,STARLINK-30894 - X-Coordinate,STARLINK-32006 - X-Coordinate,STARLINK-30528 - X-Coordinate,STARLINK-2563 - X-Coordinate,STARLINK-2459 - X-Coordinate,STARLINK-4047 - X-Coordinate,STARLINK-4459 - X-Coordinate,STARLINK-5496 - X-Coordinate,STARLINK-6283 - X-Coordinate,STARLINK-31434 - X-Coordinate,STARLINK-2507 - X-Coordinate,STARLINK-31961 - X-Coordinate,STARLINK-3332 - X-Coordinate,STARLINK-4159 - X-Coordinate,STARLINK-5690 - X-Coordinate,STARLINK-30336 - X-Coordinate,STARLINK-31853 - X-Coordinate,STARLINK-4776 - X-Coordinate,STARLINK-4731 - X-Coordinate,STARLINK-5151 - X-Coordinate,STARLINK-4155 - X-Coordinate,STARLINK-3298 - X-Coordinate,STARLINK-3246 - X-Coordinate,STARLINK-2538 - X-Coordinate,STARLINK-30463 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-5730 - Y-Coordinate,STARLINK-3218 - Y-Coordinate,STARLINK-3366 - Y-Coordinate,STARLINK-5443 - Y-Coordinate,STARLINK-32102 - Y-Coordinate,STARLINK-31070 - Y-Coordinate,STARLINK-5055 - Y-Coordinate,STARLINK-31882 - Y-Coordinate,STARLINK-1009 - Y-Coordinate,STARLINK-6127 - Y-Coordinate,STARLINK-1866 - Y-Coordinate,STARLINK-4774 - Y-Coordinate,STARLINK-4427 - Y-Coordinate,STARLINK-31175 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-4385 - Y-Coordinate,STARLINK-5647 - Y-Coordinate,STARLINK-2578 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-2333 - Y-Coordinate,STARLINK-30068 - Y-Coordinate,STARLINK-5898 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-1014 - Y-Coordinate,STARLINK-3174 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-4017 - Y-Coordinate,STARLINK-6141 - Y-Coordinate,STARLINK-1475 - Y-Coordinate,STARLINK-4045 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-5841 - Y-Coordinate,STARLINK-31297 - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-2426 - Y-Coordinate,STARLINK-2748 - Y-Coordinate,STARLINK-3243 - Y-Coordinate,STARLINK-4583 - Y-Coordinate,STARLINK-31029 - Y-Coordinate,STARLINK-31681 - Y-Coordinate,STARLINK-2502 - Y-Coordinate,STARLINK-31462 - Y-Coordinate,STARLINK-30075 - Y-Coordinate,STARLINK-30889 - Y-Coordinate,STARLINK-2395 - Y-Coordinate,STARLINK-31570 - Y-Coordinate,STARLINK-4365 - Y-Coordinate,STARLINK-2592 - Y-Coordinate,STARLINK-30862 - Y-Coordinate,STARLINK-5520 - Y-Coordinate,STARLINK-31470 - Y-Coordinate,STARLINK-30472 - Y-Coordinate,STARLINK-30281 - Y-Coordinate,STARLINK-1279 - Y-Coordinate,STARLINK-2236 - Y-Coordinate,STARLINK-31239 - Y-Coordinate,STARLINK-4467 - Y-Coordinate,STARLINK-1090 - Y-Coordinate,STARLINK-31899 - Y-Coordinate,STARLINK-30401 - Y-Coordinate,STARLINK-30788 - Y-Coordinate,STARLINK-5259 - Y-Coordinate,STARLINK-30362 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-4442 - Y-Coordinate,STARLINK-31179 - Y-Coordinate,STARLINK-31307 - Y-Coordinate,STARLINK-5893 - Y-Coordinate,STARLINK-5840 - Y-Coordinate,STARLINK-3698 - Y-Coordinate,STARLINK-31034 - Y-Coordinate,STARLINK-5015 - Y-Coordinate,STARLINK-11114 [DTC] - Y-Coordinate,STARLINK-1917 - Y-Coordinate,STARLINK-30228 - Y-Coordinate,STARLINK-30894 - Y-Coordinate,STARLINK-32006 - Y-Coordinate,STARLINK-30528 - Y-Coordinate,STARLINK-2563 - Y-Coordinate,STARLINK-2459 - Y-Coordinate,STARLINK-4047 - Y-Coordinate,STARLINK-4459 - Y-Coordinate,STARLINK-5496 - Y-Coordinate,STARLINK-6283 - Y-Coordinate,STARLINK-31434 - Y-Coordinate,STARLINK-2507 - Y-Coordinate,STARLINK-31961 - Y-Coordinate,STARLINK-3332 - Y-Coordinate,STARLINK-4159 - Y-Coordinate,STARLINK-5690 - Y-Coordinate,STARLINK-30336 - Y-Coordinate,STARLINK-31853 - Y-Coordinate,STARLINK-4776 - Y-Coordinate,STARLINK-4731 - Y-Coordinate,STARLINK-5151 - Y-Coordinate,STARLINK-4155 - Y-Coordinate,STARLINK-3298 - Y-Coordinate,STARLINK-3246 - Y-Coordinate,STARLINK-2538 - Y-Coordinate,STARLINK-30463 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-5730 - Z-Coordinate,STARLINK-3218 - Z-Coordinate,STARLINK-3366 - Z-Coordinate,STARLINK-5443 - Z-Coordinate,STARLINK-32102 - Z-Coordinate,STARLINK-31070 - Z-Coordinate,STARLINK-5055 - Z-Coordinate,STARLINK-31882 - Z-Coordinate,STARLINK-1009 - Z-Coordinate,STARLINK-6127 - Z-Coordinate,STARLINK-1866 - Z-Coordinate,STARLINK-4774 - Z-Coordinate,STARLINK-4427 - Z-Coordinate,STARLINK-31175 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-4385 - Z-Coordinate,STARLINK-5647 - Z-Coordinate,STARLINK-2578 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-2333 - Z-Coordinate,STARLINK-30068 - Z-Coordinate,STARLINK-5898 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-1014 - Z-Coordinate,STARLINK-3174 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-4017 - Z-Coordinate,STARLINK-6141 - Z-Coordinate,STARLINK-1475 - Z-Coordinate,STARLINK-4045 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-5841 - Z-Coordinate,STARLINK-31297 - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-2426 - Z-Coordinate,STARLINK-2748 - Z-Coordinate,STARLINK-3243 - Z-Coordinate,STARLINK-4583 - Z-Coordinate,STARLINK-31029 - Z-Coordinate,STARLINK-31681 - Z-Coordinate,STARLINK-2502 - Z-Coordinate,STARLINK-31462 - Z-Coordinate,STARLINK-30075 - Z-Coordinate,STARLINK-30889 - Z-Coordinate,STARLINK-2395 - Z-Coordinate,STARLINK-31570 - Z-Coordinate,STARLINK-4365 - Z-Coordinate,STARLINK-2592 - Z-Coordinate,STARLINK-30862 - Z-Coordinate,STARLINK-5520 - Z-Coordinate,STARLINK-31470 - Z-Coordinate,STARLINK-30472 - Z-Coordinate,STARLINK-30281 - Z-Coordinate,STARLINK-1279 - Z-Coordinate,STARLINK-2236 - Z-Coordinate,STARLINK-31239 - Z-Coordinate,STARLINK-4467 - Z-Coordinate,STARLINK-1090 - Z-Coordinate,STARLINK-31899 - Z-Coordinate,STARLINK-30401 - Z-Coordinate,STARLINK-30788 - Z-Coordinate,STARLINK-5259 - Z-Coordinate,STARLINK-30362 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-4442 - Z-Coordinate,STARLINK-31179 - Z-Coordinate,STARLINK-31307 - Z-Coordinate,STARLINK-5893 - Z-Coordinate,STARLINK-5840 - Z-Coordinate,STARLINK-3698 - Z-Coordinate,STARLINK-31034 - Z-Coordinate,STARLINK-5015 - Z-Coordinate,STARLINK-11114 [DTC] - Z-Coordinate,STARLINK-1917 - Z-Coordinate,STARLINK-30228 - Z-Coordinate,STARLINK-30894 - Z-Coordinate,STARLINK-32006 - Z-Coordinate,STARLINK-30528 - Z-Coordinate,STARLINK-2563 - Z-Coordinate,STARLINK-2459 - Z-Coordinate,STARLINK-4047 - Z-Coordinate,STARLINK-4459 - Z-Coordinate,STARLINK-5496 - Z-Coordinate,STARLINK-6283 - Z-Coordinate,STARLINK-31434 - Z-Coordinate,STARLINK-2507 - Z-Coordinate,STARLINK-31961 - Z-Coordinate,STARLINK-3332 - Z-Coordinate,STARLINK-4159 - Z-Coordinate,STARLINK-5690 - Z-Coordinate,STARLINK-30336 - Z-Coordinate,STARLINK-31853 - Z-Coordinate,STARLINK-4776 - Z-Coordinate,STARLINK-4731 - Z-Coordinate,STARLINK-5151 - Z-Coordinate,STARLINK-4155 - Z-Coordinate,STARLINK-3298 - Z-Coordinate,STARLINK-3246 - Z-Coordinate,STARLINK-2538 - Z-Coordinate,STARLINK-30463 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-1323.2319,-1471.9336,3697.4301,6630.3692,-1387.0269,93.2330,-1043.3682,-3140.6123,-3153.9594,4631.8149,2288.7170,4874.2285,2760.5409,0.0000,1813.7107,5788.2563,-5600.2858,-6644.2765,-5951.3536,4463.0725,3400.7264,896.8267,-5941.7571,4535.0602,3896.8481,4492.0344,-2937.1831,-1663.4865,2579.4418,6512.8841,-1135.6369,5507.7819,-5670.9615,-4531.1195,-2859.5454,-2731.2186,944.8159,-5735.7490,-3670.7296,3108.3732,-447.2805,5094.2091,6566.8173,-1690.4341,-1753.5306,2832.2003,-3163.9246,2905.2668,4644.3666,-6048.7080,-3814.1848,5177.3036,5166.3706,-5013.5372,3373.2123,6123.8926,-4765.7604,904.5668,2351.3011,6928.8295,-966.2981,-1753.0120,667.1533,4199.5936,611.6487,4573.2963,1563.2143,5035.1550,4787.3792,4283.2013,5269.6680,-1106.0086,3977.5001,2221.0083,-4548.4578,0.0000,-6412.9225,-4093.5443,1496.8420,-1198.3280,-2698.8697,-4962.4316,4384.0551,-5282.8054,-2993.2105,3742.0182,2178.4293,3993.8695,-6826.6276,-2240.1663,-1801.1878,754.4624,-4224.3030,-3170.7814,1806.1150,-4783.7504,-2516.1640,-1065.4376,3313.5978,-5186.5602,-186183.8479,-206070.1244,-189477.5106,-190718.4459,-191263.4019,-191326.7723,-199472.5201,-193954.9845,-185087013.7320,-185110786.6285,-185095538.7670,-185092437.9676,-195539.2642,-185099602.7754,6465.7768,4027.8516,2892.5973,-1886.6923,-6303.1744,-5628.7609,-4011.4909,5394.1162,-4143.8146,-4436.5948,-4017.6447,1364.1584,-487.8403,0.0000,1875.3301,-2617.8850,3114.3917,-1849.9306,-2103.1464,-4069.6533,3903.6008,-5271.5417,532.4053,-128.1830,2309.7461,-191.6305,2912.4009,-4814.8757,-5818.1408,2017.7210,-5532.8892,-189.3611,-2564.2577,-4605.3756,-3125.6021,5917.8109,6713.8977,1194.7455,2609.1156,4223.6353,-6806.6310,-4382.9543,-2138.9761,6621.6770,5516.5643,-4764.8963,2597.8319,6188.4047,3530.4875,-3383.6988,4764.9526,324.5854,-3695.7933,-4291.9718,-5775.2696,1881.7789,2081.4032,-5522.6209,6235.3418,-234.0484,3991.9549,4746.6815,6726.4957,522.0429,-5315.2652,4757.1159,4780.4638,-435.9389,-2570.2320,-4474.1486,-1924.5605,-5786.0545,-1012.0787,6424.2171,2205.3506,0.0000,2023.6175,5376.0102,-5448.6082,-6747.2474,4258.2723,1903.7476,-4973.1002,-3943.2169,-2792.9054,1977.8970,6434.5246,4299.1189,458.8068,-6170.2783,6542.1386,-5158.0594,124.5313,-2662.5892,5756.7307,3186.6426,-3884.2382,-5007.2731,3152.1035,-154.7416,297909.2282,317697.6793,312744.1657,310424.4098,319033.2910,316386.5471,314499.1746,314101.7810,-65919319.8643,-65903719.9281,-65912787.3505,-65928928.3245,313665.0713,-65929919.1654,2069.7882,5414.4135,5046.1921,-520.6431,2239.2449,-3918.7213,-5531.4401,-2738.3282,-4544.7204,2613.4993,-4783.5535,4714.1263,6337.8961,0.0000,6419.6762,2789.1526,2626.2652,-389.3801,2803.7459,3329.4510,-4622.2135,4433.8820,-3536.5846,-5006.1998,5213.8403,-5249.7836,5528.2023,4683.4121,2335.5469,-1149.1421,-3876.4500,4208.1396,-2903.7648,-2474.5325,-5410.0638,-2218.1582,-1399.2538,3648.8779,-5270.3531,4362.8604,1118.7764,1142.4518,623.2121,969.6475,3739.7455,-3964.8883,5590.5010,-721.0503,-3619.1224,113.5749,-3065.2562,-4599.5676,2778.8866,2068.8727,-1695.4917,-2454.6920,4564.7892,-3853.3630,1448.6445,-356.1144,5467.8931,-4620.8219,-1541.3786,5372.6165,4399.1595,-2108.9858,-4653.0935,-4787.1027,-4312.9957,-3071.2448,3915.5585,3648.6237,-5348.3243,863.6467,4706.2098,0.0000,1329.5374,1368.1449,-3797.1511,97.9591,4719.8446,4458.6539,-2062.2617,-2151.6552,5417.9399,-5468.9183,-273.7930,3647.8917,1005.7775,2189.5711,1417.0563,4378.3711,-5398.1155,-5534.0194,-3316.4179,3829.4333,-5134.9141,-4640.9994,-5190.3868,4583.1624,-144035.2970,-145575.1739,-147586.1610,-142788.7432,-142148.3126,-152527.6915,-154742.3204,-148000.5981,54959903.8972,54941675.2093,54986258.6290,54981770.2233,-147217.1709,54972009.7376,
300.000,190.3087,367.7150,4079.0433,6100.2954,-2797.0580,-1771.8193,-3096.3518,-1825.2102,-4861.9660,2898.4156,126.6709,5195.9507,827.7248,0.0000,3754.9787,4840.4178,-4999.9111,-6540.5071,-5460.0470,3887.6186,5006.1512,-257.7043,-6104.3051,5007.9858,4134.3475,3548.9849,-1317.8601,-3538.9776,988.8429,6270.3382,-2721.2997,6431.1597,-6591.6748,-4815.0903,-4539.4290,-1181.4158,2154.0043,-5987.5402,-2910.5881,4854.1365,-1630.8115,3639.1385,5917.8683,-199.9864,20.6100,751.1697,-4742.2355,3931.8918,5046.5986,-6459.7198,-1915.7036,5387.8597,4407.3116,-5204.4962,2351.4448,6783.1638,-3358.9952,-809.3997,3573.2383,6620.1454,1198.3373,-385.0425,2188.1554,4700.8039,880.3685,5786.1344,3555.2596,6058.9500,3196.9088,3609.7544,5318.5167,-2618.6440,3563.4503,3190.9597,-3373.8182,0.0000,-6047.9860,-2859.7801,-285.2117,-2321.9364,-626.7777,-3536.0958,2707.3391,-5627.8650,-4459.2648,4280.4364,3477.4598,5426.0131,-6145.2794,-3479.8380,-152.6830,-1232.8462,-4393.7714,-4408.9882,3277.9525,-4456.1635,-3612.9762,-2845.2151,4008.5651,-5339.9340,-192359.1566,-212827.8915,-196054.4359,-197343.1217,-197824.7906,-197888.5702,-205964.5058,-200422.9402,-183599015.9549,-183623236.6365,-183608030.4350,-183604531.9886,-202103.1002,-183611626.2027,6891.1616,4995.2620,791.8467,-2980.6395,-5182.0957,-5973.5853,-3383.2216,6427.1263,-3653.0493,-5052.8465,-4035.7185,-759.8086,617.1239,0.0000,1066.9070,-1709.8103,4637.4158,-568.9036,-497.1295,-5432.5522,2587.6726,-3904.3369,2315.9095,-2053.8462,166.2456,-2132.8809,4336.5177,-3749.4667,-5503.2436,662.1812,-5813.3400,-1041.8867,-1148.7479,-3021.7601,-1866.1158,5661.4870,6564.9461,2717.7963,4465.7187,3181.8428,-6099.1175,-5158.2895,-3498.9405,6877.0975,4893.6103,-5024.3413,3082.6432,5528.9952,1545.9179,-1905.0936,5156.2786,-1734.8975,-5169.5846,-2766.1366,-6484.3603,729.8406,951.6673,-4633.3171,5071.9257,-1714.2174,4237.8335,5938.9070,6576.8655,-1513.4248,-3577.1808,3754.2993,4017.9092,-1443.3765,-3966.9936,-5722.9137,-3547.9978,-6062.2800,-3110.0731,5480.6863,4006.9203,0.0000,3193.5093,6272.8282,-4746.9258,-6163.4037,4259.6295,855.7756,-5462.5395,-2215.0723,-1213.1365,-129.9289,5561.6961,3728.2963,1633.0718,-4902.1780,6339.0933,-5632.3053,2213.8402,-895.2274,5809.3286,4737.7144,-2045.2992,-5289.9798,1117.9091,1909.3908,293955.0007,313409.2847,308413.2613,306208.7667,314845.5300,312223.8752,310262.3399,310078.8947,-69946011.4088,-69930788.0987,-69939001.6431,-69954894.0636,309447.8996,-69956535.3416,587.0163,4757.1769,5497.6484,1292.0807,3459.7035,-2866.5387,-5171.5459,-1342.7335,-3283.4456,3743.1723,-5287.8603,4502.5618,6851.7411,0.0000,5726.3576,4662.8194,1218.1127,-2153.2477,4196.9918,1722.6604,-4050.0320,5735.9657,-2335.7409,-4042.3930,5529.4097,-5534.6782,5209.0117,4615.7006,3829.0325,-2840.7680,-2390.4458,2381.4454,-1542.6845,-3944.5872,-4808.7738,-3736.8835,409.4211,2104.9130,-4432.0628,3587.0396,2809.9746,2567.4161,-921.5407,-577.9001,4849.8414,-4543.0698,4007.9758,1096.3120,-4390.9567,1632.2279,-4049.0587,-4002.5584,1397.5016,3615.2967,100.2348,-711.4955,5972.7513,-4904.1109,2826.7468,1182.5972,5232.5959,-3395.6434,-17.2194,4733.4267,5862.1142,-630.8734,-4261.8432,-3107.1589,-4708.5863,-1414.4688,2441.5442,2105.1440,-4803.4792,2588.8399,4502.0254,0.0000,-488.1453,-168.5513,-4872.1280,1887.9491,5398.0786,5905.0808,-3324.1752,-3394.1956,4976.9511,-5430.0273,-1793.8288,2103.6973,2713.8441,3423.1881,2795.8033,3622.5294,-4774.1150,-5246.9122,-1701.1698,2329.5911,-5527.4092,-3414.9537,-5526.0869,3972.9947,-144141.9839,-145664.6900,-147573.6507,-143024.8947,-142124.1488,-152403.7523,-154966.6940,-147641.2517,54957085.4124,54938825.9999,54983279.3185,54979118.5273,-147304.8348,54969234.8592,
600.000,1679.5823,2135.5802,4114.3525,4957.0573,-3956.8997,-3439.9601,-4851.7827,-336.3120,-6077.2768,873.0946,-2058.2024,5053.8545,-1237.7267,0.0000,5334.3151,3337.1582,-3923.1205,-5792.0904,-4454.3949,2940.1977,6144.0166,-1452.7890,-5691.0819,4985.8544,4022.9736,2307.6281,389.0761,-5090.7655,-739.9626,5417.8966,-4007.3730,6706.3619,-6855.0766,-4661.2234,-5783.1107,519.5385,3153.7232,-5655.1325,-1913.3265,6111.1877,-2683.5851,1799.8354,4692.6398,1315.6146,1829.6528,-1412.6105,-5829.8180,4570.5187,4988.0307,-6251.9205,188.8711,5112.5432,3233.4633,-4911.6902,1092.5847,6749.3800,-1544.2811,-2481.0241,4458.3447,5670.8895,3228.1912,986.0437,3496.7159,4768.3590,970.9602,6433.4376,5197.8487,6486.7013,1321.6368,2591.0613,4842.4512,-3853.3714,2823.2034,3863.1154,-1907.9800,0.0000,-5062.2426,-1342.6298,-2076.0058,-3229.2456,1520.4507,-1689.5888,754.8918,-5456.5115,-5493.6652,4453.5504,4435.6222,6308.5481,-4853.8841,-4413.4809,1534.1184,-3073.2415,-4167.6453,-5254.0854,4403.9827,-3707.1882,-4408.1255,-4318.1817,4367.2620,-5010.3472,-198451.2880,-219493.5137,-202544.1055,-203880.3469,-204297.4237,-204364.8112,-212363.9622,-206927.7465,-182023434.0876,-182048091.1472,-182032958.2598,-182029085.2178,-208576.0158,-182036069.1426,6644.7251,5506.1439,-1385.1802,-3791.2369,-3541.7446,-5740.2222,-2476.5152,6801.9572,-2834.5938,-5212.8422,-3666.5176,-2798.6944,1569.2829,0.0000,222.4260,-674.1860,5702.7473,791.9066,1195.0588,-6242.5489,1057.9521,-2176.9581,3858.7983,-3734.2129,-1992.3062,-3893.9650,5368.2385,-2359.1699,-4635.8084,-788.2526,-5515.9455,-1757.6182,366.5398,-1118.2812,-467.4163,4862.8091,5762.5037,3950.0694,5886.8421,1851.3983,-4786.1350,-5428.6615,-4528.3139,6457.6534,3820.4530,-4815.8436,3181.8312,4302.4080,-600.0071,-228.0790,5063.0232,-3611.5691,-6136.5129,-941.9821,-6543.1636,-488.5362,-208.9796,-3296.7036,3388.0592,-3040.1319,4107.8564,6537.8122,5789.0382,-3369.4037,-1450.9731,2391.6915,2893.3365,-2267.4845,-5019.6857,-6394.6718,-4788.7980,-5753.6160,-4874.7892,3969.3344,5436.4474,0.0000,4041.8598,6551.8603,-3592.2589,-4945.1903,3896.5260,-211.0879,-5453.9226,-255.6691,448.6325,-2208.2971,4111.7238,2808.0630,2675.5035,-3157.6398,5534.5461,-5559.2727,4061.6125,922.2659,5287.7989,5803.4465,-29.2262,-5076.3237,-1012.4237,3773.9406,289873.9624,308975.8975,303945.8843,301855.4146,310519.3957,307921.8902,305891.2187,305874.9721,-73939158.4247,-73924320.4280,-73931690.8926,-73947323.1459,305093.4332,-73949608.2737,-959.0347,3586.4612,5352.0869,2965.1316,4293.3154,-1497.6596,-4254.7820,204.1792,-1667.7118,4471.1385,-5156.0017,3806.7883,6635.1969,0.0000,4421.7483,6038.9928,-320.8207,-3684.2924,5136.2770,-71.3140,-3046.2508,6429.1602,-885.0304,-2612.2126,5248.3575,-5223.8880,4327.1749,4052.2857,4884.5978,-4226.1971,-639.2268,300.2623,-11.6326,-4990.5455,-3680.2161,-4847.9174,2174.0032,332.8069,-3120.1859,2408.9874,4197.5910,3703.2039,-2367.7616,-2062.8032,5432.4347,-4610.6620,1996.9571,2793.1477,-4679.9007,2975.8547,-4580.4667,-2977.6590,-133.3869,4772.0699,1885.0398,1110.3402,6740.0788,-5399.2891,3886.9354,2595.0232,4415.9154,-1794.4453,1508.7634,3568.2396,6697.6029,914.9838,-3398.9930,-1098.7876,-4602.2756,395.0832,695.9349,336.1244,-3701.2250,4026.8944,3811.5561,0.0000,-2251.8206,-1686.9257,-5398.2557,3468.5769,5493.4152,6722.8238,-4232.2345,-4274.1225,3971.2138,-4807.4789,-3110.4490,332.2004,4129.0683,4288.3593,3875.0006,2458.0477,-3623.0787,-4394.7431,100.0875,577.7852,-5325.2155,-1820.0221,-5268.4717,2936.5848,-144248.8044,-145754.5918,-147560.5444,-143266.0770,-142103.4721,-152273.6355,-155185.7020,-147257.5529,54954272.4953,54935978.5045,54980295.4858,54976446.3303,-147392.4145,54966460.0550,
