sl_5_5400_20260123 Coordinates.csv
2026/01/23 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:16 2024,
Start: 2026/01/23 07:47:00.00, Stop: 2026/01/23 09:17:00.00,
TIME_UNITS,STARLINK-30421 - X-Coordinate,STARLINK-30439 - X-Coordinate,STARLINK-31320 - X-Coordinate,STARLINK-5296 - X-Coordinate,STARLINK-3913 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-30439 - Y-Coordinate,STARLINK-31320 - Y-Coordinate,STARLINK-5296 - Y-Coordinate,STARLINK-3913 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-30439 - Z-Coordinate,STARLINK-31320 - Z-Coordinate,STARLINK-5296 - Z-Coordinate,STARLINK-3913 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3567.4288,4723.5827,-4027.3570,2398.5463,-4478.5460,175444.1013,169673.7139,173734.0507,177334.3661,168937.7885,172025.1262,171293.7740,173940.3179,-151554895.2338,-151620581.5651,-151590557.9830,-151584994.5366,173189.3201,-151574744.3143,-5781.5357,-1886.4758,-2569.9735,-5898.2878,3614.5166,334103.9969,342723.7358,344893.3601,342721.9104,344188.1958,343535.4979,335079.2028,339513.6491,296884917.2662,296874874.0972,296884973.9859,296882641.9742,338873.9196,296886856.0064,-777.9295,-4700.3944,4882.2518,2779.6767,3817.9786,2560.8796,65.1581,120.1691,6458.4503,5822.5785,-4817.9313,-5824.4291,-284.0244,-128904193.6317,-128908149.5445,-128926948.5350,-128914617.3062,1215.0129,-128908624.8684,
300.000,-4316.1348,3855.2663,-4133.8360,1298.8855,-2645.1705,168647.7050,162734.3288,166640.7339,170114.6442,161690.6544,164757.3447,164129.4806,166758.6019,-157998757.5676,-158064176.0389,-158034022.5492,-158028333.1191,165975.1849,-158018558.9568,-4671.0904,-3818.8550,-445.9043,-5102.4909,4072.8936,337632.1834,346208.4361,348474.9767,346249.9535,347775.6529,347151.5542,338713.6120,343506.7153,293506780.4926,293495667.3647,293506280.7237,293504011.1268,342452.1119,293508634.4241,-2516.4353,-4302.7447,5417.9764,4529.1980,4907.7392,2796.0001,247.7239,356.3454,6472.8793,6101.4853,-4478.6518,-5833.7221,153.5644,-128900469.0961,-128904869.9095,-128923609.5434,-128911390.0324,1361.9409,-128905143.3336,
600.000,-4646.5807,2653.2216,-3876.4558,16.6890,-540.2584,161773.9098,155734.4447,159472.5079,162821.0920,154370.5342,157414.7732,156889.3061,159426.6218,-164367371.8935,-164432496.5374,-164402218.8554,-164396388.6083,158687.1664,-164387122.4509,-3067.2556,-5389.9737,1730.8652,-3820.4058,4180.3084,341034.1950,349541.0009,351899.6631,349622.1369,351206.5408,350609.1480,342197.6306,347265.0891,289988801.8550,289976625.3687,289987763.0096,289985569.0863,345876.6963,289990573.1825,-3974.5797,-3443.8575,5349.3392,5797.4911,5467.0962,3027.6902,434.0341,594.4345,6482.1581,6376.7541,-4133.4911,-5837.4961,684.1753,-128896746.3888,-128901589.9991,-128920265.2453,-128908150.1159,1508.8672,-128901661.5135,
900.000,-4541.2433,1225.8718,-3281.0017,-1330.9427,1625.6933,154824.9029,148678.1356,152232.6195,155456.8794,146980.7241,150000.9941,149576.3258,151954.3951,-170657703.8576,-170722508.9064,-170692113.2097,-170686128.2765,151328.5359,-170677400.5410,-1129.4600,-6444.1247,3734.4827,-2193.0941,3932.6592,344306.9943,352718.6894,355165.8490,352836.7770,354479.5087,353906.4682,345529.5314,350756.9260,286332656.5926,286319424.0425,286331096.8653,286328993.4460,349146.1479,286334347.6537,-4990.6865,-2215.3805,4683.8667,6450.3298,5435.7911,3256.1787,624.5667,834.2628,6486.1772,6648.4104,-3782.3673,-5835.8232,1279.1848,-128893025.6186,-128898309.8060,-128916915.5542,-128904896.7080,1655.7916,-128898179.4080,
1200.000,-4022.8932,-299.7815,-2401.0987,-2613.3515,3635.2787,147803.0424,141569.5659,144924.3506,148025.1946,139524.5512,142519.6467,142193.6619,144358.7967,-176866756.3819,-176931216.2875,-176900709.2270,-176894556.8350,143902.5965,-176886396.2527,946.5959,-6875.0876,5356.2934,-392.2463,3354.4194,347447.7514,355738.4509,358272.0378,355892.2430,357593.2673,357041.7632,348707.6576,353959.1869,282540085.7763,282525805.1443,282538024.1207,282536027.5782,352259.0121,282541699.0374,-5452.6091,-748.8377,3495.5001,6418.7517,4817.1880,3481.6728,819.8854,1075.6532,6484.8222,6916.4792,-3425.1978,-5828.7718,1903.9371,-128889306.8935,-128895029.3229,-128913560.3826,-128901628.9252,1802.7141,-128894697.0173,
1500.000,-3150.4914,-1789.1427,-1313.7137,-3698.9192,5286.0798,140710.8282,134412.9531,137551.0164,140529.2413,132005.3714,134974.4275,134744.4808,136662.2269,-182991571.0919,-183055660.5457,-183025049.2561,-183018717.8673,136412.6808,-183011151.3206,2948.7915,-6637.3438,6426.8525,1398.1097,2496.2243,350453.8225,358596.8069,361216.8072,358786.9565,360546.5899,360013.3403,351730.4242,356860.2055,278612895.4799,278597575.4276,278610351.5836,278608479.7965,355213.9041,278614433.5317,-5309.5554,798.2564,1916.6508,5705.9891,3677.9270,3704.3597,1020.6557,1318.4259,6477.9740,7180.9845,-3061.8994,-5816.4078,2520.5558,-128885590.3204,-128891748.5426,-128910199.6421,-128898345.8466,1949.6345,-128891214.3413,
1800.000,-2012.3616,-3111.7458,-112.8657,-4468.5646,6411.2993,133550.8789,127212.4913,130115.9634,132972.2342,124426.5681,127369.0914,127231.9914,128890.5689,-189029229.7268,-189092923.6788,-189062215.7887,-189055695.2446,128862.1502,-189048747.5983,4669.9721,-5751.3246,6834.2092,3000.3787,1430.7111,353322.7328,361289.6974,363998.8099,361519.3895,363338.3135,362819.5649,354596.3181,359461.1714,274552955.9203,274536605.7805,274549950.1789,274548222.4865,358009.5104,274554421.4726,-4577.3020,2259.3749,123.6213,4387.1896,2140.9564,3924.4089,1227.6609,1562.3981,6465.5086,7441.9497,-2692.3895,-5798.7939,3091.3222,-128881876.0049,-128888467.4580,-128906833.2433,-128895046.5118,2096.5528,-128887731.3800,
2100.000,-717.4486,-4152.6046,1098.1313,-4828.9955,6897.1136,126325.9145,119972.2087,122622.5682,125357.3957,116791.5503,119707.4526,119659.4427,121070.6748,-194976855.5295,-195040129.2077,-195009332.8493,-195002614.5222,121254.3928,-194996308.4484,5929.0934,-4301.8296,6536.1896,4261.0759,246.7761,356052.1616,363812.2845,366616.7747,364088.0633,365967.3400,365458.8584,357303.8987,361776.2007,270362200.5669,270344830.3349,270358754.0565,270357191.2047,360644.5888,270363596.4440,-3336.5580,3477.1348,-1683.2457,2601.9146,372.4250,4141.9745,1441.8133,1807.3852,6447.2976,7699.3972,-2316.5870,-5775.9899,3582.2038,-128878164.0519,-128885186.0619,-128903461.0962,-128891729.9189,2243.4689,-128884248.1334,
2400.000,614.6900,-4822.0518,2215.2709,-4724.2807,6694.7081,119038.7430,112695.7102,115074.2355,117687.9507,109103.7515,111993.3866,112030.1218,113227.7290,-200831614.6182,-200894443.5468,-200863567.3648,-200856644.3170,113592.8223,-200851000.1129,6590.3770,-2429.6935,5564.9086,5065.8487,-957.4707,358639.9306,366158.7212,369069.5071,366491.5462,368432.6370,367929.6970,359851.7984,363830.9064,266042625.2210,266024245.5448,266038759.6698,266037383.7450,363117.9694,266043954.3560,-1724.5601,4320.4472,-3302.3838,539.7536,-1436.3956,4357.1962,1664.1514,2053.2002,6423.2084,7953.3485,-1934.4137,-5748.0528,3966.0413,-128874454.5645,-128881904.3472,-128900083.1094,-128888395.0226,2390.3827,-128880764.6015,
