sl_100_86400_20260912 Coordinates.csv
2026/09/12 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:41 2024,
Start: 2026/09/12 07:47:00.00, Stop: 2026/09/13 07:47:00.00,
TIME_UNITS,STARLINK-4688 - X-Coordinate,STARLINK-32278 - X-Coordinate,STARLINK-31724 - X-Coordinate,STARLINK-6260 - X-Coordinate,STARLINK-3415 - X-Coordinate,STARLINK-1725 - X-Coordinate,STARLINK-4213 - X-Coordinate,STARLINK-1575 - X-Coordinate,STARLINK-1329 - X-Coordinate,STARLINK-2380 - X-Coordinate,STARLINK-5138 - X-Coordinate,STARLINK-30800 - X-Coordinate,STARLINK-30526 - X-Coordinate,STARLINK-2541 - X-Coordinate,STARLINK-31697 - X-Coordinate,STARLINK-31967 - X-Coordinate,STARLINK-1397 - X-Coordinate,STARLINK-31438 - X-Coordinate,STARLINK-30457 - X-Coordinate,STARLINK-30788 - X-Coordinate,STARLINK-4595 - X-Coordinate,STARLINK-32099 - X-Coordinate,STARLINK-3845 - X-Coordinate,STARLINK-6073 - X-Coordinate,STARLINK-1280 - X-Coordinate,STARLINK-2693 - X-Coordinate,STARLINK-30238 - X-Coordinate,STARLINK-31461 - X-Coordinate,STARLINK-30571 - X-Coordinate,STARLINK-30705 - X-Coordinate,STARLINK-3326 - X-Coordinate,STARLINK-1230 - X-Coordinate,STARLINK-3540 - X-Coordinate,STARLINK-1661 - X-Coordinate,STARLINK-6143 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-1362 - X-Coordinate,STARLINK-31292 - X-Coordinate,STARLINK-1670 - X-Coordinate,STARLINK-1414 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-6167 - X-Coordinate,STARLINK-5428 - X-Coordinate,STARLINK-2384 - X-Coordinate,STARLINK-30593 - X-Coordinate,STARLINK-30331 - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-31679 - X-Coordinate,STARLINK-5112 - X-Coordinate,STARLINK-5851 - X-Coordinate,STARLINK-30613 - X-Coordinate,STARLINK-6263 - X-Coordinate,STARLINK-3932 - X-Coordinate,STARLINK-30917 - X-Coordinate,STARLINK-4051 - X-Coordinate,STARLINK-5813 - X-Coordinate,STARLINK-31981 - X-Coordinate,STARLINK-4271 - X-Coordinate,STARLINK-5780 - X-Coordinate,STARLINK-11265 [DTC] - X-Coordinate,STARLINK-1682 - X-Coordinate,STARLINK-6178 - X-Coordinate,STARLINK-2068 - X-Coordinate,STARLINK-30322 - X-Coordinate,STARLINK-4210 - X-Coordinate,STARLINK-5222 - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-6110 - X-Coordinate,STARLINK-31106 - X-Coordinate,STARLINK-31007 - X-Coordinate,STARLINK-2320 - X-Coordinate,STARLINK-3608 - X-Coordinate,STARLINK-5616 - X-Coordinate,STARLINK-2499 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-4394 - X-Coordinate,STARLINK-2586 - X-Coordinate,STARLINK-30114 - X-Coordinate,STARLINK-3711 - X-Coordinate,STARLINK-30359 - X-Coordinate,STARLINK-2171 - X-Coordinate,STARLINK-2546 - X-Coordinate,STARLINK-30122 - X-Coordinate,STARLINK-1645 - X-Coordinate,STARLINK-31286 - X-Coordinate,STARLINK-4199 - X-Coordinate,STARLINK-6109 - X-Coordinate,STARLINK-30777 - X-Coordinate,STARLINK-4762 - X-Coordinate,STARLINK-4751 - X-Coordinate,STARLINK-5101 - X-Coordinate,STARLINK-3519 - X-Coordinate,STARLINK-32077 - X-Coordinate,STARLINK-31290 - X-Coordinate,STARLINK-5250 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-5282 - X-Coordinate,STARLINK-4054 - X-Coordinate,STARLINK-31460 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4688 - Y-Coordinate,STARLINK-32278 - Y-Coordinate,STARLINK-31724 - Y-Coordinate,STARLINK-6260 - Y-Coordinate,STARLINK-3415 - Y-Coordinate,STARLINK-1725 - Y-Coordinate,STARLINK-4213 - Y-Coordinate,STARLINK-1575 - Y-Coordinate,STARLINK-1329 - Y-Coordinate,STARLINK-2380 - Y-Coordinate,STARLINK-5138 - Y-Coordinate,STARLINK-30800 - Y-Coordinate,STARLINK-30526 - Y-Coordinate,STARLINK-2541 - Y-Coordinate,STARLINK-31697 - Y-Coordinate,STARLINK-31967 - Y-Coordinate,STARLINK-1397 - Y-Coordinate,STARLINK-31438 - Y-Coordinate,STARLINK-30457 - Y-Coordinate,STARLINK-30788 - Y-Coordinate,STARLINK-4595 - Y-Coordinate,STARLINK-32099 - Y-Coordinate,STARLINK-3845 - Y-Coordinate,STARLINK-6073 - Y-Coordinate,STARLINK-1280 - Y-Coordinate,STARLINK-2693 - Y-Coordinate,STARLINK-30238 - Y-Coordinate,STARLINK-31461 - Y-Coordinate,STARLINK-30571 - Y-Coordinate,STARLINK-30705 - Y-Coordinate,STARLINK-3326 - Y-Coordinate,STARLINK-1230 - Y-Coordinate,STARLINK-3540 - Y-Coordinate,STARLINK-1661 - Y-Coordinate,STARLINK-6143 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-1362 - Y-Coordinate,STARLINK-31292 - Y-Coordinate,STARLINK-1670 - Y-Coordinate,STARLINK-1414 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-6167 - Y-Coordinate,STARLINK-5428 - Y-Coordinate,STARLINK-2384 - Y-Coordinate,STARLINK-30593 - Y-Coordinate,STARLINK-30331 - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-31679 - Y-Coordinate,STARLINK-5112 - Y-Coordinate,STARLINK-5851 - Y-Coordinate,STARLINK-30613 - Y-Coordinate,STARLINK-6263 - Y-Coordinate,STARLINK-3932 - Y-Coordinate,STARLINK-30917 - Y-Coordinate,STARLINK-4051 - Y-Coordinate,STARLINK-5813 - Y-Coordinate,STARLINK-31981 - Y-Coordinate,STARLINK-4271 - Y-Coordinate,STARLINK-5780 - Y-Coordinate,STARLINK-11265 [DTC] - Y-Coordinate,STARLINK-1682 - Y-Coordinate,STARLINK-6178 - Y-Coordinate,STARLINK-2068 - Y-Coordinate,STARLINK-30322 - Y-Coordinate,STARLINK-4210 - Y-Coordinate,STARLINK-5222 - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-6110 - Y-Coordinate,STARLINK-31106 - Y-Coordinate,STARLINK-31007 - Y-Coordinate,STARLINK-2320 - Y-Coordinate,STARLINK-3608 - Y-Coordinate,STARLINK-5616 - Y-Coordinate,STARLINK-2499 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-4394 - Y-Coordinate,STARLINK-2586 - Y-Coordinate,STARLINK-30114 - Y-Coordinate,STARLINK-3711 - Y-Coordinate,STARLINK-30359 - Y-Coordinate,STARLINK-2171 - Y-Coordinate,STARLINK-2546 - Y-Coordinate,STARLINK-30122 - Y-Coordinate,STARLINK-1645 - Y-Coordinate,STARLINK-31286 - Y-Coordinate,STARLINK-4199 - Y-Coordinate,STARLINK-6109 - Y-Coordinate,STARLINK-30777 - Y-Coordinate,STARLINK-4762 - Y-Coordinate,STARLINK-4751 - Y-Coordinate,STARLINK-5101 - Y-Coordinate,STARLINK-3519 - Y-Coordinate,STARLINK-32077 - Y-Coordinate,STARLINK-31290 - Y-Coordinate,STARLINK-5250 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-5282 - Y-Coordinate,STARLINK-4054 - Y-Coordinate,STARLINK-31460 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4688 - Z-Coordinate,STARLINK-32278 - Z-Coordinate,STARLINK-31724 - Z-Coordinate,STARLINK-6260 - Z-Coordinate,STARLINK-3415 - Z-Coordinate,STARLINK-1725 - Z-Coordinate,STARLINK-4213 - Z-Coordinate,STARLINK-1575 - Z-Coordinate,STARLINK-1329 - Z-Coordinate,STARLINK-2380 - Z-Coordinate,STARLINK-5138 - Z-Coordinate,STARLINK-30800 - Z-Coordinate,STARLINK-30526 - Z-Coordinate,STARLINK-2541 - Z-Coordinate,STARLINK-31697 - Z-Coordinate,STARLINK-31967 - Z-Coordinate,STARLINK-1397 - Z-Coordinate,STARLINK-31438 - Z-Coordinate,STARLINK-30457 - Z-Coordinate,STARLINK-30788 - Z-Coordinate,STARLINK-4595 - Z-Coordinate,STARLINK-32099 - Z-Coordinate,STARLINK-3845 - Z-Coordinate,STARLINK-6073 - Z-Coordinate,STARLINK-1280 - Z-Coordinate,STARLINK-2693 - Z-Coordinate,STARLINK-30238 - Z-Coordinate,STARLINK-31461 - Z-Coordinate,STARLINK-30571 - Z-Coordinate,STARLINK-30705 - Z-Coordinate,STARLINK-3326 - Z-Coordinate,STARLINK-1230 - Z-Coordinate,STARLINK-3540 - Z-Coordinate,STARLINK-1661 - Z-Coordinate,STARLINK-6143 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-1362 - Z-Coordinate,STARLINK-31292 - Z-Coordinate,STARLINK-1670 - Z-Coordinate,STARLINK-1414 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-6167 - Z-Coordinate,STARLINK-5428 - Z-Coordinate,STARLINK-2384 - Z-Coordinate,STARLINK-30593 - Z-Coordinate,STARLINK-30331 - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-31679 - Z-Coordinate,STARLINK-5112 - Z-Coordinate,STARLINK-5851 - Z-Coordinate,STARLINK-30613 - Z-Coordinate,STARLINK-6263 - Z-Coordinate,STARLINK-3932 - Z-Coordinate,STARLINK-30917 - Z-Coordinate,STARLINK-4051 - Z-Coordinate,STARLINK-5813 - Z-Coordinate,STARLINK-31981 - Z-Coordinate,STARLINK-4271 - Z-Coordinate,STARLINK-5780 - Z-Coordinate,STARLINK-11265 [DTC] - Z-Coordinate,STARLINK-1682 - Z-Coordinate,STARLINK-6178 - Z-Coordinate,STARLINK-2068 - Z-Coordinate,STARLINK-30322 - Z-Coordinate,STARLINK-4210 - Z-Coordinate,STARLINK-5222 - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-6110 - Z-Coordinate,STARLINK-31106 - Z-Coordinate,STARLINK-31007 - Z-Coordinate,STARLINK-2320 - Z-Coordinate,STARLINK-3608 - Z-Coordinate,STARLINK-5616 - Z-Coordinate,STARLINK-2499 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-4394 - Z-Coordinate,STARLINK-2586 - Z-Coordinate,STARLINK-30114 - Z-Coordinate,STARLINK-3711 - Z-Coordinate,STARLINK-30359 - Z-Coordinate,STARLINK-2171 - Z-Coordinate,STARLINK-2546 - Z-Coordinate,STARLINK-30122 - Z-Coordinate,STARLINK-1645 - Z-Coordinate,STARLINK-31286 - Z-Coordinate,STARLINK-4199 - Z-Coordinate,STARLINK-6109 - Z-Coordinate,STARLINK-30777 - Z-Coordinate,STARLINK-4762 - Z-Coordinate,STARLINK-4751 - Z-Coordinate,STARLINK-5101 - Z-Coordinate,STARLINK-3519 - Z-Coordinate,STARLINK-32077 - Z-Coordinate,STARLINK-31290 - Z-Coordinate,STARLINK-5250 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-5282 - Z-Coordinate,STARLINK-4054 - Z-Coordinate,STARLINK-31460 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6666.3805,3337.7296,6050.1909,-5578.1464,3814.6249,1517.4055,-5426.7510,4147.4207,6339.1414,4713.6021,-3801.5646,6247.8358,-6203.7925,6067.5525,-455.5626,1988.5180,-5124.4289,-6306.6116,-4766.2171,3740.4977,1065.5718,-1614.6491,2870.3270,2445.9205,-429.4221,-2008.8519,-5507.0287,2980.3296,2638.6174,-3807.2101,4166.0742,3984.6199,765.7807,-2903.9329,5380.8658,5089.8619,-5473.0770,-3665.3837,-3862.5671,2754.3289,3821.5087,5969.2095,-6245.7097,-6323.0590,3649.3551,2116.8487,-1257.3212,-1762.8612,-6493.2045,1528.1321,1123.2842,26.0037,-4383.0313,-4512.0391,-1776.9794,-1510.5962,-5380.9092,-4321.9377,6375.1965,2651.2513,910.6065,-2347.8540,5598.2447,-1449.9565,6184.5856,-1216.9934,4880.0425,5822.7276,3960.8584,-2412.5808,-1743.5922,3499.6065,-4206.8473,-3896.0582,-61.2040,640.9176,-3622.4046,-44.4364,334.3418,2963.3286,-2515.6480,527.6296,-126.0221,-6155.0041,5950.7697,-12.9917,-1869.9026,3542.1093,3506.3274,-3233.6560,-4877.1655,0.0000,-2351.0392,2376.9824,-1203.4343,1183.8731,5950.7686,-5397.2253,4333.8027,6847.5072,-105878.6600,-89379.1589,-96939.3325,-99871.3474,-92985.6910,-95297.7441,-101280.0890,-100441.9158,-245986379.3563,-245947932.7954,-245967751.5850,-245960766.4986,-99809.9724,-245969455.6287,969.6305,-3956.9113,1496.9650,-3380.3618,-5575.8411,6108.7499,-4278.5738,36.9650,-2454.8748,-2077.4645,-3165.2392,1759.6646,2107.6456,-3072.0163,5499.2309,4409.2686,-2974.3487,2362.1564,-1692.7224,-2036.2313,-4135.1609,-6212.9767,4119.0335,-22.0937,-6748.6187,-6413.9603,-3467.4645,-4723.0731,-4553.1714,1550.5752,5508.8983,-2468.8048,6846.0250,3071.2796,1532.3531,1090.0781,3339.8366,5809.0114,1561.1343,3818.9202,4088.3900,-342.2954,-355.5294,-223.0788,1874.5121,6466.2154,4558.2131,4682.2846,-155.1958,-6156.3805,5108.5742,5084.1800,4149.4164,-3509.7812,3966.3116,-2683.2694,-1604.4379,5074.7504,256.0622,-3023.9885,6384.7130,4501.2424,3675.0596,-6618.5118,3085.5037,5614.2499,3442.3261,-3492.6649,4647.5900,-3333.3182,-3868.3247,5423.5648,5144.2164,-1304.3618,-5002.7470,6145.5861,-2068.2354,-6358.8172,4257.1116,5978.8524,-4577.8293,4221.0548,-5843.4153,1930.4836,-3079.8598,4458.4555,-5404.6903,3617.3176,-4461.5863,5894.1078,-1776.0448,0.0000,-5597.7846,-4409.7023,-6109.6700,-6318.8727,2899.2704,-2930.3988,2599.1404,-296.4620,351084.2496,381766.8192,361770.1242,361391.3004,366566.9752,365075.8156,370964.0744,367158.4665,17993607.3141,18035601.2506,18002123.7110,17991752.8195,367175.3610,17992719.0378,1568.0664,-4450.2972,-2771.2224,-2363.3821,-1468.6851,-2880.0578,-114.9307,5511.1861,864.9226,-4588.2053,-4836.5374,2401.8601,2258.2459,-1249.0758,-4000.2193,-4850.2207,3543.4745,1147.9068,4698.4059,-5366.5596,-5444.0591,2259.0480,-4753.2861,6496.8725,-1393.3857,-1526.9020,2366.6734,3895.7761,-4536.5140,-5470.3917,333.4417,5046.5749,-621.2291,-5442.9806,-4103.3731,4547.2069,-2425.0303,107.5256,-5517.7301,-5068.2954,-4092.4743,-3506.5892,-2930.3668,-2862.4517,-5457.4200,-1315.8642,-4931.9243,-4632.7075,2356.0845,-2849.8158,4541.0280,-4719.4674,3361.1182,-3931.5977,5366.2648,-6237.6589,-3844.1817,-1816.1439,-2692.5341,5357.0964,-2392.4737,-4731.1463,-1702.6377,-618.1240,386.6440,-3840.8065,-3526.2916,-1393.0257,3069.4524,-5463.6821,-5407.2723,2459.0105,-2028.7343,-5453.6775,-4642.9189,3101.2164,-5445.2129,-2777.1085,-5449.1234,-1873.5467,-4544.9584,-5451.6167,3720.2384,-2435.2016,-1442.4458,-5288.7762,-3809.3088,-4715.2802,-3926.2107,-1609.3759,-4605.8940,0.0000,3118.0803,4435.5902,2992.6411,-2621.8627,-2059.6030,-3171.6429,-4708.6834,68.8712,-27399.5382,-31042.9597,-30483.1792,-25363.6056,-24977.9137,-35423.7242,-37395.6752,-31606.2784,102546247.8526,102528621.4475,102515109.6142,102544440.2918,-29961.7203,102534838.2523,
3600.000,-6313.3522,1458.5463,-6601.5227,5200.9266,-888.6159,-3196.2332,5197.8577,-4084.5377,-3512.9322,-833.4265,4290.9923,-4926.0390,3297.3238,-4636.1917,-3842.9700,-5208.8130,6657.6513,3284.6168,5873.6946,-441.1798,3266.7863,4134.9474,-4407.5557,-1827.1712,1978.1323,3362.3653,6636.6161,-359.5128,1319.2281,1723.4449,-4630.3419,-77.7064,-2215.8839,469.3166,-6726.9458,-4731.8024,1696.2622,824.5606,1963.2173,-5910.5951,-6394.2105,-6237.1627,3573.4706,6665.1208,-5292.7004,-3990.2920,-3403.4039,-2671.9784,3908.4064,302.5249,-4665.6724,-3834.8007,3601.3156,6701.5765,-1038.4052,4885.7282,3207.7267,1131.1562,-6521.4816,1140.9164,-2908.5738,-1227.1972,-4725.6113,3020.9299,-5395.7471,-544.5257,-507.4190,-2901.4136,-6137.8255,5731.7788,5566.4157,-4004.5501,1729.4718,5217.4142,4309.1355,1755.1346,5117.6933,2986.9992,-4416.1301,-4787.9509,5202.2128,-4588.8940,3520.3471,2838.2883,-4106.6887,-3334.5678,4699.0565,-6122.9750,720.8968,1584.3714,5195.4500,0.0000,4271.4423,1604.9319,2904.9273,2040.6541,-6691.5331,4142.9270,-3990.7886,-4962.8843,-189600.3741,-182065.5582,-187258.2849,-189455.2603,-181841.0836,-184136.4489,-189867.0935,-188444.8617,-242222350.6243,-242196085.8607,-242209935.3249,-242196613.9130,-188851.7169,-242206041.7408,605.2129,4094.6336,1219.4937,-120.1427,4798.0667,-5962.6344,1964.2913,4097.5655,3559.2995,4267.9266,-1209.5193,1601.6071,-4062.8453,4107.2105,-3587.5972,-4289.2845,1725.0816,-4252.8369,-2050.6860,5305.0549,4128.9103,2869.1374,18.0363,4439.9224,5902.1838,5265.0444,1503.6654,6790.5710,5398.8169,-5511.2620,-3472.6150,4719.5381,-5486.9187,-6172.3210,1211.2475,3043.8592,-3980.3683,-5879.8264,-5306.9754,-3064.3289,-2417.3946,3013.3588,-2324.8951,-1358.7087,2358.2734,-5150.1431,-3260.8977,-5407.5566,-2191.7425,3216.1439,-3084.8367,-4893.0867,-5833.7063,1566.4203,-6270.7394,3885.0823,-2602.5914,-4562.1901,2118.9552,6003.2513,-3290.9231,-5985.6799,-629.7774,4678.3008,-779.7579,-6878.5121,-1801.8938,4670.1059,-2920.5720,278.4917,2864.2383,-1908.9548,-3388.7447,-2907.4152,4575.5388,-6281.7185,-2186.1309,4153.3933,-2864.5430,-4664.2768,4484.9718,-2737.0261,3712.3832,-3379.2135,4897.2391,-5550.7102,2071.2646,-641.9270,4071.6477,-6129.7668,-2272.2008,0.0000,5114.8997,6334.7224,6129.8458,4729.3131,-774.8572,-733.8277,1825.1545,2101.2683,313926.5021,346058.5444,324489.5933,325412.2177,330011.4808,328796.2895,333362.0683,330689.7448,-46331853.9834,-46286693.8405,-46327832.1087,-46327225.6310,330383.0146,-46333451.6608,2753.2081,5249.5976,-1209.8235,4575.2859,4883.0948,-1457.1589,4098.3301,-3778.1876,-4692.9915,5338.5871,5273.4003,-4601.7590,-4557.3265,-3078.3839,4323.3621,1137.3351,650.7160,-4228.9430,-3013.7494,4295.1029,4471.1244,-4590.0122,5308.9253,-5028.7354,-2990.5129,-2914.6809,1289.2342,-436.6052,4150.6814,3652.2601,3772.9933,-5032.8725,-3587.1854,3008.2214,1164.5689,-4032.4029,5303.3182,3450.2563,3953.8030,1851.8124,1128.2358,138.6186,5420.4939,-1393.0024,3592.4968,-2365.6409,4930.7350,3166.2264,-5270.1973,6148.5114,-4104.5504,3059.6020,876.3138,843.9979,-2726.5143,3055.3086,5393.7299,5049.0971,-960.3699,-2766.8341,5280.3912,3271.6256,4987.8049,-3912.3227,-4274.5621,-317.7138,6666.1636,4206.8510,744.6723,3703.5005,2817.7817,-5305.5387,5805.6085,3290.1651,2647.7670,2280.7376,3992.5615,4672.8251,4478.5364,-1834.0471,832.3113,4370.9866,-4686.2981,5283.3366,-2476.5780,2411.0209,4551.4468,3138.8567,5508.5918,-2779.2636,3982.6996,0.0000,1494.4168,-1473.3929,1319.6415,4640.2389,-1638.9992,5468.3351,5317.0040,-4239.2527,-29459.7989,-32943.3333,-31024.9102,-29211.1893,-25557.7065,-34255.3743,-40483.5540,-29948.4343,102518818.3734,102498028.7717,102487254.3418,102514101.2574,-31701.3997,102506618.0324,
7200.000,3363.2855,-5297.0474,3869.5431,-3979.4171,-3218.9945,3855.7648,-3665.2051,3263.3849,-1111.1723,-2508.4342,-4458.6332,2652.8519,495.9196,831.5487,6596.0180,5507.5125,-5254.7336,1213.9926,-5220.0704,-1901.9341,-5837.9761,-5733.3680,5441.6509,2016.4290,-3514.2454,-3995.5206,-5361.5384,-2341.7624,-4358.8134,87.7622,4102.7789,-2930.1457,3745.2698,1265.7780,5642.0889,3536.6938,2939.3595,3040.5989,-390.0126,6261.7181,6455.7917,4137.5670,-334.9407,-4195.8787,4987.9318,4900.4403,6453.6857,5312.6113,-427.5973,-3653.4078,6778.5608,5904.0242,-967.3900,-6327.5632,2680.8264,-5310.4703,-814.4703,3179.5302,4093.5456,-3319.1317,5040.2584,3741.5406,3051.0223,-4149.1714,3136.9039,2125.9721,-2479.2956,-1188.5927,5512.1460,-6545.5806,-6519.7496,4316.1758,2616.8811,-4582.0193,-6164.1257,-2059.5796,-5079.8482,-5698.8181,6693.5061,5171.7993,-5430.5020,6750.9578,-6230.5793,1398.4464,91.8556,4661.6752,-6375.9575,6653.9758,-4774.1305,1462.0983,-4549.5299,0.0000,-4334.5313,-4177.3061,-3715.9819,-5251.1473,5026.3408,-2572.7916,3479.5574,856.2654,-261573.5875,-262577.6022,-265684.1818,-267331.5561,-258822.9143,-262847.9348,-265998.5145,-265733.3865,-221926198.5630,-221912161.5087,-221916863.9973,-221904697.0273,-265805.0866,-221910005.3856,-2754.2123,-3730.8219,-3647.3718,3997.5593,-3163.1659,3053.0143,1984.7245,-6074.4307,-4329.7539,-5862.6349,4699.1016,-5025.8742,5576.7807,-4169.7644,1036.7835,2268.7301,520.0460,5255.6018,4488.6605,-6575.7738,-3634.8539,1438.4009,-3433.1559,-6621.2132,-2400.5340,-1461.4974,1366.7629,-5441.7797,-5242.4636,6791.5493,-593.2766,-5998.4441,1784.9063,6622.5488,-3188.7883,-5863.5067,4303.5944,4040.0469,6897.2027,1511.3048,134.1395,-4469.3131,5257.1992,2752.4909,-4559.7250,1713.2837,1818.2035,4210.0185,4903.2816,12.6839,871.9120,3606.0600,5081.5785,724.5800,6156.2650,-4081.5171,6159.9214,3428.3488,-3887.4873,-5316.8056,-737.7723,5837.1653,-3489.2870,-56.4332,-2778.7741,5009.4939,-2804.1285,-5166.0438,-392.9790,1826.4690,-1352.8123,-2492.3363,1679.3103,4882.9521,-2603.2228,2087.9812,4595.6353,-1213.8352,1583.3378,1351.4868,-2643.6860,1371.7547,-1172.4392,4854.6968,-5052.4697,4710.1951,1345.7473,-1836.7141,-3509.0922,4067.3893,5144.2295,0.0000,-1617.8087,-4374.4013,-3272.4821,-2326.8794,-2011.6829,4743.8475,-5398.0306,-4131.4312,257408.5641,288124.2205,266490.6755,269521.1229,272301.1344,271524.6671,274872.7665,271932.8224,-107479338.4684,-107434494.6921,-107482279.5256,-107470325.8072,272393.8726,-107481848.0751,-5388.2841,-2150.1801,4260.0280,-4040.6606,-5240.1687,4855.6291,-5518.5037,-392.7443,5185.0855,-2627.3529,-2422.9191,3946.4979,4080.6502,5440.3956,-1353.1852,3364.5266,-4461.7903,4188.9770,-603.5978,-175.3909,-717.5119,3370.8998,-2523.8146,612.3814,5423.6166,5409.4437,-4175.0716,-3372.5816,-1318.6997,795.8024,-5540.4517,1716.8213,5522.2934,1393.2571,2456.6401,981.8072,-4455.8976,-4656.1820,91.1784,2499.6059,2503.7714,3292.4399,-4469.9196,4783.4871,934.4840,4578.6096,-1304.1629,694.2226,4843.6912,-5918.8587,1163.9573,437.0039,-4592.9457,2731.6615,-1656.7680,1865.5946,-2775.8823,-5088.7689,3996.5357,-2391.0497,-4626.0282,143.6767,-5128.2263,5379.8935,5499.9479,4241.9901,-5841.7349,-4468.8551,-4033.3611,738.7872,1678.9951,4777.2432,-6216.0765,1305.2600,1320.8655,-6264.9062,247.7965,-3768.5914,-744.7909,4398.7503,3366.8619,-550.2457,2798.6185,-4694.5710,4618.8580,1956.3991,-2176.8383,394.7265,-3535.3420,5381.7988,-973.1929,0.0000,-5029.8091,-2881.8030,-4830.2692,-3901.8767,4316.5485,-4319.4253,-2536.8363,5390.3404,-31548.0305,-34824.8419,-31744.9057,-33877.0950,-26617.3927,-32308.7547,-42877.2364,-35143.3691,102490580.3382,102467459.2617,102460620.5345,102482076.7110,-33438.0461,102478379.3772,
