sl_100_5400_20260128 Coordinates.csv
2026/01/28 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:58 2024,
Start: 2026/01/28 07:47:00.00, Stop: 2026/01/28 09:17:00.00,
TIME_UNITS,STARLINK-1974 - X-Coordinate,STARLINK-1222 - X-Coordinate,STARLINK-31274 - X-Coordinate,STARLINK-1998 - X-Coordinate,STARLINK-2406 - X-Coordinate,STARLINK-31516 - X-Coordinate,STARLINK-4076 - X-Coordinate,STARLINK-3315 - X-Coordinate,STARLINK-30840 - X-Coordinate,STARLINK-1219 - X-Coordinate,STARLINK-5493 - X-Coordinate,STARLINK-3126 - X-Coordinate,STARLINK-1478 - X-Coordinate,STARLINK-4800 - X-Coordinate,STARLINK-3989 - X-Coordinate,STARLINK-4546 - X-Coordinate,STARLINK-1010 - X-Coordinate,STARLINK-31591 - X-Coordinate,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-6198 - X-Coordinate,STARLINK-4342 - X-Coordinate,STARLINK-3717 - X-Coordinate,STARLINK-31751 - X-Coordinate,STARLINK-2549 - X-Coordinate,STARLINK-2441 - X-Coordinate,STARLINK-3799 - X-Coordinate,STARLINK-4255 - X-Coordinate,STARLINK-31609 - X-Coordinate,STARLINK-11132 [DTC] - X-Coordinate,STARLINK-3336 - X-Coordinate,STARLINK-3642 - X-Coordinate,STARLINK-3684 - X-Coordinate,STARLINK-1724 - X-Coordinate,STARLINK-6358 - X-Coordinate,STARLINK-31758 - X-Coordinate,STARLINK-31326 - X-Coordinate,STARLINK-5197 - X-Coordinate,STARLINK-5079 - X-Coordinate,STARLINK-31447 - X-Coordinate,STARLINK-1651 - X-Coordinate,STARLINK-1628 - X-Coordinate,STARLINK-4153 - X-Coordinate,STARLINK-5449 - X-Coordinate,STARLINK-3238 - X-Coordinate,STARLINK-5257 - X-Coordinate,STARLINK-30187 - X-Coordinate,STARLINK-5576 - X-Coordinate,STARLINK-1896 - X-Coordinate,STARLINK-2639 - X-Coordinate,STARLINK-2330 - X-Coordinate,STARLINK-2468 - X-Coordinate,STARLINK-1733 - X-Coordinate,STARLINK-32241 - X-Coordinate,STARLINK-30092 - X-Coordinate,STARLINK-2113 - X-Coordinate,STARLINK-11138 [DTC] - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-31116 - X-Coordinate,STARLINK-1912 - X-Coordinate,STARLINK-5768 - X-Coordinate,STARLINK-1237 - X-Coordinate,STARLINK-30540 - X-Coordinate,STARLINK-3962 - X-Coordinate,STARLINK-30450 - X-Coordinate,STARLINK-6131 - X-Coordinate,STARLINK-1376 - X-Coordinate,STARLINK-1341 - X-Coordinate,STARLINK-30332 - X-Coordinate,STARLINK-5345 - X-Coordinate,STARLINK-5424 - X-Coordinate,STARLINK-5784 - X-Coordinate,STARLINK-5633 - X-Coordinate,STARLINK-4393 - X-Coordinate,STARLINK-30914 - X-Coordinate,STARLINK-2159 - X-Coordinate,STARLINK-1271 - X-Coordinate,STARLINK-31925 - X-Coordinate,STARLINK-5637 - X-Coordinate,STARLINK-3679 - X-Coordinate,STARLINK-4505 - X-Coordinate,STARLINK-5698 - X-Coordinate,STARLINK-30403 - X-Coordinate,STARLINK-30774 - X-Coordinate,STARLINK-31744 - X-Coordinate,STARLINK-3352 - X-Coordinate,STARLINK-2305 - X-Coordinate,STARLINK-31740 - X-Coordinate,STARLINK-30476 - X-Coordinate,STARLINK-31441 - X-Coordinate,STARLINK-5367 - X-Coordinate,STARLINK-5053 - X-Coordinate,STARLINK-2187 - X-Coordinate,STARLINK-1394 - X-Coordinate,STARLINK-4313 - X-Coordinate,STARLINK-2047 - X-Coordinate,STARLINK-30366 - X-Coordinate,STARLINK-3073 - X-Coordinate,STARLINK-31222 - X-Coordinate,STARLINK-3362 - X-Coordinate,STARLINK-3980 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1974 - Y-Coordinate,STARLINK-1222 - Y-Coordinate,STARLINK-31274 - Y-Coordinate,STARLINK-1998 - Y-Coordinate,STARLINK-2406 - Y-Coordinate,STARLINK-31516 - Y-Coordinate,STARLINK-4076 - Y-Coordinate,STARLINK-3315 - Y-Coordinate,STARLINK-30840 - Y-Coordinate,STARLINK-1219 - Y-Coordinate,STARLINK-5493 - Y-Coordinate,STARLINK-3126 - Y-Coordinate,STARLINK-1478 - Y-Coordinate,STARLINK-4800 - Y-Coordinate,STARLINK-3989 - Y-Coordinate,STARLINK-4546 - Y-Coordinate,STARLINK-1010 - Y-Coordinate,STARLINK-31591 - Y-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-6198 - Y-Coordinate,STARLINK-4342 - Y-Coordinate,STARLINK-3717 - Y-Coordinate,STARLINK-31751 - Y-Coordinate,STARLINK-2549 - Y-Coordinate,STARLINK-2441 - Y-Coordinate,STARLINK-3799 - Y-Coordinate,STARLINK-4255 - Y-Coordinate,STARLINK-31609 - Y-Coordinate,STARLINK-11132 [DTC] - Y-Coordinate,STARLINK-3336 - Y-Coordinate,STARLINK-3642 - Y-Coordinate,STARLINK-3684 - Y-Coordinate,STARLINK-1724 - Y-Coordinate,STARLINK-6358 - Y-Coordinate,STARLINK-31758 - Y-Coordinate,STARLINK-31326 - Y-Coordinate,STARLINK-5197 - Y-Coordinate,STARLINK-5079 - Y-Coordinate,STARLINK-31447 - Y-Coordinate,STARLINK-1651 - Y-Coordinate,STARLINK-1628 - Y-Coordinate,STARLINK-4153 - Y-Coordinate,STARLINK-5449 - Y-Coordinate,STARLINK-3238 - Y-Coordinate,STARLINK-5257 - Y-Coordinate,STARLINK-30187 - Y-Coordinate,STARLINK-5576 - Y-Coordinate,STARLINK-1896 - Y-Coordinate,STARLINK-2639 - Y-Coordinate,STARLINK-2330 - Y-Coordinate,STARLINK-2468 - Y-Coordinate,STARLINK-1733 - Y-Coordinate,STARLINK-32241 - Y-Coordinate,STARLINK-30092 - Y-Coordinate,STARLINK-2113 - Y-Coordinate,STARLINK-11138 [DTC] - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-31116 - Y-Coordinate,STARLINK-1912 - Y-Coordinate,STARLINK-5768 - Y-Coordinate,STARLINK-1237 - Y-Coordinate,STARLINK-30540 - Y-Coordinate,STARLINK-3962 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,STARLINK-6131 - Y-Coordinate,STARLINK-1376 - Y-Coordinate,STARLINK-1341 - Y-Coordinate,STARLINK-30332 - Y-Coordinate,STARLINK-5345 - Y-Coordinate,STARLINK-5424 - Y-Coordinate,STARLINK-5784 - Y-Coordinate,STARLINK-5633 - Y-Coordinate,STARLINK-4393 - Y-Coordinate,STARLINK-30914 - Y-Coordinate,STARLINK-2159 - Y-Coordinate,STARLINK-1271 - Y-Coordinate,STARLINK-31925 - Y-Coordinate,STARLINK-5637 - Y-Coordinate,STARLINK-3679 - Y-Coordinate,STARLINK-4505 - Y-Coordinate,STARLINK-5698 - Y-Coordinate,STARLINK-30403 - Y-Coordinate,STARLINK-30774 - Y-Coordinate,STARLINK-31744 - Y-Coordinate,STARLINK-3352 - Y-Coordinate,STARLINK-2305 - Y-Coordinate,STARLINK-31740 - Y-Coordinate,STARLINK-30476 - Y-Coordinate,STARLINK-31441 - Y-Coordinate,STARLINK-5367 - Y-Coordinate,STARLINK-5053 - Y-Coordinate,STARLINK-2187 - Y-Coordinate,STARLINK-1394 - Y-Coordinate,STARLINK-4313 - Y-Coordinate,STARLINK-2047 - Y-Coordinate,STARLINK-30366 - Y-Coordinate,STARLINK-3073 - Y-Coordinate,STARLINK-31222 - Y-Coordinate,STARLINK-3362 - Y-Coordinate,STARLINK-3980 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1974 - Z-Coordinate,STARLINK-1222 - Z-Coordinate,STARLINK-31274 - Z-Coordinate,STARLINK-1998 - Z-Coordinate,STARLINK-2406 - Z-Coordinate,STARLINK-31516 - Z-Coordinate,STARLINK-4076 - Z-Coordinate,STARLINK-3315 - Z-Coordinate,STARLINK-30840 - Z-Coordinate,STARLINK-1219 - Z-Coordinate,STARLINK-5493 - Z-Coordinate,STARLINK-3126 - Z-Coordinate,STARLINK-1478 - Z-Coordinate,STARLINK-4800 - Z-Coordinate,STARLINK-3989 - Z-Coordinate,STARLINK-4546 - Z-Coordinate,STARLINK-1010 - Z-Coordinate,STARLINK-31591 - Z-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-6198 - Z-Coordinate,STARLINK-4342 - Z-Coordinate,STARLINK-3717 - Z-Coordinate,STARLINK-31751 - Z-Coordinate,STARLINK-2549 - Z-Coordinate,STARLINK-2441 - Z-Coordinate,STARLINK-3799 - Z-Coordinate,STARLINK-4255 - Z-Coordinate,STARLINK-31609 - Z-Coordinate,STARLINK-11132 [DTC] - Z-Coordinate,STARLINK-3336 - Z-Coordinate,STARLINK-3642 - Z-Coordinate,STARLINK-3684 - Z-Coordinate,STARLINK-1724 - Z-Coordinate,STARLINK-6358 - Z-Coordinate,STARLINK-31758 - Z-Coordinate,STARLINK-31326 - Z-Coordinate,STARLINK-5197 - Z-Coordinate,STARLINK-5079 - Z-Coordinate,STARLINK-31447 - Z-Coordinate,STARLINK-1651 - Z-Coordinate,STARLINK-1628 - Z-Coordinate,STARLINK-4153 - Z-Coordinate,STARLINK-5449 - Z-Coordinate,STARLINK-3238 - Z-Coordinate,STARLINK-5257 - Z-Coordinate,STARLINK-30187 - Z-Coordinate,STARLINK-5576 - Z-Coordinate,STARLINK-1896 - Z-Coordinate,STARLINK-2639 - Z-Coordinate,STARLINK-2330 - Z-Coordinate,STARLINK-2468 - Z-Coordinate,STARLINK-1733 - Z-Coordinate,STARLINK-32241 - Z-Coordinate,STARLINK-30092 - Z-Coordinate,STARLINK-2113 - Z-Coordinate,STARLINK-11138 [DTC] - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-31116 - Z-Coordinate,STARLINK-1912 - Z-Coordinate,STARLINK-5768 - Z-Coordinate,STARLINK-1237 - Z-Coordinate,STARLINK-30540 - Z-Coordinate,STARLINK-3962 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,STARLINK-6131 - Z-Coordinate,STARLINK-1376 - Z-Coordinate,STARLINK-1341 - Z-Coordinate,STARLINK-30332 - Z-Coordinate,STARLINK-5345 - Z-Coordinate,STARLINK-5424 - Z-Coordinate,STARLINK-5784 - Z-Coordinate,STARLINK-5633 - Z-Coordinate,STARLINK-4393 - Z-Coordinate,STARLINK-30914 - Z-Coordinate,STARLINK-2159 - Z-Coordinate,STARLINK-1271 - Z-Coordinate,STARLINK-31925 - Z-Coordinate,STARLINK-5637 - Z-Coordinate,STARLINK-3679 - Z-Coordinate,STARLINK-4505 - Z-Coordinate,STARLINK-5698 - Z-Coordinate,STARLINK-30403 - Z-Coordinate,STARLINK-30774 - Z-Coordinate,STARLINK-31744 - Z-Coordinate,STARLINK-3352 - Z-Coordinate,STARLINK-2305 - Z-Coordinate,STARLINK-31740 - Z-Coordinate,STARLINK-30476 - Z-Coordinate,STARLINK-31441 - Z-Coordinate,STARLINK-5367 - Z-Coordinate,STARLINK-5053 - Z-Coordinate,STARLINK-2187 - Z-Coordinate,STARLINK-1394 - Z-Coordinate,STARLINK-4313 - Z-Coordinate,STARLINK-2047 - Z-Coordinate,STARLINK-30366 - Z-Coordinate,STARLINK-3073 - Z-Coordinate,STARLINK-31222 - Z-Coordinate,STARLINK-3362 - Z-Coordinate,STARLINK-3980 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2397.2003,3420.1945,-3066.5255,-4975.3063,-6901.8785,-420.0285,3861.7583,-3786.1691,-1015.3674,5615.4846,-4596.7733,5507.7270,-2785.8290,1774.1444,4532.4757,3657.3865,-4647.1962,2448.2567,6218.6082,-6014.5316,-5844.7544,194.0336,1857.0617,500.7038,3190.0162,1757.0188,-2315.9358,-3563.3774,666.2477,-4328.7560,-2246.1778,-1713.5666,-3789.0995,-3032.1928,-6509.8499,-4143.6197,-4258.4577,5710.9155,2047.7513,3332.1799,-1957.4457,3344.2608,6003.2548,2435.7925,5429.5072,6005.1897,-1985.3472,2451.0503,4449.9942,1858.6775,4120.5179,2974.2054,-1468.5722,5571.8776,2642.8207,5565.5118,5283.1833,3946.7279,-1432.6697,-4591.8581,1929.7650,-1404.3027,-2171.4292,-4171.8213,-3723.4646,4632.9143,3535.0499,-4139.0468,5868.5079,-3785.2609,-5353.1109,3631.8787,377.1641,-3716.6303,1148.5713,4849.3499,-1339.8255,-4384.6139,-6175.4290,2447.4213,-1834.2926,3090.0722,-4759.4733,-817.6132,-4804.1626,4372.4162,2205.8902,5140.1632,5269.8597,-4713.6974,4579.6931,-5696.7908,-5241.7107,3899.3267,-4151.7000,-4838.5663,-404.1489,1400.9462,4199.8422,5584.7010,346663.8662,328854.4191,328593.4650,332332.7877,323840.0253,326966.8599,326963.0275,328468.0496,-156494824.2657,-156518830.4128,-156534766.7104,-156503688.0532,328525.9297,-156510747.1459,-6267.4596,-2400.7766,4735.5228,1633.3495,467.2607,-5709.0209,2016.6227,1688.9815,4972.6699,3780.6796,2688.2887,4181.1578,3144.1712,3845.2598,1055.7790,-5614.2837,-4318.1495,3701.7912,-2584.1253,1375.8325,-3719.4759,-4250.8158,-4904.3770,-4538.3332,2933.6009,6175.1329,-3455.0621,-5849.6120,4357.6221,-1991.1104,3483.4196,-3823.9450,-1807.2098,5397.5549,-1891.1930,1046.4875,5123.1328,15.9775,-4837.8229,-5563.7364,4849.7227,-3905.5963,2573.7743,-6057.5957,-4132.3931,942.4950,-6636.7498,-6108.7655,465.8762,-3756.6260,-517.2465,-5295.1817,3842.2432,3841.4090,5324.5241,-2656.7566,-2269.4948,1165.1272,5720.1478,-2234.4891,-3693.7994,-5131.9323,6446.8163,2964.3690,-3603.1125,2343.3866,2476.7534,-3816.3900,2579.9024,1644.8187,3929.9288,5895.9101,5402.6066,-5377.1423,-4498.1169,4882.4848,5661.9892,-4694.7274,-2621.2781,-3805.0827,-5796.3823,4072.4393,-1926.4357,6234.9971,3324.1658,4936.4293,-4298.0412,1045.6288,3689.8884,-4881.8566,-3374.6362,3789.2005,2130.1919,1538.4887,-5543.8931,-3720.2367,4231.6896,-4010.4323,1373.6106,-3817.8909,7405.3320,-2125.2452,9816.6092,7957.5233,8710.4647,8318.1587,-168.4681,5012.8266,295539447.6229,295529333.7672,295528813.1483,295529187.0600,3771.0715,295527701.6792,1636.4827,-5520.2764,3871.5113,4522.8326,-31.5166,-3719.2030,5352.5040,-5537.9348,-4728.3481,-1416.7519,4432.5468,-144.8024,-5501.8365,-5474.9668,-5164.4230,-1697.3417,-2763.2845,5168.4742,-199.3592,-3204.5148,415.9640,-5457.6977,-4359.4268,-5205.7854,5361.3122,-2577.2553,-5529.1539,-30.2197,-5098.3767,-5017.2283,5521.0386,-5507.5491,5366.7087,-3130.8008,-769.1350,5345.0898,1835.5052,3892.5661,4349.0060,2060.9427,-4353.0630,-4626.6750,-2268.3695,2265.8432,-1330.4228,-3356.0053,268.5324,1821.5168,5262.1784,5481.3877,5512.5114,3286.3007,-5486.3103,-1522.2340,3526.1672,2585.4345,-3708.7950,-5487.7437,-3605.4416,4679.9213,-5523.1233,-4453.8014,1187.5793,4654.2021,4591.5474,4549.1711,5386.4058,-4041.6730,-2651.5994,5485.9996,1998.6467,-522.0073,4335.1610,2014.7182,5082.7155,710.5506,-3555.0383,-2660.4979,1707.9995,-5233.2136,-3342.2304,-4687.9455,-4553.6793,2615.0811,3687.2392,-1742.5303,4803.8429,-4530.7863,2360.9428,1329.0431,-3936.2076,-106.3793,3977.1621,5519.0135,-53.7090,-3149.1935,-5506.7541,5353.7880,-5332.7947,1299.2315,167629.4435,165204.1333,162826.3639,169141.5147,168524.4104,157888.1474,156862.5237,165159.8169,-123609812.7292,-123634716.0673,-123614747.7550,-123603352.8366,163910.7945,-123604725.9557,
300.000,956.4992,2175.9625,-1674.4230,-3373.0747,-6471.6364,-1840.5616,4155.2012,-2794.7361,1107.0903,5731.5599,-3756.8691,5984.3048,-915.4238,3461.7279,5481.9219,2192.1031,-4845.5663,3632.1965,5463.7191,-4621.6863,-5177.4887,-1926.9216,35.6482,-1542.0006,4807.4472,3090.6466,-4076.4633,-4406.8453,2682.0193,-4187.0228,-280.0816,-3679.4523,-4873.3417,-1112.8342,-6764.0272,-3929.0653,-3392.1063,4571.9081,-102.0400,1772.3435,25.1566,1312.7931,5697.2859,1349.5500,5091.9224,5411.9230,-3301.7690,964.5667,3832.1881,-13.8193,3616.5407,2001.9770,607.8809,5912.4167,4153.4669,4071.4008,3645.2517,4413.0976,264.5462,-5480.9746,-101.4064,-3184.7816,-802.6867,-2953.7200,-4782.4388,5959.4548,4953.1282,-4826.1725,6719.7667,-2624.7560,-3825.8740,3897.3268,-69.7387,-4290.2602,-544.7832,5593.6754,637.3946,-5197.7638,-5961.1979,318.3581,-3570.9528,4742.7208,-5610.8408,783.0052,-4445.6741,5381.7514,91.5391,4955.1158,6231.6691,-5386.2472,4178.4886,-4755.9687,-3600.4655,5069.4930,-4912.9209,-5197.4006,598.2275,-465.5266,5200.1639,4329.4681,346379.7118,328601.4193,328532.0182,332149.8795,323624.9583,326728.7031,326826.3651,328073.5543,-162907959.8373,-162931675.5680,-162947789.2797,-162917086.3372,328344.4810,-162923885.7290,-6012.6211,-4135.8784,6015.7183,2883.2304,1641.6761,-4460.3462,-138.6095,3597.0293,5205.4035,2363.2456,4522.4829,3042.2762,4247.3933,2473.5042,-655.5712,-5658.8810,-2661.3062,1873.7426,-3588.3244,1829.0225,-3814.5837,-3769.1824,-5803.2775,-3868.9762,1647.4446,6128.5408,-2244.0710,-4917.4874,4525.7990,123.8573,4402.0980,-3032.9681,4.3969,5480.7694,-390.4789,3116.0759,6022.8803,-1509.6421,-4988.9491,-5485.9246,4405.8443,-4167.5155,1034.2842,-6761.4594,-4663.2886,-923.5065,-5828.6252,-5832.8275,-1608.5960,-4762.5310,-2623.4872,-6396.4480,4453.1205,2204.7780,5168.0990,-3454.4875,-3201.0585,-945.8335,4999.9826,-322.6485,-4440.5830,-3953.4800,6224.4882,4675.8028,-1726.3655,1151.3372,964.0003,-1856.2655,1181.2723,3488.8752,4766.0758,5134.7412,6516.0395,-3945.0528,-5488.4866,3922.7190,5216.2160,-4576.7036,-1164.8145,-4132.0735,-5569.4285,2766.9015,-26.8132,6660.2099,4833.5094,4187.0340,-4171.0040,-1092.1027,2790.7309,-3371.9340,-4930.5177,4614.7355,3131.4005,2663.7252,-4559.7043,-1811.0315,5597.2580,-4950.4970,-395.0215,-4453.7456,14735.6060,4503.0764,16699.0889,14776.5168,15586.5004,15220.6934,6761.5711,11500.5340,292053895.4212,292043615.9592,292042524.1237,292044148.9094,10640.6847,292042052.7626,3256.3710,-5108.2436,2801.3389,5306.9018,-1818.2058,-4830.0094,5508.1073,-5206.3678,-4448.7005,-3069.3060,3668.3322,1654.4888,-5388.8866,-5459.6481,-4224.4878,-3312.1832,-4163.4240,5449.4953,1622.9617,-4862.2113,2603.0317,-5474.9762,-3580.8363,-5532.2361,4660.0757,-852.3123,-5120.3093,-1827.1800,-4213.1504,-5507.5354,5311.1602,-5015.2393,4763.3268,-4106.3910,789.0197,4658.3299,45.2387,4955.5468,4648.1211,3610.5627,-5186.1859,-5362.8053,-3781.2880,508.3891,793.5952,-4252.1871,1776.6901,3414.2508,5516.1675,4994.1518,5260.8462,1671.8224,-5178.8897,-2884.4724,1960.0266,4022.0512,-4826.4323,-5165.3547,-4765.9421,4224.4899,-5305.2190,-4730.1498,2874.4371,4156.7534,4698.3262,3292.0544,4711.3361,-4615.0962,-1247.5839,5298.3470,3273.1177,-2586.2213,2387.9569,3575.2060,4121.7799,-1101.1680,-4345.0710,-604.1998,3315.9554,-5539.2566,-2084.9552,-4237.5552,-3951.7747,1197.9236,2152.3454,60.2656,5384.4714,-4722.1138,607.5690,2721.8725,-2463.8577,1696.1097,5003.4018,3907.7864,1736.2635,-4109.0589,-4087.5052,4690.3041,-4556.4292,2972.8774,167664.5821,165284.6929,162965.5390,169058.3405,168705.6089,158130.3854,156756.1632,165480.1008,-123605691.7927,-123630729.8813,-123611142.0477,-123598825.8203,163960.3485,-123600844.3208,
600.000,-610.9248,767.7442,-140.3009,-1460.7173,-5397.6027,-3121.0246,4096.2882,-1581.3570,3112.1431,5302.4471,-2588.2545,5876.1377,1012.1891,4845.0997,5927.0141,482.1932,-4605.7348,4494.2498,4111.2456,-2760.1603,-3966.7264,-3870.5571,-1762.7929,-3457.1894,5965.4725,4108.4358,-5458.9878,-4816.9376,4390.4519,-3691.7459,1684.3005,-5293.0828,-5492.1544,931.5616,-6329.6029,-3365.0173,-2187.9301,3007.7792,-2243.9571,-1.9180,2033.2835,-854.9873,4852.2658,134.5618,4229.7531,4327.4669,-4314.5539,-653.9377,2891.5901,-1850.2193,2810.8468,848.7071,2599.7218,5702.7983,5236.6113,2123.2490,1640.2437,4486.5093,1975.0985,-5870.9419,-2097.4882,-4687.5098,675.4832,-1485.4804,-5417.3719,6699.2043,5906.5787,-5090.5847,6920.6912,-1251.5107,-1919.4101,3795.9633,-542.4269,-4460.9738,-2147.2039,5790.5329,2573.9437,-5477.7021,-5177.2370,-1837.9253,-4949.9065,5954.8695,-5930.9315,2292.1046,-3665.2899,5831.9322,-2046.7494,4335.6211,6553.2945,-5555.0776,3387.1628,-3314.8700,-1612.6403,5657.6367,-5202.9437,-5076.9024,1489.9218,-2249.5792,5722.7777,2623.5265,345939.3592,328214.9719,328326.2618,331823.6575,323267.4756,326346.5189,326543.8743,327575.2504,-169243510.2531,-169266931.7392,-169283201.2050,-169252983.0926,328019.4787,-169259435.3365,-5177.0336,-5488.8170,6695.5978,3902.4926,2673.4892,-2775.6570,-2273.8200,5169.5789,4977.0189,686.1979,5919.7962,1585.3185,4981.6311,905.6408,-2267.3530,-5166.8679,-719.5766,-118.7090,-4222.6208,2161.1817,-3464.0573,-2975.0726,-6133.9697,-2874.9405,244.4382,5476.8860,-862.5817,-3471.0646,4253.0849,2239.5811,4934.4899,-1997.0545,1778.2389,5070.3551,1157.7732,4859.3306,6321.5895,-2932.7419,-4678.2138,-4864.7049,3555.8429,-4076.7995,-641.0731,-6790.3995,-4728.0667,-2728.7292,-4451.0410,-4976.3455,-3544.8317,-5337.7282,-4476.6521,-6856.6385,4665.3661,337.2133,4514.4326,-3918.8825,-3859.5046,-2941.4691,3819.4785,1595.5128,-4802.1335,-2428.6484,5394.4703,5946.7236,297.1920,-119.2665,-600.3770,280.1212,-319.7762,5007.7665,5171.1104,3834.4162,6918.9072,-2092.6552,-5956.4541,2564.0042,4274.5528,-3999.7241,437.9006,-4112.3121,-4819.4904,1230.8286,1850.0726,6406.9565,5849.0088,3001.6397,-3671.3007,-3131.5382,1612.5910,-1519.0115,-5984.7025,4981.6403,3877.3536,3544.6723,-3111.8144,290.5994,6416.2022,-5422.8173,-2088.2386,-4671.5382,22056.8026,11130.4773,23572.1686,21587.2559,22453.6725,22112.3025,13688.6379,17905.8774,288429195.4382,288418763.3943,288417092.6307,288419930.4234,17504.3007,288417255.7040,4523.6543,-4148.7597,1419.6759,5520.9872,-3409.1592,-5401.0374,5068.0661,-4315.5419,-3694.4835,-4391.4088,2511.3846,3275.1663,-4698.3495,-4859.0543,-2836.7740,-4569.8559,-5116.3280,5117.9843,3255.8474,-6005.2810,4512.1218,-4905.0879,-2400.0526,-5266.4798,3453.0076,964.5292,-4161.6496,-3421.5267,-2838.3563,-5406.9266,4527.5008,-3984.6359,3624.7264,-4644.1218,2258.4537,3454.7585,-1749.9479,5484.1130,4425.8770,4751.7729,-5434.5361,-5522.9262,-4886.9833,-1304.0043,2833.2204,-4696.1931,3094.4009,4624.8048,5175.0778,3966.4372,4440.3231,-123.6263,-4300.4306,-3938.7880,182.3128,4979.6815,-5408.4018,-4273.9497,-5413.0643,3316.6081,-4517.8521,-4502.6075,4249.7511,3212.3479,4301.1854,1678.5719,3526.7723,-4695.1431,289.8439,4528.7113,4197.4938,-4375.2351,185.9578,4737.3233,2711.2880,-2794.3458,-4647.3784,1516.2561,4567.2959,-5250.6267,-604.8570,-3334.9165,-2914.5150,-354.4298,384.8357,1856.2495,5359.7636,-4408.8071,-1213.1346,3820.9394,-725.9947,3309.5822,5491.1768,1878.8794,3339.6039,-4617.4943,-2235.8732,3504.4245,-3291.7733,4321.9856,167699.3566,165362.7749,163106.4879,168969.8966,168883.0537,158378.3916,156655.1986,165679.6614,-123601568.3940,-123626739.5292,-123607533.8204,-123594317.7026,164009.7822,-123596962.4157,
