sl_5_5400_20260404 Coordinates.csv
2026/04/04 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:15 2024,
Start: 2026/04/04 07:47:00.00, Stop: 2026/04/04 09:17:00.00,
TIME_UNITS,STARLINK-31251 - X-Coordinate,STARLINK-5115 - X-Coordinate,STARLINK-1784 - X-Coordinate,STARLINK-1262 - X-Coordinate,STARLINK-11111 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31251 - Y-Coordinate,STARLINK-5115 - Y-Coordinate,STARLINK-1784 - Y-Coordinate,STARLINK-1262 - Y-Coordinate,STARLINK-11111 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31251 - Z-Coordinate,STARLINK-5115 - Z-Coordinate,STARLINK-1784 - Z-Coordinate,STARLINK-1262 - Z-Coordinate,STARLINK-11111 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4676.0171,2759.8312,193.7332,-4086.0609,3269.8261,24422.0282,25594.4879,16573.3572,19689.5604,15335.4892,16983.9913,24684.1455,23148.5468,-232963391.5311,-232977196.8102,-232970951.1014,-232987339.0908,21825.9488,-232979243.6763,182.8157,-4255.6907,-4504.3823,832.3133,-2362.9549,-359739.6050,-377462.2077,-374723.3869,-372484.7714,-379853.1798,-377313.5173,-380829.0458,-378261.4316,250628229.1867,250647572.8362,250634767.2698,250627041.6049,-377770.1627,250632189.3508,4975.3812,4493.3130,5232.0552,-5525.4727,5380.1806,-127921.3131,-130305.1229,-132142.5154,-126166.3251,-126483.5696,-137078.4409,-138382.5520,-132354.5507,-15800496.7033,-15808009.7308,-15828723.3701,-15805018.4027,-131217.0336,-15812760.7632,
300.000,3739.6817,1701.4759,-1738.2095,-3591.7301,1849.2498,31938.0696,33845.4877,24604.0690,27717.0116,23297.9387,24916.5915,32627.5742,30877.8660,-238379117.1058,-238393188.8589,-238386598.6031,-238402978.3669,29807.9473,-238394967.4464,-1744.7657,-5714.1971,-5049.7093,2916.5175,-4027.3548,-359131.4344,-377122.3296,-374042.5726,-371938.0433,-379306.9712,-376780.2079,-380192.2686,-377377.9666,245481826.1937,245501114.5566,245488994.9969,245480071.6789,-377197.7824,245485864.1287,5441.9995,3224.5859,4382.0967,-5148.5394,5058.6826,-128044.9250,-130344.4653,-132153.8938,-126407.1358,-126460.6414,-136985.5760,-138638.0754,-132761.7823,-15793978.2615,-15800901.8278,-15821898.4180,-15798655.0262,-131321.1996,-15806219.2726,
600.000,2470.2779,500.5701,-3469.9827,-2799.9644,278.1696,39439.2166,42068.9821,32623.0216,35732.3121,31248.7974,32839.2545,40552.9666,38499.6853,-243681189.4972,-243695526.0779,-243688622.4744,-243704928.1972,37775.4619,-243697041.8570,-3527.3510,-6573.1081,-5133.7343,4718.2472,-5289.9250,-358367.6472,-376602.8269,-373195.4346,-371223.6407,-378592.3587,-376080.5685,-379387.8248,-376325.6423,240218425.5140,240237640.6677,240226227.3585,240216117.5383,-376456.7715,240222541.3219,5301.6562,1587.1342,3058.9939,-4219.5238,4146.2731,-128168.6915,-130389.7529,-132163.6124,-126653.0212,-126441.2659,-136886.7020,-138888.0646,-133061.2489,-15787465.3654,-15793798.7125,-15815063.1960,-15792306.7670,-131425.2912,-15799677.7929,
900.000,998.0202,-734.7975,-4836.3923,-1778.3343,-1281.8730,46922.2855,50263.9301,40626.6812,43732.0284,39184.3598,40748.8066,48456.8858,46035.8491,-248867081.7585,-248881680.6242,-248874495.9639,-248890662.8858,45724.9307,-248882939.9622,-4979.1992,-6738.5965,-4734.8260,6056.4369,-6006.8819,-357448.6073,-375903.4475,-372182.3619,-370342.0837,-377709.6203,-375214.7459,-378416.3114,-375131.6076,234840536.4770,234859660.7202,234848972.2391,234837690.6872,-375547.4873,234844730.0943,4570.0100,-231.8507,1405.4569,-2837.4124,2749.2680,-128292.6123,-130440.2701,-132171.8510,-126904.0903,-126425.4160,-136781.7367,-139132.5890,-133236.4302,-15780958.0024,-15786700.8644,-15808217.6845,-15785972.8425,-131529.3085,-15793136.3241,
1200.000,-531.9172,-1895.1050,-5711.4436,-612.2146,-2675.5043,54384.1018,58428.8195,48611.5201,51712.7471,47100.9363,48642.1024,56335.9075,53515.3116,-253934322.3347,-253949180.0611,-253941747.6468,-253957712.2268,53652.8002,-253950190.2008,-5944.9782,-6191.3525,-3876.9940,6795.4637,-6090.8070,-356374.7427,-375024.3420,-371003.8141,-369293.9874,-376659.1127,-374182.9405,-377278.3869,-373820.5226,229350722.9763,229369738.8910,229359792.0636,229347357.0796,-374470.3625,229354994.1745,3328.4771,-2024.3618,-399.9194,-1150.1153,1030.7975,-128416.6870,-130495.4046,-132178.7919,-127160.4564,-126413.0658,-136670.5975,-139371.7150,-133279.8865,-15774456.1568,-15779608.7461,-15801361.8741,-15779652.4970,-131633.2514,-15786594.8662,
1500.000,-1973.6107,-2878.8079,-6020.1932,601.8041,-3769.0578,61821.5010,66561.7539,56574.0179,59671.0785,54994.8541,56516.0287,64186.6215,60971.7005,-258880496.2397,-258895608.5391,-258887962.6003,-258903662.6746,61555.5273,-258896377.5732,-6316.7093,-4988.8617,-2629.3536,6859.5297,-5521.8295,-355146.5456,-373965.9422,-369660.3214,-368080.0639,-375441.2708,-372985.4049,-375974.7711,-372412.2760,223751602.2477,223770492.7592,223761302.5776,223747735.8980,-373225.9049,223755950.6334,1715.4145,-3585.7876,-2162.1478,661.0492,-808.2078,-128540.9153,-130554.6339,-132184.6196,-127422.2374,-126404.1899,-136553.2021,-139605.5057,-133194.4362,-15767959.8110,-15772522.8014,-15794495.7666,-15773344.9994,-131737.1197,-15780053.4191,
1800.000,-3194.2720,-3600.7722,-5744.9983,1763.5020,-4463.4123,69231.3303,74660.5286,64510.6630,67603.6582,62862.4578,64367.5091,72005.6329,68440.0964,-263703246.2076,-263718607.9513,-263710783.5530,-263726158.4872,69429.5807,-263719144.7933,-6046.3448,-3258.8370,-1100.8356,6241.0690,-4351.3052,-353764.5717,-372728.8827,-368152.4844,-366701.1259,-374056.6078,-371622.4415,-374506.2462,-370920.0237,218045843.6211,218064592.0545,218056171.6023,218041498.3061,-371814.6968,218050268.6368,-89.1559,-4738.5347,-3691.2656,2400.9205,-2552.8575,-128665.2969,-130617.5116,-132189.5208,-127689.5551,-126398.7643,-136429.4697,-139834.0215,-132993.5024,-15761468.9444,-15765443.4536,-15787619.3755,-15767049.6423,-131840.9136,-15773511.9830,
2100.000,-4086.4723,-3998.9635,-4925.5380,2777.0006,-4702.6102,76610.4497,82722.6930,72417.9539,75507.1507,70700.1112,72193.5086,79789.5636,75953.3184,-268400273.8163,-268415879.0593,-268407912.0057,-268422902.8431,77271.4425,-268416193.4112,-5152.1979,-1184.9208,569.3821,5001.8489,-2697.1545,-352229.4403,-371313.9498,-366480.9742,-365158.0891,-372505.7145,-370094.4003,-372873.6560,-369348.8448,212236167.2476,212254757.3822,212247117.7645,212231366.1775,-370237.3954,212240668.1731,-1883.8103,-5352.0477,-4823.0052,3881.8941,-3999.8721,-128789.8316,-130683.6554,-132193.6837,-127962.5353,-126396.7657,-136299.3221,-140057.3200,-132700.4111,-15754983.5342,-15758371.1038,-15780732.7273,-15760765.7397,-131944.6329,-15766970.5579,
2400.000,-4577.3823,-4039.0331,-3652.9676,3558.3561,-4477.3925,83955.7332,90745.6017,80292.4004,83378.2517,78504.1980,79991.0390,87535.0538,83538.1703,-272969340.5823,-272985182.5925,-272977109.3256,-272991658.9309,85077.6097,-272985284.9092,-3718.0766,1013.2312,2224.6264,3266.5049,-731.4477,-350541.8341,-369722.0487,-364646.5318,-363451.9773,-370789.2589,-368401.6763,-371077.9071,-367695.2759,206325342.8030,206343758.9223,206336909.2031,206320110.7993,-368494.7317,206329918.7561,-3468.5931,-5357.0679,-5436.2597,4944.4811,-4981.4037,-128914.5190,-130752.7364,-132197.2978,-128241.3067,-126398.1721,-136162.6859,-140275.4557,-132346.5743,-15748503.5552,-15751306.1296,-15773835.8622,-15754492.6259,-132048.2775,-15760429.1437,
