sl_10_5400_20260828 Coordinates.csv
2026/08/28 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:22 2024,
Start: 2026/08/28 07:47:00.00, Stop: 2026/08/28 09:17:00.00,
TIME_UNITS,STARLINK-11097 [DTC] - X-Coordinate,STARLINK-1601 - X-Coordinate,STARLINK-3204 - X-Coordinate,STARLINK-4572 - X-Coordinate,STARLINK-4532 - X-Coordinate,STARLINK-30411 - X-Coordinate,STARLINK-2549 - X-Coordinate,STARLINK-1162 - X-Coordinate,STARLINK-3844 - X-Coordinate,STARLINK-3966 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11097 [DTC] - Y-Coordinate,STARLINK-1601 - Y-Coordinate,STARLINK-3204 - Y-Coordinate,STARLINK-4572 - Y-Coordinate,STARLINK-4532 - Y-Coordinate,STARLINK-30411 - Y-Coordinate,STARLINK-2549 - Y-Coordinate,STARLINK-1162 - Y-Coordinate,STARLINK-3844 - Y-Coordinate,STARLINK-3966 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11097 [DTC] - Z-Coordinate,STARLINK-1601 - Z-Coordinate,STARLINK-3204 - Z-Coordinate,STARLINK-4572 - Z-Coordinate,STARLINK-4532 - Z-Coordinate,STARLINK-30411 - Z-Coordinate,STARLINK-2549 - Z-Coordinate,STARLINK-1162 - Z-Coordinate,STARLINK-3844 - Z-Coordinate,STARLINK-3966 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,2347.4646,-3730.5915,-155.6602,-842.6810,-2780.9225,-4472.0891,-3435.7728,-4488.0887,4779.1586,1206.7429,149555.6939,173669.7802,164809.6548,161786.4504,169746.5235,167119.2431,162831.8248,163411.8839,-253598410.4634,-253607525.4622,-253614292.0680,-253610612.9169,163297.8614,-253616288.9185,-3446.2779,4005.7679,4159.7140,-585.3773,3053.1174,2631.0148,2347.5104,1043.9077,3905.5012,4632.3902,-355154.2955,-332539.1375,-355295.7707,-354945.9106,-351664.4670,-352545.5027,-345320.6818,-350270.7972,39117615.8657,39124741.6861,39103814.3217,39104353.2285,-349368.6673,39109168.0489,-5295.0897,-3826.3798,5508.5235,6847.9004,5519.8853,4585.0126,5514.9006,-4950.1314,3098.6468,4968.6298,-53452.5413,-56798.7978,-57786.1859,-52586.3565,-52261.0368,-62724.6930,-64636.8841,-58749.1965,111326152.3651,111355421.8682,111348108.7001,111340966.6034,-57226.7185,111331288.1033,
300.000,245.5393,-3013.4434,1975.0372,1176.7905,-1077.9211,-3501.6020,-2165.4942,-4603.1968,5982.2825,3114.5891,157001.4463,180730.7432,172063.3948,169131.3961,177139.5588,174539.3198,170195.9844,171087.7240,-254389659.6152,-254398792.2019,-254404876.2446,-254401240.7937,170661.6375,-254407449.9245,-4117.4318,5483.1855,4265.1542,-1631.0472,4382.0572,4459.3475,4077.9827,2999.9742,3138.4116,4753.2100,-352037.6126,-328800.8812,-351802.3580,-351362.8527,-348127.8761,-349005.6700,-341866.6183,-347037.0062,33570976.6309,33578533.0893,33557321.4575,33558071.8779,-345839.8491,33562489.9053,-5330.5442,-2333.4917,5059.0003,6626.0734,5212.6142,3976.4841,5140.3386,-3942.0059,1446.5608,3916.4315,-53302.4631,-56676.8695,-57549.9336,-52593.1418,-52006.1762,-62380.0522,-64640.5055,-58337.8395,111324228.2876,111353694.1299,111346531.8688,111339299.7101,-57088.8022,111329600.5271,
600.000,-1863.6566,-1989.8586,3897.3400,3111.4522,691.7157,-2228.9122,-730.8644,-4270.4764,6582.6127,4691.5526,164384.0583,187710.6940,179240.3761,176398.6947,184454.5055,181880.0133,177487.3109,178665.1963,-255059617.9397,-255068784.5839,-255074177.6188,-255070604.4751,177949.1845,-255077318.9501,-4406.2818,6347.8074,4001.8082,-2417.1247,5314.8670,5861.8570,5431.0618,4617.9332,2073.5078,4438.8710,-348764.0490,-324913.5590,-348150.0361,-347621.7496,-344434.2881,-345306.1055,-338258.1369,-343542.6934,28008431.6421,28016422.8211,27994952.5457,27995918.1093,-342155.7958,27999909.6661,-4747.5913,-561.8371,4063.0841,5696.2499,4339.8485,2941.5252,4211.6396,-2480.4104,-362.0729,2439.9290,-53152.8017,-56554.9302,-57312.7688,-52605.0260,-51754.8746,-62029.3355,-64638.7530,-57829.6540,111322306.4638,111351962.8485,111344943.4635,111337612.7352,-56950.8514,111327912.7753,
900.000,-3754.4217,-752.1493,5420.6941,4742.6949,2356.8554,-767.8115,734.1566,-3508.6112,6527.2589,5786.5591,171700.1824,194606.5039,186337.3219,183585.0573,191688.1461,189137.5662,184702.5510,186114.7021,-255607968.0716,-255617185.4283,-255621880.1793,-255618388.4093,185157.2291,-255625578.7888,-4274.4647,6507.2676,3384.4430,-2868.4503,5749.9907,6699.7372,6265.9184,5731.1072,797.8313,3705.3029,-345334.8407,-320878.9342,-344340.4294,-343723.9987,-340585.4792,-341448.4129,-334496.6358,-339778.0866,22432632.8602,22441062.3177,22419359.0558,22420541.7729,-338318.1535,22424079.3384,-3613.3827,1277.0097,2628.1471,4157.2261,2996.0879,1591.0314,2828.7405,-732.9751,-2131.5877,699.0234,-53003.5508,-56432.9790,-57074.8805,-52622.1153,-51507.1038,-61672.4619,-64631.6913,-57254.3463,111320386.9994,111350228.0902,111343343.6540,111335906.2444,-56812.8661,111326224.8480,
1200.000,-5226.3778,583.7485,6395.9610,5881.4056,3760.9313,752.6131,2097.3227,-2379.6942,5829.9470,6299.0977,178946.4949,201415.0829,193350.9910,190687.2338,198837.2956,196308.2235,191838.4765,193410.7080,-256034450.6217,-256043735.5150,-256047725.8515,-256044334.8603,192282.5338,-256051970.2119,-3722.4552,5948.8743,2458.4667,-2954.1795,5632.3145,6889.1127,6491.3771,6228.4817,-579.9179,2608.2712,-341751.2966,-316698.8357,-340375.2364,-339671.0388,-336583.2884,-337434.2707,-330583.5906,-335743.7079,16846238.5234,16855109.2856,16833198.6789,16834598.9472,-334328.6374,16837657.1994,-2058.9677,2962.9100,909.1440,2173.1264,1327.0518,69.8525,1140.6834,1099.0316,-3670.9585,-1117.6296,-52854.7044,-56311.0149,-56836.4591,-52644.5194,-51262.8364,-61309.3515,-64619.3820,-56645.7841,111318469.9992,111348489.9202,111341732.6142,111334180.7928,-56674.8465,111324536.7452,
1500.000,-6125.9292,1888.8374,6730.4909,6390.4919,4776.8248,2199.2530,3239.9951,-985.0390,4568.3260,6188.5925,186119.6977,208133.3807,200278.1791,197702.0155,205898.8032,203388.2301,198891.8860,200533.5476,-256338864.2992,-256348233.7067,-256351514.6188,-256348244.0358,199321.8980,-256356292.0909,-2791.5888,4740.5707,1297.2975,-2689.5673,4960.3611,6409.7712,6076.3434,6066.3014,-1938.4904,1239.6793,-338014.7980,-312375.1565,-336256.2294,-335464.3466,-332429.6176,-333265.4309,-326520.5532,-331449.7053,11251911.8793,11261226.4347,11239134.0635,11240750.6788,-330189.0311,11243306.5291,-264.7200,4294.0075,-908.1246,-43.7778,-486.0623,-1458.8348,-670.4249,2804.0491,-4814.6174,-2813.3707,-52706.2567,-56189.0371,-56597.6957,-52672.3510,-51022.0461,-60939.9269,-64601.8841,-56039.2529,111316555.5667,111346748.4017,111340110.5221,111332436.9251,-56536.7927,111322848.4669,
1800.000,-6362.8875,3033.3629,6397.1982,6201.9785,5318.4781,3446.5323,4067.3815,543.5837,2874.6954,5477.1759,193216.5194,214758.3882,207115.7211,204626.2377,212869.5540,210373.8280,205859.6074,207470.6376,-256521066.0074,-256530537.0439,-256533104.6167,-256529974.1865,206272.1596,-256538401.4924,-1562.1329,3022.2148,-2.9773,-2131.9089,3788.0858,5307.3659,5054.0837,5271.9068,-3154.5536,-279.9741,-334126.7982,-307909.8537,-331985.2536,-331105.4310,-328126.4307,-328943.7184,-322309.1509,-326914.4909,5652319.9159,5662080.2097,5639831.5480,5641661.7182,-325901.1853,5643694.3404,1560.3754,5111.1938,-2627.3796,-2256.0318,-2246.4844,-2831.2470,-2409.3197,4185.1079,-5440.0655,-4205.1529,-52558.2019,-56067.0447,-56358.7821,-52705.7251,-50784.7081,-60564.1145,-64579.2534,-55468.9278,111314643.8042,111345003.5970,111338477.5590,111330675.1754,-56398.7047,111321160.0132,
2100.000,-5919.9815,3899.4965,5436.4652,5326.0088,5347.9191,4387.1087,4516.0609,2056.3932,921.6539,4245.7502,200233.7176,221287.1387,213860.4921,211456.7833,219746.4708,217261.2529,212738.4990,214217.1168,-256580970.9111,-256590560.8116,-256592412.1984,-256589441.6783,213130.1962,-256598213.7453,-147.0577,988.7081,-1331.2901,-1371.1349,2220.7374,3688.7807,3519.5857,3939.3495,-4113.5463,-1812.1919,-330088.8218,-303304.9469,-327564.2265,-326595.8286,-323675.7533,-324471.0292,-317951.0849,-322162.9321,50132.0895,60339.5182,37959.8923,39999.2543,-321467.0175,41490.1080,3203.3247,5317.0063,-4063.4109,-4227.1144,-3763.5934,-3900.7013,-3888.9871,5082.9015,-5480.5120,-5143.3343,-52410.5346,-55945.0368,-56119.9104,-52744.7583,-50550.7987,-60181.8473,-64551.5431,-54965.6878,111312734.8125,111343255.5668,111336833.9084,111328896.0669,-56260.5825,111319471.3839,
2400.000,-4853.8219,4393.2044,3950.7974,3850.3397,4877.0261,4940.7206,4558.1005,3400.2932,-1095.5372,2624.2399,207168.0796,227716.7092,220509.4094,218190.5863,226526.5159,224046.7298,219525.4517,220775.9586,-256518552.4756,-256528278.5797,-256529411.9739,-256526621.0350,219892.9268,-256535702.4801,1318.0966,-1132.5233,-2570.8755,-516.5093,405.1747,1711.3127,1620.2926,2217.7017,-4720.1114,-3212.9818,-325902.4643,-298562.5175,-322995.1365,-321937.0968,-319079.6722,-319849.3297,-313448.1297,-317224.3051,-5551980.9475,-5541325.5405,-5563810.9922,-5561568.3527,-316888.5112,-5560635.5048,4472.4250,4886.9323,-5062.1192,-5747.2605,-4873.7275,-4553.2358,-4950.9076,5394.1044,-4931.5947,-5527.4168,-52263.2493,-55823.0126,-55881.2726,-52789.5672,-50320.2952,-59793.0673,-64518.8038,-54555.3148,111310828.6915,111341504.3704,111335179.7563,111327100.1126,-56122.4264,111317782.5791,
