sl_100_5400_20260115 Coordinates.csv
2026/01/15 07:47:00.0000 UTC

Generated: Tue Oct  8 15:35:46 2024,
Start: 2026/01/15 07:47:00.00, Stop: 2026/01/15 09:17:00.00,
TIME_UNITS,STARLINK-30067 - X-Coordinate,STARLINK-31195 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-3870 - X-Coordinate,STARLINK-6219 - X-Coordinate,STARLINK-4062 - X-Coordinate,STARLINK-5994 - X-Coordinate,STARLINK-5333 - X-Coordinate,STARLINK-1068 - X-Coordinate,STARLINK-31741 - X-Coordinate,STARLINK-6345 - X-Coordinate,STARLINK-4504 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-3297 - X-Coordinate,STARLINK-31957 - X-Coordinate,STARLINK-5231 - X-Coordinate,STARLINK-31011 - X-Coordinate,STARLINK-30523 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-30227 - X-Coordinate,STARLINK-2291 - X-Coordinate,STARLINK-30788 - X-Coordinate,STARLINK-1281 - X-Coordinate,STARLINK-31966 - X-Coordinate,STARLINK-31161 - X-Coordinate,STARLINK-4270 - X-Coordinate,STARLINK-3116 - X-Coordinate,STARLINK-31707 - X-Coordinate,STARLINK-4308 - X-Coordinate,STARLINK-5683 - X-Coordinate,STARLINK-2097 - X-Coordinate,STARLINK-3661 - X-Coordinate,STARLINK-31509 - X-Coordinate,STARLINK-31992 - X-Coordinate,STARLINK-2264 - X-Coordinate,STARLINK-2014 - X-Coordinate,STARLINK-30950 - X-Coordinate,STARLINK-30316 - X-Coordinate,STARLINK-1231 - X-Coordinate,STARLINK-2321 - X-Coordinate,STARLINK-5077 - X-Coordinate,STARLINK-3585 - X-Coordinate,STARLINK-2534 - X-Coordinate,STARLINK-4144 - X-Coordinate,STARLINK-4632 - X-Coordinate,STARLINK-30306 - X-Coordinate,STARLINK-4810 - X-Coordinate,STARLINK-4014 - X-Coordinate,STARLINK-5329 - X-Coordinate,STARLINK-2111 - X-Coordinate,STARLINK-3916 - X-Coordinate,STARLINK-3728 - X-Coordinate,STARLINK-3658 - X-Coordinate,STARLINK-5369 - X-Coordinate,STARLINK-2557 - X-Coordinate,STARLINK-30302 - X-Coordinate,STARLINK-1732 - X-Coordinate,STARLINK-5127 - X-Coordinate,STARLINK-5214 - X-Coordinate,STARLINK-3323 - X-Coordinate,STARLINK-5913 - X-Coordinate,STARLINK-30895 - X-Coordinate,STARLINK-1398 - X-Coordinate,STARLINK-30546 - X-Coordinate,STARLINK-31614 - X-Coordinate,STARLINK-31173 - X-Coordinate,STARLINK-5661 - X-Coordinate,STARLINK-1355 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-31985 - X-Coordinate,STARLINK-30113 - X-Coordinate,STARLINK-1485 - X-Coordinate,STARLINK-31365 - X-Coordinate,STARLINK-3923 - X-Coordinate,STARLINK-31722 - X-Coordinate,STARLINK-31309 - X-Coordinate,STARLINK-5103 - X-Coordinate,STARLINK-3300 - X-Coordinate,STARLINK-4032 - X-Coordinate,STARLINK-1035 - X-Coordinate,STARLINK-1785 - X-Coordinate,STARLINK-31057 - X-Coordinate,STARLINK-5966 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-3046 - X-Coordinate,STARLINK-5614 - X-Coordinate,STARLINK-31020 - X-Coordinate,STARLINK-30989 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-4651 - X-Coordinate,STARLINK-3920 - X-Coordinate,STARLINK-1336 - X-Coordinate,STARLINK-31658 - X-Coordinate,STARLINK-4326 - X-Coordinate,STARLINK-30394 - X-Coordinate,STARLINK-4093 - X-Coordinate,STARLINK-30820 - X-Coordinate,STARLINK-1998 - X-Coordinate,STARLINK-1826 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30067 - Y-Coordinate,STARLINK-31195 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-3870 - Y-Coordinate,STARLINK-6219 - Y-Coordinate,STARLINK-4062 - Y-Coordinate,STARLINK-5994 - Y-Coordinate,STARLINK-5333 - Y-Coordinate,STARLINK-1068 - Y-Coordinate,STARLINK-31741 - Y-Coordinate,STARLINK-6345 - Y-Coordinate,STARLINK-4504 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-3297 - Y-Coordinate,STARLINK-31957 - Y-Coordinate,STARLINK-5231 - Y-Coordinate,STARLINK-31011 - Y-Coordinate,STARLINK-30523 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-30227 - Y-Coordinate,STARLINK-2291 - Y-Coordinate,STARLINK-30788 - Y-Coordinate,STARLINK-1281 - Y-Coordinate,STARLINK-31966 - Y-Coordinate,STARLINK-31161 - Y-Coordinate,STARLINK-4270 - Y-Coordinate,STARLINK-3116 - Y-Coordinate,STARLINK-31707 - Y-Coordinate,STARLINK-4308 - Y-Coordinate,STARLINK-5683 - Y-Coordinate,STARLINK-2097 - Y-Coordinate,STARLINK-3661 - Y-Coordinate,STARLINK-31509 - Y-Coordinate,STARLINK-31992 - Y-Coordinate,STARLINK-2264 - Y-Coordinate,STARLINK-2014 - Y-Coordinate,STARLINK-30950 - Y-Coordinate,STARLINK-30316 - Y-Coordinate,STARLINK-1231 - Y-Coordinate,STARLINK-2321 - Y-Coordinate,STARLINK-5077 - Y-Coordinate,STARLINK-3585 - Y-Coordinate,STARLINK-2534 - Y-Coordinate,STARLINK-4144 - Y-Coordinate,STARLINK-4632 - Y-Coordinate,STARLINK-30306 - Y-Coordinate,STARLINK-4810 - Y-Coordinate,STARLINK-4014 - Y-Coordinate,STARLINK-5329 - Y-Coordinate,STARLINK-2111 - Y-Coordinate,STARLINK-3916 - Y-Coordinate,STARLINK-3728 - Y-Coordinate,STARLINK-3658 - Y-Coordinate,STARLINK-5369 - Y-Coordinate,STARLINK-2557 - Y-Coordinate,STARLINK-30302 - Y-Coordinate,STARLINK-1732 - Y-Coordinate,STARLINK-5127 - Y-Coordinate,STARLINK-5214 - Y-Coordinate,STARLINK-3323 - Y-Coordinate,STARLINK-5913 - Y-Coordinate,STARLINK-30895 - Y-Coordinate,STARLINK-1398 - Y-Coordinate,STARLINK-30546 - Y-Coordinate,STARLINK-31614 - Y-Coordinate,STARLINK-31173 - Y-Coordinate,STARLINK-5661 - Y-Coordinate,STARLINK-1355 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-31985 - Y-Coordinate,STARLINK-30113 - Y-Coordinate,STARLINK-1485 - Y-Coordinate,STARLINK-31365 - Y-Coordinate,STARLINK-3923 - Y-Coordinate,STARLINK-31722 - Y-Coordinate,STARLINK-31309 - Y-Coordinate,STARLINK-5103 - Y-Coordinate,STARLINK-3300 - Y-Coordinate,STARLINK-4032 - Y-Coordinate,STARLINK-1035 - Y-Coordinate,STARLINK-1785 - Y-Coordinate,STARLINK-31057 - Y-Coordinate,STARLINK-5966 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-3046 - Y-Coordinate,STARLINK-5614 - Y-Coordinate,STARLINK-31020 - Y-Coordinate,STARLINK-30989 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-4651 - Y-Coordinate,STARLINK-3920 - Y-Coordinate,STARLINK-1336 - Y-Coordinate,STARLINK-31658 - Y-Coordinate,STARLINK-4326 - Y-Coordinate,STARLINK-30394 - Y-Coordinate,STARLINK-4093 - Y-Coordinate,STARLINK-30820 - Y-Coordinate,STARLINK-1998 - Y-Coordinate,STARLINK-1826 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30067 - Z-Coordinate,STARLINK-31195 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-3870 - Z-Coordinate,STARLINK-6219 - Z-Coordinate,STARLINK-4062 - Z-Coordinate,STARLINK-5994 - Z-Coordinate,STARLINK-5333 - Z-Coordinate,STARLINK-1068 - Z-Coordinate,STARLINK-31741 - Z-Coordinate,STARLINK-6345 - Z-Coordinate,STARLINK-4504 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-3297 - Z-Coordinate,STARLINK-31957 - Z-Coordinate,STARLINK-5231 - Z-Coordinate,STARLINK-31011 - Z-Coordinate,STARLINK-30523 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-30227 - Z-Coordinate,STARLINK-2291 - Z-Coordinate,STARLINK-30788 - Z-Coordinate,STARLINK-1281 - Z-Coordinate,STARLINK-31966 - Z-Coordinate,STARLINK-31161 - Z-Coordinate,STARLINK-4270 - Z-Coordinate,STARLINK-3116 - Z-Coordinate,STARLINK-31707 - Z-Coordinate,STARLINK-4308 - Z-Coordinate,STARLINK-5683 - Z-Coordinate,STARLINK-2097 - Z-Coordinate,STARLINK-3661 - Z-Coordinate,STARLINK-31509 - Z-Coordinate,STARLINK-31992 - Z-Coordinate,STARLINK-2264 - Z-Coordinate,STARLINK-2014 - Z-Coordinate,STARLINK-30950 - Z-Coordinate,STARLINK-30316 - Z-Coordinate,STARLINK-1231 - Z-Coordinate,STARLINK-2321 - Z-Coordinate,STARLINK-5077 - Z-Coordinate,STARLINK-3585 - Z-Coordinate,STARLINK-2534 - Z-Coordinate,STARLINK-4144 - Z-Coordinate,STARLINK-4632 - Z-Coordinate,STARLINK-30306 - Z-Coordinate,STARLINK-4810 - Z-Coordinate,STARLINK-4014 - Z-Coordinate,STARLINK-5329 - Z-Coordinate,STARLINK-2111 - Z-Coordinate,STARLINK-3916 - Z-Coordinate,STARLINK-3728 - Z-Coordinate,STARLINK-3658 - Z-Coordinate,STARLINK-5369 - Z-Coordinate,STARLINK-2557 - Z-Coordinate,STARLINK-30302 - Z-Coordinate,STARLINK-1732 - Z-Coordinate,STARLINK-5127 - Z-Coordinate,STARLINK-5214 - Z-Coordinate,STARLINK-3323 - Z-Coordinate,STARLINK-5913 - Z-Coordinate,STARLINK-30895 - Z-Coordinate,STARLINK-1398 - Z-Coordinate,STARLINK-30546 - Z-Coordinate,STARLINK-31614 - Z-Coordinate,STARLINK-31173 - Z-Coordinate,STARLINK-5661 - Z-Coordinate,STARLINK-1355 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-31985 - Z-Coordinate,STARLINK-30113 - Z-Coordinate,STARLINK-1485 - Z-Coordinate,STARLINK-31365 - Z-Coordinate,STARLINK-3923 - Z-Coordinate,STARLINK-31722 - Z-Coordinate,STARLINK-31309 - Z-Coordinate,STARLINK-5103 - Z-Coordinate,STARLINK-3300 - Z-Coordinate,STARLINK-4032 - Z-Coordinate,STARLINK-1035 - Z-Coordinate,STARLINK-1785 - Z-Coordinate,STARLINK-31057 - Z-Coordinate,STARLINK-5966 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-3046 - Z-Coordinate,STARLINK-5614 - Z-Coordinate,STARLINK-31020 - Z-Coordinate,STARLINK-30989 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-4651 - Z-Coordinate,STARLINK-3920 - Z-Coordinate,STARLINK-1336 - Z-Coordinate,STARLINK-31658 - Z-Coordinate,STARLINK-4326 - Z-Coordinate,STARLINK-30394 - Z-Coordinate,STARLINK-4093 - Z-Coordinate,STARLINK-30820 - Z-Coordinate,STARLINK-1998 - Z-Coordinate,STARLINK-1826 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,623.0942,5378.5312,-5744.0160,1623.3440,-6074.8215,-5655.5934,4219.3531,4525.8810,-6294.0588,-6746.8282,-984.8807,3228.9480,6066.2269,2219.4640,6735.3691,-2348.9104,3572.0069,-4100.1516,5842.1441,-106.7054,3443.7199,-1960.9893,231.8614,6429.5990,3326.3122,2304.5048,-1318.2069,3166.2650,1287.7454,5290.2921,2696.8065,-812.0455,-6388.5168,4194.9311,2518.2782,5198.6306,3966.7796,-5379.8350,907.7806,4382.6322,-708.0211,-4685.2081,-2349.8034,5162.4491,4120.4743,4867.1314,-4079.5382,-4789.7186,-1651.8548,-4152.2371,5322.6216,775.2091,2554.9557,-2758.3253,2017.9211,576.0171,5572.6375,-4262.9590,4364.2482,4744.1602,88.8565,3681.8710,5566.9489,-5454.6699,-5816.7034,-1294.8868,-4019.2659,-3904.7385,1422.0642,-2528.2871,2667.1351,4089.0673,5432.2475,48.3929,-3836.9681,6777.0614,6221.2373,6005.1169,-4760.4093,-2401.4175,2693.5279,-2486.8086,-3138.2012,1678.0702,2324.7015,5750.9061,-5035.8655,6821.0263,4740.1621,644.5467,-4122.7550,3602.5598,-1749.9887,0.0000,5177.1234,2178.3643,-6725.5172,5342.3982,1326.9104,5233.2662,-322040.4646,-348559.5666,-328907.9705,-325593.8368,-333703.3445,-330727.7997,-332639.5168,-330867.3531,-144105453.1362,-144152199.9315,-144098955.3688,-144113049.3313,-330228.1371,-144105080.6038,5470.5025,515.6330,-2065.6871,-6704.8442,-2189.9774,-1170.8639,-5317.6021,-5235.5306,795.3048,903.7264,3011.3218,-5979.2138,3357.7974,-6135.5503,491.8794,-4600.2982,-3884.7297,-5594.2449,-250.6675,-6182.7526,-5131.6876,-3924.2236,4233.2225,1364.0088,-5864.4996,3450.9513,2270.5016,-5307.6378,-277.1660,2454.6001,-6209.5222,6719.0301,-2170.7167,150.8870,5468.2417,-1940.7779,-4949.9480,3983.5944,-4737.8632,-980.6635,2788.6284,3870.0573,-6096.1426,-3888.9460,-3029.5558,4687.2078,-2069.0674,1354.0188,6656.2468,5234.1521,-3425.8155,4160.4798,4728.4400,-4468.0200,5277.4166,-4740.9913,43.7581,-1927.2911,1028.7867,3848.5088,2393.1671,5737.2062,-688.0646,-4312.8764,1850.1623,-4878.3435,3942.6516,-2414.9970,3918.0455,-4471.6026,-6360.9197,-4067.1727,-1908.7244,-5791.9887,4675.9604,-631.1634,-2900.8820,-2401.2395,-4672.9611,5050.5353,6255.7881,-4542.1739,-6149.9418,3974.3498,-2149.8070,3880.2852,2865.7096,1072.8469,1894.7402,4132.9384,2789.4432,-2020.0974,6559.2979,0.0000,2685.8465,-5448.5641,-1573.2985,2252.0212,4396.9018,-4529.0638,143425.2959,130506.6614,143566.4390,140906.0763,143517.8366,142446.5031,134174.7290,136110.2588,298909371.6869,298921837.8918,298917806.8347,298931846.0985,137671.4448,298925701.0555,4209.3621,-4231.7939,-3273.6327,-459.0973,-2526.8951,3786.4365,-1488.8048,372.0453,2733.1742,-259.2291,-6185.2224,1274.2526,70.7312,-2302.3737,924.8675,-4603.0779,4487.6634,-88.8747,3750.4406,-3136.6779,-3085.4080,5249.3742,-5472.0632,1808.5697,1231.1250,5516.4042,-6435.3634,2863.6200,6803.5696,3732.2044,-1360.5533,1404.9733,-1006.2345,5374.3551,-3413.1733,4119.8368,-2439.7758,-1385.2027,-4961.4044,-5237.8587,6212.2959,3293.8760,-2288.6208,2452.4173,4663.2117,-1559.4605,5165.3952,-4806.5046,1011.1731,-1791.7220,2761.6351,-5476.3227,4330.2358,4520.5396,3961.4663,4892.4201,4038.5362,5084.1879,5249.0577,-3245.9198,-6531.6895,1254.0101,4039.0760,-234.9343,3029.7969,4633.4229,4032.6754,-5182.1701,5508.2123,-4522.2136,-393.2770,3793.5084,-3799.9512,-3769.3951,3146.3610,863.0103,-857.4211,2441.3555,1795.2892,-4083.8181,-860.5918,-4494.8882,609.3130,-5139.8593,6179.0856,-447.8561,-3819.2996,669.7954,4677.3066,-5510.3343,4791.0408,5520.3406,-1265.8487,0.0000,3757.1776,-3696.2567,285.0180,-3810.3045,5172.7456,-108.7139,-187950.2773,-187686.3140,-189468.2787,-183093.0795,-183759.1701,-194406.3078,-195382.1025,-189064.0055,-136141279.0308,-136164968.5974,-136168107.8805,-136146992.7379,-188356.8466,-136153550.6856,
300.000,2574.3859,5823.2018,-6607.7905,347.0207,-5865.4683,-6521.4048,3218.4252,3120.7865,-6486.1191,-6257.5957,1018.6805,2156.3286,6478.9873,1109.5707,6709.7188,-4127.5812,1632.3269,-5093.0000,6093.9259,-1807.3646,2559.3186,-3410.7935,2334.9439,6810.7385,1689.5808,4070.4552,883.8657,1259.9398,3055.3363,6348.7671,1287.7745,498.6894,-6762.6339,4480.7971,3368.9946,5243.2105,2812.1516,-4073.9618,-1097.3013,4395.7153,719.2602,-2952.8845,-3243.4391,3629.9486,5407.4194,5931.7291,-4135.7872,-3261.3300,-164.9941,-3253.9449,4920.5232,2750.2190,3441.1863,-4571.9362,3052.9321,-1386.5422,4433.4951,-5541.3888,5262.1146,5976.3212,2246.1818,4641.4672,5989.0669,-6077.5624,-5564.0139,-3248.9203,-2092.9438,-4156.8885,3424.7441,-3454.5578,1191.3767,2220.2700,3862.4778,-1457.3915,-1924.7256,6105.2204,5602.5181,4656.7601,-5719.7712,-496.1566,3592.1265,-3425.2406,-4378.5998,3692.2390,151.8763,5914.9251,-3375.3868,6578.2096,5488.8501,2686.9674,-3675.1004,2405.7632,-566.8413,0.0000,5724.5305,632.2718,-6736.8502,6349.5436,2925.9588,4207.7835,-325190.4522,-351257.4083,-331597.2238,-328415.8356,-336544.5999,-333585.2917,-335392.0296,-333413.0109,-150595383.7537,-150641910.8807,-150588268.3237,-150603486.6171,-333037.9254,-150594934.6912,5531.0506,-1411.8006,-553.9776,-6540.2209,-380.5913,145.2662,-5102.1966,-5895.9126,2148.7490,2357.4700,2149.1530,-6549.3181,1882.4868,-6805.4581,-1031.7172,-4419.9981,-4798.0942,-4428.1921,-2068.5304,-5284.4862,-6251.6241,-2295.8516,4273.6015,-153.1956,-6092.1375,2239.2833,2428.9875,-5430.1103,1008.4961,953.1094,-6075.8708,6173.7484,-693.3075,-1937.9243,3880.6271,-3602.2660,-6105.5542,4566.5084,-4075.9333,-2991.1705,4248.7556,4274.6997,-4799.1155,-4377.4692,-3303.9643,3589.2985,82.0927,2767.5176,6911.6485,6101.7285,-4732.3298,3249.8124,2939.0307,-3521.7396,3655.4866,-3921.9456,-1533.3750,-457.6768,-770.4085,3081.1503,2008.2671,4406.3976,-2273.7909,-2907.2655,3553.6196,-3936.3636,4724.6934,-283.4232,3162.1378,-2640.7223,-6705.4834,-4338.1215,-2955.1682,-4673.9179,5094.2183,-2093.3678,-3938.8033,-3274.2739,-3878.0539,4690.7933,5250.3648,-2728.4121,-5293.0622,3575.8550,-2370.9655,3245.7577,4047.4783,-485.2156,-76.5545,3392.3848,4585.2526,-3818.3949,6858.6778,0.0000,3534.1185,-6417.9863,-348.0734,700.3265,2960.7538,-5228.1826,136608.4138,123165.4003,136561.4195,133864.5789,136538.8026,135499.0119,127230.3183,129266.5813,295693644.5194,295705128.4343,295702197.0841,295715846.8606,130678.6161,295709987.6653,3291.9622,-3345.3947,-1998.4530,-2220.6991,-3680.2991,2275.9615,-3452.3088,1872.6628,1031.7173,1289.8460,-6530.0017,-538.5804,1591.6198,-548.4131,-632.9178,-3358.8869,4722.2992,-1608.3468,2621.5187,-4109.6530,-1434.8372,5467.0848,-4919.0693,291.6614,2641.2370,5106.8090,-6451.8369,3911.2837,6139.0882,2598.4964,-3021.3698,3062.6939,549.8427,4762.6593,-4636.2758,2707.6662,-993.4367,-3049.6669,-5483.9597,-4396.2953,5321.0982,4555.8316,-3793.1540,3926.4494,2789.4385,-36.5597,5521.3447,-5439.2889,-532.4676,-3.3408,1059.3276,-5456.5833,5209.1446,3836.6677,4990.6668,5424.4253,5033.1944,4104.4696,4404.2083,-1618.9901,-6270.7164,2657.0464,2602.4967,-1742.9873,1694.6784,4571.0265,4609.5729,-5529.6005,5098.6872,-5285.6511,1150.0434,4886.2966,-4894.5092,-4878.2479,4099.5315,2320.8389,959.4110,3917.7549,2.5165,-5070.6572,-2585.4787,-5277.4277,-935.4982,-4313.8774,6523.2312,1668.3455,-4515.0493,2143.0667,4220.9561,-5397.3084,3637.3779,5212.9839,544.7174,0.0000,1703.8238,-2547.9940,-1520.5841,-2704.0236,5523.8656,1684.6205,-188015.5013,-187724.1132,-189402.9618,-183248.5426,-183649.9910,-194237.8228,-195562.1510,-189481.7843,-136138499.6102,-136162358.7189,-136164973.5493,-136144422.9775,-188380.1813,-136150750.3446,
600.000,4260.6181,5711.0482,-6833.7101,-987.7926,-5114.3628,-6743.4341,1858.1564,1399.9324,-6035.8204,-5124.9937,2956.0644,863.3675,6271.3708,-104.6534,5998.2876,-5481.6500,-450.1540,-5606.0091,5777.2807,-3366.3443,1434.8324,-4560.1319,4195.5392,6496.4876,-136.2006,5456.2968,2989.7086,-793.5320,4443.9032,6797.6556,-278.3897,1793.0278,-6447.6096,4354.3881,3938.4643,4790.4221,1376.7042,-2332.8321,-3022.1079,4016.7035,2012.4548,-913.7204,-3858.6338,1721.1497,6120.7993,6421.0463,-3841.5750,-1442.4317,1342.9037,-2031.5312,4036.2045,4477.9915,4042.1000,-5947.6451,3838.1999,-3239.4176,2880.3064,-6290.5734,5671.2894,6608.1847,4187.7453,5174.8782,5833.5832,-6129.2484,-4755.2083,-4894.9819,31.0045,-4060.8018,5099.2798,-4086.2442,-411.7408,116.3651,1917.6356,-2865.7253,194.5953,4823.1156,4420.4295,2841.3208,-6108.0295,1486.7084,4153.7972,-4073.8914,-5202.0873,5299.4870,-2030.6428,5490.0199,-1401.9688,5704.4168,5738.6024,4481.3316,-2901.9302,1020.7770,679.2561,0.0000,5635.9434,-951.9408,-6080.9579,6751.8598,4281.2423,2751.7912,-328199.6649,-353799.6927,-334139.9051,-331090.0584,-339237.3459,-336296.3553,-337998.0281,-335792.9612,-157013597.6769,-157059883.2333,-157005871.9250,-157022180.3183,-335699.6900,-157013072.7576,5083.5336,-3177.3198,992.9363,-5732.2566,1490.2275,1421.9919,-4400.6518,-5996.6807,3277.0628,3582.2305,1147.5528,-6469.4574,211.4135,-6797.3289,-2456.1037,-3835.7217,-5289.3811,-2825.1596,-3669.4719,-3896.9508,-6742.8546,-471.2525,3945.4609,-1651.8280,-5724.9066,856.2500,2426.7318,-5031.1652,2256.3940,-617.0006,-5354.4566,5022.9775,860.2431,-3807.4582,1910.3834,-4886.6894,-6628.3271,4710.4642,-3065.8526,-4687.6173,5301.2082,4303.9541,-3023.5422,-4472.1312,-3182.1184,2143.6336,2229.6393,3959.3883,6497.7166,6361.6122,-5558.3557,2074.1059,866.2873,-2270.9089,1680.0834,-2753.0914,-3003.1699,1016.5930,-2458.2732,2024.5574,1502.7640,2639.2961,-3610.1173,-1210.6665,4882.7439,-2640.7102,5092.4606,1874.8825,2147.9645,-553.1617,-6396.1974,-4229.7053,-3760.6026,-3119.3863,5032.0096,-3368.5399,-4593.9940,-3865.6045,-2696.0652,3917.2741,3702.6971,-650.6760,-3918.2868,2838.5097,-2437.7053,2262.9360,4880.6741,-2016.1851,-2017.8420,2374.0585,5916.2681,-5261.8891,6472.3364,0.0000,4017.7801,-6774.1161,928.5940,-894.7884,1273.4277,-5422.3903,129719.3441,115768.8049,129496.0217,126763.6370,129499.4618,128489.6343,120232.1516,122478.0359,292337035.6360,292347545.6211,292345734.7597,292358934.9582,123628.5532,292353396.3248,2022.3577,-2090.1753,-508.6681,-3742.8552,-4440.5433,519.3016,-5049.4359,3172.4167,-781.3413,2693.2258,-6184.3076,-2293.3432,2942.0085,1264.6546,-2119.4730,-1753.1411,4451.3951,-2955.9836,1213.9475,-4643.6372,371.1406,5077.9291,-3838.4151,-1258.0931,3758.5942,4145.2968,-5786.2164,4517.9625,4819.9238,1185.8489,-4355.3300,4389.4823,2044.0596,3617.0607,-5361.7452,1003.3400,565.8225,-4374.1709,-5418.3219,-3078.1931,3840.8136,5326.3650,-4890.6123,4976.7345,616.0111,1490.2369,5279.7204,-5488.4538,-2019.1246,1785.3685,-757.6502,-4851.7098,5524.3257,2742.1320,5479.1950,5353.0158,5478.3434,2681.9789,3083.1994,182.5224,-5348.4840,3775.3323,885.2007,-3066.4952,168.6681,4002.9879,4692.3951,-5284.8135,4139.1814,-5463.1369,2568.8002,5450.2210,-5458.8609,-5461.4159,4591.9185,3522.1524,2672.6874,4971.3332,-1790.5605,-5514.4975,-4025.7301,-5478.2768,-2380.1297,-2980.1146,6175.5114,3607.2218,-4729.9009,3387.1669,3311.9483,-4704.7338,2091.1123,4340.2240,2296.1693,0.0000,-531.4106,-1127.2009,-3162.1438,-1308.8777,5281.6455,3296.5022,-188080.7909,-187761.8472,-189335.5947,-183409.0496,-183544.3497,-194063.3602,-195736.5689,-189820.6032,-136135725.4243,-136159748.1468,-136161828.7454,-136141866.5183,-188403.4131,-136147949.6990,
