sl_5_86400_20260920 Coordinates.csv
2026/09/20 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:27 2024,
Start: 2026/09/20 07:47:00.00, Stop: 2026/09/21 07:47:00.00,
TIME_UNITS,STARLINK-11133 [DTC] - X-Coordinate,STARLINK-31939 - X-Coordinate,STARLINK-30131 - X-Coordinate,STARLINK-1336 - X-Coordinate,STARLINK-30957 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-11133 [DTC] - Y-Coordinate,STARLINK-31939 - Y-Coordinate,STARLINK-30131 - Y-Coordinate,STARLINK-1336 - Y-Coordinate,STARLINK-30957 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-11133 [DTC] - Z-Coordinate,STARLINK-31939 - Z-Coordinate,STARLINK-30131 - Z-Coordinate,STARLINK-1336 - Z-Coordinate,STARLINK-30957 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4295.9057,1078.6726,-6209.4688,6340.4949,-5667.1606,354811.5295,352506.9053,357590.9777,354773.9677,360885.5467,358815.0782,352075.6139,355546.0859,-240907314.7071,-240888053.8550,-240885528.6950,-240896039.5273,354044.3547,-240900991.8254,-758.6237,5797.2789,792.8690,1840.9403,-442.1049,56837.2802,85465.8382,64559.1311,63806.3869,69878.9510,68101.4614,73096.9015,68551.5961,6360641.3855,6423409.8978,6398791.1121,6390093.3193,69549.2206,6380040.8600,-5136.8682,3337.8618,2956.8241,1965.5596,3963.7683,-179214.1364,-178809.3336,-180678.6275,-175605.4893,-175178.1098,-185617.3111,-187626.1132,-180380.7987,96802961.0079,96809855.0861,96794761.3864,96801786.7540,-180179.0780,96803991.6035,
3600.000,-4496.4111,-3620.6566,3614.5126,-4479.9998,4025.8959,330144.3392,320485.4597,327890.4167,325630.2679,332543.6142,330438.1842,324146.7372,323855.7895,-234305569.7165,-234298777.3773,-234292369.6974,-234302669.7328,325550.1061,-234300407.4245,4776.5045,-1861.3447,-3579.9054,1028.8731,-3265.0134,145979.2894,172290.9487,150400.5559,151033.0743,156624.1459,155125.7395,158850.9938,156554.2297,-56258374.3405,-56192449.6454,-56217800.9368,-56231994.7214,156036.8616,-56238718.9328,1525.3443,-5425.1055,-4707.6955,-5139.7114,-4614.4360,-179113.7598,-178405.1719,-178933.3842,-177169.5139,-173475.3443,-182153.1591,-188417.4630,-179621.8259,96774728.3202,96776090.7391,96760209.9655,96766681.2404,-179629.1449,96772631.5946,
7200.000,2219.0856,5574.8197,-376.7576,1623.9543,-1950.9396,283006.0836,267495.6110,277166.4249,275161.7503,283218.0681,279307.7682,275767.9714,278069.4430,-211709933.5270,-211716169.7132,-211705294.8384,-211710132.2756,276288.6545,-211705904.2201,-5369.4923,-2278.6175,5928.4072,-4539.1993,6178.5021,226664.7629,248267.4876,226852.5084,229659.6142,233545.7757,232235.9132,235126.9009,232728.2508,-115021823.6376,-114956500.7799,-114982587.7513,-115005276.1675,232687.9952,-115002452.1409,3399.1630,3102.8042,3553.1518,4913.0440,2464.6856,-179021.9768,-178002.3669,-177360.1881,-179533.9901,-172241.1350,-177906.4697,-188503.8407,-178677.6836,96746345.5472,96742292.7903,96726054.9505,96735827.3192,-179064.7968,96741257.2890,
10800.000,2301.0973,-4949.9823,-2244.7245,659.5718,-204.6804,215721.7066,196969.1911,208611.2178,207898.3291,216108.4337,207005.3696,209802.9079,207791.8856,-174667172.4395,-174685765.2051,-174669426.3934,-174661777.2331,209370.3378,-174663985.4737,3356.4057,4302.4374,-6549.4920,6699.1378,-6834.8561,293210.2807,308469.9352,288947.3042,296735.9548,295667.7067,293707.5346,297166.2971,294086.3567,-165918973.6857,-165857991.3547,-165884470.5778,-165907949.7252,294609.4994,-165900341.5301,-5372.1448,1712.2326,-236.5740,-1483.2498,1152.1846,-178913.9188,-177596.9993,-176229.4462,-179906.3650,-171460.5263,-176969.7477,-187928.3017,-179074.6191,96717618.9715,96708474.9746,96692425.5008,96710921.7490,-178486.0720,96709868.7074,
14400.000,-6144.0654,1061.4081,3971.3272,-2215.1498,2603.9065,131558.1456,113458.7413,126624.4981,128491.9827,135508.8101,124578.3485,130231.0853,130291.4609,-125709913.6657,-125739059.4763,-125716041.5521,-125700206.0910,129033.7665,-125707091.6001,-813.1317,-4269.9475,4659.3908,-5822.6963,4960.1625,340045.0078,349000.1170,332636.5559,342961.2827,338977.3058,336210.4227,340976.7868,338783.2204,-205477207.0703,-205423869.3651,-205449771.9790,-205461737.6700,337839.1945,-205459566.1646,2632.1409,-5161.5087,-3247.5343,-2951.6567,-4095.3116,-178639.7630,-177186.1025,-175689.1370,-176811.5845,-171143.3605,-180172.2970,-186696.4860,-176960.5301,96688376.2169,96674649.9942,96659466.3028,96685628.6502,-177893.0098,96678465.8706,
18000.000,6149.7328,3885.7944,-4981.5980,3620.5980,-4961.4858,37793.0135,22342.3206,36505.0531,40123.7142,46535.8570,36074.8299,41939.9023,39599.0433,-68183462.4062,-68220464.5267,-68189675.6914,-68175635.8799,40377.7498,-68180466.1981,-1342.7847,3361.0153,-901.0085,2216.8482,-1641.9543,358413.1611,367234.4012,355094.2622,365924.3477,360656.2296,357535.9470,363593.9424,358478.3765,-230998924.1544,-230955761.3946,-230979305.1616,-230976890.8900,359599.3902,-230982257.1176,2388.8074,4413.3723,4717.8056,5417.2101,4549.2130,-177004.7380,-176767.3192,-175725.1630,-173959.6375,-171327.7606,-182610.9731,-184778.2383,-178396.9652,96658477.4123,96640829.8055,96627342.0200,96656780.9965,-177285.6502,96647048.7995,
21600.000,-2203.4869,-6492.8141,5298.1291,-4969.4485,6369.9464,-50821.1285,-70524.1244,-55937.7410,-51320.8752,-45222.1700,-54500.9862,-49534.9695,-50651.3794,-6017204.4711,-6058804.8029,-6019738.9505,-6015201.6599,-50961.9421,-6013574.8132,3469.3153,-1950.3433,-2999.9726,1984.2800,-1542.1558,352688.0437,361988.0440,354908.7420,365315.2403,359229.6662,356491.6402,363252.6447,359643.6034,-240745463.5832,-240714012.2957,-240732574.3264,-240720124.2173,358475.4782,-240729488.5494,-5341.4185,-111.8140,-3310.7864,-4348.7035,-2276.8004,-175106.0034,-176338.6859,-176165.1396,-171662.6812,-172091.1756,-184111.4682,-182101.6123,-175290.2146,96627824.2526,96607025.8653,96596238.7560,96624884.8784,-176664.0346,96615617.5148,
25200.000,-2568.4359,5206.2364,-4333.5161,5131.1764,-5704.9304,-134530.6762,-159184.0091,-144797.2798,-139787.6129,-134167.2425,-141978.5692,-138280.7132,-139049.0255,56543782.3578,56501033.9682,56547767.8053,56539726.1407,-139170.5150,56548304.5985,-5070.0356,-613.3425,5402.1999,-4581.2828,3693.2773,327654.2591,333586.4587,332145.1108,341499.0674,334609.5783,333092.8662,339399.9529,333586.7662,-234055511.3852,-234036233.1301,-234046555.9472,-234031617.9584,334508.0799,-234039756.1234,3607.8030,-4302.4782,-148.6291,396.2862,-1391.3834,-173688.0490,-175898.4878,-176724.6049,-169874.2265,-173569.4588,-184816.7299,-178551.3580,-177523.5441,96596366.3654,96573249.3478,96566356.2837,96590767.1353,-176028.2050,96584172.0373,
28800.000,4935.4246,-1559.2498,1692.9383,-2985.2591,2779.1381,-209762.7571,-237962.4735,-224455.8697,-219511.3803,-215591.7299,-221060.8705,-218185.0373,-219029.0420,115228579.4883,115187974.2991,115240149.3672,115221617.3880,-218624.0785,115233985.2936,4404.9006,4032.6389,-5730.5269,4915.0831,-4762.0041,283887.1429,283839.2342,288291.5913,296118.5240,288078.5084,288661.8268,292212.8466,289835.0930,-211389944.4673,-211382278.1605,-211380984.6267,-211371144.1190,289192.7322,-211373870.3916,1259.3884,5212.0676,3494.5413,3787.2604,4197.3461,-172500.2417,-175445.1531,-177083.2659,-168554.5627,-175848.2642,-184817.2812,-174219.0062,-173715.9917,96564104.5752,96539511.3432,96537876.2902,96555170.1283,-175378.2045,96552712.3879,
