sl_100_5400_20260101 Coordinates.csv
2026/01/01 07:47:00.0000 UTC

Generated: Tue Oct  8 15:36:08 2024,
Start: 2026/01/01 07:47:00.00, Stop: 2026/01/01 09:17:00.00,
TIME_UNITS,STARLINK-2290 - X-Coordinate,STARLINK-5773 - X-Coordinate,STARLINK-2501 - X-Coordinate,STARLINK-5383 - X-Coordinate,STARLINK-5589 - X-Coordinate,STARLINK-5793 - X-Coordinate,STARLINK-31204 - X-Coordinate,STARLINK-1123 - X-Coordinate,STARLINK-31940 - X-Coordinate,STARLINK-5090 - X-Coordinate,STARLINK-3682 - X-Coordinate,STARLINK-5670 - X-Coordinate,STARLINK-30426 - X-Coordinate,STARLINK-1644 - X-Coordinate,STARLINK-4623 - X-Coordinate,STARLINK-5076 - X-Coordinate,STARLINK-1305 - X-Coordinate,STARLINK-2732 - X-Coordinate,STARLINK-3590 - X-Coordinate,STARLINK-3696 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-2447 - X-Coordinate,STARLINK-3202 - X-Coordinate,STARLINK-1710 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-3743 - X-Coordinate,STARLINK-11126 [DTC] - X-Coordinate,STARLINK-5722 - X-Coordinate,STARLINK-32001 - X-Coordinate,STARLINK-31093 - X-Coordinate,STARLINK-5495 - X-Coordinate,STARLINK-1680 - X-Coordinate,STARLINK-30090 - X-Coordinate,STARLINK-4072 - X-Coordinate,STARLINK-5669 - X-Coordinate,STARLINK-3689 - X-Coordinate,STARLINK-31478 - X-Coordinate,STARLINK-1891 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-2580 - X-Coordinate,STARLINK-5786 - X-Coordinate,STARLINK-5530 - X-Coordinate,STARLINK-1156 - X-Coordinate,STARLINK-30252 - X-Coordinate,STARLINK-31291 - X-Coordinate,STARLINK-32232 - X-Coordinate,STARLINK-4360 - X-Coordinate,STARLINK-2354 - X-Coordinate,STARLINK-31403 - X-Coordinate,STARLINK-4204 - X-Coordinate,STARLINK-5675 - X-Coordinate,STARLINK-4404 - X-Coordinate,STARLINK-1930 - X-Coordinate,STARLINK-4293 - X-Coordinate,STARLINK-4598 - X-Coordinate,STARLINK-1464 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-3811 - X-Coordinate,STARLINK-32089 - X-Coordinate,STARLINK-6202 - X-Coordinate,STARLINK-3587 - X-Coordinate,STARLINK-31625 - X-Coordinate,STARLINK-5902 - X-Coordinate,STARLINK-2002 - X-Coordinate,STARLINK-4748 - X-Coordinate,STARLINK-30773 - X-Coordinate,STARLINK-4754 - X-Coordinate,STARLINK-32082 - X-Coordinate,STARLINK-2231 - X-Coordinate,STARLINK-2018 - X-Coordinate,STARLINK-31649 - X-Coordinate,STARLINK-31993 - X-Coordinate,STARLINK-3111 - X-Coordinate,STARLINK-4747 - X-Coordinate,STARLINK-1456 - X-Coordinate,STARLINK-3857 - X-Coordinate,STARLINK-4455 - X-Coordinate,STARLINK-3993 - X-Coordinate,STARLINK-30784 - X-Coordinate,STARLINK-5929 - X-Coordinate,STARLINK-3553 - X-Coordinate,STARLINK-3176 - X-Coordinate,STARLINK-3820 - X-Coordinate,STARLINK-4580 - X-Coordinate,STARLINK-4534 - X-Coordinate,STARLINK-4024 - X-Coordinate,STARLINK-4060 - X-Coordinate,STARLINK-1213 - X-Coordinate,STARLINK-30412 - X-Coordinate,STARLINK-5870 - X-Coordinate,STARLINK-31765 - X-Coordinate,STARLINK-31494 - X-Coordinate,STARLINK-5581 - X-Coordinate,STARLINK-5665 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-1865 - X-Coordinate,STARLINK-6289 - X-Coordinate,STARLINK-4397 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2290 - Y-Coordinate,STARLINK-5773 - Y-Coordinate,STARLINK-2501 - Y-Coordinate,STARLINK-5383 - Y-Coordinate,STARLINK-5589 - Y-Coordinate,STARLINK-5793 - Y-Coordinate,STARLINK-31204 - Y-Coordinate,STARLINK-1123 - Y-Coordinate,STARLINK-31940 - Y-Coordinate,STARLINK-5090 - Y-Coordinate,STARLINK-3682 - Y-Coordinate,STARLINK-5670 - Y-Coordinate,STARLINK-30426 - Y-Coordinate,STARLINK-1644 - Y-Coordinate,STARLINK-4623 - Y-Coordinate,STARLINK-5076 - Y-Coordinate,STARLINK-1305 - Y-Coordinate,STARLINK-2732 - Y-Coordinate,STARLINK-3590 - Y-Coordinate,STARLINK-3696 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-2447 - Y-Coordinate,STARLINK-3202 - Y-Coordinate,STARLINK-1710 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-3743 - Y-Coordinate,STARLINK-11126 [DTC] - Y-Coordinate,STARLINK-5722 - Y-Coordinate,STARLINK-32001 - Y-Coordinate,STARLINK-31093 - Y-Coordinate,STARLINK-5495 - Y-Coordinate,STARLINK-1680 - Y-Coordinate,STARLINK-30090 - Y-Coordinate,STARLINK-4072 - Y-Coordinate,STARLINK-5669 - Y-Coordinate,STARLINK-3689 - Y-Coordinate,STARLINK-31478 - Y-Coordinate,STARLINK-1891 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-2580 - Y-Coordinate,STARLINK-5786 - Y-Coordinate,STARLINK-5530 - Y-Coordinate,STARLINK-1156 - Y-Coordinate,STARLINK-30252 - Y-Coordinate,STARLINK-31291 - Y-Coordinate,STARLINK-32232 - Y-Coordinate,STARLINK-4360 - Y-Coordinate,STARLINK-2354 - Y-Coordinate,STARLINK-31403 - Y-Coordinate,STARLINK-4204 - Y-Coordinate,STARLINK-5675 - Y-Coordinate,STARLINK-4404 - Y-Coordinate,STARLINK-1930 - Y-Coordinate,STARLINK-4293 - Y-Coordinate,STARLINK-4598 - Y-Coordinate,STARLINK-1464 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-3811 - Y-Coordinate,STARLINK-32089 - Y-Coordinate,STARLINK-6202 - Y-Coordinate,STARLINK-3587 - Y-Coordinate,STARLINK-31625 - Y-Coordinate,STARLINK-5902 - Y-Coordinate,STARLINK-2002 - Y-Coordinate,STARLINK-4748 - Y-Coordinate,STARLINK-30773 - Y-Coordinate,STARLINK-4754 - Y-Coordinate,STARLINK-32082 - Y-Coordinate,STARLINK-2231 - Y-Coordinate,STARLINK-2018 - Y-Coordinate,STARLINK-31649 - Y-Coordinate,STARLINK-31993 - Y-Coordinate,STARLINK-3111 - Y-Coordinate,STARLINK-4747 - Y-Coordinate,STARLINK-1456 - Y-Coordinate,STARLINK-3857 - Y-Coordinate,STARLINK-4455 - Y-Coordinate,STARLINK-3993 - Y-Coordinate,STARLINK-30784 - Y-Coordinate,STARLINK-5929 - Y-Coordinate,STARLINK-3553 - Y-Coordinate,STARLINK-3176 - Y-Coordinate,STARLINK-3820 - Y-Coordinate,STARLINK-4580 - Y-Coordinate,STARLINK-4534 - Y-Coordinate,STARLINK-4024 - Y-Coordinate,STARLINK-4060 - Y-Coordinate,STARLINK-1213 - Y-Coordinate,STARLINK-30412 - Y-Coordinate,STARLINK-5870 - Y-Coordinate,STARLINK-31765 - Y-Coordinate,STARLINK-31494 - Y-Coordinate,STARLINK-5581 - Y-Coordinate,STARLINK-5665 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-1865 - Y-Coordinate,STARLINK-6289 - Y-Coordinate,STARLINK-4397 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2290 - Z-Coordinate,STARLINK-5773 - Z-Coordinate,STARLINK-2501 - Z-Coordinate,STARLINK-5383 - Z-Coordinate,STARLINK-5589 - Z-Coordinate,STARLINK-5793 - Z-Coordinate,STARLINK-31204 - Z-Coordinate,STARLINK-1123 - Z-Coordinate,STARLINK-31940 - Z-Coordinate,STARLINK-5090 - Z-Coordinate,STARLINK-3682 - Z-Coordinate,STARLINK-5670 - Z-Coordinate,STARLINK-30426 - Z-Coordinate,STARLINK-1644 - Z-Coordinate,STARLINK-4623 - Z-Coordinate,STARLINK-5076 - Z-Coordinate,STARLINK-1305 - Z-Coordinate,STARLINK-2732 - Z-Coordinate,STARLINK-3590 - Z-Coordinate,STARLINK-3696 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-2447 - Z-Coordinate,STARLINK-3202 - Z-Coordinate,STARLINK-1710 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-3743 - Z-Coordinate,STARLINK-11126 [DTC] - Z-Coordinate,STARLINK-5722 - Z-Coordinate,STARLINK-32001 - Z-Coordinate,STARLINK-31093 - Z-Coordinate,STARLINK-5495 - Z-Coordinate,STARLINK-1680 - Z-Coordinate,STARLINK-30090 - Z-Coordinate,STARLINK-4072 - Z-Coordinate,STARLINK-5669 - Z-Coordinate,STARLINK-3689 - Z-Coordinate,STARLINK-31478 - Z-Coordinate,STARLINK-1891 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-2580 - Z-Coordinate,STARLINK-5786 - Z-Coordinate,STARLINK-5530 - Z-Coordinate,STARLINK-1156 - Z-Coordinate,STARLINK-30252 - Z-Coordinate,STARLINK-31291 - Z-Coordinate,STARLINK-32232 - Z-Coordinate,STARLINK-4360 - Z-Coordinate,STARLINK-2354 - Z-Coordinate,STARLINK-31403 - Z-Coordinate,STARLINK-4204 - Z-Coordinate,STARLINK-5675 - Z-Coordinate,STARLINK-4404 - Z-Coordinate,STARLINK-1930 - Z-Coordinate,STARLINK-4293 - Z-Coordinate,STARLINK-4598 - Z-Coordinate,STARLINK-1464 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-3811 - Z-Coordinate,STARLINK-32089 - Z-Coordinate,STARLINK-6202 - Z-Coordinate,STARLINK-3587 - Z-Coordinate,STARLINK-31625 - Z-Coordinate,STARLINK-5902 - Z-Coordinate,STARLINK-2002 - Z-Coordinate,STARLINK-4748 - Z-Coordinate,STARLINK-30773 - Z-Coordinate,STARLINK-4754 - Z-Coordinate,STARLINK-32082 - Z-Coordinate,STARLINK-2231 - Z-Coordinate,STARLINK-2018 - Z-Coordinate,STARLINK-31649 - Z-Coordinate,STARLINK-31993 - Z-Coordinate,STARLINK-3111 - Z-Coordinate,STARLINK-4747 - Z-Coordinate,STARLINK-1456 - Z-Coordinate,STARLINK-3857 - Z-Coordinate,STARLINK-4455 - Z-Coordinate,STARLINK-3993 - Z-Coordinate,STARLINK-30784 - Z-Coordinate,STARLINK-5929 - Z-Coordinate,STARLINK-3553 - Z-Coordinate,STARLINK-3176 - Z-Coordinate,STARLINK-3820 - Z-Coordinate,STARLINK-4580 - Z-Coordinate,STARLINK-4534 - Z-Coordinate,STARLINK-4024 - Z-Coordinate,STARLINK-4060 - Z-Coordinate,STARLINK-1213 - Z-Coordinate,STARLINK-30412 - Z-Coordinate,STARLINK-5870 - Z-Coordinate,STARLINK-31765 - Z-Coordinate,STARLINK-31494 - Z-Coordinate,STARLINK-5581 - Z-Coordinate,STARLINK-5665 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-1865 - Z-Coordinate,STARLINK-6289 - Z-Coordinate,STARLINK-4397 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,6663.9128,-3277.5153,-2624.1893,121.2922,5785.4518,1080.3158,2216.4458,-4656.2625,-5467.6937,-4771.6672,-3873.2487,4716.8335,1828.0060,3544.6319,-6414.8414,2717.2230,3957.8575,-429.4048,3887.8924,-1863.9931,3120.9058,4971.1631,5025.4247,-1536.8756,-3032.9627,5251.5395,0.0000,497.8124,-5171.7228,4482.4468,4668.8642,-147.8347,5423.0532,5580.9546,2877.7166,210.5815,112.5690,-4254.9834,2093.2411,4370.1354,-4328.9937,-1412.5047,-3516.9887,-3716.1354,3318.5650,-4878.2878,-2425.9812,4.5266,-2557.4944,5376.8046,-2336.3317,-5046.7961,-3254.3088,-4234.1970,2055.3305,2872.7556,-4789.6970,-2559.6400,2443.6717,4180.2930,5327.2349,-3949.7157,-4292.0670,5821.8704,3841.6092,5134.4794,727.6252,-5385.7731,-1997.4544,-1834.6533,5351.1644,1476.3706,3188.5144,313.1104,3099.9887,-4218.9756,267.7160,-3939.3080,-911.7138,-5534.5474,-4033.9308,-5576.0146,-564.1138,-4257.9689,3923.0261,117.6766,4335.2238,6754.1657,111.4939,0.0000,4095.2819,6930.8538,-5997.1216,-4427.8810,64.7221,-5179.5208,6386.0019,-2338.5097,5055.4874,-5112.5275,288813.5749,272428.4845,275970.9172,278631.8265,271375.8852,274043.3993,270202.7955,272344.2057,-132052146.8539,-132071549.0652,-132046588.4714,-132036757.3215,273378.4562,-132038982.0489,-1177.8596,5827.4050,3574.0539,6848.0319,1133.2240,4965.8973,4747.4756,524.7513,3698.5485,1701.2348,-4948.3902,-2854.4543,-4148.4943,-5251.9611,-2351.6237,-2879.6158,-5459.9295,4676.7219,2221.5834,-6380.1159,-3972.4195,-4420.3367,-477.7010,-5735.5975,-3589.5835,3837.2085,0.0000,5889.9889,-798.8329,3188.6578,4595.9484,-5880.8380,-2983.8656,-1675.4396,6245.5831,6891.1736,-4946.8919,2342.1927,2419.0647,-4618.1431,-984.3617,-4910.9109,707.2657,2825.6707,-5596.3133,1230.1191,-6352.1197,6761.2265,-4646.2849,2115.8105,4481.8303,-508.8432,2533.7684,5104.2821,-4032.9305,-3045.8172,-1442.2631,-5607.1873,-4830.7276,-2628.4015,-3457.8740,5661.3805,2188.3756,3482.9164,3651.2616,2344.8487,4495.2655,-1423.8584,4480.7506,-5274.7358,-3788.9380,-3981.8510,2551.2498,6500.7741,5800.9558,-2114.2915,-4835.0643,1522.9577,3715.0849,1730.3032,-5446.9967,4149.5600,6874.3470,-2777.9372,2710.0746,5108.7195,-4571.6771,857.0116,-6825.2292,0.0000,2873.5660,238.4246,-2799.5427,3291.0628,-6129.6547,115.8093,1219.0775,-3431.4072,-2264.0280,2060.3133,-175765.1204,-163458.4627,-162406.9636,-165802.1476,-161353.5293,-163118.2015,-170694.4575,-168264.4728,302659128.0552,302653906.3525,302658038.7724,302640172.4213,-167856.0774,302645799.3684,-1013.3118,1865.2066,-5282.3805,1098.5377,3628.4430,-4720.0065,4518.0813,-5078.9980,-1724.2978,4715.8329,2862.6820,4196.8660,-5135.7056,-2775.7900,1261.8278,-5709.0029,-1523.2966,-5107.4285,5252.5406,1933.9745,4716.1438,-1841.6974,-4727.3151,-3563.8938,5064.7844,-2342.5569,0.0000,-3626.4662,-4434.4788,4207.2604,-2386.3359,3637.7040,-3130.2670,-3724.9804,825.9338,-474.9392,4589.4118,4733.2883,-6168.8097,2683.4929,-5302.6672,4669.6694,-5917.1483,5013.3331,2396.4738,-4666.0565,-450.0063,1545.3617,-4397.0547,-3630.8014,-4726.3175,-4727.0974,5572.4302,1929.4307,5209.4388,-5509.1218,4770.8430,3154.5711,-4326.4026,-4840.5866,2473.5037,-696.6974,-4954.8191,-673.9127,-4475.0513,3994.8802,5183.7765,3978.3868,4867.1434,3919.7108,2118.4693,5429.0930,5421.9457,-1691.8555,2133.3510,-5061.8678,4899.1416,-5465.9724,-5793.7601,3759.5604,-1006.2684,-44.7963,-376.6235,-4690.5982,-5020.0518,-4659.5966,2841.0077,1195.0993,-1103.5226,0.0000,4662.3621,95.5953,1628.6750,3995.7964,3310.7051,-4616.1875,-2213.8411,-5515.5720,-4176.5875,-4226.0096,168876.7246,163716.3280,163603.4269,170052.9700,169315.2020,158663.8749,157751.0236,166150.9590,-144919904.6362,-144939689.7394,-144896247.2976,-144917634.8962,164750.3285,-144911755.1215,
300.000,5849.0077,-1963.3808,-526.6650,1626.6397,6449.0884,3124.3937,4128.8858,-4993.3156,-4626.4443,-3893.7191,-5160.4385,3960.4055,-331.4167,2654.5588,-5951.5883,650.1131,2992.6123,1551.8629,4135.1997,-3110.3787,2164.6739,4242.3984,5501.4983,-2662.5036,-3851.1490,6216.2484,0.0000,2299.4503,-4294.7183,5899.8298,5403.6872,-1596.3907,3836.0850,5706.8029,4031.3789,1405.5565,-2050.9793,-2424.2218,4053.3183,3655.1092,-4002.5096,-3429.3312,-4496.8861,-1776.9620,1521.5257,-4036.3536,-3471.0326,-451.3568,-4284.9878,6337.7523,-1117.6251,-5044.1754,-4837.2400,-2730.5808,-100.1500,1382.1467,-4257.9053,-4223.7244,336.9340,3777.1534,3736.0956,-2440.9378,-4008.7998,6428.2367,5362.2460,4737.4259,2705.7590,-4664.8458,86.7383,-3463.0319,3900.4583,-413.1388,4504.2562,1554.3311,4312.0674,-5556.1626,-1494.1697,-2680.2308,-992.5882,-5649.5022,-4958.9388,-4913.5008,649.0534,-5724.1981,4147.5344,1818.6743,2661.3583,6878.0103,-1097.9917,0.0000,5607.8141,6624.0485,-6671.4826,-3532.1341,-1645.1311,-5201.4941,6818.7161,-4034.8014,3540.7811,-3764.7129,292479.1969,276097.0081,279508.3887,282031.1376,274770.2750,277430.4250,273692.6684,275591.8003,-138625723.5247,-138645119.4124,-138620809.5825,-138609652.1981,276800.6386,-138612597.7719,-2284.0776,6649.3055,4120.1604,6730.2072,-555.7252,4380.6486,4013.5537,2443.1814,5007.8163,3648.2214,-4439.4691,-4651.0779,-4097.7832,-6294.1947,-1497.2026,-2566.7392,-6223.7633,3893.2385,72.3610,-6185.0958,-5534.0990,-5441.9950,-2240.8390,-4291.2849,-1617.7288,2962.0619,0.0000,6063.7082,1031.3107,2289.6069,4393.8173,-4727.2210,-4067.5483,-3226.7464,5146.0608,6631.1824,-4657.4225,3403.0483,2296.9402,-5774.9871,1155.6428,-4306.0320,2300.1712,3740.6291,-5736.4234,3220.8820,-5698.7739,6888.2708,-4427.2508,548.7764,5840.0528,1629.8069,2975.4100,5287.5637,-4133.0711,-4554.1188,570.6008,-5167.3535,-5074.4787,-4446.4073,-4388.6480,6123.3682,4067.9617,2085.3868,2311.8311,459.7889,4686.5074,380.1643,4237.8151,-5348.4440,-4343.7224,-4897.2808,831.6431,5639.8150,5396.1430,-717.7481,-5538.4045,3299.2756,1614.3392,3293.7592,-4654.6340,4428.2205,6723.9449,-1708.7450,603.1323,5715.3266,-4774.8388,-349.0091,-6787.5703,0.0000,1833.4667,-1263.4260,-1402.5025,5002.1750,-6454.5971,2189.9681,-315.4464,-2104.6679,-3713.7280,1021.9530,-169629.0988,-157922.1698,-156692.6888,-160094.0499,-155579.8052,-157309.0543,-164909.0623,-162870.4281,299705536.5671,299699675.1782,299704542.0853,299686816.3498,-162103.4309,299692289.6998,-2722.7432,365.3153,-5505.4082,-442.8977,2458.4827,-4376.2493,3837.0090,-4103.8952,-200.8771,4408.8984,1174.3588,3272.7697,-5479.8218,-1079.7320,3252.9153,-6423.0583,278.5733,-5529.4585,5525.5439,155.7808,3532.8412,-54.3632,-3539.7201,-4739.7133,5502.5312,-591.8184,0.0000,-2454.6661,-5248.5487,2818.4576,-310.1979,4787.3007,-4105.7599,-2198.2904,2283.4790,1333.3620,4433.1370,5340.7224,-5155.6342,975.0103,-5519.9482,4198.3880,-4729.5754,5455.9815,3582.1858,-4518.0464,1372.1094,-694.1975,-3080.1726,-2467.1491,-3537.6667,-4469.1210,3981.8792,3501.0666,5525.2627,-5022.2392,5414.1074,1850.8248,-4707.7585,-3710.1459,3634.3925,-2167.2796,-3889.8263,884.1268,-3743.4306,5014.1933,4283.6206,4993.1307,5456.8630,2446.9799,3656.0415,4834.6787,5011.0736,-3317.1118,364.8439,-4061.4656,3817.4820,-5444.4221,-6678.7935,2242.3436,817.5152,-2139.9859,1432.9446,-3485.5690,-5510.7939,-3440.8891,4225.4478,-619.4773,712.7921,0.0000,3462.1828,1614.8614,98.2992,2988.1890,2045.5522,-4036.7812,-742.4784,-5191.3711,-4669.1031,-5747.5117,168916.0357,163802.5052,163730.7621,169961.0514,169487.9154,158894.0079,157632.4843,165877.3239,-144918565.0584,-144938263.9652,-144894874.8247,-144915671.9363,164789.5529,-144910221.4565,
600.000,4432.1113,-463.1561,1611.2950,2978.7771,6496.9339,4871.2926,5640.3004,-4873.2204,-3314.5638,-2678.3719,-5924.5444,2851.5156,-2464.4699,1511.9152,-4901.2247,-1502.9342,1725.9570,3410.5742,4032.7610,-4046.6960,1032.9920,3088.7501,5460.5140,-3577.1722,-4346.5178,6558.1299,0.0000,3861.6399,-3026.6129,6732.5021,5591.6141,-2934.5552,1882.2973,5281.6399,4814.1438,2475.3393,-4001.2546,-359.0338,5595.6081,2584.2377,-3340.2937,-5115.4236,-5060.7309,324.3545,-442.5589,-2833.2204,-4168.8010,-848.4915,-5566.9908,6661.4588,173.4580,-4596.5877,-5918.5531,-930.5669,-2248.1475,-198.9703,-3358.2597,-5467.2497,-1804.6753,3039.3882,1758.9023,-680.8876,-3368.9408,6381.0849,6377.0991,3918.1167,4393.8037,-3508.9060,2180.2142,-4714.1796,2043.1139,-2227.8119,5386.5551,2664.8958,5091.7131,-6361.9887,-3075.2204,-1205.3825,-873.3200,-5219.6391,-5382.4632,-3735.7520,1813.6433,-6627.7648,4024.4537,3310.2490,701.5938,6316.5989,-2206.1190,0.0000,6549.3179,5676.5863,-6664.0534,-2304.8433,-3181.6906,-4758.6690,6571.1750,-5359.5726,1707.7135,-1974.1721,296013.1982,279657.6117,282922.7630,285308.7625,278043.4369,280693.7658,277060.9686,278823.5325,-145133278.1506,-145152653.5024,-145129012.4942,-145116555.0818,280101.8457,-145120194.6375,-3186.9257,6828.4289,4315.6043,5960.5669,-2169.8104,3414.1263,2925.9999,4094.9068,5804.8386,5252.0737,-3498.1149,-5993.8959,-3691.1822,-6706.4925,-451.4976,-2076.3830,-6368.2123,2782.3142,-2081.4633,-5377.5876,-6548.7767,-5917.7499,-3754.5907,-2435.1209,498.5701,1797.4889,0.0000,5666.8338,2795.6234,1195.9571,3752.1875,-3129.3587,-4797.7213,-4438.8131,3539.8776,5708.0174,-3922.7929,4164.1155,2009.6640,-6348.8714,3193.9378,-3323.2899,3613.9160,4333.2455,-5349.4566,4903.9847,-4444.8914,6265.5025,-3794.6019,-1051.2765,6629.1986,3605.4213,3043.3561,4974.6921,-3883.4832,-5643.9364,2553.7837,-4240.0258,-4872.3744,-5813.3431,-4906.7905,6007.6243,5531.5846,466.6912,782.8035,-1501.0511,4453.9780,2183.3863,3632.8397,-4889.5328,-4500.7137,-5365.7341,-934.0109,4171.3997,4456.9317,708.4711,-5716.0851,4781.9862,-655.5782,4510.9955,-3378.6075,4280.2513,5901.9934,-508.6759,-1565.7502,5779.9860,-4545.6213,-1527.2124,-6072.2918,0.0000,644.4296,-2658.4362,136.8062,6200.0586,-6174.5529,4041.4391,-1811.3481,-618.1725,-4843.5875,-55.3761,-163416.0417,-152325.5843,-150911.4936,-154318.3707,-149739.5950,-151434.3488,-159050.2522,-157354.6760,296609185.4420,296602687.7960,296608258.0939,296590764.1523,-156281.1485,296596018.2659,-4129.4791,-1173.5574,-5131.9154,-1937.0165,1024.3954,-3565.4794,2743.3781,-2685.8390,1345.1045,3628.6607,-641.1189,1998.2103,-5218.2538,732.7768,4898.0061,-6457.1774,2050.2998,-5362.9969,5201.2660,-1639.1867,1968.5541,1738.8439,-1970.7187,-5407.8742,5347.1165,1222.8685,0.0000,-1020.2909,-5484.5904,1127.4062,1798.5951,5421.7065,-4643.1653,-434.4625,3495.7052,2997.3410,3764.0104,5339.8007,-3595.9644,-839.2422,-5144.0043,3276.5649,-3034.0844,5295.3928,4384.7120,-3872.3155,3039.3846,-2859.6056,-1427.4357,-1026.6108,-1968.4555,-3733.8258,1966.2997,4693.7104,5243.5404,-3996.0420,5474.4181,348.3039,-4585.7376,-2179.8148,4386.1199,-3406.4846,-2404.9599,2342.5126,-2612.1583,5493.7862,2919.6017,5453.9831,5458.6244,699.8718,4795.1370,3715.3727,4029.3901,-4552.3409,-1443.0382,-2624.5340,2320.2249,-4835.6121,-6855.6516,483.0571,2550.5242,-4008.0146,3087.2278,-1905.1595,-5411.2805,-1851.3303,5153.7536,-2367.2122,2452.0682,0.0000,1876.7226,2961.2900,-1443.1698,1643.9530,564.6610,-3027.0051,810.7061,-4306.1176,-4663.9248,-6659.6602,168954.9009,163893.8443,163859.9862,169863.8582,169656.8653,159129.8823,157519.3580,165521.4774,-144917221.3869,-144936836.5632,-144893508.1636,-144913671.5376,164828.6505,-144908687.4704,
