sl_10_86400_20261202 Coordinates.csv
2026/12/02 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:30 2024,
Start: 2026/12/02 07:47:00.00, Stop: 2026/12/03 07:47:00.00,
TIME_UNITS,STARLINK-30350 - X-Coordinate,STARLINK-11180 [DTC] - X-Coordinate,STARLINK-31908 - X-Coordinate,STARLINK-6256 - X-Coordinate,STARLINK-2660 - X-Coordinate,STARLINK-31252 - X-Coordinate,STARLINK-2392 - X-Coordinate,STARLINK-4145 - X-Coordinate,STARLINK-6359 - X-Coordinate,STARLINK-5709 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30350 - Y-Coordinate,STARLINK-11180 [DTC] - Y-Coordinate,STARLINK-31908 - Y-Coordinate,STARLINK-6256 - Y-Coordinate,STARLINK-2660 - Y-Coordinate,STARLINK-31252 - Y-Coordinate,STARLINK-2392 - Y-Coordinate,STARLINK-4145 - Y-Coordinate,STARLINK-6359 - Y-Coordinate,STARLINK-5709 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30350 - Z-Coordinate,STARLINK-11180 [DTC] - Z-Coordinate,STARLINK-31908 - Z-Coordinate,STARLINK-6256 - Z-Coordinate,STARLINK-2660 - Z-Coordinate,STARLINK-31252 - Z-Coordinate,STARLINK-2392 - Z-Coordinate,STARLINK-4145 - Z-Coordinate,STARLINK-6359 - Z-Coordinate,STARLINK-5709 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-2569.3684,1435.4109,892.6328,2257.9186,6700.6602,0.0000,2409.6676,565.3423,1028.1487,138.9599,-366266.6331,-369996.4920,-363907.6452,-364192.3527,-367993.8494,-367070.0337,-373830.3640,-368914.6141,-143188415.0992,-143180223.8143,-143202143.3533,-143197287.4339,-369895.1082,-143190359.6733,-5612.9713,-5547.3829,-5868.8963,-4598.5389,102.0815,0.0000,-5630.2970,-4817.1555,-5582.8239,5859.9190,-110760.1617,-92480.5043,-98194.1497,-100674.8573,-92926.8545,-95372.1723,-100270.6851,-98221.5593,-91819314.2598,-91805274.5227,-91790976.6784,-91792141.6418,-99529.8844,-91801314.0469,-3171.0405,-3427.3283,3439.6428,-4674.1441,-1503.4878,0.0000,-3211.8236,4909.2075,-3969.0025,-3690.8724,5722.4116,963.6328,2200.1061,6870.1238,7605.3584,-2743.7661,-5051.5790,3321.7545,38660035.1961,38632146.3589,38632670.5441,38650661.4664,2508.6160,38650569.9153,
3600.000,4941.0435,3038.3861,3023.3739,1035.6593,-5959.3547,0.0000,-982.9529,3461.3621,2878.1328,-2914.9117,-324940.4187,-332191.5958,-327115.9108,-328477.5653,-331480.3541,-330880.4934,-336275.7770,-333622.0108,-114458450.3631,-114446503.4149,-114471673.1436,-114468006.0794,-333194.2645,-114460081.0186,4858.6444,2726.0905,4052.2705,6281.1611,1614.6149,0.0000,6758.4701,2937.2928,4303.9389,-6265.5818,-199811.6911,-185365.7359,-189425.9232,-190922.8127,-182560.4586,-185043.4445,-189790.1883,-190712.1585,-125765939.6036,-125751895.7886,-125745530.3077,-125747086.9997,-189392.9048,-125748893.0323,-305.2333,5270.7526,-4653.2113,2732.8536,-3012.1989,0.0000,-1086.3979,-5210.3435,4587.3291,409.3139,4304.4438,-281.9293,1687.4513,3009.8829,6993.4887,-1473.7439,-8044.4484,-292.1008,38636564.5471,38612158.7091,38606221.4307,38620802.5619,803.3678,38625422.9162,
7200.000,-5497.4167,-6342.6046,-6151.0188,-3353.8664,2369.5208,0.0000,-1181.1806,-6437.0329,-5994.9138,4443.6344,-262730.2954,-273026.8654,-269378.4800,-272809.7866,-273606.9181,-273770.9865,-277536.6226,-275044.4755,-77920738.4532,-77905710.5420,-77929829.2669,-77922252.6361,-275048.8925,-77921642.0091,-2243.9111,503.6085,-1529.6079,-6005.1099,-3457.2011,0.0000,-4944.1587,-1225.7256,-2516.9559,4300.1306,-274932.6125,-268333.6357,-268668.3543,-269226.0612,-260315.9305,-264725.3034,-266845.4920,-265899.0915,-151096049.8317,-151080061.4038,-151082178.6849,-151084096.6055,-267188.2057,-151079610.8335,3578.8602,-2024.8619,2620.4195,854.9979,5429.9530,0.0000,4676.1607,2178.8401,-2386.9256,3106.2925,2799.8795,-623.6053,937.7349,-1610.5094,5902.3481,501.3756,-10351.9032,381.1191,38612390.6875,38593202.7126,38580705.9637,38594344.3425,-902.0097,38600294.2625,
10800.000,4817.0494,5201.3123,6691.2716,4620.0399,1753.0496,0.0000,4063.2504,6529.7107,6791.1052,-5049.8463,-183986.4185,-199702.6659,-194298.6816,-201953.8503,-197984.7159,-199080.3898,-201517.8442,-198805.2215,-36077616.9122,-36061462.6158,-36079967.8237,-36069866.7107,-199172.4695,-36077606.0725,-1653.8524,-2689.7728,-955.3593,3347.7587,5200.5145,0.0000,1654.4479,-352.2859,349.0173,-467.4996,-331505.4755,-332942.0065,-330846.0229,-328469.0288,-321128.8226,-330724.9284,-326619.0414,-328784.5953,-166083122.1039,-166063973.6381,-166072829.5701,-166068325.8251,-327900.7870,-166066785.6159,-4714.5310,-3207.7519,1205.6627,-3940.8063,-4132.2845,0.0000,-5347.4157,2216.9411,-1307.4252,-4718.3922,1225.3982,-1349.7285,-305.0006,-3844.9409,4346.6996,-1339.9474,-12014.0346,-4103.9586,38587451.7949,38574969.8987,38556321.2716,38574477.3638,-2607.3593,38575183.9666,
14400.000,-3496.8632,-178.0926,-4239.0018,-5119.7528,-4239.5774,0.0000,-6269.2805,-3798.0177,-5034.3728,4903.9318,-94002.0094,-112180.2979,-106596.1695,-115545.5233,-109406.8603,-110229.0774,-113117.0259,-110988.2550,8207372.4001,8222089.9945,8212619.0263,8214561.1386,-110423.6246,8208209.9642,5180.3858,4031.6091,3375.5759,684.0267,-5402.4562,0.0000,1223.7282,2458.6787,2257.3210,-3501.8758,-366169.1323,-375242.7859,-371905.9793,-366426.5983,-361049.3318,-372393.5155,-365444.0858,-367001.3704,-169708659.9405,-169686527.9279,-169698017.2704,-169686701.8391,-367608.7719,-169691894.5275,2999.5531,5306.4139,-4221.9697,4613.0426,-32.5485,0.0000,2638.9295,-5223.9323,4174.1563,3399.7466,-407.8368,-2757.2463,-2164.5780,-3012.4291,2316.4379,-6840.3709,-13033.9306,-2704.9177,38561736.7812,38556766.8998,38533271.0518,38555952.2182,-4312.5243,38550092.0404,
18000.000,1650.9292,-4572.7390,259.1500,4861.9013,4611.0298,0.0000,6070.3871,64.4308,1872.2551,-3714.4891,1325.6810,-16077.2320,-11854.7524,-20603.0208,-13517.1195,-13859.7018,-17901.9333,-13997.3520,51905411.1617,51916698.8662,51916909.7237,51905950.9476,-14494.6843,51906735.7925,-6718.7903,-4297.7856,-5343.5310,-4268.7493,2930.9503,0.0000,-2828.5234,-4869.7410,-4942.7672,5843.3107,-376999.9309,-393736.0549,-389099.1165,-381929.2619,-377507.4926,-388434.2650,-380999.4055,-383800.6047,-161731404.2126,-161707847.0057,-161716500.3108,-161706495.9206,-383737.2674,-161713791.6016,505.0657,-2281.1386,4288.4067,-2494.2275,4150.3773,0.0000,1705.7409,4889.8847,-4477.6476,4.4747,-2091.9423,-4377.2734,-4599.4590,-2532.6090,-226.8593,-11518.1741,-13378.7522,-7733.3606,38535286.0109,38537760.0166,38511717.1094,38534582.8607,-6017.3487,38525018.4963,
21600.000,962.8607,5588.9882,3190.5724,-3319.3572,-3926.3978,0.0000,-3028.7573,2676.7163,1201.9423,1058.1154,95868.5116,82206.1849,83813.7686,75842.7725,83574.4791,83211.5054,78283.7609,82075.2341,92029521.7540,92036797.3321,92043799.2762,92023361.3703,82453.8987,92030830.8288,5775.5320,2112.2095,5919.6443,5973.9909,1508.3199,0.0000,3696.4327,6197.8638,6515.9098,-5925.9735,-363601.4880,-387266.4421,-381207.7939,-373352.6535,-369518.0384,-379157.5997,-372418.7403,-375413.4645,-142703393.6701,-142680592.7139,-142681619.0619,-142680961.0813,-375225.7320,-142684738.6268,-3724.0539,-2979.5294,-1404.2025,-1160.3103,-5432.4963,0.0000,-5001.1895,-1465.8263,1999.7595,-3425.2310,-3821.1345,-6097.8707,-7413.8346,-2624.5732,-3360.9146,-15282.2537,-12973.3869,-5974.8325,38508188.6884,38517430.8682,38491664.8561,38510229.4658,-7721.6767,38499963.3463,
25200.000,-3989.7036,-3211.0501,-4944.1867,303.3772,2987.6997,0.0000,-1330.9782,-3844.4823,-3336.7783,2586.3786,183648.5891,176211.3694,174181.1774,167349.9743,175699.4641,174600.0126,169830.3732,174109.1520,125838720.0549,125842822.5076,125851091.0217,125829362.4258,174189.7209,125839479.7181,-3188.4353,2398.1297,-4068.4926,-5582.0664,-5425.7711,0.0000,-4425.1447,-4946.5261,-5822.6120,4355.0541,-327099.0255,-356118.9017,-348676.2929,-340913.1589,-337874.9287,-345677.6471,-340303.2061,-342111.0832,-113931802.2634,-113911691.7934,-113903098.5605,-113915124.2958,-342597.9461,-113912184.0175,4685.0184,5327.4323,-2479.9402,4089.6919,2957.2090,0.0000,5133.5410,-2915.5772,1696.6197,4710.6092,-5591.0546,-7876.8566,-10310.0596,-3235.0793,-7219.7297,-18273.3606,-11701.5887,-11156.1920,38480577.0812,38495708.2323,38472775.4004,38483440.7873,-9425.3532,38474926.6026,
28800.000,6323.2818,112.9089,5067.5217,3450.9973,-1515.5970,0.0000,4638.7246,4103.6781,4624.3107,-5791.5363,259202.8106,259775.4375,253352.2972,247931.2247,256837.9412,254477.3766,252342.2688,255177.6168,151025256.5651,151027972.5599,151031647.8121,151017388.3828,254809.6877,151025041.6473,318.6748,-6178.0324,132.1485,3938.2983,6517.8952,0.0000,4695.3433,1190.0063,2750.8037,-2196.5092,-270040.6841,-302145.3961,-293606.1252,-286517.2454,-285683.1230,-290419.2158,-286662.9781,-288405.2813,-77389182.6500,-77372924.0880,-77356495.5704,-77378166.6222,-287929.9542,-77368934.3902,-2841.5834,-2530.9332,4617.8306,-4546.7268,1531.8386,0.0000,-2060.7664,5418.3069,-4362.3499,-3099.9422,-7398.3578,-9693.4923,-12968.3793,-4323.9105,-11837.5362,-20578.1347,-9724.0146,-9447.2354,38452617.9553,38472771.5660,38454239.4926,38454778.3576,-11128.2235,38449908.2772,
