sl_50_86400_20260911 Coordinates.csv
2026/09/11 07:47:00.0000 UTC

Generated: Tue Oct  8 17:00:45 2024,
Start: 2026/09/11 07:47:00.00, Stop: 2026/09/12 07:47:00.00,
TIME_UNITS,STARLINK-4153 - X-Coordinate,STARLINK-5858 - X-Coordinate,STARLINK-31266 - X-Coordinate,STARLINK-5493 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-1500 - X-Coordinate,STARLINK-1761 - X-Coordinate,STARLINK-5796 - X-Coordinate,STARLINK-3231 - X-Coordinate,STARLINK-30125 - X-Coordinate,STARLINK-30512 - X-Coordinate,STARLINK-3501 - X-Coordinate,STARLINK-5405 - X-Coordinate,STARLINK-2321 - X-Coordinate,STARLINK-30875 - X-Coordinate,STARLINK-5742 - X-Coordinate,STARLINK-31127 - X-Coordinate,STARLINK-30813 - X-Coordinate,STARLINK-4405 - X-Coordinate,STARLINK-30713 - X-Coordinate,STARLINK-1568 - X-Coordinate,STARLINK-1309 - X-Coordinate,STARLINK-11097 [DTC] - X-Coordinate,STARLINK-2234 - X-Coordinate,STARLINK-11149 [DTC] - X-Coordinate,STARLINK-5510 - X-Coordinate,STARLINK-31579 - X-Coordinate,STARLINK-5692 - X-Coordinate,STARLINK-30277 - X-Coordinate,STARLINK-32147 - X-Coordinate,STARLINK-31728 - X-Coordinate,STARLINK-11106 [DTC] - X-Coordinate,STARLINK-1956 - X-Coordinate,STARLINK-3743 - X-Coordinate,STARLINK-5309 - X-Coordinate,STARLINK-30274 - X-Coordinate,STARLINK-31410 - X-Coordinate,STARLINK-1452 - X-Coordinate,STARLINK-1266 - X-Coordinate,STARLINK-30329 - X-Coordinate,STARLINK-1802 - X-Coordinate,STARLINK-5030 - X-Coordinate,STARLINK-1667 - X-Coordinate,STARLINK-31627 - X-Coordinate,STARLINK-2530 - X-Coordinate,STARLINK-3229 - X-Coordinate,STARLINK-4281 - X-Coordinate,STARLINK-3846 - X-Coordinate,STARLINK-30882 - X-Coordinate,STARLINK-30521 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-4153 - Y-Coordinate,STARLINK-5858 - Y-Coordinate,STARLINK-31266 - Y-Coordinate,STARLINK-5493 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-1500 - Y-Coordinate,STARLINK-1761 - Y-Coordinate,STARLINK-5796 - Y-Coordinate,STARLINK-3231 - Y-Coordinate,STARLINK-30125 - Y-Coordinate,STARLINK-30512 - Y-Coordinate,STARLINK-3501 - Y-Coordinate,STARLINK-5405 - Y-Coordinate,STARLINK-2321 - Y-Coordinate,STARLINK-30875 - Y-Coordinate,STARLINK-5742 - Y-Coordinate,STARLINK-31127 - Y-Coordinate,STARLINK-30813 - Y-Coordinate,STARLINK-4405 - Y-Coordinate,STARLINK-30713 - Y-Coordinate,STARLINK-1568 - Y-Coordinate,STARLINK-1309 - Y-Coordinate,STARLINK-11097 [DTC] - Y-Coordinate,STARLINK-2234 - Y-Coordinate,STARLINK-11149 [DTC] - Y-Coordinate,STARLINK-5510 - Y-Coordinate,STARLINK-31579 - Y-Coordinate,STARLINK-5692 - Y-Coordinate,STARLINK-30277 - Y-Coordinate,STARLINK-32147 - Y-Coordinate,STARLINK-31728 - Y-Coordinate,STARLINK-11106 [DTC] - Y-Coordinate,STARLINK-1956 - Y-Coordinate,STARLINK-3743 - Y-Coordinate,STARLINK-5309 - Y-Coordinate,STARLINK-30274 - Y-Coordinate,STARLINK-31410 - Y-Coordinate,STARLINK-1452 - Y-Coordinate,STARLINK-1266 - Y-Coordinate,STARLINK-30329 - Y-Coordinate,STARLINK-1802 - Y-Coordinate,STARLINK-5030 - Y-Coordinate,STARLINK-1667 - Y-Coordinate,STARLINK-31627 - Y-Coordinate,STARLINK-2530 - Y-Coordinate,STARLINK-3229 - Y-Coordinate,STARLINK-4281 - Y-Coordinate,STARLINK-3846 - Y-Coordinate,STARLINK-30882 - Y-Coordinate,STARLINK-30521 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-4153 - Z-Coordinate,STARLINK-5858 - Z-Coordinate,STARLINK-31266 - Z-Coordinate,STARLINK-5493 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-1500 - Z-Coordinate,STARLINK-1761 - Z-Coordinate,STARLINK-5796 - Z-Coordinate,STARLINK-3231 - Z-Coordinate,STARLINK-30125 - Z-Coordinate,STARLINK-30512 - Z-Coordinate,STARLINK-3501 - Z-Coordinate,STARLINK-5405 - Z-Coordinate,STARLINK-2321 - Z-Coordinate,STARLINK-30875 - Z-Coordinate,STARLINK-5742 - Z-Coordinate,STARLINK-31127 - Z-Coordinate,STARLINK-30813 - Z-Coordinate,STARLINK-4405 - Z-Coordinate,STARLINK-30713 - Z-Coordinate,STARLINK-1568 - Z-Coordinate,STARLINK-1309 - Z-Coordinate,STARLINK-11097 [DTC] - Z-Coordinate,STARLINK-2234 - Z-Coordinate,STARLINK-11149 [DTC] - Z-Coordinate,STARLINK-5510 - Z-Coordinate,STARLINK-31579 - Z-Coordinate,STARLINK-5692 - Z-Coordinate,STARLINK-30277 - Z-Coordinate,STARLINK-32147 - Z-Coordinate,STARLINK-31728 - Z-Coordinate,STARLINK-11106 [DTC] - Z-Coordinate,STARLINK-1956 - Z-Coordinate,STARLINK-3743 - Z-Coordinate,STARLINK-5309 - Z-Coordinate,STARLINK-30274 - Z-Coordinate,STARLINK-31410 - Z-Coordinate,STARLINK-1452 - Z-Coordinate,STARLINK-1266 - Z-Coordinate,STARLINK-30329 - Z-Coordinate,STARLINK-1802 - Z-Coordinate,STARLINK-5030 - Z-Coordinate,STARLINK-1667 - Z-Coordinate,STARLINK-31627 - Z-Coordinate,STARLINK-2530 - Z-Coordinate,STARLINK-3229 - Z-Coordinate,STARLINK-4281 - Z-Coordinate,STARLINK-3846 - Z-Coordinate,STARLINK-30882 - Z-Coordinate,STARLINK-30521 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5952.7300,6415.1010,-1545.5528,-3260.9066,2191.7185,6071.3263,4001.5363,2282.4692,-4373.7559,-1635.0682,-3585.9900,1082.9405,-20.6968,-6621.4846,3515.8200,4291.9514,-3833.7935,-5550.9676,-2392.5388,-5004.2243,3453.5972,4215.8517,3781.5917,-4917.0028,-5637.9774,5298.4579,1236.5986,-2358.1497,3716.1629,5345.4818,-6214.5097,2887.7109,538.3740,-4320.0319,2097.1346,-2671.4615,5044.5778,-1831.8229,-2760.8844,-1060.3627,2496.5637,-2648.2474,-4039.7180,-1226.6860,5523.2749,-4214.1563,-6044.2002,-2286.2054,-2883.8287,1547.8140,-169654.2002,-157040.7616,-163754.0281,-166696.8156,-159725.2146,-162064.2337,-167945.6087,-165150.7804,-246565281.6327,-246555604.6647,-246549981.4398,-246541437.5945,-166538.6203,-246549294.1082,-3440.8692,-2041.8473,-5063.0510,5716.1074,5732.0770,-2346.9116,-4366.6810,1541.6279,-971.4880,6208.7740,3635.7888,-6819.4163,6908.7044,1536.9863,-3636.5978,5396.5532,3715.8218,761.6121,322.2394,-871.0610,-4837.2975,120.3936,1639.8100,3260.1644,-3694.5878,3984.6190,6613.6559,-6260.3178,-5771.9452,2308.7747,2794.5095,3632.7149,-4118.6307,-1917.1581,-1472.2677,4139.4128,4216.7589,4423.0979,4785.5109,6645.8556,4282.6826,-624.2901,3167.7668,-6569.4012,-2306.1526,-2374.8837,1371.2250,-3474.7635,-4364.4818,-5523.1890,324051.6067,344174.8684,332954.8894,332623.0507,337682.0080,336228.1869,342218.1801,337356.1202,19431530.7961,19412578.9455,19434899.6241,19436415.0821,338404.6911,19427295.2848,673.1644,-1766.7182,4339.0021,2178.4852,-3153.6079,-2337.9186,3556.0504,6371.2044,5257.8448,-2612.6368,4713.7124,324.9544,628.1414,1023.4041,4706.1265,-475.2598,-4398.6634,-4054.2249,-6502.3997,-4595.4676,3468.7195,-5466.4258,-5332.1701,-3427.7005,130.1222,2083.8157,1283.1552,1705.7812,-85.5410,-3214.2341,-147.4558,-4880.6232,5517.3886,5026.2101,6451.4440,4709.4385,-1801.0274,-4994.7182,4142.6307,1702.4300,4802.8351,6377.5677,4478.4105,-1526.2063,-3486.7117,4923.7889,3040.8247,-5515.5117,-4400.3913,-3906.9983,13855.5078,10612.7541,11750.3309,16875.7076,17256.1832,6809.5597,4842.2158,12818.6894,103218528.3254,103199918.9812,103186900.0843,103205770.9167,12274.5311,103206534.9909,
3600.000,-3373.0202,-3822.7378,5028.6890,1256.4585,-4015.4564,-2818.6182,17.9670,-2988.3899,3595.7778,-1747.4214,439.5171,715.6060,-2315.2766,3990.4661,-312.1975,-5158.7039,-445.5897,3129.2103,-2817.8590,2878.7773,618.1163,-4851.0143,-4552.2245,512.9482,4970.2932,-5121.4374,-2758.1289,4163.2800,-809.8563,-3132.9714,3489.0572,-4698.4078,3505.0192,6674.4594,1441.5015,881.9043,-5127.2144,-2544.9271,1448.5639,-1780.4160,-5448.2802,5682.1031,-646.9275,2791.2162,-5435.9024,4058.9744,6033.8408,5797.3383,4305.5711,1053.2225,-244627.1902,-239137.1850,-244791.2006,-246977.9804,-239287.5822,-241603.6633,-247257.8559,-247800.5256,-243153435.3134,-243141224.6573,-243143589.0596,-243137415.4927,-246291.3248,-243137914.0255,4042.8099,3850.2707,2185.6130,-6656.7746,-5472.8737,3512.1329,4171.2090,3009.2734,-3349.3647,-4829.5495,-5876.1369,5732.2345,-5330.5289,-2996.9996,6027.8430,-2663.6161,-4214.2826,-4176.0920,1547.3591,-3330.1265,4106.7740,3759.9510,3348.1693,-4063.8958,578.5451,-3728.9743,-5374.8756,3346.6298,5854.0208,2553.7530,-4503.8030,1356.2739,4636.7219,-250.4478,4311.3083,-6717.2122,-278.9285,-3845.7233,-6755.9956,-5123.0986,-4041.6094,-1809.2759,-4347.1743,5472.4493,4230.4159,-2053.8612,-3104.0900,1496.9185,-155.9241,6808.2594,272636.3313,291433.1621,280019.5407,280977.3270,285449.0070,284270.1406,288933.2953,286483.7252,-45092760.9218,-45113792.4815,-45094722.8914,-45089064.9255,285937.6766,-45097791.9804,-4481.8328,4342.7729,-4111.9609,1471.2844,-1227.0348,5234.9880,-5519.6973,-5507.9354,-4873.1154,4640.0638,-3705.1686,3785.1625,-3797.3534,-4735.8501,-3381.8450,3738.7111,5451.7344,4523.7120,6137.2227,5233.0432,-5499.8628,3141.0666,3657.9467,5442.1391,-4523.1867,2858.0033,3224.5395,-4383.2667,-3496.2367,5268.1190,3730.2626,4617.5442,-3752.8861,-1766.0181,-5259.6324,-817.5204,4471.9158,5140.5532,-199.8836,-4344.0078,-1316.2655,-3558.2087,-5219.4621,-3045.7797,-710.5435,-5207.3994,1283.3153,3426.9670,5292.3894,809.0244,11684.2349,8893.3874,11185.6428,13005.6028,16653.9911,7953.8540,1730.1913,9779.1141,103191058.5631,103179056.3005,103160250.6351,103173722.2252,10511.5706,103178763.9040,
7200.000,-973.3616,138.6691,-6743.5745,1593.4915,4283.0197,-1419.5801,-4186.4845,4003.1965,-2685.7877,5142.8393,2157.8916,-3290.4474,4671.1906,354.3461,-2305.6110,4904.1674,4247.4540,-484.5599,6601.0160,-836.3878,-4784.9891,4111.8788,3524.1661,3932.7729,-2274.9123,3080.2861,3919.6528,-5397.1377,-3085.0586,239.4032,1129.4825,4840.4363,-5542.2185,-6121.1045,-2937.5432,1147.4714,3853.7084,5797.7365,484.0997,4795.3793,5765.3857,-6416.1723,4455.0165,-3877.2770,2871.6326,-3649.3261,-3145.2482,-6850.8367,-5053.3228,-3029.4972,-304870.5352,-305200.7708,-310327.4137,-311929.4638,-303375.7527,-307409.8324,-310508.7212,-308871.0374,-223146004.1132,-223130548.5446,-223138106.8445,-223135023.4604,-310355.4744,-223130426.2701,-4151.9547,-5367.8661,742.1500,5246.2455,2505.6806,-4705.4110,-3774.8122,-5499.0055,6212.5924,2608.8643,6593.0431,-2518.5838,2103.3718,4451.8292,-6519.9073,-1464.5808,4490.7514,6553.2943,-158.0531,6449.6647,-3083.0396,-5409.3953,-5614.2447,4426.4725,3917.6939,893.5097,1304.2672,712.9054,-4003.6037,-6330.0443,5008.5580,-4668.6394,-4117.5460,1805.1999,-6218.8802,5611.0071,-4187.3864,3142.6491,5689.8473,2415.8382,2309.2487,2252.9970,4751.8300,-1495.2449,-4460.7879,5447.8907,3827.1398,103.0096,3975.6221,-5594.3718,204563.3496,219056.5689,209178.7341,212233.4218,214874.3475,214163.7087,217564.2956,215059.7614,-106523613.6867,-106544272.4867,-106532919.3503,-106528590.9148,215083.5168,-106529569.9573,5426.0060,-4429.8947,939.0164,-4252.4959,4778.6798,-4868.8124,3992.7359,1411.3321,1416.7158,-3847.2158,535.9541,-5539.3789,4669.0160,5217.0520,-84.6742,-4649.3459,-3100.9612,-2151.7783,-2117.3417,-2148.2925,3866.9043,1187.0563,1193.1770,-3389.9677,4984.0841,-6170.3355,-5471.8410,4239.6555,4635.9843,-2024.3000,-4484.9093,-307.4831,-393.0588,-2650.1402,982.6707,-3712.8991,-3754.7835,-2084.1087,-3901.5892,4393.5252,-3034.1082,-1393.1169,2011.0301,5439.6814,4437.6640,2172.3260,-4820.6867,832.6254,-2320.1769,2753.7464,9481.5759,7315.0629,10439.3229,8312.3618,15567.8963,9873.2777,-691.5763,9814.3461,103162773.6020,103158125.4058,103134941.0883,103144587.2618,8747.6280,103150973.8470,
10800.000,4740.3145,3070.4139,5405.8337,-4668.8570,-4022.8133,4410.2586,6268.3162,-3420.6915,1026.2299,-6887.8020,-3828.5517,5723.5969,-6257.8367,-3850.8774,4005.1763,-3884.3235,-5774.6455,-1837.9643,-5779.6133,-978.2099,6633.1667,-1191.4529,139.8245,-5803.0203,-313.4572,-1347.7213,-4773.6026,5464.4322,6189.7165,2136.7253,-5019.7150,-1856.0130,5167.1942,2813.1280,2637.2992,-3686.8822,-1684.4011,-6312.5300,-3244.5375,-6688.6984,-4105.5217,3737.0010,-5434.6939,4717.1557,1376.4114,2244.7834,-1262.8115,4786.3228,3686.8974,4598.5875,-346966.6660,-351186.0144,-356166.5354,-355742.8183,-347784.9896,-357039.6907,-353793.0439,-355806.7663,-187912539.7041,-187894608.9609,-187902422.3996,-187897279.4211,-354603.0382,-187896386.8294,4067.6076,5932.0243,-3054.4951,-2538.2731,1970.7651,5129.5941,2916.4256,4941.9595,-6191.7064,-305.0919,-5015.8865,-805.2941,1187.5322,-5260.2348,4430.4068,5087.5059,-3600.8107,-6470.5440,-2115.8010,-6299.0683,1825.7028,4838.7820,4492.5490,-3364.8554,-6636.0746,3422.3681,3078.7004,-3986.3075,1490.7736,5372.2412,-4236.5578,4844.9359,1694.1148,-3327.4825,5151.9159,-1806.3699,6601.8402,-1625.3906,-2593.8434,239.3919,1120.4922,-1995.2815,-3114.2242,-2937.8189,4041.0125,-6146.7726,-4273.6503,-1939.9485,-5237.2250,2267.7975,123898.7071,131243.3752,124867.9764,132648.4404,130382.1030,129841.7758,132805.7573,129974.0233,-160668599.2414,-160686522.7120,-160685093.1935,-160682598.5431,130362.9973,-160675334.1815,-2960.9437,1938.8680,2886.1567,4444.8675,-5249.6183,1417.9054,16.5174,3481.2748,2895.3009,681.2135,2917.9398,3781.2429,-2757.8340,-2192.0200,3477.1318,2596.8280,-1229.3218,-1599.9322,-3199.5995,-2502.2496,300.8442,-4778.1362,-5021.6750,-1237.7327,-1155.0098,5890.7423,3821.0411,-1400.3212,-2573.3838,-3287.7329,1810.0331,-4293.6516,4261.1105,5348.2145,3840.4231,5438.6870,164.0671,-2312.8862,5513.0934,-1858.8202,5432.5026,5491.6805,2686.0621,-4016.9786,-5456.9237,2209.3551,5267.2106,-4587.5801,-2384.2687,-4678.7590,7250.9523,6090.8500,9238.8240,5540.0149,14012.9677,8530.5365,-2466.2062,5758.9277,103133705.5154,103136301.6862,103111099.9518,103121658.9714,6982.8766,103123164.8422,
14400.000,-6075.6461,-4811.9578,-1565.8882,6648.8121,3501.3674,-5130.0400,-5563.9735,269.1808,1881.9992,6000.2877,4888.8467,-6300.7022,5931.3199,5059.2301,-5046.8693,1996.9289,4937.2174,3820.1466,1256.4615,3056.1291,-5369.7407,-2999.2591,-4698.4160,4722.6487,2327.4106,919.1394,4290.4277,-3575.8779,-6663.8408,-4043.5603,6173.6614,-3101.9132,-3563.3881,1287.8479,-2309.8984,5729.0082,-1264.2072,4351.0102,5833.2884,6269.7666,2031.3384,864.2287,4106.2507,-4293.6479,-5113.0337,752.6758,4771.4670,-1002.1885,115.6562,-5586.6864,-368680.8395,-377011.9886,-379301.6490,-375924.3598,-369605.0901,-380821.6530,-374510.5976,-375324.3339,-139861530.0150,-139842943.9629,-139845664.8951,-139838722.2785,-376172.3135,-139844424.0740,-2978.8920,-4741.2149,4765.7108,-175.8363,-5480.9743,-3612.0766,-723.5172,-2769.8193,3863.7205,-1911.1206,1549.2103,2822.1245,-3505.7762,4025.4837,-528.2880,-6525.0193,828.9511,3800.1449,1789.8053,2996.8441,415.0869,-3299.5144,-1862.3938,158.0296,5140.1283,-6524.3906,-5317.6246,5421.1988,1025.6564,-348.9915,1820.2603,-3106.5396,2258.7344,4932.0323,-1170.5111,-2012.5716,-5682.5513,-1202.8859,-538.3601,-2388.7726,-4920.4345,2637.9283,-833.1861,5336.0723,-3490.0938,4471.4609,4389.4472,4200.8899,4286.8804,1616.6529,35292.1134,34612.1086,32394.0118,42324.8120,37330.2214,36276.6565,40086.5712,37876.5954,-203833567.2285,-203847502.2511,-203854601.5571,-203845676.0255,37192.6993,-203840696.4170,-1409.8840,1648.9089,-4670.0547,-1968.4727,2284.2162,2894.4920,-4046.4626,-6369.5763,-5425.2953,2879.5569,-4708.8292,329.9359,-829.8524,-2347.3735,-4704.4619,1083.5790,4756.6907,4320.3124,6572.3884,5333.3050,-4299.0848,5253.5299,4444.5135,4907.1139,-3695.3364,-2224.6378,513.6415,-2356.1803,-1291.6025,5255.2443,2229.3620,5094.4274,-5484.9303,-4666.9418,-6450.9611,-3117.7641,3534.5733,5225.8885,-3676.1799,-1800.8449,-4409.9241,-6364.8567,-5385.7576,-267.9947,3090.5218,-5220.6069,-2390.4629,5374.9927,5309.0116,3771.5866,5005.2596,5787.1073,7433.1009,6266.1878,11979.5263,2971.5286,-3599.3520,6687.7302,103103935.8665,103113102.4134,103088656.9970,103100808.1142,5217.4891,103095336.9118,
18000.000,4899.8159,5220.0690,-2652.4787,-6285.7549,-2053.2152,4305.1436,3163.7747,4043.2417,-5115.6946,-2964.9334,-5365.0163,4000.0740,-3311.8541,-4385.9677,5278.1845,968.6484,-3098.8372,-5393.5776,2892.8362,-5143.2242,2273.2592,6223.0178,6717.0211,-2357.4533,-4095.5432,-782.6534,-1459.1929,-89.4873,4173.6430,4670.7893,-4624.8245,6495.1476,1923.8972,-4059.2664,3040.6883,-5310.0960,4473.5899,-1592.9147,-6417.8649,-3511.4192,-316.6696,-4439.0069,-2095.0072,1628.2681,6406.3856,-4428.8270,-5803.9281,-2279.4436,-4555.6177,5332.2378,-369174.9725,-378644.7656,-378132.3071,-372933.6376,-367413.2931,-378228.5173,-371490.9013,-374016.5831,-82275781.3465,-82258611.3188,-82252799.0585,-82251304.5020,-373653.4427,-82257584.0672,214.8937,1633.6237,-5490.9659,2376.6498,6223.5013,-38.4954,-2712.5253,1142.3722,-973.8420,4147.6467,2319.6142,-3694.5000,4680.3456,-420.1563,-3336.8360,5485.1865,3159.0282,106.1910,1836.9909,1172.6861,-3568.0401,1828.7911,-512.0942,4109.3776,-443.5167,6334.1962,4950.9913,-5155.2899,-3410.4994,-4318.8634,2018.9744,1050.4070,-5787.7750,-5499.1376,-3316.1698,3990.2127,2387.7931,4635.0514,2516.9698,4087.0746,6878.2350,-4059.9803,5093.6899,-5042.9184,2354.0166,-1993.5429,-3148.4302,-5914.3911,-2645.5107,-4394.3279,-56547.5626,-61176.1741,-62356.2291,-52174.1715,-58358.0130,-59838.0177,-54777.6077,-59186.5879,-233074653.5187,-233084736.5961,-233095656.4858,-233078911.1340,-58461.6537,-233081655.3280,4856.3347,-4307.0266,3111.9262,-1720.7970,2138.3365,-5415.7028,5505.4666,5525.9751,4541.4180,-4698.1601,3764.2401,-4265.7879,3896.8135,5267.4313,2963.3748,-4096.8764,-5316.6530,-4327.7218,-6029.3600,-4370.6531,5423.4560,-2359.3869,-4.0033,-4911.2171,5327.8742,-2758.3905,-4511.4350,4584.4262,4242.8836,-1937.5110,-4584.2427,-1429.2269,3248.4918,987.9894,5287.7662,-1562.9103,-4558.0279,-4882.9451,-509.0596,4370.0926,565.8425,3454.9794,4011.4431,4336.1846,1152.1758,4905.1623,-2037.6943,-2741.5517,-4357.5752,-613.8576,2805.1807,4778.0189,5033.1359,6750.7478,9429.6236,-1850.1530,-4060.8670,1888.9839,103073590.4275,103088483.3603,103067152.1505,103076709.4176,3451.6383,103067490.0780,
21600.000,-2675.9558,-4794.3766,5190.9486,3514.4250,-932.0004,-3103.6598,-754.0519,-6741.1682,6772.2827,-664.0819,4821.4084,242.2860,-688.9134,3152.1229,-4126.9700,-4325.8218,1384.2676,5788.7082,-3445.1828,5643.7106,632.6501,-6573.4098,-4347.6076,178.8259,4969.0040,-646.2563,-2882.0574,4105.6875,-177.4599,-2264.8388,1779.2029,-5612.5841,-440.0487,4738.4888,-3994.7585,1773.0179,-6362.8118,-601.3161,4086.0336,-322.0211,-1340.8401,5120.9787,247.2092,2664.2220,-5073.6759,6744.0579,4603.8724,3893.8893,6759.4971,-3167.1236,-348689.8373,-354733.0303,-352619.4589,-346487.2801,-341398.4940,-350988.1177,-345023.8438,-347201.4981,-19088174.8963,-19074105.3967,-19059793.0390,-19067833.2147,-347180.8738,-19069024.2559,3611.7455,2333.2094,4422.2510,-4092.3954,-4441.8477,4209.5996,5899.8972,-812.6612,-1124.5442,-5860.5400,-4970.7727,4183.6744,-5114.0691,-3974.9108,5513.5644,-2957.7652,-6287.9447,-3425.8952,-5725.2903,-3865.4026,6178.7427,-213.8589,2571.8880,-6709.5844,-3893.0511,-3228.6102,-3251.0970,3962.6165,5380.1744,5273.5558,-5606.2767,1219.9059,6827.2852,3789.2162,5586.9514,-4223.2924,1235.6489,-6731.9954,-3485.3182,-5393.7784,-5730.5355,4446.8651,-6804.6162,3337.0837,146.9728,4.1947,34.8166,5449.9819,973.2038,5432.9328,-149048.6168,-154004.2033,-153274.1940,-143651.1672,-150601.1006,-151890.8951,-145983.6302,-149823.1743,-246399034.6628,-246406529.3812,-246415244.2844,-246396795.7921,-150467.6356,-246405386.8904,-5253.8755,4458.2403,648.7376,4347.0643,-5198.7277,4511.1150,-3531.2878,-1485.0451,-845.7266,3626.1771,-668.4023,5485.9310,-4644.3837,-4647.0309,619.8084,4495.4189,2510.6703,1584.7680,1852.2952,254.7073,-2982.1572,-2092.3259,-4461.0019,1199.8241,-2373.8760,6114.9309,5287.6011,-3896.2124,-4264.5681,-3360.9079,3434.3536,-3515.7170,996.6313,3290.3667,-1068.2005,5046.6812,2098.7044,1447.9724,4340.4080,-4368.8066,3609.3477,1476.3812,358.0362,-5366.1405,-4715.3732,-1511.6924,5138.7199,-1680.3990,180.2388,-2936.4238,1212.7990,3259.2996,2209.0421,6667.5364,6285.9451,-5747.2197,-3778.8223,3395.5830,103042831.0358,103062632.5746,103045672.2827,103049247.2063,1685.4962,103039624.3633,
