sl_10_5400_20260407 Coordinates.csv
2026/04/07 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:22 2024,
Start: 2026/04/07 07:47:00.00, Stop: 2026/04/07 09:17:00.00,
TIME_UNITS,STARLINK-3269 - X-Coordinate,STARLINK-31029 - X-Coordinate,STARLINK-30232 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-1209 - X-Coordinate,STARLINK-30165 - X-Coordinate,STARLINK-11130 [DTC] - X-Coordinate,STARLINK-4574 - X-Coordinate,STARLINK-32371 - X-Coordinate,STARLINK-6048 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3269 - Y-Coordinate,STARLINK-31029 - Y-Coordinate,STARLINK-30232 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-1209 - Y-Coordinate,STARLINK-30165 - Y-Coordinate,STARLINK-11130 [DTC] - Y-Coordinate,STARLINK-4574 - Y-Coordinate,STARLINK-32371 - Y-Coordinate,STARLINK-6048 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3269 - Z-Coordinate,STARLINK-31029 - Z-Coordinate,STARLINK-30232 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-1209 - Z-Coordinate,STARLINK-30165 - Z-Coordinate,STARLINK-11130 [DTC] - Z-Coordinate,STARLINK-4574 - Z-Coordinate,STARLINK-32371 - Z-Coordinate,STARLINK-6048 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-528.3771,-5994.2943,4280.7774,-1314.0216,3537.9089,-348.6863,-2873.4697,-6597.9110,-6067.7804,3519.8092,-181689.4562,-186767.1545,-194457.7851,-191469.0035,-195433.7626,-193924.0971,-186050.0091,-187607.9193,-236150886.7341,-236169342.8865,-236162323.3545,-236174462.1186,-189060.9963,-236166607.9659,-6006.1889,-920.5941,5198.9866,4002.9124,4609.0724,5913.5632,3006.7807,477.0877,2742.9611,1954.9141,-290596.9500,-324236.8391,-301540.4459,-299156.7353,-306743.3184,-304128.4557,-307231.4182,-304875.0404,246954025.1235,246899641.1534,246941980.7503,246941420.8772,-304326.4759,246947561.5776,3229.2332,3345.6671,1658.9637,5464.3935,-3756.4004,-3604.1215,-5301.1908,-2024.6704,-1546.7824,5656.2073,-184871.0603,-188508.6068,-189707.4584,-183747.9661,-184049.4186,-194642.9657,-195960.8396,-189730.1263,-10155322.1784,-10173425.3048,-10186420.0062,-10159114.5784,-188789.9700,-10166655.5810,
300.000,-1950.1602,-6695.6910,5047.1669,860.1928,4041.1557,1501.7903,-917.4774,-5672.8665,-4875.5896,2687.3976,-175566.5946,-179935.0179,-187954.1268,-184962.0514,-188991.6468,-187510.8595,-179631.7863,-181364.1674,-241485396.2259,-241502787.4392,-241496474.6522,-241508778.0349,-182600.7547,-241501073.5656,-6361.0960,375.5834,3690.2757,4166.3375,2804.7153,5146.7038,4028.6967,1687.4972,3581.3077,44.7083,-294236.6255,-328101.5913,-305334.3894,-303084.6478,-310674.9099,-308074.6586,-311073.8298,-308494.0181,241738821.4909,241684470.3360,241727311.3845,241725662.1475,-308231.0195,241732426.2635,1595.8421,1740.4611,2997.5388,5432.7909,-4865.9369,-4398.4876,-5322.6132,-3583.6472,-3188.1599,6399.3383,-184886.2641,-188548.8894,-189639.3895,-183909.6118,-183947.3244,-194470.5263,-196136.7546,-190106.0646,-10148696.8501,-10167097.1296,-10179823.8721,-10152784.9853,-188814.7566,-10160129.3764,
600.000,-3154.8526,-6739.2133,5351.5964,2942.5875,4198.5712,3236.8687,1107.8456,-4191.9190,-3172.6524,1656.2827,-169371.9232,-173023.1059,-181367.0703,-178372.1522,-182466.0823,-181012.3899,-173136.4919,-175143.7447,-246704767.8066,-246721097.2405,-246715511.9055,-246727921.4653,-176059.9549,-246720404.6941,-6069.8807,1615.4481,1813.0564,3975.2685,715.6189,3912.6629,4673.1022,2770.3098,4086.3023,-1910.9882,-297748.9370,-331821.4224,-308993.4132,-306876.3176,-314469.4910,-311885.8186,-314780.3105,-311968.2953,236408410.2708,236354116.9612,236397449.1381,236394714.6406,-311998.4758,236402085.0385,-215.2829,-51.4729,4015.5271,4813.4232,-5452.8582,-4723.2943,-4726.0186,-4757.1420,-4474.0125,6463.1574,-184901.7759,-188589.0830,-189569.6468,-184076.3023,-183848.7544,-194292.0474,-196307.1086,-190385.9376,-10142076.7157,-10160768.7434,-10173219.4020,-10146469.5194,-188839.4395,-10153603.1963,
900.000,-4037.2374,-6115.7933,5174.0523,4724.5598,4001.6403,4690.5440,2986.9556,-2306.3189,-1132.9285,532.7620,-163108.0382,-166034.5111,-174699.4943,-171702.0762,-175860.1238,-174431.2193,-166566.8963,-168926.7174,-251806513.9589,-251821785.4099,-251816948.2383,-251829406.3845,-169441.5049,-251822113.9035,-5153.3233,2695.9770,-253.9179,3441.5004,-1450.6225,2333.8296,4863.4612,3631.3065,4221.4454,-3712.3441,-301132.4834,-335394.6912,-312515.8866,-310530.2405,-318125.3299,-315560.0438,-318349.4321,-315321.9382,230965332.8215,230911122.2301,230954934.3729,230951121.7231,-315627.1843,230959079.1108,-2002.4782,-1837.9115,4604.1328,3673.1179,-5454.5836,-4544.1418,-3580.1609,-5419.6744,-5261.9112,5840.7990,-184917.5909,-188629.1866,-189498.4103,-184248.1465,-183753.6817,-194107.4469,-196471.9710,-190549.0246,-10135461.8179,-10154440.1397,-10166606.4848,-10140167.4392,-188864.0188,-10147077.0409,
1200.000,-4525.8284,-4883.6329,4537.4219,6028.4354,3469.9586,5720.4502,4522.9282,-206.0478,1034.1591,-575.6214,-156777.5632,-158972.3602,-167954.3139,-164954.6151,-169176.8528,-167769.8940,-159925.8007,-162685.2314,-256788203.2480,-256802421.1417,-256798352.8183,-256810802.9359,-162748.3468,-256803769.8210,-3697.7933,3530.3271,-2311.7493,2605.1724,-3478.1671,562.0334,4566.1386,4192.5581,3982.6252,-5170.8692,-304385.9152,-338819.8226,-315900.2362,-314044.9934,-321640.7594,-319095.4814,-321779.8140,-318577.2070,225412184.1982,225358081.0235,225402361.1147,225397480.3412,-319115.5464,225406003.3825,-3567.1250,-3427.5021,4700.4877,2135.0797,-4870.8613,-3880.0594,-2017.5321,-5500.6254,-5464.9918,4597.9393,-184933.7042,-188669.1994,-189425.8623,-184425.2576,-183662.0801,-193916.6423,-196631.4079,-190582.8623,-10128852.1968,-10148111.3122,-10159985.0099,-10133878.0272,-188888.4944,-10140550.9100,
1500.000,-4587.9894,-3162.4030,3504.4945,6725.6045,2649.3180,6221.7119,5558.2033,1899.3632,3105.1751,-1570.3256,-150383.1484,-151839.8117,-161134.4807,-158132.5793,-162419.3773,-161030.9725,-153216.0363,-156385.6605,-261647461.4793,-261660630.8633,-261657352.0146,-261669738.5836,-155983.4554,-261662998.3082,-1846.7280,4054.3242,-4160.6437,1532.3920,-5164.1455,-1235.8338,3796.0846,4399.0893,3397.0987,-6129.4112,-307507.9350,-342095.3084,-319144.9469,-317419.2369,-325014.1777,-322490.3169,-325070.1242,-321752.3419,219751611.9158,219697640.6646,219742375.8171,219736439.7839,-322462.0259,219745505.2129,-4735.9772,-4650.5094,4294.2544,365.7746,-3763.8224,-2801.5738,-219.6333,-4991.3514,-5060.9624,2866.2049,-184950.1111,-188709.1206,-189352.1875,-184607.7534,-183573.9244,-193719.5516,-196785.4826,-190484.7650,-10122247.8901,-10141782.2544,-10153354.8673,-10127600.5884,-188912.8664,-10134024.8038,
1800.000,-4230.9409,-1121.0421,2171.7243,6749.6989,1608.1690,6137.8423,5991.2242,3801.4742,4865.3148,-2370.4936,-143927.4697,-144640.0553,-154242.9809,-151238.7955,-155590.8307,-154217.0212,-146440.4630,-149991.6102,-266381972.8311,-266394099.3666,-266391630.5273,-266403899.2374,-149149.8373,-266397483.5923,214.0278,4230.6528,-5619.3738,310.5829,-6338.9152,-2893.2818,2617.7535,4224.1572,2520.3357,-6479.6853,-310497.2983,-345219.7084,-322248.5623,-320651.7195,-328244.0488,-325742.7724,-328219.0807,-324859.5840,213986314.6860,213932499.6576,213977676.1002,213970700.4217,-325665.1495,213980283.1559,-5380.1788,-5376.8437,3428.7270,-1443.1605,-2251.7714,-1423.5139,1603.8815,-3946.0564,-4094.3538,829.5548,-184966.8070,-188748.9492,-189277.5725,-184795.7555,-183489.1903,-193516.0940,-196934.2553,-190262.6396,-10115648.9331,-10135452.9599,-10146715.9481,-10121334.4481,-188937.1346,-10127498.7222,
2100.000,-3499.0491,1039.2017,660.3364,6103.0950,432.5109,5467.4875,5786.7801,5313.3897,6130.4228,-2919.3152,-137413.2274,-137376.3098,-147282.8346,-144276.1039,-148694.3710,-147330.6099,-139601.9678,-143467.5547,-270989480.9574,-271000570.9109,-270998932.4899,-271011030.3502,-142250.5293,-271004969.3696,2275.1074,4050.6597,-6543.2341,-958.2468,-6883.5403,-4259.5482,1140.5147,3672.7588,1431.0912,-6175.1305,-313352.8137,-348191.6501,-325209.6856,-323741.2817,-331328.9035,-328851.1053,-331225.4530,-327903.7137,208119041.1311,208065406.4003,208111009.4653,208103012.4208,-328723.5076,208113085.6740,-5428.9666,-5529.4859,2196.3337,-3096.0025,-497.0192,106.9402,3239.9181,-2476.3780,-2671.9371,-1295.3522,-184983.7874,-188788.6845,-189202.2057,-184989.3896,-183407.8547,-193306.1917,-197077.7836,-189934.8365,-10109055.3589,-10129123.4223,-10140068.1441,-10115078.9513,-188961.2991,-10120972.6653,
2400.000,-2468.1800,3104.5845,-894.5497,4855.8948,-780.6577,4265.9814,4978.5800,6288.3194,6766.5016,-3187.4297,-130843.1454,-130051.8218,-140257.0943,-137247.3555,-141733.1799,-140374.3071,-132703.4645,-136782.7070,-275467790.0641,-275477850.2982,-275477062.5428,-275488937.9877,-135288.5968,-275483259.8810,4124.7035,3534.0082,-6838.7726,-2165.7503,-6742.5186,-5213.3931,-491.2933,2782.8454,224.9210,-5237.1137,-316073.3437,-351009.8304,-328026.9806,-326686.8609,-334267.3397,-331813.6063,-334088.0626,-330881.3687,202152588.4732,202099157.8750,202145171.9851,202136174.4330,-331635.7550,202146709.8277,-4876.9878,-5092.2339,728.8831,-4414.4265,1311.3518,1625.9126,4497.2968,-739.9476,-951.5145,-3282.7418,-185001.0481,-188828.3254,-189126.2765,-185188.7841,-183329.8954,-193089.7716,-197216.1221,-189528.8872,-10102467.1981,-10122793.6351,-10133411.3487,-10108833.4602,-188985.3599,-10114446.6330,
