sl_100_86400_20260705 Coordinates.csv
2026/07/05 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:58 2024,
Start: 2026/07/05 07:47:00.00, Stop: 2026/07/06 07:47:00.00,
TIME_UNITS,STARLINK-6278 - X-Coordinate,STARLINK-2462 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-4700 - X-Coordinate,STARLINK-31564 - X-Coordinate,STARLINK-5469 - X-Coordinate,STARLINK-4703 - X-Coordinate,STARLINK-5073 - X-Coordinate,STARLINK-5016 - X-Coordinate,STARLINK-30306 - X-Coordinate,STARLINK-4367 - X-Coordinate,STARLINK-4310 - X-Coordinate,STARLINK-2494 - X-Coordinate,STARLINK-31333 - X-Coordinate,STARLINK-4751 - X-Coordinate,STARLINK-2333 - X-Coordinate,STARLINK-3194 - X-Coordinate,STARLINK-3965 - X-Coordinate,STARLINK-4517 - X-Coordinate,STARLINK-5749 - X-Coordinate,STARLINK-3653 - X-Coordinate,STARLINK-30251 - X-Coordinate,STARLINK-31083 - X-Coordinate,STARLINK-31866 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-1822 - X-Coordinate,STARLINK-1665 - X-Coordinate,STARLINK-30278 - X-Coordinate,STARLINK-31593 - X-Coordinate,STARLINK-5740 - X-Coordinate,STARLINK-4374 - X-Coordinate,STARLINK-31778 - X-Coordinate,STARLINK-2502 - X-Coordinate,STARLINK-6078 - X-Coordinate,STARLINK-5148 - X-Coordinate,STARLINK-3559 - X-Coordinate,STARLINK-5810 - X-Coordinate,STARLINK-11289 [DTC] - X-Coordinate,STARLINK-30824 - X-Coordinate,STARLINK-3720 - X-Coordinate,STARLINK-4356 - X-Coordinate,STARLINK-3763 - X-Coordinate,STARLINK-5658 - X-Coordinate,STARLINK-31247 - X-Coordinate,STARLINK-3093 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-30126 - X-Coordinate,STARLINK-1176 - X-Coordinate,STARLINK-31887 - X-Coordinate,STARLINK-4015 - X-Coordinate,STARLINK-3678 - X-Coordinate,STARLINK-6214 - X-Coordinate,STARLINK-2395 - X-Coordinate,STARLINK-2235 - X-Coordinate,STARLINK-1478 - X-Coordinate,STARLINK-31970 - X-Coordinate,STARLINK-5851 - X-Coordinate,STARLINK-5827 - X-Coordinate,STARLINK-3934 - X-Coordinate,STARLINK-5476 - X-Coordinate,STARLINK-2412 - X-Coordinate,STARLINK-31783 - X-Coordinate,STARLINK-5045 - X-Coordinate,STARLINK-5161 - X-Coordinate,STARLINK-4136 - X-Coordinate,STARLINK-2159 - X-Coordinate,STARLINK-3637 - X-Coordinate,STARLINK-2526 - X-Coordinate,STARLINK-1925 - X-Coordinate,STARLINK-4201 - X-Coordinate,STARLINK-5447 - X-Coordinate,STARLINK-6255 - X-Coordinate,STARLINK-3937 - X-Coordinate,STARLINK-1627 - X-Coordinate,STARLINK-30450 - X-Coordinate,STARLINK-2128 - X-Coordinate,STARLINK-32196 - X-Coordinate,STARLINK-5555 - X-Coordinate,STARLINK-11249 [DTC] - X-Coordinate,STARLINK-1193 - X-Coordinate,STARLINK-6347 - X-Coordinate,STARLINK-30710 - X-Coordinate,STARLINK-5754 - X-Coordinate,STARLINK-4645 - X-Coordinate,STARLINK-4172 - X-Coordinate,STARLINK-6291 - X-Coordinate,STARLINK-11076 [DTC] - X-Coordinate,STARLINK-30955 - X-Coordinate,STARLINK-1738 - X-Coordinate,STARLINK-30341 - X-Coordinate,STARLINK-30483 - X-Coordinate,STARLINK-30186 - X-Coordinate,STARLINK-4798 - X-Coordinate,STARLINK-5542 - X-Coordinate,STARLINK-31726 - X-Coordinate,STARLINK-1595 - X-Coordinate,STARLINK-2036 - X-Coordinate,STARLINK-1992 - X-Coordinate,STARLINK-3918 - X-Coordinate,STARLINK-2267 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6278 - Y-Coordinate,STARLINK-2462 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-4700 - Y-Coordinate,STARLINK-31564 - Y-Coordinate,STARLINK-5469 - Y-Coordinate,STARLINK-4703 - Y-Coordinate,STARLINK-5073 - Y-Coordinate,STARLINK-5016 - Y-Coordinate,STARLINK-30306 - Y-Coordinate,STARLINK-4367 - Y-Coordinate,STARLINK-4310 - Y-Coordinate,STARLINK-2494 - Y-Coordinate,STARLINK-31333 - Y-Coordinate,STARLINK-4751 - Y-Coordinate,STARLINK-2333 - Y-Coordinate,STARLINK-3194 - Y-Coordinate,STARLINK-3965 - Y-Coordinate,STARLINK-4517 - Y-Coordinate,STARLINK-5749 - Y-Coordinate,STARLINK-3653 - Y-Coordinate,STARLINK-30251 - Y-Coordinate,STARLINK-31083 - Y-Coordinate,STARLINK-31866 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-1822 - Y-Coordinate,STARLINK-1665 - Y-Coordinate,STARLINK-30278 - Y-Coordinate,STARLINK-31593 - Y-Coordinate,STARLINK-5740 - Y-Coordinate,STARLINK-4374 - Y-Coordinate,STARLINK-31778 - Y-Coordinate,STARLINK-2502 - Y-Coordinate,STARLINK-6078 - Y-Coordinate,STARLINK-5148 - Y-Coordinate,STARLINK-3559 - Y-Coordinate,STARLINK-5810 - Y-Coordinate,STARLINK-11289 [DTC] - Y-Coordinate,STARLINK-30824 - Y-Coordinate,STARLINK-3720 - Y-Coordinate,STARLINK-4356 - Y-Coordinate,STARLINK-3763 - Y-Coordinate,STARLINK-5658 - Y-Coordinate,STARLINK-31247 - Y-Coordinate,STARLINK-3093 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-30126 - Y-Coordinate,STARLINK-1176 - Y-Coordinate,STARLINK-31887 - Y-Coordinate,STARLINK-4015 - Y-Coordinate,STARLINK-3678 - Y-Coordinate,STARLINK-6214 - Y-Coordinate,STARLINK-2395 - Y-Coordinate,STARLINK-2235 - Y-Coordinate,STARLINK-1478 - Y-Coordinate,STARLINK-31970 - Y-Coordinate,STARLINK-5851 - Y-Coordinate,STARLINK-5827 - Y-Coordinate,STARLINK-3934 - Y-Coordinate,STARLINK-5476 - Y-Coordinate,STARLINK-2412 - Y-Coordinate,STARLINK-31783 - Y-Coordinate,STARLINK-5045 - Y-Coordinate,STARLINK-5161 - Y-Coordinate,STARLINK-4136 - Y-Coordinate,STARLINK-2159 - Y-Coordinate,STARLINK-3637 - Y-Coordinate,STARLINK-2526 - Y-Coordinate,STARLINK-1925 - Y-Coordinate,STARLINK-4201 - Y-Coordinate,STARLINK-5447 - Y-Coordinate,STARLINK-6255 - Y-Coordinate,STARLINK-3937 - Y-Coordinate,STARLINK-1627 - Y-Coordinate,STARLINK-30450 - Y-Coordinate,STARLINK-2128 - Y-Coordinate,STARLINK-32196 - Y-Coordinate,STARLINK-5555 - Y-Coordinate,STARLINK-11249 [DTC] - Y-Coordinate,STARLINK-1193 - Y-Coordinate,STARLINK-6347 - Y-Coordinate,STARLINK-30710 - Y-Coordinate,STARLINK-5754 - Y-Coordinate,STARLINK-4645 - Y-Coordinate,STARLINK-4172 - Y-Coordinate,STARLINK-6291 - Y-Coordinate,STARLINK-11076 [DTC] - Y-Coordinate,STARLINK-30955 - Y-Coordinate,STARLINK-1738 - Y-Coordinate,STARLINK-30341 - Y-Coordinate,STARLINK-30483 - Y-Coordinate,STARLINK-30186 - Y-Coordinate,STARLINK-4798 - Y-Coordinate,STARLINK-5542 - Y-Coordinate,STARLINK-31726 - Y-Coordinate,STARLINK-1595 - Y-Coordinate,STARLINK-2036 - Y-Coordinate,STARLINK-1992 - Y-Coordinate,STARLINK-3918 - Y-Coordinate,STARLINK-2267 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6278 - Z-Coordinate,STARLINK-2462 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-4700 - Z-Coordinate,STARLINK-31564 - Z-Coordinate,STARLINK-5469 - Z-Coordinate,STARLINK-4703 - Z-Coordinate,STARLINK-5073 - Z-Coordinate,STARLINK-5016 - Z-Coordinate,STARLINK-30306 - Z-Coordinate,STARLINK-4367 - Z-Coordinate,STARLINK-4310 - Z-Coordinate,STARLINK-2494 - Z-Coordinate,STARLINK-31333 - Z-Coordinate,STARLINK-4751 - Z-Coordinate,STARLINK-2333 - Z-Coordinate,STARLINK-3194 - Z-Coordinate,STARLINK-3965 - Z-Coordinate,STARLINK-4517 - Z-Coordinate,STARLINK-5749 - Z-Coordinate,STARLINK-3653 - Z-Coordinate,STARLINK-30251 - Z-Coordinate,STARLINK-31083 - Z-Coordinate,STARLINK-31866 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-1822 - Z-Coordinate,STARLINK-1665 - Z-Coordinate,STARLINK-30278 - Z-Coordinate,STARLINK-31593 - Z-Coordinate,STARLINK-5740 - Z-Coordinate,STARLINK-4374 - Z-Coordinate,STARLINK-31778 - Z-Coordinate,STARLINK-2502 - Z-Coordinate,STARLINK-6078 - Z-Coordinate,STARLINK-5148 - Z-Coordinate,STARLINK-3559 - Z-Coordinate,STARLINK-5810 - Z-Coordinate,STARLINK-11289 [DTC] - Z-Coordinate,STARLINK-30824 - Z-Coordinate,STARLINK-3720 - Z-Coordinate,STARLINK-4356 - Z-Coordinate,STARLINK-3763 - Z-Coordinate,STARLINK-5658 - Z-Coordinate,STARLINK-31247 - Z-Coordinate,STARLINK-3093 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-30126 - Z-Coordinate,STARLINK-1176 - Z-Coordinate,STARLINK-31887 - Z-Coordinate,STARLINK-4015 - Z-Coordinate,STARLINK-3678 - Z-Coordinate,STARLINK-6214 - Z-Coordinate,STARLINK-2395 - Z-Coordinate,STARLINK-2235 - Z-Coordinate,STARLINK-1478 - Z-Coordinate,STARLINK-31970 - Z-Coordinate,STARLINK-5851 - Z-Coordinate,STARLINK-5827 - Z-Coordinate,STARLINK-3934 - Z-Coordinate,STARLINK-5476 - Z-Coordinate,STARLINK-2412 - Z-Coordinate,STARLINK-31783 - Z-Coordinate,STARLINK-5045 - Z-Coordinate,STARLINK-5161 - Z-Coordinate,STARLINK-4136 - Z-Coordinate,STARLINK-2159 - Z-Coordinate,STARLINK-3637 - Z-Coordinate,STARLINK-2526 - Z-Coordinate,STARLINK-1925 - Z-Coordinate,STARLINK-4201 - Z-Coordinate,STARLINK-5447 - Z-Coordinate,STARLINK-6255 - Z-Coordinate,STARLINK-3937 - Z-Coordinate,STARLINK-1627 - Z-Coordinate,STARLINK-30450 - Z-Coordinate,STARLINK-2128 - Z-Coordinate,STARLINK-32196 - Z-Coordinate,STARLINK-5555 - Z-Coordinate,STARLINK-11249 [DTC] - Z-Coordinate,STARLINK-1193 - Z-Coordinate,STARLINK-6347 - Z-Coordinate,STARLINK-30710 - Z-Coordinate,STARLINK-5754 - Z-Coordinate,STARLINK-4645 - Z-Coordinate,STARLINK-4172 - Z-Coordinate,STARLINK-6291 - Z-Coordinate,STARLINK-11076 [DTC] - Z-Coordinate,STARLINK-30955 - Z-Coordinate,STARLINK-1738 - Z-Coordinate,STARLINK-30341 - Z-Coordinate,STARLINK-30483 - Z-Coordinate,STARLINK-30186 - Z-Coordinate,STARLINK-4798 - Z-Coordinate,STARLINK-5542 - Z-Coordinate,STARLINK-31726 - Z-Coordinate,STARLINK-1595 - Z-Coordinate,STARLINK-2036 - Z-Coordinate,STARLINK-1992 - Z-Coordinate,STARLINK-3918 - Z-Coordinate,STARLINK-2267 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4779.9916,4976.3353,-3384.2067,1588.9009,2943.3778,5750.7248,2958.5862,657.7996,-3608.9667,5806.4877,209.6262,5576.7134,-5386.2945,5104.6440,-3581.7948,883.6247,-3574.1642,1836.6147,679.4087,1219.3311,4563.0204,-6212.0806,-2385.1431,-6253.4334,5571.8255,6755.2575,-4100.0619,-5339.1120,-5875.2349,5710.2995,5486.5069,4630.0327,2060.6508,-3554.3008,6445.4412,-5737.9826,1489.3657,2198.4203,6020.1539,5026.3486,6020.5180,1717.7479,3232.5464,4172.3758,-523.4291,2712.4341,5267.4197,-4618.3860,-3536.4823,-4459.7891,4672.3904,-506.2663,6225.2816,-2634.0294,1266.3889,3257.4973,-4682.9324,-210.2378,1330.2747,-5222.3638,199.4799,-5898.2215,789.4412,5309.1363,-4208.5942,-6051.7456,3686.9897,5800.7957,-1439.8186,-6822.7064,6859.8937,3332.3339,3872.0476,2969.1067,777.1541,5457.6923,-6476.3991,2884.7525,2436.0390,1784.8706,-1149.8810,-3319.8866,4760.2496,-5207.9178,1422.9578,-4764.4460,-5354.5522,3508.0541,-3777.5442,-6228.7416,-2283.0749,919.2869,3573.1435,-5994.8473,4740.2146,-688.9716,395.8476,4326.2918,-5755.8928,5995.6113,-223982.1105,-201505.8857,-221018.2310,-222816.9729,-215404.2017,-217791.3757,-214505.8164,-217083.8729,-270183005.4281,-270155403.0052,-270141317.4801,-270171017.8233,-217486.3874,-270163560.4801,4927.3532,4565.6602,2906.3841,4021.3307,-5780.2261,-1521.4043,3210.7651,-4635.7475,4285.3355,612.4926,-1151.4871,3715.1834,1757.9764,-4340.9757,-3528.4970,-5549.4387,-4742.2146,6561.9164,-6864.9000,5162.6571,-2133.4182,1594.5559,5849.7994,-2216.3539,2615.8360,-283.5118,2473.1638,-828.8672,732.1293,-3847.9065,-3429.5738,-3710.3251,-6504.2107,4961.5418,-1907.6459,557.4114,-6714.3352,-3434.0488,-2787.3074,1290.1302,-3394.2448,-3612.5788,5316.1262,789.2506,-3414.0588,4047.9387,4268.9012,4773.2044,-3511.1535,5042.9059,1152.8806,-5669.1088,-2978.0748,-3658.1745,4092.0437,5721.1405,-4764.8421,-5690.9038,6743.2129,-856.0654,5237.3378,508.5212,-6315.7823,-889.0661,-4287.2698,-280.4999,5178.7059,3744.9186,6587.1263,-1108.0546,699.6922,-5695.0610,1776.0981,2899.5762,5094.5204,3131.6481,1788.4263,-4272.7911,-5086.2791,3747.4617,6688.7495,-5706.0858,2452.1931,1343.4964,4888.1097,-1739.5614,1711.0592,5090.8453,-5496.2353,-803.3767,4895.0390,-5060.7482,-5303.0855,-665.9435,4894.8369,-4152.7575,-4463.2795,3511.5850,3450.5576,2000.8759,-326941.5571,-316894.5600,-327208.0184,-324392.2599,-328740.6725,-327153.5274,-319393.0827,-322533.2128,112687228.5598,112686220.7392,112679078.9679,112692654.5635,-322231.2367,112691131.8051,-956.9349,-1512.7286,-5289.0061,5388.4764,-2062.2676,-3597.7594,5322.9896,5120.8993,-4083.7988,3728.8650,-6847.3271,-1810.3996,3960.2606,1364.2618,-4746.9473,-4017.5161,3516.4208,-1183.2666,198.7584,4451.3967,4714.7849,-2637.9272,-2666.4309,-1586.1308,-3168.6653,1491.7634,-4992.4453,4168.5939,3390.9963,815.0990,2485.6136,-3365.2202,1125.0145,-3305.6173,-1619.6471,-3818.5814,1088.0338,-5263.9446,2020.2620,-4551.3129,-581.8733,5346.0974,3041.3343,-5338.2114,-6036.6110,4898.4167,-1441.3984,1938.3739,4643.6892,-1598.6355,-4969.0594,3829.3807,45.6063,5244.3025,5419.1805,-1753.4840,1911.0361,3939.8286,-519.0119,-4489.1154,4494.5353,-3406.4155,2651.2743,4332.3757,-3422.5382,3249.2526,2581.3145,561.3326,1110.3192,80.7584,398.1978,-2135.4435,-5422.9196,5510.2544,4610.2805,-2856.4397,-1538.3455,-4628.1056,3678.2233,5508.6273,1416.7885,1791.0631,4382.5574,-4349.9363,4664.0966,4709.7818,3635.1952,3127.4756,1797.9546,-2905.3817,-4224.6346,-4635.3846,2626.7284,-3437.6942,72.1814,-5241.9428,5233.9728,4055.5875,-1628.7097,2782.2913,-38007.7980,-36592.7639,-38580.9451,-33088.6633,-33000.5343,-43518.0436,-45205.1226,-36124.9741,111291533.0484,111265914.3811,111289844.5923,111298036.6930,-37883.2327,111296436.0316,
3600.000,1841.5703,-4633.2766,-517.2986,-4985.0863,-299.9246,-6551.3906,-5037.3814,-254.7972,-390.0240,-4123.5451,-5151.0221,-1767.5841,1756.3301,-3260.6480,4326.6410,2641.3628,4087.9443,-3074.1978,1229.0810,-4659.8110,-720.3166,5676.3292,-79.5658,6350.2323,-6715.8786,-6085.8396,238.5305,2821.6709,5728.6253,-3760.1131,-6228.4482,-299.6994,397.6404,-302.2745,-3621.5410,2601.1722,-471.0848,1612.5928,-3024.7671,-6809.8318,-5242.7779,2902.2273,-5439.6283,-5626.8083,2741.5518,-5708.6149,-5369.9102,1386.3124,6152.1071,2922.5031,-6593.5835,990.1654,-4094.9698,4904.7929,-5002.0464,-4708.9870,3230.0831,3111.1721,-2739.7367,6163.0095,-2613.5810,3072.9107,834.9867,-2055.7944,5926.3660,3205.5913,-4076.1097,-5224.1231,-1204.3902,5611.0569,-5248.2537,-1298.8805,-4613.7827,-5854.1859,-4399.3343,-6500.0666,5391.6925,973.5954,2321.9332,-5506.7393,-1064.7039,4521.1514,-6687.8812,5749.9019,-4183.1534,5597.0421,678.9829,-4851.4501,4803.9449,4385.5302,-2222.3868,3181.2182,-2319.0441,4229.7663,-5446.4761,5240.3701,3872.5865,-4101.8540,2657.2943,-6709.7342,-131139.1036,-114150.3236,-133996.7892,-134275.4479,-127050.4778,-129176.0316,-127061.1025,-129927.2476,-290121910.9335,-290097135.6394,-290078633.8030,-290106146.6007,-129431.0651,-290102204.5309,-5355.0302,-1574.3591,-4916.5466,-1299.9748,6487.5009,1929.2570,764.6323,6894.1170,-5210.1811,3028.9731,1761.6657,-3036.9483,-3780.0202,5084.2399,-801.1545,3218.7155,719.0204,-3987.2668,5334.2049,-2906.8080,4343.0942,-3858.5705,-6745.2092,-486.1923,-1252.4356,1758.1793,-4603.5010,-3141.5659,-3697.5594,5126.5822,1169.9129,5015.2474,5049.6614,-5061.8088,3171.9416,-3216.5761,4525.3263,6165.9081,4361.1353,793.7843,660.9737,5341.5766,-4263.4681,2986.5627,5874.8200,-3603.7252,-1099.8105,-4481.6251,-21.6494,-5628.0782,1296.0696,6639.8011,3837.7376,-70.1963,-3741.1424,-2063.6078,2182.3876,6129.5751,-4532.6438,-2424.1456,-6353.4772,-3986.0020,6616.2550,3685.1246,3454.2288,-2663.7472,-1329.6216,-1303.3495,-4670.2478,-749.8309,1239.4410,6635.8952,2587.3805,15.7644,-4737.4796,-1781.5163,-3168.9747,5649.6692,3411.8211,-2035.5574,-6474.2518,4284.3951,266.8149,-3807.7245,-5404.0373,-2134.4843,-4081.7618,-1503.1571,4245.7553,-2553.7903,-4886.5071,4796.3422,6285.5040,-2803.1236,-1760.4368,1640.2011,3093.7351,789.4150,-3978.2929,-498.3108,-371518.3243,-357542.7635,-370637.6285,-367943.7260,-373143.8137,-371560.0859,-364427.3374,-366656.3360,38867187.1728,38868996.3024,38867932.0082,38867089.1577,-366558.7018,38872231.0951,3984.3260,4884.0940,4827.0762,-4619.0274,-2037.0140,-1310.7297,-4644.7505,-781.5053,4542.7877,-4683.2779,4296.0556,5970.3964,-5524.6937,3200.2934,5321.2023,5499.7604,-5522.4487,4732.8208,-4206.3079,-4232.6672,-5324.4456,-988.6928,-1221.6312,-2443.3662,-1109.3908,2792.5851,5145.1750,-5372.0327,345.1263,2758.0545,2800.7357,4601.5069,-4712.3610,4725.6607,4953.4202,5529.2985,-5281.0401,1904.6471,-4473.8008,756.8478,-4500.2355,-2790.4114,476.3810,2423.4002,2505.3022,-1511.1626,4230.0621,-5091.8171,-2941.9164,-2765.4921,1616.6121,1397.3601,4008.4790,-4888.6378,-2972.1542,4459.4373,-5762.8053,-876.4127,4402.5789,2057.6978,-761.9774,4607.0450,1760.3133,-5482.5281,-845.5730,-5475.8596,-5364.3750,-4362.9709,-4846.9251,3960.7674,-4319.3647,-1546.3896,4409.9654,-3668.0683,-2473.9515,-1520.2198,-2901.3867,3874.9091,-5332.9235,-3639.1651,2232.8105,2821.5005,-1782.9952,475.8337,-1039.2714,-3485.7733,-5274.4382,-4724.3328,2569.6965,4690.5025,4251.1724,3834.6419,1716.4138,4723.6939,-3701.8510,3863.2602,-4800.1934,-5490.5047,4970.0894,1565.8609,-36786.8548,-35063.6405,-35707.5416,-33474.3535,-30104.2667,-38987.6534,-44924.7878,-37888.7886,111317569.1719,111290266.3518,111309438.4592,111326927.4081,-36203.1207,111319465.7784,
7200.000,2192.6014,3634.6305,3291.4758,6807.2662,-3010.3087,3950.8841,5869.9904,-26.6130,3889.5050,1949.4098,6888.9242,-1680.1499,1843.3511,-892.0884,-4721.2563,-5901.3538,-4420.3923,4395.2359,-3755.5421,6761.8769,-2526.3036,-2887.3092,2808.4836,-3522.5284,5003.0860,2815.4384,2801.2005,-280.7779,-2719.3737,66.3954,2383.1991,-3863.3839,-3763.7221,4116.8475,-585.6963,620.7857,-2313.8484,-3555.7427,-917.9683,5492.5466,437.7540,-4798.2334,5661.2741,4544.7793,-2832.9777,5992.5645,4444.4817,2923.3314,-6111.4448,471.7116,5754.4829,-1411.5277,-151.5447,-6142.8951,6271.4952,5055.0158,-1971.9886,-4658.5420,4242.3688,-5141.2349,3674.1668,277.9992,-2638.8269,-983.9413,-5116.2616,52.6680,4118.4278,3410.8877,4484.2173,-2380.2932,1783.1144,-1564.2580,4478.6991,6602.7508,6067.5772,4791.6861,-1620.1947,-3880.6914,-6197.4164,6862.3495,3459.3049,-4181.7129,6175.7635,-3820.4369,4846.7093,-5042.9676,3644.7015,5524.1738,-4352.6518,-1796.0800,5553.9850,-5839.8864,-436.2148,-1943.4764,4319.4851,-6618.0700,-6557.1597,3658.5271,1801.1353,4516.3475,-30945.2949,-19519.9357,-38303.2341,-36487.1543,-30434.8840,-32703.4073,-30884.0258,-32632.8790,-290261520.0254,-290240261.1655,-290220378.9819,-290237983.7570,-33061.2483,-290242092.5430,4705.9157,-2688.1398,5929.3592,-763.9049,-4070.7008,-1787.4931,-3494.5340,-5643.2665,5279.9548,-6039.9061,367.0243,-1233.5687,5589.3684,-4022.2119,4354.6726,-850.2287,3494.6836,-189.3163,-1837.7959,523.7420,-5910.4945,4866.4915,4601.0028,3570.9287,-961.0422,-3331.0670,5968.3670,6310.2900,4950.8245,-5122.0424,908.1324,-5095.5047,-2268.7556,4491.6358,-4530.6913,5758.0531,-1047.8872,-4516.0183,-5418.1101,-2258.2320,930.8142,-3970.9611,1466.7407,-4527.0752,-5853.9685,1959.1657,-2914.3117,3679.3694,2849.0400,4314.3024,-2685.0023,-3583.0238,-4167.9317,2814.6294,2576.9993,-2590.4846,2281.7111,-4340.2878,367.0581,4370.5000,4709.5875,6389.3756,-3888.0676,-6056.7109,-876.1058,5591.5171,-3252.9984,-2503.1388,1160.3280,3400.2450,-3813.1013,-5224.4045,-5213.8918,-1948.2386,3101.6914,-775.8776,3930.8215,-5686.1890,-1245.5287,487.4273,3934.4618,-196.0919,-2471.3597,4433.8655,3690.5205,4749.6887,5255.4752,-2376.8003,-660.8851,5658.8856,3807.7071,-3653.3736,-4752.1339,5847.0849,-2739.4929,646.3121,-1743.5463,-4793.3843,4232.4311,-1715.7690,-387832.5144,-374728.7268,-390100.2289,-387130.2381,-393739.0571,-390602.7360,-386123.7249,-386764.7079,-37590355.6757,-37587573.1571,-37581008.1298,-37590385.0611,-387302.1313,-37584156.1437,-4594.9040,-5243.0853,-1366.1705,938.5412,4536.5973,5421.1368,896.5691,-4055.1148,-2242.9429,2783.6836,749.9109,-6623.2439,3625.9241,-5463.4447,-2560.6529,-3489.6824,3981.8219,-5340.2288,5480.7687,1420.0703,2513.2586,3996.6404,4222.9771,4611.6806,4675.6254,-5383.4084,-2090.3559,2590.2218,-3836.9867,-4678.9103,-6454.4813,-2374.7515,5331.0072,-3322.1567,-5193.4175,-3780.4675,6477.2036,3343.5274,4226.8493,3503.5139,6846.9771,-2437.6159,-3722.1087,2300.3147,2442.4184,-2846.5848,-4451.7027,5071.8410,-1005.3094,5376.7369,2728.5485,-5684.9383,-5503.0228,1492.5134,-1362.1657,-3765.2054,6255.0657,-2742.0790,-5424.7776,1594.9788,-3484.1139,-2400.7922,-5054.9040,3178.4882,4554.8531,3995.9186,4414.0767,5476.4176,5015.9019,-5533.0352,5466.3492,4272.8156,-529.6577,-539.1144,-1219.5372,4906.5919,5415.5322,-747.3722,2324.7563,-580.8365,-4547.9513,-5415.4579,-1935.0824,3673.3632,-3267.9013,108.4458,1987.0826,3442.0059,-5328.9295,-3554.0538,-1283.7526,-665.6825,-5010.9096,-3196.0545,4493.2377,957.7141,1227.9174,3336.5485,-5154.4367,-4943.4728,-35121.4094,-33544.4030,-32963.8627,-34717.3276,-27690.9810,-33634.8727,-43945.2714,-32824.1916,111343690.4908,111315194.0628,111329312.7396,111351739.0636,-34519.9193,111342457.8924,
