sl_100_86400_20260121 Coordinates.csv
2026/01/21 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:13 2024,
Start: 2026/01/21 07:47:00.00, Stop: 2026/01/22 07:47:00.00,
TIME_UNITS,STARLINK-3922 - X-Coordinate,STARLINK-5949 - X-Coordinate,STARLINK-6093 - X-Coordinate,STARLINK-1631 - X-Coordinate,STARLINK-11099 [DTC] - X-Coordinate,STARLINK-30273 - X-Coordinate,STARLINK-31508 - X-Coordinate,STARLINK-31033 - X-Coordinate,STARLINK-5763 - X-Coordinate,STARLINK-6042 - X-Coordinate,STARLINK-4057 - X-Coordinate,STARLINK-6364 - X-Coordinate,STARLINK-2363 - X-Coordinate,STARLINK-11229 [DTC] - X-Coordinate,STARLINK-2099 - X-Coordinate,STARLINK-31199 - X-Coordinate,STARLINK-30705 - X-Coordinate,STARLINK-2686 - X-Coordinate,STARLINK-31240 - X-Coordinate,STARLINK-2223 - X-Coordinate,STARLINK-30225 - X-Coordinate,STARLINK-1896 - X-Coordinate,STARLINK-3727 - X-Coordinate,STARLINK-2486 - X-Coordinate,STARLINK-2704 - X-Coordinate,STARLINK-5600 - X-Coordinate,STARLINK-3546 - X-Coordinate,STARLINK-2564 - X-Coordinate,STARLINK-3664 - X-Coordinate,STARLINK-31364 - X-Coordinate,STARLINK-4162 - X-Coordinate,STARLINK-4639 - X-Coordinate,STARLINK-1356 - X-Coordinate,STARLINK-5295 - X-Coordinate,STARLINK-3659 - X-Coordinate,STARLINK-5941 - X-Coordinate,STARLINK-6226 - X-Coordinate,STARLINK-31943 - X-Coordinate,STARLINK-31564 - X-Coordinate,STARLINK-30752 - X-Coordinate,STARLINK-31611 - X-Coordinate,STARLINK-4289 - X-Coordinate,STARLINK-1597 - X-Coordinate,STARLINK-30464 - X-Coordinate,STARLINK-31531 - X-Coordinate,STARLINK-1934 - X-Coordinate,STARLINK-31604 - X-Coordinate,STARLINK-31052 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-1641 - X-Coordinate,STARLINK-1488 - X-Coordinate,STARLINK-2301 - X-Coordinate,STARLINK-3915 - X-Coordinate,STARLINK-1060 - X-Coordinate,STARLINK-4684 - X-Coordinate,STARLINK-30777 - X-Coordinate,STARLINK-11136 [DTC] - X-Coordinate,STARLINK-2102 - X-Coordinate,STARLINK-32199 - X-Coordinate,STARLINK-2436 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-5553 - X-Coordinate,STARLINK-31521 - X-Coordinate,STARLINK-30891 - X-Coordinate,STARLINK-3933 - X-Coordinate,STARLINK-5280 - X-Coordinate,STARLINK-5634 - X-Coordinate,STARLINK-4644 - X-Coordinate,STARLINK-1644 - X-Coordinate,STARLINK-5188 - X-Coordinate,STARLINK-4388 - X-Coordinate,STARLINK-6357 - X-Coordinate,STARLINK-31075 - X-Coordinate,STARLINK-5577 - X-Coordinate,STARLINK-30822 - X-Coordinate,STARLINK-4098 - X-Coordinate,STARLINK-32049 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-32200 - X-Coordinate,STARLINK-1723 - X-Coordinate,STARLINK-4771 - X-Coordinate,STARLINK-11142 [DTC] - X-Coordinate,STARLINK-2143 - X-Coordinate,STARLINK-3080 - X-Coordinate,STARLINK-30951 - X-Coordinate,STARLINK-32147 - X-Coordinate,STARLINK-5631 - X-Coordinate,STARLINK-1152 - X-Coordinate,STARLINK-5814 - X-Coordinate,STARLINK-4138 - X-Coordinate,STARLINK-1209 - X-Coordinate,STARLINK-32156 - X-Coordinate,STARLINK-31383 - X-Coordinate,STARLINK-3931 - X-Coordinate,STARLINK-31063 - X-Coordinate,STARLINK-5628 - X-Coordinate,STARLINK-3306 - X-Coordinate,STARLINK-1967 - X-Coordinate,STARLINK-5122 - X-Coordinate,STARLINK-30973 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3922 - Y-Coordinate,STARLINK-5949 - Y-Coordinate,STARLINK-6093 - Y-Coordinate,STARLINK-1631 - Y-Coordinate,STARLINK-11099 [DTC] - Y-Coordinate,STARLINK-30273 - Y-Coordinate,STARLINK-31508 - Y-Coordinate,STARLINK-31033 - Y-Coordinate,STARLINK-5763 - Y-Coordinate,STARLINK-6042 - Y-Coordinate,STARLINK-4057 - Y-Coordinate,STARLINK-6364 - Y-Coordinate,STARLINK-2363 - Y-Coordinate,STARLINK-11229 [DTC] - Y-Coordinate,STARLINK-2099 - Y-Coordinate,STARLINK-31199 - Y-Coordinate,STARLINK-30705 - Y-Coordinate,STARLINK-2686 - Y-Coordinate,STARLINK-31240 - Y-Coordinate,STARLINK-2223 - Y-Coordinate,STARLINK-30225 - Y-Coordinate,STARLINK-1896 - Y-Coordinate,STARLINK-3727 - Y-Coordinate,STARLINK-2486 - Y-Coordinate,STARLINK-2704 - Y-Coordinate,STARLINK-5600 - Y-Coordinate,STARLINK-3546 - Y-Coordinate,STARLINK-2564 - Y-Coordinate,STARLINK-3664 - Y-Coordinate,STARLINK-31364 - Y-Coordinate,STARLINK-4162 - Y-Coordinate,STARLINK-4639 - Y-Coordinate,STARLINK-1356 - Y-Coordinate,STARLINK-5295 - Y-Coordinate,STARLINK-3659 - Y-Coordinate,STARLINK-5941 - Y-Coordinate,STARLINK-6226 - Y-Coordinate,STARLINK-31943 - Y-Coordinate,STARLINK-31564 - Y-Coordinate,STARLINK-30752 - Y-Coordinate,STARLINK-31611 - Y-Coordinate,STARLINK-4289 - Y-Coordinate,STARLINK-1597 - Y-Coordinate,STARLINK-30464 - Y-Coordinate,STARLINK-31531 - Y-Coordinate,STARLINK-1934 - Y-Coordinate,STARLINK-31604 - Y-Coordinate,STARLINK-31052 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-1641 - Y-Coordinate,STARLINK-1488 - Y-Coordinate,STARLINK-2301 - Y-Coordinate,STARLINK-3915 - Y-Coordinate,STARLINK-1060 - Y-Coordinate,STARLINK-4684 - Y-Coordinate,STARLINK-30777 - Y-Coordinate,STARLINK-11136 [DTC] - Y-Coordinate,STARLINK-2102 - Y-Coordinate,STARLINK-32199 - Y-Coordinate,STARLINK-2436 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-5553 - Y-Coordinate,STARLINK-31521 - Y-Coordinate,STARLINK-30891 - Y-Coordinate,STARLINK-3933 - Y-Coordinate,STARLINK-5280 - Y-Coordinate,STARLINK-5634 - Y-Coordinate,STARLINK-4644 - Y-Coordinate,STARLINK-1644 - Y-Coordinate,STARLINK-5188 - Y-Coordinate,STARLINK-4388 - Y-Coordinate,STARLINK-6357 - Y-Coordinate,STARLINK-31075 - Y-Coordinate,STARLINK-5577 - Y-Coordinate,STARLINK-30822 - Y-Coordinate,STARLINK-4098 - Y-Coordinate,STARLINK-32049 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-32200 - Y-Coordinate,STARLINK-1723 - Y-Coordinate,STARLINK-4771 - Y-Coordinate,STARLINK-11142 [DTC] - Y-Coordinate,STARLINK-2143 - Y-Coordinate,STARLINK-3080 - Y-Coordinate,STARLINK-30951 - Y-Coordinate,STARLINK-32147 - Y-Coordinate,STARLINK-5631 - Y-Coordinate,STARLINK-1152 - Y-Coordinate,STARLINK-5814 - Y-Coordinate,STARLINK-4138 - Y-Coordinate,STARLINK-1209 - Y-Coordinate,STARLINK-32156 - Y-Coordinate,STARLINK-31383 - Y-Coordinate,STARLINK-3931 - Y-Coordinate,STARLINK-31063 - Y-Coordinate,STARLINK-5628 - Y-Coordinate,STARLINK-3306 - Y-Coordinate,STARLINK-1967 - Y-Coordinate,STARLINK-5122 - Y-Coordinate,STARLINK-30973 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3922 - Z-Coordinate,STARLINK-5949 - Z-Coordinate,STARLINK-6093 - Z-Coordinate,STARLINK-1631 - Z-Coordinate,STARLINK-11099 [DTC] - Z-Coordinate,STARLINK-30273 - Z-Coordinate,STARLINK-31508 - Z-Coordinate,STARLINK-31033 - Z-Coordinate,STARLINK-5763 - Z-Coordinate,STARLINK-6042 - Z-Coordinate,STARLINK-4057 - Z-Coordinate,STARLINK-6364 - Z-Coordinate,STARLINK-2363 - Z-Coordinate,STARLINK-11229 [DTC] - Z-Coordinate,STARLINK-2099 - Z-Coordinate,STARLINK-31199 - Z-Coordinate,STARLINK-30705 - Z-Coordinate,STARLINK-2686 - Z-Coordinate,STARLINK-31240 - Z-Coordinate,STARLINK-2223 - Z-Coordinate,STARLINK-30225 - Z-Coordinate,STARLINK-1896 - Z-Coordinate,STARLINK-3727 - Z-Coordinate,STARLINK-2486 - Z-Coordinate,STARLINK-2704 - Z-Coordinate,STARLINK-5600 - Z-Coordinate,STARLINK-3546 - Z-Coordinate,STARLINK-2564 - Z-Coordinate,STARLINK-3664 - Z-Coordinate,STARLINK-31364 - Z-Coordinate,STARLINK-4162 - Z-Coordinate,STARLINK-4639 - Z-Coordinate,STARLINK-1356 - Z-Coordinate,STARLINK-5295 - Z-Coordinate,STARLINK-3659 - Z-Coordinate,STARLINK-5941 - Z-Coordinate,STARLINK-6226 - Z-Coordinate,STARLINK-31943 - Z-Coordinate,STARLINK-31564 - Z-Coordinate,STARLINK-30752 - Z-Coordinate,STARLINK-31611 - Z-Coordinate,STARLINK-4289 - Z-Coordinate,STARLINK-1597 - Z-Coordinate,STARLINK-30464 - Z-Coordinate,STARLINK-31531 - Z-Coordinate,STARLINK-1934 - Z-Coordinate,STARLINK-31604 - Z-Coordinate,STARLINK-31052 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-1641 - Z-Coordinate,STARLINK-1488 - Z-Coordinate,STARLINK-2301 - Z-Coordinate,STARLINK-3915 - Z-Coordinate,STARLINK-1060 - Z-Coordinate,STARLINK-4684 - Z-Coordinate,STARLINK-30777 - Z-Coordinate,STARLINK-11136 [DTC] - Z-Coordinate,STARLINK-2102 - Z-Coordinate,STARLINK-32199 - Z-Coordinate,STARLINK-2436 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-5553 - Z-Coordinate,STARLINK-31521 - Z-Coordinate,STARLINK-30891 - Z-Coordinate,STARLINK-3933 - Z-Coordinate,STARLINK-5280 - Z-Coordinate,STARLINK-5634 - Z-Coordinate,STARLINK-4644 - Z-Coordinate,STARLINK-1644 - Z-Coordinate,STARLINK-5188 - Z-Coordinate,STARLINK-4388 - Z-Coordinate,STARLINK-6357 - Z-Coordinate,STARLINK-31075 - Z-Coordinate,STARLINK-5577 - Z-Coordinate,STARLINK-30822 - Z-Coordinate,STARLINK-4098 - Z-Coordinate,STARLINK-32049 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-32200 - Z-Coordinate,STARLINK-1723 - Z-Coordinate,STARLINK-4771 - Z-Coordinate,STARLINK-11142 [DTC] - Z-Coordinate,STARLINK-2143 - Z-Coordinate,STARLINK-3080 - Z-Coordinate,STARLINK-30951 - Z-Coordinate,STARLINK-32147 - Z-Coordinate,STARLINK-5631 - Z-Coordinate,STARLINK-1152 - Z-Coordinate,STARLINK-5814 - Z-Coordinate,STARLINK-4138 - Z-Coordinate,STARLINK-1209 - Z-Coordinate,STARLINK-32156 - Z-Coordinate,STARLINK-31383 - Z-Coordinate,STARLINK-3931 - Z-Coordinate,STARLINK-31063 - Z-Coordinate,STARLINK-5628 - Z-Coordinate,STARLINK-3306 - Z-Coordinate,STARLINK-1967 - Z-Coordinate,STARLINK-5122 - Z-Coordinate,STARLINK-30973 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3715.6716,-1573.8365,-5825.7979,4758.6673,-5616.0893,-6596.8383,5436.2130,-1541.7735,3129.7420,-2953.7850,1126.1515,-1249.0042,5346.8271,-3225.1792,5756.3362,4228.3488,-4060.0334,-3841.3952,2643.4422,2456.4723,4192.3150,-2408.4787,5892.2990,3260.8531,-2496.8199,-4949.3335,4661.3561,-5124.8882,6497.1858,-3299.1506,-6404.1444,-3579.8974,-4988.9671,29.0031,1972.5141,-52.4360,4991.3085,-2028.7380,-2889.1987,1339.8222,-6498.7849,5120.2157,-459.9848,-4810.8553,-2999.0727,1660.2871,1932.1259,5398.8652,-4763.5366,-3491.8848,0.0000,-1683.6661,4140.0111,-3256.4103,-4673.4147,4887.3723,-1134.2793,602.1687,4362.6190,103.4501,-6699.5972,2540.9883,-5187.9743,6921.0932,-3304.6345,-745.6695,-6409.8846,-1568.7026,6051.1664,-4995.2789,2065.4559,-1808.0496,-6886.6552,-4550.2941,-4714.8722,4271.4926,1689.8818,-933.9769,-2689.3309,-6466.1311,-1320.0034,-846.2673,5619.2232,2368.5419,5497.3263,-2094.6464,5974.7688,-5141.3105,2969.6222,-4025.3004,5930.8136,-649.4669,-4377.9506,3764.3152,5765.3828,6939.1931,514.3450,3019.4550,-4786.6588,2136.5486,50402.1287,20604.6498,36528.6376,40065.4698,31724.8803,34789.1496,33764.1875,35143.5758,-149642570.8925,-149706704.7609,-149670822.1380,-149669518.2024,35791.3815,-149659874.3144,-3240.3407,-5610.2921,2254.1032,-439.9428,-1417.6808,910.2645,3694.9385,-5085.8261,-5895.3196,-190.5597,4631.0508,-5283.7894,-4241.7243,5046.9941,2775.6771,4056.6527,-3274.0591,-4709.9799,-6154.4266,3914.8590,4361.8583,5110.7796,-1827.4223,-5536.1909,-3488.2225,3303.2141,611.0411,3759.3935,720.5840,5072.5846,-964.9702,-2884.2427,2415.1307,-4693.8212,-3804.4544,-6658.2929,-4414.9592,6258.8201,4269.4564,-4382.5904,-405.2308,418.5709,6767.1577,2518.6869,-4075.8051,-6169.9852,6512.8771,2866.2624,1902.9679,4448.3735,0.0000,5368.2146,120.5129,-3513.7414,-1045.5200,-1452.9990,-6139.6948,4123.8430,-4985.2323,5427.5925,1434.7858,594.3016,2904.4423,-126.3114,3608.4339,4170.0832,-635.0411,-3841.1428,1443.8559,-1767.0710,-2078.0072,-1747.5152,-187.1360,-3755.0997,2330.2238,5342.8945,-6477.8694,-5599.1807,2966.9232,-2153.2802,-6747.9652,-4937.4571,-3290.8197,-2136.2582,-1047.4359,-3970.5577,1219.4316,4491.4892,2366.5340,5426.5011,-310.8086,4029.9079,-453.2804,-1992.7289,251.2238,264.1924,-4892.4256,-4292.0536,1708.9256,4602.1426,372800.0648,366696.9339,382918.2978,380622.8038,382375.3449,381618.6958,373192.4978,375227.5662,297399055.9568,297396531.0962,297403187.3005,297411556.6799,376920.1036,297406618.2639,-4854.3878,-3769.4647,-2996.4762,-4890.9066,3428.8377,-1569.7710,1819.5480,4431.3556,1852.2496,-6223.4912,-5014.6467,4298.5122,-1053.5238,-2920.1176,2642.0176,-3568.6839,-4438.2428,3255.1812,-1481.5162,-5146.3521,-3391.4183,3834.1742,3104.3330,2553.8683,-5305.6214,3551.7528,-5069.8968,-2756.2520,2225.7200,3138.7668,-2422.7661,5158.7995,-4157.3093,5118.2091,-5431.7162,-1942.7977,-1918.0967,1751.0478,4439.1243,5075.7068,2045.7740,4551.7109,1200.3887,4299.6218,-4577.3363,-2611.2367,598.1415,-3279.4883,4477.5948,3871.8282,0.0000,-3944.9701,5526.0362,4999.1260,4982.2632,-4687.9348,-2543.4080,5513.3959,1227.9050,-4281.4223,-907.3091,-6437.3403,-3396.4923,171.4152,-4876.3649,5447.7748,2601.6387,5522.5327,3009.3101,4418.8621,6278.1673,6468.0555,748.9526,-3682.2132,-4462.9622,-999.1987,-1193.5666,-3983.2013,5338.8935,-1225.2688,722.5138,4475.7832,2341.8273,6170.2485,4090.0718,5011.5863,-3293.7435,-1096.6474,5818.5933,1440.3023,-3552.1967,5419.6530,5242.0111,5433.4803,3657.2708,-351.0892,4860.7543,-4522.2362,4676.7558,-4726.4779,-76809.7890,-79607.4184,-81817.1647,-75470.0613,-76112.6844,-86755.1639,-87754.3824,-80949.2400,-130858462.9977,-130868809.8442,-130886163.1816,-130860259.2140,-80718.4388,-130866259.3862,
3600.000,4328.1778,4337.1476,2627.5056,-5659.3465,2970.1142,3700.1251,-6343.2655,3948.4297,186.6851,559.2447,-4247.1738,4552.3527,-3596.6654,1038.1144,-6563.9971,-5061.9653,6543.5776,5543.8632,799.2281,-5736.0163,-5038.4362,737.5159,-5790.2889,-1930.3568,5285.6256,3876.9285,-3058.6466,4317.6757,-6503.4474,-1153.8163,4121.0336,6468.8895,5012.8335,2336.7545,2271.7865,2695.4831,-3275.7949,-665.2651,-263.1860,3332.7871,6164.5998,-6527.7016,-1214.2790,1624.1418,6254.0474,-52.2505,-3304.9198,-6887.0661,3413.0615,2319.4208,0.0000,-2290.6043,-4003.3854,6192.8223,6552.9896,-3019.3953,3415.9108,-4570.7366,-560.0435,-2365.5291,5355.5574,-4557.7915,4630.0616,-5626.8610,2121.0450,-2824.7272,3303.7112,5349.7187,-3925.6265,3550.0487,-6233.0236,5661.4528,5999.8583,2666.5556,1616.8742,-4895.3812,463.1410,3909.2199,-1388.7680,6194.4748,2720.7193,4434.0129,-2244.5017,2205.4127,-5496.1648,5042.3099,-4465.1080,2316.3617,-2179.9781,1050.3087,-2944.1629,-3749.2834,3072.5261,-2710.2757,-6540.5522,-5609.1171,3379.0285,1258.5877,1190.4501,-4280.8566,-43925.3345,-73078.7417,-57918.6660,-55874.8046,-64428.0411,-61648.6919,-61596.2100,-59931.4479,-221553843.3457,-221613165.1341,-221575233.7926,-221583416.1112,-60028.3472,-221570267.7814,-1116.8848,2714.1791,-4341.1078,3634.3359,-2787.5693,-2781.8679,-1210.1626,1579.5547,5339.5740,-4100.3864,-5177.0191,2830.0435,4905.3643,-6130.5096,-1395.8046,230.9697,1967.6496,3968.2688,5253.7544,-3266.4837,-538.8985,-6770.1732,3573.7307,6399.3719,-405.2742,-5743.2289,3532.6396,-5181.6446,852.5920,-4866.7844,-1691.0645,1247.3826,-4770.6567,868.1810,4713.1724,4585.4987,5848.4846,-6374.8297,-6594.8006,3530.0337,-2189.7081,2029.1696,-5993.1299,-5107.2578,1591.8684,6653.8162,-3776.4173,-794.4340,-5614.0996,-6441.9811,0.0000,-3461.1136,4028.8450,2546.5882,-1431.0558,5047.2692,2239.1246,-3761.8325,4451.3615,-6480.5193,-2781.9552,-4423.3556,-4908.5536,2338.3229,-6420.7598,-5516.6201,-685.5702,2522.0124,1692.5328,-2345.4175,1824.6458,448.1922,-2003.3709,362.9109,-5300.8534,-3597.9847,5813.3740,5646.9210,-5871.8550,438.5370,4495.9952,988.1146,3926.4931,2966.9874,4066.2071,-389.5187,2385.5076,-4520.4491,2201.0112,-4770.5700,2950.5245,-4784.0580,-4044.0319,5613.0245,1831.4752,1994.9636,2936.4756,4099.5860,-4203.7446,-880.5969,374807.4330,360309.3707,379792.3162,376936.5887,379440.8167,378809.7935,371123.0653,375719.7751,248510330.2538,248495646.8760,248510871.4382,248516233.3150,374023.8669,248517308.9018,5263.8096,4672.4406,4701.7695,1199.5358,-5367.8727,5026.7201,2196.6419,-5472.9344,-4419.0606,5497.6885,1709.7303,-4400.2998,-3272.5082,-2394.0824,1676.9948,4611.1887,358.2821,1051.0133,4327.0524,2043.7542,4719.2770,557.8780,1197.1942,1775.5715,4278.9130,-258.7081,5078.8763,-1573.8983,2160.5964,-4640.0454,5274.2849,-2119.5115,222.6656,-6490.1581,4508.8904,4436.6057,-1777.7258,2296.5815,-1681.5074,-4833.3410,1955.2790,-693.0530,3164.4054,-4404.6504,2198.1213,-1827.9410,-4623.1120,-169.4013,-1817.2120,404.3996,0.0000,5461.0623,-3951.4791,-1805.3649,-1703.5194,3641.3732,5352.9466,-3591.3831,-5032.7241,355.9162,-3372.4820,2798.0133,-1144.8204,3279.0235,1380.6111,-3061.9371,-6076.6547,-3593.2230,-5441.1113,-5445.8704,-2441.6884,-4006.7815,2821.1408,6402.9167,4090.9589,-3302.4218,-3499.0896,929.0906,-2877.5249,-3067.0630,-4501.4548,-4961.9567,-5247.5102,-5892.3047,-1180.3654,-4454.8392,4718.2531,4679.3513,-6229.5582,-4894.2671,5508.8595,-3039.2246,-4606.9384,-2996.1856,790.2686,3576.8032,-5287.7911,5423.5033,-5365.0697,5366.9005,-75097.0534,-78169.2149,-79065.7229,-75830.0742,-73167.0596,-82447.5462,-87685.1139,-78659.2884,-130816507.7720,-130831411.6432,-130846595.5046,-130824176.5679,-79123.3017,-130826453.4723,
7200.000,-4590.9797,-6348.4364,1060.1864,3812.0050,85.0942,649.3031,4451.4806,-5950.8106,-3981.9510,281.4937,5111.3285,-6684.3586,-276.1233,2692.8926,4679.7710,4853.0823,-5576.8540,-4922.0621,-4618.3192,6260.9824,5190.9781,1531.2192,2913.8041,-757.4093,-6116.9191,-1372.1161,1611.9545,-1344.8460,3642.9281,5209.6632,-1039.3855,-6529.0611,-2919.7243,-5264.2722,-4923.6861,-5290.1703,17.0192,3664.6275,2851.9642,-6320.4560,-2809.8354,4786.9005,3304.3981,1385.8050,-6486.0123,-2102.6397,4358.4919,5767.3619,-823.7132,167.9509,0.0000,5885.4160,3232.8088,-6385.9849,-5727.6853,927.0076,-5216.6200,6307.4859,-4347.8409,3430.8058,-1562.0121,2696.5349,-1438.7542,2340.4885,-413.4979,4522.7682,439.8224,-6793.2600,1312.9729,-2078.0241,6283.6527,-6892.8568,-2951.2821,-1499.8323,1252.0935,4177.9952,-3406.2292,-5197.2412,3626.9576,-3614.1820,-4243.6145,-6217.8701,-2087.8716,-5054.4847,3635.6872,-5796.0940,2335.6059,2019.5087,2438.8164,3111.3886,-281.2042,5471.3588,-1643.9322,1328.4817,3798.2458,2576.0042,-6371.4365,-4964.4207,1917.2523,5930.0189,-136324.7648,-162086.6341,-148794.9161,-148537.7043,-156682.2295,-153632.8740,-153676.1323,-151660.2560,-278354923.5208,-278406330.5715,-278368696.7906,-278381511.4173,-152099.5221,-278370361.2183,4585.3316,359.7503,5868.2882,-4574.0130,6212.8739,4763.9704,-2411.7124,1627.8644,-3720.4656,6782.5668,3827.3193,-262.5449,-4185.1354,2965.8062,-1097.8081,-4196.0228,227.7729,-1132.1344,-2915.5026,1779.4570,-3305.3178,4852.2131,-4069.2846,-4696.9102,3013.4670,5994.1403,-6448.0280,4689.6769,-2726.8572,3523.8135,4842.5109,326.0953,4977.1686,1986.7531,-4792.0228,-1410.8342,-5371.1289,3444.7825,5705.7863,-2381.7787,4283.4048,-3297.9231,2588.8915,6542.5895,1051.8279,-4186.5679,-961.1242,-1593.2195,6383.2645,5242.8033,0.0000,1419.3395,-6111.2168,-993.2875,2825.2203,-6850.9192,2394.8111,2786.8756,-2590.2385,4661.2067,3882.3663,5904.6803,4615.6051,-4495.5982,6213.0385,5063.1936,3483.2832,-1151.7883,-5127.7127,5870.0338,562.1247,-276.1876,4169.2497,4053.4986,6697.6649,-245.6076,-2245.1584,-3721.5540,5093.8675,2277.2223,-448.5188,2351.0208,-4417.8867,-4238.4829,-5374.6999,3431.1689,-5648.6804,3899.9451,-5758.7750,3262.2442,-5603.8996,3618.8026,6615.3187,-6647.8491,-3222.4335,-4400.2940,-1173.8229,-3780.0832,6082.1094,-2287.6303,353185.1863,330491.6729,352177.6295,348438.2969,352301.5093,350621.7940,345236.6655,345546.1199,182666680.1806,182641858.8759,182667453.7135,182666273.0472,347140.5302,182673603.6765,-2396.4882,-2776.1813,-3526.3306,3344.1843,2590.3930,-4872.6457,-4577.2257,3138.6674,4270.6622,-1185.7904,2639.9989,1807.6974,5473.3459,5312.3500,-4983.0737,-2431.1471,3951.9192,-4706.2900,-4155.4865,2318.0958,-3196.6735,-4567.2384,-4771.7082,-5028.6723,-52.2898,-3213.1392,-1896.3689,4903.1543,-5204.7006,2629.2955,-4828.1374,-2271.9937,3817.5331,4070.9119,-780.2962,-4259.8545,4372.8970,-4596.9715,-2388.3453,1105.0606,-4518.9253,-3668.6461,-5468.3411,1821.0141,1824.3382,5054.3637,5145.8806,3493.4619,-2243.8894,-4425.5575,0.0000,-3249.7367,-129.3888,-2514.8941,-2667.7106,-356.6596,-3538.6159,-588.0639,4439.1877,3763.5324,5487.7204,2455.4837,4834.0676,-4723.5975,2970.6942,-1293.8286,5987.5975,-611.6175,4438.6177,2976.6937,-2886.6467,-822.1685,-4689.7788,-5450.1137,-1055.2918,5489.1337,5427.8458,2669.9721,-2360.7241,5436.9565,5429.5294,997.2398,4893.3492,2190.0026,-2461.5406,-18.7272,-3265.5879,-5345.1130,3034.1046,5226.2594,-4051.9062,-1768.0214,687.9962,-1358.6848,-4690.1665,-4730.9198,2432.4554,-3007.4715,2661.4485,-2768.9225,-73433.2862,-76732.9605,-76322.7149,-77103.3688,-70706.3867,-77247.4252,-86900.2797,-78304.0911,-130775154.7764,-130793947.1890,-130805894.5602,-130788598.3715,-77521.1674,-130786605.6834,
