sl_20_86400_20261217 Coordinates.csv
2026/12/17 07:47:00.0000 UTC

Generated: Tue Oct  8 17:00:12 2024,
Start: 2026/12/17 07:47:00.00, Stop: 2026/12/18 07:47:00.00,
TIME_UNITS,STARLINK-2414 - X-Coordinate,STARLINK-4656 - X-Coordinate,STARLINK-5259 - X-Coordinate,STARLINK-31883 - X-Coordinate,STARLINK-31827 - X-Coordinate,STARLINK-4563 - X-Coordinate,STARLINK-30160 - X-Coordinate,STARLINK-6348 - X-Coordinate,STARLINK-31062 - X-Coordinate,STARLINK-1093 - X-Coordinate,STARLINK-32113 - X-Coordinate,STARLINK-3640 - X-Coordinate,STARLINK-2134 - X-Coordinate,STARLINK-2268 - X-Coordinate,STARLINK-30958 - X-Coordinate,STARLINK-1591 - X-Coordinate,STARLINK-5310 - X-Coordinate,STARLINK-31853 - X-Coordinate,STARLINK-3147 - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2414 - Y-Coordinate,STARLINK-4656 - Y-Coordinate,STARLINK-5259 - Y-Coordinate,STARLINK-31883 - Y-Coordinate,STARLINK-31827 - Y-Coordinate,STARLINK-4563 - Y-Coordinate,STARLINK-30160 - Y-Coordinate,STARLINK-6348 - Y-Coordinate,STARLINK-31062 - Y-Coordinate,STARLINK-1093 - Y-Coordinate,STARLINK-32113 - Y-Coordinate,STARLINK-3640 - Y-Coordinate,STARLINK-2134 - Y-Coordinate,STARLINK-2268 - Y-Coordinate,STARLINK-30958 - Y-Coordinate,STARLINK-1591 - Y-Coordinate,STARLINK-5310 - Y-Coordinate,STARLINK-31853 - Y-Coordinate,STARLINK-3147 - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2414 - Z-Coordinate,STARLINK-4656 - Z-Coordinate,STARLINK-5259 - Z-Coordinate,STARLINK-31883 - Z-Coordinate,STARLINK-31827 - Z-Coordinate,STARLINK-4563 - Z-Coordinate,STARLINK-30160 - Z-Coordinate,STARLINK-6348 - Z-Coordinate,STARLINK-31062 - Z-Coordinate,STARLINK-1093 - Z-Coordinate,STARLINK-32113 - Z-Coordinate,STARLINK-3640 - Z-Coordinate,STARLINK-2134 - Z-Coordinate,STARLINK-2268 - Z-Coordinate,STARLINK-30958 - Z-Coordinate,STARLINK-1591 - Z-Coordinate,STARLINK-5310 - Z-Coordinate,STARLINK-31853 - Z-Coordinate,STARLINK-3147 - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5072.6113,5012.0933,1381.8624,-5383.6936,-6506.2650,-1267.6153,-3499.9963,-5257.8540,-3097.2440,-3969.2867,-2887.1552,-4623.8777,-4073.1706,-2700.0475,5132.8868,1421.7229,-5703.4156,-193.2511,-4160.2688,2334.0179,363546.8770,331615.6248,351924.6538,352244.9609,346593.6877,348082.5138,342825.1654,347323.6282,-111319197.6713,-111359758.7362,-111336765.0849,-111336154.7684,346432.6287,-111327307.7470,1294.1454,-4584.9891,5906.0129,856.2141,1993.4394,4513.8552,4009.7765,-1750.7996,5798.7455,2018.9427,-6015.1922,-3264.3017,-3987.0422,-3824.2345,972.1599,-5910.8683,3442.2634,6498.9850,-2688.1017,-4842.1096,171397.4935,176732.6978,180548.3855,178155.7220,184680.7618,182571.0639,176098.7640,179354.4252,-103197023.6442,-103201885.3824,-103193575.6155,-103206719.1864,177810.7101,-103211198.7886,4500.1711,-1308.8895,-3177.1417,4119.0104,532.7196,5060.5323,4391.7428,4152.0045,-2189.9157,-4873.7385,1459.0674,-3963.4466,-3915.5653,4989.5156,4551.3642,3324.8399,2028.4461,-2040.3657,4817.5711,4037.8015,11285.0124,9630.2772,7911.4006,12495.4191,13300.5923,2969.2674,596.3030,7765.7667,30846918.6145,30877611.4729,30871584.5146,30856630.4725,8179.4886,30859193.4882,
3600.000,-3349.2036,-3412.8755,-3467.8862,1796.1410,3826.9619,-3079.8532,1219.2416,4726.4340,-349.1781,-989.8519,3805.1602,6568.9504,6136.8015,4736.5732,-4684.4233,93.8417,5411.4104,-3044.9583,6680.9811,-266.1958,308251.6840,274873.8648,296258.5316,295296.2715,290279.6033,291459.8939,287476.7626,289967.2951,-80716359.3590,-80761832.6510,-80742085.1242,-80729798.1175,290355.3823,-80725398.0555,2700.5842,5210.1450,-2220.7918,-3797.1228,-3326.5246,-3532.2770,-6567.5265,-2326.8530,-5223.2997,-5132.4014,2663.4044,2133.7662,3178.7222,-443.9760,3078.4337,6880.2398,-3339.9063,-4061.3701,1173.6541,6687.2712,258157.1108,254766.6410,260486.9577,258777.9689,266105.5420,263852.1290,257905.4201,257346.8921,-128493827.1900,-128506840.1442,-128492625.4843,-128510923.8591,259060.4667,-128507945.1371,-5412.9764,-3018.6938,5456.9587,-5402.8509,-4575.2038,-5077.0327,-1760.0889,-4506.4089,4527.7416,4017.1494,-5015.1888,-138.6811,-176.4959,-4933.2685,-4087.0231,833.2516,2835.5431,4536.1548,-1350.0619,687.3488,12703.7525,11160.2189,10767.7182,11998.9961,16049.1105,7624.3850,988.4954,9950.1359,30829556.7866,30857726.8338,30850541.6889,30835186.2331,9847.3756,30841234.3764,
7200.000,1656.9449,-222.1359,5354.6420,1610.7983,880.8401,6177.0371,1119.2800,-3535.2650,4176.3229,4072.5649,-4295.9227,-5531.7568,-5458.7870,-5648.0014,3496.4445,-1845.7898,-2100.9019,5788.8879,-6221.5504,-2238.0775,232518.5151,200511.3376,221546.3321,218320.7031,215346.0956,216294.1762,213188.4928,215559.2344,-44612324.4207,-44660104.7117,-44644621.9231,-44616712.5659,215693.5736,-44622214.3633,-6055.1122,-4256.2182,-1864.9816,6050.5352,4331.5124,2481.7204,6511.6814,5576.8024,3708.6978,5054.1909,2135.0693,-15.6229,-919.9733,3633.0992,-5878.5864,-4932.2385,2523.2383,348.1714,476.5875,-4126.6048,328009.4075,315690.7207,323452.4992,322120.7795,330552.8613,326181.4985,323247.7454,325350.1247,-144983015.2095,-145006105.7068,-144987585.2569,-145001029.2300,323534.9049,-144997609.1740,2881.9930,5438.8799,-3837.9844,2741.0332,5191.3073,1833.2705,-2016.8413,2096.5442,-4102.3970,1176.8780,4851.7912,4126.3920,4128.7819,1345.1332,1136.3439,-4515.9963,-6150.8589,-3580.7396,-2989.7463,-4824.5950,14091.2192,12669.1587,13376.5146,10756.1981,18318.0346,12967.4001,2064.3048,11689.7469,30812972.2261,30837719.7026,30829165.9743,30819696.5342,11514.3910,30823296.2662,
10800.000,-123.4223,4333.3937,-5380.4794,-3408.4086,-4614.8241,-6351.0588,-3504.0771,1539.6051,-6591.3906,-4144.1802,4035.6229,2705.5367,3222.5066,3948.2207,-1279.9754,4067.9078,-2485.4511,-6227.9572,3247.4045,4805.4928,141339.6911,113430.8497,132713.4867,124670.9709,126711.2496,128104.9156,124661.9639,127908.1482,-5480547.0786,-5527381.6266,-5516484.8530,-5483059.9474,127279.7729,-5490956.6705,6753.5771,2990.1666,4194.1141,-5618.2573,-4630.9677,-878.9670,-3901.7837,-6567.8096,-1793.1052,-512.3517,-5395.0230,-3175.8394,-2677.3270,-4603.1688,6343.0054,1329.8991,-2545.8827,2759.3250,-2767.7774,-540.6645,376197.7228,355704.0539,365412.6907,365868.6508,373973.5710,364350.2443,367764.9989,365545.2647,-151542648.4321,-151576773.1196,-151555438.5131,-151554737.3004,367113.1174,-151558143.5830,1445.8419,-4491.4447,-563.1253,1884.7100,-1970.2324,2555.4130,4484.4196,1577.3744,1144.7424,-5113.4823,-1140.6400,-5509.4878,-5503.2003,3173.3275,2484.5830,5444.1586,5977.7849,-124.5997,5432.6778,4668.8997,15447.6125,14162.3462,15485.2463,11984.3255,20121.8501,14393.1425,3783.8396,12673.9996,30797077.2770,30817620.5212,30807607.1309,30808606.3727,13180.3862,30805379.1603,
14400.000,-1925.8033,-6656.3279,2506.3801,4008.6950,5517.1611,3977.7573,5558.1546,1424.7504,6438.8451,2574.9759,-1906.3471,78.4764,-967.2804,242.6090,-1956.3391,-5906.4984,5574.8592,3519.0987,284.0496,-5501.6433,40800.7945,19315.7383,35570.8424,25549.7426,30141.0907,32246.3255,27637.3842,29781.6556,34000124.5363,33957753.7191,33964219.1069,33991729.4685,30823.5082,33989694.3338,-4498.5147,-1742.3020,-4462.4646,2010.9967,2943.0028,-1855.3910,209.4403,5244.5386,-495.3402,-4970.8391,5588.3366,6026.1580,5941.4805,4137.6923,-4792.8720,1887.7223,3363.0634,-4488.1409,5248.8323,3853.7443,399400.9315,372360.1575,383762.0971,386869.8329,393640.6374,382446.4779,388433.2057,388324.5122,-147730821.0900,-147775770.8562,-147752760.2648,-147739965.3551,387026.3615,-147747422.8965,-4885.9147,720.8644,4534.2900,-5169.1324,-2743.4989,-5336.9984,-4098.9520,-4304.4495,2498.0835,3482.7785,-3441.2967,3367.3970,3389.6373,-5458.9488,-4618.5398,-3106.0289,-2487.7036,3719.3798,-4498.6642,-398.5574,16772.9416,15643.5292,16975.1122,16194.2056,21450.1378,12265.0680,6144.1330,15590.0422,30781740.9825,30797454.7779,30785996.0866,30795806.2111,14845.2124,30787483.0611,
18000.000,4442.3995,5976.4060,2161.8097,-4147.2959,-4070.6056,-849.3049,-6177.6156,-4644.4554,-4034.9936,-172.3081,-2017.1385,-1868.9218,-699.4309,-4642.9798,5191.1989,5811.5802,-5628.7812,1106.8308,-2704.4010,2620.2108,-62321.8244,-75736.7042,-63604.3841,-73830.4535,-68097.7851,-65643.0197,-71480.3010,-66257.4572,71128857.3254,71094298.4313,71096680.1990,71113682.0552,-67458.1246,71118942.3280,857.8558,-38.6123,3802.6660,2756.8054,930.3316,4985.4476,2891.5944,-2665.4471,3219.9903,6311.4498,-3560.4568,-6587.2199,-6824.1018,-3246.4748,2344.7537,-3609.0152,-3301.6537,5010.5117,-6323.5659,-4517.8141,395979.1375,364715.7571,377455.5080,382228.7752,388319.0563,377664.5752,383800.8621,381269.0277,-133815394.3929,-133869753.1962,-133845742.5328,-133827464.5402,382033.9292,-133833034.5466,5213.7094,3472.9856,-5268.5500,4676.5375,5389.6773,4694.1553,1075.4494,4390.0523,-4623.9570,1907.0825,5458.5558,895.0585,834.6648,3841.3430,3946.6148,-1138.9654,-2447.2796,-4486.2895,726.2812,-4246.7776,18067.1250,17115.5300,17892.8517,20030.7608,22264.1609,10971.2613,9178.1586,15455.9502,30766797.5667,30777244.1712,30764452.1858,30779964.5116,16508.7201,30769607.9713,
21600.000,-6179.3787,-3111.8367,-5823.7887,3602.3601,1996.2365,-1451.5071,4465.3541,6690.2027,764.5132,-3082.8130,5762.7233,3105.1289,2334.1768,6551.1981,-6875.8621,-3099.6912,3446.4058,-5005.5755,3698.8301,2549.4468,-161014.7336,-165605.4228,-158482.0393,-168112.5704,-161611.7321,-159514.5566,-166009.5077,-162530.1885,103367599.2522,103343607.3275,103342162.0198,103349210.5139,-161241.8475,103358631.7487,2106.9995,2776.1871,-2840.5516,-5757.0175,-5122.9257,-6665.1130,-4566.8942,47.2326,-5668.4848,-2559.7287,1178.8159,4104.0112,4646.8820,1935.2129,42.4702,4073.1254,998.8087,-4247.9291,4690.8032,3545.0359,366108.6310,333382.2185,347019.2015,352631.9169,358311.0618,348900.2318,354129.3154,352848.2860,-110755149.7066,-110816419.0578,-110791655.7455,-110774040.7219,352500.1707,-110773503.7927,-2269.0619,-5524.3945,2197.1303,-814.1298,-4051.4869,-1079.3084,2618.1419,-1810.3473,3899.2992,-5246.6805,-3481.9119,-4612.8467,-4560.4985,483.8145,-902.9692,4665.5672,5959.8580,1813.6031,3474.6382,5109.4793,19330.2109,18580.5812,18438.1790,23292.2192,22485.9410,10587.1954,12961.2139,19401.1991,30752057.1706,30757007.4848,30743089.3695,30761458.3210,18170.7596,30751753.8933,
25200.000,5517.0602,-48.6695,6297.0200,-1365.4101,-112.5151,2802.9488,-702.6087,-6307.5075,2003.5117,5445.0951,-6701.1393,-4327.5886,-4253.1921,-5148.4217,5994.1570,-1167.1678,-1227.6148,6169.6396,-4102.2249,-6252.2079,-248499.9424,-244534.5515,-243055.3959,-251550.3689,-244244.1853,-243338.4565,-249301.8776,-243508.2379,128514561.0948,128502950.4758,128497614.0084,128498180.4172,-244505.6188,128506756.6728,-3575.2262,-5555.7006,1112.0053,5611.7621,6817.4782,5414.1061,5059.2940,2163.6174,6583.6553,-2360.6668,763.1153,118.3585,-737.2857,543.2536,-2207.3175,-4200.6623,3015.3898,1829.8534,-735.9051,-2011.3269,311797.4286,280477.5035,294470.6413,300262.1027,305309.7815,297494.2888,301451.5166,300490.0403,-80133696.5962,-80198568.8600,-80173033.7802,-80159726.1534,300367.9087,-80152268.8819,-2139.8141,4113.8266,2430.6501,-3669.3926,-324.8729,-3251.5451,-4653.2449,-1892.5837,-797.2346,2873.8998,-1088.7390,5372.7698,5388.7173,-4491.9989,-2705.0462,-5395.9510,-6165.6833,2230.7846,-5523.7785,-1468.1765,20562.9382,20040.5375,18910.2201,26033.0631,21981.9082,10972.1124,17609.0690,18361.0362,30737318.1479,30736761.2554,30722021.7012,30740804.2809,19831.1805,30733920.8298,
28800.000,-2168.7651,2126.2640,-3842.2904,-2452.0618,-1912.5898,-3855.1880,-3433.8768,3504.0191,-3834.3668,-4024.0722,4049.4243,5150.8058,5709.2133,1906.6897,-2930.2892,4782.2713,352.6162,-4620.4499,4351.0380,5739.7610,-318689.5094,-307496.5017,-311974.7570,-318932.3186,-310512.6739,-311618.1312,-314563.9164,-312703.0837,144854559.8864,144855984.1123,144846245.4628,144844534.8676,-311915.7932,144847861.0474,4030.3968,6579.7737,1918.8577,-3289.9026,-4816.5781,-1632.8495,-4708.2326,-4013.5853,-5040.4792,4532.2295,-2620.8378,-3703.8178,-2667.0210,-3909.8560,4207.5619,4131.9263,-6331.1513,2022.0433,-3469.4891,-370.1996,236784.5749,209482.6680,223177.2681,228652.8056,231662.3749,226526.2001,229619.3355,228638.4541,-44050700.8582,-44115439.5185,-44089104.5074,-44080372.8189,229030.1820,-44068953.9786,5166.8971,-162.3031,-5333.7914,5460.1119,4433.0196,5482.2479,3697.5773,4422.3321,-2812.6347,2598.4376,4826.6848,-2735.6466,-2845.8408,5280.9560,4659.8476,2842.9367,2875.0632,-4584.6185,4097.8186,-3496.3231,21768.3829,21497.0184,19627.3071,28293.4258,20730.8397,12039.7317,22943.6528,23065.4925,30722380.1244,30716520.2927,30701368.6303,30718568.4064,21489.8322,30716108.7831,
