sl_100_86400_20260827 Coordinates.csv
2026/08/27 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:56 2024,
Start: 2026/08/27 07:47:00.00, Stop: 2026/08/28 07:47:00.00,
TIME_UNITS,STARLINK-30479 - X-Coordinate,STARLINK-32242 - X-Coordinate,STARLINK-4272 - X-Coordinate,STARLINK-5758 - X-Coordinate,STARLINK-5362 - X-Coordinate,STARLINK-2480 - X-Coordinate,STARLINK-30572 - X-Coordinate,STARLINK-4191 - X-Coordinate,STARLINK-4043 - X-Coordinate,STARLINK-31200 - X-Coordinate,STARLINK-3166 - X-Coordinate,STARLINK-30765 - X-Coordinate,STARLINK-3543 - X-Coordinate,STARLINK-3792 - X-Coordinate,STARLINK-32208 - X-Coordinate,STARLINK-5388 - X-Coordinate,STARLINK-3134 - X-Coordinate,STARLINK-30544 - X-Coordinate,STARLINK-31493 - X-Coordinate,STARLINK-5752 - X-Coordinate,STARLINK-1583 - X-Coordinate,STARLINK-5767 - X-Coordinate,STARLINK-31141 - X-Coordinate,STARLINK-31820 - X-Coordinate,STARLINK-4031 - X-Coordinate,STARLINK-6181 - X-Coordinate,STARLINK-6199 - X-Coordinate,STARLINK-2598 - X-Coordinate,STARLINK-31146 - X-Coordinate,STARLINK-4020 - X-Coordinate,STARLINK-4146 - X-Coordinate,STARLINK-5244 - X-Coordinate,STARLINK-30149 - X-Coordinate,STARLINK-5939 - X-Coordinate,STARLINK-4499 - X-Coordinate,STARLINK-5070 - X-Coordinate,STARLINK-5775 - X-Coordinate,STARLINK-2606 - X-Coordinate,STARLINK-5193 - X-Coordinate,STARLINK-5724 - X-Coordinate,STARLINK-1244 - X-Coordinate,STARLINK-4538 - X-Coordinate,STARLINK-30350 - X-Coordinate,STARLINK-5318 - X-Coordinate,STARLINK-5569 - X-Coordinate,STARLINK-30987 - X-Coordinate,STARLINK-30795 - X-Coordinate,STARLINK-3845 - X-Coordinate,STARLINK-5156 - X-Coordinate,STARLINK-1352 - X-Coordinate,STARLINK-5568 - X-Coordinate,STARLINK-5755 - X-Coordinate,STARLINK-31254 - X-Coordinate,STARLINK-3459 - X-Coordinate,STARLINK-5439 - X-Coordinate,STARLINK-11253 [DTC] - X-Coordinate,STARLINK-6121 - X-Coordinate,STARLINK-30911 - X-Coordinate,STARLINK-30327 - X-Coordinate,STARLINK-32083 - X-Coordinate,STARLINK-1719 - X-Coordinate,STARLINK-5366 - X-Coordinate,STARLINK-4338 - X-Coordinate,STARLINK-1451 - X-Coordinate,STARLINK-1376 - X-Coordinate,STARLINK-2389 - X-Coordinate,STARLINK-4634 - X-Coordinate,STARLINK-4556 - X-Coordinate,STARLINK-1788 - X-Coordinate,STARLINK-31730 - X-Coordinate,STARLINK-3914 - X-Coordinate,STARLINK-4456 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-3699 - X-Coordinate,STARLINK-31872 - X-Coordinate,STARLINK-4386 - X-Coordinate,STARLINK-1363 - X-Coordinate,STARLINK-5555 - X-Coordinate,STARLINK-5285 - X-Coordinate,STARLINK-4640 - X-Coordinate,STARLINK-4203 - X-Coordinate,STARLINK-30131 - X-Coordinate,STARLINK-4520 - X-Coordinate,STARLINK-1933 - X-Coordinate,STARLINK-2418 - X-Coordinate,STARLINK-30495 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-5339 - X-Coordinate,STARLINK-5757 - X-Coordinate,STARLINK-30968 - X-Coordinate,STARLINK-31398 - X-Coordinate,STARLINK-3806 - X-Coordinate,STARLINK-3155 - X-Coordinate,STARLINK-30239 - X-Coordinate,STARLINK-30930 - X-Coordinate,STARLINK-3506 - X-Coordinate,STARLINK-5441 - X-Coordinate,STARLINK-5089 - X-Coordinate,STARLINK-3854 - X-Coordinate,STARLINK-30831 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30479 - Y-Coordinate,STARLINK-32242 - Y-Coordinate,STARLINK-4272 - Y-Coordinate,STARLINK-5758 - Y-Coordinate,STARLINK-5362 - Y-Coordinate,STARLINK-2480 - Y-Coordinate,STARLINK-30572 - Y-Coordinate,STARLINK-4191 - Y-Coordinate,STARLINK-4043 - Y-Coordinate,STARLINK-31200 - Y-Coordinate,STARLINK-3166 - Y-Coordinate,STARLINK-30765 - Y-Coordinate,STARLINK-3543 - Y-Coordinate,STARLINK-3792 - Y-Coordinate,STARLINK-32208 - Y-Coordinate,STARLINK-5388 - Y-Coordinate,STARLINK-3134 - Y-Coordinate,STARLINK-30544 - Y-Coordinate,STARLINK-31493 - Y-Coordinate,STARLINK-5752 - Y-Coordinate,STARLINK-1583 - Y-Coordinate,STARLINK-5767 - Y-Coordinate,STARLINK-31141 - Y-Coordinate,STARLINK-31820 - Y-Coordinate,STARLINK-4031 - Y-Coordinate,STARLINK-6181 - Y-Coordinate,STARLINK-6199 - Y-Coordinate,STARLINK-2598 - Y-Coordinate,STARLINK-31146 - Y-Coordinate,STARLINK-4020 - Y-Coordinate,STARLINK-4146 - Y-Coordinate,STARLINK-5244 - Y-Coordinate,STARLINK-30149 - Y-Coordinate,STARLINK-5939 - Y-Coordinate,STARLINK-4499 - Y-Coordinate,STARLINK-5070 - Y-Coordinate,STARLINK-5775 - Y-Coordinate,STARLINK-2606 - Y-Coordinate,STARLINK-5193 - Y-Coordinate,STARLINK-5724 - Y-Coordinate,STARLINK-1244 - Y-Coordinate,STARLINK-4538 - Y-Coordinate,STARLINK-30350 - Y-Coordinate,STARLINK-5318 - Y-Coordinate,STARLINK-5569 - Y-Coordinate,STARLINK-30987 - Y-Coordinate,STARLINK-30795 - Y-Coordinate,STARLINK-3845 - Y-Coordinate,STARLINK-5156 - Y-Coordinate,STARLINK-1352 - Y-Coordinate,STARLINK-5568 - Y-Coordinate,STARLINK-5755 - Y-Coordinate,STARLINK-31254 - Y-Coordinate,STARLINK-3459 - Y-Coordinate,STARLINK-5439 - Y-Coordinate,STARLINK-11253 [DTC] - Y-Coordinate,STARLINK-6121 - Y-Coordinate,STARLINK-30911 - Y-Coordinate,STARLINK-30327 - Y-Coordinate,STARLINK-32083 - Y-Coordinate,STARLINK-1719 - Y-Coordinate,STARLINK-5366 - Y-Coordinate,STARLINK-4338 - Y-Coordinate,STARLINK-1451 - Y-Coordinate,STARLINK-1376 - Y-Coordinate,STARLINK-2389 - Y-Coordinate,STARLINK-4634 - Y-Coordinate,STARLINK-4556 - Y-Coordinate,STARLINK-1788 - Y-Coordinate,STARLINK-31730 - Y-Coordinate,STARLINK-3914 - Y-Coordinate,STARLINK-4456 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-3699 - Y-Coordinate,STARLINK-31872 - Y-Coordinate,STARLINK-4386 - Y-Coordinate,STARLINK-1363 - Y-Coordinate,STARLINK-5555 - Y-Coordinate,STARLINK-5285 - Y-Coordinate,STARLINK-4640 - Y-Coordinate,STARLINK-4203 - Y-Coordinate,STARLINK-30131 - Y-Coordinate,STARLINK-4520 - Y-Coordinate,STARLINK-1933 - Y-Coordinate,STARLINK-2418 - Y-Coordinate,STARLINK-30495 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-5339 - Y-Coordinate,STARLINK-5757 - Y-Coordinate,STARLINK-30968 - Y-Coordinate,STARLINK-31398 - Y-Coordinate,STARLINK-3806 - Y-Coordinate,STARLINK-3155 - Y-Coordinate,STARLINK-30239 - Y-Coordinate,STARLINK-30930 - Y-Coordinate,STARLINK-3506 - Y-Coordinate,STARLINK-5441 - Y-Coordinate,STARLINK-5089 - Y-Coordinate,STARLINK-3854 - Y-Coordinate,STARLINK-30831 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30479 - Z-Coordinate,STARLINK-32242 - Z-Coordinate,STARLINK-4272 - Z-Coordinate,STARLINK-5758 - Z-Coordinate,STARLINK-5362 - Z-Coordinate,STARLINK-2480 - Z-Coordinate,STARLINK-30572 - Z-Coordinate,STARLINK-4191 - Z-Coordinate,STARLINK-4043 - Z-Coordinate,STARLINK-31200 - Z-Coordinate,STARLINK-3166 - Z-Coordinate,STARLINK-30765 - Z-Coordinate,STARLINK-3543 - Z-Coordinate,STARLINK-3792 - Z-Coordinate,STARLINK-32208 - Z-Coordinate,STARLINK-5388 - Z-Coordinate,STARLINK-3134 - Z-Coordinate,STARLINK-30544 - Z-Coordinate,STARLINK-31493 - Z-Coordinate,STARLINK-5752 - Z-Coordinate,STARLINK-1583 - Z-Coordinate,STARLINK-5767 - Z-Coordinate,STARLINK-31141 - Z-Coordinate,STARLINK-31820 - Z-Coordinate,STARLINK-4031 - Z-Coordinate,STARLINK-6181 - Z-Coordinate,STARLINK-6199 - Z-Coordinate,STARLINK-2598 - Z-Coordinate,STARLINK-31146 - Z-Coordinate,STARLINK-4020 - Z-Coordinate,STARLINK-4146 - Z-Coordinate,STARLINK-5244 - Z-Coordinate,STARLINK-30149 - Z-Coordinate,STARLINK-5939 - Z-Coordinate,STARLINK-4499 - Z-Coordinate,STARLINK-5070 - Z-Coordinate,STARLINK-5775 - Z-Coordinate,STARLINK-2606 - Z-Coordinate,STARLINK-5193 - Z-Coordinate,STARLINK-5724 - Z-Coordinate,STARLINK-1244 - Z-Coordinate,STARLINK-4538 - Z-Coordinate,STARLINK-30350 - Z-Coordinate,STARLINK-5318 - Z-Coordinate,STARLINK-5569 - Z-Coordinate,STARLINK-30987 - Z-Coordinate,STARLINK-30795 - Z-Coordinate,STARLINK-3845 - Z-Coordinate,STARLINK-5156 - Z-Coordinate,STARLINK-1352 - Z-Coordinate,STARLINK-5568 - Z-Coordinate,STARLINK-5755 - Z-Coordinate,STARLINK-31254 - Z-Coordinate,STARLINK-3459 - Z-Coordinate,STARLINK-5439 - Z-Coordinate,STARLINK-11253 [DTC] - Z-Coordinate,STARLINK-6121 - Z-Coordinate,STARLINK-30911 - Z-Coordinate,STARLINK-30327 - Z-Coordinate,STARLINK-32083 - Z-Coordinate,STARLINK-1719 - Z-Coordinate,STARLINK-5366 - Z-Coordinate,STARLINK-4338 - Z-Coordinate,STARLINK-1451 - Z-Coordinate,STARLINK-1376 - Z-Coordinate,STARLINK-2389 - Z-Coordinate,STARLINK-4634 - Z-Coordinate,STARLINK-4556 - Z-Coordinate,STARLINK-1788 - Z-Coordinate,STARLINK-31730 - Z-Coordinate,STARLINK-3914 - Z-Coordinate,STARLINK-4456 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-3699 - Z-Coordinate,STARLINK-31872 - Z-Coordinate,STARLINK-4386 - Z-Coordinate,STARLINK-1363 - Z-Coordinate,STARLINK-5555 - Z-Coordinate,STARLINK-5285 - Z-Coordinate,STARLINK-4640 - Z-Coordinate,STARLINK-4203 - Z-Coordinate,STARLINK-30131 - Z-Coordinate,STARLINK-4520 - Z-Coordinate,STARLINK-1933 - Z-Coordinate,STARLINK-2418 - Z-Coordinate,STARLINK-30495 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-5339 - Z-Coordinate,STARLINK-5757 - Z-Coordinate,STARLINK-30968 - Z-Coordinate,STARLINK-31398 - Z-Coordinate,STARLINK-3806 - Z-Coordinate,STARLINK-3155 - Z-Coordinate,STARLINK-30239 - Z-Coordinate,STARLINK-30930 - Z-Coordinate,STARLINK-3506 - Z-Coordinate,STARLINK-5441 - Z-Coordinate,STARLINK-5089 - Z-Coordinate,STARLINK-3854 - Z-Coordinate,STARLINK-30831 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-5543.5506,4329.1418,2137.4098,3148.3759,2630.4491,-5673.9014,-1647.4383,2501.7507,-4339.2230,1657.2340,-5698.9992,-489.1587,2244.6407,3379.9126,4188.0355,4536.2928,-106.6833,-4145.2625,2655.5826,-3125.2024,-3669.6853,-2358.7812,6409.7078,3228.8145,5791.4353,3288.0681,3684.8137,-1527.9158,3899.9522,-6601.9579,5288.3732,5972.7996,-4476.0429,208.6845,5758.6173,4897.2890,-937.2706,-6265.2111,2714.4035,-1997.0675,-2452.0910,3753.9383,2483.2124,-3814.5037,4123.4839,4807.4007,3619.4109,5920.8243,2303.8723,2963.3712,-6522.4475,5898.0294,5638.5984,-3836.3015,-1394.4318,-836.3094,6547.8675,2212.8385,-5344.1244,4109.8971,4087.4797,-6031.8463,2692.5555,-2666.5151,-616.9521,-2111.7185,1734.6049,-1720.1272,2499.6801,1093.8839,3553.1512,4849.4557,3615.5019,4110.3554,-3861.9191,-4087.3111,-645.9932,-798.6612,-5323.6218,1523.0930,670.3482,1217.7759,-1257.7653,-4859.6186,6072.1102,-4746.3022,3011.7294,1300.0416,-5880.0462,-6711.1582,-6026.7403,-4655.7749,-6468.0118,-2484.5444,2467.1275,-913.7728,3402.8309,-6792.6036,-2202.5335,3834.3644,208303.9154,236735.9774,224518.2650,221495.2781,229510.5584,226867.9739,222707.8654,223946.4719,-254038542.8733,-254030355.6089,-254051652.6597,-254045570.1199,223103.0760,-254057016.0461,3366.1647,-2002.8790,3997.4707,5495.8902,4332.4488,1861.4009,-4563.0568,-6395.6521,464.6362,-5074.7050,-1812.8091,-5049.9013,-3995.1285,2454.8137,2126.9736,3680.9425,-6831.7642,-3860.4912,4869.4400,6191.5300,1965.1239,6298.4821,-840.3523,-3007.8098,3188.0017,5719.7976,4639.0841,4208.8503,3173.7478,609.7310,-4271.4871,-3479.1176,-3530.4671,6915.3276,3707.3686,-5.4356,-6739.6275,2330.5986,-3884.9656,6015.3262,6386.5190,5455.6964,4642.0094,4788.5959,-4325.8829,4705.6472,-4516.7015,-1266.2489,4973.0560,-2916.5835,-1311.0889,-530.4861,1738.5991,2469.7424,-4941.0378,-6285.1945,635.8455,3755.7782,-4060.5496,-262.8008,2549.5804,3408.0421,673.0815,6140.2006,5920.3095,-6206.8526,5274.6747,6446.2361,6444.1841,6654.2276,3219.2890,-3178.1700,4889.3264,915.7490,3325.4732,2988.5416,6814.8995,5022.6171,2975.7435,6729.6387,-5666.6637,-5383.7837,4360.9893,-963.5235,-1070.2574,4753.8713,3045.7077,-6794.7799,3639.7730,315.8859,2842.8784,-633.9691,-11.6677,5945.5129,4213.8354,4086.8924,3061.8430,-602.6156,4075.3798,1749.4395,-318747.2159,-296012.2684,-315786.3900,-315385.5838,-312242.1914,-313078.8650,-305779.5126,-310428.3004,40494188.4027,40513229.3803,40484388.3042,40494468.7544,-309835.7120,40488772.4301,2437.5691,4946.9716,-5222.1028,2825.0530,4720.3725,3442.3267,-4803.7647,810.7635,5354.7660,-4376.2202,-3478.3441,4700.6342,5161.6468,5496.4170,4949.6892,-3730.2132,-1054.1928,-4006.5681,-3993.3976,-1.6187,5409.5177,1647.4793,2211.4312,-5203.3842,1930.0124,-2147.0432,-3584.8661,-5244.2757,-4766.4572,1954.6275,-1272.0949,-30.2262,-3985.8946,-378.4095,853.2036,4923.9439,1318.5472,-1727.1264,5008.6941,-2805.5526,968.0779,1961.8799,-4522.1830,-3288.3771,-3518.0066,1656.9902,3803.5809,-3336.5380,4201.7476,-5524.5616,-1949.2556,3594.4144,3453.7732,-5179.1712,4614.8723,-2199.9761,2192.6030,-5293.1908,1713.4842,-5485.8642,-4892.8973,-119.9918,6352.8029,1577.7436,3485.6559,-2187.5598,4094.1761,1787.6542,191.8076,891.6083,-4988.4347,3803.3699,-3263.1829,-5496.9575,4568.4917,-4745.3227,452.7213,4688.5211,3323.0288,-245.8141,-3891.3895,4177.4409,5144.3148,-4682.2686,-3084.2419,1684.0241,5414.4992,-399.3122,-528.7645,-1740.5404,1445.2626,-5076.7243,-2447.3685,2531.5701,-4781.7409,-5488.6240,-5185.8414,-1266.3482,-5140.1041,5386.3759,-91229.5706,-95797.6814,-95755.9388,-90550.9360,-90229.2245,-100694.1920,-102602.6168,-93682.3567,111803127.9522,111783308.5357,111827349.8080,111811584.3353,-95194.0234,111809968.2518,
3600.000,2211.6937,-4232.2677,-4835.4220,-4654.8910,-5724.5268,2022.0866,4889.9288,-91.2315,4943.6685,1483.7909,3805.9688,4281.3992,2179.6909,-5327.9135,-3905.2286,-6661.9855,1940.7648,5189.1823,-5771.9147,539.5424,2095.0909,-791.8364,-3531.3019,-1462.9764,-6206.6414,-5112.8786,-5012.3471,-2977.0184,-4251.5577,3928.5499,-2375.9529,-3800.5031,5164.3906,-2395.0836,-5716.3537,-6907.3926,3158.1993,3245.9401,1736.6938,-1547.8647,640.0805,-4834.0776,-5290.8346,648.2807,-238.9361,-5209.5698,376.8797,-2546.2655,-4043.1626,36.6676,6645.0748,-6128.3528,-3527.6890,10.2430,4078.3327,3270.4173,-4724.9411,-5858.9708,6313.3287,-3824.1780,-6703.9320,3816.2660,-4634.3670,894.2240,-1155.8906,3385.4913,-3857.4086,110.6848,-3498.0592,-3465.4115,-4448.2848,-6662.5305,-5356.7147,-5397.9860,151.4285,6735.1955,-1250.5563,-3226.7030,5830.1160,-2832.6477,1232.0837,1670.8363,-1590.2945,2868.0931,-2751.4495,1473.6952,-6168.3971,1092.5387,3832.7872,4613.9356,2646.1390,6299.4189,6442.7061,354.0717,-5629.3939,-2823.4147,-4656.7593,5177.9337,78.7009,-6079.5352,282236.5912,303972.5550,294004.7954,292036.3361,300598.3140,298062.5622,293765.3851,293191.1387,-255829642.3160,-255828534.6271,-255836272.8051,-255841297.5344,293948.4396,-255847037.4600,-4687.1524,5212.5701,-480.8293,-2127.2637,-1940.2833,-3642.6285,4658.2701,5219.0401,-4022.9025,6524.2553,-1680.1348,4551.9877,4271.5663,1323.0792,2692.7701,-1840.2812,4700.2807,-64.3822,-3592.8702,-6030.3463,-5822.3838,-5345.6270,3651.8203,6368.5414,-1580.5992,-4436.0180,-834.2372,-3979.3353,1149.7422,-2505.4700,4380.5658,4149.8768,-371.9856,-5699.3198,-1790.7649,595.1430,4545.2097,-3447.7527,4302.6506,-4862.4462,-6037.0536,-4294.3544,-1683.1245,-2836.2222,5070.9598,-1454.4775,5120.1259,3308.1642,-1086.9048,5769.2222,-925.1472,3223.1489,2103.3499,-4832.4169,1479.6629,2475.2784,2301.6797,-2695.4560,2055.5280,4545.6397,-665.5235,-4737.6669,-4444.5803,-6181.4028,-6761.8084,3041.7964,-1575.8319,-6399.7975,-4284.5650,-4994.3998,1106.2506,1369.7544,-4210.3780,2762.9105,-5785.5485,-1637.2793,-5543.8542,-4949.0257,-3425.1084,-4952.7407,6789.8287,6592.0968,-6394.9042,-3509.1120,3187.9370,-5188.6938,-1014.6332,6094.3776,-4942.7012,-2798.0613,-4528.4739,-2158.6802,-1586.7676,-6825.2478,-3747.3883,-5405.3739,1182.4100,-2014.2547,-6613.7377,1572.8500,-257409.3815,-227935.8787,-250104.2998,-248632.5565,-246221.9208,-246808.9381,-240842.9712,-243862.1029,-26690899.4198,-26668109.4138,-26696095.3225,-26687048.7238,-243994.9515,-26696391.3890,-4607.7098,-1509.2373,4904.1525,-4690.5249,-3398.6506,-5503.2820,965.6226,-4545.2510,-2687.9305,1659.4652,5512.7812,-2983.5412,-4979.6447,-4204.8928,-4922.3862,490.1571,4669.9816,4592.4455,642.6792,-3390.3686,-2906.3822,-4338.4685,-4578.6933,1935.8972,2525.6106,-1525.2270,4690.6618,4764.3236,5332.7249,-5115.9694,4781.5834,-4022.7110,4633.6051,-3135.6262,3417.1895,-489.8373,-4180.3956,5008.7839,-5116.0652,4677.8733,3289.2218,2422.3017,4150.5234,6301.2331,4710.9510,-4338.2265,-4661.0449,5494.3496,-5505.5415,3793.1332,-1748.5854,-311.0230,-5477.8049,4912.9878,-5383.9062,5299.5389,-4533.0389,2303.5124,1969.8007,3411.3632,1298.8370,-3323.8033,-2636.5037,2872.9173,751.4409,5186.4219,-5511.7671,2588.5481,-4158.2537,3047.4383,5167.2485,1374.8152,-1095.8927,3325.0126,-3666.4424,-236.9568,3832.8332,-3614.3485,1594.1240,-3895.5465,-254.3593,-1324.0456,-1937.8953,5077.1813,5442.5757,-4352.6093,-2956.0828,-3118.1764,-3003.8926,4352.4851,-4362.7111,1855.1441,-1953.8161,1110.8947,943.2335,3220.6318,4960.8416,4139.9217,2014.8233,-2738.6235,-89754.3462,-94481.6351,-93059.5343,-91149.5003,-87555.9715,-96299.2125,-102461.4838,-95276.3945,111781117.4554,111762255.9473,111807426.4522,111787320.5528,-93693.3843,111790316.7928,
7200.000,1803.4987,2481.4133,6396.2850,5576.2097,6922.7306,1915.5896,-5253.5604,-3380.2462,-4021.1027,-3592.3271,-1671.8175,-6207.0076,-5317.9733,5844.9400,3108.4507,6200.5866,-4256.7295,-5414.3232,6001.4174,2881.7807,-323.2914,4332.0975,-422.8658,-448.0383,4105.4595,5316.6951,5563.9626,5894.5651,4358.5373,-101.7151,-1997.0983,-389.3704,-5150.7551,4441.4863,3776.8025,5447.9466,-5181.5479,1095.5782,-5066.2944,5074.0979,2353.1916,4376.1016,6737.7272,3774.2134,-3560.4435,4689.7897,-4052.8519,-1185.8162,5482.1933,-1989.6066,-4298.4317,4054.2806,1062.8278,2812.1530,-6150.4118,-5195.6400,1894.7412,6376.0477,-5174.3475,2668.2585,5978.3210,77.7961,2688.2957,2123.8278,2657.1250,-4710.1234,5673.4840,2324.2835,4183.0273,4935.1801,4871.9857,3755.5856,4837.0705,5114.2318,2879.1847,-4691.3049,3701.9434,5754.8895,-3139.9290,4027.7263,-2621.6483,-3632.5108,3125.0856,-888.0028,-1073.5557,2634.9941,6744.2673,-3791.3822,-71.4324,-1335.0529,1970.8360,-5422.7708,-3523.4574,2215.8788,5607.2007,4607.4792,5213.1358,-2176.4640,1453.2690,5654.2790,338772.2287,352116.6460,344642.7334,343766.8762,352704.0240,348674.3870,346478.3245,346565.9955,-240158741.5605,-240165044.3087,-240162109.9525,-240177070.9998,346009.7719,-240175223.5561,5387.8284,-5690.2305,-2138.4085,-1750.4146,-380.9677,5294.5043,-2480.8882,-2636.0392,5369.7140,-5492.1710,5304.5656,-3008.2652,-4100.9290,-3683.0297,-5951.8628,-559.7022,-975.9391,3597.7722,758.0101,4172.4689,6599.6174,3195.5197,-5805.6345,-6211.1090,-1468.3158,1273.5255,-2926.2149,3370.7197,-4690.1038,4711.2291,-3957.9724,-4130.4120,3883.7979,2441.6348,-1741.2482,-730.2316,-979.8799,4536.9397,-4275.9274,2928.5378,3483.6721,780.2334,-1024.8608,1434.2379,-5105.5930,-2636.1653,-4946.2472,-5365.6818,-2577.5988,-6608.5856,3232.0196,-4640.4222,-5760.5075,6121.8167,1566.3308,2304.6303,-5231.9920,1007.9567,1164.0146,-6226.5418,-1112.9417,5064.0756,5815.4334,3678.3826,4481.3186,1188.3598,-1992.7915,3716.0247,119.5820,722.0284,-4422.4558,896.0984,1359.6586,-4574.6668,6211.3575,-766.8614,1863.5537,3838.3035,2650.2143,936.2526,-4794.3925,-5408.8755,5525.2883,6556.8134,-5324.5302,4706.2860,-613.6476,-3366.4111,5084.7208,5226.5000,5173.2063,3473.1174,3046.7104,5137.7056,1559.9586,5013.4775,-4235.7730,4788.0868,6337.8335,-3371.3104,-179108.7361,-145161.0012,-168170.9459,-164831.3536,-164367.1991,-164076.4905,-159974.7634,-162195.7992,-92040381.4401,-92015942.6111,-92038368.3689,-92039021.3419,-162417.2054,-92045435.7111,3962.8206,-2973.4065,-1510.3935,3733.2420,-4.5751,3976.0344,3568.4786,5418.6620,-1690.8571,2112.8151,-4113.1017,-599.2845,1623.4554,236.0914,1246.0676,3031.9585,-5362.0400,-2419.5925,3164.9852,4724.1425,-1753.0172,4350.3818,3573.1580,2766.9661,-5338.7203,4260.1602,-2901.4513,-1180.2310,-2640.5430,5051.6726,-5310.3190,5519.6954,-2597.1518,4715.7900,-5513.5306,-4256.2948,4492.4351,-5088.8826,1918.5784,-3704.3915,-5489.7469,-5294.4424,-1296.0981,-5656.5017,-3055.4099,4360.3245,2666.4457,-4193.0052,3321.7668,314.4926,4363.5316,-3180.1611,3524.8416,-1486.2182,2726.3823,-3568.7359,4134.5434,2289.9560,-4462.7870,1040.2362,3170.1684,4720.2358,-2676.5243,-5416.9119,-4534.3698,-4917.8638,3385.9586,-5345.4773,5495.1651,-4631.8184,-2129.5273,-5768.1662,4716.5073,883.3525,131.3215,5043.8072,-5472.9354,288.4218,-5606.0912,5519.3006,4209.3215,-2360.2283,-2628.6433,-1630.5541,-4244.9037,4338.9087,-1395.3750,4714.6667,4707.3957,-4368.5646,3974.3012,2505.5514,5098.6208,-4087.1796,3565.0592,1102.8749,-1637.4339,-4523.3561,2344.9165,-1893.6726,-88312.4685,-93150.1904,-90525.0028,-92570.6079,-85358.6773,-91110.4206,-101620.0893,-90456.5332,111759677.0857,111741361.7323,111786325.2203,111764315.9260,-92184.7480,111770639.6919,
