sl_100_86400_20261002 Coordinates.csv
2026/10/02 07:47:00.0000 UTC

Generated: Tue Oct  8 16:24:26 2024,
Start: 2026/10/02 07:47:00.00, Stop: 2026/10/03 07:47:00.00,
TIME_UNITS,STARLINK-31674 - X-Coordinate,STARLINK-30772 - X-Coordinate,STARLINK-2298 - X-Coordinate,STARLINK-1776 - X-Coordinate,STARLINK-1219 - X-Coordinate,STARLINK-4486 - X-Coordinate,STARLINK-2097 - X-Coordinate,STARLINK-31309 - X-Coordinate,STARLINK-5713 - X-Coordinate,STARLINK-31462 - X-Coordinate,STARLINK-5186 - X-Coordinate,STARLINK-5028 - X-Coordinate,STARLINK-31862 - X-Coordinate,STARLINK-3275 - X-Coordinate,STARLINK-5094 - X-Coordinate,STARLINK-1368 - X-Coordinate,STARLINK-3986 - X-Coordinate,STARLINK-3505 - X-Coordinate,STARLINK-2709 - X-Coordinate,STARLINK-4312 - X-Coordinate,STARLINK-31292 - X-Coordinate,STARLINK-3107 - X-Coordinate,STARLINK-3503 - X-Coordinate,STARLINK-2423 - X-Coordinate,STARLINK-30178 - X-Coordinate,STARLINK-3822 - X-Coordinate,STARLINK-3827 - X-Coordinate,STARLINK-30236 - X-Coordinate,STARLINK-5364 - X-Coordinate,STARLINK-3776 - X-Coordinate,STARLINK-30807 - X-Coordinate,STARLINK-3226 - X-Coordinate,STARLINK-30552 - X-Coordinate,STARLINK-31428 - X-Coordinate,STARLINK-1767 - X-Coordinate,STARLINK-5936 - X-Coordinate,STARLINK-11244 [DTC] - X-Coordinate,STARLINK-2455 - X-Coordinate,STARLINK-4181 - X-Coordinate,STARLINK-31628 - X-Coordinate,STARLINK-30889 - X-Coordinate,STARLINK-4386 - X-Coordinate,STARLINK-30954 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-5656 - X-Coordinate,STARLINK-3960 - X-Coordinate,STARLINK-31290 - X-Coordinate,STARLINK-5871 - X-Coordinate,STARLINK-1917 - X-Coordinate,STARLINK-6355 - X-Coordinate,STARLINK-30155 - X-Coordinate,STARLINK-30440 - X-Coordinate,STARLINK-2012 - X-Coordinate,STARLINK-2705 - X-Coordinate,STARLINK-4279 - X-Coordinate,STARLINK-4079 - X-Coordinate,STARLINK-2511 - X-Coordinate,STARLINK-31162 - X-Coordinate,STARLINK-31684 - X-Coordinate,STARLINK-3172 - X-Coordinate,STARLINK-6213 - X-Coordinate,STARLINK-3764 - X-Coordinate,STARLINK-1463 - X-Coordinate,STARLINK-4284 - X-Coordinate,STARLINK-31805 - X-Coordinate,STARLINK-6259 - X-Coordinate,STARLINK-32087 - X-Coordinate,STARLINK-4295 - X-Coordinate,STARLINK-30787 - X-Coordinate,STARLINK-1970 - X-Coordinate,STARLINK-3236 - X-Coordinate,STARLINK-3357 - X-Coordinate,STARLINK-1965 - X-Coordinate,STARLINK-2344 - X-Coordinate,STARLINK-4796 - X-Coordinate,STARLINK-5486 - X-Coordinate,STARLINK-2393 - X-Coordinate,STARLINK-1318 - X-Coordinate,STARLINK-3820 - X-Coordinate,STARLINK-2159 - X-Coordinate,STARLINK-5601 - X-Coordinate,STARLINK-5632 - X-Coordinate,STARLINK-30310 - X-Coordinate,STARLINK-4040 - X-Coordinate,STARLINK-1335 - X-Coordinate,STARLINK-31113 - X-Coordinate,STARLINK-1960 - X-Coordinate,STARLINK-31761 - X-Coordinate,STARLINK-6102 - X-Coordinate,STARLINK-3646 - X-Coordinate,STARLINK-5603 - X-Coordinate,STARLINK-5450 - X-Coordinate,STARLINK-1601 - X-Coordinate,STARLINK-5644 - X-Coordinate,STARLINK-3790 - X-Coordinate,STARLINK-5138 - X-Coordinate,STARLINK-3975 - X-Coordinate,STARLINK-31827 - X-Coordinate,STARLINK-4510 - X-Coordinate,STARLINK-6053 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-30772 - Y-Coordinate,STARLINK-2298 - Y-Coordinate,STARLINK-1776 - Y-Coordinate,STARLINK-1219 - Y-Coordinate,STARLINK-4486 - Y-Coordinate,STARLINK-2097 - Y-Coordinate,STARLINK-31309 - Y-Coordinate,STARLINK-5713 - Y-Coordinate,STARLINK-31462 - Y-Coordinate,STARLINK-5186 - Y-Coordinate,STARLINK-5028 - Y-Coordinate,STARLINK-31862 - Y-Coordinate,STARLINK-3275 - Y-Coordinate,STARLINK-5094 - Y-Coordinate,STARLINK-1368 - Y-Coordinate,STARLINK-3986 - Y-Coordinate,STARLINK-3505 - Y-Coordinate,STARLINK-2709 - Y-Coordinate,STARLINK-4312 - Y-Coordinate,STARLINK-31292 - Y-Coordinate,STARLINK-3107 - Y-Coordinate,STARLINK-3503 - Y-Coordinate,STARLINK-2423 - Y-Coordinate,STARLINK-30178 - Y-Coordinate,STARLINK-3822 - Y-Coordinate,STARLINK-3827 - Y-Coordinate,STARLINK-30236 - Y-Coordinate,STARLINK-5364 - Y-Coordinate,STARLINK-3776 - Y-Coordinate,STARLINK-30807 - Y-Coordinate,STARLINK-3226 - Y-Coordinate,STARLINK-30552 - Y-Coordinate,STARLINK-31428 - Y-Coordinate,STARLINK-1767 - Y-Coordinate,STARLINK-5936 - Y-Coordinate,STARLINK-11244 [DTC] - Y-Coordinate,STARLINK-2455 - Y-Coordinate,STARLINK-4181 - Y-Coordinate,STARLINK-31628 - Y-Coordinate,STARLINK-30889 - Y-Coordinate,STARLINK-4386 - Y-Coordinate,STARLINK-30954 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-5656 - Y-Coordinate,STARLINK-3960 - Y-Coordinate,STARLINK-31290 - Y-Coordinate,STARLINK-5871 - Y-Coordinate,STARLINK-1917 - Y-Coordinate,STARLINK-6355 - Y-Coordinate,STARLINK-30155 - Y-Coordinate,STARLINK-30440 - Y-Coordinate,STARLINK-2012 - Y-Coordinate,STARLINK-2705 - Y-Coordinate,STARLINK-4279 - Y-Coordinate,STARLINK-4079 - Y-Coordinate,STARLINK-2511 - Y-Coordinate,STARLINK-31162 - Y-Coordinate,STARLINK-31684 - Y-Coordinate,STARLINK-3172 - Y-Coordinate,STARLINK-6213 - Y-Coordinate,STARLINK-3764 - Y-Coordinate,STARLINK-1463 - Y-Coordinate,STARLINK-4284 - Y-Coordinate,STARLINK-31805 - Y-Coordinate,STARLINK-6259 - Y-Coordinate,STARLINK-32087 - Y-Coordinate,STARLINK-4295 - Y-Coordinate,STARLINK-30787 - Y-Coordinate,STARLINK-1970 - Y-Coordinate,STARLINK-3236 - Y-Coordinate,STARLINK-3357 - Y-Coordinate,STARLINK-1965 - Y-Coordinate,STARLINK-2344 - Y-Coordinate,STARLINK-4796 - Y-Coordinate,STARLINK-5486 - Y-Coordinate,STARLINK-2393 - Y-Coordinate,STARLINK-1318 - Y-Coordinate,STARLINK-3820 - Y-Coordinate,STARLINK-2159 - Y-Coordinate,STARLINK-5601 - Y-Coordinate,STARLINK-5632 - Y-Coordinate,STARLINK-30310 - Y-Coordinate,STARLINK-4040 - Y-Coordinate,STARLINK-1335 - Y-Coordinate,STARLINK-31113 - Y-Coordinate,STARLINK-1960 - Y-Coordinate,STARLINK-31761 - Y-Coordinate,STARLINK-6102 - Y-Coordinate,STARLINK-3646 - Y-Coordinate,STARLINK-5603 - Y-Coordinate,STARLINK-5450 - Y-Coordinate,STARLINK-1601 - Y-Coordinate,STARLINK-5644 - Y-Coordinate,STARLINK-3790 - Y-Coordinate,STARLINK-5138 - Y-Coordinate,STARLINK-3975 - Y-Coordinate,STARLINK-31827 - Y-Coordinate,STARLINK-4510 - Y-Coordinate,STARLINK-6053 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-30772 - Z-Coordinate,STARLINK-2298 - Z-Coordinate,STARLINK-1776 - Z-Coordinate,STARLINK-1219 - Z-Coordinate,STARLINK-4486 - Z-Coordinate,STARLINK-2097 - Z-Coordinate,STARLINK-31309 - Z-Coordinate,STARLINK-5713 - Z-Coordinate,STARLINK-31462 - Z-Coordinate,STARLINK-5186 - Z-Coordinate,STARLINK-5028 - Z-Coordinate,STARLINK-31862 - Z-Coordinate,STARLINK-3275 - Z-Coordinate,STARLINK-5094 - Z-Coordinate,STARLINK-1368 - Z-Coordinate,STARLINK-3986 - Z-Coordinate,STARLINK-3505 - Z-Coordinate,STARLINK-2709 - Z-Coordinate,STARLINK-4312 - Z-Coordinate,STARLINK-31292 - Z-Coordinate,STARLINK-3107 - Z-Coordinate,STARLINK-3503 - Z-Coordinate,STARLINK-2423 - Z-Coordinate,STARLINK-30178 - Z-Coordinate,STARLINK-3822 - Z-Coordinate,STARLINK-3827 - Z-Coordinate,STARLINK-30236 - Z-Coordinate,STARLINK-5364 - Z-Coordinate,STARLINK-3776 - Z-Coordinate,STARLINK-30807 - Z-Coordinate,STARLINK-3226 - Z-Coordinate,STARLINK-30552 - Z-Coordinate,STARLINK-31428 - Z-Coordinate,STARLINK-1767 - Z-Coordinate,STARLINK-5936 - Z-Coordinate,STARLINK-11244 [DTC] - Z-Coordinate,STARLINK-2455 - Z-Coordinate,STARLINK-4181 - Z-Coordinate,STARLINK-31628 - Z-Coordinate,STARLINK-30889 - Z-Coordinate,STARLINK-4386 - Z-Coordinate,STARLINK-30954 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-5656 - Z-Coordinate,STARLINK-3960 - Z-Coordinate,STARLINK-31290 - Z-Coordinate,STARLINK-5871 - Z-Coordinate,STARLINK-1917 - Z-Coordinate,STARLINK-6355 - Z-Coordinate,STARLINK-30155 - Z-Coordinate,STARLINK-30440 - Z-Coordinate,STARLINK-2012 - Z-Coordinate,STARLINK-2705 - Z-Coordinate,STARLINK-4279 - Z-Coordinate,STARLINK-4079 - Z-Coordinate,STARLINK-2511 - Z-Coordinate,STARLINK-31162 - Z-Coordinate,STARLINK-31684 - Z-Coordinate,STARLINK-3172 - Z-Coordinate,STARLINK-6213 - Z-Coordinate,STARLINK-3764 - Z-Coordinate,STARLINK-1463 - Z-Coordinate,STARLINK-4284 - Z-Coordinate,STARLINK-31805 - Z-Coordinate,STARLINK-6259 - Z-Coordinate,STARLINK-32087 - Z-Coordinate,STARLINK-4295 - Z-Coordinate,STARLINK-30787 - Z-Coordinate,STARLINK-1970 - Z-Coordinate,STARLINK-3236 - Z-Coordinate,STARLINK-3357 - Z-Coordinate,STARLINK-1965 - Z-Coordinate,STARLINK-2344 - Z-Coordinate,STARLINK-4796 - Z-Coordinate,STARLINK-5486 - Z-Coordinate,STARLINK-2393 - Z-Coordinate,STARLINK-1318 - Z-Coordinate,STARLINK-3820 - Z-Coordinate,STARLINK-2159 - Z-Coordinate,STARLINK-5601 - Z-Coordinate,STARLINK-5632 - Z-Coordinate,STARLINK-30310 - Z-Coordinate,STARLINK-4040 - Z-Coordinate,STARLINK-1335 - Z-Coordinate,STARLINK-31113 - Z-Coordinate,STARLINK-1960 - Z-Coordinate,STARLINK-31761 - Z-Coordinate,STARLINK-6102 - Z-Coordinate,STARLINK-3646 - Z-Coordinate,STARLINK-5603 - Z-Coordinate,STARLINK-5450 - Z-Coordinate,STARLINK-1601 - Z-Coordinate,STARLINK-5644 - Z-Coordinate,STARLINK-3790 - Z-Coordinate,STARLINK-5138 - Z-Coordinate,STARLINK-3975 - Z-Coordinate,STARLINK-31827 - Z-Coordinate,STARLINK-4510 - Z-Coordinate,STARLINK-6053 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4474.8583,3070.5324,-2109.2607,-5488.6246,1143.4973,2664.0313,2079.6241,-5102.3777,-4091.6007,-2915.1657,5348.7420,-2355.4790,-4552.4303,-2887.2782,-3219.3096,-4574.2774,3636.6092,-6056.5288,-2022.2097,3960.4249,-5066.0471,-6832.4150,-1523.9968,-941.9004,4736.1660,-5092.8823,5772.4217,-989.9509,-3604.2406,1575.6523,-4246.5082,-6341.2288,2185.0716,-2056.2565,6531.9596,-4436.8512,-29.8293,5562.1251,-4576.2675,6049.3549,299.5362,-5791.2954,5217.8917,-2276.4587,-2194.9388,-6309.5238,5122.9973,5546.0310,459.1373,5841.0615,5337.4180,6115.4950,1913.9141,3716.3742,4104.9028,658.9078,4685.2135,1809.9112,-1395.5890,-3578.2759,3833.5161,3586.6732,-5423.4891,-2326.0953,-2925.7773,-2728.6195,1721.6826,4519.5037,-3691.7889,-1279.9506,3482.7217,3640.2891,4769.5675,-4565.8326,-5977.2764,-4067.2296,3773.6736,6001.3771,6007.0424,4289.8149,-2415.9590,4894.6382,-6603.0734,6385.4625,1603.5248,-4349.9610,-6217.2663,0.0000,-486.7337,6787.7600,3920.7299,-4020.4190,-3556.8678,3837.9838,-5256.6546,-5704.7264,5213.8371,3555.0820,-5381.7758,4838.1232,-229461.1330,-232219.1256,-222533.3569,-225082.8622,-220339.6553,-222005.1981,-229630.5359,-225757.7014,-231628395.2956,-231644692.6367,-231632158.4801,-231643710.2034,-226976.3608,-231644513.9881,-4885.8796,6189.5300,-6398.8846,3078.9138,-5113.7474,4447.0752,-6265.8804,-146.1599,-4093.7307,-6093.2655,1265.1137,3552.5317,-2698.5475,-5328.5983,6092.9773,-1966.9030,2881.3475,-1293.6641,-6489.1805,1479.2402,392.9329,1121.4326,4895.7274,-6771.1676,2210.4206,-1660.6506,-3702.6492,5892.1869,-5731.4176,6640.6300,3173.5142,-2713.8707,-6574.5139,4538.4665,-2199.4779,-2598.3258,-4675.7910,3074.5739,4553.9111,1822.0675,5406.8288,3468.0796,-4164.6448,4779.1440,-6138.5737,882.2268,-2971.1880,-2660.5468,5134.9181,-2419.7224,-2310.0649,878.9755,-4184.1208,1855.1506,-457.5701,-4081.6038,-558.7101,-5530.2558,-5413.2042,-4960.1549,4303.3899,5834.7625,-2512.5094,4837.0831,5702.2869,5497.0216,-4772.2979,2180.5263,-5656.5938,-3967.9457,3950.2460,5810.5634,-2833.7657,4933.6749,-3454.8158,-959.1542,2454.6984,3040.2703,-3380.6108,2420.6939,-4572.2773,3180.5281,-803.0315,1316.4597,5382.6184,-2543.2077,2204.8143,0.0000,-5299.4688,-212.2173,5031.9315,-1513.5572,5618.6041,-5804.3188,-3704.7990,-3313.8779,1585.5609,3044.4644,-1576.1066,-4516.4688,-252558.8765,-231435.3692,-238577.9558,-239837.4290,-232641.3411,-234788.6254,-231304.8263,-235077.1270,-11372030.0204,-11349201.6355,-11369380.8730,-11368059.8844,-234362.6924,-11377642.1284,-1611.7510,65.6050,767.0238,2664.1032,-4508.6361,4556.4499,-1974.1332,4574.3441,3784.6096,-943.0338,4178.4266,5432.7928,4268.5683,3140.0889,-556.6970,-4781.1131,-5088.9837,3057.1223,-1036.5331,5483.5995,-4629.7497,651.6203,4630.5206,1078.6185,4546.9176,-4368.0360,861.7077,3497.1937,1477.4389,-1039.6364,4462.7003,113.6774,-338.2824,4643.7238,-191.9218,4637.2708,4787.6254,2577.4982,2448.4154,-2660.4766,-4290.6276,-1604.9360,-1864.5354,-4452.1561,2289.4147,-2678.3694,-3115.5874,-3232.9960,4510.7140,2811.6865,3759.9700,3111.6987,-5039.6820,5397.2863,5520.4851,5524.9749,4882.1924,-3607.3050,-3895.7919,-3258.6342,-3858.8393,-945.4974,3618.5141,-4361.1483,2342.8288,3214.6668,4554.5299,4736.8279,-1576.0187,-5516.8789,-4490.3415,748.3212,-4085.6371,691.6926,-340.0856,5544.0405,-5235.1372,1547.2855,-614.3665,-4794.8657,-4653.9118,3759.9288,1867.9828,-2309.7718,3982.4225,4647.8874,-2070.3616,0.0000,-4442.4216,1357.4202,-2777.7853,-5425.6897,-2.9805,770.4965,-2539.5475,-2076.0345,-4267.8147,4959.2518,-4021.2588,2126.5566,176496.2755,174608.4426,172765.1099,177774.8244,178246.7405,167823.5588,165768.8658,172119.2674,87250161.2373,87282725.1555,87277153.2582,87257366.3384,173234.5232,87261389.4413,
3600.000,-642.8992,-4532.1214,3480.3728,4576.4344,2794.3244,-4295.5031,839.4192,5293.8513,6442.5100,4530.6928,-6884.8849,-1731.7585,5090.4473,4763.1987,814.6752,3748.9880,-4472.9508,3828.8185,3265.4313,-4902.6279,3745.2995,4631.0228,-2599.9645,2513.8076,-5292.4154,3503.2118,-3074.6530,-2671.2259,5132.4180,-2910.2934,836.6494,5604.6411,273.1896,-2110.1193,-4359.8081,6412.0828,4588.8101,-4255.2606,1017.2433,-4614.0244,-3623.8516,5812.3134,-3544.7301,-1927.8178,4311.8486,3262.1393,-376.4059,-1885.4114,-3139.4839,-5049.1877,-2068.9500,-4355.2841,681.5339,-4910.4001,-3586.7058,3400.6881,-5455.1497,972.7341,4746.7677,5274.0727,-5116.8240,-4404.3328,4159.1417,774.7001,450.3203,651.7865,2062.7656,-3833.4710,5233.5247,5138.5414,-6037.2375,-4394.4749,-616.7979,1945.3401,5610.0272,6765.1574,-4527.3050,-4820.7665,-4196.2307,-6753.0504,3646.4363,-2617.5359,4830.7047,-6584.3097,-3813.3365,6241.0208,5416.4972,0.0000,3876.0418,-6056.7314,-2739.7863,6065.9611,122.7251,-1266.8879,4402.6702,6251.2839,-3506.5780,-4440.5095,3480.6966,-2085.2689,-158608.4684,-169067.1041,-158316.3892,-160598.8005,-154962.8931,-156734.2619,-163642.8967,-163153.4835,-220740026.0853,-220763620.7760,-220745302.4945,-220760227.8006,-161696.8741,-220755762.5658,5148.2719,-3959.4523,3343.0056,-4684.6205,3260.4751,-379.1935,4515.1532,-3735.5166,2462.8896,2956.1250,561.5593,-4974.5194,-2013.1457,4657.6270,-5282.0072,-2415.8137,1615.6311,-1824.8331,3773.5018,-4818.5897,-4503.7844,-1220.7125,-3477.4699,4442.2366,1835.3629,-2357.8074,4165.3608,-4321.9898,4113.6305,-5322.5137,-5435.3008,573.6723,6173.4376,-5818.2068,3314.4065,-458.7840,1663.6640,584.6845,-4312.9923,1997.9798,-5686.3988,-948.6855,5663.8742,-3808.3580,5209.3340,-2879.9956,4954.4036,2269.6727,-6069.9070,4670.7723,4687.8223,2594.2367,6614.6268,2660.8094,4564.1710,4706.9878,3903.5846,6773.8789,2122.5424,4379.6371,-478.6777,-4151.5581,-892.3793,-6850.0028,-6609.0398,-6898.4714,6147.1843,2188.3731,4032.2435,2314.8432,-3295.8315,-3989.1066,4128.0060,-5124.9036,1350.8867,499.3300,1946.4954,-129.8880,4179.1549,-556.4736,5917.9407,82.5938,-2180.0602,261.2561,-1678.3825,-1028.1765,-3603.8619,0.0000,5411.2607,1671.4225,-1844.5105,-1605.0991,-4796.1552,5764.0018,251.7033,1819.1354,2293.2076,1726.5831,-2251.2002,3098.7599,-301146.0458,-278901.2577,-288422.2020,-288220.0533,-281340.6988,-283222.7441,-280885.6831,-283001.4232,-70989830.3518,-70963884.2486,-70979281.9969,-70992172.4248,-283345.6937,-70994578.5445,4410.2223,3387.5858,-4769.4350,1961.6487,5402.2625,-5403.3521,5125.4095,-2258.1981,-582.1157,4140.8095,-235.6595,-4485.2909,-4048.3009,1485.8458,4375.7430,5253.8111,4964.4134,-5461.7911,4720.3532,-916.9512,3583.5753,-5044.9861,-5388.8556,-4679.7201,-4092.3655,5456.2767,-4585.5727,-4714.1845,2181.7264,-3298.9309,-4231.6861,3973.0260,-3151.8659,-2868.4163,4180.6582,-2597.4859,-4593.6862,-5354.9002,-5304.6484,4643.6641,1480.5355,-3669.6657,-1840.5930,5427.8074,1425.5483,5355.3222,4468.6007,6282.1493,-588.6915,785.5363,-4671.2704,-4717.6775,1507.7624,-3918.4005,-3743.9422,-3752.5622,-1104.4648,14.5196,4387.9002,-993.0988,4643.9445,-3343.9014,-5553.6883,478.7693,1644.0727,233.3591,-2141.1483,-5319.6386,-2108.6779,3988.7340,711.5765,3507.8416,5467.1510,3944.1726,-3810.3621,-1527.0458,4819.0554,-4945.5728,-3583.7689,1120.8081,65.9733,-6436.2995,-4440.7405,-2097.7315,-5493.4756,-2665.4839,-2336.3656,0.0000,1912.8646,2908.7644,6114.5260,2896.7758,4594.7338,-3762.0707,5312.2209,-2331.4957,5493.7558,-4893.1374,5500.8718,-5866.4390,176324.3046,174889.3950,174027.0380,175719.2418,179454.4410,170812.4488,164499.7951,174271.7368,87214615.3453,87246498.9452,87240245.3562,87220296.3255,173298.7090,87226747.8808,
7200.000,-3885.7030,5063.7771,-4371.7105,-886.7454,-6097.5531,5466.9714,-4476.3590,-3590.3631,-6238.1253,-5079.9782,5321.4662,4347.5860,-4103.5242,-4471.8935,2896.1875,-2829.4460,4655.8995,-1130.6225,-4420.1754,2184.5330,-1760.2101,-359.6750,5987.6385,-4336.2285,4822.4772,-1929.2868,-1281.7982,5837.1123,-5210.8394,3898.7128,2158.9258,-3037.4530,-3300.0163,4721.8866,101.1778,-6262.3698,-6615.3258,2304.0804,3362.7823,2160.8761,5187.8093,-1480.4969,224.6309,5566.1508,-5061.4288,545.3410,-4154.2105,-2718.4394,4090.6129,2157.5889,-1291.5610,1902.7374,-2403.9862,4504.6087,2542.5289,-5448.2079,3315.8520,-3268.7010,-6511.9126,-4874.2429,5605.4319,4171.6763,-2796.5992,949.7799,2705.3031,1758.0591,-4395.2424,3022.8801,-5235.1317,-6858.9279,5804.2677,4144.9178,-3294.7658,2698.2814,-3508.3608,-6050.1894,4621.0403,2632.6853,211.0176,5902.8364,-3017.5188,976.7577,-1861.8442,3965.4369,5680.8378,-5736.9794,-1976.8194,0.0000,-5470.8351,2769.3742,2249.7667,-5929.2679,4544.9950,-2208.0077,-3093.7112,-4365.9339,1817.3688,4422.0830,-1513.1352,-2426.2465,-78155.9161,-96024.4125,-84331.7528,-86816.5962,-79692.9948,-83306.2241,-87314.5451,-84613.0908,-194780756.6899,-194813180.8645,-194791217.5964,-194797965.6976,-86310.5003,-194796647.9462,-4044.1479,-50.1382,1638.0070,4371.4073,-1490.0006,-3155.3477,-1804.6372,5608.4019,11.0785,1690.3561,-2092.6226,5329.0493,5385.8418,-1175.8800,3090.4794,5839.0088,-4829.4011,5206.1078,667.0661,5028.8088,6639.7409,2418.1581,2084.2207,-517.7870,-4846.2283,5866.3733,-4113.8136,2169.8080,-629.1445,1486.9076,6431.2837,2828.1562,-3853.1132,4796.0723,-4203.1718,2779.9150,1053.6274,-4739.1896,3688.6727,-5578.0381,3953.1675,-925.7285,-5339.9187,2786.9320,-2019.3378,5078.1959,-4992.1237,-2918.1120,4010.1879,-5289.7833,-6238.1329,-5726.4122,-5555.5843,-5091.0684,-6401.5070,-4228.3334,-4746.9416,-4830.6264,1289.7905,-1708.6150,-3126.7035,234.7983,4564.3039,5769.4156,4444.1077,5686.4426,-4869.1667,-5682.6266,-611.0240,-851.2169,1399.0623,-92.0478,-5104.1072,3227.9893,2188.7073,-299.5049,-4955.4232,-3752.7501,-4147.0139,-1201.7941,-4322.4618,-4345.8883,5168.2362,-2321.3720,-1944.7285,3572.2151,4039.9117,0.0000,-3863.1487,-3309.5664,-2769.1125,3261.9013,1560.9033,-4632.7484,3947.9502,1069.0957,-5793.2032,-5065.4124,5791.2703,-2010.6639,-330220.0346,-309958.3554,-320153.7599,-317761.2213,-312344.2471,-314430.1343,-312322.4212,-314423.2736,-125743146.0379,-125716595.3854,-125726156.9443,-125753604.0504,-314602.3919,-125746987.6745,-3882.7653,-4706.8673,4908.7559,-5189.0381,-2895.9291,2796.8380,-4922.1249,-1655.9869,-3002.5462,-4231.2664,-3887.4224,693.8125,673.4426,-5027.6662,-5470.1830,-2355.7658,-1547.7901,4390.7614,-5228.8472,-4249.2913,-95.7420,6500.7743,2751.4126,5358.7153,1142.8322,-3104.3790,5394.0996,3025.0096,-4533.4914,5487.3366,1431.2753,-5517.2994,4718.9328,-1098.1267,-5471.0313,-1044.9676,102.8009,4383.4666,4764.0720,-3354.6658,2259.9303,6700.3121,4401.4421,-3016.0181,-4258.2398,-4658.7924,-1607.8057,-5694.2611,-3774.8251,-3916.1418,2717.6189,3380.4964,3133.0629,-537.5312,-462.2451,-426.2675,-3564.2623,3570.1235,-1527.9975,4604.8849,-2629.5748,5495.4940,4485.6504,3675.3364,-4427.3709,-3559.3334,-1894.2657,2496.8162,4496.2912,36.1244,3481.9362,-5519.6384,-3251.5611,-5294.1926,5527.0424,-3409.4978,-1319.0463,5151.2795,5523.3542,3293.6227,4527.4095,5319.9504,4183.7163,5155.3074,3369.4859,-1195.6178,5237.0959,0.0000,1769.4445,-5425.2763,-5976.9916,1418.1605,-4601.4833,4753.8718,-4762.8700,5242.3595,-3323.9432,1167.4816,-3433.9432,6187.6670,176102.9740,174990.4613,175075.7197,172837.6808,180162.0883,174543.2535,163902.4284,172738.8402,87179846.7420,87210052.7678,87202703.7923,87189169.8323,173344.8388,87192097.8796,
