sl_100_86400_20260703 Coordinates.csv
2026/07/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:23:41 2024,
Start: 2026/07/03 07:47:00.00, Stop: 2026/07/04 07:47:00.00,
TIME_UNITS,STARLINK-3950 - X-Coordinate,STARLINK-32254 - X-Coordinate,STARLINK-4297 - X-Coordinate,STARLINK-31085 - X-Coordinate,STARLINK-30919 - X-Coordinate,STARLINK-1531 - X-Coordinate,STARLINK-31224 - X-Coordinate,STARLINK-31650 - X-Coordinate,STARLINK-30283 - X-Coordinate,STARLINK-11206 [DTC] - X-Coordinate,STARLINK-4557 - X-Coordinate,STARLINK-6047 - X-Coordinate,STARLINK-5512 - X-Coordinate,STARLINK-32234 - X-Coordinate,STARLINK-3871 - X-Coordinate,STARLINK-5145 - X-Coordinate,STARLINK-11147 [DTC] - X-Coordinate,STARLINK-1567 - X-Coordinate,STARLINK-31051 - X-Coordinate,STARLINK-2439 - X-Coordinate,STARLINK-31771 - X-Coordinate,STARLINK-31475 - X-Coordinate,STARLINK-30566 - X-Coordinate,STARLINK-2595 - X-Coordinate,STARLINK-32274 - X-Coordinate,STARLINK-6217 - X-Coordinate,STARLINK-31674 - X-Coordinate,STARLINK-31382 - X-Coordinate,STARLINK-2263 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-2326 - X-Coordinate,STARLINK-1446 - X-Coordinate,STARLINK-5583 - X-Coordinate,STARLINK-2661 - X-Coordinate,STARLINK-4132 - X-Coordinate,STARLINK-30207 - X-Coordinate,STARLINK-2443 - X-Coordinate,STARLINK-31252 - X-Coordinate,STARLINK-4598 - X-Coordinate,STARLINK-2396 - X-Coordinate,STARLINK-2159 - X-Coordinate,STARLINK-31202 - X-Coordinate,STARLINK-4037 - X-Coordinate,STARLINK-2061 - X-Coordinate,STARLINK-32134 - X-Coordinate,STARLINK-32081 - X-Coordinate,STARLINK-31036 - X-Coordinate,STARLINK-30105 - X-Coordinate,STARLINK-2673 - X-Coordinate,STARLINK-1347 - X-Coordinate,STARLINK-30066 - X-Coordinate,STARLINK-31782 - X-Coordinate,STARLINK-4311 - X-Coordinate,STARLINK-31290 - X-Coordinate,STARLINK-30859 - X-Coordinate,STARLINK-4343 - X-Coordinate,STARLINK-3749 - X-Coordinate,STARLINK-30253 - X-Coordinate,STARLINK-5390 - X-Coordinate,STARLINK-5553 - X-Coordinate,STARLINK-3563 - X-Coordinate,STARLINK-2506 - X-Coordinate,STARLINK-31657 - X-Coordinate,STARLINK-6257 - X-Coordinate,STARLINK-5567 - X-Coordinate,STARLINK-4174 - X-Coordinate,STARLINK-4100 - X-Coordinate,STARLINK-30487 - X-Coordinate,STARLINK-5309 - X-Coordinate,STARLINK-2009 - X-Coordinate,STARLINK-31227 - X-Coordinate,STARLINK-30334 - X-Coordinate,STARLINK-5507 - X-Coordinate,STARLINK-31385 - X-Coordinate,STARLINK-31333 - X-Coordinate,STARLINK-5892 - X-Coordinate,STARLINK-31324 - X-Coordinate,STARLINK-32178 - X-Coordinate,STARLINK-3369 - X-Coordinate,STARLINK-4749 - X-Coordinate,STARLINK-4614 - X-Coordinate,STARLINK-4716 - X-Coordinate,STARLINK-1700 - X-Coordinate,STARLINK-4530 - X-Coordinate,STARLINK-4061 - X-Coordinate,STARLINK-1270 - X-Coordinate,STARLINK-4726 - X-Coordinate,STARLINK-30155 - X-Coordinate,STARLINK-1053 - X-Coordinate,STARLINK-6088 - X-Coordinate,STARLINK-4597 - X-Coordinate,STARLINK-30477 - X-Coordinate,STARLINK-2623 - X-Coordinate,STARLINK-30513 - X-Coordinate,STARLINK-31017 - X-Coordinate,STARLINK-31027 - X-Coordinate,STARLINK-11110 [DTC] - X-Coordinate,STARLINK-30148 - X-Coordinate,STARLINK-5895 - X-Coordinate,STARLINK-3902 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-3950 - Y-Coordinate,STARLINK-32254 - Y-Coordinate,STARLINK-4297 - Y-Coordinate,STARLINK-31085 - Y-Coordinate,STARLINK-30919 - Y-Coordinate,STARLINK-1531 - Y-Coordinate,STARLINK-31224 - Y-Coordinate,STARLINK-31650 - Y-Coordinate,STARLINK-30283 - Y-Coordinate,STARLINK-11206 [DTC] - Y-Coordinate,STARLINK-4557 - Y-Coordinate,STARLINK-6047 - Y-Coordinate,STARLINK-5512 - Y-Coordinate,STARLINK-32234 - Y-Coordinate,STARLINK-3871 - Y-Coordinate,STARLINK-5145 - Y-Coordinate,STARLINK-11147 [DTC] - Y-Coordinate,STARLINK-1567 - Y-Coordinate,STARLINK-31051 - Y-Coordinate,STARLINK-2439 - Y-Coordinate,STARLINK-31771 - Y-Coordinate,STARLINK-31475 - Y-Coordinate,STARLINK-30566 - Y-Coordinate,STARLINK-2595 - Y-Coordinate,STARLINK-32274 - Y-Coordinate,STARLINK-6217 - Y-Coordinate,STARLINK-31674 - Y-Coordinate,STARLINK-31382 - Y-Coordinate,STARLINK-2263 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-2326 - Y-Coordinate,STARLINK-1446 - Y-Coordinate,STARLINK-5583 - Y-Coordinate,STARLINK-2661 - Y-Coordinate,STARLINK-4132 - Y-Coordinate,STARLINK-30207 - Y-Coordinate,STARLINK-2443 - Y-Coordinate,STARLINK-31252 - Y-Coordinate,STARLINK-4598 - Y-Coordinate,STARLINK-2396 - Y-Coordinate,STARLINK-2159 - Y-Coordinate,STARLINK-31202 - Y-Coordinate,STARLINK-4037 - Y-Coordinate,STARLINK-2061 - Y-Coordinate,STARLINK-32134 - Y-Coordinate,STARLINK-32081 - Y-Coordinate,STARLINK-31036 - Y-Coordinate,STARLINK-30105 - Y-Coordinate,STARLINK-2673 - Y-Coordinate,STARLINK-1347 - Y-Coordinate,STARLINK-30066 - Y-Coordinate,STARLINK-31782 - Y-Coordinate,STARLINK-4311 - Y-Coordinate,STARLINK-31290 - Y-Coordinate,STARLINK-30859 - Y-Coordinate,STARLINK-4343 - Y-Coordinate,STARLINK-3749 - Y-Coordinate,STARLINK-30253 - Y-Coordinate,STARLINK-5390 - Y-Coordinate,STARLINK-5553 - Y-Coordinate,STARLINK-3563 - Y-Coordinate,STARLINK-2506 - Y-Coordinate,STARLINK-31657 - Y-Coordinate,STARLINK-6257 - Y-Coordinate,STARLINK-5567 - Y-Coordinate,STARLINK-4174 - Y-Coordinate,STARLINK-4100 - Y-Coordinate,STARLINK-30487 - Y-Coordinate,STARLINK-5309 - Y-Coordinate,STARLINK-2009 - Y-Coordinate,STARLINK-31227 - Y-Coordinate,STARLINK-30334 - Y-Coordinate,STARLINK-5507 - Y-Coordinate,STARLINK-31385 - Y-Coordinate,STARLINK-31333 - Y-Coordinate,STARLINK-5892 - Y-Coordinate,STARLINK-31324 - Y-Coordinate,STARLINK-32178 - Y-Coordinate,STARLINK-3369 - Y-Coordinate,STARLINK-4749 - Y-Coordinate,STARLINK-4614 - Y-Coordinate,STARLINK-4716 - Y-Coordinate,STARLINK-1700 - Y-Coordinate,STARLINK-4530 - Y-Coordinate,STARLINK-4061 - Y-Coordinate,STARLINK-1270 - Y-Coordinate,STARLINK-4726 - Y-Coordinate,STARLINK-30155 - Y-Coordinate,STARLINK-1053 - Y-Coordinate,STARLINK-6088 - Y-Coordinate,STARLINK-4597 - Y-Coordinate,STARLINK-30477 - Y-Coordinate,STARLINK-2623 - Y-Coordinate,STARLINK-30513 - Y-Coordinate,STARLINK-31017 - Y-Coordinate,STARLINK-31027 - Y-Coordinate,STARLINK-11110 [DTC] - Y-Coordinate,STARLINK-30148 - Y-Coordinate,STARLINK-5895 - Y-Coordinate,STARLINK-3902 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-3950 - Z-Coordinate,STARLINK-32254 - Z-Coordinate,STARLINK-4297 - Z-Coordinate,STARLINK-31085 - Z-Coordinate,STARLINK-30919 - Z-Coordinate,STARLINK-1531 - Z-Coordinate,STARLINK-31224 - Z-Coordinate,STARLINK-31650 - Z-Coordinate,STARLINK-30283 - Z-Coordinate,STARLINK-11206 [DTC] - Z-Coordinate,STARLINK-4557 - Z-Coordinate,STARLINK-6047 - Z-Coordinate,STARLINK-5512 - Z-Coordinate,STARLINK-32234 - Z-Coordinate,STARLINK-3871 - Z-Coordinate,STARLINK-5145 - Z-Coordinate,STARLINK-11147 [DTC] - Z-Coordinate,STARLINK-1567 - Z-Coordinate,STARLINK-31051 - Z-Coordinate,STARLINK-2439 - Z-Coordinate,STARLINK-31771 - Z-Coordinate,STARLINK-31475 - Z-Coordinate,STARLINK-30566 - Z-Coordinate,STARLINK-2595 - Z-Coordinate,STARLINK-32274 - Z-Coordinate,STARLINK-6217 - Z-Coordinate,STARLINK-31674 - Z-Coordinate,STARLINK-31382 - Z-Coordinate,STARLINK-2263 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-2326 - Z-Coordinate,STARLINK-1446 - Z-Coordinate,STARLINK-5583 - Z-Coordinate,STARLINK-2661 - Z-Coordinate,STARLINK-4132 - Z-Coordinate,STARLINK-30207 - Z-Coordinate,STARLINK-2443 - Z-Coordinate,STARLINK-31252 - Z-Coordinate,STARLINK-4598 - Z-Coordinate,STARLINK-2396 - Z-Coordinate,STARLINK-2159 - Z-Coordinate,STARLINK-31202 - Z-Coordinate,STARLINK-4037 - Z-Coordinate,STARLINK-2061 - Z-Coordinate,STARLINK-32134 - Z-Coordinate,STARLINK-32081 - Z-Coordinate,STARLINK-31036 - Z-Coordinate,STARLINK-30105 - Z-Coordinate,STARLINK-2673 - Z-Coordinate,STARLINK-1347 - Z-Coordinate,STARLINK-30066 - Z-Coordinate,STARLINK-31782 - Z-Coordinate,STARLINK-4311 - Z-Coordinate,STARLINK-31290 - Z-Coordinate,STARLINK-30859 - Z-Coordinate,STARLINK-4343 - Z-Coordinate,STARLINK-3749 - Z-Coordinate,STARLINK-30253 - Z-Coordinate,STARLINK-5390 - Z-Coordinate,STARLINK-5553 - Z-Coordinate,STARLINK-3563 - Z-Coordinate,STARLINK-2506 - Z-Coordinate,STARLINK-31657 - Z-Coordinate,STARLINK-6257 - Z-Coordinate,STARLINK-5567 - Z-Coordinate,STARLINK-4174 - Z-Coordinate,STARLINK-4100 - Z-Coordinate,STARLINK-30487 - Z-Coordinate,STARLINK-5309 - Z-Coordinate,STARLINK-2009 - Z-Coordinate,STARLINK-31227 - Z-Coordinate,STARLINK-30334 - Z-Coordinate,STARLINK-5507 - Z-Coordinate,STARLINK-31385 - Z-Coordinate,STARLINK-31333 - Z-Coordinate,STARLINK-5892 - Z-Coordinate,STARLINK-31324 - Z-Coordinate,STARLINK-32178 - Z-Coordinate,STARLINK-3369 - Z-Coordinate,STARLINK-4749 - Z-Coordinate,STARLINK-4614 - Z-Coordinate,STARLINK-4716 - Z-Coordinate,STARLINK-1700 - Z-Coordinate,STARLINK-4530 - Z-Coordinate,STARLINK-4061 - Z-Coordinate,STARLINK-1270 - Z-Coordinate,STARLINK-4726 - Z-Coordinate,STARLINK-30155 - Z-Coordinate,STARLINK-1053 - Z-Coordinate,STARLINK-6088 - Z-Coordinate,STARLINK-4597 - Z-Coordinate,STARLINK-30477 - Z-Coordinate,STARLINK-2623 - Z-Coordinate,STARLINK-30513 - Z-Coordinate,STARLINK-31017 - Z-Coordinate,STARLINK-31027 - Z-Coordinate,STARLINK-11110 [DTC] - Z-Coordinate,STARLINK-30148 - Z-Coordinate,STARLINK-5895 - Z-Coordinate,STARLINK-3902 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5634.9838,5563.1061,-2141.5207,2305.2426,3575.8733,-3918.1232,2527.1178,5257.5502,4710.5593,4303.2955,-4393.2968,-6808.8108,900.1778,-5511.0390,725.4391,-5006.8383,5086.6755,-3858.8426,-210.7619,4212.7386,5990.2742,-6146.3025,-3191.1421,-2341.5312,2346.3114,-94.6920,-2108.8263,-4088.2006,-139.2447,5657.0975,4880.9133,2623.5030,2707.8863,3405.0135,6020.8999,-4848.8518,3387.8833,0.0000,-6539.3605,5202.7431,5048.2599,-2747.8009,-586.0821,-4869.5799,4124.7791,-6420.7126,-4908.1220,0.0000,-3132.4412,-2382.3338,-907.7890,-1352.7950,4667.6145,-4775.9411,-6292.8094,2113.8634,4637.1512,-5711.6519,6802.3400,5831.5400,-1067.8132,-978.7812,-4792.9166,4141.8270,6839.8911,6575.0726,-3348.2235,5822.4342,-5896.0129,-1177.8802,-1538.2534,4577.8246,2704.7400,3229.4116,-3337.2221,-2125.3999,2047.6924,-6397.9424,3837.9458,0.0000,-5487.3549,-4748.6864,1726.3819,3356.3414,-550.9659,-707.0052,-3638.7013,4860.0871,-6656.6981,6174.8763,-5500.3521,6393.5001,5195.8688,-4303.9305,-6557.0857,3218.1595,5545.4393,-4689.5518,-2537.6219,-4128.4710,-92695.0186,-67076.5884,-89672.5110,-91382.9715,-84125.1849,-86458.3141,-82902.2918,-86894.9851,-270516398.2190,-270493236.2213,-270475064.9838,-270484985.9235,-85981.4157,-270496095.0019,2897.9857,-1944.8086,-3527.5237,4511.0139,-4070.3809,-4879.3930,-6305.2075,1984.9031,3927.8016,2669.7291,1374.6179,-214.1879,-6749.7210,-175.5905,-4454.5186,3054.6607,-4306.3947,-1441.9933,-6581.0333,-1562.9609,2400.7174,-117.8519,5668.3795,4903.8808,-6383.2103,-5261.1778,5491.3141,5190.0721,6298.9048,2144.7494,16.8908,4042.1576,-5329.8036,4796.4943,-1512.9632,-3155.7347,-2931.1895,0.0000,2115.3773,-4479.3160,-1937.2575,6117.3915,-5557.5251,986.3497,-1530.1858,-1109.5593,-1663.0273,0.0000,-3061.7896,-3461.3446,-5880.3637,5040.5470,2115.6974,-1207.2222,2541.8175,2330.7931,-2383.2945,376.9460,1308.7962,3754.7681,4089.7741,6321.5267,-4841.7597,-3198.7570,501.4073,1104.9354,-4829.9237,-2898.1676,3316.9343,-4567.8479,-6507.5712,4109.9586,204.7822,2970.0153,-2417.9336,-6159.8561,-6240.4129,2180.6030,1846.4441,0.0000,3211.2268,5030.9669,-3789.2573,-3002.9364,-4156.8895,4119.7193,-1982.2467,2641.2457,713.9920,2122.2584,-961.3643,2334.0072,1916.6600,-3036.6312,462.2377,3100.4268,3643.9836,-5109.5800,-6235.3776,4637.8400,-364105.0137,-375156.5789,-376955.1718,-374070.7945,-378671.9734,-377004.1191,-369363.0225,-373411.0509,115558186.6745,115551808.9345,115545728.6825,115554448.7855,-372095.9999,115556216.5249,2752.9996,3580.9748,5514.9948,-4709.9203,4324.3759,-2944.3787,-1002.3527,-3871.1689,3047.5032,-4280.0994,5132.0432,-1388.0643,-1339.2984,-4086.9337,5225.3431,3657.5178,667.7902,5455.6235,-2149.4852,-5274.6663,2184.1626,2950.5187,-2572.1002,3780.9400,-676.0427,4508.1313,3436.9600,1561.9104,2461.3411,-3393.4707,4798.2690,-4857.2917,-3551.5997,3585.2046,-3047.1355,3805.9840,-5216.2634,0.0000,-764.8262,883.2515,-4255.8181,1440.5239,-4067.8382,4782.5536,5182.0760,2059.5356,4465.8327,0.0000,5000.7066,5473.6467,-3553.5710,4375.5029,4665.5514,4568.1267,-1384.0895,-6193.1574,-4546.7810,-3911.1918,211.8152,305.2823,-5478.9509,-2620.7669,-214.7062,4547.9158,1040.7454,-1812.2123,-3647.1973,-2367.5247,-1588.3510,5057.7761,1741.5371,-3209.5167,-6404.4480,5248.5444,-5462.5488,-2434.7912,-1909.6078,-1135.5663,5426.4109,0.0000,-2729.6063,107.1793,-5529.7916,-5250.4903,-5500.0395,-5517.9522,-5532.5281,4167.9495,-1718.1548,-2234.2913,-4085.4922,1245.9114,4075.5660,-4322.7982,1796.6903,5274.1116,-1199.7702,165.8516,-1739.5066,-3042.0172,-109358.6774,-112914.4412,-112974.3462,-107472.0841,-107390.9857,-117910.9706,-119590.6247,-113032.6970,110145655.2734,110118012.8510,110135913.5202,110143250.1539,-112271.9638,110146785.9605,
3600.000,-6545.9510,-5609.4912,5672.4826,-5669.9038,-1527.6431,5423.7163,672.5238,-4493.9849,-6129.2615,-6578.8738,4623.5101,4243.1673,1791.8824,6541.2089,3557.2697,1068.2656,-1361.5910,5428.2508,2274.3395,-1274.3037,-6553.0496,6204.1381,-142.2415,-3008.4683,343.8899,3510.8472,-629.3170,103.1463,-2781.5978,-6934.4754,-6117.6255,-5822.9491,-2929.1210,-5377.3308,-2681.0681,5057.5809,-1952.3893,0.0000,4996.0375,-3453.0020,-1138.2643,-711.5279,2773.6265,5583.2574,-722.0279,6279.2947,6819.9279,0.0000,6537.3490,5448.4121,3618.7272,-3294.5045,-4750.1472,4908.6611,4877.9558,2185.3785,-4624.0463,6048.5260,-5836.2896,-2643.6880,-3209.5088,-1787.9687,5542.6728,-830.1458,-6219.8618,-4507.1006,5323.9183,-2580.3858,5233.3364,4392.3424,3604.5774,-6477.2823,-5286.1399,-4898.4085,5496.8144,2208.5419,1073.0014,4838.8967,-4683.0648,0.0000,4803.5813,2430.5142,1957.5074,-2018.2195,4468.3307,-3158.5716,5637.0763,-6802.1814,5974.1454,-6720.2440,6853.3462,-6476.2873,-3576.0281,5276.9136,5702.5522,-4846.1494,-4508.8394,5479.1690,2443.8819,360.6280,-431.5219,28818.5537,5568.6549,5374.5411,12416.5927,10344.7611,12708.7991,10786.6036,-291185711.3319,-291165706.8500,-291144275.1560,-291159627.8954,10264.8643,-291165394.3704,-1542.2749,3961.6507,1313.0391,-2514.1952,6558.2359,4054.0958,5455.4804,2579.8515,-2669.3684,-340.3913,-4721.4102,-490.5115,5238.6103,-2066.3063,3340.3693,-4009.8531,4410.5140,-2552.6514,4005.7540,4755.4524,212.2479,-2673.0619,-5229.8844,-3041.3523,5009.9668,5584.5814,-6782.2126,-5154.8464,-3085.0445,121.6873,2882.0057,-3392.2295,6161.4474,-4262.6911,3295.6723,-884.7103,6231.9008,0.0000,-3280.6597,4995.1190,4065.6365,-5284.1593,6326.1800,-3864.0775,5062.5377,-724.1944,-408.2661,0.0000,779.5327,466.6552,5904.3742,-4489.7488,-5047.0169,-3639.7750,-4343.2125,1090.5853,5074.9550,-3286.1827,1203.0931,-3895.0681,-4294.1958,-4009.2035,1839.0380,5530.7951,1683.1757,1361.8333,4376.1449,4485.1126,-3110.2325,1595.0747,5558.2070,-2472.2837,2696.5218,1420.5694,-1544.4928,6090.5219,4343.8402,-3497.3465,2437.0068,0.0000,-4698.5780,-5017.2206,5486.9629,6193.5113,4113.2829,-5045.7014,-1584.4745,-214.0780,-2223.4681,196.4755,-914.1822,-29.7859,2170.0616,-1571.6124,-2989.2664,960.1369,-6.2322,2726.9723,5668.4716,-4232.3947,-376295.0924,-380941.3005,-385956.8978,-383245.6430,-388690.0222,-387036.6596,-379979.6593,-380400.4706,41553827.2742,41549158.0713,41550173.2835,41557217.5114,-382028.2169,41553045.7150,1594.5014,653.3970,-3700.4616,3045.7978,-1671.9461,-1398.8277,4105.0148,4428.4520,1494.6527,-732.0070,-1997.2262,5469.6713,4171.4927,-133.2228,-4899.4746,-5536.9110,-4860.9665,-3300.0782,5161.7344,4863.0040,1855.8891,951.6918,4618.0185,-5062.3601,4620.4059,-2144.5337,306.2562,-4424.8989,-5346.9424,-3.9038,-1104.9335,1139.6123,-1357.1171,659.8014,5445.5396,-4659.3180,2133.3035,0.0000,-3479.3656,3318.7127,5420.6143,-4322.7766,18.1001,-1248.5339,-4494.8887,2593.6390,-455.1403,0.0000,-981.0239,-4225.5202,209.4905,-3934.4916,286.3527,-2813.3384,-2311.3974,6487.8611,806.1668,797.5508,-3546.6900,-5109.2629,4360.6098,5329.3359,-3518.1047,-4113.2597,2559.8423,5046.3913,-548.3582,4583.8298,-3361.5130,-5110.5132,1980.2740,-254.1111,3614.9978,-4573.5780,3757.3435,-2542.5625,5161.7978,-3370.4221,-4457.4977,0.0000,-1640.5766,-4101.2430,3724.2272,2306.4615,3291.8818,3518.7407,3657.1487,-1314.6698,-2671.0906,-1555.3746,72.7967,2429.1490,-5467.6540,3999.9136,2233.9955,-4850.5336,5000.4882,3255.0182,-3211.1470,5444.5594,-107594.4560,-111716.2226,-110403.9909,-108159.0226,-104795.4036,-113684.5558,-119613.7850,-110290.1873,110173617.7138,110144953.6728,110157731.0492,110164991.3857,-110894.0538,110171620.0120,
7200.000,4717.4060,2948.8375,-6860.5030,6885.3149,-689.7005,-4797.1330,-4364.1572,2758.7509,4675.2801,3601.0330,-3232.7273,-230.0046,-4700.0982,-4269.9712,-6383.2069,3001.2765,-3919.9060,-4963.8500,-4752.0815,-972.3505,3970.5128,-3122.1677,3795.4587,6519.9881,-4023.8653,-5285.9545,3158.8797,4398.7854,5502.5507,5587.5162,4389.0293,5791.4431,1285.5637,4987.8695,-1214.2650,-4521.0088,253.1378,0.0000,-1092.0510,-339.0763,-2449.9881,4547.0452,-3677.4004,-3983.2109,-1860.8984,-2967.4835,-5203.4580,0.0000,-4995.0326,-6703.8683,-4870.6575,6203.4052,1618.1086,-2797.9100,-1388.8926,-3249.3821,2758.8468,-4203.2624,3069.6441,-982.0710,5696.3085,4978.8617,-4346.2220,-2048.6333,3382.9657,1325.9974,-5014.2474,-1427.1171,-1548.0435,-6576.2930,-4768.3792,5955.1143,6010.3116,5276.8654,-5633.8749,-2028.8943,-4799.2730,-608.4940,4639.3634,0.0000,-1720.8354,1584.6638,-4013.7651,503.1955,-6051.0899,5061.5081,-5870.5614,6210.3310,-2578.2253,4580.9522,-5158.5422,4287.1403,1826.7761,-4639.1315,-1925.0440,5583.5595,2020.3164,-4958.5545,-2189.6983,3913.6019,92549.9267,123194.5078,100658.5300,102566.4330,108391.7473,106233.2749,108206.9753,106028.0500,-291982990.8552,-291966467.2199,-291945066.9822,-291966881.4866,105989.5531,-291963183.2790,-977.0026,-4338.1949,425.2448,327.5781,-6608.1059,-1136.1161,-2986.0617,-6013.8966,-378.5096,-2508.5604,5585.4135,2721.6279,-2390.7785,3286.9996,-2203.4190,4822.9520,-3020.0769,4543.1089,-412.3530,-6695.5438,-3239.7353,4423.5365,4143.1047,514.8469,-1921.8441,-4221.9062,4673.1739,3551.3562,-1015.0509,-2318.9436,-4020.7406,1313.1903,-4115.2926,1564.5818,-5159.5025,4526.8660,-6439.3452,0.0000,4013.9228,-4202.7759,-5710.2213,2990.4826,-4242.8635,4703.4470,-6538.9657,3018.0745,2143.4612,0.0000,1759.0244,1641.1272,-3699.7669,2777.1000,4407.3291,5937.8736,5010.5927,-5357.2352,-5336.1071,4748.9205,-4047.1428,113.3300,3888.5612,995.7321,2587.0617,-6520.0960,-3902.3026,-4476.4636,-1858.8747,-5497.0896,2414.8425,825.5237,-2249.8031,-132.8410,-3259.9053,-4321.1280,3820.9045,-2806.6020,-1366.6342,4067.9702,-5075.4162,0.0000,4494.0931,3845.2752,-5623.4738,-6577.2697,-3197.8070,4672.8990,3605.1026,-1985.6064,3527.1086,-2810.9567,2337.1863,-2883.3050,-5818.1290,4948.6614,4667.0787,-3837.7208,-4605.0991,1090.5793,-2023.7762,3577.7751,-365566.4382,-362603.1419,-370074.3001,-367160.3832,-373968.8993,-370764.4060,-366343.7244,-369219.8515,-35270806.7128,-35275714.8810,-35266680.1934,-35266854.3520,-367446.9184,-35270535.9102,-4961.6080,-4486.4223,-547.4617,521.8583,-2004.8527,4838.5550,-4386.4152,-1671.4404,-4999.2659,4955.6300,-2449.5871,-6393.2486,-4512.8336,4237.8924,1460.3577,3935.2455,4505.3266,-1252.7397,-5025.6147,-1490.3819,-4496.8692,-4156.4139,-4155.3890,1048.0448,-5182.8408,-1534.2717,-3832.2095,3752.9073,3796.8610,3380.2734,-3396.9943,3381.0710,5443.1139,-4498.7432,-4444.7340,2657.0571,2380.7857,0.0000,5513.0956,-5495.0301,-2956.6137,4167.6588,4016.8032,-3111.5306,313.0346,-5371.6804,-3904.0302,0.0000,-4036.1698,268.9693,3243.6466,487.0525,-5112.6605,-1468.4524,4565.5696,-2996.1161,3416.8189,2784.0333,4707.2243,6860.1923,-538.6851,-4693.7493,4559.2955,1200.5633,-4636.6038,-5096.8698,4373.0107,-3957.3453,6319.1798,1988.6694,-4480.6026,3545.3583,1235.3401,613.6170,653.2796,6021.4714,-4679.0094,5472.7517,620.2021,0.0000,4958.7800,5519.4118,376.9473,2064.2832,967.8547,647.5077,518.1654,-2358.4701,5344.4834,4316.1354,3960.8563,-4609.0859,3177.8954,-624.3560,-4585.5062,1394.4068,-4495.3151,-4731.3428,6270.7116,-4440.6046,-105927.9344,-110500.7657,-107955.8943,-109697.9841,-102676.9999,-108628.8992,-118931.6404,-109696.2025,110201413.2328,110172614.5290,110179980.1773,110190787.0293,-109507.0668,110196416.5177,
