sl_100_86400_20261221 Coordinates.csv
2026/12/21 07:47:00.0000 UTC

Generated: Tue Oct  8 16:22:59 2024,
Start: 2026/12/21 07:47:00.00, Stop: 2026/12/22 07:47:00.00,
TIME_UNITS,STARLINK-31270 - X-Coordinate,STARLINK-30978 - X-Coordinate,STARLINK-2431 - X-Coordinate,STARLINK-30306 - X-Coordinate,STARLINK-6165 - X-Coordinate,STARLINK-4146 - X-Coordinate,STARLINK-30107 - X-Coordinate,STARLINK-4421 - X-Coordinate,STARLINK-4528 - X-Coordinate,STARLINK-3059 - X-Coordinate,STARLINK-5542 - X-Coordinate,STARLINK-30532 - X-Coordinate,STARLINK-3269 - X-Coordinate,STARLINK-30292 - X-Coordinate,STARLINK-5588 - X-Coordinate,STARLINK-30770 - X-Coordinate,STARLINK-5611 - X-Coordinate,STARLINK-5344 - X-Coordinate,STARLINK-2193 - X-Coordinate,STARLINK-6261 - X-Coordinate,STARLINK-3360 - X-Coordinate,STARLINK-5506 - X-Coordinate,STARLINK-1996 - X-Coordinate,STARLINK-32194 - X-Coordinate,STARLINK-4683 - X-Coordinate,STARLINK-31605 - X-Coordinate,STARLINK-6253 - X-Coordinate,STARLINK-2211 - X-Coordinate,STARLINK-3775 - X-Coordinate,STARLINK-5394 - X-Coordinate,STARLINK-1813 - X-Coordinate,STARLINK-31009 - X-Coordinate,STARLINK-3685 - X-Coordinate,STARLINK-1981 - X-Coordinate,STARLINK-5536 - X-Coordinate,STARLINK-1176 - X-Coordinate,STARLINK-2335 - X-Coordinate,STARLINK-3663 - X-Coordinate,STARLINK-3839 - X-Coordinate,STARLINK-4263 - X-Coordinate,STARLINK-3312 - X-Coordinate,STARLINK-2002 - X-Coordinate,STARLINK-5626 - X-Coordinate,STARLINK-4384 - X-Coordinate,STARLINK-30117 - X-Coordinate,STARLINK-31065 - X-Coordinate,STARLINK-2134 - X-Coordinate,STARLINK-31889 - X-Coordinate,STARLINK-5475 - X-Coordinate,STARLINK-31033 - X-Coordinate,STARLINK-31642 - X-Coordinate,STARLINK-32084 - X-Coordinate,STARLINK-30474 - X-Coordinate,STARLINK-4399 - X-Coordinate,STARLINK-5680 - X-Coordinate,STARLINK-5371 - X-Coordinate,STARLINK-1681 - X-Coordinate,STARLINK-31052 - X-Coordinate,STARLINK-2076 - X-Coordinate,STARLINK-4717 - X-Coordinate,STARLINK-31794 - X-Coordinate,STARLINK-30344 - X-Coordinate,STARLINK-3968 - X-Coordinate,STARLINK-4722 - X-Coordinate,STARLINK-5456 - X-Coordinate,STARLINK-5699 - X-Coordinate,STARLINK-31747 - X-Coordinate,STARLINK-30299 - X-Coordinate,STARLINK-5625 - X-Coordinate,STARLINK-1878 - X-Coordinate,STARLINK-3331 - X-Coordinate,STARLINK-31331 - X-Coordinate,STARLINK-5866 - X-Coordinate,STARLINK-30359 - X-Coordinate,STARLINK-31629 - X-Coordinate,STARLINK-5910 - X-Coordinate,STARLINK-3983 - X-Coordinate,STARLINK-32121 - X-Coordinate,STARLINK-2400 - X-Coordinate,STARLINK-1608 - X-Coordinate,STARLINK-1621 - X-Coordinate,STARLINK-31708 - X-Coordinate,STARLINK-5248 - X-Coordinate,STARLINK-30226 - X-Coordinate,STARLINK-31380 - X-Coordinate,STARLINK-2525 - X-Coordinate,STARLINK-1351 - X-Coordinate,STARLINK-31650 - X-Coordinate,STARLINK-3375 - X-Coordinate,STARLINK-4541 - X-Coordinate,STARLINK-31627 - X-Coordinate,STARLINK-4209 - X-Coordinate,STARLINK-6121 - X-Coordinate,STARLINK-4038 - X-Coordinate,STARLINK-5403 - X-Coordinate,STARLINK-4394 - X-Coordinate,STARLINK-30248 - X-Coordinate,STARLINK-11166 [DTC] - X-Coordinate,STARLINK-2071 - X-Coordinate,STARLINK-32241 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-31270 - Y-Coordinate,STARLINK-30978 - Y-Coordinate,STARLINK-2431 - Y-Coordinate,STARLINK-30306 - Y-Coordinate,STARLINK-6165 - Y-Coordinate,STARLINK-4146 - Y-Coordinate,STARLINK-30107 - Y-Coordinate,STARLINK-4421 - Y-Coordinate,STARLINK-4528 - Y-Coordinate,STARLINK-3059 - Y-Coordinate,STARLINK-5542 - Y-Coordinate,STARLINK-30532 - Y-Coordinate,STARLINK-3269 - Y-Coordinate,STARLINK-30292 - Y-Coordinate,STARLINK-5588 - Y-Coordinate,STARLINK-30770 - Y-Coordinate,STARLINK-5611 - Y-Coordinate,STARLINK-5344 - Y-Coordinate,STARLINK-2193 - Y-Coordinate,STARLINK-6261 - Y-Coordinate,STARLINK-3360 - Y-Coordinate,STARLINK-5506 - Y-Coordinate,STARLINK-1996 - Y-Coordinate,STARLINK-32194 - Y-Coordinate,STARLINK-4683 - Y-Coordinate,STARLINK-31605 - Y-Coordinate,STARLINK-6253 - Y-Coordinate,STARLINK-2211 - Y-Coordinate,STARLINK-3775 - Y-Coordinate,STARLINK-5394 - Y-Coordinate,STARLINK-1813 - Y-Coordinate,STARLINK-31009 - Y-Coordinate,STARLINK-3685 - Y-Coordinate,STARLINK-1981 - Y-Coordinate,STARLINK-5536 - Y-Coordinate,STARLINK-1176 - Y-Coordinate,STARLINK-2335 - Y-Coordinate,STARLINK-3663 - Y-Coordinate,STARLINK-3839 - Y-Coordinate,STARLINK-4263 - Y-Coordinate,STARLINK-3312 - Y-Coordinate,STARLINK-2002 - Y-Coordinate,STARLINK-5626 - Y-Coordinate,STARLINK-4384 - Y-Coordinate,STARLINK-30117 - Y-Coordinate,STARLINK-31065 - Y-Coordinate,STARLINK-2134 - Y-Coordinate,STARLINK-31889 - Y-Coordinate,STARLINK-5475 - Y-Coordinate,STARLINK-31033 - Y-Coordinate,STARLINK-31642 - Y-Coordinate,STARLINK-32084 - Y-Coordinate,STARLINK-30474 - Y-Coordinate,STARLINK-4399 - Y-Coordinate,STARLINK-5680 - Y-Coordinate,STARLINK-5371 - Y-Coordinate,STARLINK-1681 - Y-Coordinate,STARLINK-31052 - Y-Coordinate,STARLINK-2076 - Y-Coordinate,STARLINK-4717 - Y-Coordinate,STARLINK-31794 - Y-Coordinate,STARLINK-30344 - Y-Coordinate,STARLINK-3968 - Y-Coordinate,STARLINK-4722 - Y-Coordinate,STARLINK-5456 - Y-Coordinate,STARLINK-5699 - Y-Coordinate,STARLINK-31747 - Y-Coordinate,STARLINK-30299 - Y-Coordinate,STARLINK-5625 - Y-Coordinate,STARLINK-1878 - Y-Coordinate,STARLINK-3331 - Y-Coordinate,STARLINK-31331 - Y-Coordinate,STARLINK-5866 - Y-Coordinate,STARLINK-30359 - Y-Coordinate,STARLINK-31629 - Y-Coordinate,STARLINK-5910 - Y-Coordinate,STARLINK-3983 - Y-Coordinate,STARLINK-32121 - Y-Coordinate,STARLINK-2400 - Y-Coordinate,STARLINK-1608 - Y-Coordinate,STARLINK-1621 - Y-Coordinate,STARLINK-31708 - Y-Coordinate,STARLINK-5248 - Y-Coordinate,STARLINK-30226 - Y-Coordinate,STARLINK-31380 - Y-Coordinate,STARLINK-2525 - Y-Coordinate,STARLINK-1351 - Y-Coordinate,STARLINK-31650 - Y-Coordinate,STARLINK-3375 - Y-Coordinate,STARLINK-4541 - Y-Coordinate,STARLINK-31627 - Y-Coordinate,STARLINK-4209 - Y-Coordinate,STARLINK-6121 - Y-Coordinate,STARLINK-4038 - Y-Coordinate,STARLINK-5403 - Y-Coordinate,STARLINK-4394 - Y-Coordinate,STARLINK-30248 - Y-Coordinate,STARLINK-11166 [DTC] - Y-Coordinate,STARLINK-2071 - Y-Coordinate,STARLINK-32241 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-31270 - Z-Coordinate,STARLINK-30978 - Z-Coordinate,STARLINK-2431 - Z-Coordinate,STARLINK-30306 - Z-Coordinate,STARLINK-6165 - Z-Coordinate,STARLINK-4146 - Z-Coordinate,STARLINK-30107 - Z-Coordinate,STARLINK-4421 - Z-Coordinate,STARLINK-4528 - Z-Coordinate,STARLINK-3059 - Z-Coordinate,STARLINK-5542 - Z-Coordinate,STARLINK-30532 - Z-Coordinate,STARLINK-3269 - Z-Coordinate,STARLINK-30292 - Z-Coordinate,STARLINK-5588 - Z-Coordinate,STARLINK-30770 - Z-Coordinate,STARLINK-5611 - Z-Coordinate,STARLINK-5344 - Z-Coordinate,STARLINK-2193 - Z-Coordinate,STARLINK-6261 - Z-Coordinate,STARLINK-3360 - Z-Coordinate,STARLINK-5506 - Z-Coordinate,STARLINK-1996 - Z-Coordinate,STARLINK-32194 - Z-Coordinate,STARLINK-4683 - Z-Coordinate,STARLINK-31605 - Z-Coordinate,STARLINK-6253 - Z-Coordinate,STARLINK-2211 - Z-Coordinate,STARLINK-3775 - Z-Coordinate,STARLINK-5394 - Z-Coordinate,STARLINK-1813 - Z-Coordinate,STARLINK-31009 - Z-Coordinate,STARLINK-3685 - Z-Coordinate,STARLINK-1981 - Z-Coordinate,STARLINK-5536 - Z-Coordinate,STARLINK-1176 - Z-Coordinate,STARLINK-2335 - Z-Coordinate,STARLINK-3663 - Z-Coordinate,STARLINK-3839 - Z-Coordinate,STARLINK-4263 - Z-Coordinate,STARLINK-3312 - Z-Coordinate,STARLINK-2002 - Z-Coordinate,STARLINK-5626 - Z-Coordinate,STARLINK-4384 - Z-Coordinate,STARLINK-30117 - Z-Coordinate,STARLINK-31065 - Z-Coordinate,STARLINK-2134 - Z-Coordinate,STARLINK-31889 - Z-Coordinate,STARLINK-5475 - Z-Coordinate,STARLINK-31033 - Z-Coordinate,STARLINK-31642 - Z-Coordinate,STARLINK-32084 - Z-Coordinate,STARLINK-30474 - Z-Coordinate,STARLINK-4399 - Z-Coordinate,STARLINK-5680 - Z-Coordinate,STARLINK-5371 - Z-Coordinate,STARLINK-1681 - Z-Coordinate,STARLINK-31052 - Z-Coordinate,STARLINK-2076 - Z-Coordinate,STARLINK-4717 - Z-Coordinate,STARLINK-31794 - Z-Coordinate,STARLINK-30344 - Z-Coordinate,STARLINK-3968 - Z-Coordinate,STARLINK-4722 - Z-Coordinate,STARLINK-5456 - Z-Coordinate,STARLINK-5699 - Z-Coordinate,STARLINK-31747 - Z-Coordinate,STARLINK-30299 - Z-Coordinate,STARLINK-5625 - Z-Coordinate,STARLINK-1878 - Z-Coordinate,STARLINK-3331 - Z-Coordinate,STARLINK-31331 - Z-Coordinate,STARLINK-5866 - Z-Coordinate,STARLINK-30359 - Z-Coordinate,STARLINK-31629 - Z-Coordinate,STARLINK-5910 - Z-Coordinate,STARLINK-3983 - Z-Coordinate,STARLINK-32121 - Z-Coordinate,STARLINK-2400 - Z-Coordinate,STARLINK-1608 - Z-Coordinate,STARLINK-1621 - Z-Coordinate,STARLINK-31708 - Z-Coordinate,STARLINK-5248 - Z-Coordinate,STARLINK-30226 - Z-Coordinate,STARLINK-31380 - Z-Coordinate,STARLINK-2525 - Z-Coordinate,STARLINK-1351 - Z-Coordinate,STARLINK-31650 - Z-Coordinate,STARLINK-3375 - Z-Coordinate,STARLINK-4541 - Z-Coordinate,STARLINK-31627 - Z-Coordinate,STARLINK-4209 - Z-Coordinate,STARLINK-6121 - Z-Coordinate,STARLINK-4038 - Z-Coordinate,STARLINK-5403 - Z-Coordinate,STARLINK-4394 - Z-Coordinate,STARLINK-30248 - Z-Coordinate,STARLINK-11166 [DTC] - Z-Coordinate,STARLINK-2071 - Z-Coordinate,STARLINK-32241 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4382.9366,5068.8764,3795.5920,-2571.4162,1430.2313,-2377.5321,-608.3063,799.5698,-2506.7372,-1120.2005,-5060.1135,-5227.0964,2335.6069,5002.5019,4705.0542,186.2550,4756.2410,5394.2983,1841.1168,6420.2429,3127.7457,-6364.9795,5359.8070,468.9870,-6676.0115,4312.9810,4316.5545,3735.4058,3454.4544,-4814.2342,-5713.0551,-3598.8514,-5380.1336,4587.2840,-1746.8883,2080.8527,-1116.0477,4173.7166,-3157.4121,5751.9346,3458.2146,1050.5098,-2780.0371,6093.1580,5609.1507,-1654.8388,1246.9438,-6294.7601,-3657.6197,5852.3884,1073.6057,-1673.4928,-3515.3970,897.5164,6829.4059,4235.9583,4957.8207,-6164.4300,-3170.6267,-2928.3257,5421.6520,6792.2884,-3416.1079,6429.2832,4885.2861,-2687.3203,2826.7577,-5487.5763,4057.1392,-751.0991,-4697.7938,-5294.0824,-3530.9101,6449.6519,-181.6933,4343.4021,-1709.1161,-1074.7767,-5824.1319,-297.4249,-1791.8951,-1759.8732,1059.0078,-6301.1501,849.6723,5266.6125,-3267.8004,-4655.5919,3017.3611,5197.6976,289.3187,1582.9635,580.7285,-3318.6139,6319.8035,980.3238,-3720.9957,-811.2158,2990.3985,4701.0404,322555.8810,295769.8520,320548.6114,321019.7954,314935.3193,316559.3208,311765.8401,314906.2835,-102400643.4526,-102420557.6122,-102397182.0947,-102397032.1762,315243.9721,-102395307.5583,-2650.6925,-473.8901,-2459.5298,4694.2114,-5393.1741,4017.4003,-6051.0651,-2854.4423,-3651.5171,6775.9451,-4715.3728,3990.9508,6326.7876,181.2253,4583.0008,-5237.6498,-2535.4695,-3577.7158,5671.5850,-266.2248,-6096.6102,-2643.2330,327.4670,5294.0602,483.9407,4777.0120,-2651.9305,-2064.8564,-5593.9903,3284.6768,-2208.9906,-5450.2762,-1725.9067,4847.8050,5379.3541,3857.5427,4787.9491,-448.6010,3514.0316,-3411.2129,2924.7867,4509.5100,1576.1598,-3317.4385,853.6959,-4923.2971,5059.9838,-2582.2586,-5174.5739,-2813.1795,4128.7007,-5945.6526,-5883.3842,-1757.6729,52.0874,4011.3910,-960.1455,3056.1455,-3774.7855,-2975.7866,1773.9249,-433.8989,-2911.8201,-202.5116,4928.2716,-4929.6822,6068.0438,46.2790,5551.2865,-5845.1555,-1362.6118,-1141.3062,-3758.3441,-628.8529,-6562.5997,3392.0746,-3771.7623,3840.0579,-1731.8503,-4159.1249,-4020.5546,4084.2842,-6720.0921,1578.7691,-4005.8510,590.3983,2979.7980,-2357.4896,-4083.0447,-1056.1510,-6780.9898,5141.8635,6149.8245,3024.3223,2828.4958,4257.2590,-5764.3019,4393.8529,-2940.6947,1599.6983,-126967.7787,-112783.5154,-114415.1299,-116757.6926,-110633.4613,-112636.7709,-119457.2047,-118893.9678,-105375708.5005,-105388339.2288,-105382081.4752,-105382949.6306,-117501.1452,-105392497.4631,-4560.8372,4705.0111,5213.1412,-4409.3174,-4125.5773,-5103.2734,3319.1950,6250.8319,-5307.8339,-1059.6479,-580.5178,-2194.6632,788.1583,4602.9035,2193.9716,4519.6478,-4382.9050,-2492.2623,-3487.0931,-2592.4597,793.4814,889.6412,-4366.6155,-4255.3410,1751.5243,2091.3619,4720.8869,5413.0273,-2125.0680,-3773.0433,3213.2708,2348.5970,-3976.3360,-1793.2151,-4010.1308,-5359.5733,-4600.6970,-5288.2573,5030.1273,-1690.9318,5213.0958,5129.5715,6157.5453,-217.7799,-3986.6485,-4486.4850,4531.6166,-193.4213,-2863.5124,-2405.3713,5321.9383,-2967.3660,-760.2828,6634.8648,-1161.4595,3721.7109,4658.5710,-853.9301,-4855.9635,5553.2298,3749.5822,-1290.5567,5250.1284,-2483.0801,-359.8331,-4061.1298,-1371.4767,-4242.5607,862.9670,3611.5273,-4884.6424,4178.4397,-4636.8366,-2455.4333,-1965.2146,4199.7680,5523.5560,-5294.2513,3294.2938,5267.5725,5201.4377,-5174.7813,1238.9934,-2399.9289,5461.0507,4426.7227,5313.2157,4386.4902,4601.5173,4416.6804,-962.0112,4331.9562,-3162.0141,-5259.3952,377.0148,5346.5718,-1022.1112,4915.7481,-5498.7001,4711.0138,145503.1041,142269.2655,142005.4151,146567.6879,147387.2744,137062.0880,134673.9913,141221.8417,29220845.0381,29253529.6027,29248505.8321,29240658.9900,142263.0752,29231191.0295,
3600.000,5506.7638,-4077.3376,-100.7709,-117.7155,1345.2992,398.1029,3609.6696,-204.3583,4997.1162,750.3599,5488.2942,3713.7039,-3572.6173,-2234.2181,-6134.8056,3267.4811,-511.4977,-2013.7766,-3815.7319,-6333.7935,-536.7782,4427.6531,-2848.7132,-3122.5543,6111.1999,-4981.5420,-1977.1720,-734.4229,-227.5201,1205.4898,6796.9188,5401.0460,6906.1302,-4432.6377,-891.0842,-5605.5625,-1721.0813,-4355.1344,-1178.4669,-2571.6231,-4673.6187,-4310.5634,4115.6036,-5033.3666,-4235.7780,5172.1411,-3865.7425,5625.1295,3920.3148,-5138.2930,-5033.5129,3547.2819,4964.3796,162.1810,-5019.2992,-6495.6444,-5661.5026,3593.7710,6070.5660,5551.3937,-4382.8617,-5969.3809,6397.4867,-6332.8965,-3771.6142,5581.8153,-4487.3998,3747.0833,-5279.1925,3206.3921,3450.8364,6779.9943,5725.2271,-6167.0584,2448.9898,-5258.6489,5382.4231,-4198.7359,6846.3857,4642.9617,5538.2306,-1137.0749,1174.3535,5645.7611,3485.8742,-2970.8657,-588.7341,6583.9042,1633.5801,-5895.2109,1848.8788,-4046.5852,-3064.8230,1921.4828,-5901.6872,1296.8536,4792.0082,-2834.0061,406.2071,-3405.0308,345351.3068,313897.1240,339756.7773,338904.6144,333402.1805,334727.9920,331168.9777,333873.2178,-71537373.4241,-71561744.7443,-71541655.5763,-71541145.5145,333959.3243,-71532723.1736,-1638.8424,4293.9597,4891.5299,-6681.8870,6694.5290,-6628.5155,3566.3598,-2697.9413,-5.4661,-5756.6958,1979.7159,-5662.0445,-3258.3626,3889.7635,-2851.4071,5712.5490,2337.3020,4760.8476,-5703.3464,2600.9952,5144.2807,1275.2405,3136.1193,-6044.7556,-1953.2197,-497.9216,5761.8259,5246.3719,4556.5626,-4974.5335,796.6633,4171.8088,56.8509,-1637.5430,-6802.6888,-3030.8704,-6500.7619,4704.9581,-4498.5552,3964.6362,1313.7925,-5002.7670,-4806.7244,535.4595,2986.6831,2204.7453,-5670.2771,-623.8025,5328.8844,4210.6594,-3927.9460,5625.7323,3786.8052,-3636.9905,2429.7779,-2348.2353,3793.1308,-4434.8143,3000.6567,-51.8597,2678.4143,2579.8653,1165.4191,1865.5355,-3255.5326,3960.4565,-2805.2529,-3763.1212,-3557.1793,2667.5077,-2897.7400,-952.3440,342.0112,2916.9222,3759.2804,596.4229,1804.5828,-4300.6777,212.8268,4396.6056,3439.2136,-6460.3135,4866.6735,-3796.1614,4769.8880,3069.9150,-4983.6414,-905.2829,4080.5898,3549.0196,4594.6389,-5583.2777,-6216.6033,-6217.0882,-125.0523,-6758.9523,2994.2643,-5976.6710,5504.8068,2924.6788,-42420.0523,-35040.0667,-33508.5532,-35256.5273,-28285.2868,-30458.2853,-36660.6789,-33968.5665,-128282819.2855,-128301162.1816,-128287275.3491,-128291068.6825,-35311.7788,-128298915.6840,3728.3425,-3619.6285,-4884.7222,1835.9584,1216.4478,1916.4561,-4728.8038,-6379.8302,4761.1975,-3825.1644,3748.1661,-1490.6828,-4773.4694,-5126.2407,1481.2443,-2163.6847,6504.2692,4611.9583,-781.2796,-1060.9893,-4572.0126,-5210.9493,5457.4849,-95.1018,2581.1556,-4562.3823,-3310.8109,-4428.8533,5175.1490,4677.1266,1017.7973,1262.3883,-125.0365,5028.2731,979.8270,2687.4562,249.1112,2097.4102,-5113.1435,5010.9088,-4927.4027,-2065.9048,-2879.2330,-4750.1650,4592.9527,3920.5841,-827.5410,3772.6177,-2138.3851,-1957.7024,-2430.4396,-1638.6036,-2930.9368,-5901.4563,4098.6918,-489.1599,-926.9572,3923.8838,1399.2302,-4194.3532,-4507.3254,-2392.4741,-2354.1209,-1992.5041,4831.1057,1062.1996,4312.9285,4449.2064,2730.1048,-5525.7379,5227.2711,8.4091,3884.8368,-1215.9230,5166.5502,-4485.1470,-3946.4806,2773.2248,939.2837,-2092.6994,-2011.0354,1850.7780,-4779.7412,-1293.1025,-3444.1732,-5440.1449,-4771.9287,-1545.8423,-5269.7568,-600.3048,4727.4052,-480.7871,-315.1692,2323.6970,-3645.9340,-577.8427,4011.6599,-692.0600,4149.1966,-5183.2009,146660.6924,142948.3431,144075.9807,145283.4304,149346.5929,140934.6068,134282.6902,144361.3333,29203566.9538,29236210.8279,29231247.6798,29221656.2113,143144.8557,29215257.1932,
7200.000,-5014.0705,2467.8595,-2649.6672,2290.6457,-3302.5127,1154.8913,-6088.7566,-2817.6759,-6278.3275,1211.3406,-4743.3801,-539.7243,4307.4160,-327.0296,5454.6520,-5123.3861,-3825.7011,-1999.0338,4237.1228,3753.3950,-3246.5447,-1422.6096,479.2336,4006.2885,-2848.2136,4188.8806,-320.5207,-1456.8766,-3882.5961,2336.2850,-4969.4241,-5463.5376,-5284.2363,3772.4178,2923.4082,6504.4724,3319.1366,2417.3667,4459.1446,-1929.6565,5153.8263,5318.6128,-4205.2358,115.9419,2397.7980,-6811.6301,4581.0695,-2763.0139,-2828.1116,1919.9481,6002.4830,-4052.0114,-5045.7724,-3204.0183,1749.2423,6211.3246,3789.7989,405.1975,-6129.9164,-6630.4068,2436.7610,2846.4970,-6594.9207,3234.4795,2234.2489,-6190.4517,5192.9912,-1686.1566,5119.5609,-5607.2519,-2242.4170,-4740.1527,-6434.0308,3443.9010,-4960.2766,5270.7525,-6908.3480,5642.6284,-4866.2309,-5571.9023,-6059.0991,2820.3569,-4107.1758,-2678.8734,-5455.7158,773.6367,3325.1470,-5415.2680,-5338.1597,4011.2913,-4445.6021,4603.2026,4450.2842,-396.2060,3882.1022,-2843.5502,-5091.6987,4094.7673,-2606.2054,1979.1130,345962.0671,312126.6298,337491.8809,334351.2656,330821.5989,332065.3943,329169.3450,332088.4399,-35801265.5336,-35828148.3906,-35813349.0728,-35809093.1844,331648.5006,-35797523.1451,4666.7610,-6475.6469,-6215.9005,6276.6508,-5600.5050,6355.4999,-582.9822,5765.0910,2614.2262,2301.7622,1930.7969,5441.3766,-1706.8326,-6585.8815,-296.5643,-4401.7672,-3216.2240,-5337.4742,3031.4401,-4179.1202,-2844.4880,2086.9579,-6134.0217,3359.8785,3369.5509,-4201.7825,-6922.9146,-6722.0206,-2857.2519,5907.6229,1293.1983,-1123.6238,1650.2374,-2756.0963,5702.8692,1696.4176,3963.2703,-5607.1784,4909.9062,-4239.2112,-4348.0905,3774.4746,5109.7569,927.4488,-6038.5858,527.3664,3885.2789,4352.6779,-2446.6368,-4274.3860,2324.9486,-2219.4843,170.8929,5939.8510,-4942.2049,-125.9485,-4584.2565,5153.0856,-1323.7972,2069.4288,-6082.9859,-4329.3005,410.6782,-3248.8033,-879.6992,-1730.9830,-1748.6691,6430.0780,-144.1038,732.1641,6126.9913,2582.0480,2456.7745,-4365.7713,226.0212,-4012.9119,-182.1185,2243.8966,1711.0942,-2338.1157,-1579.8295,5514.5455,-1618.4854,4827.8717,-3962.5976,-6173.3270,5938.7468,3336.4441,-3678.3265,-4304.5805,-678.5342,3598.6165,3925.3873,6584.2690,-3298.7347,4316.9152,1056.7270,3069.9156,-6397.0286,-6256.9885,45588.5889,44614.0221,49076.7454,47547.7063,55765.4393,51449.4365,48327.2155,47866.4290,-142396362.1516,-142422483.7153,-142402967.3533,-142410157.1834,48784.0041,-142412256.8203,-277.0257,345.4434,1438.5076,1837.1122,2407.6448,2451.1884,3255.6515,2594.2307,-1216.8620,6430.3095,-4687.5526,4250.9082,4954.9794,1680.3382,-4265.1053,-1541.0950,-4826.0196,-3953.0378,4521.1680,4044.7358,5372.8259,6462.4937,-3165.4877,4344.2210,-5336.6882,3251.2102,-133.0856,568.9271,-4950.8083,-2797.1526,-4646.5836,-4139.0971,4118.7866,-5094.5382,2630.2687,1627.6460,4298.9568,2863.0032,1926.3921,-5089.2908,1522.4907,-2315.9871,-2128.1149,6866.6606,-2418.0900,-626.4672,-3428.0305,-4448.2667,5845.8316,5086.3669,-2287.0920,5044.8670,4686.1518,1583.6214,-4530.9385,-3064.1072,-3458.9010,-4623.1093,2904.6586,388.3478,1917.4465,4588.1334,-2046.5239,5138.0533,-6527.0657,2571.4976,-4083.8346,-1974.0289,-4673.5393,3977.1519,-2274.4337,-4218.3797,-785.5674,4123.2636,-4726.4920,2044.0842,-147.3724,2637.5880,-4612.8660,-2961.8744,-2713.3634,2842.8689,5315.6825,4168.2260,-1121.7421,3005.2052,1251.7162,-2470.9262,2233.0363,-3626.4768,-5176.7283,-3701.2614,3584.4974,2052.8961,4696.7452,-4592.7016,-4592.6925,-4251.1419,-204.0820,1961.4006,147718.7089,143613.6861,145881.7276,143241.5753,150812.2601,145476.8274,134560.3451,142548.6600,29187067.1264,29218659.9967,29213138.6013,29201151.9386,144011.3568,29199344.5286,
