sl_100_86400_20261027 Coordinates.csv
2026/10/27 07:47:00.0000 UTC

Generated: Tue Oct  8 16:24:28 2024,
Start: 2026/10/27 07:47:00.00, Stop: 2026/10/28 07:47:00.00,
TIME_UNITS,STARLINK-2616 - X-Coordinate,STARLINK-4783 - X-Coordinate,STARLINK-1305 - X-Coordinate,STARLINK-31822 - X-Coordinate,STARLINK-6211 - X-Coordinate,STARLINK-5244 - X-Coordinate,STARLINK-30421 - X-Coordinate,STARLINK-31699 - X-Coordinate,STARLINK-1360 - X-Coordinate,STARLINK-30157 - X-Coordinate,STARLINK-3160 - X-Coordinate,STARLINK-2045 - X-Coordinate,STARLINK-1499 - X-Coordinate,STARLINK-1722 - X-Coordinate,STARLINK-31408 - X-Coordinate,STARLINK-30943 - X-Coordinate,STARLINK-11137 [DTC] - X-Coordinate,STARLINK-31038 - X-Coordinate,STARLINK-5683 - X-Coordinate,STARLINK-30754 - X-Coordinate,STARLINK-1989 - X-Coordinate,STARLINK-4168 - X-Coordinate,STARLINK-31216 - X-Coordinate,STARLINK-2646 - X-Coordinate,STARLINK-4130 - X-Coordinate,STARLINK-3151 - X-Coordinate,STARLINK-1134 - X-Coordinate,STARLINK-30192 - X-Coordinate,STARLINK-4542 - X-Coordinate,STARLINK-2675 - X-Coordinate,STARLINK-4104 - X-Coordinate,STARLINK-3805 - X-Coordinate,STARLINK-4374 - X-Coordinate,STARLINK-3901 - X-Coordinate,STARLINK-4583 - X-Coordinate,STARLINK-4202 - X-Coordinate,STARLINK-5579 - X-Coordinate,STARLINK-6258 - X-Coordinate,STARLINK-3668 - X-Coordinate,STARLINK-31209 - X-Coordinate,STARLINK-6322 - X-Coordinate,STARLINK-31284 - X-Coordinate,STARLINK-31188 - X-Coordinate,STARLINK-30083 - X-Coordinate,STARLINK-3838 - X-Coordinate,STARLINK-5620 - X-Coordinate,STARLINK-5499 - X-Coordinate,STARLINK-4100 - X-Coordinate,STARLINK-5041 - X-Coordinate,STARLINK-3907 - X-Coordinate,STARLINK-30080 - X-Coordinate,STARLINK-2750 - X-Coordinate,STARLINK-1808 - X-Coordinate,STARLINK-11208 [DTC] - X-Coordinate,STARLINK-5439 - X-Coordinate,STARLINK-3659 - X-Coordinate,STARLINK-5624 - X-Coordinate,STARLINK-3604 - X-Coordinate,STARLINK-1775 - X-Coordinate,STARLINK-4185 - X-Coordinate,STARLINK-5377 - X-Coordinate,STARLINK-4663 - X-Coordinate,STARLINK-31495 - X-Coordinate,STARLINK-6157 - X-Coordinate,STARLINK-2309 - X-Coordinate,STARLINK-3623 - X-Coordinate,STARLINK-2373 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-30964 - X-Coordinate,STARLINK-5369 - X-Coordinate,STARLINK-31278 - X-Coordinate,STARLINK-32170 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-1990 - X-Coordinate,STARLINK-3689 - X-Coordinate,STARLINK-5931 - X-Coordinate,STARLINK-5186 - X-Coordinate,STARLINK-30321 - X-Coordinate,STARLINK-30919 - X-Coordinate,STARLINK-1806 - X-Coordinate,STARLINK-1498 - X-Coordinate,STARLINK-31241 - X-Coordinate,STARLINK-31263 - X-Coordinate,STARLINK-31286 - X-Coordinate,STARLINK-5650 - X-Coordinate,STARLINK-30603 - X-Coordinate,STARLINK-32231 - X-Coordinate,STARLINK-5082 - X-Coordinate,STARLINK-4651 - X-Coordinate,STARLINK-5547 - X-Coordinate,STARLINK-1961 - X-Coordinate,STARLINK-30210 - X-Coordinate,STARLINK-30350 - X-Coordinate,STARLINK-5654 - X-Coordinate,STARLINK-31142 - X-Coordinate,STARLINK-31935 - X-Coordinate,STARLINK-3282 - X-Coordinate,STARLINK-11100 [DTC] - X-Coordinate,STARLINK-5748 - X-Coordinate,STARLINK-31706 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2616 - Y-Coordinate,STARLINK-4783 - Y-Coordinate,STARLINK-1305 - Y-Coordinate,STARLINK-31822 - Y-Coordinate,STARLINK-6211 - Y-Coordinate,STARLINK-5244 - Y-Coordinate,STARLINK-30421 - Y-Coordinate,STARLINK-31699 - Y-Coordinate,STARLINK-1360 - Y-Coordinate,STARLINK-30157 - Y-Coordinate,STARLINK-3160 - Y-Coordinate,STARLINK-2045 - Y-Coordinate,STARLINK-1499 - Y-Coordinate,STARLINK-1722 - Y-Coordinate,STARLINK-31408 - Y-Coordinate,STARLINK-30943 - Y-Coordinate,STARLINK-11137 [DTC] - Y-Coordinate,STARLINK-31038 - Y-Coordinate,STARLINK-5683 - Y-Coordinate,STARLINK-30754 - Y-Coordinate,STARLINK-1989 - Y-Coordinate,STARLINK-4168 - Y-Coordinate,STARLINK-31216 - Y-Coordinate,STARLINK-2646 - Y-Coordinate,STARLINK-4130 - Y-Coordinate,STARLINK-3151 - Y-Coordinate,STARLINK-1134 - Y-Coordinate,STARLINK-30192 - Y-Coordinate,STARLINK-4542 - Y-Coordinate,STARLINK-2675 - Y-Coordinate,STARLINK-4104 - Y-Coordinate,STARLINK-3805 - Y-Coordinate,STARLINK-4374 - Y-Coordinate,STARLINK-3901 - Y-Coordinate,STARLINK-4583 - Y-Coordinate,STARLINK-4202 - Y-Coordinate,STARLINK-5579 - Y-Coordinate,STARLINK-6258 - Y-Coordinate,STARLINK-3668 - Y-Coordinate,STARLINK-31209 - Y-Coordinate,STARLINK-6322 - Y-Coordinate,STARLINK-31284 - Y-Coordinate,STARLINK-31188 - Y-Coordinate,STARLINK-30083 - Y-Coordinate,STARLINK-3838 - Y-Coordinate,STARLINK-5620 - Y-Coordinate,STARLINK-5499 - Y-Coordinate,STARLINK-4100 - Y-Coordinate,STARLINK-5041 - Y-Coordinate,STARLINK-3907 - Y-Coordinate,STARLINK-30080 - Y-Coordinate,STARLINK-2750 - Y-Coordinate,STARLINK-1808 - Y-Coordinate,STARLINK-11208 [DTC] - Y-Coordinate,STARLINK-5439 - Y-Coordinate,STARLINK-3659 - Y-Coordinate,STARLINK-5624 - Y-Coordinate,STARLINK-3604 - Y-Coordinate,STARLINK-1775 - Y-Coordinate,STARLINK-4185 - Y-Coordinate,STARLINK-5377 - Y-Coordinate,STARLINK-4663 - Y-Coordinate,STARLINK-31495 - Y-Coordinate,STARLINK-6157 - Y-Coordinate,STARLINK-2309 - Y-Coordinate,STARLINK-3623 - Y-Coordinate,STARLINK-2373 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-30964 - Y-Coordinate,STARLINK-5369 - Y-Coordinate,STARLINK-31278 - Y-Coordinate,STARLINK-32170 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-1990 - Y-Coordinate,STARLINK-3689 - Y-Coordinate,STARLINK-5931 - Y-Coordinate,STARLINK-5186 - Y-Coordinate,STARLINK-30321 - Y-Coordinate,STARLINK-30919 - Y-Coordinate,STARLINK-1806 - Y-Coordinate,STARLINK-1498 - Y-Coordinate,STARLINK-31241 - Y-Coordinate,STARLINK-31263 - Y-Coordinate,STARLINK-31286 - Y-Coordinate,STARLINK-5650 - Y-Coordinate,STARLINK-30603 - Y-Coordinate,STARLINK-32231 - Y-Coordinate,STARLINK-5082 - Y-Coordinate,STARLINK-4651 - Y-Coordinate,STARLINK-5547 - Y-Coordinate,STARLINK-1961 - Y-Coordinate,STARLINK-30210 - Y-Coordinate,STARLINK-30350 - Y-Coordinate,STARLINK-5654 - Y-Coordinate,STARLINK-31142 - Y-Coordinate,STARLINK-31935 - Y-Coordinate,STARLINK-3282 - Y-Coordinate,STARLINK-11100 [DTC] - Y-Coordinate,STARLINK-5748 - Y-Coordinate,STARLINK-31706 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2616 - Z-Coordinate,STARLINK-4783 - Z-Coordinate,STARLINK-1305 - Z-Coordinate,STARLINK-31822 - Z-Coordinate,STARLINK-6211 - Z-Coordinate,STARLINK-5244 - Z-Coordinate,STARLINK-30421 - Z-Coordinate,STARLINK-31699 - Z-Coordinate,STARLINK-1360 - Z-Coordinate,STARLINK-30157 - Z-Coordinate,STARLINK-3160 - Z-Coordinate,STARLINK-2045 - Z-Coordinate,STARLINK-1499 - Z-Coordinate,STARLINK-1722 - Z-Coordinate,STARLINK-31408 - Z-Coordinate,STARLINK-30943 - Z-Coordinate,STARLINK-11137 [DTC] - Z-Coordinate,STARLINK-31038 - Z-Coordinate,STARLINK-5683 - Z-Coordinate,STARLINK-30754 - Z-Coordinate,STARLINK-1989 - Z-Coordinate,STARLINK-4168 - Z-Coordinate,STARLINK-31216 - Z-Coordinate,STARLINK-2646 - Z-Coordinate,STARLINK-4130 - Z-Coordinate,STARLINK-3151 - Z-Coordinate,STARLINK-1134 - Z-Coordinate,STARLINK-30192 - Z-Coordinate,STARLINK-4542 - Z-Coordinate,STARLINK-2675 - Z-Coordinate,STARLINK-4104 - Z-Coordinate,STARLINK-3805 - Z-Coordinate,STARLINK-4374 - Z-Coordinate,STARLINK-3901 - Z-Coordinate,STARLINK-4583 - Z-Coordinate,STARLINK-4202 - Z-Coordinate,STARLINK-5579 - Z-Coordinate,STARLINK-6258 - Z-Coordinate,STARLINK-3668 - Z-Coordinate,STARLINK-31209 - Z-Coordinate,STARLINK-6322 - Z-Coordinate,STARLINK-31284 - Z-Coordinate,STARLINK-31188 - Z-Coordinate,STARLINK-30083 - Z-Coordinate,STARLINK-3838 - Z-Coordinate,STARLINK-5620 - Z-Coordinate,STARLINK-5499 - Z-Coordinate,STARLINK-4100 - Z-Coordinate,STARLINK-5041 - Z-Coordinate,STARLINK-3907 - Z-Coordinate,STARLINK-30080 - Z-Coordinate,STARLINK-2750 - Z-Coordinate,STARLINK-1808 - Z-Coordinate,STARLINK-11208 [DTC] - Z-Coordinate,STARLINK-5439 - Z-Coordinate,STARLINK-3659 - Z-Coordinate,STARLINK-5624 - Z-Coordinate,STARLINK-3604 - Z-Coordinate,STARLINK-1775 - Z-Coordinate,STARLINK-4185 - Z-Coordinate,STARLINK-5377 - Z-Coordinate,STARLINK-4663 - Z-Coordinate,STARLINK-31495 - Z-Coordinate,STARLINK-6157 - Z-Coordinate,STARLINK-2309 - Z-Coordinate,STARLINK-3623 - Z-Coordinate,STARLINK-2373 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-30964 - Z-Coordinate,STARLINK-5369 - Z-Coordinate,STARLINK-31278 - Z-Coordinate,STARLINK-32170 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-1990 - Z-Coordinate,STARLINK-3689 - Z-Coordinate,STARLINK-5931 - Z-Coordinate,STARLINK-5186 - Z-Coordinate,STARLINK-30321 - Z-Coordinate,STARLINK-30919 - Z-Coordinate,STARLINK-1806 - Z-Coordinate,STARLINK-1498 - Z-Coordinate,STARLINK-31241 - Z-Coordinate,STARLINK-31263 - Z-Coordinate,STARLINK-31286 - Z-Coordinate,STARLINK-5650 - Z-Coordinate,STARLINK-30603 - Z-Coordinate,STARLINK-32231 - Z-Coordinate,STARLINK-5082 - Z-Coordinate,STARLINK-4651 - Z-Coordinate,STARLINK-5547 - Z-Coordinate,STARLINK-1961 - Z-Coordinate,STARLINK-30210 - Z-Coordinate,STARLINK-30350 - Z-Coordinate,STARLINK-5654 - Z-Coordinate,STARLINK-31142 - Z-Coordinate,STARLINK-31935 - Z-Coordinate,STARLINK-3282 - Z-Coordinate,STARLINK-11100 [DTC] - Z-Coordinate,STARLINK-5748 - Z-Coordinate,STARLINK-31706 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-4496.5621,-236.6059,-4512.2436,-4654.2761,4042.0492,2127.4215,-395.9621,-4957.8368,632.5357,6469.0686,733.6410,3982.3067,0.0000,3506.5982,-5062.9914,5092.2774,-5804.2348,2216.6056,3922.0717,-6201.3162,-3285.7846,-4112.3370,0.0000,79.1994,-4315.6473,2565.6170,4329.8646,-4935.7776,-697.7719,2294.7109,2075.8136,-1000.2481,-5941.8633,-6799.5957,4507.6098,-2724.8655,-4735.1981,-6457.3011,2708.3209,4672.2846,-3350.4739,-5821.2031,-1760.2209,-395.7947,3989.8128,-245.2667,5057.5816,4549.9767,-6697.6428,-280.7772,520.4432,3301.8043,1458.1277,0.0000,3989.9211,-1740.4967,3504.5386,3526.4288,-1535.7131,-4514.4090,6659.2084,-401.7582,-4595.1426,817.2224,5160.2973,-4969.0932,-2215.2850,-2479.4683,5129.6890,6444.0698,4924.5801,2011.6405,-247.5632,-1447.4380,1271.5351,-3077.8473,-4310.2375,-6067.1278,1293.9602,4647.2074,0.0000,-5252.7647,3882.6462,2062.6445,1968.0092,5245.7587,6008.0225,-1502.4847,5224.8388,-5001.5827,-4266.9580,5572.8048,-4652.5744,5563.4457,-4148.4991,1019.9575,5603.1324,-4515.0823,-6506.3516,2765.2415,104390.8397,90841.7696,104064.5621,102319.5554,103658.5691,103024.6924,94655.4854,97228.2860,-204251224.7962,-204266673.3798,-204251955.9978,-204247292.7204,98321.9672,-204251178.6207,-4658.1184,-4146.4486,-1462.3217,2066.1777,5606.8658,-6157.0637,4112.3229,-774.0759,-6311.1298,-2484.9333,-6373.1012,-5424.5996,0.0000,4266.1340,-1220.8821,-4704.2350,3362.8301,4778.0897,-3620.9952,809.1019,-3033.8127,-393.1250,0.0000,-4220.9108,194.5109,6421.6822,5265.1319,-3145.8317,4126.1874,-6504.2267,3676.4495,6692.3995,3496.2242,-1056.3184,3382.9344,4573.2191,3664.6725,2505.0735,-5736.7315,4703.2773,4832.0750,1080.9253,-6583.7099,-5134.9160,-3146.4648,4028.0727,-3784.1366,219.0311,1640.9488,6335.8628,-6767.1564,6049.6100,6756.3036,0.0000,-2083.3404,6655.0803,-4601.5412,-4796.9569,-6183.6979,5031.1790,1630.8227,4623.8309,-4955.3574,5335.6837,4468.9497,-602.0828,-6499.4147,-6332.6846,-644.2756,2551.3071,1073.6152,-4951.6846,5085.2214,6675.0213,-6499.7492,561.1066,4869.6140,1529.3272,6527.6649,-1281.7986,0.0000,-3459.6365,-4914.7967,6493.9702,-4669.1693,1709.5583,-1464.6266,4909.5432,236.7526,-4782.8106,1637.5183,-1620.5079,-3064.6710,-109.3485,888.2363,4920.7129,3435.7173,-3370.8251,1568.1938,4505.2198,-325817.4799,-304976.4061,-325741.2570,-327806.1477,-319286.9212,-321882.8661,-321925.3595,-323411.9285,-48215546.7686,-48151429.2651,-48173886.2676,-48184111.5135,-323599.0969,-48195481.3318,-2458.3062,5521.6846,-5019.7439,-4552.4312,-536.2565,2307.0460,5435.7323,4610.5611,-2645.9865,-327.0701,2565.1783,-1600.3623,0.0000,3567.5694,-4411.2732,-145.9082,-355.1237,-4493.5186,-4414.3661,-2999.6689,5258.5438,5518.0485,0.0000,-5456.9191,-5395.3774,-57.9932,-869.6016,3727.1990,5481.5461,-467.0081,5460.9542,1418.1410,-714.8910,-587.1901,-3997.4661,4402.9385,3526.4043,179.0365,-2763.3922,-1666.7248,3674.9408,-3387.5309,-20.1877,4620.6465,4678.1814,5616.4296,2891.4688,5189.2903,161.6008,2726.2726,-1387.6353,192.8673,-380.0528,0.0000,-5247.5130,648.6770,3836.8651,3497.2636,2636.0762,-1465.6311,-1078.0382,-5136.7427,894.0562,-4353.3304,-1039.2360,4753.2961,-760.8774,-279.2196,4612.4907,168.7422,4612.1132,4230.4453,-4712.5295,922.4185,1958.7340,6188.0814,2327.1268,-2760.0485,1950.5300,-4956.9006,0.0000,-2721.6007,-2733.3178,-723.3302,-4721.4445,4194.8104,-2611.4600,-4654.3312,4514.0500,-342.2566,5181.1820,-3786.2385,4124.6243,-4137.4391,5455.1275,-4600.8493,2150.0012,-3708.8850,1780.5832,4301.5224,138861.7553,139267.0855,138906.7466,143777.2537,144359.4307,133964.9126,131805.3581,140711.0181,65784691.9686,65783093.1690,65767482.2386,65786646.0171,139310.2706,65780850.5251,
3600.000,5630.8438,4369.1040,6611.0527,3043.5317,-5203.7425,874.1080,-3766.2484,5402.1617,1131.0030,-4300.9952,840.1830,-2384.2306,0.0000,-3941.6829,6167.2736,-2556.8166,2910.6773,-5517.2856,-188.3709,3621.5738,4835.8486,4310.0235,0.0000,3794.8627,5026.4644,-3546.5346,-4915.6306,5054.6684,-3065.4778,-52.9877,-5300.6230,-1290.6938,5298.2141,5819.5982,-4066.2702,1377.2492,5304.4501,4497.5673,-1307.7451,-5420.0334,1435.2127,5457.2187,3881.0748,4266.4409,-3436.3400,-2937.7208,-1702.7576,-5894.1068,4846.9670,-1343.8754,1719.3318,-4076.0135,-2753.9131,0.0000,-3469.0866,-81.9447,-3991.1312,447.8410,3167.6640,2913.1609,-6429.3572,-2531.5379,5652.7340,-4340.2578,-5481.3486,6557.5632,3305.7698,3626.8967,-4911.7527,-5980.7588,-5677.9529,-91.1407,-3533.7777,-361.2503,1346.1631,-343.0942,3070.5975,5639.9235,-3511.9093,-5105.6321,0.0000,6642.2175,153.0496,-4005.1567,1829.9489,-4742.4626,-1806.0763,-1996.5167,-2723.4198,5696.0976,4236.2453,-5268.8488,6768.8262,-3672.2987,2350.3390,-5092.0991,-4570.6541,3798.6325,3910.2583,-4285.1326,178233.5716,164102.5325,180596.3452,178509.6922,180817.3828,179943.6860,172733.6391,176894.4953,-184747515.6801,-184774796.6004,-184755299.7282,-184750950.9630,175506.4307,-184748314.8171,3555.6677,3517.6848,-986.0935,-5740.1504,-3464.7380,4413.7097,-4830.3773,-3383.6410,6504.6285,4075.4150,6620.9393,5877.0058,0.0000,1543.5424,-2440.6009,5417.6145,-4269.3580,-3642.6275,5449.4978,-3566.9991,-1103.6968,-3792.3938,0.0000,4849.7225,-3837.4847,-4389.2220,-3267.9898,-801.2685,-5270.4893,5394.0339,-807.9621,-4735.1797,-773.6788,-744.4713,802.0580,-6750.9550,-4299.6703,-4128.6356,6600.1149,-2910.0175,-6772.0114,-4069.4065,4241.3915,3829.7550,5904.2777,-468.9756,2669.2035,2887.1378,-2912.2121,-6571.9339,6303.7840,-3934.1540,-5135.0397,0.0000,5516.1063,-5924.5016,5602.2282,4132.5929,5866.3233,-5564.5389,637.0165,-6110.6881,2331.5117,-3198.9453,-2620.1125,-1823.8255,4054.5848,3640.3937,4212.5749,74.2852,2935.5756,6820.1887,-5158.7485,-5992.2949,4445.1233,-3782.0795,-5838.6321,-3363.4069,-4006.6341,4370.8158,0.0000,1205.3492,4184.8648,-3865.0443,5784.4394,2339.2564,3610.6747,-6085.1160,3310.8746,2366.6883,-5012.4620,4459.6795,870.6905,3752.6825,-4780.6979,-3875.1560,-226.5146,-1601.2694,-3669.6293,29.5860,-286653.3592,-272060.2902,-291861.9899,-292491.6011,-283907.4180,-286322.2711,-287075.9191,-288219.5451,-99479412.6684,-99420849.3245,-99442595.2458,-99448206.1448,-288516.1723,-99460117.6333,-1895.1215,-4053.8087,1712.6704,2089.6080,-3004.7457,-5252.2714,-3037.9754,-2430.1664,-1902.0259,3595.6732,1796.6237,-2759.8715,0.0000,-5041.7846,1591.4125,3481.1861,-4299.4838,2038.7824,4257.3602,4705.2107,-4815.7369,-3835.6201,0.0000,3094.9437,2769.2539,-3999.9772,-3520.4627,-4698.9220,-3245.9446,4315.3393,-4365.2403,-4874.9055,-4411.3070,-3644.9293,5515.7322,-601.0307,1323.7920,3265.6048,-1603.5982,-2984.2992,-458.6043,-398.5782,3650.2436,-3889.9328,-1075.1287,-6256.5466,-6189.4978,-2177.4934,3943.6731,1643.5230,-2305.8527,3923.3654,-3740.0334,0.0000,2287.6756,3549.8913,986.1613,-5523.1713,1767.3927,-2894.3967,-2541.7131,2019.6030,3008.3188,4346.9458,-3282.5076,-1202.8700,4503.6953,4452.3890,-2496.1338,-3513.5027,-2438.3527,28.7146,2990.4927,3381.2448,-5116.4114,-5818.1131,2053.9943,-1909.1511,-4448.6780,1601.0631,0.0000,-1167.7814,5388.8253,3985.9844,3324.8100,-4493.7318,5349.7468,2631.8362,-5429.9053,-3163.1558,-2188.5414,575.0888,-1245.1763,4514.9521,-4420.4262,2323.7204,-5191.1144,5323.9674,-4391.9967,-5311.2693,139563.5160,140074.7505,141108.9673,142649.0834,146488.9029,137916.8689,131497.7500,139194.4016,65751860.3277,65745007.1969,65729213.8189,65746488.6023,140316.9113,65745193.7263,
7200.000,-4693.7533,-6433.4923,-5865.0783,-543.6838,5073.0293,-4507.2539,5441.5079,-3715.8237,-2911.5403,470.4275,-2609.9928,-887.6080,0.0000,2853.1305,-4500.8324,-1351.0002,2390.9179,6516.6307,-2968.4672,-441.1549,-5470.2268,-3627.5612,0.0000,-5419.6448,-4185.2621,4138.1169,4036.8463,-4494.1642,4846.7606,-3275.4835,6774.0606,4238.5545,-540.3322,-2575.4850,3482.9990,428.2127,-2942.5130,-697.2391,-1104.0082,4005.8643,924.8739,-2324.8084,-5101.8880,-6578.7355,1622.4031,5991.4276,-2941.4043,5010.4595,-754.4858,2887.5961,-3865.1387,4146.0370,3956.6298,0.0000,2073.8504,2869.6393,2163.1914,-4574.3180,-3876.7412,561.5013,4010.9410,3828.9293,-4590.5069,6658.6378,4055.5483,-5317.2426,-4300.8733,-4211.2959,3401.4519,3803.1933,4240.9739,-1910.9433,5641.1981,2996.6053,-4553.5315,2022.2137,49.7512,-2035.0189,5454.2135,3666.1111,0.0000,-5062.7632,-4634.5757,5209.7469,-4385.3138,3593.4770,-2981.2210,4218.3605,403.5125,-4869.6621,-2904.2822,3055.1212,-6367.1873,1471.3014,-809.7348,6409.8124,2884.1952,-2476.2463,-165.4259,5070.6931,238687.9735,226788.7897,245402.6630,242200.7435,246533.1505,244009.5503,239578.2651,240122.5662,-152631832.7459,-152668853.7393,-152643672.9996,-152640182.6503,241427.9366,-152632998.8974,-508.7934,-2537.8430,2464.5217,6529.6340,-312.5077,-1911.5667,3814.4500,5492.0018,-3522.2052,-5072.2723,-3936.4781,-4258.7831,0.0000,-5862.6089,4522.2931,-4898.4698,3712.5624,1616.2147,-6077.1915,5927.8294,4011.8564,5859.9896,0.0000,-4072.2572,5257.8403,263.0727,-870.6168,4443.2598,4794.0124,-2682.1933,-1268.3966,1469.6197,-923.1873,3234.2879,-4802.0093,5888.1317,3171.2751,5022.6448,-4703.3125,-1047.0101,6165.0766,5106.1694,223.9489,-2029.0280,-5895.5418,-1668.1599,-2293.2349,-4208.5354,4077.0127,3807.1959,-3482.4301,-329.3359,1282.3135,0.0000,-6246.2735,3002.5849,-3979.6761,-3243.5431,-2667.8932,4255.7527,-3259.2210,5268.7470,1963.5262,890.1722,-1062.1848,3108.2306,198.9797,1225.7298,-5934.7028,-3363.6567,-5143.2991,-4952.6821,3995.8633,2897.1878,-1368.8314,6333.0034,4600.6765,3981.4493,411.5856,-5172.8094,0.0000,1881.2071,-2903.1632,-471.5650,-5354.1881,-5557.4356,-5072.6600,5401.7937,-6249.9705,1400.0971,5880.5024,-5455.9093,1356.8378,-6421.5655,6841.8940,1517.0071,-3836.1368,5812.7580,5424.1885,-3926.6979,-236318.6967,-222018.9999,-239750.2896,-238449.7859,-230623.5502,-234063.0119,-233734.4090,-236147.1490,-143929102.3037,-143879241.2950,-143899459.2507,-143904196.6450,-235416.8498,-143910828.3666,5054.8422,31.6082,2671.4506,1913.7199,4706.0498,4870.0260,-1605.7415,-1598.6734,5119.3588,-4712.1764,-5052.2354,5366.5578,0.0000,874.2853,2409.7179,-4721.8409,5052.4497,1666.6754,-1483.7748,-3573.3657,1303.8833,-343.0946,0.0000,1260.9052,1594.3288,5523.3982,5482.1685,2871.9068,-1093.4458,-5469.4765,484.9294,5251.8082,6837.1235,5520.3928,-3544.8708,-3604.0691,-5449.4802,-4725.6118,4940.3720,5428.7210,-3051.9557,3867.0146,-4518.0292,747.1332,-3230.6722,3027.0240,5851.7699,-2232.8295,-5518.2820,-4992.3069,4563.2934,-5504.0139,5523.3973,0.0000,2098.3561,-5528.1983,-5272.0361,4025.4778,-5048.1589,5411.0065,4621.8848,2329.9663,-4647.5504,-1710.2381,5475.7578,-3136.3431,-5406.9531,-5207.9797,-1149.0061,4712.5745,-1531.1501,-4289.0527,524.2873,-5494.7865,5001.2957,1985.3786,-5160.7476,5162.5375,4259.1027,2743.8423,0.0000,4204.2728,-4098.6727,-4430.6268,115.6569,2072.4671,-3231.6633,990.4766,2919.9329,4716.9389,-2198.1156,2970.5969,-2403.3110,-2157.6303,610.4250,1723.4568,4970.8317,-2359.1343,4297.8922,2317.2843,141620.1195,140869.3799,143083.9637,140716.7807,148122.4520,142592.5641,131863.1925,142265.7069,65718601.4025,65706926.5824,65691538.2509,65706037.4372,141308.5967,65709541.3868,
