sl_5_86400_20261017 Coordinates.csv
2026/10/17 07:47:00.0000 UTC

Generated: Tue Oct  8 16:59:25 2024,
Start: 2026/10/17 07:47:00.00, Stop: 2026/10/18 07:47:00.00,
TIME_UNITS,STARLINK-6129 - X-Coordinate,STARLINK-6111 - X-Coordinate,STARLINK-4389 - X-Coordinate,STARLINK-5946 - X-Coordinate,STARLINK-11244 [DTC] - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-6129 - Y-Coordinate,STARLINK-6111 - Y-Coordinate,STARLINK-4389 - Y-Coordinate,STARLINK-5946 - Y-Coordinate,STARLINK-11244 [DTC] - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-6129 - Z-Coordinate,STARLINK-6111 - Z-Coordinate,STARLINK-4389 - Z-Coordinate,STARLINK-5946 - Z-Coordinate,STARLINK-11244 [DTC] - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
32400.000,2597.9282,5303.8509,-1807.0610,6559.5848,-1915.8516,-345806.3621,-372126.4953,-364962.0436,-363478.3103,-360871.1315,-362023.5714,-357566.0416,-358298.8578,177078541.8706,177074079.0423,177082734.9339,177094189.3109,-359510.7567,177095852.6944,-5782.5988,1354.4928,-3105.5343,1237.0676,-4026.0609,56288.0542,31950.7421,44751.1819,52008.4846,44126.5838,45676.2918,44645.1886,45162.9739,-128678998.8866,-128703857.6492,-128680458.7490,-128687182.2414,46437.4276,-128680510.1011,2780.8005,-4253.8207,-5943.6293,1867.0903,-5004.7046,-175087.0931,-179772.3296,-181290.6796,-172016.2037,-180371.0488,-188445.6436,-177592.4214,-179145.3386,74087430.9947,74069153.7823,74114690.5645,74092347.8815,-179017.1089,74098174.9316,
36000.000,1067.5462,-6585.8190,-1621.7739,-6622.5909,5776.9595,-349534.5015,-368809.5718,-365652.3354,-363838.1351,-364287.3744,-363289.5905,-356426.2118,-361459.7806,204339190.1725,204341538.7702,204340036.0824,204360840.6360,-359910.9346,204355670.6040,4994.6211,1577.2140,-1143.2258,967.6854,3228.4398,-30982.7348,-61483.2046,-45078.9593,-39779.0096,-47871.2909,-45437.0267,-48324.3589,-44235.9297,-78380977.7463,-78408499.3206,-78389692.5164,-78382544.2067,-45079.9603,-78382972.7125,-4682.1628,1464.4893,6641.1901,1802.3126,1031.4904,-174538.4420,-179404.7682,-180650.2590,-171761.2603,-177301.9397,-187239.4459,-180840.7501,-177985.0453,74050085.5186,74031905.5168,74076590.5326,74056775.4795,-178467.2808,74061993.3336,
39600.000,-4777.7831,5526.7340,1809.7732,4243.4102,-5428.5649,-331638.9069,-342348.9711,-343104.7834,-341088.9307,-342927.4747,-341673.1306,-333595.9787,-335795.8339,217632989.5582,217642200.3422,217634378.3026,217651244.8861,-337372.7234,217649055.6733,-3386.4184,-3548.5546,5746.7161,-3284.7781,-522.3082,-116801.9678,-151108.4098,-132230.7224,-128793.3921,-136908.0115,-134276.2511,-136740.0402,-134152.9719,-22746508.0444,-22774637.7986,-22763377.4803,-22741539.8537,-133843.3146,-22749328.9996,3689.0743,2202.8342,-3455.6632,-4394.6458,3880.1892,-174018.9307,-179013.8251,-179410.6036,-172007.1333,-174514.9753,-185346.0444,-183295.2094,-178620.9026,74013511.2194,73994884.4792,74037767.8835,74027111.6827,-177903.2507,74025811.7367,
43200.000,6761.0988,-2233.6404,470.9985,-709.1100,2125.1592,-292994.2434,-294468.6498,-298644.0004,-296554.1630,-299262.4094,-298218.9108,-289953.6903,-294811.8129,216056702.1059,216072213.5998,216062433.8282,216068240.2450,-293299.9506,216072884.7839,1436.6104,4738.7058,-6685.1878,5377.8111,-3657.4919,-195884.4595,-231272.1153,-211194.5816,-209390.7771,-217575.9262,-215105.6582,-216450.6565,-214378.8020,34422654.8763,34395865.4439,34398549.3482,34424727.2100,-214192.4526,34418916.9439,-440.5227,-4540.8011,-1811.8598,4309.9118,-5199.4714,-173524.9875,-178596.5481,-177752.8191,-172831.4190,-172284.8469,-182692.4287,-184815.4253,-176311.3339,73977733.5503,73958121.4704,73998435.7245,73996912.9617,-177325.0583,73989630.1618,
46800.000,-6119.5553,-1837.0749,-1770.8056,-2383.4767,1208.7970,-235758.7841,-228252.4613,-234988.5651,-232790.3115,-236455.4599,-235216.1711,-227965.5523,-229329.4051,199723104.6555,199743774.6619,199736135.8915,199732770.0364,-230470.5917,199739910.1943,978.3465,-5273.8790,3058.1245,-6305.5763,6375.5806,-263267.2529,-296944.6353,-276904.4315,-276577.6933,-284674.4007,-282425.9926,-282872.0913,-280432.2584,89221222.1457,89197424.5672,89192341.0466,89215267.0591,-280994.6048,89216751.3880,-3097.2768,4094.9854,5965.2470,-1626.7359,1655.1082,-173053.9029,-178149.0573,-175966.2740,-174369.3482,-170562.2860,-179163.0638,-185543.7556,-177950.1947,73942726.3743,73921652.8968,73958770.1959,73963334.6436,-176732.7442,73953448.6298,
50400.000,3428.4481,4854.3870,-222.5022,4251.7763,-3125.1407,-163272.8232,-147943.5139,-156130.6758,-153155.3906,-158673.1211,-155663.4360,-151308.0443,-153653.7808,169752934.5501,169777140.9360,169774833.6052,169766611.4114,-152862.0993,169770711.7238,-3731.7421,4807.7802,2044.0435,5076.6637,-4839.4130,-314621.5190,-344039.0749,-325076.8968,-326829.9530,-333866.1858,-330899.2596,-331932.7311,-330784.2678,137907185.7428,137887539.6643,137876993.0042,137894000.4828,-329972.2462,137902393.2329,4711.8786,-1164.1977,-6635.0244,-2060.0754,3409.1040,-172603.6220,-177665.9784,-174371.0609,-176688.5837,-169307.3655,-174873.6363,-185569.3740,-174694.0135,73908413.6585,73885522.2761,73918920.1363,73926801.0207,-176126.3500,73917267.1616,
54000.000,-185.2790,-5860.8367,4113.4912,-4986.1571,4071.6177,-79881.1869,-58671.9669,-67107.9892,-63083.0008,-70954.2588,-63615.3910,-64628.1178,-65129.8823,128197969.8553,128223791.3025,128228651.6053,128219126.7185,-65400.0246,128216818.2538,6010.1646,-2734.8662,-4461.7848,-1747.9007,-235.2936,-346534.3946,-369669.7025,-352532.5807,-359328.6080,-361968.3963,-356023.9621,-360486.9281,-357205.7792,177157380.7164,177142386.1214,177129649.5492,177141440.0175,-357977.0501,177152796.7589,-3441.4805,-2494.5973,3359.1869,4480.8005,-5319.3518,-172172.6047,-177139.3967,-173232.2232,-176859.2288,-168505.2305,-174082.0894,-184934.3145,-177071.4319,73874674.3993,73849782.1749,73879015.7326,73888036.7758,-175505.9180,73881085.7780,
57600.000,-2428.2630,5102.6252,-6014.1410,4995.0861,-4014.2001,9311.5752,33868.8430,26332.2845,29164.3416,21069.8950,29583.5888,26725.9415,26419.6117,77900529.0165,77926000.3703,77938298.9525,77928795.9628,26354.2103,77920272.6896,-6486.0246,-786.5471,2921.2887,-2349.6378,4862.0400,-356742.3234,-372332.7644,-357450.9734,-367557.2344,-367142.3135,-359693.5662,-366569.8854,-363864.1400,204294332.8955,204283728.7610,204272417.6842,204281373.9892,-363192.4169,204290468.0870,36.5943,4614.0717,1861.9246,-4199.4609,2254.6815,-171759.7311,-176556.7174,-172688.7358,-173705.3640,-168165.8688,-177245.8297,-183643.3542,-173180.7980,73841350.4602,73814496.6562,73839175.7843,73847721.9439,-174871.4917,73844904.4999,
61200.000,4072.5777,-3485.3823,3455.1351,-4160.9243,1888.7514,98740.2317,123771.1084,118146.2279,119645.0800,111522.4708,119436.9508,117008.3398,116190.0092,22299020.2851,22322436.9122,22340911.9888,22329901.8665,116556.6275,22319253.5973,4466.1179,4522.3608,30.9587,5375.2719,-5736.5279,-344299.8001,-351997.5940,-339512.9243,-350793.2461,-348989.4061,-341462.4201,-349550.3401,-345015.0808,217468902.3064,217461670.6957,217455099.7222,217463355.6189,-345251.5365,217466113.7596,3372.9747,-3931.7582,-6024.8271,1358.6840,2888.6577,-171364.2330,-175895.6563,-172716.2714,-170834.2490,-168327.5679,-179615.6872,-181665.4350,-175943.2212,73808256.8147,73779744.2085,73799513.8719,73806715.2484,-174223.1152,73808723.3481,
64800.000,-5031.4612,1518.1132,1960.6485,2082.6768,2375.4693,182715.1469,205244.1190,202429.0004,202861.5838,194664.8753,201696.4138,200387.3706,199884.0859,-34807145.9212,-34786920.3983,-34764800.3546,-34781187.7978,199452.6718,-34786952.2415,-631.4187,-6709.1378,-821.5656,-6201.1698,3244.7593,-309670.8917,-310094.6360,-299907.1648,-311211.2949,-308538.0800,-301907.5456,-310178.3909,-305207.5988,215786263.9495,215780768.6234,215781371.5150,215788277.9149,-305263.2950,215784661.7387,-4721.6778,835.3783,6597.2681,2289.7707,-5362.6579,-170985.6436,-175109.9006,-173133.7325,-168520.2463,-169067.9305,-181051.5931,-178927.5426,-171802.9412,73775193.5299,73745620.7699,73760143.8582,73766684.2454,-173560.8338,73772542.3435,
68400.000,5239.7286,793.8242,-5954.0022,1249.0923,-6071.5544,255775.7746,272824.7943,273816.0838,273449.4962,265337.3390,271610.9949,271196.1912,269460.6347,-89517199.9151,-89500483.9192,-89478063.7116,-89501652.8596,269744.1942,-89497560.3251,-3244.5473,6305.7486,-1348.1529,5070.3477,-14.2603,-254735.3661,-249327.8588,-241209.8375,-251713.3604,-248082.6535,-243231.3231,-250483.3557,-246323.2529,199366648.6369,199360918.8242,199369798.3115,199369333.4305,-245744.1892,199366066.9842,3151.7095,2754.4718,-3312.5512,-4565.2295,2821.5277,-170623.7515,-174072.0185,-173651.7970,-166714.0669,-170522.1852,-181695.9059,-175314.1463,-174549.7766,73741958.7164,73712241.3758,73721185.1129,73731204.5880,-172884.6936,73736361.5067,
72000.000,-4179.7337,-3486.4010,5504.2201,-4756.8537,5855.9570,313039.4275,321461.5663,327810.1467,326846.7597,319787.6718,324882.0869,323866.6983,322963.8883,-138095462.8258,-138081635.8719,-138062472.7898,-138083746.3676,322928.0455,-138076742.4008,5511.0742,-3745.1724,3744.4396,-2981.0827,-2264.1841,-182706.4686,-172148.0604,-167172.2955,-176254.8600,-170766.4738,-168898.0834,-173256.8543,-169684.6618,169336730.1159,169328875.6235,169345532.3223,169332694.3992,-170460.3940,169336770.8686,342.7485,-4677.8663,-1970.0696,4060.7706,2326.3976,-170278.5440,-172253.1478,-173950.4678,-165375.7865,-172757.8230,-181637.7927,-170941.1731,-170571.4558,73708361.6042,73679736.0097,73682767.7238,73701583.8667,-172194.7416,73700180.8587,
75600.000,1418.6969,5815.1185,-1656.0815,6801.6517,-1452.2517,350522.6904,352261.9959,361022.2088,359599.7110,356927.3562,358091.5387,353623.2122,356056.8137,-177226403.9435,-177213988.5376,-177201159.4212,-177209421.0641,355584.6434,-177208722.9580,-5719.5019,452.5229,-2963.8575,767.8810,3797.9493,-97963.1319,-81144.7871,-82460.2061,-89727.1718,-81866.6916,-83407.1952,-82412.8729,-85198.9352,127752284.3883,127740997.9094,127763270.7466,127745028.4940,-84189.8620,127752421.3935,-3643.8715,3734.2640,6045.0223,-1108.9165,-5328.7944,-169950.1044,-170351.2763,-173764.8445,-164490.5560,-172843.7072,-180919.2841,-170068.0562,-172901.7553,73674234.8987,73648228.0197,73645037.6862,73671343.4978,-171491.0258,73664000.4202,
79200.000,2410.5789,-6534.5342,-1728.3822,-6285.8177,-3636.5660,365413.3300,361250.2845,371339.4103,369570.5377,369951.1298,368974.2329,362085.1016,364758.0399,-204240896.5386,-204227913.4006,-204223275.1976,-204217920.2528,365598.0155,-204224099.2036,4484.3104,2247.4109,-1358.0231,1473.8289,-4514.7979,-5805.4822,13521.1547,7625.4015,2312.9657,10409.4321,7966.9411,10794.8454,8476.1987,77457438.7999,77442493.2273,77466746.6126,77453249.8278,7580.5486,77457155.8227,4686.4359,-525.9168,-6589.3947,-2532.7134,3347.4459,-169638.3763,-169261.6913,-172956.1284,-164068.3698,-169606.6808,-179545.1550,-173148.8017,-169474.7158,73639445.6164,73617770.0388,73608161.3807,73637721.6437,-170773.5950,73627820.2118,
82800.000,-5713.1174,4801.6917,1806.3690,3518.5812,5648.3997,356271.8068,346173.5313,358038.2182,356052.6109,357821.7122,356590.2640,348491.7291,353653.5395,-217298241.2795,-217282869.7593,-217286335.6083,-217273111.4231,352293.1460,-217281936.8287,-2679.1964,-3984.3510,5875.2031,-3774.5361,3153.3117,87850.9081,106567.9086,97437.1622,93985.4465,102115.8968,99474.2267,101867.6126,98339.6124,21890152.2570,21872701.1940,21894355.5676,21892234.2833,99003.7443,21889078.2971,-2859.6440,-3020.7241,3214.6890,4622.1176,1730.4781,-169342.5389,-168410.5686,-171548.8335,-164147.5219,-166653.0419,-177484.3447,-175435.6841,-171033.2229,73603903.6988,73588207.6169,73572326.9462,73601155.7773,-170042.4990,73591640.2545,
86400.000,6863.8136,-1125.9704,496.7165,35.7147,-4108.0733,323141.9422,308018.8448,321849.8160,319776.9907,322415.1248,321392.8300,313116.5164,314925.6984,-215511554.2809,-215492954.9039,-215501995.1100,-215488910.7740,316481.6924,-215495219.6381,556.9147,4951.1770,-6621.2990,5719.0551,906.9853,176817.8575,192338.4183,181289.9947,179470.9029,187679.0208,185200.9080,186473.9725,184493.3640,-35152769.9649,-35170420.5975,-35155809.3692,-35145017.7166,184244.7323,-35154763.4196,-744.5673,4707.5794,2019.6734,-3923.8370,-5218.2651,-169059.0989,-167659.3539,-169724.2303,-164805.6212,-164256.8249,-174663.8355,-176788.9400,-168478.1479,73567567.8457,73559019.1071,73537736.0498,73562368.5633,-169297.7885,73555460.5688,
