sl_100_86400_20261006 Coordinates.csv
2026/10/06 07:47:00.0000 UTC

Generated: Tue Oct  8 16:24:44 2024,
Start: 2026/10/06 07:47:00.00, Stop: 2026/10/07 07:47:00.00,
TIME_UNITS,STARLINK-30579 - X-Coordinate,STARLINK-30395 - X-Coordinate,STARLINK-4706 - X-Coordinate,STARLINK-6229 - X-Coordinate,STARLINK-31924 - X-Coordinate,STARLINK-5363 - X-Coordinate,STARLINK-31559 - X-Coordinate,STARLINK-6239 - X-Coordinate,STARLINK-5324 - X-Coordinate,STARLINK-3952 - X-Coordinate,STARLINK-3708 - X-Coordinate,STARLINK-3101 - X-Coordinate,STARLINK-5703 - X-Coordinate,STARLINK-30851 - X-Coordinate,STARLINK-31017 - X-Coordinate,STARLINK-2482 - X-Coordinate,STARLINK-4659 - X-Coordinate,STARLINK-3391 - X-Coordinate,STARLINK-32169 - X-Coordinate,STARLINK-31992 - X-Coordinate,STARLINK-30617 - X-Coordinate,STARLINK-5294 - X-Coordinate,STARLINK-2019 - X-Coordinate,STARLINK-1871 - X-Coordinate,STARLINK-5633 - X-Coordinate,STARLINK-31393 - X-Coordinate,STARLINK-30399 - X-Coordinate,STARLINK-30102 - X-Coordinate,STARLINK-3869 - X-Coordinate,STARLINK-31807 - X-Coordinate,STARLINK-2739 - X-Coordinate,STARLINK-6055 - X-Coordinate,STARLINK-32020 - X-Coordinate,STARLINK-11179 [DTC] - X-Coordinate,STARLINK-4370 - X-Coordinate,STARLINK-6234 - X-Coordinate,STARLINK-3606 - X-Coordinate,STARLINK-2161 - X-Coordinate,STARLINK-4612 - X-Coordinate,STARLINK-4344 - X-Coordinate,STARLINK-30333 - X-Coordinate,STARLINK-2432 - X-Coordinate,STARLINK-31453 - X-Coordinate,STARLINK-30330 - X-Coordinate,STARLINK-3696 - X-Coordinate,STARLINK-11148 [DTC] - X-Coordinate,STARLINK-2160 - X-Coordinate,STARLINK-31506 - X-Coordinate,STARLINK-30257 - X-Coordinate,STARLINK-32112 - X-Coordinate,STARLINK-31102 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-1966 - X-Coordinate,STARLINK-30041 - X-Coordinate,STARLINK-3908 - X-Coordinate,STARLINK-5911 - X-Coordinate,STARLINK-6353 - X-Coordinate,STARLINK-4307 - X-Coordinate,STARLINK-2545 - X-Coordinate,STARLINK-30586 - X-Coordinate,STARLINK-3081 - X-Coordinate,STARLINK-3955 - X-Coordinate,STARLINK-30422 - X-Coordinate,STARLINK-5627 - X-Coordinate,STARLINK-30199 - X-Coordinate,STARLINK-3536 - X-Coordinate,STARLINK-2568 - X-Coordinate,STARLINK-30925 - X-Coordinate,STARLINK-5014 - X-Coordinate,STARLINK-30810 - X-Coordinate,STARLINK-1062 - X-Coordinate,STARLINK-3562 - X-Coordinate,STARLINK-1903 - X-Coordinate,STARLINK-11145 [DTC] - X-Coordinate,STARLINK-31782 - X-Coordinate,STARLINK-30755 - X-Coordinate,STARLINK-30076 - X-Coordinate,STARLINK-3603 - X-Coordinate,STARLINK-6072 - X-Coordinate,STARLINK-3961 - X-Coordinate,STARLINK-1984 - X-Coordinate,STARLINK-30080 - X-Coordinate,STARLINK-3979 - X-Coordinate,STARLINK-30936 - X-Coordinate,STARLINK-30104 - X-Coordinate,STARLINK-5010 - X-Coordinate,STARLINK-6148 - X-Coordinate,STARLINK-1012 - X-Coordinate,STARLINK-4287 - X-Coordinate,STARLINK-32100 - X-Coordinate,STARLINK-5492 - X-Coordinate,STARLINK-2066 - X-Coordinate,STARLINK-5895 - X-Coordinate,STARLINK-3529 - X-Coordinate,STARLINK-5043 - X-Coordinate,STARLINK-5543 - X-Coordinate,STARLINK-6186 - X-Coordinate,STARLINK-30752 - X-Coordinate,STARLINK-4645 - X-Coordinate,STARLINK-4182 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-30579 - Y-Coordinate,STARLINK-30395 - Y-Coordinate,STARLINK-4706 - Y-Coordinate,STARLINK-6229 - Y-Coordinate,STARLINK-31924 - Y-Coordinate,STARLINK-5363 - Y-Coordinate,STARLINK-31559 - Y-Coordinate,STARLINK-6239 - Y-Coordinate,STARLINK-5324 - Y-Coordinate,STARLINK-3952 - Y-Coordinate,STARLINK-3708 - Y-Coordinate,STARLINK-3101 - Y-Coordinate,STARLINK-5703 - Y-Coordinate,STARLINK-30851 - Y-Coordinate,STARLINK-31017 - Y-Coordinate,STARLINK-2482 - Y-Coordinate,STARLINK-4659 - Y-Coordinate,STARLINK-3391 - Y-Coordinate,STARLINK-32169 - Y-Coordinate,STARLINK-31992 - Y-Coordinate,STARLINK-30617 - Y-Coordinate,STARLINK-5294 - Y-Coordinate,STARLINK-2019 - Y-Coordinate,STARLINK-1871 - Y-Coordinate,STARLINK-5633 - Y-Coordinate,STARLINK-31393 - Y-Coordinate,STARLINK-30399 - Y-Coordinate,STARLINK-30102 - Y-Coordinate,STARLINK-3869 - Y-Coordinate,STARLINK-31807 - Y-Coordinate,STARLINK-2739 - Y-Coordinate,STARLINK-6055 - Y-Coordinate,STARLINK-32020 - Y-Coordinate,STARLINK-11179 [DTC] - Y-Coordinate,STARLINK-4370 - Y-Coordinate,STARLINK-6234 - Y-Coordinate,STARLINK-3606 - Y-Coordinate,STARLINK-2161 - Y-Coordinate,STARLINK-4612 - Y-Coordinate,STARLINK-4344 - Y-Coordinate,STARLINK-30333 - Y-Coordinate,STARLINK-2432 - Y-Coordinate,STARLINK-31453 - Y-Coordinate,STARLINK-30330 - Y-Coordinate,STARLINK-3696 - Y-Coordinate,STARLINK-11148 [DTC] - Y-Coordinate,STARLINK-2160 - Y-Coordinate,STARLINK-31506 - Y-Coordinate,STARLINK-30257 - Y-Coordinate,STARLINK-32112 - Y-Coordinate,STARLINK-31102 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-1966 - Y-Coordinate,STARLINK-30041 - Y-Coordinate,STARLINK-3908 - Y-Coordinate,STARLINK-5911 - Y-Coordinate,STARLINK-6353 - Y-Coordinate,STARLINK-4307 - Y-Coordinate,STARLINK-2545 - Y-Coordinate,STARLINK-30586 - Y-Coordinate,STARLINK-3081 - Y-Coordinate,STARLINK-3955 - Y-Coordinate,STARLINK-30422 - Y-Coordinate,STARLINK-5627 - Y-Coordinate,STARLINK-30199 - Y-Coordinate,STARLINK-3536 - Y-Coordinate,STARLINK-2568 - Y-Coordinate,STARLINK-30925 - Y-Coordinate,STARLINK-5014 - Y-Coordinate,STARLINK-30810 - Y-Coordinate,STARLINK-1062 - Y-Coordinate,STARLINK-3562 - Y-Coordinate,STARLINK-1903 - Y-Coordinate,STARLINK-11145 [DTC] - Y-Coordinate,STARLINK-31782 - Y-Coordinate,STARLINK-30755 - Y-Coordinate,STARLINK-30076 - Y-Coordinate,STARLINK-3603 - Y-Coordinate,STARLINK-6072 - Y-Coordinate,STARLINK-3961 - Y-Coordinate,STARLINK-1984 - Y-Coordinate,STARLINK-30080 - Y-Coordinate,STARLINK-3979 - Y-Coordinate,STARLINK-30936 - Y-Coordinate,STARLINK-30104 - Y-Coordinate,STARLINK-5010 - Y-Coordinate,STARLINK-6148 - Y-Coordinate,STARLINK-1012 - Y-Coordinate,STARLINK-4287 - Y-Coordinate,STARLINK-32100 - Y-Coordinate,STARLINK-5492 - Y-Coordinate,STARLINK-2066 - Y-Coordinate,STARLINK-5895 - Y-Coordinate,STARLINK-3529 - Y-Coordinate,STARLINK-5043 - Y-Coordinate,STARLINK-5543 - Y-Coordinate,STARLINK-6186 - Y-Coordinate,STARLINK-30752 - Y-Coordinate,STARLINK-4645 - Y-Coordinate,STARLINK-4182 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-30579 - Z-Coordinate,STARLINK-30395 - Z-Coordinate,STARLINK-4706 - Z-Coordinate,STARLINK-6229 - Z-Coordinate,STARLINK-31924 - Z-Coordinate,STARLINK-5363 - Z-Coordinate,STARLINK-31559 - Z-Coordinate,STARLINK-6239 - Z-Coordinate,STARLINK-5324 - Z-Coordinate,STARLINK-3952 - Z-Coordinate,STARLINK-3708 - Z-Coordinate,STARLINK-3101 - Z-Coordinate,STARLINK-5703 - Z-Coordinate,STARLINK-30851 - Z-Coordinate,STARLINK-31017 - Z-Coordinate,STARLINK-2482 - Z-Coordinate,STARLINK-4659 - Z-Coordinate,STARLINK-3391 - Z-Coordinate,STARLINK-32169 - Z-Coordinate,STARLINK-31992 - Z-Coordinate,STARLINK-30617 - Z-Coordinate,STARLINK-5294 - Z-Coordinate,STARLINK-2019 - Z-Coordinate,STARLINK-1871 - Z-Coordinate,STARLINK-5633 - Z-Coordinate,STARLINK-31393 - Z-Coordinate,STARLINK-30399 - Z-Coordinate,STARLINK-30102 - Z-Coordinate,STARLINK-3869 - Z-Coordinate,STARLINK-31807 - Z-Coordinate,STARLINK-2739 - Z-Coordinate,STARLINK-6055 - Z-Coordinate,STARLINK-32020 - Z-Coordinate,STARLINK-11179 [DTC] - Z-Coordinate,STARLINK-4370 - Z-Coordinate,STARLINK-6234 - Z-Coordinate,STARLINK-3606 - Z-Coordinate,STARLINK-2161 - Z-Coordinate,STARLINK-4612 - Z-Coordinate,STARLINK-4344 - Z-Coordinate,STARLINK-30333 - Z-Coordinate,STARLINK-2432 - Z-Coordinate,STARLINK-31453 - Z-Coordinate,STARLINK-30330 - Z-Coordinate,STARLINK-3696 - Z-Coordinate,STARLINK-11148 [DTC] - Z-Coordinate,STARLINK-2160 - Z-Coordinate,STARLINK-31506 - Z-Coordinate,STARLINK-30257 - Z-Coordinate,STARLINK-32112 - Z-Coordinate,STARLINK-31102 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-1966 - Z-Coordinate,STARLINK-30041 - Z-Coordinate,STARLINK-3908 - Z-Coordinate,STARLINK-5911 - Z-Coordinate,STARLINK-6353 - Z-Coordinate,STARLINK-4307 - Z-Coordinate,STARLINK-2545 - Z-Coordinate,STARLINK-30586 - Z-Coordinate,STARLINK-3081 - Z-Coordinate,STARLINK-3955 - Z-Coordinate,STARLINK-30422 - Z-Coordinate,STARLINK-5627 - Z-Coordinate,STARLINK-30199 - Z-Coordinate,STARLINK-3536 - Z-Coordinate,STARLINK-2568 - Z-Coordinate,STARLINK-30925 - Z-Coordinate,STARLINK-5014 - Z-Coordinate,STARLINK-30810 - Z-Coordinate,STARLINK-1062 - Z-Coordinate,STARLINK-3562 - Z-Coordinate,STARLINK-1903 - Z-Coordinate,STARLINK-11145 [DTC] - Z-Coordinate,STARLINK-31782 - Z-Coordinate,STARLINK-30755 - Z-Coordinate,STARLINK-30076 - Z-Coordinate,STARLINK-3603 - Z-Coordinate,STARLINK-6072 - Z-Coordinate,STARLINK-3961 - Z-Coordinate,STARLINK-1984 - Z-Coordinate,STARLINK-30080 - Z-Coordinate,STARLINK-3979 - Z-Coordinate,STARLINK-30936 - Z-Coordinate,STARLINK-30104 - Z-Coordinate,STARLINK-5010 - Z-Coordinate,STARLINK-6148 - Z-Coordinate,STARLINK-1012 - Z-Coordinate,STARLINK-4287 - Z-Coordinate,STARLINK-32100 - Z-Coordinate,STARLINK-5492 - Z-Coordinate,STARLINK-2066 - Z-Coordinate,STARLINK-5895 - Z-Coordinate,STARLINK-3529 - Z-Coordinate,STARLINK-5043 - Z-Coordinate,STARLINK-5543 - Z-Coordinate,STARLINK-6186 - Z-Coordinate,STARLINK-30752 - Z-Coordinate,STARLINK-4645 - Z-Coordinate,STARLINK-4182 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,-3541.8918,-5130.0406,-3575.8688,-1801.9505,-1554.2076,-2378.0699,2678.8636,6397.2693,6394.3892,-4671.5790,5372.1539,4159.2352,-6709.2962,6005.7564,1531.9855,-6171.0165,1068.6578,4408.3211,-3715.8648,1764.8862,4281.0936,1393.3116,2334.8507,2041.7191,3427.0044,-598.5476,-3420.3076,1342.0893,-4264.1928,5569.6820,121.3882,3827.5159,-3050.3706,-4190.8647,4782.4784,-4062.7334,6299.5362,292.4070,4069.6563,3680.8366,1471.3257,5210.8814,6691.9929,494.2106,620.3935,6603.9311,4110.4576,3055.5921,5388.5592,-3666.7457,77.1175,-5378.0887,2004.0099,-544.8200,-4210.4140,5257.7804,675.6491,-4947.5289,-5620.7143,-2148.2412,-3387.5514,-1041.8907,4846.0058,1581.9229,-163.1754,6906.9574,-1801.9160,4543.3862,4393.5994,5750.5390,1899.9567,-58.7042,4265.6028,-1122.5472,-4280.3116,5380.5332,4192.0583,4387.7911,6443.9156,3297.5859,0.0000,5741.3494,1572.2960,-5554.9791,-5159.2888,1449.2440,5389.4897,4414.1814,-3790.5143,0.0000,-2579.1669,2640.4926,-535.8310,1169.9552,-3343.4533,3921.6593,-4839.2853,-4047.4840,-2850.3971,1048.4207,-361869.7553,-358683.2258,-349726.3553,-352169.3056,-347918.9363,-349436.4509,-357279.7029,-356136.6057,-228035522.7218,-228048229.5888,-228040093.9071,-228036822.4885,-354427.0371,-228045398.0530,-4996.8442,-1903.5489,2910.7936,6691.0822,-4956.5323,-6318.4334,-4340.7799,2590.9385,-2691.3907,-4714.2036,-3313.3789,458.3873,-446.3612,3073.3416,6623.2717,-3088.4462,6801.0043,1227.3595,-5342.2088,-4096.8103,-4858.6619,-4195.0362,3861.7411,3491.0176,4914.8740,-4945.4582,-4124.2944,5672.2225,-5433.2626,2956.8678,-5269.7505,-2173.0603,5805.5481,1957.9098,-3103.3803,-3057.5199,583.8979,4433.3303,-2154.2533,1396.0257,6774.5954,-4421.9342,-1188.1364,6854.5870,-4901.3671,1118.5550,-3507.0697,4781.3127,4032.6188,5572.1816,6775.5279,414.7944,-4842.8657,-6177.2044,-1340.6525,1978.4117,6892.3657,-3608.4726,2001.4976,6577.4113,-5191.1516,4806.7346,-4752.2196,-6369.6669,5308.8141,279.9270,5417.3971,3507.7183,-76.0323,1775.6717,3872.0246,-4150.7206,5269.3179,-4231.3697,3651.0869,-499.7519,-3965.9377,4871.7152,-1015.5942,-5715.1880,0.0000,-1092.8644,6396.9009,978.0784,3422.3627,6646.7891,-760.9845,-3182.6737,5498.8781,0.0000,6025.8412,3210.9550,-3144.2325,4862.9134,-5276.0780,3067.8327,-1846.1532,-3405.3864,5724.4520,4102.5189,54163.6963,80438.6394,58752.2489,57342.8385,64841.6741,62593.8694,65548.8754,63083.8661,-17322746.9599,-17320962.2771,-17342018.4163,-17332964.2185,62679.3191,-17339576.9116,3231.5720,-4266.2815,5147.0481,-227.9310,4401.9098,1507.5526,-4534.9722,-679.2139,447.1166,-1920.9355,2716.4073,-5533.1740,-1685.0767,1556.1673,-501.3942,-539.7425,757.7942,-5188.3326,2209.7611,-5161.1735,1487.4715,-5314.4299,-4958.2276,-5278.2227,-3512.1188,4639.1971,-4266.6701,3744.8186,192.2882,-2581.8335,-4296.0531,5375.8505,-1826.1694,-4915.8057,-3969.5242,-4718.6738,-2790.1816,-5327.4578,-5168.9513,5704.8373,-179.0486,955.8190,-534.7354,-1002.2824,-4855.2473,636.5469,4258.4197,-3857.0355,-1652.3048,1446.1754,1423.3188,-4321.5288,-4501.3008,3100.0538,-5323.3857,-4103.4859,-435.1447,3256.1530,-3410.4279,-550.5684,-3162.8233,-4853.6242,-1407.2859,2221.1941,4451.5627,-102.7282,3706.9545,-3839.8600,-5325.3425,-3446.9307,-5418.6546,-5532.2906,1259.1292,5121.0778,-3853.0555,-4350.0903,-3855.6051,2180.2877,-2398.2025,-2059.6989,0.0000,3708.8113,-2076.7891,-3918.8880,3095.6854,1125.2782,4272.6033,4257.7807,-1715.7395,0.0000,-2230.6450,5497.1942,-6182.0662,4766.2150,-2975.9857,4814.3244,4606.2839,4329.3670,2615.4561,-5467.3961,106096.8316,103936.8283,102521.1403,107509.1643,107997.2486,97579.0403,95508.3546,102808.9651,83894471.4240,83924506.8412,83917522.9385,83908663.4078,102980.2562,83900522.1373,
3600.000,5776.3090,6712.0787,2593.6907,-742.7947,5275.8613,4237.3286,718.1822,-5783.5611,-4343.9808,4426.5216,-4550.2883,-734.0662,4899.6697,-6528.3025,-3751.4163,5336.2925,-3072.7880,-3648.4667,4094.6033,3093.3193,-1582.6891,3020.0793,-4999.5498,-6212.0236,-4040.3733,4826.9549,5959.5548,-4235.2968,4659.3481,-6640.7886,3702.7348,713.8431,-458.0665,3688.9213,-6704.8001,6219.7419,-3780.3875,-4209.8176,-3679.8310,-4775.1095,-3368.5531,-2369.5512,-4288.3257,-2723.8011,3301.7189,-4415.2256,259.9088,-5315.4691,-6316.7773,1669.8295,-1558.6296,2357.7869,2210.0228,3460.1853,6231.3085,-2347.4476,-2787.7658,679.9637,5472.2987,-493.1152,3781.6330,-1361.6043,-1732.6191,616.3786,-3722.8824,-5382.4351,-98.0825,-6717.9470,-2772.5778,-4663.4640,-5111.5253,4224.3215,-4982.9418,5081.4702,2382.9581,-3463.2300,-2643.1474,-5412.3884,-3244.2079,-1782.7493,0.0000,-5717.7355,-3083.4014,6028.7948,1562.3826,-2802.6687,-5456.4726,-271.2866,2140.9834,0.0000,399.6057,-5900.9868,3142.2153,-3984.3339,4934.4050,680.3181,6335.4564,6475.7882,1466.5434,-4877.8402,-363786.4168,-367599.6937,-355636.3686,-357908.5642,-352743.1716,-354389.4263,-361434.2629,-357588.6179,-215724472.0044,-215741818.7120,-215725949.5175,-215729279.8413,-359329.6194,-215733408.7380,3822.1821,-865.7309,-6067.4524,-5913.7967,4018.0017,5008.6187,6477.4139,167.8554,2286.6336,1448.8646,4836.9715,2719.6752,-2269.1845,-890.3793,-4111.7314,739.8069,-5525.6865,3124.2985,1731.9498,3961.1607,5290.7074,3992.6951,855.5047,-1101.5228,-5453.5846,3927.8094,3366.8987,-2876.9864,3295.8573,-412.0124,2204.0869,2547.3916,-4403.0890,-5567.1810,1331.8658,-74.6144,2093.7089,-2674.3967,5466.6844,-4859.7754,-4944.9077,4521.0866,3533.1523,-4987.5725,3024.1369,1672.0938,4222.5820,-4306.7326,-1975.9035,-5806.2220,-6111.9879,-3485.5626,3682.2955,3724.2815,-1597.1298,848.2854,-5190.9575,2032.2930,-4024.8258,-5831.3991,5559.1683,-6632.9920,5216.9050,6752.6376,-4030.2071,1446.1915,-6762.1404,-1469.3469,4222.2232,1993.5128,-1008.8104,3758.3498,-3629.3711,4156.7159,-6374.4650,4122.9871,6371.0845,-3696.6459,1436.8796,6246.7582,0.0000,3882.4474,-3388.5578,-3262.1460,-4828.0137,-5419.7915,3986.8929,4208.9452,-5952.0816,0.0000,-6749.3978,-794.8339,5480.6263,-5515.2569,4648.8670,-627.3157,-1379.2190,2199.6743,-6526.5992,-3788.5080,-40111.2577,-11041.4462,-32884.9561,-32820.4571,-25581.1014,-27571.9379,-25710.2270,-27888.6924,-75804904.5613,-75799831.7887,-75816776.1140,-75809441.7832,-28032.8421,-75821161.1170,221.4215,1504.8805,-2088.8119,3534.6754,-1582.0475,2192.6813,2001.5449,3815.5848,-4923.0784,5091.6754,1774.7367,6327.4239,4336.8146,2128.0022,3924.9671,4337.6174,2823.5225,4961.4766,-5247.0351,4599.5513,3689.8153,4749.6048,4368.8812,2079.0219,-1450.8730,-2785.0502,87.6374,-4678.9885,3887.3883,-1461.9527,5246.5314,-6434.5729,5160.9640,954.2220,-1217.8767,3053.1281,5384.2119,4805.3454,2093.1513,-1334.5514,3498.6633,-4650.2204,3940.7225,3983.7728,5270.1209,-4800.7844,-5437.5335,-477.3783,-2052.4374,3172.2773,2852.4572,5467.7971,5397.4033,-4723.2711,2522.8235,6482.8016,3657.8559,-6606.0662,-1020.1561,3725.4082,-1780.7126,1341.6964,4212.4861,1436.7767,-4248.5618,4082.2929,815.6998,589.0548,4689.6777,4718.2966,4546.2051,3964.6685,3086.6397,-1549.9289,329.5373,4360.1359,725.3902,2190.8670,5967.8848,-2360.7975,0.0000,-476.4727,5156.4618,-363.1940,-4718.8679,3208.4068,-1522.9814,-5485.6665,-2745.0942,0.0000,-1485.8672,-3495.1138,2892.4479,-1254.2337,-1369.3386,-6876.3764,-2475.1358,-207.7358,1738.8220,3089.6875,105003.4781,102340.1948,102303.3074,103971.3913,107721.7186,99091.3057,92762.1022,102101.0412,83856615.5477,83888368.3942,83882637.7213,83869734.4422,101564.4130,83865173.5707,
7200.000,-5843.5969,-5907.1021,-1063.9477,3794.6279,-6190.0405,-4992.7023,-3229.0908,3670.4699,-63.5146,-3689.1710,1167.5896,-1367.4438,-1864.7577,4793.5320,5212.8042,-3106.3025,4645.8410,2794.7104,-4109.1406,-6017.0394,-3276.1464,-5868.0527,5388.9578,5659.2119,2996.0779,-6492.1801,-5377.4475,6353.7413,-4061.1403,4462.6103,-6426.6553,-4431.3640,4699.4748,-1138.3686,3932.3614,-6452.3303,628.8930,6686.7259,2281.6080,2231.4796,4910.9621,-2012.7133,-64.9342,4924.0180,-6333.8106,110.5344,-4180.2194,4970.4022,5128.3792,2050.5451,3248.6141,476.6793,-5771.5619,-5951.3576,-5877.6992,8.8181,4788.9273,2288.9759,-2476.2109,3718.9713,-2814.8847,2730.0010,-2357.0323,-2970.4026,6375.9969,1840.4018,2236.3299,6121.9246,1318.0436,2967.5133,6780.4323,-6276.3499,4220.8211,-5535.1089,596.6214,1303.1440,302.8404,4530.7908,-1104.3618,-1127.1227,0.0000,3551.2136,4744.0142,-3455.5766,2341.4825,3871.2076,3698.4374,-3544.7977,1152.6321,0.0000,2280.7129,6784.0252,-3393.3535,4770.4961,-4636.4053,-3004.1262,-5819.8471,-5487.5734,1088.8515,6242.5143,-341482.6262,-353439.7975,-339026.1967,-341649.9618,-334894.7880,-338377.3827,-342501.4934,-342821.3016,-188685246.3301,-188708990.0053,-188687811.7768,-188696090.7789,-341348.7207,-188693674.8759,-1115.8253,2925.4873,6439.5232,3388.3738,-1451.1100,-1533.1351,-5655.5720,-3594.2065,-2409.5019,2942.9132,-4477.4420,-5916.5886,5056.8191,-2145.5029,-329.5756,2881.2528,2112.2290,-6109.1839,2857.0844,-3154.9356,-2632.1100,-3448.8082,-3974.9905,-1358.9429,2938.7188,-1683.2017,-903.7479,-159.8836,831.3890,-2710.0204,694.9241,-3808.3266,1926.1117,5447.4138,922.6642,2498.8867,-5117.5188,1192.2507,-6124.6024,5311.4849,1317.2663,-3884.7116,-5229.9278,1633.8744,-1344.1231,-4806.9049,-4579.4213,1555.1595,-1241.3329,3561.7833,2870.2694,6125.6231,-2486.6107,-686.2815,3139.2682,-4665.7362,1768.5316,2583.4712,4318.7522,3515.4836,-2874.8090,5584.5951,-4750.9470,-4615.0213,2295.2499,-3736.7299,4356.0797,-991.0693,-6692.5706,-5423.4188,-1085.0396,-2895.6784,-214.3950,-1862.9416,5856.1384,-6585.1400,-6326.1913,399.2505,-3153.1560,-4329.1743,0.0000,-5098.1153,-752.3451,4002.1296,5540.2476,1594.6652,-5434.6560,-4958.0721,4138.8755,0.0000,4947.3983,-987.0883,-5714.2436,3959.2605,-1712.8277,-4016.1074,3593.3067,120.2433,4624.3832,2701.8499,-131412.4733,-102058.2352,-122630.4059,-120390.4000,-114519.6099,-116845.0782,-115007.6679,-117816.9656,-129092478.8226,-129085986.3059,-129096488.2956,-129096048.2239,-117216.4196,-129107836.4602,-3557.7738,2147.7796,-2300.6818,-4715.9683,-2461.6550,-4543.9317,2020.2633,-4664.1148,6509.6799,-5050.6757,-5091.0142,-3357.8439,-4362.9359,-4519.8438,-4386.1872,-5479.4556,-4689.0445,-1641.9313,4703.8342,-590.6436,-5153.5724,-1192.7423,236.8813,3198.6594,5521.2913,-1211.9829,4131.5453,2759.2006,-5534.8607,4363.7529,-2108.4521,3759.0519,-4535.4968,3803.0314,5635.3391,446.6510,-4610.3249,-1402.2112,2259.5789,-3879.2630,-4721.0954,5327.1323,-4380.1149,-4621.9453,-2460.2573,4698.4386,2983.4325,4453.4420,4481.0721,-5455.3010,-5407.6800,-3166.1968,-2870.1084,3486.1897,1836.2910,-5163.6338,-4704.6740,6009.5536,4723.1726,-4694.7099,5665.4387,2998.7738,-4467.2268,-4238.9195,1468.3894,-5524.2782,-4741.4521,3022.3272,-1050.7757,-3144.6616,-885.3683,77.5490,-5456.9260,-3381.4624,3423.7401,-1747.7114,2823.4132,-5211.6714,-6099.0123,5255.6999,0.0000,-3067.7776,-4967.4238,4369.9698,3424.8572,-5487.1469,-2184.0453,3255.2449,5379.9645,0.0000,4260.6682,-788.3751,2041.7881,-3072.6831,4826.9755,4775.6704,-1161.2313,-4088.2076,-5027.7274,1214.9138,103806.6047,100726.0291,101877.2537,99618.1206,106954.2410,101350.3174,90695.1381,99383.1768,83819307.6722,83851850.6966,83846436.1924,83829738.6582,100138.3709,83829818.7689,
